"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G63A	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.3633047	0.0216624	0.1757496	0.3093643	0.3905011	0.6522504	0.1737768	0.0466976	0.4175866	0.2741593	0.3377690	0.6357931	0.0248599	0.2203758	0.3596047	0.0033767	0.2690459	0.3497943	0.0670362	0.3718538	0.5315412	0.4825502	0.3565238	0.4177665	0.2164795	0.6757967	0.5959482	0.3437843	0.0614189	0.6708752	0.0266496	0.5420640	0.2133499	0.5491073	0.6454220	0.5092634	0.5916721	0.1177541	0.4293219	0.6853695	0.6442197	0.1910825	0.1115046	0.2703285	0.1789216	0.0895060	0.7426319	0.3009642	0.2415566	0.6465398	0.0863449	0.0751498	0.3820618	0.1340477	0.0689339	0.3584437	0.1953891	0.1970494	0.6157416	0.6136239	0.6176908	0.2169756	0.4280815	0.6006651	0.0296254	0.0974063	0.5610377	0.5104118	0.7072311	0.3188644	0.1509541	0.2334875	0.5397675	0.0096590	0.5435866	0.0800205	0.3208636	0.1488572	0.5916631	0.4751987	0.6049063	0.0435512	0.1183467	0.0580787	0.1380390	0.2913013	0.0001825	0.2334121	0.0126831	0.6248906	0.1293451	0.5905856	0.2879442	0.5655437	0.5165512	0.2136989	0.4789139	0.2132162	0.4497194	0.0708447
500	0.4428450	0.0217856	0.1975254	0.4040947	0.4768654	0.6110168	0.2083008	0.0387715	0.4367210	0.3507859	0.3110882	0.6346341	0.0657984	0.2981558	0.1661634	0.0031185	0.2502133	0.4070991	0.0727128	0.3225271	0.5204583	0.6225074	0.3761672	0.3700533	0.2130644	0.5084193	0.5589392	0.3419204	0.0425997	0.5984310	0.0070270	0.5466508	0.2421298	0.6111221	0.6399116	0.6034586	0.6615085	0.0985987	0.2804651	0.6649338	0.5254491	0.1949123	0.1255277	0.3210141	0.2111347	0.0831712	0.6937000	0.3658989	0.1853123	0.5767053	0.0856539	0.0789231	0.3805079	0.0920480	0.0539604	0.3047589	0.3635785	0.1998616	0.5125196	0.6984144	0.5493744	0.2274641	0.2986683	0.5737602	0.0269654	0.1320685	0.6007191	0.5137835	0.6435263	0.3178247	0.1677231	0.2718221	0.6489244	0.0174791	0.5625858	0.1742761	0.3138160	0.1418068	0.6453708	0.4485506	0.5352580	0.0461092	0.1583257	0.0801896	0.1813973	0.2822811	0.0044383	0.2877688	0.0156893	0.6252592	0.1594956	0.6899653	0.2084632	0.6593969	0.4826108	0.1975584	0.5510289	0.3590279	0.4336599	0.0342271
550	0.3818046	0.1073045	0.1317400	0.3650472	0.4386424	0.6355165	0.2666699	0.0810115	0.4876415	0.3278121	0.3296872	0.5717784	0.2520028	0.1983427	0.2361259	0.0040501	0.2518275	0.2977022	0.0501064	0.3428338	0.4863761	0.5662357	0.4072760	0.4025609	0.4283126	0.6509821	0.5468046	0.4158219	0.0602724	0.5376280	0.0177130	0.5759429	0.2505605	0.7015149	0.5548962	0.4996859	0.6051846	0.0863760	0.3864614	0.7230867	0.5218107	0.1709005	0.1416183	0.2978700	0.1333962	0.1293099	0.5637907	0.3348175	0.2203976	0.6466056	0.0328103	0.0658870	0.4484702	0.0949686	0.0586709	0.2336247	0.2798426	0.1873142	0.5152900	0.6196791	0.6057767	0.2358327	0.3547244	0.5671250	0.1139167	0.1392474	0.5887377	0.5889273	0.6603353	0.1978427	0.1847758	0.2577837	0.6981957	0.0807444	0.6566503	0.0953833	0.3308495	0.2213590	0.8034794	0.5086963	0.6792589	0.0379836	0.1199173	0.1261511	0.1103522	0.4278259	0.0652856	0.3137838	0.0182376	0.7422173	0.1608630	0.6379696	0.2609580	0.6462252	0.5400291	0.3555726	0.5276714	0.3514470	0.3849649	0.0660356
600	0.1867997	0.1559243	0.1584854	0.5490899	0.3707031	0.6611472	0.2965784	0.1006856	0.4564096	0.2715517	0.2818353	0.5310644	0.2955273	0.1933551	0.2957112	0.0000000	0.2693138	0.3707914	0.0445850	0.3483417	0.6567860	0.6283434	0.5400548	0.4290666	0.4675963	0.6517503	0.4604350	0.6576794	0.0531286	0.5653578	0.0174886	0.5713545	0.3511794	0.6734629	0.6206856	0.5085543	0.6806028	0.0630166	0.3378274	0.6590969	0.5767257	0.2585031	0.1238625	0.2104925	0.0244065	0.0872754	0.6975708	0.3594433	0.2784415	0.6939166	0.0487389	0.1033090	0.3500160	0.0703782	0.1075795	0.1907289	0.4715439	0.2268307	0.3961922	0.6230810	0.4938576	0.2419670	0.3392718	0.6024850	0.2005184	0.1139325	0.4536405	0.4676825	0.6801256	0.2272202	0.1908329	0.1728222	0.6055784	0.1729249	0.6864463	0.1263388	0.3372164	0.3110299	0.7251812	0.5674828	0.6806866	0.0511763	0.1735576	0.1735222	0.2207868	0.3950301	0.0768048	0.2836839	0.0577439	0.7293678	0.1352609	0.7632130	0.2927601	0.6058203	0.5814928	0.2381207	0.4297431	0.5868268	0.3542722	0.0326881
650	0.0786119	0.1905399	0.2185663	0.3404340	0.5208335	0.5327802	0.3434810	0.0620303	0.3591516	0.3232064	0.3307095	0.5337235	0.2766617	0.1511418	0.4167529	0.0003124	0.3003197	0.2220761	0.1449742	0.4763828	0.6750852	0.6515834	0.4423595	0.2616315	0.6444580	0.5322854	0.4357644	0.6474727	0.0567130	0.5801756	0.0627258	0.4819139	0.2831307	0.5111146	0.5128950	0.4518074	0.6256625	0.1379253	0.2750690	0.5302201	0.5635153	0.2038365	0.1176195	0.2129099	0.0128469	0.0984998	0.6183057	0.4515424	0.3356268	0.8807525	0.0455245	0.0954621	0.2722366	0.0496589	0.2236220	0.1196645	0.3861852	0.3084696	0.4452580	0.5695658	0.3328724	0.1812848	0.3434315	0.5436932	0.3268993	0.1630523	0.5915695	0.5144129	0.6863889	0.2360032	0.1697070	0.3153815	0.5606225	0.2341966	0.6236423	0.1548589	0.3343372	0.2758726	0.6586684	0.6647091	0.6454939	0.0343536	0.1820275	0.2200392	0.1629835	0.4171738	0.1769372	0.1001329	0.0485463	0.8217526	0.1771169	0.6370137	0.2528987	0.3924170	0.6065794	0.2988453	0.6870597	0.5124901	0.3536981	0.0114908
700	0.0572688	0.2643853	0.1783117	0.4789937	0.4280554	0.6028746	0.1997583	0.0892523	0.3509788	0.4116882	0.3094236	0.3992221	0.3454426	0.2063082	0.3474059	0.0064897	0.3292428	0.2611832	0.1686326	0.4667785	0.6855076	0.5983718	0.4786383	0.2413669	0.6646318	0.5911952	0.3467759	0.6865334	0.1102985	0.4693114	0.0742996	0.4898629	0.2571796	0.5099927	0.6098537	0.5105544	0.6457698	0.0921872	0.2809670	0.4856233	0.5293451	0.3049519	0.1284391	0.2024116	0.0101740	0.1035463	0.7152684	0.4126979	0.1870814	0.7839872	0.0402807	0.0937163	0.2511636	0.0119094	0.2519373	0.0760274	0.2594791	0.4028444	0.3925409	0.5904256	0.3424135	0.1220827	0.5062442	0.5764986	0.3165953	0.1871919	0.5692192	0.4821474	0.6097843	0.2426380	0.2109010	0.3979366	0.5329988	0.2924811	0.5088838	0.0830266	0.2692520	0.1716549	0.6857939	0.6727540	0.6836041	0.0280143	0.1353773	0.3573669	0.1888129	0.4215077	0.1112801	0.0887200	0.0191699	0.6877499	0.1108450	0.6772794	0.2187060	0.3418875	0.6346102	0.2098534	0.4673725	0.5037748	0.3792753	0.0251531
750	0.0823506	0.3188132	0.1698028	0.5238497	0.4653205	0.6621432	0.2570667	0.0552695	0.2878570	0.4853933	0.3054167	0.4840433	0.2517414	0.2530235	0.3824220	0.0109626	0.4000678	0.2318860	0.2495801	0.4741034	0.5705583	0.6438127	0.3121923	0.2359883	0.7632557	0.6275446	0.3239557	0.6015694	0.0819553	0.5108177	0.0670041	0.4501504	0.2959991	0.6337686	0.5557457	0.6669467	0.5788357	0.1152639	0.3671596	0.6516233	0.5318398	0.2609463	0.0814576	0.1240790	0.0089868	0.0822069	0.6299402	0.3705216	0.2273426	0.7181352	0.0323895	0.1343541	0.1727991	0.0139241	0.1196206	0.0767947	0.2622567	0.3866030	0.2089523	0.4463986	0.5339133	0.2108532	0.5616815	0.6092883	0.3168139	0.1748155	0.6871050	0.7043060	0.7274228	0.2175252	0.1921624	0.3315337	0.6799999	0.1589935	0.5943811	0.0884110	0.2574339	0.1628252	0.6731470	0.7324823	0.6292971	0.0642884	0.1528420	0.4483002	0.2354612	0.4521202	0.1507009	0.0983809	0.0486399	0.8201844	0.0780225	0.5189299	0.2287371	0.3127959	0.6375066	0.3451120	0.5327450	0.4781327	0.4802128	0.0180933
800	0.0410043	0.2730788	0.1458349	0.4574198	0.5351104	0.5773135	0.3464839	0.0427605	0.2820969	0.4321241	0.3243234	0.4898922	0.3288602	0.1484736	0.3160536	0.0027706	0.3633682	0.2336354	0.3002566	0.5798697	0.4891881	0.4844244	0.3761372	0.2716914	0.6699466	0.5913018	0.2478662	0.6151034	0.0690649	0.6099911	0.0713380	0.4695762	0.4202918	0.5363822	0.6767003	0.5100768	0.4404204	0.0795193	0.3466527	0.5595013	0.5078066	0.2063343	0.0599772	0.1217278	0.0092183	0.0827754	0.6904893	0.3772073	0.2061032	0.6877975	0.0413703	0.1759309	0.1898204	0.0021212	0.1324084	0.0638775	0.0866034	0.3372981	0.2659253	0.5275384	0.3998852	0.2281440	0.5026000	0.6152222	0.2711811	0.2005794	0.6832490	0.5522357	0.6363118	0.2932048	0.2426049	0.3420801	0.5074928	0.2441218	0.6479422	0.1111521	0.3024166	0.1967705	0.6155173	0.8073544	0.6672356	0.0301842	0.1181809	0.4707295	0.3420859	0.5279991	0.1343677	0.1467990	0.1279329	0.6124433	0.0411923	0.5606056	0.2100069	0.3710003	0.6167889	0.3215398	0.3718670	0.4868525	0.5472593	0.0230676
850	0.0717413	0.2579298	0.1517083	0.4285915	0.5044861	0.6999266	0.2426366	0.0483864	0.1920683	0.5177071	0.3122218	0.5334663	0.3145647	0.2600402	0.3530901	0.0047246	0.3857724	0.2216401	0.3373354	0.5647586	0.4715672	0.4859062	0.2914239	0.2607280	0.5797348	0.6936666	0.3649049	0.6604554	0.0369162	0.5166359	0.0903755	0.4660801	0.2857112	0.5707892	0.6831976	0.5786667	0.4470666	0.0804364	0.3435081	0.6688604	0.4867163	0.2997447	0.0683361	0.1328537	0.0113399	0.0669003	0.6144108	0.5721051	0.2645932	0.6052742	0.0668798	0.1241804	0.2672155	0.0025628	0.1383481	0.0944152	0.0748045	0.3311121	0.4158158	0.5892061	0.3644170	0.2472958	0.5183369	0.5627465	0.3264045	0.2417783	0.5757012	0.6765198	0.5618616	0.2502579	0.1530398	0.4241896	0.5999857	0.2766251	0.6328224	0.0492049	0.3222495	0.2199834	0.6834611	0.6157945	0.5726972	0.0491984	0.1086486	0.5312303	0.4364522	0.4919109	0.0492175	0.1764331	0.1028139	0.6936340	0.0271545	0.6257891	0.1054926	0.3360719	0.5426740	0.2484765	0.4052782	0.4936556	0.4763985	0.0309227
900	0.0546677	0.2743998	0.2068139	0.4518156	0.5952672	0.5599973	0.3084091	0.0721675	0.1545286	0.4336521	0.2668265	0.5052915	0.3537126	0.2728139	0.3147870	0.0119214	0.4496269	0.2404774	0.3182465	0.5791783	0.4794380	0.4409297	0.3304507	0.2339008	0.5171987	0.6433984	0.3280101	0.5661962	0.0217016	0.5784417	0.0774355	0.4921658	0.2766655	0.5501604	0.5486778	0.5221132	0.4602650	0.1006211	0.3861983	0.6130533	0.5668266	0.2723701	0.0896857	0.1333801	0.0094128	0.1175814	0.6039198	0.4172187	0.2162994	0.6604275	0.0736802	0.1247922	0.1915578	0.0096028	0.0812329	0.1428383	0.1454580	0.3444599	0.2694393	0.5781852	0.3745625	0.1684885	0.7199648	0.5677179	0.3669118	0.2856953	0.6236356	0.5400375	0.5663155	0.2892386	0.1765681	0.3601582	0.5273177	0.2131202	0.7339779	0.0933776	0.3193732	0.1997668	0.6654378	0.5793871	0.6320950	0.0307864	0.0813654	0.4558344	0.3797592	0.5385364	0.0672475	0.0596548	0.0874049	0.7033612	0.0181412	0.6304259	0.1733906	0.2926215	0.6122209	0.2759111	0.4810072	0.4656827	0.5045719	0.0487102
950	0.0583078	0.2622671	0.1863283	0.4123255	0.7140447	0.6887674	0.3362185	0.0130827	0.1565399	0.4437062	0.3550088	0.4965876	0.3203079	0.2743884	0.3401671	0.0106482	0.5158141	0.1981240	0.2426498	0.5693121	0.6158201	0.4547027	0.2783092	0.2844318	0.7098961	0.5111434	0.3641383	0.5194612	0.0415610	0.6587437	0.0666945	0.4289216	0.3012241	0.5250286	0.6640920	0.4600243	0.6954672	0.0895083	0.3593370	0.6333554	0.4547874	0.2783812	0.0637430	0.1133113	0.0243378	0.0849401	0.6768878	0.4133451	0.2192182	0.6722275	0.0937727	0.0922181	0.1360149	0.0013597	0.0935474	0.1328588	0.1364352	0.3724451	0.3015878	0.5562992	0.3822626	0.2194705	0.5201272	0.5110982	0.4738668	0.2131666	0.6384809	0.6036832	0.6287323	0.2118549	0.1844152	0.3485400	0.5813065	0.2486605	0.5524892	0.0934259	0.3838757	0.3172755	0.5384910	0.7201584	0.6742522	0.0513957	0.0736039	0.5095835	0.3753587	0.4144086	0.0271616	0.0712499	0.1157312	0.5490684	0.0329245	0.6764471	0.1281160	0.3924784	0.5967536	0.2814992	0.4154300	0.4234860	0.5326318	0.0236543
1000	0.0497890	0.3182725	0.1484268	0.4433109	0.6976385	0.6522924	0.2617962	0.0146656	0.2156462	0.4855308	0.2136177	0.4060976	0.3599514	0.2305999	0.3779751	0.0013745	0.3523643	0.2133233	0.2192632	0.5887339	0.4980385	0.4463703	0.2799230	0.3226634	0.5592206	0.7344750	0.4067872	0.6136521	0.0343709	0.7274151	0.0916211	0.3920913	0.2731485	0.5626240	0.5906883	0.4922146	0.6146117	0.1220679	0.2841606	0.5873552	0.5543596	0.2450091	0.0635417	0.1077189	0.0146554	0.0968639	0.7214823	0.4590525	0.1855745	0.6642039	0.1151351	0.1313736	0.1099667	0.0050179	0.0928816	0.0651642	0.2119537	0.3929360	0.2751327	0.5071619	0.4424870	0.2354238	0.7025150	0.6078148	0.4108311	0.2097568	0.8655404	0.5741666	0.6123999	0.2631730	0.3102551	0.4538851	0.6220867	0.2405736	0.5016837	0.1086195	0.3967329	0.2567451	0.7615845	0.7018844	0.6145813	0.0806520	0.0887410	0.5549764	0.2909332	0.3438011	0.0313923	0.0701834	0.0926170	0.6805898	0.0867653	0.5977579	0.1664453	0.2406062	0.5862325	0.2970694	0.3183766	0.4907540	0.5308640	0.0112168

0	0.0486728	0.3176484	0.1668839	0.4400771	0.5985670	0.7410850	0.3132753	0.0058780	0.1280862	0.5562787	0.3326331	0.3902424	0.3621228	0.2609958	0.3706237	0.0183903	0.4630265	0.1599117	0.3287115	0.5918116	0.5461655	0.4453387	0.2662848	0.2233650	0.6269553	0.5559494	0.2547987	0.7929969	0.0301554	0.6300065	0.1032369	0.5904104	0.2943572	0.6093298	0.5895171	0.5145677	0.6072490	0.0594321	0.2890160	0.5089093	0.5956502	0.2908265	0.0545361	0.1800177	0.0376990	0.0953763	0.6463190	0.3597497	0.1930693	0.6716314	0.1057297	0.1543841	0.1286394	0.0003381	0.0638198	0.0870151	0.0726043	0.4506747	0.3321687	0.6181856	0.4793934	0.1838484	0.5736344	0.5106206	0.3309142	0.2009852	0.5494655	0.7025197	0.5791448	0.2799703	0.2340328	0.4626631	0.5773624	0.3056581	0.6183893	0.3624550	0.3996144	0.2221905	0.6493291	0.6645116	0.5215402	0.0678943	0.0835028	0.5654173	0.3375244	0.4980941	0.0245065	0.0581529	0.1149432	0.6555519	0.0273394	0.6836591	0.2140719	0.3533075	0.5209329	0.2886864	0.2787953	0.4325579	0.5601754	0.0182797
