Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G66A	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
350	0.2501506	0.0570468	0.6618267	0.4952008	0.3465012	0.0125204	0.1005742	0.4409501	0.1613816	0.5633726	0.0797307	0.6757914	0.6347053	0.5788417	0.0104204	0.1383508	0.3296494	0.3924825	0.0302946	0.1816718	0.0009932	0.2141288	0.2669636	0.5937380	0.4052337	0.5628306	0.2766950	0.4718214	0.4821852	0.0002889	0.4036836	0.2456136	0.3944691	0.2924999	0.0668369	0.1664497	0.3087354	0.2139784	0.3580821	0.2492587	0.0080717	0.0655908	0.2729792	0.0760208	0.3927888	0.1451276	0.1514918	0.2736836	0.3892766	0.5322643	0.5071007	0.0441494	0.2285449	0.1427030	0.4119488	0.5623213	0.2324581	0.3930590	0.4032285	0.0310795	0.3829787	0.1043526	0.0078667	0.0563747	0.0033633	0.3857756	0.3889312	0.4144979	0.1853057	0.4399556	0.5781366	0.4394621	0.3085756	0.3767800	0.0010397	0.0363264	0.3647635	0.0070441	0.7079013	0.5239998	0.4197763	0.1694906	0.0303845	0.7771630	0.5984715	0.3012263	0.5679171	0.8650764	0.3314328	0.3257370	0.6125399	0.5047044	0.1392048	0.6232946	0.0019337	0.1196292	0.5164175	0.2919271	0.0836611	0.0065868
400	0.3427671	0.1082151	0.4809854	0.5040942	0.4227995	0.0086999	0.0888851	0.5419323	0.1817651	0.6574396	0.0389398	0.6849459	0.4550753	0.5410692	0.0031444	0.1496518	0.3298886	0.4792859	0.0617773	0.1279811	0.0001875	0.2633323	0.3053032	0.6018521	0.4391367	0.4276076	0.3226697	0.4909511	0.5321084	0.0008248	0.3008943	0.1997803	0.2141286	0.3298921	0.0541427	0.1810062	0.3933425	0.2774121	0.3773224	0.2664363	0.0139821	0.0863899	0.3659345	0.1350200	0.4712948	0.2070809	0.1202481	0.2614811	0.3529918	0.6219317	0.5548648	0.0252949	0.2952019	0.0841358	0.4803667	0.4818676	0.2202335	0.4655579	0.3642421	0.0502975	0.4242363	0.0633623	0.0201848	0.0564162	0.0108591	0.3757854	0.3897174	0.4318727	0.2116594	0.3113877	0.5502308	0.3886210	0.2772975	0.2747742	0.0004577	0.0337216	0.3483303	0.0230626	0.5949123	0.5423384	0.2928759	0.1820176	0.0433207	0.7085023	0.6163908	0.2501234	0.5457268	0.7709087	0.2783463	0.2804142	0.4988248	0.5487300	0.1508404	0.6375967	0.0001983	0.1427913	0.5710634	0.4499454	0.1104056	0.0474526
450	0.3013675	0.0488806	0.5561647	0.3777018	0.4305798	0.0301123	0.1072576	0.3485571	0.3032031	0.7312562	0.0488047	0.7561698	0.5586237	0.5487529	0.0142787	0.2062132	0.2799392	0.4508966	0.0586297	0.0489268	0.0003170	0.2368716	0.2881050	0.6552783	0.3976656	0.4611333	0.3063947	0.4022641	0.4703112	0.0001457	0.3656432	0.1503185	0.2151862	0.2939641	0.1034367	0.1774088	0.4034119	0.3233695	0.3131934	0.2644172	0.0168863	0.0788478	0.3469073	0.1390756	0.3771288	0.1255852	0.0964172	0.3353473	0.3946158	0.5583006	0.7232945	0.0324010	0.2309113	0.0724683	0.5584828	0.6763696	0.2681891	0.4225954	0.4773806	0.0610165	0.4711262	0.0886238	0.0070337	0.0767163	0.0070016	0.5681640	0.3752697	0.5041514	0.1929603	0.3863079	0.6357939	0.3075114	0.1918259	0.3446984	0.0004667	0.0296315	0.2796143	0.0049344	0.6749946	0.5267387	0.2796203	0.0866818	0.0313265	0.7869733	0.6793010	0.2879953	0.6411417	0.7957434	0.2737274	0.3094025	0.5096532	0.5559893	0.1873294	0.6799447	0.0005911	0.1430171	0.5349999	0.4433595	0.2260336	0.0105711
500	0.2650565	0.0782184	0.4931761	0.2653509	0.3696110	0.0051993	0.0409669	0.3160325	0.3917056	0.6965691	0.0297338	0.6705699	0.4029492	0.4365782	0.0203130	0.1290896	0.3612940	0.5193046	0.0541897	0.1848249	0.0012438	0.2934555	0.3614597	0.6779994	0.4206353	0.4630826	0.3156442	0.6274473	0.4464980	0.0008137	0.4208036	0.1302836	0.2046430	0.2336325	0.0738262	0.1896226	0.3261401	0.3912887	0.3302725	0.2936603	0.0412836	0.1035918	0.2061459	0.0655300	0.4668774	0.1530613	0.1316107	0.4393864	0.3221893	0.5268323	0.6241081	0.0161894	0.3080332	0.0413748	0.4500563	0.4711565	0.2572424	0.4890798	0.3645450	0.0755154	0.4546980	0.1368592	0.0182748	0.0506695	0.0147838	0.5403774	0.4687050	0.5102817	0.1540684	0.5109397	0.5692057	0.2296629	0.2187301	0.3500073	0.0001292	0.0483606	0.3638208	0.0227422	0.6289857	0.5698660	0.2929130	0.1260848	0.0313713	0.6795074	0.6879837	0.2398066	0.5485933	0.7170504	0.3193643	0.3738294	0.6120529	0.4467422	0.1318344	0.6729573	0.0006758	0.1567780	0.4280345	0.3837616	0.1975809	0.0086382
550	0.3004567	0.0553565	0.4771117	0.3017733	0.4137006	0.0122018	0.0907263	0.4558113	0.2255773	0.6242506	0.0439387	0.8110091	0.2665263	0.4872136	0.0132334	0.1275253	0.4870598	0.6296308	0.0250096	0.0697450	0.2279531	0.2112771	0.2347048	0.5806107	0.4723511	0.1746108	0.2835567	0.4636697	0.5202904	0.0040650	0.2721438	0.0928373	0.3286176	0.0975744	0.0440299	0.2465395	0.2087683	0.3395587	0.1369579	0.2513554	0.0178792	0.1549079	0.3433378	0.1218939	0.4028562	0.0714851	0.1451308	0.2823153	0.3576088	0.3206897	0.7172807	0.0621970	0.4009235	0.1242778	0.5026639	0.5746127	0.2467628	0.6394006	0.7220918	0.0334635	0.4344154	0.1254146	0.0337892	0.0310142	0.0036028	0.6611208	0.3602786	0.5011716	0.1419621	0.4587223	0.5349187	0.3739601	0.1925242	0.3937574	0.0004292	0.0126807	0.3628348	0.0170356	0.7401003	0.6681103	0.2377022	0.1544686	0.0320860	0.5840654	0.6750363	0.2296552	0.7060463	0.6835272	0.3202959	0.4461379	0.4758118	0.5282533	0.1430177	0.5816007	0.0002186	0.1284847	0.2414649	0.2955641	0.3115827	0.0052485
600	0.2567149	0.0388986	0.4572223	0.4425863	0.3760920	0.0067099	0.0436114	0.4122391	0.1711747	0.7537409	0.0332971	0.5804646	0.3757964	0.4640560	0.0145826	0.1644474	0.4090229	0.6216475	0.0369473	0.0341336	0.3232208	0.1600965	0.2187051	0.5953674	0.3937071	0.2083424	0.3226038	0.5312920	0.4389801	0.0095607	0.1855394	0.0640041	0.3314178	0.0607177	0.1473899	0.2691943	0.1099847	0.5542330	0.1442698	0.1468352	0.0057942	0.2227519	0.3755939	0.1643776	0.3669856	0.0609305	0.0545264	0.3550964	0.3903509	0.2807507	0.5960225	0.0574486	0.4245546	0.1917657	0.5981934	0.5877286	0.3276234	0.3511329	0.6270118	0.0228828	0.4449336	0.1543026	0.0575757	0.0379398	0.0276958	0.5215776	0.3859117	0.5734189	0.2273330	0.4815561	0.5694610	0.4070571	0.1666521	0.3141924	0.0003598	0.0175387	0.4030477	0.0117520	0.6617913	0.6749504	0.1794473	0.1969969	0.0043999	0.6140579	0.6754494	0.2218940	0.8215764	0.7038949	0.3841389	0.4104950	0.5120650	0.4495125	0.0977040	0.5287293	0.0012901	0.1642389	0.2183930	0.3274484	0.3299888	0.0013222
650	0.3040850	0.0752844	0.4919363	0.4900046	0.3521419	0.0108461	0.0975450	0.4359275	0.0974862	0.7075672	0.0546908	0.6660939	0.2473060	0.6258309	0.0156803	0.1732638	0.5995007	0.7238033	0.0227100	0.0065947	0.2927312	0.2558042	0.2040071	0.5883461	0.4207350	0.2228537	0.2401469	0.5033864	0.4781929	0.0325719	0.1713651	0.0361066	0.3025726	0.0414629	0.0977692	0.1191460	0.0819984	0.4891409	0.1642677	0.1253061	0.0156611	0.2162745	0.3288438	0.2128650	0.3702264	0.0677623	0.0906566	0.4032005	0.3763445	0.2961479	0.5901676	0.0515675	0.4859117	0.2869047	0.5519623	0.6561880	0.2315232	0.2620282	0.5921729	0.0552103	0.4513612	0.0859863	0.0700687	0.0128561	0.0376392	0.4554698	0.3032776	0.4494799	0.1349438	0.5186335	0.5117175	0.3967060	0.1811398	0.4179486	0.0006179	0.0165250	0.4131711	0.0067143	0.7763622	0.5736030	0.1449505	0.2851314	0.0011143	0.5536346	0.7182280	0.2352698	0.6307854	0.6901073	0.4686784	0.2955488	0.5326365	0.4497297	0.1654024	0.6097377	0.0016076	0.1083018	0.2277095	0.1728340	0.3059365	0.0004209
700	0.2702420	0.0408434	0.5072348	0.4843201	0.3318561	0.0234186	0.1266517	0.4406310	0.0548731	0.7141530	0.0300526	0.7697283	0.3013229	0.5262420	0.0101657	0.1540289	0.5753840	0.6514905	0.0420360	0.0130218	0.2816455	0.1978239	0.1620976	0.5716589	0.3744823	0.0728843	0.3281386	0.4961136	0.4441898	0.0658152	0.2407930	0.0409726	0.2970127	0.0331376	0.1165084	0.0871994	0.0547274	0.5318317	0.2288228	0.1231019	0.0018385	0.1716207	0.3931858	0.1709525	0.3588525	0.0767445	0.1293025	0.4784397	0.3206387	0.2378345	0.6192138	0.0933888	0.4268082	0.4465862	0.6025716	0.6568897	0.2409644	0.1788747	0.7380153	0.0186564	0.4345036	0.0742021	0.0877527	0.0167262	0.0230956	0.4919360	0.3550928	0.4287686	0.2102935	0.4857562	0.6604966	0.5927046	0.1796595	0.3672659	0.0020548	0.0160013	0.5450805	0.0063999	0.6981668	0.5133689	0.1441923	0.4599958	0.0000325	0.5974043	0.6266568	0.3468919	0.6797381	0.5454892	0.4640520	0.4098256	0.6167184	0.4742662	0.2244093	0.5754917	0.0000110	0.1808244	0.1412785	0.2817245	0.3515149	0.0014467
750	0.2618734	0.0646987	0.4950419	0.5426293	0.2966998	0.0053968	0.1691383	0.4975019	0.0320515	0.6467726	0.0614727	0.7077714	0.2765162	0.5466598	0.0235393	0.1146321	0.5582170	0.7369830	0.0237361	0.0177572	0.3577785	0.2416502	0.2400946	0.6707343	0.3331019	0.1234675	0.4159303	0.4576339	0.6311490	0.1504481	0.2033611	0.0590277	0.2887876	0.0474626	0.1261174	0.1093379	0.0459897	0.4892245	0.4038040	0.1826720	0.0083825	0.1320722	0.2858709	0.1391170	0.3441203	0.0751806	0.1353993	0.4639421	0.3975074	0.2057030	0.5097092	0.1252499	0.5094064	0.3864095	0.4368356	0.6096477	0.2449543	0.2196220	0.5659792	0.0223280	0.5113048	0.0623966	0.0874629	0.0131043	0.1156361	0.4401108	0.2773600	0.4875667	0.1999550	0.6058891	0.5312614	0.4269907	0.3415394	0.3580529	0.0015218	0.0316571	0.4944076	0.0081584	0.5305054	0.5161658	0.1928477	0.3489750	0.0004331	0.6496754	0.6499632	0.3218066	0.6183856	0.6270028	0.3824459	0.2863853	0.6348199	0.6139596	0.1695428	0.4233220	0.0009843	0.1500002	0.1289618	0.1998720	0.4941959	0.0016256
800	0.3005196	0.1139190	0.6476672	0.5822976	0.3135779	0.0081973	0.1113295	0.5868197	0.0182953	0.7979483	0.0641327	0.6677290	0.3027273	0.5834519	0.0159174	0.1727968	0.4637746	0.7690686	0.0389326	0.0056195	0.2939457	0.2046158	0.2088002	0.6064029	0.3935018	0.1169252	0.3044548	0.4467813	0.4877569	0.2328575	0.2041835	0.0502852	0.3436658	0.0319607	0.0795017	0.1274207	0.0379510	0.4204451	0.3379008	0.2068038	0.0025825	0.1483774	0.4064221	0.0622602	0.4794296	0.0708732	0.1751669	0.3975067	0.3676051	0.1839601	0.5247461	0.1125699	0.4835780	0.5516132	0.4143590	0.6964369	0.2765435	0.1887127	0.5932600	0.0256015	0.5015266	0.0669474	0.0846341	0.0367849	0.0726144	0.3849399	0.1846922	0.4027028	0.2165872	0.5051492	0.5640341	0.4350597	0.2707229	0.3621140	0.0000724	0.0048451	0.3563475	0.0505019	0.6094558	0.3905531	0.1203291	0.3808527	0.0000715	0.7319802	0.6825699	0.3493259	0.7362117	0.8354646	0.4069016	0.4340718	0.7739498	0.6186749	0.2009531	0.4584182	0.0001852	0.1647185	0.1143559	0.1329812	0.4218831	0.0000419
850	0.2853350	0.0700055	0.5925866	0.6157784	0.3123915	0.0083689	0.1273738	0.5228888	0.0148991	0.5591500	0.0734201	0.6911437	0.3574738	0.6097026	0.0195419	0.1530294	0.5416522	0.6232139	0.0225279	0.0058589	0.3917431	0.2093150	0.2165449	0.4545713	0.3151388	0.0831021	0.3375510	0.3828365	0.4959326	0.1314053	0.1856774	0.0268291	0.3537680	0.0343390	0.0846984	0.1599504	0.0641555	0.5409459	0.3130983	0.1891656	0.0025170	0.2452437	0.2653538	0.0561896	0.5077829	0.0736823	0.2223024	0.5068805	0.3185000	0.1935241	0.5679498	0.1934842	0.4568639	0.5020313	0.3300900	0.5683370	0.3220226	0.0986860	0.7767745	0.0279289	0.4811550	0.0969701	0.1564774	0.0296444	0.0642177	0.3360598	0.2435386	0.3729145	0.1331136	0.3778392	0.5316066	0.4298575	0.3454376	0.4042933	0.0002515	0.0070549	0.3594657	0.0161863	0.6054126	0.3831806	0.1907033	0.3043244	0.0007564	0.6357159	0.6620234	0.3556249	0.7116649	0.6705271	0.3594851	0.2919142	0.5790056	0.6594865	0.1688416	0.6010360	0.0002911	0.1471580	0.0887205	0.1681738	0.2992321	0.0046158
900	0.2706768	0.1026537	0.5185895	0.6586822	0.4150931	0.0106796	0.0786985	0.4313251	0.0838624	0.4657969	0.0765981	0.6382272	0.3285546	0.5920237	0.0634269	0.1880597	0.4299558	0.6369174	0.0448531	0.0037168	0.3401738	0.2680021	0.1867749	0.4471352	0.2594776	0.1313535	0.4101740	0.3843880	0.5693696	0.1115192	0.1298895	0.0609141	0.2963167	0.0290298	0.1089596	0.1162713	0.0513721	0.4718671	0.3758590	0.1892888	0.0077232	0.2577462	0.1524459	0.0725917	0.4252874	0.1129577	0.2396449	0.3970040	0.3049708	0.2114468	0.5696693	0.1644278	0.5436101	0.4530937	0.2831670	0.4311427	0.3117277	0.0916674	0.6003533	0.0727367	0.4177088	0.0495974	0.1592783	0.0461137	0.0725021	0.3176526	0.2030166	0.4813736	0.1497379	0.3873073	0.6140114	0.5625474	0.2380970	0.3289610	0.0005154	0.0244925	0.5131842	0.0355381	0.7276514	0.4953332	0.1819157	0.2886794	0.0031349	0.5351491	0.6954768	0.3212089	0.6512460	0.6862071	0.2790833	0.3399279	0.6794322	0.6079579	0.2167851	0.5109920	0.0005647	0.1958582	0.1636046	0.1576260	0.2330114	0.0001404
950	0.2950524	0.1419618	0.5137384	0.6676574	0.2795719	0.0032770	0.1260931	0.4181452	0.0167009	0.5456941	0.1106261	0.6269337	0.3221106	0.5441064	0.0227246	0.2380908	0.4801075	0.6797530	0.0398465	0.0154698	0.2361576	0.1923013	0.2009735	0.4692813	0.2929522	0.1109129	0.4169136	0.4876571	0.6024680	0.1074825	0.1686067	0.0750569	0.2991054	0.0241223	0.0842138	0.1135059	0.0446512	0.4429474	0.3302711	0.1991767	0.0113337	0.2492137	0.2312029	0.1493552	0.3241014	0.0517118	0.2392119	0.6153790	0.3670144	0.1547818	0.5977528	0.1390612	0.5813348	0.4838634	0.3981928	0.5378965	0.2667227	0.1353423	0.6448870	0.0618976	0.3835565	0.0429711	0.1415016	0.0108594	0.0799825	0.3650299	0.2015181	0.3759526	0.1692904	0.3597515	0.5676758	0.4600556	0.2734036	0.2877977	0.0025101	0.0103281	0.5167664	0.0297477	0.6141848	0.3114397	0.2254934	0.3298468	0.0044973	0.6092691	0.6914003	0.3555208	0.6810651	0.5774637	0.3757052	0.4054608	0.6455754	0.5842135	0.1824141	0.6639974	0.0053105	0.1709895	0.1799211	0.1425367	0.2822033	0.0022290
1000	0.2416120	0.0957370	0.5641738	0.6182683	0.2822864	0.0085950	0.0937197	0.4891259	0.0251474	0.6408872	0.0974788	0.6664310	0.3393225	0.5385302	0.0191318	0.1259930	0.5392021	0.6531448	0.0559401	0.0043520	0.2780518	0.1903279	0.2157812	0.5375688	0.3258431	0.1243274	0.4519731	0.3110801	0.5518519	0.1602767	0.1507051	0.0308324	0.2931758	0.0448579	0.1067764	0.0764032	0.0550863	0.4965010	0.2584926	0.1761881	0.0102097	0.2499562	0.2047743	0.0722568	0.4153059	0.0884918	0.2273767	0.4754649	0.3731638	0.2075120	0.7024492	0.1373887	0.6561365	0.4022270	0.3032141	0.7425928	0.2927894	0.1346890	0.5778808	0.0784203	0.3863317	0.0388513	0.1903380	0.0075166	0.0854132	0.3754378	0.2287130	0.3686453	0.1434609	0.3873942	0.5230128	0.5065079	0.2481245	0.3547160	0.0003108	0.0310417	0.5061057	0.0297837	0.6525830	0.4121057	0.2375799	0.3316197	0.0002626	0.5856231	0.5538690	0.3714041	0.6893253	0.7399623	0.3419696	0.3858102	0.5970549	0.6526703	0.2187389	0.6320778	0.0025019	0.2403806	0.1293259	0.2523404	0.2162302	0.0000447
0	0.4603305	0.0759044	0.6271446	0.6183710	0.3137113	0.0111834	0.1424719	0.4721608	0.0253372	0.7660908	0.1388375	0.6913772	0.2305367	0.6447317	0.0369527	0.2154973	0.4799108	0.7320403	0.0571177	0.0060890	0.3341942	0.1715026	0.2138392	0.4074452	0.2812411	0.1537726	0.3345352	0.3165831	0.4296976	0.1466910	0.2076272	0.0523041	0.2964989	0.0415203	0.0494104	0.0945547	0.0240088	0.4088327	0.4004738	0.2249528	0.0019962	0.3868216	0.1582861	0.0922830	0.4511181	0.0947382	0.2226987	0.4565041	0.4586365	0.1591393	0.5579796	0.1469418	0.5547321	0.4014719	0.3287633	0.5597759	0.2652183	0.1771113	0.7243345	0.0954451	0.4584284	0.1107247	0.1667014	0.0164344	0.0716466	0.3398419	0.1929209	0.4199911	0.1794515	0.3852048	0.4917036	0.4992867	0.3491536	0.4442106	0.0045528	0.0242561	0.3730465	0.0194285	0.6418692	0.3989573	0.0921491	0.3572615	0.0002991	0.3827297	0.8010747	0.4673215	0.6244843	0.6598387	0.3355538	0.3523260	0.7281008	0.6364508	0.2418934	0.6492808	0.0026718	0.2776609	0.1059975	0.2035097	0.2454883	0.0001545
50	0.3140195	0.0435760	0.4207562	0.5915808	0.1601756	0.0099684	0.0731733	0.4612955	0.0400156	0.6499732	0.2539216	0.5491031	0.4618194	0.5489160	0.2699896	0.1490371	0.4932891	0.7133562	0.0370002	0.0130008	0.0762374	0.1477703	0.1659638	0.4471740	0.2323391	0.1244533	0.5102740	0.0951459	0.5197037	0.1869973	0.1712076	0.0474375	0.3677060	0.0338794	0.0692553	0.1290869	0.2052197	0.3531909	0.3445304	0.1324050	0.0029324	0.3396563	0.1319438	0.2099055	0.3576424	0.0677207	0.2449479	0.4421471	0.1167239	0.1571484	0.6368048	0.0870196	0.4978204	0.3050669	0.4105793	0.5168619	0.2532611	0.1246806	0.6352706	0.0278132	0.1881155	0.0737720	0.0966674	0.0628949	0.0980025	0.5086439	0.3844491	0.4951481	0.4057836	0.3552685	0.3400117	0.4721014	0.3500522	0.3803315	0.0031037	0.0154489	0.4551707	0.0089265	0.5263020	0.3912331	0.1542011	0.5560179	0.0000366	0.4348076	0.5936241	0.4624991	0.6167428	0.5829407	0.5246539	0.0661676	0.6537551	0.6308898	0.2198519	0.6287961	0.0029328	0.2056966	0.0723197	0.2107051	0.1148971	0.0000000
100	0.3500576	0.0593066	0.4673017	0.5926363	0.1196251	0.0055669	0.0409348	0.4201099	0.0154595	0.5905900	0.4245002	0.5134358	0.6720863	0.6186908	0.3972151	0.2021999	0.5709089	0.7827791	0.0644270	0.0002856	0.0190440	0.1711816	0.1885302	0.5124038	0.2640760	0.2277541	0.6758942	0.1257032	0.5277471	0.1098557	0.2306027	0.0482980	0.6285347	0.0425009	0.0641344	0.1958902	0.2402831	0.3430141	0.3260840	0.1708392	0.0010583	0.2758513	0.2385918	0.2370617	0.2867513	0.0681618	0.1919548	0.6017305	0.0743130	0.2554674	0.5751909	0.1303944	0.3938091	0.3415100	0.4063916	0.4533705	0.3402862	0.1721604	0.7069228	0.0178112	0.0885399	0.0701084	0.1022843	0.0459845	0.0343858	0.5384374	0.4055226	0.6878879	0.3341411	0.4444735	0.2763983	0.4713486	0.2954415	0.3930627	0.0027929	0.0078150	0.3528818	0.0193358	0.5891393	0.4280701	0.2020976	0.6805357	0.0026011	0.4267440	0.4618972	0.5167014	0.5423376	0.8261003	0.5092653	0.0348987	0.5344877	0.5768475	0.2423307	0.5974323	0.0020846	0.1953649	0.0498656	0.1635559	0.0738340	0.0008208
150	0.3862822	0.0883785	0.5369407	0.6512416	0.1071818	0.0069412	0.0994245	0.4959440	0.0252263	0.6081354	0.5565204	0.3229035	0.5355841	0.3675177	0.4935036	0.1473650	0.5811444	0.7607327	0.0453951	0.0044047	0.0202304	0.1212411	0.1458812	0.3577451	0.2534262	0.3131702	0.6221898	0.0598210	0.4493032	0.0491648	0.1980696	0.0472349	0.5901501	0.0566188	0.0683639	0.2922653	0.3372009	0.3916939	0.2992706	0.1688549	0.0144070	0.1730468	0.3125800	0.2473786	0.1602414	0.0638400	0.1692816	0.4511962	0.0252839	0.3231475	0.5247265	0.1159378	0.3652582	0.4481620	0.4138511	0.3888820	0.3078039	0.2191967	0.5814031	0.0277353	0.0569366	0.0479933	0.0861753	0.0148121	0.0244341	0.4248408	0.4548548	0.6278076	0.4171756	0.3402677	0.2401976	0.3310794	0.3547311	0.3273747	0.0104566	0.0239555	0.3678126	0.0074106	0.5789926	0.5124751	0.1947324	0.7260251	0.0000000	0.3672911	0.4549945	0.4301812	0.6605618	0.6384801	0.4677550	0.0461462	0.5236884	0.5715337	0.1912026	0.5660618	0.0063212	0.2810979	0.0570124	0.1426125	0.0752782	0.0001029
200	0.4983137	0.0745604	0.5256167	0.5257158	0.0693709	0.0195373	0.0513117	0.5084910	0.0112953	0.6500977	0.5076921	0.1268627	0.4524305	0.2710067	0.4759330	0.1431240	0.4845366	0.6784741	0.0345640	0.0247304	0.0224368	0.1847311	0.1365039	0.3711171	0.3492966	0.2398521	0.6476203	0.0698297	0.4839547	0.0459852	0.1400417	0.0456958	0.6682453	0.0297082	0.0910575	0.2283484	0.3544456	0.5050134	0.2453181	0.1646938	0.0011904	0.1401372	0.2729317	0.3506046	0.2016162	0.1389790	0.2205230	0.3971235	0.0323011	0.2854801	0.5889439	0.1572218	0.4111027	0.4847367	0.4022128	0.3815937	0.2935599	0.2714608	0.5997015	0.0255739	0.0619229	0.0691058	0.0949236	0.0115859	0.0050961	0.5529901	0.6146675	0.5953751	0.2579314	0.3424698	0.3802814	0.4276087	0.2718168	0.4259203	0.0076283	0.0133197	0.3456722	0.0120053	0.7117802	0.3765029	0.3012555	0.5785643	0.0072632	0.3530250	0.5014331	0.5071672	0.5475768	0.6346454	0.5168681	0.0562661	0.4908523	0.5600450	0.2246455	0.5652999	0.0078925	0.3109939	0.0423709	0.0945297	0.0664725	0.0011984
250	0.3354570	0.0639825	0.5085307	0.5602248	0.0730123	0.0053827	0.0739051	0.4309282	0.0137216	0.7706136	0.6614239	0.1986812	0.5304170	0.2481173	0.4455184	0.1596897	0.5177913	0.6722583	0.0327039	0.0065934	0.0389235	0.1147769	0.1746822	0.3913939	0.3708334	0.2871086	0.6887147	0.0558725	0.5457987	0.0191690	0.1697922	0.0423814	0.7250598	0.0200071	0.0926457	0.3285528	0.3316478	0.3981853	0.3139726	0.1411330	0.0080954	0.1319455	0.2412414	0.3806463	0.2606221	0.0772512	0.2009209	0.5971719	0.0381311	0.4068566	0.5860531	0.1094062	0.4057473	0.4536542	0.1837741	0.2454864	0.1676929	0.2017578	0.6891276	0.0171062	0.0263870	0.0505407	0.0777359	0.0272545	0.0077312	0.5225359	0.5390534	0.5414175	0.3359424	0.2945290	0.2836813	0.4133383	0.3492129	0.5179403	0.0026950	0.0079769	0.3707339	0.0095309	0.6533491	0.4203600	0.2284898	0.7073398	0.0025712	0.4282891	0.4266452	0.4857006	0.5622657	0.6305626	0.4123781	0.0901569	0.4770972	0.6468542	0.2328614	0.5050031	0.0256106	0.3014147	0.0339545	0.1724672	0.0776238	0.0012049
300	0.5405634	0.0416661	0.6378528	0.5610888	0.0899805	0.0092655	0.0897249	0.4707678	0.0123360	0.7469977	0.4715940	0.1808867	0.5468982	0.2987762	0.4108313	0.1210961	0.5788292	0.7556973	0.0250450	0.0022173	0.0534127	0.0632164	0.1411956	0.3549762	0.4697842	0.2551630	0.7270769	0.0900487	0.4919306	0.0089146	0.1628030	0.0198257	0.7019326	0.0392513	0.0694245	0.2958206	0.3477073	0.3994776	0.2926196	0.1747273	0.0107524	0.1062200	0.1992149	0.3516897	0.2720598	0.0643708	0.1550090	0.4876372	0.0504198	0.4674163	0.6617026	0.0987381	0.2713736	0.4411102	0.2395186	0.3264461	0.2062946	0.1257955	0.7817963	0.0220777	0.0420292	0.0639545	0.0662018	0.0206005	0.0022988	0.4402412	0.5639105	0.5682771	0.2250367	0.2341670	0.3329110	0.3095665	0.3888076	0.3814586	0.0021334	0.0052704	0.3877486	0.0114394	0.6826271	0.3680183	0.2677775	0.6258442	0.0153942	0.3117929	0.4115985	0.5731361	0.5918766	0.6771947	0.4360164	0.0505031	0.6139584	0.6096024	0.2845070	0.5333382	0.0700390	0.2307989	0.0501852	0.1604581	0.1166240	0.0000000
350	0.4583245	0.0289537	0.5742700	0.5533383	0.0683083	0.0325494	0.0940353	0.4069694	0.0165249	0.6782704	0.4607014	0.1766333	0.4856544	0.1959169	0.4375719	0.1423637	0.5512539	0.7313398	0.0464437	0.0042694	0.0997020	0.0553887	0.1357443	0.3494886	0.4109950	0.3221115	0.6688662	0.0509569	0.4962699	0.0184885	0.2072450	0.0443461	0.7085568	0.0281155	0.1119595	0.3194695	0.3719857	0.4456911	0.2757804	0.1839322	0.0267436	0.1185549	0.2683602	0.3732066	0.2764470	0.0490449	0.1697477	0.4828725	0.0209150	0.3754027	0.7041948	0.1088989	0.3024898	0.4271682	0.2496355	0.3004478	0.2069825	0.1220025	0.7379603	0.0189783	0.0602753	0.0845633	0.0443952	0.0473927	0.0080707	0.6261847	0.5372053	0.4856414	0.3182456	0.2225741	0.4153148	0.3116873	0.3699089	0.3782749	0.0003794	0.0232977	0.3534156	0.0117226	0.6611397	0.4537117	0.2343752	0.6008893	0.0245615	0.4226279	0.4732027	0.4344169	0.5703236	0.6365202	0.4558365	0.0914964	0.6282395	0.6402787	0.2139496	0.4609394	0.0650066	0.1908375	0.0490614	0.1233802	0.0921023	0.0011275
