"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G63A	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
650	0.1336293	0.3191590	0.2744424	0.6737128	0.7020585	0.9466386	0.3750131	0.1038869	0.5901125	0.5117487	0.4319503	0.7255442	0.4182418	0.2221907	0.5308257	0.0022940	0.4150603	0.4113881	0.2107958	0.6429213	0.9044247	0.9179302	0.6626147	0.4331909	0.9812252	0.9405879	0.5980375	0.9231214	0.0818948	0.9312491	0.0936992	0.7690605	0.4775110	0.8336503	0.8410515	0.7566587	1.0610435	0.1861756	0.4403718	0.9242651	0.7827035	0.2903345	0.1568789	0.3648815	0.0266650	0.1562605	1.0091766	0.6252336	0.4321303	1.0978813	0.0468184	0.1488612	0.4497248	0.0691399	0.2809301	0.1766633	0.6117619	0.4235209	0.6069533	0.9020928	0.6264887	0.2903720	0.5522637	0.8834878	0.5366614	0.3052488	0.9811887	0.7696943	1.0109662	0.3437703	0.2572352	0.4279007	0.9867661	0.3571185	0.8676073	0.1460471	0.4382462	0.3397221	1.1055849	1.0499211	0.9866027	0.0578463	0.2562944	0.3407748	0.2727061	0.6273715	0.2233610	0.1552839	0.0662574	1.1511759	0.2444673	0.9364940	0.4125665	0.7103248	0.9658444	0.4939563	0.9160512	0.7556621	0.5123282	0.0268123
700	0.1131456	0.3565510	0.2439325	0.7547197	0.6412358	0.9200600	0.3620724	0.0882171	0.5146482	0.5894405	0.4047939	0.6805797	0.4208360	0.3197789	0.5544709	0.0092979	0.4783387	0.3948101	0.3386565	0.7065432	0.8724455	0.9468969	0.6591905	0.3549306	1.0385043	0.9310543	0.5478135	0.9986293	0.1003679	0.8369679	0.1041437	0.6580992	0.4344140	0.7832065	0.8575326	0.7743439	1.0489908	0.1577382	0.4027382	0.9302328	0.7617074	0.4282139	0.1782657	0.2858533	0.0080170	0.1244093	0.9639017	0.6219353	0.3457084	1.1434363	0.0480102	0.1657920	0.4067449	0.0337917	0.2900490	0.1179320	0.4335685	0.5254070	0.5699265	0.7520469	0.6207988	0.2771217	0.6929707	0.8759603	0.4728753	0.3422337	0.9798641	0.7862746	0.9551787	0.3430718	0.2959436	0.5415403	0.8380009	0.4121850	0.9131407	0.1194199	0.4224023	0.2233188	1.0346160	0.9978816	1.0016801	0.0575700	0.2463506	0.5432170	0.2900786	0.6609788	0.1659111	0.1420455	0.0394880	1.0514401	0.1618662	1.0146188	0.3384869	0.5771289	0.9373727	0.3880752	0.8228488	0.7978483	0.6923921	0.0319933
750	0.0965441	0.3431148	0.2294010	0.7143619	0.7553738	0.9665334	0.4287495	0.0711279	0.4131941	0.6354057	0.4659210	0.7724129	0.4412448	0.3841680	0.5796251	0.0112424	0.6332215	0.4017710	0.4005792	0.8083989	0.8270146	0.9640018	0.5372203	0.3969403	1.0345042	0.9224487	0.4630539	0.8967505	0.1297533	0.8393020	0.0804704	0.7547506	0.3915800	0.8084753	0.8612888	0.8683856	0.9463079	0.1671578	0.4970621	0.8812896	0.8305294	0.4176808	0.1572594	0.2547001	0.0070797	0.1357479	0.9495532	0.5469140	0.3866930	1.0396972	0.0578833	0.2023998	0.2759162	0.0193218	0.2161334	0.1098940	0.2698174	0.5764895	0.3769252	0.8480372	0.6960911	0.2427883	0.8197254	0.9396815	0.4497076	0.2744322	0.9556454	0.9303983	0.9389349	0.3560093	0.3278390	0.5568637	0.8918045	0.3383268	0.9019123	0.1229941	0.4086114	0.2515696	0.9874172	1.0218149	0.9239231	0.0589620	0.2014073	0.6733311	0.3705751	0.6487684	0.1707097	0.1632107	0.0883665	1.1293538	0.0930370	0.9005412	0.3062770	0.4498016	0.9513753	0.4638012	0.7467556	0.6802249	0.6871596	0.0259074
800	0.0781311	0.4005653	0.2343277	0.6964644	0.7879466	0.9029781	0.3811745	0.0497690	0.3674719	0.6757625	0.5155259	0.7636321	0.4814049	0.3223013	0.5704670	0.0077601	0.5092790	0.4075328	0.4410101	0.8494321	0.8279699	0.8370069	0.4500602	0.4010522	0.9805422	0.9187008	0.4344769	0.9878165	0.0937510	0.8814738	0.0824357	0.7837580	0.4654134	0.8358579	0.9094293	0.8464770	0.7776572	0.1606331	0.4589977	0.8585209	0.8413751	0.3377312	0.0897370	0.2253706	0.0105307	0.1385997	1.0469018	0.5735167	0.3755422	0.9966123	0.0429370	0.2457409	0.2758014	0.0079765	0.1747544	0.0936760	0.1662589	0.6043995	0.4363575	0.7447568	0.6726457	0.3063553	0.8042475	0.8966951	0.4606411	0.3157560	0.9179781	0.9173258	0.9235062	0.4320668	0.3371833	0.5361008	0.7844291	0.3533214	0.9814665	0.1490040	0.4868228	0.3144288	0.9255219	1.0449029	0.9842701	0.0446602	0.1594016	0.6818767	0.5369408	0.7753797	0.1775642	0.2046580	0.1295510	1.0161549	0.0426030	0.9272756	0.2507625	0.5234149	0.9214472	0.4673812	0.5827794	0.6867232	0.7735481	0.0395230
850	0.0976954	0.3974721	0.2588083	0.7113111	0.8794970	0.9877831	0.3847976	0.0475501	0.3039705	0.6842319	0.5150029	0.8364942	0.5176612	0.3429166	0.5168261	0.0095923	0.6280364	0.3534160	0.4744801	0.8879178	0.8043967	0.6935565	0.4510639	0.3937835	0.9329802	0.9100023	0.5054519	0.9428771	0.0608233	0.8577687	0.0874036	0.7053181	0.4784151	0.8546498	0.9414494	0.8053323	0.7786722	0.1662729	0.4956552	0.9420387	0.8728278	0.3880563	0.0951323	0.1870752	0.0243098	0.1291212	1.0442654	0.6867739	0.3304588	0.9672667	0.0889183	0.2007790	0.3051769	0.0068502	0.1737946	0.1264078	0.0986354	0.5476602	0.5020230	0.9133305	0.6306710	0.3274777	0.8518634	0.7997041	0.4790924	0.2877299	0.9404107	0.8997753	0.9371892	0.4079504	0.2581357	0.5786322	0.8495395	0.3682719	0.9087578	0.1119879	0.4897946	0.3343076	1.0451810	1.0384144	0.9316875	0.0555447	0.1348660	0.6853117	0.5725552	0.7913184	0.0919379	0.2112493	0.1288062	1.0230542	0.0624854	0.9540352	0.2063893	0.5284329	0.8699789	0.4149990	0.6466849	0.6598856	0.7390153	0.0344230
900	0.0692360	0.4143229	0.2412637	0.6948460	1.0047486	0.9108539	0.3768433	0.0423174	0.3012183	0.7221077	0.4856717	0.7487732	0.4709447	0.3519781	0.5159895	0.0111522	0.6211514	0.2840023	0.4844738	0.8749601	0.7935973	0.6795933	0.4357206	0.4031112	0.8638277	0.9146919	0.5288406	0.9279249	0.0589950	0.8432231	0.1216912	0.6445237	0.4948010	0.8387446	0.9808539	0.7713853	0.8578614	0.1524982	0.6082244	0.9470176	0.8192520	0.4582124	0.1269998	0.1912694	0.0221519	0.1565786	1.0558782	0.7195583	0.3291666	1.0169339	0.1053908	0.1899407	0.2960260	0.0044967	0.1461517	0.1639175	0.1732153	0.5718758	0.4569177	0.8974959	0.5799277	0.2603614	1.0350141	0.7927810	0.5833745	0.3859524	0.9388990	0.8820346	0.8652718	0.4381591	0.3012868	0.5680209	0.8940612	0.3373097	0.9303611	0.1252824	0.5059258	0.3762049	1.0223060	0.9439903	0.9465336	0.0523227	0.0920788	0.6939311	0.5154491	0.7445901	0.0966012	0.1213264	0.1459995	0.9866868	0.0451752	1.0246931	0.2280003	0.4665998	0.9406528	0.4933055	0.6569697	0.6410359	0.7837302	0.0629931
950	0.1056721	0.4468993	0.3180506	0.6537468	0.9265621	1.0859491	0.4293333	0.0406872	0.2708221	0.6727059	0.4209435	0.7197662	0.4807726	0.3845139	0.5880950	0.0074071	0.6318005	0.3579022	0.4152716	0.8529037	0.7814264	0.5770203	0.4788544	0.4729833	0.9406903	0.8922243	0.4972250	0.9377625	0.0479857	0.8639282	0.0891061	0.6830307	0.4639305	0.8287513	0.8725823	0.7695468	0.9450220	0.1570985	0.5815155	0.8655731	0.8304550	0.4306289	0.1168545	0.2056768	0.0264918	0.1679778	1.0256681	0.6380114	0.3481053	1.1419689	0.1624123	0.1388905	0.2460626	0.0039189	0.1289712	0.1420756	0.1811247	0.5768498	0.4294169	0.7671596	0.6440157	0.3310568	0.9088275	0.7092197	0.5725305	0.3211543	0.9932150	0.8686254	0.9177665	0.4246874	0.3204063	0.6061402	0.9180271	0.3670713	0.8833116	0.1493157	0.5814460	0.4221891	0.9360237	0.9138430	0.9889865	0.0912681	0.1103530	0.6621323	0.5480874	0.6883860	0.0564927	0.1163189	0.1628457	0.9201939	0.0645669	0.9556216	0.2373426	0.4473350	0.8857878	0.4577499	0.6745800	0.7342856	0.7950202	0.0394159
1000	0.0693185	0.4429183	0.2466089	0.6970756	0.9603821	1.0292678	0.4299897	0.0482097	0.2797537	0.7045236	0.3824721	0.7100972	0.5004090	0.3066708	0.5363876	0.0065138	0.6063778	0.3138756	0.3874457	0.8051511	0.7847230	0.7211007	0.4974375	0.4428360	0.8885242	1.0170342	0.4606257	0.9417865	0.0507315	0.9194292	0.1245745	0.6855408	0.5026230	0.8818728	0.8930105	0.7509337	0.9005585	0.1734207	0.5452434	0.9160526	0.8063004	0.3482616	0.1028471	0.1931198	0.0147887	0.1368451	0.9746056	0.6728097	0.2925211	1.1086275	0.1888343	0.1737974	0.2287027	0.0051464	0.1273086	0.1407327	0.1900886	0.6317054	0.4197621	0.8521179	0.5762799	0.3488073	0.9337301	0.7454913	0.5165858	0.3264460	1.0293990	0.8637458	0.9179779	0.3967682	0.3954137	0.7241522	0.9281447	0.3634496	0.9398124	0.1288257	0.5626477	0.3526268	1.0227181	1.0001522	1.0110537	0.0825536	0.0942621	0.6997179	0.4683805	0.7115396	0.0607147	0.0872506	0.1537709	0.9684995	0.1444280	0.9564507	0.2175690	0.4300842	0.8497729	0.4024378	0.5536229	0.7347033	0.8187989	0.0276297

0	0.0944573	0.4578299	0.2262745	0.6779228	1.0172967	0.9941139	0.4937772	0.0157915	0.2317604	0.6636282	0.4660765	0.7623264	0.4910450	0.3881671	0.5581151	0.0166340	0.6969344	0.2371615	0.4843777	0.9656519	0.7564739	0.6591167	0.4509406	0.3323200	1.0133521	0.8277805	0.3433585	1.1235936	0.0465563	0.8833550	0.1452106	0.7995346	0.4651162	0.7764664	0.8328258	0.8003332	0.9920593	0.1338295	0.5598231	0.8293816	0.9268403	0.4302707	0.0833479	0.2116622	0.0467852	0.1194930	0.9413546	0.5292498	0.2795917	1.0369811	0.1632506	0.2188416	0.1989961	0.0007777	0.0896875	0.1366630	0.1236703	0.5583443	0.4989401	0.8400568	0.7041525	0.2777217	0.8986383	0.8187838	0.4959300	0.3262633	0.8481289	0.9700005	0.8824743	0.4281250	0.3417460	0.6962350	0.8620865	0.3742541	0.9293591	0.4347925	0.5711560	0.2924185	1.0984992	1.0102827	0.9411581	0.0936439	0.1650532	0.8285858	0.5035858	0.7704969	0.0237681	0.0790950	0.1512627	0.9267540	0.0660365	1.0823012	0.3312264	0.5395614	0.8359668	0.4629113	0.4821023	0.6598665	0.8701038	0.0362038
