"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G68A	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
500	0.3282845	0.7352460	0.1696333	0.5983245	0.2006710	0.6422012	0.5410744	0.6606755	0.7819905	0.0357194	0.0240789	0.4665636	0.2520035	0.0031173	0.1777868	0.5522470	0.1891943	0.0000000	0.1986549	0.0076511	0.3727126	0.0334771	0.5902995	0.7967999	0.0134204	0.3237084	0.0314487	0.3560509	0.2977229	0.0095490	0.3361768	0.0028659	0.0462628	0.7010147	0.1189986	0.7426104	0.6124317	0.5662554	0.5757833	0.2289889	0.1242318	0.5955683	0.8512461	0.0405181	0.2641025	0.1708669	0.3809883	0.0116292	0.6710738	0.0332674	0.3956589	0.3031896	0.3400238	0.5905398	0.6044343	0.3813527	0.4616195	0.4495571	0.2400416	0.5729253	0.1766710	0.5023046	0.3124508	0.2705317	0.0356956	0.0635058	0.6911218	0.2150897	0.1723711	0.5301370	0.0007691	0.6365709	0.6382575	0.3823487	0.3340944	0.8340306	0.3136815	0.5994681	0.2389404	0.6565703	0.4090411	0.6439344	0.4129477	0.5649478	0.3005489	0.3457943	0.2368330	0.1617274	0.0933949	0.5294754	0.5332585	0.2743672	0.6832469	0.4733001	0.3502242	0.8032575	0.2767231	0.3459212	0.8147775	0.3119568
550	0.4172995	0.6909217	0.1488547	0.6853350	0.6562450	0.4939136	0.5462751	0.7347495	0.5967480	0.0754585	0.2161400	0.4927367	0.1191677	0.1371904	0.2605491	0.4973115	0.1954702	0.0037394	0.2581420	0.0079802	0.4423700	0.0114195	0.5731930	0.7701965	0.0064680	0.1551095	0.0309286	0.4075740	0.5007562	0.0832663	0.3993030	0.0044153	0.0084074	0.5940325	0.0757797	0.6272195	0.7115479	0.2371956	0.5661319	0.1851494	0.0527166	0.6379278	0.6645744	0.1906560	0.1622263	0.1695276	0.3584128	0.0336819	0.8121069	0.0392273	0.3654101	0.1920607	0.2738847	0.5263384	0.5768374	0.1322161	0.5197537	0.4595128	0.2183444	0.5847525	0.1884237	0.4719353	0.4011163	0.3276205	0.3059509	0.1064296	0.6331498	0.1903804	0.1630511	0.4840849	0.0013329	0.5834268	0.6774752	0.4463184	0.3477704	0.7443399	0.1416722	0.4104680	0.1655329	0.5771092	0.3588340	0.6304012	0.4525842	0.3743117	0.3141157	0.1826421	0.3888471	0.1366723	0.0558500	0.6460755	0.7061452	0.2283145	0.6754838	0.4136299	0.2705763	0.6252482	0.2657932	0.3065453	0.6654411	0.2265891
600	0.4788751	0.6676389	0.2366863	0.5337630	0.6791512	0.3669250	0.2753325	0.5840479	0.6402325	0.1205681	0.2059452	0.4768151	0.1156187	0.1320174	0.2133844	0.4695680	0.2230832	0.0036865	0.2381904	0.0195628	0.2906999	0.0092853	0.6765828	0.6377100	0.0064822	0.0669200	0.0251209	0.5134554	0.5216041	0.1083332	0.3712210	0.0057725	0.0500681	0.6219761	0.0731308	0.7373009	0.6933688	0.1645895	0.4892891	0.1867967	0.0647940	0.5555333	0.5946465	0.1930186	0.1279330	0.1417902	0.4507555	0.0266983	0.6375447	0.0435645	0.3299861	0.2190711	0.3113474	0.4437489	0.5423381	0.0626400	0.5120182	0.4720906	0.3066855	0.6121752	0.1625759	0.6319768	0.3384538	0.2792732	0.3925158	0.0776460	0.5240702	0.2302939	0.1867415	0.3734056	0.0053556	0.5068666	0.7243864	0.5578468	0.4156200	0.5037737	0.2608064	0.3808123	0.1700413	0.6277103	0.3789221	0.6715544	0.5856720	0.2269604	0.2198578	0.1934404	0.5455624	0.1381467	0.0707063	0.5861062	0.7051690	0.2578992	0.7189009	0.4619662	0.2099271	0.5652922	0.3481228	0.2664491	0.6251081	0.2483284
650	0.5677549	0.6767604	0.2274024	0.3736454	0.6443591	0.5374821	0.3017018	0.7197243	0.4554240	0.1151108	0.1976689	0.6414428	0.0526674	0.1408205	0.1637426	0.4481478	0.2118587	0.0237495	0.2643469	0.0076207	0.3266541	0.0213741	0.6723901	0.7120154	0.0085382	0.0509350	0.0163642	0.4951438	0.4287016	0.2416933	0.3017614	0.0008917	0.0462574	0.5529197	0.0683781	0.8240773	0.5503126	0.1792281	0.4494881	0.1575291	0.0484268	0.5803771	0.7072125	0.2087753	0.0908276	0.2429030	0.2997763	0.0356980	0.6145406	0.0345122	0.3829435	0.2237146	0.2900113	0.4512314	0.5559382	0.0698323	0.3687575	0.5160174	0.3164081	0.5359999	0.1948396	0.6522097	0.3231451	0.2774985	0.3810894	0.1294115	0.6556526	0.2097743	0.0830795	0.3893353	0.0056573	0.5341179	0.7188620	0.5235121	0.3033921	0.6609341	0.1651674	0.4605573	0.1968824	0.4472513	0.3528309	0.6747643	0.6948721	0.2926034	0.3171641	0.1248353	0.5534422	0.1389226	0.0697978	0.5375425	0.5894285	0.2760200	0.7631423	0.6451956	0.3722350	0.5129457	0.4182200	0.2960110	0.6923546	0.2407220
700	0.5066527	0.6583665	0.2393208	0.2213778	0.6826578	0.4408198	0.3402983	0.7083035	0.4452155	0.1440918	0.1730563	0.5940275	0.0505715	0.1375112	0.1709566	0.2773550	0.2669103	0.0467822	0.2012902	0.0045340	0.4064690	0.0128738	0.6941986	0.7695337	0.0142718	0.0491319	0.0111673	0.5966335	0.5990774	0.1608977	0.2953548	0.0000000	0.0205498	0.5794069	0.1012756	0.7424628	0.6824846	0.2322960	0.4838720	0.1749120	0.0353259	0.6329199	0.6582410	0.1812052	0.0383566	0.1915555	0.3560950	0.0893623	0.8316481	0.0377357	0.4513991	0.2567556	0.3808542	0.5016040	0.4756172	0.0190795	0.5056788	0.4932910	0.3920006	0.6834830	0.2081566	0.7491219	0.3809333	0.2669959	0.5218752	0.1337709	0.5886877	0.2632374	0.1084295	0.4259384	0.0084811	0.4789573	0.6673201	0.4441448	0.3847181	0.5774086	0.2145155	0.4433805	0.3533667	0.6043425	0.2672392	0.6595549	0.5802951	0.2142520	0.2908509	0.0904339	0.6312289	0.1409063	0.0865220	0.6344004	0.6205015	0.2859839	0.6767333	0.6314638	0.3218966	0.7017599	0.4577945	0.3216896	0.6570599	0.2590590
750	0.5391165	0.5541211	0.2524296	0.2187589	0.5581586	0.5243788	0.3386922	0.6578028	0.4243521	0.1105264	0.1403624	0.6874174	0.0457677	0.1549597	0.1045511	0.2480477	0.3255123	0.0400025	0.2641376	0.0182119	0.3470286	0.0101925	0.7807076	0.7460727	0.0169474	0.0074770	0.0084923	0.5427891	0.4436800	0.1138374	0.2584757	0.0020560	0.0171210	0.6455065	0.0822835	0.7025793	0.7497703	0.1959969	0.5471052	0.2694138	0.0545970	0.5314704	0.5829615	0.1905077	0.1323046	0.1644429	0.3919789	0.0636223	0.6807860	0.0592358	0.2949940	0.2227098	0.3052381	0.4447091	0.5800789	0.0316329	0.4035057	0.4377620	0.4471568	0.7190634	0.2768512	0.6448133	0.3074515	0.3027254	0.4536844	0.1735544	0.7246178	0.2740128	0.1135608	0.3921990	0.0071139	0.5054576	0.6182274	0.4546399	0.4509959	0.7809196	0.1814855	0.3634142	0.2713350	0.4288094	0.2423210	0.5738952	0.5263761	0.2160004	0.2243276	0.0880023	0.5869007	0.1336969	0.0584946	0.5534134	0.6303153	0.3766747	0.6923293	0.5738405	0.4888329	0.6488874	0.5867353	0.4188236	0.6942504	0.2382638
800	0.4922390	0.6585593	0.3211914	0.2013665	0.6795933	0.4419996	0.2729804	0.8857851	0.3565972	0.1260272	0.1253001	0.6981000	0.0359179	0.1982447	0.1057706	0.2866903	0.3132817	0.0324827	0.2588455	0.0103535	0.3418335	0.0156680	0.6605029	0.5722869	0.0043849	0.0256951	0.0403196	0.6868507	0.4451759	0.1038412	0.2693542	0.0097900	0.0148178	0.6320301	0.0956346	0.6967698	0.5615272	0.1938455	0.4599923	0.2732373	0.0414422	0.5903053	0.5661959	0.1630098	0.4426423	0.1989457	0.3765281	0.0432903	0.7322087	0.0303126	0.4166708	0.2395604	0.3412898	0.6403221	0.5640645	0.0404598	0.4677514	0.4704072	0.3468070	0.6702897	0.2261439	0.7867946	0.2865444	0.3059096	0.5752012	0.1720986	0.4811025	0.3384511	0.1296520	0.4941539	0.0136497	0.5373143	0.5773380	0.4249355	0.4023044	0.7013863	0.2355825	0.4605485	0.2439112	0.5513029	0.3020612	0.6463515	0.6471843	0.2282135	0.3614047	0.1279095	0.6377015	0.1688228	0.0699252	0.6521742	0.6230977	0.3266695	0.6630178	0.5385460	0.3593116	0.5542815	0.4307636	0.3335976	0.6536683	0.1927280
850	0.5165643	0.5867133	0.2397925	0.2142267	0.5253870	0.4767202	0.3582012	0.6786425	0.3167905	0.1832569	0.1423777	0.6527441	0.0341460	0.2104787	0.0230979	0.2124666	0.3067597	0.1108803	0.2129279	0.0289994	0.4975498	0.0097446	0.6250016	0.6228004	0.0022496	0.0373251	0.0232206	0.6475885	0.4194451	0.1604600	0.2805075	0.0005838	0.0417021	0.7493184	0.0580462	0.6622747	0.6003563	0.2009896	0.4223480	0.3280331	0.0347198	0.5593813	0.7141891	0.1189599	0.5503691	0.1750532	0.4375652	0.0500162	0.7156691	0.0310141	0.3518534	0.2270805	0.3705047	0.4950736	0.4000384	0.0438146	0.4083764	0.4675813	0.3403209	0.5701456	0.2242691	0.6704976	0.3393700	0.2658586	0.4648814	0.1483865	0.6319358	0.3004072	0.1222433	0.4289014	0.0046060	0.4376863	0.6871402	0.3973275	0.4059020	0.5506553	0.1344613	0.4307263	0.3025268	0.8313142	0.2853176	0.6579523	0.6098304	0.2298445	0.2741912	0.1731384	0.5701054	0.1385609	0.0614634	0.6292371	0.5663371	0.2762887	0.6842656	0.6391491	0.3678563	0.5225125	0.4493647	0.3725154	0.6170650	0.1304414
900	0.6107525	0.6650973	0.2709815	0.1878392	0.7751850	0.4440834	0.4090299	0.7326965	0.3120242	0.0969536	0.1297889	0.5810810	0.0885210	0.1873502	0.0260648	0.1576146	0.2766232	0.0859759	0.1671572	0.0638253	0.4110354	0.0316831	0.6209889	0.5859028	0.0039456	0.0311271	0.0066252	0.5370778	0.4455755	0.1365339	0.1994177	0.0004110	0.0101144	0.6388115	0.0719082	0.7316602	0.7511123	0.2692651	0.4831220	0.4350192	0.0240477	0.6978711	0.7355222	0.2353053	0.5467551	0.2624573	0.3528636	0.0424327	0.7306280	0.0400171	0.4151663	0.3400410	0.3434717	0.3973204	0.5538357	0.0079041	0.3821812	0.6311246	0.3719089	0.6100909	0.2064221	0.7054848	0.3274862	0.3864915	0.4862082	0.0699522	0.6198511	0.1902621	0.1394728	0.3642955	0.0015459	0.4543153	0.5677469	0.3919774	0.3417334	0.7110345	0.1491265	0.5502425	0.3441928	0.7874024	0.2729490	0.7378456	0.6904685	0.2133986	0.2600615	0.1828539	0.4695032	0.1956266	0.0711466	0.6109202	0.6330925	0.3948669	0.6839345	0.5690108	0.3861183	0.6504801	0.4068307	0.3356251	0.7230674	0.1103492
950	0.5749030	0.6752558	0.2899262	0.1888090	0.6291721	0.3095436	0.2874623	0.5925433	0.3125618	0.1336982	0.1429633	0.5675223	0.0553115	0.1858249	0.0159117	0.1731617	0.3650499	0.0292404	0.1704352	0.0637416	0.3128278	0.0224585	0.6660608	0.7468898	0.0174992	0.0474202	0.0449680	0.5443293	0.4063344	0.1424500	0.2056615	0.0006229	0.0177044	0.6880271	0.1049547	0.5991304	0.6673656	0.2848056	0.3619209	0.4437679	0.0104296	0.5994499	0.6303534	0.2667438	0.5005526	0.2091081	0.4612984	0.1000005	0.8478437	0.0249478	0.2663788	0.2445332	0.2801058	0.3519492	0.5067800	0.0234892	0.4359424	0.5702029	0.3850752	0.6930689	0.3178761	0.7133108	0.3265283	0.3774787	0.4245410	0.0486639	0.6035852	0.2341322	0.1551175	0.4806104	0.0018600	0.4973215	0.7841097	0.5103655	0.4014835	0.5887373	0.1314623	0.4982236	0.2920977	0.5276109	0.3433927	0.6488154	0.6478129	0.1859397	0.2819778	0.1425140	0.7674713	0.1966746	0.0561527	0.6247381	0.7212748	0.3225286	0.6644203	0.5873891	0.3925853	0.5170815	0.2137132	0.3741483	0.7293715	0.1430112
1000	0.6169613	0.5678512	0.3221036	0.0804204	0.5870069	0.3962542	0.3929906	0.5961918	0.2592133	0.1297366	0.1645519	0.6966970	0.0538641	0.2522176	0.0113485	0.2576858	0.3241818	0.0501289	0.1753396	0.0624197	0.4287977	0.0209926	0.5286061	0.6506309	0.0171690	0.0370858	0.0302422	0.6803020	0.4847576	0.1269894	0.2184626	0.0017635	0.0143517	0.6111641	0.0896123	0.5764628	0.6633080	0.3642635	0.6222352	0.4200931	0.0139848	0.5032059	0.6872829	0.3204252	0.5187854	0.2623964	0.4093804	0.0633961	0.6551822	0.0426655	0.3668469	0.1993411	0.2973333	0.4906264	0.5880650	0.0110188	0.3479662	0.6334624	0.3287230	0.8062809	0.2182631	0.5610739	0.2512726	0.3905496	0.4666886	0.0540459	0.6897878	0.3363606	0.1218017	0.5314367	0.0343300	0.5081989	0.6170539	0.4565364	0.3916526	0.5967349	0.1450521	0.5965991	0.4929321	0.7378703	0.3753198	0.6134390	0.6211044	0.2276837	0.2302495	0.0845638	0.6410786	0.0897978	0.0793118	0.7425742	0.5866095	0.2812425	0.6717130	0.4417970	0.3870857	0.5405937	0.1673271	0.4889239	0.7263951	0.0829232

0	0.5397431	0.6312051	0.5500327	0.0115925	0.6584263	0.4538360	0.3463878	0.7098495	0.4217655	0.0806713	0.0779503	0.6117762	0.0554109	0.2615411	0.0147391	0.1758314	0.2924674	0.0338366	0.2288088	0.0540220	0.4172977	0.0222195	0.5938455	0.6408316	0.0024752	0.0258840	0.0384497	0.5604178	0.4095236	0.1450838	0.2403114	0.0062202	0.0068427	0.5037599	0.1159508	0.7131077	0.6923857	0.5731313	0.4475803	0.3174062	0.0248311	0.6406170	0.6975568	0.1912508	0.5457531	0.1545378	0.3454722	0.0992646	0.5963812	0.0247640	0.4482831	0.1776456	0.3972019	0.5548739	0.5254823	0.0200028	0.3874553	0.6033164	0.4227513	0.6855376	0.2716084	0.5465328	0.3679020	0.2637995	0.3395591	0.0479106	0.7283519	0.2802642	0.1627407	0.5583453	0.0001800	0.4638755	0.6082869	0.3966368	0.3886253	0.5825775	0.1767956	0.4140324	0.2833479	0.6840016	0.3443999	0.6120140	0.6137802	0.2535001	0.2386337	0.0758428	0.6350409	0.1630272	0.0653733	0.7637283	0.6833148	0.3238376	0.6666522	0.6322758	0.2821272	0.5417951	0.1347301	0.3027021	0.5958251	0.1263203
50	0.5474844	0.7716330	0.5688380	0.0246547	0.6171045	0.4509138	0.3797506	0.3838750	0.5202705	0.1147868	0.0868558	0.5913268	0.0221278	0.0487640	0.0068661	0.1945094	0.2269704	0.0080519	0.4905705	0.1025434	0.3373573	0.0013617	0.7760222	0.3297447	0.0255408	0.0291243	0.0183649	0.4528172	0.4428275	0.0497079	0.2797437	0.0021740	0.0147976	0.4704323	0.0990004	0.6865974	0.5563508	0.4707282	0.2378800	0.4550785	0.0289652	0.5813894	0.6403048	0.0504233	0.4055980	0.2019925	0.3571054	0.0503287	0.7030976	0.0354713	0.3820810	0.2048306	0.3212056	0.4187002	0.5067225	0.0186292	0.3823472	0.6575966	0.4533327	0.6345540	0.1992651	0.5959502	0.3908248	0.3168763	0.1930519	0.0450982	0.5938286	0.2624894	0.2051588	0.5644372	0.0002792	0.5978516	0.6291324	0.4985725	0.5016868	0.5729977	0.1554642	0.4901374	0.3146394	0.7566837	0.4283103	0.6005881	0.5107056	0.1792594	0.4253540	0.2097302	0.6323567	0.1593569	0.3313987	0.7600639	0.7198879	0.3049219	0.7724037	0.6596971	0.3764860	0.6037804	0.0921263	0.2810965	0.5732239	0.1988609
100	0.5454441	0.6734198	0.4655894	0.3991574	0.7340860	0.4776929	0.3667749	0.3333290	0.5104993	0.0775330	0.1178723	0.7212070	0.1165035	0.0326438	0.0108501	0.2262269	0.1978365	0.0297090	0.5695244	0.0428794	0.3090197	0.0000000	0.6004170	0.2164288	0.0055892	0.0218345	0.0084058	0.4344451	0.3546809	0.0221433	0.3045725	0.0023794	0.0279713	0.5238208	0.1160281	0.7651040	0.7138135	0.4975733	0.2301021	0.4542821	0.0513998	0.6877376	0.6224078	0.0506663	0.5116905	0.2134220	0.4614541	0.0315445	0.6397373	0.0206881	0.2929497	0.2310385	0.3979253	0.5428686	0.5296497	0.0134076	0.5061695	0.5753361	0.5304933	0.6285332	0.2142238	0.5671332	0.2968757	0.2440490	0.1393640	0.0274527	0.5842867	0.2262377	0.2266370	0.4193167	0.0005776	0.5845008	0.6548665	0.4745095	0.4491936	0.6664515	0.1728780	0.4882655	0.2904181	0.6277150	0.3670685	0.5789784	0.5937681	0.1390113	0.5560380	0.1550421	0.7870649	0.1736712	0.4926278	0.7631206	0.5828955	0.3468434	0.7187649	0.5331353	0.4572582	0.7613211	0.1182752	0.2800336	0.6388961	0.1952556
150	0.6179451	0.7010335	0.3370727	0.4880363	0.6109826	0.5009622	0.3251273	0.3668998	0.3642660	0.0868603	0.0944731	0.5972834	0.1026207	0.0376521	0.0135530	0.2202564	0.2249378	0.0801721	0.6217864	0.1129878	0.3550948	0.0000927	0.6074489	0.2192163	0.0056903	0.0075027	0.0186854	0.5391376	0.3836920	0.0096676	0.3130681	0.0043017	0.0152871	0.6643978	0.0875760	0.6431020	0.7371707	0.5199261	0.1814038	0.3055741	0.0070851	0.5671959	0.7493275	0.0094551	0.5008494	0.1995216	0.4212320	0.0246795	0.6546563	0.0448127	0.2972624	0.1871919	0.4216071	0.3624724	0.5739627	0.0128183	0.5831799	0.7341267	0.4601584	0.5417212	0.1672734	0.7130457	0.2377157	0.2604572	0.0860372	0.0244850	0.5469680	0.2222954	0.2607231	0.4701530	0.0024571	0.5492587	0.6848954	0.3789642	0.4540575	0.6113954	0.0981713	0.4786403	0.2585827	0.5757504	0.3677494	0.6656406	0.5099655	0.1738655	0.6021712	0.1169846	0.6341531	0.2034816	0.5010424	0.7117286	0.6866988	0.2656959	0.6136912	0.7200573	0.4681714	0.5504082	0.2186373	0.2691972	0.6911564	0.1381667
200	0.5222620	0.5987182	0.2167753	0.6888018	0.7210506	0.4197647	0.3858099	0.3265771	0.3960560	0.1082754	0.1503938	0.5841577	0.2804266	0.0098640	0.0245682	0.3752960	0.1658584	0.1015050	0.6711617	0.0563009	0.4068311	0.0000146	0.6623630	0.3102011	0.0043689	0.0058247	0.0253537	0.4525871	0.4282671	0.0041673	0.2739331	0.0074423	0.0068593	0.6437638	0.0944558	0.6456231	0.6994121	0.4910332	0.2960113	0.2848134	0.0311972	0.6246838	0.6261372	0.0079041	0.4999384	0.1863846	0.4557652	0.0263761	0.6216012	0.0649763	0.2925546	0.1664253	0.4044780	0.3806942	0.4036691	0.0074036	0.5936145	0.6557620	0.5355504	0.5057340	0.1887653	0.6977826	0.2666987	0.2219996	0.0488911	0.0126452	0.5622163	0.2329831	0.3390112	0.5684905	0.0003001	0.6714633	0.6853046	0.4720884	0.5736186	0.6666508	0.1507846	0.4895975	0.3665443	0.9182604	0.3095656	0.6152648	0.6144981	0.0947836	0.5462422	0.1912765	0.6296193	0.1703518	0.5484678	0.6303402	0.7318578	0.2809483	0.6231925	0.5900376	0.4291057	0.6833255	0.2458642	0.1521088	0.7250592	0.1565816
250	0.4040204	0.6469073	0.2217824	0.7314959	0.7126209	0.5055901	0.3815715	0.3448297	0.3237080	0.1296179	0.1485034	0.5966086	0.2856560	0.0189425	0.0690687	0.3335816	0.1472687	0.0388960	0.6685665	0.0550571	0.3257671	0.0002044	0.6323230	0.2220476	0.0079874	0.0105027	0.0321056	0.3842007	0.3604566	0.0007199	0.2492183	0.0031839	0.0239479	0.6171845	0.0986399	0.6772236	0.6657317	0.2941592	0.2684582	0.3415906	0.0114381	0.6804907	0.6889622	0.0223327	0.5296149	0.1498191	0.4013869	0.0319259	0.7626785	0.0370592	0.2915152	0.1684604	0.4960504	0.3498253	0.5109464	0.0371019	0.6408203	0.5837321	0.3203656	0.4699403	0.1583418	0.5978849	0.3305597	0.2181072	0.0335023	0.0258116	0.4933112	0.2403027	0.1918150	0.4248876	0.0001612	0.7162487	0.7326170	0.5422123	0.4735912	0.5895926	0.1175220	0.4821116	0.3031075	0.6844830	0.2333354	0.6206801	0.5750673	0.0736888	0.5739292	0.1226963	0.6426201	0.1864262	0.5009026	0.6710484	0.5627334	0.3024161	0.6506202	0.5962871	0.4343630	0.6646157	0.3516531	0.2291526	0.7373933	0.1594956
300	0.4618535	0.5499723	0.2412327	0.6116324	0.6491350	0.4466895	0.3575130	0.2613670	0.4530366	0.1108075	0.0947233	0.5259189	0.2725904	0.0046389	0.0508504	0.4297942	0.0835889	0.0217816	0.7766787	0.0526728	0.3588604	0.0001535	0.6009071	0.1846943	0.0070797	0.0021301	0.0276006	0.4354243	0.3780621	0.0003456	0.3145032	0.0050106	0.0540839	0.6454571	0.1386262	0.5912330	0.5875921	0.3604365	0.2948494	0.2697941	0.0132581	0.6966223	0.8201421	0.0085905	0.4134701	0.2110811	0.3725223	0.0181894	0.5623087	0.0450577	0.1964033	0.1940154	0.4029964	0.4687523	0.6366493	0.0343197	0.6405574	0.6747916	0.3261383	0.6523599	0.1981338	0.5346224	0.2886267	0.2372971	0.0526189	0.0371133	0.5561160	0.2762358	0.3279716	0.3738527	0.0015924	0.5681480	0.6445120	0.4699385	0.3714305	0.6582534	0.1458830	0.5044265	0.3161981	0.5790352	0.3897086	0.6174016	0.5088898	0.0970242	0.5738080	0.0880395	0.7034128	0.2146936	0.4473651	0.7072730	0.7477864	0.3189695	0.5707211	0.6047531	0.3582280	0.7578319	0.3117330	0.1649393	0.5883254	0.1328599
350	0.4144771	0.5610904	0.1645163	0.6785594	0.6827508	0.4083142	0.3066191	0.3525328	0.5531228	0.1507382	0.0813827	0.5623498	0.2155062	0.0008482	0.1284500	0.5244777	0.1297280	0.0434466	0.6551978	0.0770310	0.3603532	0.0005818	0.7251890	0.2181515	0.0089377	0.0042426	0.0225011	0.3727362	0.4464269	0.0000000	0.3354683	0.0029508	0.0346248	0.5239070	0.1906304	0.7300954	0.6465337	0.3167376	0.2721772	0.2919233	0.0134210	0.6604964	0.9461325	0.0197945	0.3787096	0.1928339	0.3629502	0.0480543	0.7120595	0.0483259	0.2769429	0.1658892	0.5054686	0.4845458	0.5307061	0.0281588	0.6073210	0.6214387	0.3154001	0.4795459	0.1647208	0.6214540	0.2413304	0.1913757	0.0238787	0.0450145	0.5385757	0.2470721	0.3113039	0.4598549	0.0000566	0.6377567	0.6360771	0.5970615	0.3832341	0.6372069	0.1709174	0.3837210	0.3329873	0.6820212	0.3822078	0.4847237	0.6402569	0.1154926	0.4098147	0.1158175	0.5892053	0.1591276	0.7044311	0.7249548	0.7784468	0.1982749	0.5478542	0.6068777	0.3436849	0.7760638	0.2919828	0.1756628	0.6948884	0.1428724
400	0.4014043	0.6320779	0.2132501	0.7575364	0.6519600	0.4220638	0.3488112	0.3644895	0.4352444	0.1169934	0.1183043	0.6246385	0.3536613	0.0099643	0.2031924	0.5617295	0.1286782	0.0510145	0.6159945	0.0391748	0.4559312	0.0032936	0.6486702	0.1805501	0.0120771	0.0106034	0.0489995	0.4400458	0.5213196	0.0032099	0.3199743	0.0066437	0.0239484	0.5690474	0.1215345	0.6452736	0.6557312	0.3155979	0.2377603	0.2768946	0.0048884	0.6215629	0.6007440	0.0067113	0.3647324	0.2322658	0.4070064	0.0792200	0.7554198	0.0279334	0.2992175	0.2043234	0.5289742	0.4229855	0.5887335	0.0299439	0.6942745	0.7086792	0.3478337	0.6385588	0.2331980	0.5728165	0.3536970	0.2483884	0.0450039	0.0241729	0.4536614	0.2137886	0.3225791	0.3617579	0.0000689	0.7292228	0.6164117	0.4489147	0.3777939	0.7294757	0.1327646	0.3707739	0.4071872	0.7535372	0.4303359	0.6763365	0.7368511	0.0779999	0.5303697	0.1304158	0.5389613	0.1911610	0.6384705	0.6702521	0.6944821	0.1566940	0.6056289	0.6646704	0.3716758	0.7704977	0.3052324	0.1042449	0.6248709	0.1458439
450	0.4479279	0.7149026	0.2128375	0.6929189	0.7385791	0.4601829	0.4768336	0.3690709	0.4580255	0.1146039	0.1364773	0.5747317	0.3063337	0.0003515	0.1870104	0.4008208	0.1193866	0.0334207	0.5852362	0.0130497	0.4815286	0.0000000	0.7535234	0.2352225	0.0216865	0.0034578	0.0464594	0.5065826	0.4850818	0.0007456	0.2557446	0.0008839	0.0263258	0.5404333	0.1275034	0.6317773	0.7728499	0.2891916	0.3070082	0.3182051	0.0333609	0.6371281	0.6260232	0.0100743	0.1586556	0.2283369	0.4027931	0.1025988	0.7027410	0.0401451	0.3538123	0.1732624	0.4261078	0.4131739	0.6077395	0.0255071	0.6416607	0.8077841	0.3570601	0.7598292	0.2737463	0.6669604	0.3058076	0.2719176	0.0602989	0.0349736	0.5117566	0.1858991	0.3536617	0.4459434	0.0000946	0.5884817	0.6301549	0.5142656	0.2996273	0.7005669	0.0887046	0.3598955	0.2672933	0.6820213	0.3018014	0.6060861	0.6258543	0.0667163	0.4584409	0.2032474	0.5592589	0.2043017	0.6891956	0.5672921	0.7117866	0.1631609	0.5859936	0.5674248	0.4112474	0.6523639	0.5552001	0.1670564	0.6252862	0.2056237
500	0.4270763	0.5964175	0.2314676	0.7902407	0.7282602	0.4920454	0.3711686	0.3849736	0.3957666	0.0659550	0.1318463	0.5546213	0.2117820	0.0030439	0.0996811	0.4274244	0.0756558	0.0031147	0.5043843	0.0291181	0.3250850	0.0018489	0.7802430	0.2218418	0.0235673	0.0002519	0.0466748	0.4800336	0.4060867	0.0003586	0.3077208	0.0091406	0.0093190	0.7245470	0.0991075	0.6285610	0.6190914	0.2865029	0.3187225	0.3427427	0.0259983	0.5586163	0.7412075	0.0209816	0.1436025	0.1864628	0.4045571	0.0421908	0.7182345	0.0523255	0.3573778	0.1925539	0.4477050	0.4176852	0.5185231	0.0289522	0.6212912	0.6953324	0.3180337	0.5965993	0.2486383	0.6295906	0.3582220	0.2358782	0.0774392	0.0804208	0.4841315	0.2451119	0.3162589	0.4524259	0.0000738	0.5536062	0.7268953	0.5888011	0.2854842	0.7997773	0.0805169	0.4247125	0.3678609	0.6315387	0.3264196	0.6057223	0.6002149	0.0850314	0.5819863	0.1555203	0.6145847	0.2533451	0.6429417	0.5499231	0.7419548	0.2237721	0.5380714	0.6007597	0.4003151	0.7041282	0.5798432	0.1567416	0.6664094	0.1370668
