"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G67A	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.0017777	0.1061356	0.5336805	0.9851055	0.6527509	0.8919002	0.3290290	0.3013147	0.2037404	0.8647643	0.8339962	0.0000048	0.2250672	0.0001041	0.3668632	0.3713604	0.3724518	0.6630672	0.8092538	0.5867986	0.5904900	0.5275220	1.0000000	0.4495184	0.9539344	0.0688635	0.4721803	0.6914998	0.7500272	0.5387218	0.9336577	0.3345813	0.9993043	0.1823115	0.2413540	0.2664792	0.4500239	0.8651534	0.8831499	0.8476559	0.0316150	0.8868729	0.3486667	0.8680097	0.0400368	0.2985793	0.2437813	0.0518119	0.1970503	0.3576449	0.4645476	0.9630436	0.2935113	0.2655590	0.9999919	0.1481039	0.1547187	0.5836874	0.4095845	0.4879052	0.0105062	0.0110401	0.1816781	0.2817616	0.4004956	0.6877618	0.3188495	0.3429652	0.7084294	0.2699313	0.5387247	0.0228699	0.9901594	0.1784521	0.3783478	0.6778436	0.2723112	0.9994823	0.8554907	0.2350839	0.1648781	0.0881962	0.9873344	0.2351800	1.0000000	0.6171342	0.6216651	0.1932511	0.0750395	0.9999959	0.9999580	0.8194564	0.5494147	0.9907806	0.4668021	0.5062552	0.9795507	0.9648904	0.4893007	0.4129531
500	0.0013086	0.1059584	0.5343998	0.9855015	0.6531668	0.8895163	0.3268035	0.3044178	0.2069694	0.8634887	0.8298297	0.0000026	0.2250672	0.0000427	0.3666458	0.3730393	0.3739515	0.6667330	0.8109273	0.5862393	0.5905741	0.5288201	1.0000000	0.4482988	0.9542530	0.0687088	0.4712288	0.6922306	0.7516174	0.5378423	0.9289702	0.3376839	0.9993423	0.1813707	0.2421097	0.2635836	0.4536976	0.8662359	0.8829946	0.8507302	0.0308938	0.8877476	0.3491319	0.8678627	0.0397348	0.2888725	0.2381554	0.0507181	0.1961846	0.3571644	0.4632725	0.9625480	0.2935462	0.2657890	0.9999919	0.1454843	0.1511722	0.5915447	0.4092789	0.4875123	0.0104919	0.0112907	0.1824022	0.2830319	0.4005055	0.6840247	0.3100215	0.3381226	0.7110836	0.2739385	0.3137594	0.0223416	0.9905797	0.1671217	0.3829926	0.6731179	0.2790410	0.9994627	0.8605325	0.2395922	0.1681231	0.0862986	0.9874918	0.2153815	1.0000000	0.6142111	0.6185511	0.1940068	0.0707461	0.9999959	0.9999614	0.8205987	0.5376774	0.9907821	0.4680205	0.5102215	0.9792997	0.9645116	0.4876175	0.4129237
550	0.0641696	0.1058898	0.5347141	0.9838369	0.4653038	0.8703249	0.3733844	0.4765250	0.2090066	0.8644172	0.8250164	0.0081851	0.2250672	0.0249487	0.3757476	0.3738156	0.4745029	0.6688483	0.8077341	0.5908756	0.7068964	0.5294622	1.0000000	0.4668226	0.6624606	0.0999694	0.4706584	0.6883726	0.6067786	0.5378272	0.9264311	0.3219593	0.9993617	0.1824782	0.4786327	0.2602089	0.4571411	0.7662645	0.8779836	0.8522106	0.0878956	0.8880228	0.3492095	0.8721236	0.0390890	0.2817199	0.2341946	0.0500030	0.1938100	0.3575534	0.6216212	0.6991341	0.2936330	0.2658755	0.9999919	0.1443305	0.1455970	0.5921388	0.4150306	0.4866042	0.0131325	0.0120996	0.1836406	0.2351499	0.4005112	0.7741755	0.3037475	0.3228191	0.7041734	0.2805477	0.4000823	0.0224075	0.9902902	0.1523514	0.5497330	0.6677444	0.2836107	0.9992814	0.8638921	0.2418461	0.1768422	0.0871573	0.9874780	0.1905089	1.0000000	0.6126734	0.7104417	0.1953251	0.0720562	0.9999955	0.9998877	0.8383659	0.5283762	0.9745426	0.4686572	0.4267233	0.9776447	0.9011840	0.5724321	0.4129070
600	0.1483827	0.1061918	0.5341077	0.9654267	0.2661784	0.8691438	0.4242597	0.5937226	0.2096845	0.8718486	0.8077351	0.0162162	0.2250672	0.0551180	0.4221024	0.3716805	0.5745489	0.6680616	0.7843741	0.6170485	0.8201262	0.5276054	1.0000000	0.5831757	0.3335358	0.2085663	0.4708510	0.6636946	0.4495468	0.5424029	0.9315046	0.2385060	0.9993189	0.1920176	0.7305165	0.2563878	0.4660621	0.6816589	0.8535097	0.8429771	0.1523212	0.8862939	0.3470580	0.8930239	0.0368439	0.2764737	0.2307051	0.0490782	0.1839658	0.3636690	0.7870342	0.6134594	0.2935495	0.2653687	0.9999901	0.1415400	0.1425356	0.5630219	0.4351291	0.4833082	0.0147726	0.0220937	0.1856537	0.2411559	0.4005201	0.8607484	0.2997422	0.2964401	0.6573222	0.2952124	0.5777812	0.0244222	0.9860768	0.1338859	0.6633878	0.6570993	0.2920203	0.9993861	0.8637054	0.2346029	0.1820951	0.0978429	0.9868817	0.1423757	1.0000000	0.6124837	0.8074697	0.1981207	0.0970914	0.9999952	0.9990803	0.8974096	0.5186643	0.9628549	0.4667656	0.3003732	0.9715020	0.8611111	0.6632609	0.4129021
650	0.3305845	0.1078507	0.5291696	0.9273974	0.1640360	0.8701617	0.4593639	0.6188163	0.2078140	0.8809034	0.7778726	0.0200672	0.2250672	0.0734995	0.4790561	0.3632142	0.6174729	0.6606549	0.7484329	0.6526648	0.8642825	0.5205588	1.0000000	0.7538570	0.1492906	0.4142635	0.4729694	0.6257421	0.3570643	0.5562417	0.9491844	0.1407116	0.9991154	0.2073747	0.8637468	0.2501232	0.4808808	0.6445747	0.8296846	0.7924316	0.1939525	0.8795496	0.3407177	0.9180914	0.0347881	0.2722356	0.2263537	0.0472036	0.1744468	0.3834224	0.8788526	0.6147579	0.2943552	0.2634305	0.9999827	0.1477877	0.1464412	0.5057037	0.4485329	0.4782081	0.0133016	0.0401669	0.1870899	0.2866908	0.4005375	0.9066626	0.3001113	0.2839790	0.5890543	0.3079617	0.6666545	0.0276858	0.9771748	0.1332612	0.6658188	0.6470884	0.3133713	0.9996269	0.8544932	0.2095565	0.1778483	0.1137325	0.9859667	0.1008474	1.0000000	0.6129643	0.8664812	0.2005921	0.1407036	0.9999954	0.9955304	0.9460560	0.5064865	0.9584870	0.4627455	0.1982157	0.9673243	0.8496332	0.7166713	0.4129260
700	0.6060151	0.1111073	0.5136788	0.8912349	0.1218554	0.8630309	0.4831226	0.6161734	0.2026475	0.8880216	0.7439671	0.0215974	0.2250672	0.0828301	0.5187461	0.3501530	0.6251052	0.6460088	0.7143266	0.6813235	0.8701772	0.5097368	1.0000000	0.8842795	0.0638584	0.5684766	0.4775615	0.5883867	0.3052089	0.5756716	0.9697897	0.0749520	0.9987173	0.2218355	0.9211755	0.2404358	0.4988705	0.6266497	0.8315117	0.7041720	0.2223131	0.8676549	0.3325107	0.9361595	0.0337262	0.2682424	0.2230677	0.0450090	0.1743158	0.4188364	0.9246025	0.6187275	0.2969835	0.2603030	0.9999684	0.2308311	0.1482333	0.4412217	0.4509609	0.4582270	0.0107105	0.0525704	0.1894050	0.3331017	0.4005538	0.9298589	0.3058761	0.2797845	0.5291098	0.3154188	0.7028276	0.0308374	0.9668127	0.1392030	0.6257950	0.6460329	0.3473890	0.9997884	0.7877137	0.1807617	0.1681374	0.1289815	0.9850605	0.0751623	1.0000000	0.6149597	0.9033743	0.2032867	0.1863530	0.9999958	0.9897663	0.9724234	0.4901136	0.9569954	0.4598875	0.1290340	0.9658469	0.8499676	0.7543701	0.4129941
750	0.8051024	0.1149178	0.4874154	0.8649814	0.1048669	0.8506991	0.4980780	0.6126591	0.1949133	0.8931612	0.7205858	0.0221547	0.2250672	0.0871841	0.5379630	0.3370428	0.6189211	0.6272947	0.6876795	0.6984803	0.8636904	0.4984472	1.0000000	0.9533990	0.0278602	0.6430829	0.4839514	0.5579732	0.2757413	0.5945746	0.9846039	0.0405906	0.9982109	0.2316825	0.9412617	0.2279995	0.5170265	0.6140499	0.8626494	0.6104651	0.2437598	0.8531566	0.3254781	0.9459923	0.0332743	0.2652081	0.2255339	0.0438530	0.1829375	0.4614995	0.9500457	0.6198335	0.3010104	0.2566272	0.9999490	0.3399175	0.1470685	0.3853681	0.4478899	0.4217709	0.0085268	0.0585252	0.1925818	0.3637822	0.4005568	0.9420976	0.3138899	0.2777210	0.4875331	0.3184227	0.7164300	0.0336546	0.9585852	0.1439762	0.5791185	0.6682879	0.3849391	0.9998661	0.6350993	0.1591648	0.1559756	0.1412306	0.9841304	0.0617018	1.0000000	0.6195283	0.9234414	0.2068690	0.2241670	0.9999961	0.9842277	0.9845823	0.4720545	0.9564891	0.4585588	0.0863437	0.9652162	0.8548847	0.7854356	0.4130928
800	0.9104359	0.1183395	0.4597570	0.8469743	0.0956123	0.8396577	0.5076985	0.6118370	0.1862524	0.8970151	0.7099319	0.0223478	0.2250672	0.0891220	0.5438938	0.3269026	0.6105271	0.6083375	0.6683679	0.7064789	0.8559108	0.4888133	1.0000000	0.9829690	0.0137836	0.6733480	0.4909373	0.5361505	0.2593082	0.6095297	0.9928622	0.0247185	0.9977570	0.2363842	0.9437512	0.2144219	0.5316058	0.6033279	0.9047571	0.5315068	0.2602403	0.8390004	0.3208218	0.9500930	0.0330936	0.2656145	0.2379277	0.0444858	0.1955807	0.5000813	0.9657097	0.6197744	0.3053035	0.2524330	0.9999252	0.4072703	0.1445365	0.3437638	0.4435719	0.3873249	0.0071226	0.0609556	0.1933331	0.3793710	0.4005404	0.9492912	0.3210298	0.2758314	0.4621776	0.3186610	0.7212312	0.0361930	0.9540697	0.1471107	0.5372150	0.7169641	0.4148509	0.9998993	0.5403473	0.1456663	0.1429508	0.1501479	0.9830946	0.0560567	1.0000000	0.6266243	0.9315654	0.2108449	0.2515880	0.9999962	0.9802537	0.9897822	0.4583424	0.9563142	0.4580439	0.0613803	0.9647937	0.8606992	0.8082758	0.4131933
850	0.9594224	0.1210381	0.4390761	0.8347079	0.0886107	0.8328929	0.5144920	0.6125677	0.1781433	0.9000024	0.7064445	0.0224126	0.2250672	0.0899594	0.5436189	0.3204164	0.6042125	0.5916084	0.6547427	0.7090615	0.8498701	0.4814152	1.0000000	0.9940837	0.0087640	0.6845034	0.4973382	0.5219193	0.2506979	0.6198135	0.9968640	0.0178364	0.9974773	0.2371495	0.9374755	0.2018778	0.5411051	0.5943759	0.9399379	0.4724527	0.2722992	0.8272384	0.3183154	0.9510883	0.0330226	0.2724007	0.2612854	0.0468060	0.2083353	0.5283058	0.9753018	0.6198752	0.3089067	0.2476413	0.9998983	0.4430445	0.1418418	0.3156149	0.4400610	0.3646593	0.0063706	0.0616629	0.1881017	0.3862107	0.4005042	0.9542175	0.3263580	0.2741508	0.4479332	0.3175766	0.7225476	0.0374902	0.9524647	0.1492306	0.5059551	0.7715002	0.4330410	0.9999134	0.4995553	0.1378540	0.1304286	0.1564202	0.9820061	0.0553662	1.0000000	0.6351724	0.9327769	0.2142244	0.2702313	0.9999962	0.9778845	0.9919030	0.4522845	0.9562510	0.4578615	0.0472277	0.9644952	0.8655825	0.8232205	0.4132745
900	0.9810658	0.1230329	0.4268517	0.8264367	0.0831694	0.8297148	0.5194893	0.6138429	0.1713800	0.9023108	0.7056926	0.0224339	0.2250672	0.0903143	0.5413456	0.3169205	0.6005916	0.5780557	0.6452550	0.7090815	0.8457351	0.4760340	1.0000000	0.9979389	0.0072375	0.6882711	0.5024010	0.5131358	0.2466880	0.6261509	0.9986542	0.0149648	0.9973904	0.2356300	0.9268267	0.1919651	0.5465344	0.5873850	0.9629470	0.4312030	0.2804849	0.8186117	0.3172545	0.9507327	0.0329955	0.2870995	0.2927164	0.0501956	0.2188652	0.5457360	0.9808529	0.6205915	0.3113262	0.2426859	0.9998709	0.4636105	0.1395816	0.2978006	0.4380126	0.3527236	0.0060519	0.0614978	0.1782203	0.3890224	0.4004527	0.9582661	0.3304924	0.2729592	0.4404559	0.3160993	0.7222366	0.0359018	0.9520964	0.1507009	0.4880224	0.8132117	0.4419830	0.9999202	0.4792195	0.1334678	0.1194230	0.1609206	0.9809911	0.0578346	1.0000000	0.6438467	0.9306915	0.2164962	0.2827311	0.9999961	0.9766609	0.9926992	0.4526722	0.9562261	0.4577992	0.0393323	0.9642892	0.8689698	0.8322799	0.4133298
950	0.9905230	0.1244510	0.4207154	0.8209550	0.0793314	0.8285282	0.5230048	0.6151381	0.1661447	0.9040546	0.7056956	0.0224408	0.2250672	0.0904626	0.5389431	0.3153929	0.5989894	0.5676676	0.6387260	0.7081814	0.8430175	0.4722321	1.0000000	0.9992073	0.0069321	0.6893706	0.5059632	0.5078187	0.2452386	0.6297176	0.9994181	0.0138203	0.9974403	0.2331647	0.9148022	0.1850439	0.5495225	0.5822188	0.9762125	0.4036060	0.2855779	0.8128240	0.3169903	0.9499626	0.0329866	0.3087122	0.3269292	0.0538844	0.2263183	0.5548995	0.9838683	0.6217516	0.3124676	0.2382753	0.9998460	0.4772530	0.1379229	0.2871228	0.4372232	0.3474397	0.0059747	0.0608786	0.1682057	0.3901583	0.4003952	0.9619719	0.3346375	0.2722611	0.4368315	0.3147042	0.7211661	0.0322802	0.9518358	0.1517065	0.4822796	0.8386741	0.4456537	0.9999240	0.4624149	0.1310405	0.1104358	0.1642643	0.9801507	0.0621405	1.0000000	0.6516854	0.9274702	0.2177662	0.2911570	0.9999961	0.9761182	0.9929151	0.4564530	0.9562153	0.4577770	0.0349497	0.9641372	0.8709884	0.8374608	0.4133621
1000	0.9947000	0.1254296	0.4180320	0.8173859	0.0768704	0.8282115	0.5252736	0.6162145	0.1622823	0.9053376	0.7058150	0.0224430	0.2250672	0.0905241	0.5370107	0.3149619	0.5985708	0.5600027	0.6342828	0.7071355	0.8412463	0.4695945	1.0000000	0.9996065	0.0069866	0.6895707	0.5082612	0.5046251	0.2450982	0.6315739	0.9997348	0.0134130	0.9975565	0.2305694	0.9036199	0.1805999	0.5512386	0.5785391	0.9834555	0.3857053	0.2884347	0.8091475	0.3170870	0.9491909	0.0329856	0.3341333	0.3588409	0.0572302	0.2309077	0.5587967	0.9853967	0.6230302	0.3125119	0.2348824	0.9998259	0.4872007	0.1368089	0.2810765	0.4371846	0.3455105	0.0060028	0.0600583	0.1608923	0.3906214	0.4003425	0.9652679	0.3398819	0.2719034	0.4352924	0.3135689	0.7199755	0.0289009	0.9513295	0.1523722	0.4846913	0.8521425	0.4468968	0.9999265	0.4442830	0.1297210	0.1035382	0.1667760	0.9795224	0.0672283	1.0000000	0.6582326	0.9242399	0.2183801	0.2967988	0.9999960	0.9759314	0.9928721	0.4610753	0.9562102	0.4577673	0.0325097	0.9640142	0.8720158	0.8402523	0.4133781

0	0.9982996	0.1272669	0.4186376	0.8113045	0.0735133	0.8286180	0.5275285	0.6180516	0.1534977	0.9082921	0.7060206	0.0224440	0.2250672	0.0905667	0.5327419	0.3164891	0.6005297	0.5423789	0.6252248	0.7039993	0.8378446	0.4640800	1.0000000	0.9997457	0.0074839	0.6889338	0.5105917	0.5012066	0.2492363	0.6325325	0.9999430	0.0138637	0.9982111	0.2201610	0.8738511	0.1732128	0.5545372	0.5706246	0.9920371	0.3591448	0.2881963	0.8039529	0.3181739	0.9470236	0.0330090	0.4401612	0.4381624	0.0633361	0.2329667	0.5537649	0.9858568	0.6276554	0.3074101	0.2313945	0.9997939	0.5133538	0.1352985	0.2778000	0.4388068	0.3456213	0.0061804	0.0565265	0.1569865	0.3909507	0.4002670	0.9730991	0.3952545	0.2716267	0.4368168	0.3107565	0.7180931	0.0294037	0.9474265	0.1534837	0.5176040	0.8601249	0.4466418	0.9999319	0.3538746	0.1280292	0.0897811	0.1717417	0.9785221	0.0920329	1.0000000	0.6768947	0.9143981	0.2186874	0.3043949	0.9999960	0.9762099	0.9919496	0.4733375	0.9562079	0.4577462	0.0298435	0.9635514	0.8719168	0.8430118	0.4133729
