"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G71A	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.3086177	0.7067547	0.9582455	0.3367016	0.6683719	0.7095461	0.0769423	0.0146851	1.0441569	0.2933071	0.4752926	0.1483847	0.0414554	0.3876681	0.9381807	0.1734588	0.9377353	0.1425191	0.2480381	0.8176350	0.6331055	0.8131187	0.0021517	0.1984536	0.8997486	0.9849178	0.0392938	0.0380884	0.0344548	0.4150292	0.7398957	0.6991350	0.8084806	0.1117024	0.3291930	0.4080359	0.4443166	0.6590082	0.7877527	0.4171556	0.5134499	0.8014312	0.1916116	0.9306210	0.5482710	0.5075227	0.1099097	0.0613333	0.5560536	0.0721065	0.9048578	0.4841891	0.9481490	0.9381721	0.8645853	0.6522445	0.7916132	0.3254652	0.8248413	0.6083951	0.0791927	0.1719302	0.3683164	0.7340377	0.6185319	0.5150248	0.2556373	0.1634004	0.7640031	0.0404679	1.0190963	0.3780125	0.1053705	0.0127137	1.0544705	1.0054054	0.2150182	0.5610427	0.2026471	0.5166999	0.5753281	0.6403106	0.8516092	0.1960879	0.6619752	0.1829955	0.0656253	0.7069405	0.7259016	0.6406917	0.4407519	0.2644614	0.4770767	0.9665489	0.9949691	0.7097355	0.0143173	0.5217630	0.3478044	0.0005483
500	0.4189891	0.8106581	0.8870601	0.4415133	0.7503744	0.6071412	0.0707884	0.0190552	0.9845636	0.2931140	0.4778760	0.1285156	0.0638968	0.4178079	1.0529907	0.2484807	0.9135386	0.1466659	0.2095373	0.7641008	0.6275605	0.9118043	0.0033962	0.1467272	0.7943733	1.0918681	0.0560560	0.0365865	0.0159518	0.4214560	0.7281154	0.7224435	0.6865551	0.0538632	0.4384251	0.3279737	0.4609278	0.6902395	0.7881286	0.3973680	0.5085022	0.6663209	0.1842253	0.8524180	0.5149301	0.4993850	0.1550389	0.0637026	0.5085163	0.0788576	0.9381958	0.4888504	0.8949048	0.8498824	0.8877207	0.4937670	0.7817292	0.3289954	0.7561080	0.5642094	0.0898236	0.1800287	0.3881718	0.7619269	0.7180396	0.5350150	0.2279284	0.1485598	0.8261887	0.0358725	1.0281652	0.3838474	0.0757767	0.0127429	0.9816232	1.0785567	0.2463472	0.6482538	0.2088940	0.4985003	0.5366871	0.6119025	0.7413033	0.1831950	0.5963695	0.1551007	0.0380484	0.7007536	0.6819586	0.6932825	0.5078135	0.2934270	0.5155310	1.0435558	1.0579203	0.6972650	0.0105086	0.5460711	0.3530068	0.0001826
550	0.5241726	0.7887587	0.8922532	0.4312235	0.7349381	0.6506433	0.0825829	0.0223472	0.7940615	0.2684147	0.4663535	0.4873550	0.0360369	0.5425956	1.0185496	0.2731407	0.9257601	0.1271720	0.2062661	0.9302961	0.5140259	1.0565246	0.0223854	0.1363781	0.9857048	0.9175446	0.0709301	0.0395386	0.1599767	0.4026872	0.7505416	0.7812578	0.6606702	0.1307885	0.3758999	0.3587982	0.4016335	0.6751882	0.6434481	0.3384446	0.5936331	0.7632266	0.1771875	0.8767828	0.4768490	0.3517173	0.2084578	0.0893279	0.5483835	0.0658548	0.9537874	0.4244845	0.7686573	0.9303349	0.8742484	0.7144951	0.7648714	0.3270475	0.8549144	0.5450997	0.0734803	0.1646465	0.3822319	0.6690741	0.6272486	0.5280316	0.2686067	0.1136059	0.4686481	0.1778513	1.0318914	0.5093191	0.0778477	0.0132142	0.9945374	0.9885281	0.3735893	0.6372370	0.2256883	0.6479748	0.5452229	0.5998522	0.7914667	0.2085627	0.5306136	0.3616371	0.0430953	0.5400007	0.4489553	0.8527404	0.4545416	0.2975082	0.4623359	1.0758284	1.1138045	0.6975116	0.1744735	0.6351772	0.3676317	0.0008887
600	0.6060859	0.7783094	0.9812070	0.4388699	0.7651581	0.6931843	0.1085759	0.0456931	0.6283593	0.2508052	0.3808902	0.7928085	0.0598850	0.5381577	0.9773877	0.2001297	0.9795908	0.0934991	0.1736019	1.0021245	0.4301895	1.0163651	0.0169794	0.1442251	0.9418236	0.7499218	0.0596290	0.0217576	0.2817863	0.3877594	0.8161921	0.7895752	0.6400057	0.1774771	0.4157701	0.2682628	0.3863735	0.6852958	0.4125206	0.2979231	0.5023243	0.8592883	0.1720982	0.8362470	0.3957788	0.2304580	0.2936052	0.0711001	0.5079089	0.0395442	0.9638226	0.3228908	0.9114796	0.9530395	0.9237561	0.7711409	0.7107501	0.3452487	0.9674542	0.5275910	0.0976947	0.1584730	0.3832007	0.6056159	0.5773112	0.4261282	0.2514781	0.1130646	0.1598058	0.5135050	0.9602769	0.6218629	0.0432944	0.0140755	0.9771246	0.9506920	0.5846566	0.5918306	0.2061163	0.8706467	0.5981164	0.5422979	0.5595526	0.2083440	0.4818718	0.6028150	0.0133995	0.4214907	0.5468488	0.7905614	0.4462578	0.2137839	0.4626017	1.1037957	0.9819919	0.7026514	0.3017254	0.6079796	0.3804223	0.0010635
650	0.6425737	0.7955413	0.9481641	0.4307625	0.7499929	0.6559927	0.1237604	0.0601227	0.5022416	0.2551761	0.3451665	0.9524415	0.1309249	0.5807504	0.8777442	0.2335029	1.0356174	0.0613765	0.1773409	0.7876905	0.4369681	1.0015820	0.0172140	0.1517169	0.9903117	0.7700144	0.0585820	0.0497215	0.3830420	0.4068933	0.7332697	0.8159759	0.6314926	0.2387370	0.5903759	0.2389263	0.4456319	0.6171969	0.3389662	0.2816015	0.4405377	1.0119971	0.1357683	0.7239167	0.3928654	0.1842574	0.3773077	0.0687403	0.5504366	0.0666171	0.9940013	0.3691000	0.8316049	0.9520831	0.9410079	0.6863226	0.5888650	0.3652571	0.9193691	0.5637004	0.0898034	0.1950890	0.5102578	0.6006819	0.5127049	0.4292762	0.2968439	0.1180032	0.1599654	0.6865791	0.8990548	0.6421351	0.0874964	0.0049768	1.0021708	0.8765343	0.7370589	0.5838486	0.1777524	0.8621291	0.5227366	0.6592689	0.5050419	0.1874610	0.3327275	0.6663646	0.0083209	0.2827406	0.5657630	0.7978904	0.3087549	0.1618028	0.4454966	1.0841964	0.9331689	0.7942520	0.3958574	0.6434226	0.2991910	0.0010084
700	0.6469251	0.7568820	0.8852504	0.4244268	0.7262372	0.6428715	0.1520945	0.1279892	0.3846195	0.2998213	0.3148860	1.0759880	0.1482555	0.7622480	0.8632086	0.2249424	1.0856597	0.0498295	0.1165543	0.8097581	0.4372434	0.9814084	0.0186667	0.2111510	0.9098871	0.7491243	0.0637021	0.0450929	0.3906592	0.4408938	0.8125070	0.8534202	0.6299571	0.2942534	0.6638326	0.2105544	0.3719985	0.6813149	0.3175281	0.3595889	0.3832192	0.9414805	0.1275182	0.9574235	0.4525909	0.1691215	0.4288185	0.0685714	0.5130243	0.0490039	1.0104858	0.4268922	0.8225287	0.8811284	0.9056896	0.6357032	0.4466054	0.2767502	0.8006005	0.5463479	0.0629598	0.2413782	0.5201782	0.6178866	0.4581698	0.4069815	0.3475542	0.1107604	0.2832399	0.7474948	0.9245661	0.6383893	0.1304476	0.0056846	0.8844626	1.0231060	0.8185098	0.6789061	0.1679060	0.9092733	0.4391490	0.6396140	0.5395964	0.2656792	0.2874475	0.6719477	0.0048739	0.2559022	0.5810802	0.8794225	0.3162895	0.1315518	0.5416898	1.0647438	0.9912944	0.8478596	0.4858814	0.6012364	0.3590515	0.0013477
750	0.6093015	0.7771627	0.9762196	0.4275915	0.6599282	0.7358754	0.2189753	0.2187752	0.3687866	0.3485783	0.3192036	1.0536847	0.0774179	0.6940468	0.9776458	0.2433753	0.9888175	0.0735758	0.1288689	0.8689279	0.4349985	1.0408144	0.0089102	0.1685746	0.8864615	0.7578372	0.0680164	0.0520145	0.3951656	0.4068422	0.7754925	0.8130647	0.8000721	0.4311704	0.6629111	0.2827192	0.4217537	0.7280527	0.2420651	0.4093707	0.2869239	0.9456363	0.2077425	0.9315392	0.3879691	0.1639747	0.3977256	0.0646195	0.5361284	0.0536047	0.9775534	0.4643399	0.8078717	0.8980461	0.8700788	0.6150687	0.2779564	0.1807848	0.8010303	0.4467860	0.0483322	0.2385727	0.5333362	0.6242049	0.4440635	0.4515897	0.5031943	0.1010168	0.2753345	0.6640679	0.9998898	0.7053706	0.0766788	0.0052569	0.9832333	1.0021131	0.7836141	0.6514660	0.1445296	0.9604196	0.4380472	0.4948100	0.5621862	0.2557388	0.2636039	0.5957963	0.0029447	0.1990390	0.5388517	0.8903735	0.2916790	0.1206777	0.3986078	0.9939876	1.0646184	0.7278643	0.4618564	0.5789872	0.3690080	0.0015066
800	0.5668920	0.7055480	0.9772057	0.3512065	0.7101537	0.6440362	0.3974100	0.3177054	0.3642080	0.3348516	0.3305547	1.0824699	0.0734652	0.6996538	0.8772064	0.2396532	0.9671915	0.0499850	0.0941299	0.7882321	0.4236088	1.0047922	0.0033977	0.1772269	0.8285022	0.7856123	0.0581338	0.0327687	0.4082306	0.4368000	0.7773965	0.8930011	0.7332687	0.3917148	0.5534745	0.3085779	0.5049567	0.6945772	0.2391668	0.4306437	0.2439495	0.9951420	0.1627844	0.9110872	0.3705176	0.1682545	0.3965565	0.0455417	0.5089870	0.0302266	0.9998111	0.5118416	0.8438504	0.9410648	0.9180585	0.5484373	0.1881816	0.1193916	0.7542796	0.4353059	0.0415228	0.2367201	0.5254488	0.5512522	0.5320225	0.3217783	0.5131308	0.0974934	0.1804783	0.6762273	0.9599538	0.7312624	0.0555559	0.0005959	1.0706209	1.0354036	0.7412004	0.6923080	0.1554160	0.9590860	0.5296525	0.3732324	0.4669875	0.2210061	0.2829321	0.6122246	0.0043009	0.1588479	0.3839671	0.9091059	0.2397159	0.1119734	0.4075382	0.9808269	0.9526430	0.8241541	0.4464164	0.6168572	0.3654057	0.0000741
850	0.6639273	0.7568589	1.0508838	0.4174285	0.6564668	0.4907534	0.5610023	0.3438490	0.4395825	0.2276631	0.2997919	1.0722463	0.0733130	0.7000927	0.9076152	0.2185635	0.9932509	0.0834929	0.0997722	0.7900560	0.5376306	0.9779376	0.0078274	0.1555252	0.9095509	0.7421047	0.0585115	0.0433299	0.4488230	0.4247839	0.6632144	0.8168231	0.7887613	0.3507521	0.4736823	0.3926235	0.5227517	0.7162743	0.2191430	0.4401334	0.2177031	0.9551888	0.1513299	0.8531354	0.3771496	0.1341194	0.3947475	0.0501742	0.5715259	0.0792189	1.0255810	0.5520031	0.8225583	0.9261714	0.8761638	0.5688552	0.2662063	0.0979367	0.7216011	0.3779764	0.0444824	0.2726861	0.4889441	0.6051135	0.4730578	0.3027822	0.4296926	0.0903832	0.0920299	0.6819168	0.8726855	0.8612341	0.0460350	0.0036190	1.0596213	0.9919994	0.7263912	0.7270682	0.1840071	1.0556470	0.5509075	0.2930979	0.4801327	0.2949684	0.2233054	0.6171951	0.0030617	0.1230955	0.4403909	0.8977595	0.3666977	0.1137050	0.4360112	1.0706844	0.9173302	0.8607978	0.4556085	0.6382822	0.4287677	0.0001585
900	0.6649436	0.7663466	0.9286907	0.4043160	0.6571862	0.3829944	0.5460663	0.2902187	0.3220550	0.0949391	0.3721152	1.0327138	0.0804792	0.7026010	0.9189571	0.1871231	1.0879713	0.0684986	0.1249239	0.8562777	0.4873723	0.9095146	0.0123144	0.2067286	0.9570234	0.7603989	0.0627318	0.0751648	0.4234663	0.4057462	0.7564381	0.9528444	0.6900869	0.3674578	0.4066838	0.4346376	0.5375351	0.7029404	0.2396189	0.4791951	0.1750492	0.9581083	0.1590461	0.8730478	0.3716005	0.1276283	0.3333391	0.0814139	0.4988863	0.1181611	1.0615577	0.5608905	0.7992906	0.9744699	0.8756902	0.5941170	0.3330994	0.1218439	0.7202657	0.4065189	0.0546373	0.2486457	0.5261321	0.5751912	0.4580492	0.3153404	0.3889486	0.0625784	0.0693147	0.7298319	0.9897530	0.8204992	0.0469699	0.0038925	0.9128557	1.0460524	0.8151219	0.6838090	0.1357505	1.0271679	0.5291296	0.2589574	0.4941802	0.2998076	0.2855110	0.7136808	0.0032241	0.1090963	0.4345274	0.9397579	0.3757761	0.1486715	0.4474781	0.9746026	0.9890077	0.8073611	0.4143608	0.6184687	0.3499545	0.0022679
950	0.6451779	0.8073075	0.8443268	0.3868298	0.5606092	0.2590660	0.5641890	0.3687762	0.3369443	0.0698261	0.3113332	1.0174141	0.0452703	0.7360720	0.8735251	0.2425383	0.9899854	0.0837101	0.1315021	0.8790707	0.4502233	1.0185786	0.0071863	0.1966918	0.7917479	0.7295308	0.0487382	0.0524820	0.5235952	0.3984627	0.7124506	0.7641905	0.7294706	0.3075261	0.3891932	0.4141312	0.4785873	0.7785925	0.2123227	0.4585391	0.1660549	0.9750881	0.1717260	0.9059646	0.3374131	0.1251830	0.3158374	0.0437536	0.4771950	0.2017687	1.0068826	0.5954542	0.8373095	0.8647222	0.9381055	0.6513051	0.2765406	0.0958261	0.7556429	0.3839809	0.0634723	0.2943458	0.4824629	0.6056081	0.5074473	0.2226739	0.3006456	0.0668645	0.0411246	0.6353191	1.0522308	0.8329122	0.0801357	0.0013129	0.9225834	0.9827161	0.7317279	0.6314449	0.1313560	0.9965961	0.5479353	0.2096662	0.4362185	0.3679131	0.3003594	0.6309191	0.0005624	0.1124833	0.4306044	0.7891978	0.3016805	0.1872984	0.5152539	0.9204045	0.9770120	0.7781131	0.4194963	0.5923619	0.3567863	0.0036723
1000	0.6889960	0.8066295	0.8546322	0.3216659	0.4539814	0.2166129	0.7012522	0.4270486	0.3634756	0.0937880	0.3544690	1.0159936	0.0613947	0.7381318	0.8933103	0.2142603	0.9501999	0.1284835	0.1687272	0.8644727	0.5036316	1.0139653	0.0097626	0.2015774	0.7958773	0.7115647	0.0614260	0.0438695	0.5731505	0.3344842	0.7832906	0.7648567	0.5805018	0.3975062	0.3676984	0.4266165	0.5776374	0.7397625	0.2361257	0.4721457	0.1908392	0.9775943	0.1664706	0.8956059	0.3571164	0.1243413	0.3078987	0.0857144	0.4827701	0.4153142	1.1168391	0.5724807	0.7762680	0.9030419	0.9587451	0.6434096	0.2917406	0.0835642	0.8356610	0.4168025	0.1033310	0.3234885	0.3998986	0.5503380	0.4608217	0.1418646	0.3375692	0.0554477	0.0230493	0.7988919	0.9948273	0.7114326	0.1358893	0.0012974	0.9797870	1.0334089	0.7978644	0.6167432	0.1635181	0.9964307	0.5652153	0.2066130	0.5195958	0.3680385	0.2985451	0.6170210	0.0053015	0.0925319	0.4458108	0.8409684	0.3349064	0.1492079	0.4893079	0.9182420	0.9421858	0.7900709	0.4570169	0.6833947	0.3479094	0.0022776

0	0.4343436	0.8673555	0.9582426	0.2339257	0.4390615	0.3136309	0.6221348	0.3291086	0.4004072	0.0966770	0.3385440	1.0469377	0.0468808	0.7026381	0.9738933	0.1868195	0.9664575	0.1250359	0.0892898	0.9388590	0.5614568	1.0221948	0.0134515	0.1471422	0.8307600	0.7639954	0.0691589	0.0345446	0.5468416	0.4180529	0.8028563	0.9737294	0.6710758	0.4316709	0.3614874	0.5163567	0.6177214	0.6021441	0.3105792	0.5039054	0.1612919	0.9683032	0.1671049	0.9935138	0.4100451	0.1609194	0.4047533	0.0698441	0.5719454	0.2804493	0.8774545	0.7179346	0.8975326	0.8789604	0.9414919	0.5973890	0.2626424	0.0630032	0.7110207	0.3795063	0.0952936	0.2837193	0.4190961	0.5084865	0.3851285	0.1076321	0.3515926	0.0635816	0.0345983	0.7168244	1.0703430	0.6943865	0.1406031	0.0023454	0.9473413	0.9766263	0.8007892	0.6028344	0.1654643	0.9904865	0.5314616	0.3510547	0.5721200	0.3905969	0.2356537	0.7268703	0.0004772	0.1548180	0.4037901	0.8919203	0.2882428	0.1857575	0.5725027	1.0734586	1.0160484	0.8733653	0.3860074	0.5551714	0.3611866	0.0017522
