Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G56A	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
400	0.4514250	0.5925180	0.1343087	0.5742285	0.5202144	0.5360656	0.0730400	0.4643036	0.3717392	0.0431780	0.3662421	0.6206715	0.6626625	0.3617635	0.4383706	0.7949445	0.3015745	0.3047437	0.4397489	0.1803021	0.1865320	0.6669427	0.7036520	0.4492217	0.5529553	0.3626645	0.1833949	0.3009962	0.6890214	0.3839632	0.6016763	0.0393169	0.2223282	0.3368554	0.0386228	0.7222949	0.3020132	0.3892570	0.6384466	0.3019024	0.1814458	0.7092636	0.5238368	0.7022440	0.2957751	0.4099824	0.5814459	0.6765466	0.4523978	0.6199744	0.5949041	0.3523438	0.0009893	0.5736735	0.0034499	0.0123371	0.0096629	0.6046916	0.4567002	0.3277802	0.5437773	0.5625046	0.4366307	0.0155974	0.6030847	0.4108663	0.6252483	0.1511422	0.6491543	0.0347784	0.1460302	0.1250950	0.3633162	0.8087444	0.2631822	0.3364732	0.6921675	0.0074399	0.1704722	0.6071549	0.6290650	0.4498026	0.2580749	0.2700535	0.7603251	0.7815473	0.4110877	0.5827147	0.3894153	0.2113212	0.6212839	0.0073021	0.4771225	0.2897958	0.6417073	0.1542624	0.6738244	0.6721118	0.0332283	0.1461874
450	0.4916614	0.6709402	0.1636939	0.4918236	0.6339856	0.4853030	0.0552402	0.4785363	0.4736700	0.0395658	0.2700216	0.6283813	0.6638794	0.2326396	0.6353359	0.7545418	0.3728981	0.3510125	0.3786605	0.1160565	0.1760039	0.6119027	0.7160367	0.6109402	0.5675603	0.3820293	0.2416122	0.3474632	0.7162514	0.4352305	0.5980021	0.0480292	0.2173438	0.3746138	0.0450705	0.7184817	0.3104732	0.3393908	0.5654646	0.2522087	0.1717213	0.6113333	0.5685599	0.6123598	0.2325891	0.5750127	0.6205188	0.6968876	0.3677191	0.6767722	0.5375111	0.2581086	0.0002335	0.5109786	0.0058667	0.0169059	0.0089517	0.7019638	0.3507827	0.2660582	0.5774959	0.5170977	0.5362731	0.0003762	0.5376634	0.4158641	0.7444007	0.1979634	0.6953834	0.0403146	0.0729840	0.1939670	0.3686833	0.7142981	0.1913326	0.3161855	0.7333786	0.0006977	0.1755199	0.6025707	0.8252520	0.4851102	0.2121183	0.2170952	0.7400611	0.7654206	0.4055176	0.5700258	0.4339933	0.2749982	0.4371944	0.0020533	0.4622278	0.3832522	0.6233432	0.1495496	0.6892133	0.7369420	0.0414440	0.1394588
500	0.4697815	0.6869004	0.0944612	0.5088846	0.6370143	0.5320169	0.0869365	0.4493101	0.3989260	0.0270463	0.3120334	0.7150757	0.7587170	0.2684821	0.4320398	0.6723199	0.2825182	0.2824502	0.4010231	0.0858888	0.1801175	0.7235480	0.7101391	0.5969290	0.5041871	0.4435611	0.1647610	0.2885228	0.7362745	0.4060425	0.6573044	0.0765301	0.2258945	0.3978442	0.0285445	0.6104490	0.3171917	0.3984465	0.5994613	0.2243886	0.1665037	0.6681722	0.6990509	0.6944154	0.2720755	0.4962387	0.5086240	0.7113535	0.4815143	0.6358456	0.4726550	0.3121689	0.0000083	0.5597793	0.0076271	0.0176106	0.0190493	0.7822433	0.5529106	0.2550711	0.5578945	0.6854419	0.4123150	0.0006360	0.5966763	0.4015572	0.7869711	0.0951074	0.7744844	0.0691531	0.0693941	0.1714209	0.3805631	0.6245197	0.2324108	0.3334524	0.6332369	0.0027571	0.2341973	0.6529420	0.7709643	0.5516443	0.2728263	0.2369306	0.6253732	0.7494723	0.4130182	0.6595136	0.3226176	0.2437276	0.5477736	0.0046955	0.5058260	0.3507438	0.7014970	0.1888095	0.6092887	0.6901045	0.0269822	0.1714497
550	0.3831935	0.7317374	0.1646654	0.5192395	0.5294426	0.4347603	0.1220795	0.3444447	0.4105343	0.0995674	0.6057628	0.6724173	0.7235381	0.3026659	0.4202279	0.6969253	0.3181682	0.3859771	0.5144172	0.0886579	0.1673212	0.5617870	0.6323647	0.4964024	0.6605491	0.2994944	0.2067763	0.3133612	0.6087843	0.4454815	0.7666806	0.1445686	0.3486650	0.2719119	0.2800267	0.5337600	0.4114912	0.3892198	0.4186246	0.2388899	0.1845590	0.6116481	0.7259760	0.6643975	0.2516905	0.4397305	0.5816107	0.6121683	0.5562276	0.3792724	0.4671204	0.3562469	0.0006008	0.2972966	0.0346887	0.0200617	0.0092001	0.6758118	0.2262368	0.0308698	0.5497880	0.4314991	0.4583204	0.0020116	0.4964515	0.4262056	0.5481628	0.1068006	0.8038236	0.1424119	0.1300721	0.1041047	0.3630740	0.6334436	0.2552167	0.3797898	0.6417857	0.0006368	0.1925913	0.6482478	0.6037141	0.6238474	0.1436293	0.2262898	0.6297621	0.6746367	0.3459088	0.5399037	0.3631070	0.3240647	0.4022082	0.0059379	0.4805287	0.3733855	0.5808132	0.1789198	0.6123800	0.6652938	0.0302917	0.1552218
600	0.3225768	0.6027303	0.1769617	0.6052572	0.5745661	0.2926347	0.1111671	0.3510742	0.3849832	0.3041858	0.7234485	0.6827301	0.5509755	0.2505805	0.4655057	0.6868862	0.2013004	0.3736165	0.3675226	0.0424720	0.1471078	0.4850261	0.7407797	0.4477740	0.6014099	0.3735160	0.2515735	0.3707104	0.6972837	0.4098074	0.6600836	0.0729362	0.2068530	0.3843250	0.3806443	0.7429071	0.3390538	0.5582797	0.3657106	0.1929728	0.1767730	0.6928460	0.6428738	0.5870863	0.2233262	0.4283802	0.6995492	0.7255540	0.5403866	0.3603484	0.5746844	0.4037138	0.0003262	0.2639481	0.0508094	0.0202098	0.0276799	0.7532072	0.2369402	0.1068222	0.5429669	0.4394869	0.4344866	0.0018040	0.6356605	0.4429010	0.6650848	0.1516603	0.6780387	0.0356701	0.1455071	0.1883765	0.3338038	0.6817762	0.2525560	0.3143649	0.5715988	0.0002284	0.2420233	0.5675657	0.5721859	0.5517693	0.2572630	0.2064963	0.6578102	0.5996068	0.3352978	0.4899512	0.3975602	0.2756391	0.4975634	0.0040168	0.4400880	0.3410135	0.6707062	0.1902054	0.6034264	0.4356262	0.0144329	0.1783323
650	0.4302185	0.6224026	0.1653563	0.5713326	0.5075137	0.2863519	0.2255301	0.3924865	0.3746817	0.4243663	0.7726329	0.7046460	0.6571379	0.2931921	0.5032572	0.6416231	0.3447243	0.3994702	0.3405436	0.0339270	0.1626086	0.3912961	0.6642020	0.5596071	0.5573208	0.2706115	0.3184594	0.4107289	0.6061358	0.4527435	0.5791855	0.0843964	0.2201395	0.3105596	0.5377386	0.5419072	0.2809930	0.6418352	0.3065321	0.1999872	0.1269076	0.5588326	0.4455040	0.6745789	0.1985895	0.4691309	0.8030181	0.7361314	0.5513966	0.3861887	0.5177034	0.4325136	0.0025693	0.2629023	0.0490835	0.0086675	0.0466682	0.7878170	0.1446306	0.0900606	0.4175886	0.5071797	0.4473607	0.0002334	0.5821113	0.5656650	0.5259515	0.2098019	0.8054176	0.0391471	0.1149903	0.2155406	0.3091385	0.7218430	0.2791623	0.3430542	0.6125272	0.0016347	0.1440429	0.7360220	0.5778995	0.4496939	0.3335513	0.3220348	0.5398898	0.6796635	0.2535273	0.5296396	0.3182625	0.2353020	0.5582730	0.0148031	0.4736711	0.3473453	0.5940623	0.1445538	0.5339083	0.5645865	0.0387546	0.1556878
700	0.3829457	0.6311938	0.1383643	0.5285736	0.4643679	0.4272953	0.0912647	0.4355303	0.2829121	0.5808763	0.6235996	0.6569268	0.7579178	0.3146117	0.4441988	0.6447795	0.2597837	0.4068284	0.3559108	0.0961737	0.1848926	0.4407228	0.7461310	0.6246154	0.3863241	0.3620692	0.3003584	0.3493624	0.7028785	0.4035858	0.7152527	0.0857172	0.3297615	0.4460882	0.5788038	0.4936798	0.2063524	0.4941973	0.5422849	0.1639630	0.2015513	0.6620447	0.6769310	0.7317492	0.2472771	0.5154787	0.7049492	0.6762281	0.5272564	0.3867607	0.4733222	0.3602304	0.0004984	0.2859478	0.0538617	0.0154384	0.0334255	0.6801805	0.2348904	0.1623138	0.4535423	0.4368076	0.4670227	0.0001507	0.6274080	0.4753590	0.6957977	0.2547737	0.7644010	0.0336374	0.1243737	0.2177488	0.4128325	0.7597639	0.2590259	0.2227135	0.5566826	0.0179473	0.1047393	0.6718171	0.5604290	0.5494363	0.1956862	0.2709838	0.5279559	0.5554482	0.3025458	0.4227215	0.3426110	0.2967552	0.4761088	0.0157946	0.4891289	0.2707391	0.6615097	0.1878224	0.6196485	0.6031959	0.0595870	0.1268585
750	0.3420844	0.7924464	0.1513216	0.5501884	0.5266637	0.3097640	0.1816888	0.4490174	0.3486673	0.5450822	0.7055098	0.5556582	0.7703032	0.3095433	0.3786344	0.6202661	0.2758495	0.4103722	0.3896279	0.0686045	0.1700252	0.4867221	0.6754551	0.4481834	0.3562621	0.4075103	0.3797418	0.3001361	0.6615179	0.3385377	0.7355271	0.1206015	0.3139938	0.4374554	0.6648196	0.5564923	0.1951208	0.6076786	0.3984767	0.2441798	0.1997391	0.5996517	0.6244264	0.6633405	0.2689022	0.4163080	0.7407173	0.8325605	0.5893226	0.5324988	0.5151166	0.3853378	0.0001174	0.3053474	0.0875832	0.0133503	0.0177128	0.6027667	0.2200889	0.1048665	0.5451911	0.4194504	0.5317173	0.0010213	0.7757005	0.4380313	0.5619647	0.2998615	0.7821967	0.0389716	0.1791140	0.2697518	0.3902020	0.6147427	0.2734126	0.2532421	0.5653213	0.0103040	0.0729960	0.6771339	0.5596979	0.5653585	0.2863150	0.1835131	0.4529969	0.6988221	0.3532658	0.4684885	0.2702553	0.2330669	0.5154359	0.0145378	0.4468380	0.3569436	0.6913016	0.1929369	0.6040075	0.5326090	0.0693618	0.1541189
800	0.3426047	0.6284326	0.0979446	0.4679031	0.4197468	0.2979607	0.1063479	0.5404261	0.2912127	0.4989113	0.7000387	0.7048598	0.7096066	0.2143259	0.5001314	0.7891570	0.2420071	0.3195790	0.3838116	0.0656295	0.1239564	0.3856654	0.7779794	0.4329974	0.3281026	0.3258698	0.3823184	0.2533836	0.6531345	0.3051657	0.7276734	0.0804895	0.3299293	0.5328685	0.4720375	0.6334393	0.1889992	0.4531672	0.4940759	0.1954506	0.2230555	0.7542698	0.5475700	0.5965174	0.2400456	0.4583937	0.8409475	0.6248082	0.4371343	0.3899566	0.5996547	0.4421442	0.0008792	0.3409877	0.0420637	0.0397909	0.0503171	0.6172857	0.2450419	0.1522598	0.7393481	0.4297019	0.5528651	0.0000000	0.6230481	0.3898014	0.7559965	0.1720459	0.7791504	0.0398229	0.1842591	0.1998398	0.4102185	0.6973935	0.2822292	0.2185824	0.6641110	0.0023535	0.1028496	0.6702372	0.6319646	0.4908536	0.3546118	0.2789894	0.4364200	0.7150328	0.3719709	0.5246814	0.2404497	0.3300634	0.4265985	0.0154559	0.5365935	0.3594009	0.8310189	0.1421936	0.5638817	0.5162390	0.0533279	0.1008743
850	0.3431061	0.5517145	0.1853477	0.5184706	0.5646635	0.1926423	0.1865976	0.5489090	0.3361655	0.6081298	0.7117349	0.6181430	0.6668797	0.2416709	0.4889244	0.5979482	0.3607843	0.3474993	0.4039661	0.0230682	0.1103721	0.2969675	0.7105154	0.5689474	0.4046334	0.3392465	0.4169649	0.3100443	0.7264814	0.4014212	0.7594170	0.1410783	0.3174106	0.3552552	0.4739371	0.5804400	0.1912453	0.3694946	0.4828945	0.1992603	0.2026684	0.5150665	0.5200791	0.6520900	0.2526323	0.3739674	0.7139070	0.6174766	0.5902398	0.4934228	0.5368481	0.4734977	0.0005230	0.4219022	0.0566022	0.0329622	0.0352186	0.6186850	0.2332061	0.1948849	0.5611164	0.3003617	0.5579018	0.0002851	0.6126644	0.2818338	0.6153066	0.1227014	0.6471321	0.0234776	0.2081522	0.2368467	0.3340096	0.7021848	0.3684666	0.2816886	0.7036877	0.0033023	0.0606545	0.6878373	0.6349682	0.4225727	0.1565611	0.2527867	0.5234579	0.8675960	0.3253708	0.5519623	0.3193488	0.2764914	0.2682048	0.0077626	0.4299056	0.3515901	0.6140394	0.1826136	0.5278791	0.5241061	0.0685339	0.1439221
900	0.3317669	0.5849402	0.1166865	0.5773735	0.5677963	0.1995399	0.1333683	0.5150524	0.2500628	0.4984850	0.7046636	0.6644069	0.6219998	0.1994427	0.4872311	0.7245185	0.3453263	0.4278837	0.4043838	0.0289096	0.0688568	0.2983304	0.7461674	0.6476625	0.3046859	0.3052706	0.3902244	0.3038554	0.7727104	0.3343932	0.7468574	0.1167954	0.3030059	0.4030568	0.4588940	0.5682660	0.1529832	0.2807285	0.4929293	0.2383047	0.1760030	0.6854836	0.5520568	0.7667423	0.1971177	0.3987793	0.7231830	0.7261799	0.4588733	0.4357821	0.4944915	0.4810258	0.0000000	0.3231012	0.0301188	0.0365980	0.0436846	0.8135720	0.2193221	0.1597815	0.5702094	0.3382639	0.4537708	0.0000988	0.6657287	0.2917891	0.5920615	0.1313123	0.6741693	0.0066448	0.1503919	0.1310190	0.4566129	0.6086179	0.3640060	0.2638609	0.6760553	0.0060433	0.0754316	0.5850384	0.7677087	0.4492192	0.3079562	0.1933319	0.5851703	0.6626668	0.3215546	0.4287845	0.3170289	0.2898802	0.3060655	0.0201742	0.3960375	0.3695604	0.7006815	0.1263770	0.5111199	0.5346554	0.0706800	0.1269193
950	0.3109009	0.6246070	0.1245995	0.5913616	0.4185083	0.2205311	0.2017909	0.5413205	0.2969041	0.6570950	0.7042332	0.5704765	0.7322471	0.2470357	0.5042819	0.6754019	0.3027865	0.4011468	0.2893527	0.0237630	0.0785004	0.2463452	0.7991418	0.5632261	0.3651849	0.4384144	0.2613824	0.3842623	0.6725442	0.3165163	0.6501604	0.1650024	0.3502506	0.5644819	0.3861436	0.6242127	0.2057363	0.4601156	0.4046495	0.1839052	0.1922455	0.6132939	0.6381808	0.6560608	0.2168568	0.5033164	0.7056171	0.7619101	0.4010403	0.3986600	0.5243316	0.3509394	0.0001193	0.3004379	0.0697573	0.0191908	0.0425826	0.5683778	0.3390401	0.2181104	0.4028701	0.2902642	0.3250981	0.0003195	0.5436243	0.3734641	0.7814723	0.1836613	0.6313446	0.0057640	0.1398665	0.1605548	0.4509521	0.5418423	0.3739041	0.2515779	0.7142256	0.0018881	0.0856032	0.6053168	0.5563161	0.5077224	0.2317923	0.2213468	0.5863258	0.7250272	0.4132321	0.3444922	0.3208873	0.2468223	0.2413317	0.0046010	0.4437660	0.3070902	0.6272889	0.1959544	0.6688032	0.5332709	0.0464201	0.1253993
1000	0.3815677	0.5568729	0.2004939	0.6963643	0.4033228	0.2247340	0.1319819	0.4894786	0.3257672	0.5521375	0.7034048	0.7896596	0.6399510	0.1973822	0.5889648	0.6221939	0.3558235	0.4764807	0.3448753	0.0132439	0.0523816	0.3008092	0.6490560	0.4965111	0.3359183	0.3001835	0.3402410	0.2733835	0.6327478	0.2685550	0.6908849	0.1180619	0.2591360	0.4508266	0.5182119	0.5414868	0.1955521	0.3711367	0.4360688	0.2506483	0.2116170	0.5857056	0.6169485	0.7269464	0.1971828	0.3850908	0.5854782	0.6397442	0.4085107	0.3703752	0.5974878	0.4218018	0.0009650	0.2857260	0.0458786	0.0423418	0.0247825	0.5607927	0.2488685	0.1865002	0.3898711	0.2708748	0.4537449	0.0000096	0.6252907	0.4341194	0.6789037	0.0878506	0.6925074	0.0195939	0.1338588	0.2083190	0.3541512	0.5410954	0.2755886	0.3950179	0.6837025	0.0011546	0.0694016	0.6263322	0.5812765	0.4501058	0.2746997	0.1783293	0.5848630	0.6075976	0.3586532	0.2927131	0.2406757	0.2320868	0.2674671	0.0026909	0.4045768	0.2908919	0.6246367	0.2247627	0.4499361	0.4658505	0.0779860	0.0983424
0	0.3612398	0.7864369	0.1237963	0.5931624	0.5530344	0.2987718	0.2110824	0.5427958	0.2668916	0.5747766	0.6983829	0.5812326	0.6323462	0.2188862	0.4315544	0.8041355	0.4213674	0.4073260	0.3609829	0.0204656	0.0531014	0.2857952	0.7428277	0.5762925	0.3658567	0.4245455	0.2105567	0.3188963	0.6719475	0.4382289	0.7217043	0.1849655	0.2899475	0.4933159	0.5630116	0.7434933	0.2733645	0.4164106	0.4672324	0.2172238	0.1632511	0.5601093	0.5435833	0.7037170	0.1637256	0.4070876	0.6620657	0.6550885	0.5068117	0.4301081	0.6180649	0.4616339	0.0011587	0.2298008	0.0216884	0.0157098	0.0684591	0.7270196	0.2081016	0.1515476	0.4951640	0.3344180	0.5476466	0.0000770	0.5459976	0.3558673	0.6960676	0.1072526	0.7172687	0.0175681	0.1961577	0.1379513	0.3819434	0.6547172	0.2313631	0.3697947	0.6290717	0.0106160	0.1138213	0.6941296	0.6816430	0.4596365	0.2192025	0.1123031	0.4883750	0.7075533	0.2497743	0.5513452	0.2647477	0.2889262	0.4031926	0.0158058	0.4106873	0.3322392	0.6960348	0.1623257	0.5448558	0.5093668	0.0258756	0.1205642
50	0.4119871	0.6642324	0.1847383	0.6611392	0.4617701	0.3214054	0.3199062	0.2600080	0.3063717	0.5785090	0.6797951	0.7097382	0.2793500	0.2825350	0.5529614	0.6060907	0.5113336	0.4953745	0.3063851	0.0167066	0.0671631	0.3398923	0.7916835	0.6934185	0.3410726	0.2873625	0.2655339	0.2356108	0.7145708	0.3616371	0.6803184	0.3303548	0.2422967	0.6254922	0.6810556	0.4714661	0.2153622	0.5835165	0.2617144	0.2555618	0.0849420	0.6646288	0.5595784	0.5504815	0.0768866	0.4245288	0.7731505	0.3527609	0.3877679	0.5017433	0.7249972	0.4094341	0.0011717	0.2095787	0.0857302	0.0265501	0.0293522	0.5693261	0.2457798	0.1801997	0.4245234	0.5925515	0.5734421	0.0008062	0.5341236	0.3081868	0.6444221	0.1841462	0.7400667	0.0277872	0.1293893	0.0944213	0.3046314	0.7434708	0.2719100	0.0732745	0.4927053	0.0013191	0.1156710	0.5977890	0.7425113	0.5838228	0.2290913	0.4255566	0.4100582	0.7354432	0.2736031	0.2869938	0.3483326	0.3272836	0.4088703	0.0573086	0.4201498	0.3566013	0.5996218	0.1213522	0.5808543	0.4079593	0.0320533	0.1600376
100	0.3382479	0.5769785	0.1101904	0.6773455	0.4799803	0.2373665	0.3746110	0.3057420	0.3023084	0.5904127	0.7576693	0.5909492	0.0533294	0.2477789	0.6179962	0.6233536	0.6493022	0.5422957	0.4276286	0.0213643	0.0681693	0.4162486	0.7116226	0.5917224	0.3064587	0.2656986	0.2563330	0.2573173	0.7770751	0.3943978	0.2912153	0.5713171	0.3556510	0.7199065	0.6792515	0.5359929	0.2343807	0.5764525	0.2495374	0.2488285	0.0892055	0.5129266	0.5315811	0.4317700	0.0578655	0.4003937	0.7433666	0.2683907	0.4950836	0.3462398	0.5288658	0.4942690	0.0000139	0.2578283	0.1295588	0.0174533	0.0404328	0.6702362	0.2362376	0.1237404	0.2565088	0.6377303	0.6329810	0.0021478	0.6173623	0.3371169	0.6358617	0.1822071	0.6515835	0.0033352	0.1231664	0.1131453	0.4059037	0.6699369	0.2570436	0.0952252	0.6485012	0.0004710	0.0960326	0.7688617	0.6804608	0.6465437	0.1948026	0.4677022	0.5671665	0.5964741	0.3484985	0.4181709	0.3192779	0.4438544	0.2941550	0.0782044	0.6260695	0.3409026	0.5580766	0.1631993	0.6489364	0.3489243	0.0475221	0.1998954
150	0.4466304	0.5683107	0.1242850	0.8654404	0.4376631	0.2547093	0.6514097	0.3166781	0.3330271	0.5971569	0.5649358	0.6056119	0.0379684	0.2841099	0.7028571	0.6204449	0.7178315	0.5309832	0.3329178	0.0289603	0.0523490	0.3128311	0.6818249	0.6085369	0.3169981	0.3365846	0.2484263	0.1816738	0.6457625	0.3153161	0.2380589	0.5349269	0.2990944	0.6124298	0.9342344	0.5453497	0.2965842	0.5226455	0.1654885	0.1884054	0.0416458	0.3005559	0.4666456	0.3484031	0.0491400	0.4795725	0.7745755	0.1094430	0.4806671	0.4478229	0.5667594	0.4579249	0.0000000	0.2974695	0.1313938	0.0267946	0.0331042	0.6474752	0.2335856	0.1471348	0.2769390	0.6165264	0.7849798	0.0000647	0.5758749	0.3379016	0.4633837	0.2588615	0.7551110	0.0123739	0.1619195	0.0948728	0.2704032	0.7373884	0.2849388	0.0554638	0.5485666	0.0042948	0.2072992	0.6142096	0.6551286	0.5844854	0.2008056	0.4625540	0.5598344	0.5769250	0.2175032	0.3364080	0.4094083	0.4009721	0.2876014	0.2882728	0.4926269	0.4089066	0.7260815	0.1476053	0.5410891	0.4566046	0.0310174	0.2888271
200	0.3865435	0.6641611	0.1470252	0.5613136	0.3862069	0.2848618	0.4580313	0.2932344	0.3738129	0.4304216	0.6249196	0.5348495	0.0527063	0.2232367	0.5833382	0.6998292	0.7288216	0.4970707	0.3022040	0.0426084	0.0591300	0.3274011	0.5832339	0.5872698	0.2382547	0.2101681	0.2769821	0.1911030	0.8015310	0.1549870	0.1995706	0.3991329	0.3021747	0.6595608	0.5807924	0.5483194	0.2675890	0.3836984	0.2129319	0.1990595	0.0184043	0.2126629	0.5690500	0.4593141	0.0352578	0.3899953	0.6422625	0.1193421	0.4132015	0.4611455	0.4688095	0.4846467	0.0001488	0.3020708	0.1472904	0.0173471	0.0412775	0.6035595	0.2030452	0.1116407	0.2319814	0.5428525	0.7281513	0.0012806	0.5515852	0.3986863	0.5540912	0.2921935	0.5999173	0.0052951	0.0922305	0.1014460	0.3394372	0.6628686	0.3150925	0.0492451	0.4694310	0.0046862	0.3689651	0.7074366	0.5703096	0.4912000	0.1885273	0.4995954	0.4750040	0.7282747	0.4388701	0.3072336	0.3812043	0.4347476	0.3462749	0.1409430	0.4508070	0.3350230	0.6008449	0.2728018	0.4829873	0.4321656	0.0517641	0.3590982
250	0.3778553	0.4973068	0.1722383	0.5315652	0.3705683	0.2480285	0.4916855	0.2633693	0.3191257	0.5402728	0.7691054	0.5087732	0.0434326	0.1372821	0.5920052	0.6304977	0.5574108	0.5464539	0.2770434	0.0467159	0.0766696	0.3177903	0.5982640	0.5859448	0.3815078	0.1728509	0.3149139	0.2052190	0.7207023	0.2372825	0.1431297	0.3139185	0.2662132	0.6928041	0.7496731	0.6001643	0.3078851	0.4499095	0.2349485	0.2022867	0.0282520	0.1286448	0.4352564	0.3974949	0.0272904	0.4020515	0.6643557	0.1270779	0.4785986	0.2779480	0.4326978	0.4216306	0.0000775	0.3649819	0.1082412	0.0178320	0.0353718	0.6999464	0.1841776	0.1071463	0.1522210	0.6588801	0.5992069	0.0002804	0.5854554	0.3677254	0.5128443	0.4119322	0.5951509	0.0119311	0.1233544	0.0947126	0.3583151	0.7112023	0.3290825	0.1054648	0.6579551	0.0018735	0.2250430	0.6830428	0.6088109	0.4874082	0.2106875	0.3778638	0.4894938	0.6458147	0.3663214	0.4021636	0.4534422	0.5209826	0.2724961	0.1680693	0.4867127	0.4305919	0.8939982	0.2931026	0.4764966	0.5268331	0.0852216	0.3528092
300	0.4186124	0.6962968	0.1933780	0.5026786	0.4251347	0.2504538	0.4967872	0.3203002	0.2479227	0.4237829	0.7404469	0.4820469	0.0405640	0.2069369	0.7273316	0.9465436	0.5289707	0.6036078	0.2404960	0.0321850	0.0704175	0.3780899	0.5573539	0.5691617	0.3718983	0.2113854	0.2567711	0.2222317	0.7224086	0.1582709	0.2644879	0.3847606	0.2702014	0.7102551	0.7486127	0.4528829	0.2405028	0.4432083	0.1874208	0.1375765	0.0276194	0.1761633	0.5530128	0.4336251	0.0360412	0.4628486	0.6628769	0.1350964	0.4790656	0.4562605	0.3958300	0.3658041	0.0012325	0.2890687	0.1021254	0.0423212	0.0311219	0.7286008	0.1616674	0.1105011	0.2359877	0.6736924	0.6668647	0.0000925	0.6287271	0.3474873	0.4433756	0.2749312	0.6800606	0.0139015	0.1945236	0.0918708	0.3323347	0.7153963	0.2580950	0.1140981	0.5331030	0.0017920	0.2860950	0.6672190	0.7028385	0.5832530	0.1783440	0.3762886	0.4712717	0.7652264	0.4289123	0.4008488	0.4474520	0.4469746	0.3760873	0.1047833	0.4582018	0.3639958	0.7372581	0.3766461	0.4773006	0.4893634	0.0320713	0.3769759
350	0.3853161	0.7371058	0.1491616	0.5623624	0.3898403	0.2140357	0.4965940	0.2278830	0.3270969	0.3569480	0.6260585	0.4988004	0.0276621	0.1421232	0.5791045	0.7672326	0.5889229	0.5154666	0.4570723	0.0280647	0.0740731	0.3820386	0.6350558	0.5393750	0.3863348	0.2375430	0.2389135	0.2019436	0.6798280	0.1375899	0.2204640	0.4449916	0.3537385	0.7543567	0.6343763	0.5526113	0.2664043	0.4308027	0.2744082	0.1498379	0.0246053	0.1881239	0.5135180	0.4243311	0.0494975	0.3816184	0.6416754	0.1182943	0.4803109	0.2835793	0.4441773	0.3764538	0.0008486	0.3410079	0.1242230	0.0245159	0.0185499	0.6368030	0.2368381	0.0690575	0.2789252	0.5838349	0.5574035	0.0000941	0.4936795	0.3738449	0.4944604	0.3350602	0.4889631	0.0086131	0.2580693	0.0979648	0.3248701	0.6393559	0.1818887	0.1447291	0.4451678	0.0031753	0.2616369	0.7383847	0.6162252	0.4332976	0.1786443	0.4580847	0.3962030	0.6569856	0.3809308	0.3219589	0.5140061	0.4470026	0.3880309	0.1252972	0.5227727	0.3138971	0.6908517	0.3595861	0.4533683	0.4170160	0.0379969	0.2186557
400	0.4617433	0.6690052	0.1090750	0.5824056	0.4373992	0.2988450	0.4564798	0.2954201	0.3156115	0.4596932	0.7022761	0.3732287	0.0141382	0.2521073	0.7132372	0.7051072	0.5396090	0.5469431	0.2647961	0.0341744	0.0508055	0.2804396	0.6141927	0.6159037	0.3888196	0.3094773	0.2498243	0.2317532	0.5336843	0.2065039	0.2513326	0.4763622	0.2537125	0.7270265	0.7069030	0.5291262	0.2379885	0.4069570	0.2460980	0.2048043	0.0531805	0.1630011	0.4532980	0.4096818	0.0453103	0.4150874	0.6075795	0.1167432	0.4961796	0.3599818	0.4595202	0.3159246	0.0001824	0.3720974	0.1707590	0.0317887	0.0240385	0.7103076	0.2028699	0.0319797	0.1873697	0.5508321	0.6004045	0.0003084	0.5068483	0.4045258	0.5138258	0.3912622	0.7218001	0.0198521	0.2894269	0.0583273	0.3252276	0.7105804	0.2034423	0.0771273	0.6287797	0.0000993	0.3162475	0.7747622	0.6295991	0.5045822	0.2177741	0.4617194	0.5335335	0.6380649	0.4221812	0.3746093	0.5975535	0.4584895	0.4197216	0.1175042	0.4514564	0.2667922	0.7025534	0.3333007	0.5271039	0.3581114	0.0227858	0.2280422
