"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G71A	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
400	0.7398076	0.6433538	0.5179706	0.6598635	0.5513048	0.5678345	0.4434260	0.3374122	0.5835037	0.1246327	0.5706458	0.3917952	0.4152648	0.5137513	0.6284132	0.3814960	0.1388614	0.0219386	0.1741729	0.2387217	0.1385862	0.3286647	0.1305306	0.2714781	0.0059984	0.6150474	0.0565943	0.1246382	0.6307460	0.6985849	0.2915109	0.1018837	0.0635494	0.1492520	0.1980723	0.0089170	0.4391808	0.2292663	0.3858749	0.3584590	0.1524073	0.7623497	0.0860081	0.5873710	0.0523125	0.7390196	0.0103957	0.5642889	0.0577911	0.2977778	0.3908666	0.3569239	0.6086257	0.4562053	0.5072038	0.3908252	0.6334106	0.3597524	0.5981679	0.6309429	0.4809493	0.0115435	0.0848460	0.5384030	0.0918426	0.2380660	0.2949041	0.3942413	0.3120091	0.0298613	0.0002769	0.6240761	0.6611235	0.1613817	0.4357120	0.2611854	0.5758380	0.1028214	0.5864034	0.5382741	0.3082906	0.2867911	0.5229572	0.1422986	0.0105591	0.5288202	0.5674163	0.6812232	0.6682480	0.6526276	0.4529385	0.0339008	0.4437931	0.3335583	0.6658119	0.2424577	0.5217526	0.3149972	0.4777477	0.3892887
450	0.6799915	0.7186741	0.5141948	0.6717295	0.5485722	0.5113253	0.4074047	0.3332165	0.5808302	0.1223238	0.6916126	0.4192479	0.3042605	0.5193978	0.4209594	0.3402804	0.1161332	0.0059028	0.1732273	0.1312117	0.1365479	0.4585534	0.1152291	0.2581088	0.0140224	0.6168872	0.0788934	0.1013333	0.6504056	0.5653030	0.4375927	0.1579921	0.0676360	0.0982817	0.3411824	0.0051973	0.4471545	0.3581885	0.3360492	0.4336676	0.1535842	0.7043577	0.0231867	0.6366927	0.0671781	0.7277130	0.0156720	0.4665093	0.0953071	0.4288434	0.3527285	0.4375569	0.7628497	0.6124255	0.3680003	0.3086281	0.6886037	0.3493576	0.6986004	0.5750028	0.4555794	0.0100905	0.0750506	0.5702117	0.1119619	0.2961364	0.2206345	0.2919794	0.4068566	0.0600319	0.0006994	0.5918691	0.7410360	0.2100288	0.4126496	0.2403477	0.4954892	0.1047547	0.7277184	0.5041913	0.2526713	0.2959380	0.5185760	0.1792670	0.0156616	0.6535583	0.6217765	0.7103222	0.7074059	0.5201343	0.5872781	0.0376478	0.3816105	0.3460837	0.5446560	0.3212890	0.4661808	0.3241582	0.5737638	0.4118157
500	0.6235140	0.7230915	0.5106980	0.6526058	0.6118142	0.4896991	0.5243067	0.2975104	0.6174896	0.1033482	0.6030671	0.3623422	0.3317696	0.6198061	0.5747933	0.3397838	0.1559244	0.0021017	0.1890338	0.1642147	0.1728570	0.3836074	0.1558479	0.3570372	0.0075136	0.6425809	0.0830742	0.1353164	0.6164635	0.7127130	0.3830860	0.2045908	0.0659802	0.1702455	0.2599223	0.0066735	0.4114174	0.3226981	0.3129319	0.4201307	0.1937383	0.6150892	0.0300018	0.6450996	0.0523405	0.7019181	0.0097052	0.5460695	0.0413829	0.5187292	0.4207556	0.3339577	0.6156734	0.6013656	0.4550550	0.2458417	0.6297081	0.2927772	0.5752798	0.5725149	0.3864517	0.0158435	0.0639120	0.6491605	0.1259298	0.3443662	0.1914884	0.5279972	0.3445884	0.0315771	0.0070166	0.7788906	0.7633420	0.2028950	0.4340717	0.3077800	0.4280589	0.1159286	0.5264612	0.5268323	0.2564258	0.3456264	0.5134313	0.2341710	0.0144105	0.4750261	0.7392297	0.7138011	0.5632061	0.7296914	0.6209301	0.0068393	0.4235097	0.3629692	0.4395026	0.3100352	0.5762948	0.2904906	0.6514639	0.4231303
550	0.5900950	0.6451682	0.6517755	0.7537557	0.5100860	0.4450619	0.4260209	0.3491915	0.4971911	0.0887661	0.6933489	0.2349312	0.2979625	0.4149183	0.3284222	0.3910419	0.1738244	0.0050543	0.1764322	0.1202593	0.1743000	0.3663992	0.1038600	0.2975684	0.0229379	0.5838619	0.0609413	0.1023528	0.7606822	0.5616337	0.1615993	0.1272850	0.1140883	0.2179882	0.5545084	0.0016024	0.4975223	0.3062820	0.4131756	0.3520729	0.3612860	0.5714965	0.0280902	0.6674444	0.0434261	0.6552326	0.0097338	0.5868279	0.0246442	0.6118558	0.3170576	0.6425667	0.6185673	0.5312767	0.2215587	0.3719799	0.6584333	0.3086123	0.6749054	0.4997526	0.3246875	0.0166329	0.0604472	0.6741382	0.1431402	0.2017394	0.3164107	0.3720261	0.4117979	0.0763351	0.0078682	0.6342410	0.6564838	0.1765069	0.5285958	0.1211000	0.4749858	0.0774735	0.6712095	0.5477436	0.2031391	0.2326528	0.5638659	0.2204456	0.0127625	0.5388535	0.6922410	0.6776051	0.6912049	0.5845703	0.4945826	0.0074668	0.4294289	0.2889203	0.6070087	0.1869655	0.4074682	0.4433833	0.4818454	0.3095017
600	0.6861511	0.7478084	0.5639947	0.6748621	0.5235047	0.3912456	0.3786826	0.3649011	0.4880813	0.1118737	0.5564254	0.2591100	0.3828258	0.5016269	0.3754390	0.4865686	0.2218123	0.0041922	0.2252571	0.0977753	0.0863230	0.3009969	0.0932330	0.3181213	0.0121442	0.7161009	0.0710635	0.0730107	0.6196994	0.7288665	0.1285868	0.1094058	0.1303941	0.1689491	0.7237034	0.0024846	0.4279840	0.3196404	0.2825154	0.3803246	0.2990037	0.5945937	0.0418305	0.7236102	0.0657518	0.7003198	0.0090699	0.6452858	0.0799492	0.6099692	0.4299659	0.7356799	0.5453601	0.6730382	0.1780957	0.3062994	0.5996416	0.3394683	0.6251657	0.6072108	0.3263446	0.0194531	0.0786746	0.6664471	0.1739351	0.0883446	0.2787806	0.3425729	0.4356916	0.0581849	0.0069063	0.6563963	0.5027043	0.2313534	0.4390146	0.1172902	0.4672523	0.1308622	0.5309985	0.5841923	0.1820236	0.4057241	0.6492925	0.2194108	0.0117240	0.3919667	0.6664894	0.5241994	0.7101134	0.5721422	0.4657461	0.0166680	0.3487977	0.2216569	0.4098519	0.2397724	0.2006287	0.5909880	0.5107618	0.3686914
650	0.6441946	0.6332337	0.5619507	0.6884150	0.4828511	0.4252500	0.3861163	0.3938496	0.5957385	0.1150507	0.5195974	0.3035884	0.3359121	0.5371776	0.3552399	0.4391847	0.1829018	0.0355437	0.2304783	0.1023720	0.1453918	0.3054458	0.0859405	0.3127588	0.0159805	0.5840767	0.0652293	0.1891455	0.6797425	0.6952299	0.1138943	0.1814699	0.1154697	0.2575813	0.6479144	0.0017097	0.4493554	0.2907597	0.2790218	0.3310920	0.4165159	0.7773967	0.0486254	0.5826769	0.0881640	0.6440648	0.0111956	0.5587077	0.1184429	0.6633023	0.3216051	0.6387896	0.6714743	0.5707783	0.1754353	0.2089661	0.6376853	0.2915642	0.7069126	0.5860908	0.3473464	0.0088490	0.0998546	0.5303882	0.1110893	0.1065540	0.2612424	0.3917950	0.4321745	0.0248642	0.0050619	0.6845525	0.6560638	0.2178774	0.4249793	0.1201652	0.5953502	0.0888451	0.6096095	0.6110349	0.2193386	0.3465758	0.6523380	0.1814910	0.0052838	0.3800059	0.5388816	0.8298179	0.7493678	0.4795210	0.5268266	0.0204915	0.4680661	0.2485883	0.5653102	0.2018076	0.2278181	0.5565767	0.5603182	0.3828612
700	0.6719247	0.6684045	0.5924478	0.7176710	0.5292328	0.4663028	0.3692685	0.3370647	0.4641448	0.1077886	0.5685793	0.2822557	0.2932260	0.4920343	0.3371175	0.3566267	0.2025555	0.0032935	0.1123297	0.1518956	0.2542398	0.2343727	0.1125436	0.2146056	0.0092375	0.7659965	0.0575049	0.1195057	0.6526134	0.5429313	0.0413746	0.1358339	0.1023339	0.1113789	0.7382464	0.0028815	0.4190023	0.4450291	0.3176142	0.3355331	0.3647211	0.6555181	0.0506231	0.6748219	0.0742412	0.6572572	0.0153118	0.4956918	0.0696779	0.7362607	0.2996945	0.6498772	0.6547935	0.6130093	0.2387090	0.2339086	0.7068934	0.1773931	0.7285173	0.5004009	0.3700493	0.0181119	0.0496175	0.6351319	0.0902551	0.0604236	0.2364661	0.3537359	0.3538002	0.0732850	0.0117152	0.6496951	0.4348794	0.2599498	0.3873938	0.0824192	0.4170374	0.0715425	0.6034852	0.5371366	0.2332386	0.3081621	0.6797298	0.1923612	0.0187013	0.4389300	0.5801615	0.6807837	0.6935237	0.5402786	0.4303847	0.0175144	0.4319627	0.2128852	0.4887258	0.1844753	0.2571378	0.7311727	0.4488718	0.4372489
750	0.6449579	0.7720712	0.5728844	0.6221044	0.4980375	0.3714399	0.5738708	0.4569216	0.5749050	0.1676060	0.6100228	0.2898182	0.2969044	0.4624254	0.3903759	0.3226611	0.1281547	0.0131630	0.1380217	0.1782049	0.1626474	0.2576684	0.1105176	0.2593216	0.0243051	0.6624053	0.0685285	0.1558850	0.6666227	0.4831462	0.0327835	0.0951192	0.0704779	0.1931177	0.7101782	0.0024029	0.4025464	0.3788001	0.3144733	0.4704560	0.3254798	0.6567963	0.0400252	0.7678657	0.0357326	0.6284814	0.0061129	0.5067946	0.0830556	0.7295185	0.3305797	0.5988342	0.5988579	0.6534731	0.1634887	0.2766168	0.7100668	0.3400040	0.5212159	0.5712043	0.3404795	0.0208669	0.0523023	0.6907416	0.0773426	0.0948259	0.2515530	0.4667915	0.4514092	0.0522519	0.0195994	0.6892507	0.6269364	0.2865267	0.4327562	0.0779382	0.5828123	0.0616351	0.6583130	0.5027848	0.1524737	0.2443144	0.5798335	0.2165634	0.0069185	0.4043436	0.5952724	0.6166629	0.7205245	0.5012012	0.4646894	0.0258408	0.4692820	0.1901135	0.4759560	0.3310460	0.2304214	0.7249254	0.4088046	0.3790722
800	0.7012766	0.5930476	0.5797029	0.7063256	0.5524730	0.5245466	0.5159258	0.3420419	0.4705068	0.1956818	0.6384306	0.2865564	0.3673668	0.5403013	0.3338246	0.3577270	0.1342820	0.0101686	0.1835573	0.1571261	0.1585307	0.2940697	0.1038543	0.3135543	0.0154485	0.7531420	0.0486701	0.1089228	0.6341180	0.5643658	0.0365759	0.1122684	0.1444323	0.1712703	0.6853414	0.0072413	0.3506685	0.3327477	0.4079089	0.3917701	0.4621484	0.6194811	0.0216541	0.7003050	0.0285254	0.6005065	0.0156399	0.4898334	0.0772585	0.7605062	0.3531083	0.6963710	0.6412826	0.6087154	0.1620264	0.3768076	0.6786094	0.2747154	0.7537206	0.5971752	0.2687305	0.0518096	0.0429805	0.6994142	0.0988070	0.1025079	0.2762378	0.5028924	0.4513526	0.0948486	0.0075586	0.5780744	0.5133871	0.2717472	0.3622509	0.0810854	0.5557143	0.1021699	0.5537491	0.5133823	0.2031815	0.3943388	0.7205997	0.1839883	0.0040372	0.4058776	0.5949735	0.6840228	0.6648743	0.5543134	0.4201261	0.0302434	0.4521861	0.2390981	0.4454903	0.2386974	0.2297642	0.6439439	0.5592054	0.3997543
850	0.6696339	0.7151654	0.6569832	0.6183676	0.4803527	0.4527445	0.5541803	0.3533542	0.5184783	0.1824523	0.4177822	0.3516239	0.3850382	0.5200111	0.4160859	0.4230435	0.1540824	0.0083657	0.1245444	0.1953599	0.1155681	0.2304764	0.1283573	0.2585881	0.0215634	0.7224256	0.1472909	0.1073242	0.5837769	0.4313932	0.0569649	0.0613587	0.1067535	0.1528409	0.6319464	0.0053230	0.3877192	0.3748196	0.2590744	0.4186189	0.4052563	0.8434073	0.0122482	0.6771599	0.0343065	0.5856001	0.0119719	0.6244568	0.0552718	0.7640376	0.4193883	0.5339350	0.5854050	0.6349904	0.1271492	0.2973088	0.7119460	0.2640455	0.6167955	0.6297669	0.3571391	0.0120744	0.0858576	0.7590379	0.0327668	0.0823541	0.2293413	0.3781163	0.3400148	0.0724362	0.0285419	0.5715774	0.6025538	0.1726649	0.4346247	0.1136535	0.5237804	0.1010097	0.6088890	0.4900155	0.3014739	0.3450309	0.4749762	0.3317412	0.0053739	0.4368789	0.5501184	0.6657727	0.6645533	0.5110494	0.4555494	0.0471206	0.4753004	0.2198643	0.4953582	0.3074719	0.2132420	0.6655709	0.4379626	0.3991144
900	0.6110674	0.6322001	0.5339172	0.6691662	0.5064128	0.4152649	0.6179179	0.4136380	0.4461269	0.1956836	0.5118809	0.2751163	0.3364028	0.4361658	0.4347869	0.2256538	0.1752233	0.0266733	0.1737008	0.1386130	0.1006251	0.2689370	0.1301348	0.2591198	0.0247599	0.7054023	0.1059726	0.1732068	0.5228421	0.3828616	0.0361548	0.0827504	0.1083610	0.1890700	0.6776126	0.0119540	0.3762984	0.3044322	0.3703681	0.3992441	0.4858959	0.7227294	0.0226977	0.7193830	0.0947885	0.6298897	0.0051334	0.4311757	0.0923768	0.6108838	0.4349574	0.6263372	0.5371363	0.6019913	0.2237746	0.3327546	0.6872711	0.3577317	0.5659286	0.6169612	0.4032194	0.0228112	0.0394030	0.6820848	0.0388706	0.1419425	0.2945842	0.3934537	0.4128237	0.0755703	0.0060592	0.6867053	0.5820660	0.1612200	0.4554119	0.0958051	0.4993196	0.1224705	0.5555538	0.5779352	0.1648983	0.3959292	0.6289289	0.2931183	0.0068961	0.3370926	0.6356642	0.7003865	0.7026797	0.5850182	0.4846334	0.0049901	0.3973776	0.2319547	0.6027960	0.3427915	0.2183003	0.6245009	0.4469067	0.4041224
950	0.5551445	0.6947560	0.5591155	0.6752701	0.5508310	0.3159621	0.5152614	0.3378259	0.5750373	0.2244659	0.5149800	0.3278924	0.3878766	0.4302531	0.3185040	0.2842229	0.1337336	0.0153042	0.1537062	0.1445859	0.1225787	0.2570718	0.1528091	0.2506668	0.0158550	0.5285753	0.0798448	0.1752309	0.4780385	0.4083111	0.0407717	0.0963379	0.1083930	0.1204395	0.6049048	0.0203968	0.4453909	0.2656532	0.3304472	0.4290559	0.3662138	0.7229291	0.0140273	0.6904577	0.0538621	0.7377690	0.0310537	0.4093141	0.0539426	0.7073490	0.3580372	0.6279694	0.6432751	0.7170633	0.2417289	0.3227434	0.6926341	0.3484812	0.5825022	0.5766120	0.3291106	0.0147827	0.0673647	0.7352303	0.0361950	0.0713236	0.2826885	0.4041459	0.4102742	0.0476688	0.0029883	0.5836400	0.6167770	0.2289021	0.3625863	0.0502163	0.5917331	0.1012699	0.7131613	0.5740254	0.2352119	0.4126983	0.5446771	0.3089191	0.0042109	0.2996546	0.6158806	0.6715833	0.6901362	0.5209161	0.6284831	0.0194159	0.4183562	0.1879528	0.4900499	0.3379037	0.1999075	0.5460540	0.5235338	0.4412508
1000	0.6807453	0.7168896	0.5146758	0.6524079	0.5032540	0.3226417	0.4140573	0.3981550	0.4965758	0.2372732	0.5252577	0.3808294	0.4554660	0.3107351	0.2589851	0.3238935	0.1317552	0.0157707	0.2008555	0.1581356	0.1343859	0.3109272	0.1827208	0.2556994	0.0352116	0.5955652	0.0938761	0.1384843	0.7009864	0.4951801	0.0498704	0.0873461	0.0885997	0.1101202	0.7062339	0.0176532	0.6239336	0.2365373	0.3535665	0.3616887	0.4267254	0.7898585	0.0207804	0.7327836	0.0934159	0.6790550	0.0062411	0.5380898	0.0457762	0.7066534	0.3131175	0.6143591	0.5581954	0.6071827	0.3082121	0.2986224	0.7753366	0.3788980	0.5848979	0.5598298	0.2841376	0.0121813	0.0622039	0.5579354	0.0354652	0.1237351	0.2374803	0.3481355	0.3462805	0.0914613	0.0089105	0.8008785	0.7258409	0.2468701	0.4668074	0.0660985	0.5672174	0.1550736	0.6338747	0.5353833	0.1779031	0.4617492	0.5209136	0.3923122	0.0133932	0.4056615	0.6073604	0.6189202	0.7264261	0.4958170	0.5203477	0.0553454	0.4248181	0.2236390	0.5176045	0.2761294	0.2393517	0.5976820	0.4280185	0.3905135

0	0.5958498	0.2894207	0.5317109	0.3720981	0.0768872	0.3734284	0.5028568	0.4859680	0.5356822	0.2068643	0.5095501	0.4206935	0.4324870	0.2177196	0.0531928	0.0615435	0.6882229	0.0252470	0.2454446	0.1357067	0.2056014	0.5297563	0.1716876	0.1796547	0.0162861	0.5684995	0.1619843	0.1742438	0.6050728	0.4351425	0.0311619	0.1747371	0.1144293	0.1186081	0.6078814	0.0830265	0.5216185	0.6051529	0.0973819	0.2942060	0.0065590	0.6769808	0.0408290	0.3710744	0.3871849	0.6471838	0.0632425	0.5564773	0.0925912	0.7741989	0.3135469	0.7347455	0.5545113	0.5561811	0.2373932	0.2246064	0.7117360	0.2604397	0.5375807	0.6817329	0.4091646	0.0214294	0.1143044	0.7036003	0.5005947	0.0333215	0.3625221	0.4631653	0.1316750	0.0197106	0.0012535	0.7014213	0.6441957	0.2653553	0.5207813	0.0276090	0.5014528	0.0962920	0.5465518	0.3982798	0.2191041	0.3788244	0.5607047	0.2256975	0.0002945	0.6314048	0.6729468	0.6320909	0.7993167	0.4614200	0.5044215	0.0250852	0.4187865	0.1228458	0.3292652	0.2835613	0.2515378	0.7582349	0.5985654	0.1469407
50	0.7368136	0.0641466	0.2994189	0.5992895	0.0725666	0.4398728	0.4950954	0.5290687	0.5235755	0.1569836	0.5791090	0.4455293	0.3875806	0.2275335	0.0531269	0.0306747	0.6851689	0.0180834	0.2637110	0.2225233	0.2396230	0.4256820	0.1532606	0.1795126	0.0331713	0.6658954	0.1952353	0.1554945	0.6312170	0.3547862	0.0514675	0.1286366	0.0801935	0.2150884	0.6987106	0.0678969	0.3123630	0.3223380	0.1000315	0.2463392	0.0089781	0.7479704	0.0478915	0.2013762	0.2577674	0.2559170	0.1493503	0.2705200	0.0723728	0.7307549	0.3453937	0.6241500	0.6572120	0.6701882	0.2753574	0.3157091	0.7585408	0.4024934	0.4790706	0.6245567	0.3910757	0.0209604	0.1392768	0.5420896	0.2553034	0.0311982	0.3288747	0.4314372	0.2387092	0.1146332	0.0031530	0.6303314	0.6788564	0.2290259	0.4923950	0.0250097	0.4589956	0.1636854	0.6514989	0.3998261	0.2583109	0.3252111	0.7555896	0.2286547	0.0061694	0.5876861	0.5215206	0.5773036	0.7158187	0.4605679	0.6900207	0.0601529	0.5257361	0.3020948	0.4629091	0.2877051	0.4416676	0.7066751	0.5098094	0.2435448
100	0.5292264	0.0866798	0.2749195	0.2832725	0.1150870	0.3985040	0.4593987	0.5378787	0.6766689	0.1059540	0.5740751	0.4997239	0.4360946	0.1621098	0.0453015	0.0756781	0.6543369	0.0190314	0.2211393	0.2084947	0.2148109	0.3980282	0.1660463	0.1676884	0.0279623	0.8399678	0.1249496	0.1283485	0.4123169	0.3958653	0.0573737	0.0739386	0.1271205	0.1101466	0.6467899	0.0676989	0.4311043	0.3382888	0.1239188	0.2586952	0.0042602	0.6303608	0.0310744	0.1230381	0.3363898	0.1067019	0.2229981	0.1730173	0.0761691	0.6641628	0.4776693	0.6801159	0.7288445	0.6110914	0.2838668	0.2071767	0.5782717	0.3581008	0.2970044	0.6181506	0.4532956	0.0329155	0.0708898	0.6687548	0.2957774	0.0776732	0.4165389	0.6111156	0.3614494	0.1398837	0.0032198	0.6688482	0.6183845	0.1617847	0.4842794	0.0452911	0.7124391	0.1495012	0.6843150	0.3991710	0.1955742	0.1729772	0.8575564	0.1259842	0.0152211	0.5678166	0.7295020	0.6010105	0.6149300	0.5011331	0.6336751	0.0958477	0.4563587	0.2546765	0.5359470	0.2924341	0.6185852	0.6215279	0.6444726	0.2992859
150	0.7602877	0.0813673	0.3018606	0.1696744	0.1027585	0.4412687	0.3617493	0.5180722	0.5068748	0.0453503	0.5771266	0.4831224	0.2607396	0.1622541	0.0374339	0.0562260	0.5395937	0.0098228	0.1616809	0.2418314	0.1414088	0.4762290	0.1303634	0.0998171	0.0067096	0.7193711	0.1131609	0.2149293	0.5465813	0.4319545	0.0311261	0.0811815	0.1207713	0.0727739	0.4326122	0.0841747	0.5485498	0.3392120	0.0844562	0.2379271	0.0347723	0.6272483	0.0472316	0.1300343	0.3211262	0.0812724	0.3451689	0.2168219	0.1056312	0.7532475	0.3817502	0.8021610	0.7567379	0.5321705	0.2852759	0.2907308	0.7096077	0.3856910	0.3132562	0.6196983	0.5195933	0.0980363	0.1076604	0.7014434	0.3652538	0.2573365	0.3567455	0.3623820	0.3671621	0.1168521	0.0146997	0.6748379	0.7096580	0.2040506	0.3648688	0.0332596	0.5322306	0.1213802	0.5628131	0.4124940	0.2234887	0.1965104	0.6241833	0.1239700	0.0166183	0.5207341	0.6831528	0.6455764	0.7279301	0.4643283	0.6328131	0.2874325	0.3987744	0.2987781	0.5909377	0.2672670	0.5268488	0.6196660	0.5022654	0.2241907
200	0.5259918	0.0724695	0.2992043	0.1410279	0.0976439	0.4298819	0.4181529	0.6984454	0.5195900	0.0453179	0.6924037	0.4380751	0.2536506	0.2153526	0.0657151	0.0571145	0.6390150	0.0277986	0.1552278	0.3516886	0.1618995	0.4147052	0.1476667	0.1716334	0.0134558	0.7642144	0.0767933	0.1888968	0.5055591	0.4052260	0.0268725	0.0993551	0.0906526	0.1593130	0.6655293	0.0649585	0.3551230	0.2942638	0.0705140	0.1771314	0.0116626	0.5821507	0.0806150	0.1003951	0.4474000	0.0480810	0.4253828	0.2242747	0.0593339	0.6877668	0.3487804	0.6508018	0.7566193	0.5065061	0.2585348	0.3035369	0.5780138	0.4036215	0.1753140	0.5470794	0.5476111	0.0966551	0.1018972	0.7304675	0.3952347	0.3196725	0.3698160	0.4076880	0.4629526	0.1205197	0.0042212	0.5986173	0.6178498	0.1674243	0.3278385	0.0697394	0.6460657	0.1481028	0.6248249	0.5101021	0.1799981	0.1867443	0.7087150	0.0904007	0.1040000	0.4407665	0.7279380	0.5482673	0.7720108	0.3986595	0.7213574	0.3021792	0.5126109	0.2525339	0.5215268	0.5146070	0.5910803	0.4258205	0.4479523	0.1690175
250	0.8085938	0.0639441	0.1943482	0.0478738	0.1093140	0.3739202	0.2605039	0.6335043	0.5410244	0.0591755	0.5160762	0.4784142	0.2206813	0.1561215	0.0298443	0.1129557	0.6705169	0.0307477	0.2013076	0.3757039	0.1822677	0.5350323	0.1675139	0.1920822	0.0226441	0.6757951	0.0768701	0.2070163	0.5085903	0.4384766	0.0192130	0.0634749	0.1584258	0.1951948	0.6983801	0.0465520	0.3783323	0.3829605	0.0549037	0.2234435	0.0171710	0.4706910	0.1919343	0.0686359	0.5068527	0.1088639	0.4425711	0.1792038	0.1347155	0.8411657	0.4018046	0.6962243	0.7293325	0.6877969	0.2097365	0.1769504	0.4757048	0.5190887	0.1496269	0.6192059	0.5872097	0.0634180	0.1661086	0.6594293	0.3546765	0.2699396	0.3594932	0.2591808	0.4041661	0.1174312	0.0080354	0.6228035	0.7334981	0.1306407	0.3017773	0.0644157	0.6375120	0.1669500	0.6829100	0.4955293	0.1742795	0.1781114	0.6863371	0.1030120	0.0372639	0.4939954	0.6329447	0.6100664	0.8042375	0.4724951	0.6770725	0.3243267	0.4469846	0.3053715	0.4734577	0.3501830	0.5116313	0.4455833	0.4841649	0.1844361
300	0.7084355	0.0682159	0.2800406	0.0930551	0.0810232	0.4062552	0.2493350	0.5916950	0.6685822	0.0963008	0.4801621	0.2779655	0.2453816	0.2259219	0.0259157	0.0734196	0.7094166	0.0552261	0.1949905	0.4012835	0.2340440	0.4970548	0.1930080	0.1746988	0.0107315	0.5782660	0.1034717	0.1378624	0.5708403	0.4234606	0.0202864	0.0833471	0.1543439	0.2663304	0.7899350	0.0294578	0.3658509	0.2606357	0.1144825	0.1666431	0.0318662	0.4633226	0.1673796	0.0492185	0.4488405	0.0284594	0.5180099	0.1962052	0.0464219	0.7307394	0.4358852	0.5917563	0.5697614	0.5916159	0.3720188	0.1611182	0.5051143	0.5097789	0.0817212	0.5523120	0.5755758	0.0706086	0.1658883	0.6205100	0.3497504	0.3593532	0.4086189	0.3145077	0.4171908	0.1219552	0.0065153	0.6643606	0.7353395	0.1978257	0.1867759	0.0641065	0.5390847	0.1446967	0.6097965	0.4267004	0.2434909	0.0659834	0.6238770	0.0699509	0.0614418	0.5013135	0.7245478	0.4919186	0.5604746	0.4490295	0.7253656	0.3097633	0.5069393	0.2003437	0.4221459	0.2727647	0.5554625	0.2745079	0.4506775	0.2038422
350	0.6833627	0.0848583	0.2059384	0.0665240	0.0585743	0.3990903	0.2304776	0.6621687	0.5554479	0.0649237	0.5694743	0.2149742	0.2170432	0.2229222	0.0414831	0.0652468	0.7202681	0.0794709	0.1848656	0.3258470	0.2243379	0.4362490	0.1623631	0.1859356	0.0050893	0.6612682	0.1146793	0.1444830	0.6119724	0.4557343	0.0218038	0.0563651	0.1006637	0.3450612	0.7936315	0.0218302	0.4392936	0.3699799	0.0575311	0.1988388	0.0271211	0.5211761	0.3631916	0.0734090	0.4836147	0.0348477	0.3948738	0.2153834	0.0703426	0.6449090	0.3402109	0.8533470	0.6151823	0.5627797	0.2783672	0.1359410	0.5385794	0.4913675	0.0481882	0.6552042	0.5966535	0.0690984	0.1986238	0.6154275	0.3160389	0.3855984	0.4132069	0.2832852	0.3931855	0.1319272	0.0125940	0.6757994	0.6730895	0.2554634	0.2675064	0.0700569	0.5699983	0.1845659	0.6013750	0.3960059	0.2759018	0.0529457	0.7882810	0.0786246	0.0804501	0.5540014	0.6448407	0.6444922	0.6715399	0.3622091	0.6265148	0.3183379	0.5960905	0.3107243	0.6184878	0.3217689	0.7405793	0.2262322	0.4066295	0.2398337
400	0.7564360	0.0718691	0.3622267	0.0695386	0.0809509	0.4243876	0.2743778	0.6481710	0.4693464	0.0877420	0.4122166	0.3145049	0.2861268	0.2001191	0.0322130	0.0637294	0.7077662	0.0698606	0.2156952	0.3661491	0.1992874	0.4129476	0.0903339	0.2532666	0.0232916	0.5249546	0.1000278	0.1010711	0.6395578	0.4056073	0.0142650	0.0399851	0.1036015	0.2471338	0.7045070	0.0709402	0.4800605	0.2476757	0.0819241	0.1787350	0.0384586	0.5413986	0.5468642	0.0796964	0.5098095	0.0589194	0.5467207	0.2572953	0.0564375	0.6881777	0.4162556	0.5426131	0.6202400	0.5866771	0.1979765	0.1493500	0.5075771	0.4983083	0.0629657	0.6607742	0.6302730	0.1021744	0.1172877	0.4984948	0.3130222	0.3816157	0.3203397	0.3178048	0.3259999	0.1449838	0.0111476	0.6362997	0.7257865	0.3180049	0.2177620	0.0944935	0.5106949	0.1184880	0.6936664	0.3753029	0.2556345	0.1014247	0.7110781	0.0755044	0.0550882	0.4838922	0.8053627	0.4193759	0.6732643	0.3246770	0.5991303	0.3627964	0.4218880	0.3608268	0.4791674	0.3254950	0.5554012	0.2818027	0.4057767	0.1536900
