Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G71A	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.3895716	0.8016864	0.8239788	0.3467489	0.7097085	0.6427958	0.0941636	0.0105480	1.0314857	0.2325055	0.4570845	0.1347070	0.0691100	0.4362947	0.8682621	0.2188268	0.9079210	0.1515585	0.2372215	0.8529786	0.6340586	0.8652057	0.0045336	0.1784453	0.8087359	1.0626888	0.0472195	0.0576094	0.0251572	0.4472699	0.7333663	0.7820695	0.6101960	0.0758059	0.3184231	0.3282503	0.4533327	0.6488216	0.7721538	0.3525538	0.4776406	0.7684437	0.1789637	0.9084672	0.5141926	0.5082936	0.1235965	0.0417987	0.5245452	0.0509590	0.9464371	0.4796403	0.8574006	0.8766456	0.8964813	0.6627019	0.8084613	0.3266955	0.9112738	0.6226595	0.0880418	0.1732094	0.3691811	0.7429784	0.5784080	0.5015249	0.2443164	0.1680090	0.7946572	0.0466919	1.0112594	0.3718563	0.0721690	0.0085675	0.9600034	1.0381976	0.1734728	0.5933815	0.1881201	0.4881966	0.5885080	0.7071134	0.7559033	0.1474732	0.5713855	0.1435782	0.0388414	0.7191161	0.6778424	0.6598015	0.4750765	0.3151265	0.4848195	1.0260240	1.0064771	0.7275485	0.0116315	0.5579601	0.3587374	0.0006790
500	0.5533955	0.8208918	0.8013767	0.4521826	0.7485782	0.6223866	0.0989013	0.0060868	0.9636165	0.2525612	0.5138972	0.1318325	0.0857947	0.4399427	1.0165184	0.2522009	0.9117261	0.1187269	0.2247348	0.9519348	0.5913053	0.9867213	0.0047025	0.1294990	0.8907456	1.0017446	0.0597093	0.0466207	0.0190338	0.4321110	0.7323276	0.7826079	0.5209587	0.0610413	0.4183053	0.3145108	0.4195510	0.6207940	0.7700072	0.3773525	0.5018810	0.7067641	0.1749884	0.8418744	0.5522750	0.4824762	0.1419355	0.0594160	0.5098382	0.0606976	0.9797446	0.5129244	0.9624340	0.8985263	0.8545201	0.5987264	0.8085657	0.3267654	0.8526890	0.6045042	0.0932943	0.1699414	0.3644151	0.7659075	0.6388845	0.5324426	0.2769881	0.1131614	0.8650603	0.0260656	1.0482338	0.3794301	0.0552155	0.0133986	0.9243529	1.0168710	0.2259313	0.6665929	0.2046024	0.5249900	0.5696988	0.6395828	0.8172225	0.2049373	0.5931893	0.2010564	0.0366779	0.6926791	0.6718255	0.6399480	0.4892615	0.3141885	0.4283859	1.0106861	0.9689501	0.6832321	0.0224691	0.6321577	0.3255627	0.0000000
550	0.6093569	0.7731524	0.8840776	0.4442758	0.6984108	0.6196701	0.0736793	0.0311245	0.6424946	0.2624177	0.4032599	0.8687056	0.0730502	0.5194583	1.0308169	0.2530145	0.9791031	0.1141982	0.2083223	1.0451345	0.4800443	0.9551731	0.0299409	0.1360763	0.8999044	0.8506139	0.0633671	0.0401383	0.3488982	0.3969920	0.7371056	0.7606289	0.5738399	0.1680951	0.3673213	0.3259366	0.4362716	0.6153131	0.3724031	0.3502791	0.5736929	0.7198617	0.1598434	0.8230785	0.4132948	0.2459384	0.3085629	0.0664693	0.5429779	0.0442011	0.9795850	0.3695750	0.7713285	0.8501003	0.9419963	0.8093784	0.8143646	0.3619192	0.9448337	0.5615409	0.0961504	0.2045248	0.3760823	0.5946369	0.4824967	0.4689284	0.3094195	0.1107732	0.2138499	0.4627000	1.0491633	0.6300788	0.0595402	0.0048479	1.0133329	0.9004748	0.6274580	0.5376890	0.2133329	0.9253742	0.5435774	0.6304791	0.6543458	0.2125243	0.4991745	0.6260402	0.0199978	0.4271966	0.4283720	0.8676124	0.4385666	0.2442869	0.4997796	1.0902556	1.0098536	0.7636401	0.2708699	0.5459828	0.3815259	0.0000151
600	0.6490203	0.7423994	0.9238424	0.4200573	0.7686852	0.6569687	0.1158115	0.0585839	0.4619769	0.2794962	0.3312835	0.9793899	0.1281017	0.5365132	0.9176049	0.2269860	1.0506086	0.0882484	0.1611185	0.9116860	0.4758813	1.0464901	0.0233000	0.1406282	0.8385198	0.6994067	0.0494746	0.0480627	0.3268896	0.4233444	0.7581114	0.7802120	0.6633565	0.1566716	0.5228679	0.2273378	0.4147787	0.6492939	0.3090057	0.3094183	0.4441860	0.8885125	0.1664172	0.8453235	0.4146966	0.1739219	0.3830856	0.0496547	0.5590852	0.0677241	1.0303979	0.3182775	0.8228749	0.8249519	0.9373081	0.7269560	0.6090195	0.3295114	0.9950538	0.5519124	0.0898996	0.2345911	0.4829463	0.5517530	0.4791288	0.3969250	0.2469869	0.1060881	0.0531418	0.6971249	0.9518757	0.6329154	0.0553864	0.0020358	1.0119601	1.0189784	0.7511681	0.6263420	0.1787990	0.9192748	0.5325423	0.5549185	0.4758939	0.2080357	0.4111445	0.7440749	0.0103387	0.2809191	0.5233501	0.8864167	0.4151759	0.1653779	0.5371604	1.0441987	0.9317795	0.7965193	0.3450919	0.6108690	0.3584586	0.0000287
650	0.6709647	0.8124490	0.8928666	0.4715509	0.7768610	0.6409906	0.1298855	0.0891956	0.3527551	0.2887992	0.3197492	1.0391791	0.1033394	0.6287775	0.8136991	0.2552610	1.0273644	0.0447012	0.0991238	0.8181369	0.4592233	0.9561354	0.0282327	0.1638833	0.8404161	0.7502966	0.0512710	0.0537059	0.4129168	0.4030369	0.7531790	0.8353699	0.6758730	0.2594263	0.6230323	0.2518051	0.4236448	0.6518823	0.2945219	0.3354753	0.3403454	0.9382457	0.1704347	0.8345746	0.3749909	0.1541274	0.4131580	0.0650622	0.5098448	0.0607569	0.9865359	0.4601682	0.8311032	0.9090293	0.8687469	0.6719194	0.4488525	0.3057881	0.8463000	0.5948549	0.0769628	0.2189784	0.5034361	0.5616952	0.4724716	0.3944378	0.3643952	0.0821119	0.1716188	0.7294532	0.9281778	0.6559603	0.0918896	0.0045416	1.0189584	1.0272866	0.7131451	0.5862267	0.1945821	0.9696187	0.4396345	0.6569531	0.5010095	0.2469600	0.2688510	0.8184947	0.0049873	0.2357040	0.5467615	0.8625528	0.3053539	0.1202342	0.4509617	0.9459014	0.9711178	0.8256988	0.4223534	0.5838765	0.3146283	0.0000143
700	0.6563591	0.8345733	0.9175733	0.4301080	0.7207328	0.7037689	0.2048817	0.1980368	0.3862910	0.3164029	0.3287002	1.0021047	0.0851161	0.7586054	0.9549030	0.2815727	0.9954551	0.0593767	0.1120926	0.8444442	0.4935520	1.0424497	0.0206977	0.2226120	0.8091204	0.7750364	0.0719703	0.0448228	0.4236696	0.4510982	0.7916000	0.8238100	0.7089703	0.4076064	0.5839497	0.2344865	0.4096222	0.6650690	0.2444388	0.3760870	0.3029044	0.9388557	0.1620078	0.9631852	0.3970627	0.1586697	0.4198714	0.0595128	0.5358389	0.0582228	0.9426423	0.3989737	0.7707665	0.8988452	0.9015359	0.6475552	0.3466868	0.2593054	0.7218186	0.3895066	0.0581725	0.2424643	0.6250450	0.6475558	0.4507797	0.4080338	0.3774603	0.1029979	0.3078799	0.7047920	0.9469095	0.7295643	0.0704068	0.0053699	0.9463145	1.0400394	0.7840350	0.6252251	0.1767689	0.9778485	0.4602372	0.5615336	0.5240210	0.2265200	0.2750715	0.7042383	0.0025578	0.1723359	0.5692292	1.0025676	0.3133769	0.1213480	0.4937524	1.0686793	0.9977769	0.8444723	0.4501153	0.5723740	0.3334726	0.0000303
750	0.6962349	0.7296842	0.9869203	0.3780535	0.6204490	0.7064347	0.3212121	0.3400104	0.4121690	0.3517000	0.3581714	0.9703643	0.0553195	0.7272212	0.8976408	0.2343120	0.9877962	0.0484688	0.1350138	0.8426109	0.5085678	1.0526964	0.0081584	0.1611892	0.8038719	0.7642366	0.0564264	0.0335600	0.3382152	0.4112318	0.7333720	0.9247899	0.7609269	0.3947059	0.6058873	0.2699423	0.4904924	0.6914555	0.2562851	0.3957910	0.2508037	0.9433403	0.1615562	0.8889215	0.3562609	0.1475724	0.3919756	0.0460366	0.5519336	0.0434699	0.9599708	0.5061108	0.8419968	0.9037766	0.8906806	0.5539588	0.2341624	0.1611692	0.7240882	0.3446184	0.0353286	0.2299008	0.5253189	0.5995194	0.4466774	0.3973585	0.4143797	0.1170372	0.1835419	0.7325413	0.9547602	0.7059553	0.0479724	0.0046846	1.0797795	1.0509619	0.7783431	0.6540033	0.1434484	0.9197971	0.5108317	0.4773711	0.5144691	0.2477316	0.3141714	0.5843447	0.0004776	0.1261517	0.4431640	0.9013071	0.2813612	0.1352483	0.4358445	1.0163820	1.0073320	0.8915377	0.4230567	0.5713112	0.3659189	0.0013340
800	0.6434299	0.7873786	0.9641203	0.4080922	0.6883880	0.6005233	0.5618324	0.3396566	0.3555891	0.3024089	0.3597189	1.0460882	0.0811031	0.7049898	0.9312212	0.2178487	0.9310463	0.0548951	0.1162572	0.8507765	0.4524361	0.9150092	0.0030635	0.1612645	0.8076120	0.7955504	0.0744093	0.0358345	0.4014105	0.4320363	0.6937411	0.8712785	0.7884275	0.3233129	0.4547524	0.3917624	0.4622909	0.7672917	0.2160756	0.4282689	0.2098056	0.9527925	0.1912457	0.9537022	0.3319096	0.1479245	0.3699067	0.0519865	0.5181456	0.0415037	1.0165463	0.5533658	0.8143539	0.9206786	0.8733388	0.5343620	0.2492840	0.1012880	0.7230718	0.3574451	0.0558771	0.2778698	0.5519094	0.5693197	0.4830025	0.3571784	0.4878495	0.0687514	0.0967808	0.7063628	0.9461724	0.7879386	0.0633484	0.0005591	1.0401788	0.9715750	0.7824418	0.6746347	0.1550687	0.9814573	0.5500114	0.3530244	0.4829326	0.2319034	0.2657098	0.6493697	0.0024867	0.1182780	0.4642357	0.8601141	0.2891699	0.1399936	0.5096137	0.9704568	0.8886800	0.8788606	0.4790301	0.5919567	0.3407558	0.0002613
850	0.6362782	0.7851048	0.8961148	0.4106811	0.6468521	0.4362015	0.6671905	0.3152079	0.3606956	0.1664879	0.3620046	1.0286129	0.0765407	0.6114989	0.8569305	0.1956728	0.9273625	0.0641146	0.1085317	0.8341346	0.5068302	0.9818368	0.0104997	0.1864478	0.8798348	0.7429853	0.0662748	0.0474569	0.3997946	0.4461114	0.7097254	0.8815269	0.7778930	0.3952938	0.4303471	0.4641183	0.4365044	0.7126268	0.2517661	0.4435855	0.2114859	0.9565910	0.1835831	0.9188225	0.3519274	0.1104442	0.3461944	0.0676050	0.5306711	0.0664034	1.0615162	0.5387133	0.8026830	0.9537756	1.0060364	0.5767432	0.3122404	0.0916407	0.7007135	0.3909848	0.0571643	0.2415971	0.4905596	0.6061984	0.4565528	0.2940480	0.4068376	0.0719934	0.0639983	0.7206024	0.9528868	0.8330585	0.0670311	0.0008725	0.8964525	0.9884606	0.7310993	0.6651028	0.1494056	1.0816549	0.5213841	0.2789562	0.4736423	0.2988965	0.2761259	0.6808110	0.0024057	0.1140006	0.4752119	0.8873511	0.3633808	0.1104557	0.4351576	0.9412598	0.9474070	0.8974895	0.4599998	0.6016047	0.3882572	0.0012769
900	0.6390455	0.9281523	0.8677371	0.4193954	0.5810257	0.2717762	0.5915897	0.3169388	0.3181739	0.0877588	0.3657357	1.0175456	0.0696150	0.7377141	0.9407267	0.2445170	0.9816281	0.0959890	0.1451077	0.8376784	0.4918161	0.9249313	0.0060654	0.1488481	0.8269440	0.7205905	0.0604627	0.0558678	0.3374702	0.3582659	0.7354173	0.8700423	0.6887152	0.2662894	0.3200478	0.4953226	0.5650822	0.7741129	0.2352837	0.4568625	0.1898462	0.9934321	0.1677596	0.9219612	0.4143509	0.1145692	0.3703350	0.0717702	0.5155481	0.1285963	1.0880923	0.5783406	0.8817670	0.9625336	0.9020878	0.6172413	0.2599203	0.0828384	0.7111359	0.4120223	0.0592140	0.2233559	0.5733370	0.6003165	0.4325228	0.2621574	0.3229016	0.0586003	0.0826508	0.7349695	0.8998484	0.7768729	0.0655166	0.0005504	0.9452731	0.9992155	0.7282684	0.6377433	0.1599138	0.9935291	0.5076612	0.2724235	0.4550284	0.3091209	0.3158451	0.6368155	0.0007542	0.1330230	0.4024475	0.8708002	0.3353616	0.1728788	0.4416038	1.0134120	1.0245337	0.8372014	0.3855132	0.6672805	0.3327971	0.0004788
950	0.6516113	0.8098825	0.9526139	0.3612681	0.4383942	0.2323886	0.6393052	0.4637174	0.2780458	0.0758893	0.3000867	1.0803644	0.0525233	0.7285608	0.9657295	0.2087415	1.0445424	0.0820008	0.1263033	0.8638951	0.4592732	1.0061243	0.0015635	0.1810598	0.8225403	0.7584638	0.0736339	0.0526978	0.6003260	0.3891382	0.7878937	0.7763280	0.6366204	0.2937448	0.3629869	0.4643020	0.5646753	0.7441953	0.2579304	0.5548131	0.1840801	1.0465337	0.1754192	0.9385465	0.4004522	0.1536879	0.2989180	0.0730755	0.4807204	0.2761967	1.0294789	0.6037555	0.8770924	0.8827940	0.9199511	0.5807683	0.2323957	0.1078528	0.7849261	0.3920464	0.0843322	0.3497174	0.4342245	0.5508551	0.4037884	0.1762114	0.3613759	0.0530938	0.0392532	0.7454452	1.0213192	0.7092096	0.1193073	0.0032159	0.9800124	0.9415242	0.6800547	0.6486678	0.1593100	0.9179511	0.5459392	0.2257087	0.4830342	0.3723982	0.3377015	0.6427327	0.0025425	0.1026602	0.4547915	0.8863133	0.2915285	0.1548631	0.4682149	0.9828745	0.9500482	0.7389455	0.4596615	0.6178107	0.3634229	0.0008583
1000	0.6105545	0.7862863	0.9374301	0.2376860	0.3580661	0.2260527	0.6979312	0.4392591	0.3267522	0.0699127	0.3556622	1.0159357	0.0584677	0.7277105	0.9341893	0.2262464	0.9723960	0.1181722	0.1321409	0.9318706	0.5028840	1.0429960	0.0086235	0.1795079	0.8003208	0.6848251	0.0571895	0.0484427	0.6953244	0.3958498	0.7740169	0.8253142	0.6387927	0.4097576	0.3218793	0.4920997	0.5928426	0.6579515	0.2618182	0.5259457	0.1844720	0.9994759	0.1416684	0.9544698	0.4253922	0.1441520	0.3088271	0.0770793	0.5221139	0.4048036	1.0165019	0.6283548	0.8107990	0.9731480	0.9848851	0.6643279	0.2288757	0.0864190	0.7662775	0.4030207	0.0990112	0.3075269	0.4243657	0.5545665	0.3916666	0.1301444	0.2787080	0.0612216	0.0399889	0.7554350	0.9448918	0.7101601	0.2096003	0.0032770	0.9592210	1.0459647	0.7684778	0.7679156	0.1911746	0.9428565	0.6586580	0.2113869	0.5223193	0.3887496	0.3396181	0.5911219	0.0032461	0.1187246	0.4212940	0.8130526	0.3243787	0.1492201	0.5043467	0.9715504	0.9408987	0.7860101	0.4812333	0.5849884	0.3467171	0.0003723

0	0.3400322	0.8365791	0.9265008	0.1879168	0.4555197	0.2777708	0.6222779	0.2899471	0.4532317	0.0823087	0.3295060	1.0536180	0.0417530	0.7881831	0.9670962	0.1783477	0.9762154	0.1403130	0.0873658	0.9750570	0.4997399	0.9754895	0.0149139	0.1975660	0.7967303	0.6509624	0.0854442	0.0334528	0.6261175	0.4555708	0.7601710	0.8829462	0.7360050	0.5069899	0.2965157	0.5166731	0.5616947	0.6610840	0.3012387	0.5118098	0.1444255	1.0030025	0.1563949	1.0093827	0.4848481	0.1330336	0.4103589	0.0738603	0.5516090	0.2638721	1.0152965	0.6548254	0.8563869	0.9587284	1.0346884	0.6051694	0.3252494	0.0527827	0.6900046	0.4894455	0.0849390	0.2550390	0.4536152	0.5304500	0.4466244	0.1091234	0.3644640	0.0406433	0.0247947	0.7121125	1.0290298	0.7466449	0.1998002	0.0026334	0.9345095	0.9596989	0.8623381	0.6801942	0.1866334	0.9901675	0.5530587	0.3279828	0.6048070	0.3499355	0.2111328	0.7476114	0.0013128	0.1014291	0.4281575	0.8748574	0.2926216	0.1705173	0.5444636	1.0581986	0.9480380	0.7626640	0.3501116	0.5911595	0.3920043	0.0029229
