Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G67A	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.0040602	0.0952203	0.5611176	1.0239497	0.6569679	0.9045561	0.3064715	0.2985772	0.2611173	0.9928145	0.8594440	0.0015855	0.2417736	0.0001069	0.4485161	0.3690320	0.4147925	0.6348180	0.7951063	0.6465886	0.6584740	0.5776520	1.0211760	0.4323450	0.9488889	0.0597352	0.4436775	0.6976016	0.7869224	0.5311475	1.0264588	0.2938831	0.9969296	0.1623072	0.2712044	0.2327050	0.4508834	0.9094982	0.7691802	0.8451572	0.0335266	0.9762174	0.3208523	0.8820185	0.0366166	0.2719938	0.1717287	0.0717846	0.1773354	0.4057790	0.4849117	0.9689622	0.3196594	0.2508766	0.9910168	0.1657507	0.1645753	0.5411080	0.4612704	0.4911771	0.0092905	0.0167775	0.1719741	0.2105035	0.3918966	0.6509172	0.3084816	0.3462019	0.6173096	0.2738052	0.7175299	0.0203308	0.8844352	0.1591084	0.4083249	0.7297793	0.3078653	0.9375657	0.7866029	0.2533075	0.1040001	0.0943780	1.0088852	0.1019043	1.0084740	0.6048312	0.6148884	0.2150153	0.0818264	0.9516220	1.0026348	0.8725512	0.4891286	0.9526195	0.4344304	0.4890395	1.0365602	0.9051633	0.5678049	0.4287953
500	0.0035067	0.0883624	0.4981539	0.9458180	0.7679123	0.8830244	0.3570041	0.3457352	0.2567511	0.9435267	0.7585443	0.0006470	0.2180632	0.0000039	0.4678339	0.4008784	0.3806825	0.6526868	0.7328536	0.6629901	0.6562200	0.4332188	1.0867225	0.4358280	1.0010582	0.0775962	0.4096460	0.6893163	0.7428767	0.5223587	1.0052395	0.2763717	0.9811766	0.1918241	0.2454312	0.2570633	0.4637492	0.8486695	0.8959270	0.8975102	0.0384466	0.8721877	0.3359263	0.9197688	0.0376577	0.2741556	0.2140344	0.0819697	0.1775561	0.4534809	0.4881042	1.0037183	0.3083794	0.2510200	1.0297293	0.1343859	0.1261171	0.5938309	0.4305932	0.4933547	0.0030473	0.0223710	0.1471096	0.1823775	0.4141584	0.6326091	0.2955587	0.3079465	0.6957502	0.2826905	0.8255737	0.0258519	0.9644488	0.1329868	0.4263283	0.6701073	0.2690384	0.9288958	0.8376323	0.2384617	0.0947260	0.1014462	1.0035878	0.1264610	1.0812548	0.6469114	0.6151229	0.2079701	0.0897715	0.9698726	1.0283204	0.8246061	0.4386739	1.1032372	0.4701127	0.4812188	0.9499137	0.9254144	0.4085217	0.4256140
550	0.1387525	0.0729955	0.5464671	1.0665859	0.3126997	0.8594747	0.3690206	0.5869465	0.2034409	0.9510420	0.7205313	0.0128183	0.2420662	0.0653336	0.4389647	0.3117319	0.5596708	0.6632572	0.7880559	0.6981101	0.8442357	0.4895147	1.0659828	0.4955874	0.3574857	0.2003266	0.4976046	0.6288417	0.4248049	0.6416664	0.8666225	0.2871625	0.9672837	0.1912839	0.8205449	0.2052520	0.4579039	0.6269854	0.7949630	0.9203368	0.1955155	0.7581588	0.3555673	0.9352006	0.0474672	0.2976466	0.2386145	0.0651216	0.1605830	0.4281907	0.8293770	0.5307674	0.2453149	0.2436787	0.9831296	0.1333991	0.1460112	0.5492759	0.3906457	0.4908902	0.0063485	0.0111032	0.1433085	0.1423509	0.4332975	0.8549087	0.3104638	0.3224527	0.6593318	0.2598913	0.6649214	0.0124641	0.9324258	0.1336077	0.6433751	0.6917747	0.3055415	1.0123489	0.8283676	0.2342410	0.1534048	0.1260861	1.0360226	0.0742408	1.0319059	0.6508273	0.7606551	0.2019895	0.1555372	0.9472798	1.0274316	0.8822787	0.4503263	0.9934559	0.4562933	0.2602962	0.9751154	0.9294478	0.6677860	0.3841450
600	0.1769579	0.0922776	0.5151132	1.0057728	0.1688676	0.8121544	0.4649759	0.6778870	0.1821329	0.9550390	0.7110677	0.0128358	0.2028653	0.0924046	0.5413086	0.3260891	0.5870983	0.5859447	0.6712278	0.7370341	0.8268025	0.4775716	1.0381901	0.7032623	0.1238566	0.4608510	0.4727460	0.6561776	0.3890398	0.6345465	0.9966827	0.1544760	0.9708530	0.1959222	0.9643713	0.2103606	0.5090409	0.6457940	0.7775977	0.8261197	0.2000950	0.8349195	0.2770456	0.8407663	0.0127667	0.2763779	0.2483756	0.0631169	0.1911435	0.4917272	0.9731018	0.6314299	0.2882852	0.2503135	0.9727602	0.1251361	0.1031774	0.4504177	0.4230919	0.4804370	0.0051636	0.0272141	0.1424145	0.1856782	0.4039663	0.8908904	0.2774574	0.2362736	0.6198271	0.2756040	0.7423557	0.0192072	0.9664617	0.1131925	0.6857609	0.6885799	0.3758150	1.0178536	0.8880180	0.1864326	0.1581227	0.0995165	0.9644201	0.0666908	1.0011918	0.5053693	0.9046385	0.2065929	0.1670926	0.9472310	1.0430776	0.9507824	0.4305434	1.0113380	0.4771361	0.1259947	1.0071288	0.8757511	0.6521889	0.3939788
650	0.4144260	0.1111432	0.4695788	0.9107474	0.1304942	0.8529840	0.4561388	0.7108606	0.1699255	0.8958138	0.7391624	0.0136385	0.2046879	0.1314415	0.4678121	0.2912490	0.5961901	0.5872511	0.6031431	0.7400796	0.8572687	0.5242584	1.0681927	0.9801378	0.0446339	0.6123265	0.4867068	0.5515576	0.2795854	0.7583193	1.0453130	0.0887201	0.9830081	0.2081467	0.9709735	0.1934558	0.5210322	0.6864453	0.7534488	0.6978199	0.2531237	0.9150728	0.3571254	0.9409813	0.0267910	0.3107726	0.2703247	0.0420088	0.2007527	0.4795939	0.9417817	0.7104855	0.2710199	0.2433392	1.0769829	0.2378833	0.1354542	0.3952942	0.4322114	0.4356736	0.0031657	0.0426336	0.1450270	0.3763321	0.3834178	0.9884047	0.2698474	0.2739177	0.5633633	0.3176679	0.6523841	0.0412661	0.9326877	0.1302366	0.6746112	0.7188266	0.4075025	1.0444034	0.7711200	0.1954271	0.1695638	0.1367195	1.0462470	0.0756054	0.9453295	0.6725514	0.9227043	0.2074820	0.2309493	0.9529451	1.0318776	1.0221876	0.4766122	0.8823316	0.4551307	0.0728259	1.0629477	0.9471983	0.7352040	0.4055088
700	0.7052724	0.1196979	0.4622723	0.8754074	0.0797285	0.9114604	0.4813473	0.7137627	0.1728374	0.8534652	0.6969799	0.0219410	0.2221757	0.1154719	0.5389656	0.3153321	0.6747706	0.4926207	0.6541495	0.7074228	0.8141442	0.5029243	1.0878596	0.9948119	0.0136786	0.6574920	0.4769193	0.5752038	0.2476758	0.6380112	1.0768370	0.0380859	0.9864499	0.2481928	0.9199040	0.2265864	0.5088391	0.8102514	0.8050400	0.5895480	0.2712044	0.9314167	0.3302347	0.8542880	0.0190918	0.2670188	0.2369226	0.0516312	0.2377851	0.4558877	0.8964018	0.6918404	0.2927299	0.2719947	1.0390887	0.4026917	0.1308556	0.3874712	0.4471036	0.4548084	0.0040814	0.0472072	0.1321737	0.4001841	0.4189208	1.0775420	0.3076202	0.2373630	0.5020461	0.3275124	0.7568799	0.0417583	0.9362267	0.0989226	0.5485485	0.6847828	0.4157274	1.0113777	0.6821011	0.1632432	0.1315698	0.1631889	0.9416749	0.0700314	1.0240784	0.6612440	0.9317144	0.2091788	0.2429701	1.0121146	0.9853688	0.9578129	0.4407754	0.9902309	0.4754192	0.0433479	0.9609133	0.9325819	0.7808704	0.4468105
750	0.9253646	0.1061346	0.4001425	0.8471812	0.0948968	0.8057884	0.5165789	0.6493593	0.1379495	0.9087340	0.7356376	0.0268638	0.2153515	0.0844615	0.5525370	0.3503760	0.6219366	0.5685629	0.7295686	0.7143505	0.8081845	0.4558874	1.0290096	0.9861237	0.0103421	0.6536521	0.5103571	0.5898813	0.2370788	0.5898037	1.0000712	0.0149910	1.0245825	0.2337975	0.9214622	0.2175801	0.5309135	0.7216083	0.9239177	0.5700420	0.2725618	0.8509142	0.3521596	0.9574905	0.0368141	0.3459370	0.2573874	0.0703059	0.2467759	0.5484762	1.0461391	0.6645507	0.3782622	0.2198573	0.9549449	0.4154248	0.1047624	0.3050861	0.4417679	0.4257431	0.0071660	0.0597115	0.1749949	0.4363928	0.4302144	1.0723155	0.3086629	0.2959208	0.4877707	0.3175517	0.6774994	0.0378821	1.0194326	0.1389433	0.5712445	0.6286673	0.4372768	1.0382500	0.5086669	0.1480379	0.1184508	0.1579808	1.0021737	0.0566278	0.9857443	0.6593426	0.9708337	0.1752245	0.2358499	1.0242905	0.9592868	0.9655650	0.4285521	0.9911434	0.4239023	0.0316113	0.9580185	0.8346896	0.8017024	0.4347993
800	0.9367899	0.0967751	0.4256891	0.9030384	0.1234235	0.8127792	0.4825542	0.6215204	0.1302818	0.8354058	0.7300209	0.0301874	0.2530231	0.0909464	0.5044159	0.3084959	0.5547749	0.6583765	0.7707044	0.6672326	0.8287955	0.4918269	0.9910267	1.0091843	0.0021172	0.6469292	0.5091965	0.5394530	0.2676753	0.5959934	0.9974841	0.0104392	0.9723112	0.2180330	0.9564908	0.1984970	0.6120800	0.5504628	1.0030485	0.6266407	0.2796496	0.8535886	0.3741087	0.9059144	0.0333602	0.3585861	0.3081268	0.0632234	0.2173576	0.4904039	0.9653246	0.6109313	0.3049801	0.2554244	1.0434917	0.4945409	0.1293321	0.2924182	0.4194903	0.3439166	0.0012130	0.0473931	0.2124202	0.3784740	0.4366522	1.0146900	0.3849943	0.2980493	0.4674560	0.2989765	0.6565085	0.0258461	0.9668238	0.1481802	0.5095604	0.7321732	0.4992787	1.0356682	0.5166663	0.1232802	0.0956371	0.1722614	0.9557611	0.0419296	0.9747360	0.6038518	0.8856177	0.2376803	0.2478023	0.9587845	0.9546329	1.0013923	0.4245907	0.8989474	0.4541669	0.0380288	0.9747133	0.8325319	0.7987921	0.4414115
850	0.9453770	0.0751716	0.3863790	0.8941597	0.0752051	0.8261188	0.5882872	0.6268744	0.1431173	0.9539748	0.7183580	0.0138097	0.2468007	0.1028699	0.5097429	0.3207716	0.5890154	0.6798214	0.6495052	0.6458739	0.7764137	0.4604093	1.0780315	1.0831882	0.0163867	0.7187707	0.4774953	0.5855479	0.2671142	0.5725453	1.0542079	0.0123669	0.9043862	0.2095435	0.9964081	0.1673044	0.5914620	0.5585111	0.8892809	0.6223227	0.2178513	0.8438615	0.3297895	0.9007098	0.0220136	0.3460709	0.3118486	0.0484012	0.1969427	0.5239363	0.9903498	0.6033235	0.2309202	0.2616962	0.9389470	0.5567382	0.1403801	0.3241961	0.4456355	0.3273439	0.0073179	0.0472363	0.1717838	0.3543059	0.4241573	1.1336374	0.2842226	0.2221087	0.4954731	0.2928274	0.7168569	0.0051431	0.9104108	0.1537079	0.5439107	0.8299269	0.4433907	1.0561386	0.4335376	0.1424183	0.1754164	0.1489358	1.0320862	0.0497416	0.9951608	0.6917774	0.9615516	0.2287566	0.2611564	1.0080158	1.0469418	1.1422003	0.5069558	1.0163220	0.4320043	0.0355422	0.9044280	0.7996341	0.8063022	0.3891854
900	1.0679552	0.1115747	0.3941488	0.8839435	0.0689893	0.8504159	0.5206651	0.5766063	0.1529022	0.9306677	0.7275749	0.0302037	0.1692913	0.0821033	0.5439936	0.2698970	0.6594920	0.6201386	0.6458144	0.6530822	0.7421290	0.4963912	0.9063851	1.0234977	0.0155327	0.7358663	0.5234426	0.5227184	0.2642502	0.5704360	0.9897685	0.0087106	0.9595343	0.1875478	0.9052663	0.1713299	0.5460106	0.6573334	0.8145957	0.4436117	0.2466710	0.8193028	0.3658610	0.9154481	0.0319012	0.3510381	0.2701407	0.0493045	0.2579919	0.5464818	1.0684565	0.5199317	0.2456611	0.2841172	1.0514121	0.5447172	0.1652260	0.2479107	0.4390093	0.3531604	0.0078562	0.0618313	0.1438209	0.3811514	0.4570013	0.9730991	0.3028841	0.2743759	0.4318416	0.3446642	0.6568216	0.0099315	0.8281290	0.1315560	0.4912660	0.8146618	0.4332210	0.9823633	0.4031693	0.1381123	0.1565567	0.2005973	0.9872876	0.0427409	1.1062033	0.5304866	0.9009149	0.2122390	0.2808175	0.9919371	0.9814624	1.0763556	0.4338278	0.9012890	0.4679653	0.0346921	1.0439121	0.8661629	0.8100210	0.4306972
950	0.9673679	0.1135859	0.4176632	0.8535740	0.0863158	0.8190843	0.4935513	0.6200037	0.1606881	0.9708041	0.7189740	0.0249862	0.1962010	0.0777075	0.5278046	0.3635753	0.5916867	0.5984366	0.7541341	0.6951377	0.8513969	0.5296365	1.0145410	0.9531658	0.0093697	0.6953351	0.5528622	0.5099260	0.2694147	0.6169431	1.0355148	0.0129180	1.0379167	0.2203839	0.9843662	0.2254009	0.5345109	0.5510771	0.9177181	0.4080178	0.2411338	0.8272892	0.3389325	0.9766124	0.0252533	0.3797846	0.2954362	0.0518049	0.2584295	0.5840242	1.0077961	0.5714272	0.3373709	0.2876533	1.0767261	0.5354937	0.1421518	0.2302220	0.4595292	0.3504658	0.0046035	0.0720795	0.1375849	0.3953166	0.4884175	0.9146811	0.3068863	0.2566381	0.4296118	0.2866335	0.6341775	0.0042562	0.9403916	0.1501877	0.4692185	0.8643149	0.4090224	0.9866406	0.3451453	0.1667134	0.1215648	0.2125293	1.0281007	0.0612156	1.0065897	0.5455073	0.8902092	0.1847249	0.3065732	1.0119543	1.0254726	0.9617150	0.4101114	0.8881096	0.4597345	0.0462815	0.9850891	0.8480737	0.7645089	0.3759713
1000	1.0269054	0.1315163	0.4240225	0.8635620	0.0803383	0.8123149	0.4537130	0.6072871	0.2330346	0.8971270	0.6826559	0.0217887	0.2243306	0.0736817	0.6163636	0.3601795	0.6107542	0.6413969	0.6636422	0.6860892	0.8665975	0.5321924	1.0511527	0.9685407	0.0004587	0.6781408	0.5325535	0.5322165	0.2310961	0.5967828	0.9475791	0.0236588	1.0258708	0.2164968	0.9102863	0.2064975	0.6147079	0.6131335	1.0096999	0.4389659	0.2569248	0.7352087	0.3673131	0.9703606	0.0240908	0.3081773	0.2844361	0.0786085	0.2280504	0.5878516	0.9023903	0.5786512	0.3497062	0.2449587	1.0016004	0.5624311	0.1474766	0.2509468	0.4279816	0.3404202	0.0011728	0.0860134	0.1300467	0.4435028	0.4079448	0.8379072	0.2926605	0.2579301	0.4063602	0.2853047	0.6520619	0.0061326	1.0205562	0.1212811	0.4681754	0.8595128	0.4569363	0.9744911	0.4242724	0.1096152	0.0722466	0.1871413	0.9954523	0.0581834	0.9434130	0.6430470	0.8419585	0.2006141	0.2666134	0.9667563	0.9857246	1.0085137	0.4248516	0.9405224	0.4612373	0.0373389	0.9776833	0.9240749	0.7607280	0.3508400

0	0.9440021	0.1577086	0.3795012	0.7737226	0.0874130	0.8273224	0.5115089	0.6038556	0.1392981	0.9585522	0.7794170	0.0155368	0.1897928	0.1019735	0.4680945	0.3598502	0.6577238	0.5814518	0.6001562	0.6719437	0.8200166	0.5020240	0.9476693	0.9578705	0.0024056	0.6456540	0.5479946	0.5785879	0.2662419	0.5462293	0.9319839	0.0272892	1.0092255	0.2442419	0.8472377	0.1821369	0.4953463	0.5562003	1.0372112	0.3546932	0.3092666	0.8238191	0.3740582	0.9912009	0.0282620	0.4580016	0.3991434	0.0724540	0.2600093	0.5979392	0.9365856	0.6458691	0.3319294	0.2118428	0.9896530	0.5088954	0.1511555	0.3411703	0.4359643	0.3659937	0.0145218	0.0571788	0.1791545	0.4092928	0.4452298	1.0368318	0.3978263	0.2534381	0.4640588	0.2791525	0.7177749	0.0378785	0.9033718	0.1684046	0.5547678	0.9200554	0.3905510	1.0552221	0.3852586	0.1319759	0.0719879	0.1611563	1.0399732	0.0654725	1.0043073	0.6339991	0.8441768	0.2660434	0.3008604	0.9893535	0.9059668	1.0808765	0.4673115	0.9616985	0.4216207	0.0425483	0.9198752	0.9225015	0.8659828	0.4175080
