"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G93A	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.4031044	0.9041213	0.3629284	0.1587491	0.5634345	0.1250691	0.5511362	0.7830082	0.2610591	0.5436845	0.9155921	0.9721071	0.9890289	0.4038485	0.5418923	0.9999150	0.3003474	0.0005855	0.9000862	0.4940413	0.5174893	0.9881930	0.8215435	0.4556707	0.0226317	0.1753456	0.5280247	0.7215097	0.1046860	0.8555612	0.1429872	0.4633210	0.4172220	0.8164842	0.5930167	0.6578530	0.8702499	0.4887326	1.0000000	0.3016482	1.0000000	0.6361349	0.3116869	0.9760567	0.0355745	0.3744279	0.7215093	0.7145158	0.0057319	0.9638058	0.8423175	0.6393223	0.3894303	0.0270050	0.6750548	0.0001874	0.6238624	0.0128935	0.5332448	0.8100454	0.4987823	0.7535237	0.8506227	0.7713609	0.9994698	0.9037315	0.6324444	0.5261210	0.5539598	0.8604726	0.0000500	0.5717863	0.2431572	0.9895131	0.3342554	0.8241465	0.8524515	0.6979857	0.3269896	0.3443455	0.4386492	0.9986884	0.1348506	0.2595794	0.3128662	0.3830079	0.7001286	0.4101422	0.0621770	0.1115757	0.1726681	0.3914331	0.9136227	0.0057896	0.0568270	0.5698977	0.0007343	0.4859118	0.1597054	0.3874540
500	0.4007577	0.9037465	0.3601990	0.1607003	0.5638727	0.1213021	0.5530354	0.7805913	0.2601002	0.5456994	0.9108059	0.9719943	0.9894272	0.3534571	0.5250456	0.9999665	0.3003480	0.0005905	0.8844902	0.5077500	0.5172263	0.9881598	0.8212699	0.4555212	0.0226348	0.1699994	0.5296952	0.7135796	0.1271293	0.8556834	0.1626974	0.4757408	0.4608842	0.8179701	0.5999996	0.6575036	0.8704980	0.4887882	1.0000000	0.3028909	1.0000000	0.6348307	0.3130611	0.9765778	0.0350809	0.3449539	0.7124520	0.7155158	0.0056714	0.9605025	0.8441032	0.6715976	0.3927233	0.0280665	0.6651385	0.0001878	0.6178112	0.0134248	0.5339353	0.8103430	0.4987444	0.7534598	0.8484253	0.7476097	0.9994672	0.8927122	0.6338377	0.5252503	0.5539155	0.8608946	0.0000473	0.5688798	0.2431267	0.9885425	0.3231995	0.8264105	0.8610515	0.6994313	0.3285107	0.3337470	0.4397504	0.9984875	0.1348454	0.2598810	0.3130953	0.3801040	0.6985967	0.4113777	0.0675544	0.1094580	0.1737176	0.3915155	0.9104878	0.0044616	0.0586712	0.5696466	0.0004456	0.4864516	0.1602967	0.3996665
550	0.4010155	0.9025230	0.3571396	0.1729378	0.6839018	0.1192941	0.5545120	0.7789919	0.2538417	0.5503535	0.9074433	0.9723622	0.9886978	0.3192058	0.5152934	0.9996784	0.1400978	0.0005964	0.8986360	0.3859481	0.5212591	0.9850321	0.5592665	0.5088539	0.0226382	0.2879416	0.4185016	0.7025219	0.1634127	0.9367376	0.1754956	0.5007280	0.5087541	0.8090148	0.6457943	0.5369218	0.6441778	0.3152174	1.0000000	0.2989576	1.0000000	0.6327734	0.3061874	0.8915758	0.0336308	0.3255180	0.6965665	0.7920874	0.2724291	0.9580288	0.8483002	0.6483583	0.3664492	0.0279609	0.6798238	0.0001906	0.6088521	0.0136325	0.5391810	0.7913696	0.4854479	0.8418740	0.8444905	0.6749247	0.9991522	0.8902154	0.6370067	0.4979574	0.5571479	0.5269585	0.0000415	0.6520912	0.2434792	0.9877492	0.4072352	0.8292646	0.8689795	0.7033805	0.3330472	0.3286901	0.4401229	0.9946231	0.5493582	0.2677234	0.4062036	0.3706379	0.7005735	0.3233008	0.1150662	0.2251748	0.1788129	0.3915647	0.9095405	0.0035731	0.0636120	0.6700917	0.0003130	0.4890581	0.1732391	0.4112804
600	0.4561670	0.8938094	0.2851660	0.2388233	0.8211922	0.1197880	0.5556401	0.7768440	0.2375478	0.5600786	0.9015987	0.9742973	0.9796994	0.2969932	0.5051858	0.9894708	0.0409597	0.0006176	0.9589363	0.2251253	0.5334172	0.9396413	0.3475851	0.6000941	0.0226374	0.5808815	0.3200086	0.6980540	0.2117436	0.9792543	0.1807383	0.5554749	0.5606170	0.7682835	0.6766169	0.4714487	0.3707600	0.1685234	1.0000000	0.2713239	1.0000000	0.6309049	0.2761812	0.8517044	0.0306656	0.2970715	0.6595519	0.7665235	0.5206487	0.9548794	0.8602979	0.5832681	0.2711403	0.0262653	0.6835800	0.0002032	0.5785574	0.0140286	0.5698343	0.7123179	0.4551344	0.9293590	0.8378632	0.5939469	0.9962059	0.8943645	0.6467316	0.4804938	0.5644563	0.3654395	0.0000317	0.7695594	0.2456440	0.9879526	0.5072319	0.8391216	0.8931761	0.7094381	0.3409915	0.3288453	0.4393798	0.9949479	0.8546917	0.3056218	0.3835091	0.3269879	0.7142682	0.2258576	0.1495740	0.3307713	0.1974311	0.3910980	0.9126814	0.0029612	0.0887443	0.7977246	0.0002201	0.5283931	0.2001612	0.4198110
650	0.5593754	0.8265946	0.1862359	0.3279534	0.8657588	0.1251201	0.5568816	0.7737302	0.2450473	0.5679718	0.8931756	0.9760112	0.9629607	0.2815224	0.4977921	0.9682425	0.0129614	0.0006685	0.9898663	0.1185466	0.5377496	0.7993593	0.2927743	0.7004865	0.0226300	0.7392103	0.2781136	0.7040874	0.2765770	0.9895932	0.1798553	0.5857641	0.6353119	0.7314640	0.6848679	0.5078535	0.1730919	0.1085451	1.0000000	0.2305966	1.0000000	0.6293797	0.2556624	0.8501778	0.0323938	0.2612603	0.6562738	0.6570921	0.6373014	0.9501331	0.8618350	0.5201893	0.1713244	0.0244938	0.6842869	0.0002817	0.5531831	0.0140159	0.6349243	0.6550161	0.4713884	0.9719708	0.8315826	0.5400289	0.9843236	0.8626254	0.6620646	0.4906556	0.5727742	0.3290202	0.0000279	0.8541041	0.2439980	0.9886714	0.5831307	0.8532835	0.9090011	0.7080965	0.3467447	0.3326006	0.4379657	0.9958739	0.9599688	0.3528147	0.2794202	0.2708782	0.7285962	0.1666320	0.1696750	0.3620608	0.2084992	0.3901649	0.9152014	0.0030885	0.1129486	0.8682744	0.0001673	0.6371391	0.2217660	0.4273442
700	0.6143109	0.6741679	0.1380199	0.3729520	0.7803063	0.1358897	0.5582297	0.7730175	0.2727003	0.5726452	0.8929115	0.9764112	0.9456483	0.2708661	0.4974204	0.9525159	0.0064784	0.0007301	0.9979917	0.0633595	0.5364336	0.6791850	0.3192046	0.7732054	0.0226236	0.8060477	0.2622057	0.7120715	0.3695782	0.9917798	0.1784371	0.5845213	0.7206643	0.7121967	0.6941978	0.5854180	0.0735462	0.0877427	1.0000000	0.1960783	1.0000000	0.6279216	0.2509650	0.8204386	0.0447488	0.2588390	0.7062027	0.5600233	0.6851424	0.9481520	0.8475895	0.4893213	0.1118170	0.0230594	0.6869119	0.0004874	0.5575886	0.0128700	0.6998112	0.6309572	0.5073341	0.9892008	0.8233971	0.5078944	0.9586867	0.7980128	0.6797302	0.5144030	0.5847095	0.3249630	0.0000352	0.9046539	0.2379724	0.9889041	0.6417609	0.8624271	0.9117600	0.6965696	0.3496559	0.3387539	0.4308294	0.9962941	0.9898128	0.3826006	0.2041651	0.2348720	0.7342134	0.1294675	0.1864640	0.3500136	0.2019338	0.3894279	0.9185394	0.0044088	0.1066157	0.8925459	0.0001837	0.7510294	0.2247399	0.4385108
750	0.6113195	0.5219851	0.1228707	0.3408978	0.6593981	0.1510547	0.5586878	0.7765328	0.2982222	0.5755860	0.9040552	0.9751766	0.9318584	0.2659452	0.5078206	0.9445331	0.0051122	0.0007602	0.9996339	0.0378755	0.5351372	0.6716394	0.3664478	0.8144866	0.0226202	0.8388446	0.2556032	0.7176051	0.4668485	0.9921439	0.1783931	0.5768911	0.7578582	0.7064907	0.7124296	0.6527756	0.0339242	0.0806631	1.0000000	0.1736060	1.0000000	0.6271080	0.2524740	0.7675307	0.0731904	0.3101137	0.7766920	0.4982862	0.7039364	0.9520194	0.8292404	0.4910258	0.0974488	0.0217407	0.6897013	0.0008277	0.5921183	0.0070697	0.7419477	0.6289340	0.5402313	0.9956051	0.8118655	0.4890530	0.9342341	0.7463891	0.6878577	0.5372115	0.5973238	0.3269768	0.0000668	0.9269215	0.2323682	0.9891727	0.6794919	0.8613593	0.9072480	0.6804512	0.3526433	0.3418795	0.4132724	0.9965149	0.9975289	0.3954774	0.1692554	0.2354145	0.7322033	0.1043864	0.1748969	0.3249791	0.1870458	0.3890703	0.9208685	0.0068424	0.0818017	0.8953665	0.0004231	0.8151740	0.2138772	0.4526620
800	0.5886095	0.4228702	0.1124492	0.2702538	0.5777510	0.1674942	0.5575244	0.7825738	0.3135403	0.5780162	0.9189246	0.9727746	0.9224362	0.2693339	0.5328108	0.9410864	0.0048399	0.0007390	0.9999350	0.0266951	0.5346627	0.7299051	0.4064323	0.8350366	0.0226187	0.8586105	0.2524174	0.7215047	0.5100022	0.9921337	0.1751135	0.5701110	0.7024229	0.7073427	0.7344368	0.6953964	0.0198848	0.0780422	1.0000000	0.1608014	1.0000000	0.6275700	0.2545102	0.7352322	0.1139331	0.3948672	0.8379570	0.4643267	0.7111143	0.9592228	0.8154642	0.5010605	0.1310559	0.0201977	0.6933543	0.0012237	0.6367404	0.0023550	0.7659377	0.6415273	0.5640419	0.9979824	0.8001508	0.4785425	0.9315268	0.7289698	0.6780110	0.5530108	0.6028057	0.3288056	0.0001532	0.9393737	0.2292344	0.9901233	0.6986861	0.8529464	0.8974860	0.6600166	0.3578560	0.3413398	0.3901451	0.9969970	0.9994195	0.3996237	0.1560350	0.2642857	0.7279114	0.0879842	0.1257982	0.3021160	0.1737234	0.3889471	0.9198060	0.0101441	0.0592339	0.8916754	0.0014414	0.8358118	0.1999809	0.4674475
850	0.5717204	0.3539478	0.1004117	0.2072834	0.5347794	0.1820990	0.5550636	0.7886906	0.3207019	0.5803845	0.9312178	0.9702276	0.9166462	0.2844955	0.5713686	0.9397404	0.0047860	0.0006866	0.9999885	0.0217524	0.5344017	0.7928733	0.4329155	0.8444950	0.0226182	0.8705546	0.2505737	0.7253476	0.4594115	0.9920475	0.1613943	0.5588856	0.5916855	0.7078811	0.7528546	0.7197569	0.0151073	0.0768711	1.0000000	0.1539370	1.0000000	0.6291313	0.2556047	0.7324798	0.1542988	0.4790576	0.8805843	0.4470828	0.7137357	0.9663188	0.8075621	0.5001387	0.1888266	0.0183991	0.6990201	0.0015493	0.6746057	0.0007198	0.7796308	0.6616239	0.5791787	0.9989513	0.7926578	0.4747364	0.9472159	0.7421971	0.6545371	0.5620186	0.6007395	0.3294830	0.0002887	0.9486459	0.2279828	0.9915558	0.7070300	0.8430330	0.8839711	0.6338534	0.3650118	0.3438505	0.3686831	0.9976691	0.9998667	0.3994421	0.1515864	0.2990199	0.7248714	0.0782320	0.0742866	0.2849890	0.1649195	0.3889039	0.9156252	0.0143916	0.0450984	0.8875068	0.0041338	0.8356187	0.1889435	0.4833043
900	0.5621221	0.2967079	0.0908051	0.1662923	0.5146631	0.1944798	0.5521771	0.7935004	0.3233149	0.5823792	0.9394239	0.9682451	0.9133697	0.3132291	0.6160622	0.9393016	0.0047735	0.0006351	0.9999979	0.0193595	0.5341435	0.8377895	0.4483016	0.8486193	0.0226180	0.8769955	0.2491670	0.7300146	0.3445678	0.9918923	0.1384143	0.5400783	0.4939305	0.7054707	0.7637150	0.7335635	0.0134367	0.0762471	1.0000000	0.1502738	1.0000000	0.6311260	0.2558423	0.7428835	0.1848090	0.5435535	0.9067981	0.4387721	0.7146357	0.9717236	0.8038571	0.4884398	0.2336393	0.0164324	0.7064689	0.0017352	0.7018849	0.0002698	0.7876446	0.6841086	0.5879739	0.9993898	0.7911744	0.4780896	0.9656024	0.7712148	0.6278228	0.5666050	0.5958859	0.3292966	0.0004060	0.9539090	0.2280072	0.9928848	0.7110581	0.8349097	0.8704196	0.6051137	0.3723627	0.3550253	0.3503300	0.9982999	0.9999699	0.3973010	0.1502838	0.3239844	0.7237742	0.0730495	0.0399940	0.2729335	0.1597742	0.3888743	0.9105221	0.0195201	0.0376518	0.8845020	0.0087654	0.8301641	0.1817006	0.5046044
950	0.5565904	0.2524037	0.0853313	0.1434975	0.5059244	0.2056616	0.5495912	0.7967142	0.3238793	0.5835015	0.9443309	0.9669808	0.9116422	0.3531777	0.6600298	0.9392814	0.0047689	0.0005996	0.9999996	0.0180405	0.5338654	0.8647138	0.4565227	0.8503432	0.0226180	0.8799574	0.2477316	0.7363440	0.2348438	0.9916581	0.1153477	0.5170031	0.4313196	0.7010413	0.7668851	0.7410966	0.0127943	0.0758976	1.0000000	0.1481726	1.0000000	0.6329834	0.2555370	0.7540109	0.2039247	0.5860828	0.9217362	0.4349166	0.7149585	0.9753105	0.8024904	0.4734943	0.2584235	0.0143681	0.7144059	0.0018003	0.7203444	0.0001494	0.7922628	0.7062743	0.5924571	0.9995998	0.7942719	0.4895962	0.9787189	0.8020966	0.6052269	0.5689137	0.5914693	0.3286961	0.0004614	0.9556726	0.2288850	0.9938105	0.7136103	0.8290271	0.8603067	0.5781271	0.3782185	0.3724805	0.3340820	0.9987788	0.9999933	0.3948289	0.1499966	0.3366103	0.7238969	0.0705922	0.0214068	0.2649759	0.1568812	0.3888395	0.9063376	0.0250422	0.0341114	0.8826949	0.0149763	0.8252397	0.1773472	0.5355583
1000	0.5534443	0.2236570	0.0831849	0.1319440	0.5023725	0.2160592	0.5476391	0.7986102	0.3237444	0.5835779	0.9470897	0.9662802	0.9107880	0.3990796	0.7003584	0.9395069	0.0047666	0.0005795	0.9999999	0.0172772	0.5335510	0.8794542	0.4606631	0.8510462	0.0226179	0.8810434	0.2459407	0.7454900	0.1632178	0.9913862	0.0981688	0.4952882	0.3968027	0.6960552	0.7647454	0.7445362	0.0125147	0.0757150	1.0000000	0.1467206	1.0000000	0.6344359	0.2548799	0.7619983	0.2144700	0.6116847	0.9298239	0.4331690	0.7151634	0.9775013	0.8022005	0.4596444	0.2700245	0.0123638	0.7217401	0.0018001	0.7322290	0.0001179	0.7947444	0.7254048	0.5941149	0.9997027	0.7992513	0.5091768	0.9862535	0.8274839	0.5890084	0.5702214	0.5884011	0.3280030	0.0004632	0.9557299	0.2301078	0.9943382	0.7153283	0.8247541	0.8546033	0.5548107	0.3817562	0.3908526	0.3203027	0.9991011	0.9999985	0.3928247	0.1499915	0.3412083	0.7244663	0.0695442	0.0125041	0.2602850	0.1552996	0.3887962	0.9036251	0.0303400	0.0325887	0.8817267	0.0234306	0.8218799	0.1748793	0.5736951

0	0.5554445	0.2572280	0.0972457	0.1223448	0.5006199	0.2446582	0.5445309	0.8008259	0.3244115	0.5767532	0.9503664	0.9657445	0.9106926	0.6244386	0.8256502	0.9471238	0.0047641	0.0005606	0.9999999	0.0170391	0.5283543	0.8957681	0.4660206	0.8535252	0.0226179	0.8830027	0.2245070	0.8115877	0.0894826	0.9906294	0.0739351	0.4519056	0.3625606	0.6732432	0.7410350	0.7375660	0.0124273	0.0759555	1.0000000	0.1296761	1.0000000	0.6370622	0.2417517	0.7719471	0.2314985	0.6444291	0.9398156	0.4286295	0.7211188	0.9803591	0.8027853	0.3863921	0.2722572	0.0104597	0.7459568	0.0023898	0.7421288	0.0001372	0.8018220	0.7256063	0.5876731	0.9998005	0.8127420	0.7008040	0.9927954	0.8729521	0.5549971	0.5758772	0.5843496	0.3243813	0.0003020	0.9658284	0.2368701	0.9943007	0.7053563	0.8142569	0.8560205	0.4725385	0.3753660	0.4343770	0.3156896	0.9995653	1.0000000	0.3908038	0.1499668	0.3599839	0.7243273	0.0625161	0.0073645	0.2579844	0.1546352	0.3880570	0.9033576	0.0488007	0.0328769	0.8803015	0.0323140	0.8249365	0.1744145	0.6012992
