"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G67A	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.0003702	0.1355630	0.5273962	0.9866915	0.6745956	0.8626327	0.3403846	0.2793017	0.2943756	0.8991769	0.8027712	0.0006511	0.2220728	0.0011578	0.4636411	0.3524897	0.4194592	0.6913091	0.7772638	0.6133358	0.6867300	0.5655357	0.9422097	0.4454257	0.9633688	0.0687125	0.4592619	0.6614061	0.6994645	0.5238918	1.0754789	0.3095785	0.9460277	0.1809846	0.2027304	0.2375003	0.4021934	0.9159408	0.8637293	0.8043103	0.0369086	0.9667651	0.2941608	0.8790077	0.0427144	0.2771403	0.1717746	0.0647924	0.2346616	0.4141862	0.4669733	0.9439311	0.2950009	0.2954262	0.9901182	0.1860199	0.1794663	0.5369905	0.4412211	0.4961209	0.0076285	0.0113614	0.1679676	0.2739192	0.3420160	0.7191125	0.3677733	0.3590686	0.6161505	0.2900143	0.7106590	0.0274151	0.8839338	0.1407642	0.3893321	0.6601579	0.2699644	0.9695088	0.8654816	0.2570394	0.1419935	0.1078390	1.0765931	0.1173112	1.0103829	0.6116082	0.6708466	0.2301374	0.0980314	1.0272898	0.9878336	0.9511384	0.4706333	0.9764037	0.4594840	0.5028506	1.0277316	0.9454775	0.4905030	0.4293934
500	0.0073443	0.1173964	0.5996716	1.0700981	0.6893796	1.0037003	0.3509757	0.3622401	0.3033304	0.9844030	0.8297821	0.0009289	0.2221761	0.0046886	0.4526380	0.3653587	0.3499652	0.6609927	0.8366088	0.6475827	0.7375806	0.5489527	0.9449330	0.4260508	1.0133459	0.0741737	0.3870645	0.6979452	0.7734592	0.5227490	0.9537001	0.2956087	1.0210119	0.1771027	0.2717890	0.2314197	0.4397635	0.8738204	0.8231705	0.9317187	0.0577508	0.9167297	0.3358455	0.9393910	0.0329557	0.2809309	0.1951137	0.0599776	0.1994424	0.4083959	0.5461947	1.0600907	0.2547070	0.2728144	0.9852329	0.1878290	0.1505666	0.4864740	0.4577161	0.5050040	0.0090790	0.0249942	0.1532274	0.1946245	0.4333928	0.5933472	0.2847565	0.3001867	0.5896347	0.2589124	0.7407834	0.0330297	0.9398819	0.1542448	0.4872908	0.6061866	0.2879581	1.0623532	0.8436012	0.2734565	0.1363182	0.1020671	1.0287977	0.1217641	1.0477599	0.6377712	0.6384177	0.2062512	0.0953502	0.9085581	0.9910078	0.9193744	0.4115861	0.9411683	0.4083521	0.4710135	0.9299916	0.8512257	0.4216100	0.4618980
550	0.0467872	0.0778447	0.5211062	0.9863338	0.5174007	0.8785638	0.4278863	0.5413520	0.2547574	0.9782147	0.8082839	0.0142609	0.2435720	0.0349656	0.4299142	0.3562307	0.5155347	0.6441048	0.7854871	0.7063423	0.8215957	0.3852283	1.0381130	0.4209222	0.5719912	0.1116973	0.4500161	0.6446512	0.6322797	0.5740626	0.9113858	0.2963815	1.0048678	0.1647401	0.4780851	0.2591072	0.4755211	0.7177382	0.8661884	0.8380752	0.0962348	0.8717912	0.3700100	0.9519397	0.0408052	0.2831601	0.2405881	0.0554100	0.1831690	0.4464235	0.6914620	0.7505104	0.2602396	0.2443093	1.0164616	0.1429764	0.1662668	0.6035765	0.4631475	0.5175726	0.0069995	0.0186452	0.1482188	0.1487936	0.4181229	0.7058633	0.2923764	0.3395875	0.6431693	0.2423969	0.7417157	0.0158577	0.9388639	0.1223612	0.6757456	0.6689496	0.3312970	1.0338384	0.8466396	0.2139669	0.1319980	0.1016252	1.0061601	0.1398827	0.9948000	0.6341219	0.7016594	0.2022880	0.1278484	1.0469047	0.9382265	0.8886465	0.4280303	1.0120436	0.4765409	0.4420553	0.9835183	0.8989561	0.5387519	0.4647949
600	0.1178671	0.0804240	0.5612923	1.0035842	0.3728122	0.9013244	0.4348651	0.6718566	0.2176748	1.0923173	0.6711577	0.0093963	0.2440518	0.0596600	0.5024156	0.3803680	0.5625502	0.6246373	0.7867847	0.7589670	0.8682268	0.5321966	1.0305160	0.6401790	0.2845847	0.2840608	0.5106793	0.6470914	0.4468819	0.6312093	0.9486641	0.2406009	0.9270880	0.1683947	0.7509127	0.2438363	0.4756443	0.7324085	0.7349130	0.8558113	0.1494357	0.7980455	0.3593377	0.8991501	0.0412561	0.2486981	0.2356389	0.0552035	0.2021096	0.4384501	0.8436534	0.6190120	0.2817314	0.2589535	0.9523279	0.1749773	0.1326221	0.5111810	0.4274477	0.5157658	0.0035054	0.0399117	0.1269861	0.1852089	0.4648273	0.8679667	0.3128760	0.2437479	0.6174053	0.2728590	0.7342320	0.0106605	1.0085943	0.1117690	0.6106520	0.6755849	0.3695221	0.9865709	0.8407913	0.2073530	0.1622758	0.0991241	0.9937595	0.1131704	0.9762114	0.6143676	0.7508140	0.2221016	0.1410515	0.9260522	1.0544062	0.8541618	0.4593932	1.0404248	0.4114965	0.3139223	0.9207326	0.9507716	0.5635083	0.4009621
650	0.2111356	0.1212503	0.4120149	1.0477290	0.1946964	0.8625863	0.5059395	0.6564185	0.2085343	0.9786619	0.7418367	0.0183281	0.1765536	0.1079026	0.5101783	0.3122556	0.6120264	0.6326644	0.6111695	0.7920063	0.9037626	0.5445382	1.0366932	0.8641611	0.1250969	0.4708643	0.4964285	0.6261514	0.3659555	0.6225133	0.8796954	0.1098273	0.8749549	0.1770148	0.8243129	0.2104319	0.5397023	0.6477871	0.7357105	0.8538480	0.1658508	0.8437496	0.3078060	0.8678892	0.0260819	0.3066035	0.2743745	0.0483626	0.2315974	0.4298746	0.9547443	0.6139475	0.3053477	0.2523996	0.9785252	0.1431644	0.1316899	0.4502000	0.4167838	0.4163094	0.0106754	0.0337969	0.0954671	0.2433791	0.3893783	1.0339163	0.2886628	0.2690436	0.6057186	0.2902834	0.6749533	0.0304589	0.8358210	0.1403298	0.6983077	0.6588554	0.3962634	1.0705677	0.8490872	0.1870746	0.1652367	0.1216092	0.9519626	0.0880160	1.0361829	0.5319587	0.8463705	0.2204735	0.1958260	0.9897232	0.9936165	0.9120852	0.3661922	1.0226701	0.4564141	0.1809122	0.9729068	0.9631030	0.6988571	0.3457377
700	0.4836033	0.1142663	0.4425813	0.8577293	0.1410726	0.9253831	0.4642000	0.6527953	0.1729073	1.0177510	0.6787093	0.0343400	0.2159976	0.0938025	0.5200573	0.3379582	0.6195717	0.5181381	0.6374241	0.7210231	0.8707949	0.5518279	1.0075507	0.9694213	0.0539713	0.5394676	0.4987736	0.5822093	0.2624677	0.6858437	0.9652822	0.0764092	0.9991312	0.2132265	0.9204913	0.2192949	0.4693401	0.7917942	0.8213968	0.7215189	0.1743371	0.9258279	0.4049336	0.8823491	0.0297969	0.3257216	0.2681710	0.0484960	0.2499765	0.4458294	0.9574800	0.7429549	0.3282160	0.2257984	1.0735984	0.2971373	0.1322290	0.4411844	0.4484005	0.4445975	0.0052560	0.0339351	0.1104943	0.3161754	0.3630381	1.1073462	0.3028123	0.2309915	0.5340338	0.2660972	0.7406809	0.0320014	0.7965241	0.0878961	0.5301139	0.7913098	0.4041102	1.0834488	0.7648992	0.1723864	0.1269888	0.1348840	1.0419949	0.0765511	1.0833366	0.6827455	0.9240152	0.3027503	0.1870340	1.0120015	1.0161233	0.8815510	0.4179288	0.9926212	0.4519879	0.0942144	0.9774689	0.9884352	0.7912219	0.3403686
750	0.7896350	0.1519445	0.4590191	0.7817437	0.1276971	0.8380140	0.4980840	0.6686742	0.1868856	0.9424182	0.6854429	0.0198799	0.1782182	0.1037480	0.4661429	0.3390106	0.6957933	0.5386007	0.7191269	0.7028049	0.8231893	0.4552798	1.0464148	1.0071472	0.0208138	0.6016264	0.5310755	0.5605976	0.2491657	0.6539324	1.0048415	0.0443908	0.9724933	0.2323272	0.8710646	0.1830890	0.5433115	0.7547298	0.8292940	0.6521783	0.1908889	0.8484942	0.3642588	0.9131095	0.0408853	0.2914061	0.2589069	0.0613156	0.2160703	0.5486312	1.0298934	0.6988559	0.3092587	0.2299081	1.0504664	0.3688783	0.1626755	0.3870062	0.4607142	0.4841032	0.0096334	0.0562460	0.1336492	0.4563373	0.4232033	1.1402305	0.3034471	0.2924204	0.5752429	0.2999438	0.6781339	0.0474226	0.9623703	0.1062466	0.5319307	0.7712930	0.4509636	1.0711027	0.6682070	0.1261428	0.1159179	0.1955664	0.8913311	0.0790425	1.0918025	0.6262675	0.8529965	0.2473260	0.2353255	1.0554888	1.1072701	0.9030737	0.4173121	0.9607193	0.4472915	0.0728354	0.8982675	0.8904704	0.7853711	0.4651820
800	0.8544900	0.0768784	0.4526692	0.8926970	0.1014257	0.7114861	0.4601847	0.6740331	0.1551471	0.8975002	0.7377985	0.0373477	0.2378565	0.0896507	0.5104543	0.3111709	0.6289017	0.6723994	0.7582903	0.5910715	0.7727233	0.4507557	0.9520275	1.1013313	0.0055452	0.6170207	0.5084880	0.6001155	0.2650263	0.6196656	1.0221516	0.0180272	1.0448584	0.2403416	0.8790228	0.2299545	0.5570213	0.5872506	0.8459494	0.5881139	0.2075477	0.8613051	0.3638233	0.9135107	0.0207328	0.3458488	0.2682106	0.0820634	0.2252478	0.6096807	1.0202846	0.6043352	0.3616385	0.2109884	1.0614356	0.4400654	0.1202092	0.3043839	0.4745412	0.3900176	0.0054794	0.0458497	0.2241174	0.4400448	0.4159459	1.0813970	0.3394136	0.2325621	0.4618124	0.3049811	0.6634484	0.0363364	1.0040565	0.1475454	0.5502586	0.7534739	0.4869644	0.9750242	0.4835017	0.1254967	0.1274856	0.1637792	0.9637022	0.0664709	1.0043812	0.6673409	0.8821072	0.2077368	0.2124759	1.0303274	1.0276948	0.9297892	0.4317066	0.9983957	0.4614268	0.0456847	0.9368385	0.8747727	0.8228003	0.4597721
850	0.9922303	0.0721048	0.4161192	0.9608684	0.0836904	0.7018060	0.5346721	0.6585559	0.1434138	0.9891578	0.6696831	0.0458273	0.2319638	0.0875988	0.5423099	0.3410735	0.5975635	0.6559550	0.7750417	0.6182532	0.7561661	0.4841121	0.9832136	1.0668889	0.0125793	0.6885619	0.5031481	0.5850884	0.2844655	0.5404047	0.9756007	0.0108917	0.9692571	0.2070558	0.9010904	0.1856496	0.5516446	0.5957418	0.8463134	0.6080977	0.2396286	0.8227079	0.3553465	1.0074766	0.0290520	0.3791458	0.3106398	0.0573015	0.2101698	0.5197993	0.9252977	0.6265795	0.3286960	0.2049357	0.9144850	0.4843999	0.1648303	0.3568444	0.4635564	0.3573663	0.0031759	0.0541246	0.2113277	0.3690920	0.4366714	1.2115134	0.3741975	0.2387208	0.5285476	0.2525206	0.6526037	0.0260919	0.9751238	0.1475457	0.4931301	0.8151667	0.4896005	1.0478023	0.4876651	0.1244595	0.1213321	0.1733452	1.0203396	0.0487973	1.0438930	0.6450939	0.9046640	0.2257538	0.2468501	0.9406568	0.9567396	1.0019177	0.4937186	0.9545682	0.4551923	0.0456738	0.9387274	0.8466648	0.8070825	0.4514267
900	1.0597298	0.1009365	0.4346059	0.9439064	0.0791136	0.7926517	0.5527806	0.5995598	0.1393190	0.9311491	0.6834786	0.0404807	0.1753331	0.0862673	0.5319437	0.2660959	0.6482343	0.7119801	0.6338693	0.6568818	0.8053931	0.4841918	1.0245087	1.0980590	0.0165785	0.6710377	0.4986447	0.5075908	0.2344786	0.5645322	0.9396110	0.0023820	0.8753911	0.1902889	0.8948123	0.2119638	0.5298811	0.6609441	0.8651046	0.6084604	0.2234037	0.7884586	0.3522534	0.9464168	0.0286796	0.3646849	0.3094351	0.0586054	0.2469228	0.5656706	1.0920636	0.6024462	0.2987707	0.2390427	1.0370700	0.5010247	0.1356972	0.3071159	0.4452133	0.3332992	0.0104897	0.0415608	0.1726272	0.3357382	0.4688329	1.0041668	0.3328674	0.2392776	0.4923247	0.2765036	0.6762862	0.0270007	0.9012056	0.1715505	0.4901911	0.8197821	0.4142582	1.0276428	0.4562012	0.1517350	0.1513365	0.1951414	0.9997003	0.0569257	1.0424353	0.6506387	0.8431096	0.2198198	0.2394430	0.9054600	0.9694589	1.0291205	0.4652482	0.9227901	0.4685609	0.0426663	0.9881688	0.8300368	0.8125296	0.4459171
950	1.0141881	0.1141723	0.3968424	0.8952903	0.0797393	0.8849713	0.5778894	0.5597494	0.1215946	0.9285639	0.7340272	0.0399513	0.1981853	0.0609538	0.4911909	0.3288203	0.6266284	0.6278503	0.6924986	0.6769981	0.8475099	0.4541113	1.0048415	1.0548273	0.0187622	0.7311518	0.4869966	0.4368671	0.2356222	0.6348878	1.0251194	0.0053528	1.0899065	0.1902086	0.8570391	0.1990693	0.5576272	0.6118736	0.8779210	0.4820590	0.1786090	0.9158455	0.4036348	0.9034664	0.0410748	0.3775545	0.3216992	0.0470111	0.2419235	0.6431825	1.0418682	0.6276526	0.2701413	0.2764149	1.1336510	0.5516883	0.1353258	0.2536322	0.4618003	0.3467322	0.0121894	0.0596409	0.1395766	0.3639237	0.5069951	0.9357881	0.2893362	0.2747857	0.4862512	0.2924296	0.6354322	0.0120421	0.9057768	0.1438500	0.4952589	0.9231464	0.3912938	1.0285037	0.4245905	0.1686581	0.1179298	0.1714214	1.0943033	0.0566080	1.0981107	0.6194082	0.8192433	0.1941825	0.2811618	1.0124305	1.0382674	1.0665643	0.4155485	0.9542325	0.4614949	0.0383487	1.0668124	0.9793770	0.8221604	0.4078779
1000	1.0136046	0.0926993	0.4105652	0.8549838	0.0547232	0.8681395	0.4626069	0.6182845	0.1546979	0.8750706	0.7149213	0.0213234	0.2269292	0.0735882	0.5491531	0.3696936	0.6088601	0.5719101	0.6949240	0.6550162	0.9886651	0.5102397	1.0803403	1.0624017	0.0092648	0.6816294	0.4873895	0.5218343	0.2628502	0.5365362	0.8740951	0.0122985	1.0927669	0.2101963	0.9334499	0.1888905	0.5379853	0.5672283	0.9424348	0.4133779	0.2507366	0.7723995	0.3316012	0.9476902	0.0338066	0.3118677	0.2813485	0.0512315	0.2449465	0.6318726	0.9613813	0.5885254	0.3189777	0.2876424	1.0912407	0.4997429	0.1309357	0.3164015	0.4449457	0.3491653	0.0061456	0.0697866	0.1612838	0.3856573	0.4861911	0.8829241	0.2697127	0.2450908	0.4082069	0.3095658	0.7058268	0.0033280	1.0042058	0.1316694	0.4598899	0.8367640	0.4155350	0.9379326	0.4051684	0.1089371	0.1066902	0.1805522	1.0448894	0.0603144	1.0381615	0.6114314	0.8480874	0.1912464	0.2767773	0.8977836	1.0081947	0.9889163	0.4357109	0.9290059	0.4043309	0.0414333	1.0529098	0.8840680	0.8570472	0.3695791

0	0.9758192	0.1603148	0.3824820	0.8310399	0.0697834	0.7924988	0.4618378	0.6207767	0.1598361	0.9096730	0.7374158	0.0259759	0.1830967	0.1104751	0.4932339	0.3384938	0.5995785	0.5638551	0.6587387	0.6720324	0.7914482	0.4700155	0.9374129	0.9982140	0.0045195	0.6772374	0.5126855	0.5882338	0.2968176	0.6011246	0.9672714	0.0258652	1.0544345	0.2645012	0.8787566	0.2080778	0.5665195	0.6047051	0.9558300	0.3421178	0.3096802	0.8363202	0.3455143	0.8463529	0.0374874	0.4466255	0.4666402	0.0485374	0.2227623	0.5962979	0.8653682	0.6676468	0.3476793	0.2304860	1.0917144	0.4758055	0.1185745	0.3091475	0.4329218	0.3783908	0.0132408	0.0498566	0.1367627	0.4120638	0.4191812	0.9931880	0.4412443	0.3177795	0.4364479	0.3092275	0.8091246	0.0446218	0.8661764	0.1754773	0.5431120	0.9491678	0.4044163	1.1073424	0.3587581	0.0897775	0.0961279	0.1518495	1.0179720	0.0811707	1.0121534	0.6422806	0.9124446	0.2810062	0.3027881	0.9966850	0.8864795	1.0546609	0.4785772	0.9135210	0.4116404	0.0462029	0.9322307	0.9288083	0.8426274	0.4302488
