"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G68A	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.8735293	0.8943485	0.0265043	0.0297008	0.0368779	0.9932899	0.3483826	0.9984234	0.2943695	0.2444143	0.1590854	0.9893788	0.1040494	0.4760511	0.0084847	0.2483516	0.4672137	0.4677752	0.9911610	0.7694592	0.5388846	0.0212999	0.9327805	0.1675905	0.2701019	0.0316304	0.0227885	0.9059677	0.8133388	0.2136858	0.2752994	0.1152056	0.6461164	0.0197997	0.1580218	0.9983400	0.9908370	0.7293649	0.3134046	0.5047089	0.0067419	0.6175258	0.6571067	0.6908495	0.7027834	0.3488849	0.9976197	0.4569436	1.0000000	0.0546214	0.6964572	0.7513264	0.0856290	0.7221151	0.8766765	0.0272984	0.5222231	0.9644661	0.5063323	0.8783426	0.8046363	0.5140237	0.3786880	0.3774083	0.7128492	0.0386492	0.8008068	0.1419480	0.3997739	0.1474346	0.5931776	0.9832052	0.9878789	0.4854360	0.3548780	0.9748288	0.2105991	0.9343354	0.9815200	0.7379957	0.4749722	0.7591021	0.5802489	0.2954889	0.4761643	0.9495109	0.9295711	0.9089614	0.0478441	0.8043579	0.9424615	0.7727015	0.9282234	0.5443092	0.9772170	0.8083759	0.1048896	0.2158770	1.0000000	0.1146381
500	0.8744670	0.8932561	0.0263034	0.0254482	0.0362275	0.9933732	0.3535127	0.9985188	0.2997382	0.2424780	0.1580194	0.9902780	0.1015196	0.4899792	0.0081826	0.2482795	0.4674994	0.4611934	0.9915521	0.7785776	0.5388727	0.0213031	0.9317740	0.1640233	0.2861359	0.0314694	0.0229315	0.9050260	0.8110270	0.2135607	0.2803601	0.1192176	0.6501384	0.0188290	0.1624852	0.9985246	0.9906111	0.7239411	0.3146047	0.4983389	0.0064877	0.6176565	0.6570781	0.6914555	0.7055874	0.3491663	0.9988452	0.4571304	1.0000000	0.0546213	0.7085665	0.7610822	0.0802968	0.7237374	0.8791370	0.0272255	0.5199120	0.9617984	0.5068762	0.8770805	0.8117996	0.5114536	0.3769576	0.3774740	0.7193715	0.0387457	0.8031431	0.1238549	0.4093406	0.1699240	0.5787321	0.9844189	0.9879464	0.4868954	0.3514273	0.9759337	0.2105211	0.9339256	0.9818177	0.7390042	0.4738228	0.7591474	0.5800119	0.2976376	0.4773610	0.9497677	0.9246261	0.9094406	0.0485343	0.7995415	0.9401002	0.7731518	0.9278514	0.5401153	0.9776819	0.8088461	0.1046970	0.2143611	1.0000000	0.1155419
550	0.8750287	0.8928218	0.2445697	0.0215438	0.3351760	0.8129472	0.5104496	0.9985737	0.3451971	0.2129998	0.1573952	0.9905320	0.0956822	0.5585524	0.0080248	0.2484735	0.4666630	0.4348847	0.7645658	0.6098563	0.5388651	0.0213037	0.9394648	0.5406629	0.2753459	0.0457553	0.0230492	0.8979934	0.7404741	0.2133224	0.2865134	0.0733227	0.5408901	0.2084621	0.1685467	0.9985535	0.9900215	0.6087806	0.3510698	0.5036097	0.0064544	0.6155050	0.6897546	0.5085463	0.7087016	0.3491391	0.9947940	0.3412948	1.0000000	0.0546213	0.7092934	0.7489715	0.0797660	0.7288007	0.8810987	0.0272075	0.5178026	0.9638522	0.5064584	0.8768390	0.8164147	0.5956439	0.3290331	0.3786650	0.7254100	0.0436535	0.7958094	0.1123695	0.4153556	0.2125617	0.4340383	0.9828538	0.9881272	0.5821660	0.3502512	0.9772783	0.2105182	0.9328772	0.8862879	0.7216471	0.4725223	0.7647972	0.7158531	0.3099115	0.4702845	0.6916075	0.9227998	0.7216604	0.0494271	0.7380571	0.9396581	0.6474895	0.9265539	0.5453068	0.9770461	0.8074743	0.1040424	0.1924563	0.9999926	0.1183581
600	0.8754102	0.8929021	0.4748260	0.0163268	0.5870146	0.6050261	0.6459361	0.9986045	0.4215740	0.1779833	0.1572038	0.9880028	0.0769427	0.6137916	0.0079653	0.2501888	0.4650190	0.3198482	0.5017306	0.4519409	0.5388601	0.0212891	0.9560694	0.7115654	0.1810239	0.0578624	0.0234128	0.8657414	0.6518051	0.2129843	0.3057245	0.0375393	0.3202761	0.4511549	0.1829005	0.9977666	0.9876525	0.5153862	0.4714340	0.5532293	0.0071559	0.6329661	0.7944328	0.3807665	0.7277790	0.3482912	0.9918819	0.2074024	1.0000000	0.0546213	0.6835748	0.6492140	0.0944609	0.7504096	0.8826716	0.0273750	0.5150948	0.9658858	0.5062371	0.8910632	0.7796978	0.6953603	0.3028467	0.3901058	0.7326606	0.0501428	0.7818856	0.1154899	0.4078770	0.3825241	0.2392322	0.9604796	0.9908030	0.6742811	0.3545189	0.9818669	0.2105680	0.9280414	0.8053608	0.6660185	0.4640050	0.7798515	0.8332482	0.3048232	0.4345978	0.4278785	0.9318818	0.5678878	0.0520385	0.7793542	0.9436834	0.5421302	0.9217451	0.6010013	0.9578635	0.8023460	0.1214225	0.1930640	0.9999948	0.1304675
650	0.8752819	0.8943155	0.5960188	0.0121451	0.7031119	0.4866373	0.6800130	0.9986130	0.5063048	0.1567050	0.1580171	0.9793235	0.0574847	0.6362553	0.0080521	0.2562647	0.4636545	0.1868687	0.3689960	0.3260845	0.5388563	0.0212670	0.9652445	0.8143576	0.0882340	0.0618873	0.0244862	0.8208885	0.5955593	0.2124518	0.3382065	0.0175234	0.1555319	0.5969334	0.2008067	0.9956979	0.9851300	0.5112939	0.5540642	0.6224496	0.0081241	0.6788300	0.8706631	0.3429566	0.7631382	0.3453104	0.9614386	0.1341466	1.0000000	0.0546213	0.6477048	0.5066573	0.1736880	0.7771816	0.8834730	0.0277836	0.5128532	0.9646693	0.5093541	0.9240704	0.6241889	0.7437341	0.3133096	0.4178578	0.7372242	0.0574492	0.7822572	0.1560604	0.3718227	0.6114142	0.1155769	0.9183802	0.9947161	0.7174515	0.3627518	0.9846005	0.2094046	0.9073671	0.7657755	0.6176839	0.4504239	0.7763459	0.8813868	0.2990549	0.3954993	0.2887690	0.9496016	0.5217133	0.0562848	0.8556167	0.9403275	0.5155251	0.9180411	0.6893480	0.8474637	0.8014091	0.1386193	0.2557381	0.9999975	0.1572066
700	0.8737265	0.8984465	0.6577718	0.0097561	0.7720730	0.4428022	0.6588212	0.9985800	0.5764380	0.1462148	0.1609446	0.9605020	0.0449114	0.6414649	0.0084531	0.2675029	0.4626316	0.1000065	0.3157895	0.2255726	0.5388533	0.0212511	0.9682928	0.8983534	0.0400393	0.0610493	0.0262552	0.7831958	0.5679629	0.2118242	0.3706348	0.0083868	0.0759398	0.6568272	0.2152420	0.9933845	0.9847842	0.5706292	0.5892289	0.6803098	0.0089833	0.7274100	0.9030943	0.3390938	0.7942625	0.3396127	0.8155648	0.1041974	1.0000000	0.0546213	0.6177380	0.3926284	0.3409337	0.7930542	0.8808059	0.0282792	0.5115058	0.9629000	0.5189176	0.9560430	0.4753177	0.7649545	0.3366715	0.4516343	0.7404325	0.0636664	0.8203737	0.2279712	0.3163895	0.7846245	0.0522631	0.8778794	0.9965717	0.7296260	0.3805230	0.9837241	0.2079807	0.8665706	0.7266785	0.6537392	0.4412004	0.7591890	0.8974122	0.3049930	0.3702107	0.2284513	0.9649633	0.4860730	0.0606735	0.9074665	0.9246994	0.5234131	0.9178716	0.7664956	0.7076433	0.8067325	0.1393827	0.3611963	0.9999989	0.1943345
750	0.8699155	0.9054521	0.7096092	0.0086823	0.8221702	0.4605975	0.6202767	0.9984583	0.6218495	0.1423628	0.1678310	0.9274699	0.0385116	0.6354029	0.0093480	0.2813428	0.4615539	0.0558857	0.2979102	0.1854274	0.5388536	0.0212441	0.9670940	0.9491171	0.0205782	0.0580149	0.0281716	0.7612394	0.5588344	0.2112804	0.3947455	0.0050472	0.0430843	0.6682753	0.2237475	0.9917919	0.9863338	0.6444644	0.6004490	0.7178437	0.0111373	0.7625415	0.9122589	0.3442089	0.8131767	0.3325647	0.6800357	0.0954973	1.0000000	0.0546213	0.5913114	0.3272976	0.4628621	0.7927968	0.8661942	0.0286459	0.5108511	0.9612968	0.5353155	0.9722819	0.3970318	0.7825728	0.3635945	0.4761193	0.7432614	0.0660163	0.8639235	0.2908837	0.2677365	0.8853082	0.0227540	0.8421510	0.9964575	0.7199500	0.4232668	0.9769528	0.2103776	0.8136068	0.6581525	0.7592603	0.4361620	0.7647737	0.9025676	0.3165611	0.3599463	0.2049433	0.9748659	0.4229489	0.0640870	0.9358378	0.8996595	0.5367463	0.9215087	0.8209008	0.6255793	0.8148701	0.1332170	0.4533993	0.9999996	0.2300328
800	0.8636393	0.9137282	0.7587611	0.0084553	0.8576371	0.5048116	0.5800287	0.9981461	0.6443149	0.1431102	0.1801678	0.8926435	0.0360872	0.6190111	0.0107630	0.2937814	0.4601412	0.0363428	0.2945667	0.1848370	0.5388650	0.0212443	0.9634859	0.9728843	0.0135056	0.0547824	0.0295974	0.7536102	0.5599749	0.2108931	0.4090855	0.0039427	0.0303381	0.6608387	0.2262065	0.9909636	0.9882172	0.7027928	0.6015670	0.7380507	0.0159794	0.7829464	0.9124180	0.3502372	0.8215348	0.3252499	0.6185918	0.0953285	1.0000000	0.0546213	0.5689707	0.2988167	0.5116001	0.7840633	0.8424344	0.0291982	0.5106481	0.9589757	0.5483147	0.9759508	0.3639961	0.8044444	0.3875275	0.4880487	0.7422554	0.0649219	0.8906465	0.3281095	0.2359368	0.9353958	0.0096943	0.8124334	0.9954175	0.7014406	0.4740730	0.9677124	0.2167166	0.7607065	0.5865509	0.8483797	0.4331717	0.8026469	0.9050571	0.3265413	0.3603518	0.1962940	0.9804867	0.3528015	0.0661721	0.9504990	0.8723875	0.5439175	0.9292173	0.8538909	0.5891072	0.8226932	0.1317270	0.5095960	0.9999998	0.2551588
850	0.8562074	0.9212029	0.7951680	0.0088698	0.8813591	0.5430544	0.5414379	0.9975102	0.6482153	0.1477458	0.1953120	0.8710047	0.0363378	0.5945145	0.0124812	0.3020987	0.4586081	0.0290612	0.2968866	0.1849087	0.5388969	0.0212488	0.9594559	0.9824164	0.0110585	0.0523999	0.0302430	0.7549901	0.5656091	0.2106493	0.4148228	0.0035896	0.0255235	0.6517811	0.2231664	0.9906000	0.9896292	0.7395944	0.5997252	0.7467427	0.0227287	0.7929295	0.9100406	0.3547965	0.8231620	0.3190341	0.5959207	0.0976044	1.0000000	0.0546213	0.5543631	0.2906153	0.5188909	0.7752360	0.8197628	0.0300994	0.5107844	0.9551226	0.5513278	0.9757354	0.3513353	0.8303298	0.4037987	0.4921453	0.7346090	0.0628376	0.9036703	0.3459040	0.2181722	0.9572107	0.0041041	0.7933395	0.9945486	0.6857089	0.5101535	0.9612947	0.2233674	0.7161538	0.5374095	0.8970158	0.4312155	0.8441171	0.9071649	0.3317678	0.3660568	0.1932213	0.9834732	0.3021644	0.0668933	0.9582756	0.8502375	0.5436843	0.9384752	0.8717904	0.5743475	0.8287519	0.1346106	0.5355830	0.9999999	0.2687305
900	0.8497718	0.9266080	0.8169713	0.0098712	0.8964791	0.5667824	0.5070592	0.9965470	0.6372498	0.1551464	0.2081004	0.8633066	0.0386881	0.5669897	0.0141312	0.3058720	0.4574191	0.0279687	0.3008348	0.1781042	0.5389513	0.0212547	0.9563257	0.9859178	0.0102327	0.0510905	0.0302239	0.7602677	0.5720892	0.2105103	0.4133878	0.0034779	0.0237309	0.6493808	0.2159322	0.9904601	0.9904895	0.7589024	0.5981475	0.7487677	0.0290984	0.7969410	0.9076875	0.3572963	0.8214987	0.3152346	0.5880497	0.0995477	1.0000000	0.0546213	0.5466115	0.2916018	0.5130350	0.7687042	0.8034937	0.0310242	0.5112343	0.9506283	0.5482482	0.9756895	0.3467033	0.8572504	0.4128039	0.4925758	0.7194903	0.0611498	0.9093929	0.3533692	0.2091000	0.9636248	0.0017775	0.7828069	0.9940706	0.6759737	0.5290749	0.9584251	0.2280969	0.6846452	0.5119408	0.9188613	0.4299868	0.8723280	0.9088700	0.3320901	0.3727102	0.1921607	0.9849643	0.2741697	0.0663752	0.9626896	0.8379843	0.5389976	0.9460134	0.8809404	0.5687783	0.8326663	0.1391241	0.5433180	1.0000000	0.2738298
950	0.8456473	0.9297089	0.8282367	0.0113919	0.9051258	0.5794340	0.4804466	0.9955001	0.6162113	0.1632520	0.2157140	0.8634988	0.0425402	0.5419851	0.0153907	0.3062482	0.4568501	0.0302347	0.3045026	0.1692129	0.5390167	0.0212598	0.9544851	0.9871423	0.0099576	0.0506654	0.0298399	0.7660804	0.5775282	0.2104418	0.4064877	0.0034427	0.0230743	0.6561498	0.2066202	0.9904169	0.9909432	0.7659408	0.5977461	0.7475027	0.0335146	0.7980656	0.9061989	0.3580964	0.8190815	0.3138639	0.5853511	0.1002867	1.0000000	0.0546213	0.5428794	0.2959124	0.5070839	0.7639195	0.7935761	0.0316585	0.5119682	0.9470502	0.5438813	0.9762549	0.3450384	0.8814875	0.4171583	0.4914559	0.6980562	0.0600728	0.9118931	0.3562103	0.2047137	0.9595647	0.0008458	0.7754077	0.9937852	0.6709217	0.5372337	0.9576531	0.2308206	0.6683387	0.5030812	0.9296046	0.4293374	0.8869969	0.9098864	0.3286996	0.3778271	0.1918098	0.9856255	0.2610489	0.0649685	0.9653317	0.8369435	0.5327356	0.9505994	0.8851927	0.5671011	0.8347311	0.1440080	0.5422351	1.0000000	0.2732629
1000	0.8438131	0.9309244	0.8333857	0.0132390	0.9087947	0.5858596	0.4631489	0.9946903	0.5916582	0.1700711	0.2186475	0.8664126	0.0469397	0.5230187	0.0161274	0.3047906	0.4568655	0.0341621	0.3071285	0.1621057	0.5390754	0.0212633	0.9536873	0.9875589	0.0098667	0.0508188	0.0293626	0.7708046	0.5812783	0.2104210	0.3965477	0.0034316	0.0228420	0.6707996	0.1974317	0.9904149	0.9911335	0.7648317	0.5983053	0.7454625	0.0358407	0.7980778	0.9055888	0.3579496	0.8173172	0.3140806	0.5844201	0.1000187	1.0000000	0.0546213	0.5409973	0.3006631	0.5043651	0.7601035	0.7880783	0.0319607	0.5128917	0.9458051	0.5403171	0.9768756	0.3444354	0.9003759	0.4191738	0.4898178	0.6732487	0.0594475	0.9131344	0.3571967	0.2026649	0.9454396	0.0005023	0.7675021	0.9935619	0.6685772	0.5402952	0.9577112	0.2322184	0.6662318	0.5037615	0.9369863	0.4291213	0.8929520	0.9102850	0.3231195	0.3806249	0.1917053	0.9858411	0.2556032	0.0631621	0.9669417	0.8450145	0.5266449	0.9527361	0.8864262	0.5670199	0.8355607	0.1485189	0.5381478	1.0000000	0.2688146

0	0.8466715	0.9278554	0.8350364	0.0173415	0.8966804	0.5939318	0.4563290	0.9947056	0.5449933	0.1752199	0.2132042	0.8762178	0.0544316	0.5135809	0.0154411	0.2987405	0.4587616	0.0444052	0.3075509	0.1620902	0.5391222	0.0212647	0.9542414	0.9877674	0.0098221	0.0525572	0.0285731	0.7746985	0.5822768	0.2106404	0.3694855	0.0034265	0.0227384	0.7549940	0.1815795	0.9904647	0.9907921	0.7426422	0.5929395	0.7588671	0.0356660	0.7978419	0.9062252	0.3566416	0.8173926	0.3179189	0.5839696	0.0974034	1.0000000	0.0546213	0.5371605	0.3076620	0.5070371	0.7507095	0.7822282	0.0318476	0.5151775	0.9589351	0.5353248	0.9759598	0.3440981	0.9241027	0.4219763	0.4857754	0.6041046	0.0582102	0.9147741	0.3577822	0.2010116	0.8308252	0.0004607	0.7314421	0.9932879	0.6669553	0.5424229	0.9585323	0.2334692	0.7373838	0.5231459	0.9501159	0.4300356	0.8926292	0.9096065	0.2982270	0.3765377	0.1916915	0.9864138	0.2541870	0.0585913	0.9693397	0.8964778	0.5151881	0.9525184	0.8775348	0.5684946	0.8352280	0.1562970	0.5316490	1.0000000	0.2363152
