"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G65A	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.2960279	0.5752091	0.9981432	0.1236433	0.0407249	0.0002567	0.8803749	0.2547595	0.0524762	0.9966472	0.1886473	0.0803290	0.9981635	0.4196226	0.1000736	0.0065353	0.9474349	0.5430986	0.3804912	0.9075634	0.8311042	0.7678922	0.7790080	0.8547480	0.5345604	0.0025759	0.0006396	0.8896645	0.2201232	0.0270849	0.0782637	0.5790690	0.8984622	0.5682630	0.5593253	0.9779491	0.7425357	0.4533153	0.9318298	0.1001051	0.5788634	0.9997317	0.0651922	0.0165844	0.7498972	0.9942795	0.5928367	0.0050184	0.2029095	1.0000000	0.9989221	0.0459829	0.8574080	0.9491976	1.0000000	0.9546520	0.9997139	0.0010302	0.6437928	0.4352745	0.6378927	0.2719477	0.4956201	0.0012339	0.7209821	0.8248440	0.6745626	0.0000378	0.0002437	0.1198835	0.4545354	0.7073903	0.9999290	0.9719574	0.0038578	0.8477645	0.9963848	0.5098043	0.1410313	0.3935672	0.9214116	0.7971453	0.0785055	0.0224347	0.0590143	0.3263277	0.7117644	0.3669330	0.0560300	0.2572840	0.3525493	0.0116384	0.5223966	0.7057644	0.0898640	0.2063374	0.3220317	0.4806228	0.7595406	0.8968111
500	0.2915963	0.5751011	0.9985601	0.1235592	0.0405072	0.0000949	0.8856172	0.2554868	0.0517170	0.9967019	0.1877525	0.0793377	0.9984377	0.4546985	0.0998552	0.0065425	0.9568081	0.5492084	0.3819097	0.9088455	0.8322258	0.7697056	0.7808679	0.8534203	0.5352666	0.0025089	0.0004905	0.9292140	0.2127813	0.0270099	0.0782007	0.6104955	0.8943549	0.5666128	0.5544183	0.9782130	0.7425343	0.4533015	0.9283594	0.0979422	0.5812805	0.9997095	0.0651922	0.0166388	0.7500438	0.9936392	0.5783611	0.0050171	0.2029095	1.0000000	0.9991084	0.0513479	0.8607577	0.9455880	1.0000000	0.9595515	0.9997350	0.0009032	0.6514308	0.4351231	0.6378302	0.2639975	0.4978746	0.0012197	0.7250228	0.8253341	0.6740398	0.0000255	0.0002015	0.1029858	0.4194931	0.7088275	0.9999758	0.9737131	0.0045555	0.8478062	0.9963782	0.5108490	0.1409972	0.3955916	0.9344855	0.7975091	0.0718324	0.0223794	0.0601715	0.3289273	0.7114280	0.3670907	0.0508916	0.2698047	0.3497463	0.0120013	0.5248625	0.7055102	0.0913442	0.2070969	0.3195099	0.4903007	0.7557563	0.8925661
550	0.2878697	0.5439608	0.9778234	0.1236527	0.2107964	0.1260734	0.8875215	0.3104431	0.0514397	0.9917592	0.4686639	0.4049494	0.9648517	0.4740443	0.0997645	0.0065784	0.9608867	0.5160733	0.3798944	0.8075973	0.6519964	0.7243758	0.7049869	0.8491214	0.5532110	0.0029488	0.0019424	0.9497532	0.2735936	0.0269847	0.0788723	0.6169471	0.8910755	0.5684379	0.5495273	0.9783420	0.7425337	0.4532955	0.9265898	0.2539686	0.7609818	0.9996952	0.0651927	0.0166956	0.7501926	0.9916639	0.5386361	0.0261205	0.2029095	1.0000000	0.9954298	0.0553647	0.8897919	0.9452282	1.0000000	0.9612937	0.9995191	0.0008636	0.6164977	0.4363083	0.6378203	0.2923708	0.4945329	0.0010690	0.7184806	0.8181208	0.6737480	0.0003568	0.2250429	0.0953679	0.4695576	0.6870534	0.8369461	0.5606728	0.0145842	0.8478286	0.9888446	0.3089925	0.1409805	0.3956852	0.8979100	0.7987182	0.1182350	0.0551354	0.1075617	0.2754527	0.7839293	0.3665791	0.1364608	0.2792259	0.3478501	0.0136376	0.5260941	0.8918481	0.0958967	0.1867245	0.5523413	0.5481356	0.7613430	0.8870937
600	0.2804388	0.5188823	0.9502843	0.1249134	0.3710240	0.2716338	0.8781062	0.3089048	0.0515210	0.9792676	0.7505776	0.6452266	0.9216336	0.4827982	0.0997309	0.0066818	0.9562063	0.4438455	0.3588943	0.6302528	0.4919053	0.6784822	0.6294646	0.8306157	0.5768637	0.0061880	0.0032585	0.9356186	0.3577973	0.0270910	0.0944660	0.6167638	0.8823062	0.5782737	0.4878096	0.9783466	0.7425334	0.4532952	0.9293580	0.2328638	0.8761475	0.9997207	0.0651935	0.0167909	0.7504415	0.9892660	0.5730671	0.0435772	0.2029095	1.0000000	0.9693007	0.0593672	0.9152465	0.9489992	1.0000000	0.9550894	0.9991131	0.0014442	0.5098314	0.3896914	0.6437998	0.4050735	0.3986344	0.0006531	0.6894158	0.7761692	0.6734498	0.0019188	0.3917097	0.1121088	0.4611976	0.6148859	0.6867415	0.3423065	0.0218543	0.8478399	0.9843902	0.1352460	0.1409776	0.3752300	0.8755642	0.8035380	0.1782982	0.0806561	0.1294095	0.2312394	0.8766544	0.3657774	0.3071598	0.2878091	0.3439010	0.0155799	0.5283986	0.9595791	0.1077459	0.1656086	0.8137183	0.6890000	0.7860662	0.8616641
650	0.2731601	0.5092506	0.9353660	0.1287487	0.4457383	0.3569789	0.8619003	0.2592721	0.0522000	0.9324282	0.8958359	0.7430787	0.8936585	0.4802709	0.0997367	0.0074787	0.9422649	0.4191308	0.3090167	0.4628076	0.4150129	0.6564098	0.5927769	0.8065409	0.5900050	0.0114142	0.0039254	0.8691319	0.4154464	0.0282977	0.1354943	0.6098989	0.8774442	0.5634854	0.3721864	0.9780259	0.7425334	0.4533203	0.9356678	0.1731333	0.9027223	0.9997677	0.0651948	0.0169074	0.7507401	0.9886682	0.6762279	0.0505276	0.2029095	0.9999999	0.9360585	0.0662517	0.9246805	0.9488904	1.0000000	0.9407080	0.9986645	0.0042391	0.4316502	0.3141112	0.6780558	0.5182563	0.2473700	0.0004059	0.6586603	0.7201493	0.6729923	0.0015934	0.4752753	0.1492908	0.3957744	0.5596422	0.6212568	0.2746815	0.0223766	0.8478417	0.9832624	0.0628542	0.1409883	0.3062654	0.8477502	0.8091743	0.2208163	0.0933517	0.1159031	0.2078997	0.9363451	0.3653646	0.4844701	0.2844319	0.3339281	0.0217175	0.5319872	0.9678715	0.0986616	0.1561283	0.9344876	0.7757598	0.8089366	0.8231784
700	0.2690823	0.5062163	0.9329989	0.1356660	0.4744912	0.4005573	0.8503141	0.2155172	0.0552065	0.7865022	0.9593623	0.7791434	0.8786328	0.4681727	0.0998549	0.0105721	0.9283703	0.4021292	0.2397613	0.3379261	0.3813921	0.6466568	0.5778441	0.7886196	0.5949660	0.0190825	0.0043926	0.7698596	0.4501034	0.0334174	0.1807870	0.5888338	0.8869473	0.5131739	0.2930546	0.9770112	0.7425343	0.4534314	0.9410307	0.1452964	0.8960607	0.9997968	0.0651963	0.0169726	0.7508989	0.9903144	0.7682803	0.0528355	0.2029095	0.9999996	0.9087347	0.0746100	0.9259848	0.9459753	1.0000000	0.9242897	0.9983060	0.0087517	0.3897497	0.2766967	0.7284934	0.5940636	0.1371037	0.0003241	0.6348213	0.6862240	0.6728307	0.0008111	0.5692176	0.1796760	0.3390690	0.5321630	0.5987445	0.2507215	0.0203772	0.8478264	0.9831721	0.0364991	0.1410046	0.2300745	0.7518251	0.8131866	0.2551314	0.1004427	0.0951800	0.1854663	0.9682268	0.3651974	0.6234136	0.2671086	0.3157016	0.0361452	0.5355791	0.9737419	0.0719456	0.1500416	0.9785552	0.8113947	0.8225587	0.7921441
750	0.2677771	0.5054447	0.9371666	0.1452995	0.4821568	0.4220496	0.8408072	0.1894681	0.0681845	0.5431885	0.9847894	0.7974232	0.8712243	0.4524925	0.1003117	0.0171914	0.9145699	0.3706649	0.1742508	0.2572538	0.3669035	0.6427877	0.5720180	0.7789463	0.5961959	0.0283353	0.0049698	0.6690328	0.4768804	0.0447246	0.2147510	0.5532066	0.9085380	0.4527065	0.2533952	0.9749627	0.7425378	0.4536889	0.9452800	0.1414882	0.8694645	0.9998208	0.0651976	0.0169473	0.7508201	0.9925945	0.8310340	0.0535433	0.2029097	0.9999989	0.8901034	0.0796111	0.9241978	0.9446887	1.0000000	0.9101915	0.9980770	0.0129757	0.3670050	0.2666242	0.7756782	0.6348529	0.0726772	0.0003219	0.6178714	0.6938098	0.6734233	0.0004187	0.6778982	0.2053315	0.3015959	0.5204997	0.5921334	0.2348727	0.0179323	0.8477787	0.9832371	0.0269802	0.1410191	0.1787167	0.6289471	0.8153789	0.2950915	0.1043709	0.0795071	0.1598677	0.9838412	0.3651365	0.7172565	0.2455011	0.2902092	0.0555181	0.5381025	0.9828966	0.0467085	0.1401933	0.9930733	0.8138468	0.8280450	0.7736612
800	0.2682274	0.5054010	0.9428482	0.1567604	0.4807281	0.4322711	0.8280056	0.1761887	0.1153427	0.3398544	0.9944389	0.8163737	0.8677189	0.4342392	0.1014125	0.0262758	0.8936089	0.3321021	0.1278134	0.2097650	0.3614468	0.6480966	0.5694304	0.7748730	0.5961573	0.0370027	0.0072326	0.5787815	0.5115944	0.0599514	0.2357830	0.5084347	0.9319935	0.4033917	0.2306137	0.9716873	0.7425451	0.4540698	0.9498079	0.1554319	0.8180379	0.9998502	0.0651981	0.0168660	0.7505834	0.9943768	0.8715880	0.0537515	0.2029100	0.9999983	0.8780484	0.0798476	0.9211061	0.9467103	1.0000000	0.8982949	0.9979566	0.0157772	0.3529858	0.2616707	0.8273608	0.6546303	0.0382652	0.0003535	0.6044493	0.7354775	0.6745917	0.0002770	0.7668149	0.2363828	0.2775426	0.5158772	0.5905392	0.2169454	0.0155737	0.8476821	0.9832191	0.0233180	0.1410289	0.1507151	0.5454719	0.8162675	0.3634937	0.1061633	0.0699139	0.1368566	0.9911317	0.3651165	0.7752750	0.2268274	0.2620970	0.0734741	0.5394528	0.9904382	0.0293968	0.1261296	0.9976039	0.7855618	0.8280572	0.7648808
850	0.2701298	0.5055837	0.9476467	0.1681953	0.4752817	0.4368911	0.8109953	0.1696163	0.2282417	0.2319113	0.9979931	0.8374260	0.8660470	0.4086119	0.1033090	0.0369459	0.8608496	0.3000954	0.1011195	0.1838772	0.3632022	0.6652979	0.5671309	0.7736173	0.5958340	0.0447062	0.0219458	0.4936138	0.5600172	0.0744976	0.2474345	0.4597571	0.9503227	0.3682862	0.2090477	0.9672269	0.7425560	0.4544799	0.9547528	0.1911419	0.7503096	0.9998756	0.0651977	0.0167951	0.7503134	0.9955101	0.8980818	0.0538112	0.2029103	0.9999983	0.8692913	0.0764960	0.9167646	0.9513758	1.0000000	0.8858119	0.9979435	0.0171195	0.3441040	0.2489537	0.8881735	0.6659794	0.0206689	0.0003986	0.5902195	0.7925199	0.6758293	0.0002575	0.8367434	0.2696858	0.2592718	0.5141058	0.5903578	0.1952646	0.0134110	0.8475241	0.9831279	0.0212746	0.1410345	0.1358530	0.5157000	0.8164373	0.4769437	0.1066646	0.0643510	0.1234418	0.9944391	0.3651117	0.8094508	0.2131172	0.2373159	0.0895159	0.5401297	0.9947487	0.0188980	0.1111039	0.9989758	0.7329775	0.8252847	0.7626800
900	0.2736082	0.5067173	0.9509582	0.1770603	0.4672580	0.4388819	0.7925885	0.1663544	0.3861591	0.1859027	0.9992810	0.8558572	0.8651558	0.3720488	0.1061410	0.0513164	0.8201479	0.2803140	0.0885453	0.1717479	0.3717976	0.6870538	0.5575317	0.7734947	0.5955284	0.0561777	0.0723113	0.4084467	0.6139590	0.0855190	0.2534056	0.4093816	0.9623687	0.3413116	0.1871719	0.9620584	0.7425691	0.4548329	0.9592571	0.2501237	0.6901367	0.9998818	0.0651969	0.0167881	0.7500808	0.9961747	0.9162953	0.0538280	0.2029104	0.9999987	0.8611558	0.0706833	0.9100350	0.9571100	1.0000000	0.8706601	0.9980049	0.0174114	0.3385005	0.2266783	0.9376830	0.6776405	0.0118806	0.0005828	0.5735346	0.8493801	0.6768071	0.0003706	0.8919910	0.2953770	0.2420977	0.5134398	0.5905498	0.1712608	0.0115397	0.8473034	0.9830264	0.0195376	0.1410370	0.1265016	0.5229211	0.8163220	0.6079879	0.1065581	0.0609408	0.1219493	0.9959105	0.3651573	0.8295916	0.2037465	0.2199210	0.1076233	0.5399680	0.9968284	0.0128295	0.0977403	0.9993853	0.6742468	0.8219650	0.7652662
950	0.2788215	0.5156744	0.9528676	0.1820116	0.4571846	0.4397076	0.7773634	0.1653541	0.5307789	0.1686447	0.9997434	0.8685276	0.8645512	0.3283364	0.1104793	0.0713508	0.7815612	0.2710269	0.0851833	0.1687775	0.3836797	0.7031299	0.5179809	0.7737201	0.5952759	0.0752206	0.1505455	0.3282344	0.6605955	0.0926402	0.2562810	0.3605349	0.9696702	0.3184890	0.1720342	0.9571194	0.7425858	0.4550908	0.9626215	0.3183627	0.6517501	0.9998270	0.0651965	0.0168560	0.7499054	0.9965177	0.9307040	0.0538328	0.2029103	0.9999990	0.8518958	0.0628998	0.8989748	0.9618671	1.0000000	0.8535140	0.9979993	0.0171392	0.3322732	0.2018944	0.9659142	0.6907396	0.0075771	0.0015191	0.5585262	0.8947076	0.6774642	0.0008434	0.9304593	0.3090416	0.2253324	0.5131922	0.5908767	0.1475079	0.0100716	0.8470386	0.9829522	0.0180472	0.1410430	0.1194246	0.5456785	0.8161520	0.7152670	0.1063268	0.0586438	0.1293519	0.9965542	0.3659721	0.8419993	0.1974186	0.2114340	0.1281193	0.5375373	0.9977778	0.0094393	0.0866769	0.9995073	0.6266162	0.8195803	0.7711937
1000	0.2866726	0.5444435	0.9535674	0.1838634	0.4464742	0.4400392	0.7690785	0.1662425	0.6315383	0.1641464	0.9999087	0.8754230	0.8640453	0.2867090	0.1169114	0.0922156	0.7533399	0.2686117	0.0881029	0.1715643	0.3938757	0.7095518	0.4362850	0.7740167	0.5950023	0.0939346	0.2231719	0.2613658	0.6919785	0.0967473	0.2575940	0.3193602	0.9739087	0.3012551	0.1682194	0.9533062	0.7426176	0.4552546	0.9647165	0.3747576	0.6340709	0.9996040	0.0651968	0.0169694	0.7497876	0.9965523	0.9427904	0.0538341	0.2029102	0.9999990	0.8419535	0.0537588	0.8828414	0.9641949	1.0000000	0.8367912	0.9977807	0.0168273	0.3229477	0.1817602	0.9778732	0.6955388	0.0056081	0.0037128	0.5504822	0.9229215	0.6778688	0.0020201	0.9526326	0.3090138	0.2105515	0.5130995	0.5913557	0.1255533	0.0090599	0.8467703	0.9829008	0.0168620	0.1411350	0.1142861	0.5698039	0.8160014	0.7819883	0.1066564	0.0571543	0.1405456	0.9968316	0.3702644	0.8498445	0.1929757	0.2115523	0.1445230	0.5315007	0.9981565	0.0076593	0.0776241	0.9995438	0.5963465	0.8186407	0.7784703

0	0.3456970	0.6495224	0.9491117	0.1796151	0.4298729	0.4402325	0.7740917	0.1716207	0.6920412	0.1805906	0.9999999	0.8752298	0.8629584	0.2284428	0.1226305	0.0757492	0.7414882	0.2752795	0.0950278	0.1866523	0.3973601	0.7016828	0.1829161	0.7758053	0.5930522	0.1184218	0.3398458	0.1379680	0.7144011	0.1008926	0.2585416	0.2520832	0.9762815	0.3097035	0.1907592	0.9514232	0.7426367	0.4554677	0.9656744	0.4015540	0.6453460	0.9976202	0.0652109	0.0176095	0.7503448	0.9923682	0.9632432	0.0538345	0.2029105	0.9999982	0.8259380	0.0170412	0.8043478	0.9622088	1.0000000	0.7966370	0.9957904	0.0185690	0.2888772	0.1728467	0.8730501	0.3915506	0.0062837	0.0157325	0.5706195	0.9252040	0.6782608	0.0055896	0.9443941	0.2138616	0.1840585	0.5129896	0.5931592	0.0797955	0.0042938	0.8463396	0.9826473	0.0148048	0.1507908	0.1114416	0.6207979	0.8143489	0.7984881	0.1231363	0.0558423	0.1722337	0.9970747	0.4314668	0.8551344	0.1835584	0.2541993	0.1262273	0.5205270	0.9980960	0.0069272	0.0667663	0.9995608	0.5834863	0.8205717	0.7485692
