"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G63A	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.2894780	0.6103031	1.0144215	0.4846508	0.2231492	0.1031178	0.0348529	0.2021905	0.8095289	0.8112812	0.8324273	0.5298417	0.2801099	0.0927915	0.8053907	0.6706032	0.6516429	1.0030995	0.7554338	0.0219218	0.8731216	0.4961555	0.7998400	0.1096680	0.1624002	0.5385752	0.3481004	0.5585931	0.9967521	0.9325348	0.6430797	0.3466515	0.4023436	0.3645536	0.0117622	0.0484844	0.9144403	0.0021289	0.9234096	0.5183771	0.4615772	0.3099088	0.0958977	0.0555361	0.9554736	0.4485454	0.0068318	0.8240791	0.4036749	0.5128324	0.1804107	1.0394336	0.0465016	0.3975450	0.5923322	0.4826500	0.9725238	0.5501790	0.9517829	0.3087855	1.0320974	0.2785061	0.5224259	0.0266071	0.5088912	0.6935829	0.1254156	0.3774494	1.1154029	0.6066612	0.8701466	0.5355234	0.0002111	0.3116739	0.7279465	0.9500963	0.0023542	0.9514811	0.4228360	0.9808487	0.1809421	0.5273686	0.9224792	0.9684629	0.7597551	0.5301383	0.5291470	0.2233119	0.7432097	0.0314248	0.9600646	0.1469109	0.0382573	0.0784769	0.0772996	0.0032107	0.4434573	0.4130807	0.5729673	0.1702842
500	0.2510760	0.6655316	0.8875992	0.4197660	0.2716482	0.1139451	0.0185796	0.1970335	0.8602593	0.8686639	0.7489187	0.5261034	0.2357093	0.0677232	0.8657408	0.6065001	0.6590236	0.9938962	0.6707380	0.0190682	0.9499671	0.4314603	0.7049866	0.0902020	0.1156116	0.5816579	0.3749639	0.5207356	1.0071789	1.0646440	0.6658215	0.3384645	0.3401570	0.3905052	0.0119493	0.0591808	0.9243285	0.0018972	1.0708875	0.5006566	0.4201957	0.2345414	0.0946299	0.0664497	0.8980856	0.4758586	0.0063798	0.8831289	0.3671837	0.5845259	0.1592122	0.9139509	0.0528954	0.3529136	0.5877612	0.5002979	1.0152285	0.5204879	0.9802481	0.3410760	0.9288691	0.2505594	0.5483108	0.0187625	0.5815876	0.7258770	0.1218082	0.3486162	1.0402531	0.7069024	0.8531138	0.6167362	0.0021886	0.3012600	0.7510382	1.0746176	0.0027095	0.8410140	0.3555779	0.9231218	0.1523225	0.5250677	0.9876528	0.8992470	0.8484101	0.4593491	0.5654943	0.2198923	0.6930153	0.0292370	0.8315714	0.0853973	0.0491561	0.1101824	0.0754622	0.0059610	0.4982359	0.5792585	0.5505519	0.0984287
550	0.5294429	0.6488413	0.8765070	0.3390750	0.2685402	0.1686446	0.0305382	0.2983181	0.8145695	0.9122222	0.7258007	0.5135083	0.2580823	0.0906988	0.7783354	0.6728863	0.5367213	0.9363071	0.7974036	0.0205452	0.9581341	0.3465357	0.5124310	0.1132902	0.3728779	0.6009233	0.3204969	0.5540119	1.0072335	1.0401170	0.6681195	0.4124776	0.3929727	0.3683381	0.0244679	0.0484130	0.5104802	0.0245798	1.0201732	0.6637184	0.4546792	0.2829007	0.0912919	0.1798477	0.8968813	0.4950892	0.0417853	0.7922639	0.4147262	0.7624874	0.1849324	0.9942071	0.0546856	0.3251437	0.5066687	0.5212495	1.0081341	0.6052409	0.9657231	0.5703642	0.8788982	0.2917526	0.6106897	0.0476576	0.6194265	0.6827779	0.0729338	0.2696345	0.9590658	0.5460926	0.8292640	0.4182306	0.0073337	0.2725222	0.7655329	0.8550457	0.0076642	0.7960591	0.2738539	0.8388246	0.1673468	0.5769349	0.9432699	0.9782012	0.9192607	0.4839883	0.4506977	0.2851215	0.6532379	0.2345239	0.9576722	0.0939803	0.0472511	0.1348351	0.3120676	0.0279551	0.4744673	0.6157224	0.6467058	0.3085093
600	0.7352523	0.6189226	0.9055765	0.3627171	0.2111865	0.2529386	0.0529111	0.4046004	0.8055457	0.9583743	0.8615395	0.5540418	0.2169588	0.0821661	0.8396947	0.6141188	0.4542567	0.8408525	0.6388037	0.0129400	0.9330250	0.2047313	0.3036311	0.0339546	0.6231825	0.5468884	0.3088517	0.6414147	0.9281175	0.9983525	0.7572829	0.4041650	0.3834384	0.2807049	0.0374096	0.1846684	0.2405841	0.0386090	1.0256419	0.6694541	0.5052221	0.2818269	0.1689067	0.3176061	0.9692071	0.5071824	0.1152289	0.7256649	0.5455648	0.8364455	0.3001315	0.9445873	0.0466606	0.3149577	0.6036410	0.4692081	1.0686644	0.6516589	1.0056026	0.7216570	0.8809174	0.3089267	0.5929485	0.0334322	0.5633479	0.7702332	0.0581274	0.2750160	0.8397299	0.5738345	0.8444580	0.4152029	0.0170522	0.2243344	0.6862292	0.8564591	0.0130333	0.8330654	0.1468395	0.8220829	0.1825835	0.5931528	0.8881859	0.9797246	0.9129051	0.4728816	0.5314174	0.4410962	0.5519590	0.4999240	0.9097461	0.1214132	0.0666585	0.2177686	0.4095395	0.0516331	0.5162280	0.6065930	0.6315528	0.3836882
650	0.7739037	0.5917441	0.9309408	0.3490777	0.2783459	0.3702217	0.0225170	0.4642953	0.7753657	0.9675836	0.9849142	0.5154502	0.2669188	0.0865283	0.9448497	0.4765565	0.4882133	0.8835926	0.5444119	0.0149955	1.0400676	0.1018142	0.1521526	0.0162302	0.6504334	0.5232067	0.2887985	0.5670640	0.8332567	1.0462127	0.6853936	0.3863238	0.3993173	0.2645525	0.0973068	0.3713107	0.0822224	0.0747819	1.0411881	0.6129772	0.6020449	0.3288764	0.3175378	0.2914224	0.8931810	0.4460671	0.1639486	0.6780081	0.6175158	0.9241808	0.5506650	0.9164502	0.0684567	0.2375220	0.6362190	0.4519996	1.0359499	0.6982092	0.9814695	0.9988020	0.8686364	0.3201676	0.6659195	0.0387464	0.5112411	0.7585480	0.0496496	0.2130859	0.7437061	0.7003100	0.8317265	0.4396293	0.0082329	0.2256596	0.6461163	0.8469516	0.0244999	0.9113077	0.1158788	0.8698507	0.1993279	0.5117158	0.9593937	0.9443250	0.8103175	0.6208271	0.5280135	0.5289381	0.5212165	0.5627911	0.9635148	0.1863526	0.0534009	0.3647956	0.5234445	0.0856811	0.5241022	0.7491443	0.5011952	0.4786726
700	0.7530882	0.6200754	0.8934452	0.3845363	0.2722243	0.3607970	0.0285522	0.4898355	0.6824225	1.0148754	0.9663430	0.5715181	0.3231550	0.0988506	0.9400879	0.5203345	0.4204725	0.7531828	0.4349096	0.0005244	0.9124514	0.0694802	0.0584459	0.0104577	0.6534854	0.4943618	0.2881273	0.6167634	0.8111406	0.9480916	0.5440112	0.3075546	0.3271733	0.2812882	0.2413203	0.6018304	0.0532737	0.0592968	1.0386899	0.5904340	0.6764468	0.3260068	0.4820405	0.3957186	0.8633984	0.4423252	0.1951155	0.6112724	0.7647327	1.0732891	0.7998142	0.8975579	0.0461141	0.2395080	0.6001007	0.4655739	1.0740913	0.5934852	0.9748617	0.9543896	0.9381154	0.2866941	0.5384865	0.0510073	0.4505404	0.6647299	0.0701511	0.1623060	0.6799710	0.7114675	0.8680320	0.4497682	0.0115031	0.2363293	0.6911055	0.7445415	0.0441766	1.0148790	0.1341313	0.7883747	0.3615322	0.4937048	0.9358770	0.9385803	0.7627199	0.6480432	0.4454084	0.6541511	0.3846237	0.4630487	0.8913391	0.2627188	0.0467942	0.4168943	0.4908769	0.1801691	0.5522801	0.8924604	0.4951307	0.5033635
750	0.8612632	0.6396343	0.8734779	0.3721581	0.2171805	0.4079572	0.0171587	0.5426957	0.5687013	0.9438658	1.0917321	0.5548094	0.2990975	0.0573019	0.9208506	0.5175015	0.3939005	0.6433001	0.3961036	0.0061793	0.9166334	0.0564313	0.0552426	0.0144089	0.6086368	0.3797869	0.2689982	0.4915843	0.7810065	1.0082855	0.3906755	0.3340982	0.3799528	0.2451236	0.4219026	0.5877065	0.0297397	0.0427279	0.7543776	0.5395135	0.6873247	0.3349238	0.6114748	0.4158281	0.7933114	0.3987574	0.2040794	0.6234739	0.7240614	1.0289714	0.8911416	0.9273671	0.0419594	0.2601930	0.6171367	0.4579507	0.9719628	0.4989373	1.0177679	0.9341484	0.8748924	0.2308452	0.5300177	0.0787817	0.4730172	0.6526211	0.0528348	0.0986581	0.5416176	0.6815658	0.8776234	0.4794513	0.0194816	0.2267370	0.6386656	0.7132816	0.0963633	0.9614800	0.1527096	0.6333868	0.4455977	0.5075279	0.9318478	0.9660732	0.8489323	0.6516709	0.4297753	0.7341304	0.3550367	0.2894479	0.9968797	0.2510319	0.0415993	0.4796144	0.5301357	0.3157035	0.5784229	0.9374416	0.4748806	0.6513853
800	0.7283711	0.6487256	0.9245555	0.3620763	0.2644425	0.4685398	0.0179659	0.5513868	0.5466932	1.0016695	1.0388610	0.4984490	0.2644968	0.0629273	0.8733140	0.4069255	0.3856086	0.5533903	0.3544580	0.0319129	0.8426401	0.0488972	0.0505396	0.0191134	0.6671273	0.3462808	0.2785791	0.4328502	0.8255696	1.0377725	0.2868228	0.3713645	0.3325125	0.2672206	0.5397652	0.6753012	0.0143319	0.0876756	0.4872181	0.4776524	0.5810921	0.2717565	0.7378711	0.5523747	0.6800578	0.3883150	0.2367063	0.6052843	0.6684315	1.0364192	0.8792062	0.8359087	0.0293602	0.2618506	0.6816414	0.4544243	0.9209764	0.4687559	0.8688018	1.0467098	0.9408854	0.3056377	0.4656024	0.0579874	0.4036833	0.7251688	0.0296252	0.0785803	0.5423463	0.7091782	0.8212691	0.4510486	0.0263857	0.2513415	0.6558637	0.6959076	0.1417840	0.9193656	0.1209655	0.5896639	0.4875012	0.4812186	0.9290401	1.0050373	0.8828218	0.7642577	0.3312054	0.7310394	0.3178919	0.1982659	0.9605301	0.2702798	0.0343862	0.5133568	0.5091212	0.2822449	0.5477047	0.9807445	0.5312217	0.7833933
850	0.7330757	0.7181009	0.9613945	0.4513640	0.2805690	0.4769864	0.0215255	0.5310713	0.4440129	1.0907735	1.0605467	0.5009818	0.2180338	0.0895900	0.7810953	0.4141122	0.3785021	0.4892148	0.3867883	0.0182767	0.9353019	0.0263242	0.0404444	0.0083428	0.6001875	0.3218146	0.3087270	0.4389609	0.8481356	1.0097301	0.2490367	0.3174377	0.3625394	0.2892207	0.6130800	0.7114329	0.0106908	0.0818436	0.3052504	0.6915211	0.5424365	0.2769116	0.8122733	0.6243866	0.8055801	0.4184773	0.2950806	0.4902384	0.6718262	1.0432202	0.9378899	0.9878507	0.0291857	0.2502956	0.6018445	0.4527915	0.8942861	0.4689153	0.9828203	1.0662997	1.0225756	0.3078106	0.4609665	0.0477048	0.4264209	0.8206419	0.0435590	0.0942889	0.4838877	0.7049139	0.7779960	0.5034066	0.0143749	0.2396277	0.5944992	0.6746793	0.1099129	0.8217914	0.1815960	0.5785464	0.4935559	0.5449073	0.9723149	0.9557378	1.0602724	0.7257597	0.3334407	0.7751843	0.3100585	0.1835591	0.9987061	0.2755623	0.0569112	0.4785664	0.4574757	0.3811614	0.5265902	0.9497179	0.5425461	0.9563001
900	0.6411291	0.5941495	0.8876035	0.4483169	0.2077036	0.4665867	0.0476532	0.5570400	0.3818625	1.0622141	0.8719762	0.4378706	0.1827394	0.0465496	0.7095086	0.4252897	0.3560359	0.5208287	0.3574255	0.0207872	0.8899141	0.0393737	0.0346752	0.0281482	0.6491357	0.3525964	0.3406816	0.4592730	0.8265631	0.9100010	0.2270874	0.3641014	0.4389824	0.2833631	0.6222780	0.6544663	0.0130058	0.1009806	0.1903410	0.7259099	0.4527554	0.3535210	0.8549509	0.5824306	0.7112459	0.3880300	0.4111040	0.4738721	0.6790389	1.0917526	0.9860491	0.8912781	0.0262181	0.2880757	0.5777026	0.4464204	0.8863492	0.4875261	0.8699130	0.9994183	0.9366680	0.3101341	0.3941854	0.0521095	0.3507412	0.7868201	0.0407011	0.0597431	0.4564000	0.7025681	0.8005984	0.5151031	0.0122600	0.2063191	0.6622499	0.6647828	0.0918495	0.8510683	0.2353398	0.5462850	0.3733953	0.6243912	0.9647970	0.9801737	1.0062154	0.8305132	0.3400872	0.7422410	0.2894129	0.1504847	0.9021176	0.2705149	0.0619814	0.4748368	0.4546683	0.4526121	0.4793901	0.9675666	0.5710900	1.0222634
950	0.7500789	0.6013901	1.0055568	0.3874203	0.2352843	0.5197456	0.0271316	0.4868814	0.4098626	1.0984316	0.9125943	0.4693825	0.1927017	0.0766526	0.6918255	0.3477408	0.4143390	0.5027841	0.3284029	0.0178069	0.9624262	0.0420756	0.0471103	0.0150249	0.6240781	0.3510597	0.3595558	0.5538111	1.0096608	0.9460342	0.2709279	0.2993009	0.4402170	0.2263123	0.6830526	0.6831267	0.0133741	0.1228469	0.1025977	0.7751775	0.4625142	0.3909285	0.8260898	0.6163416	0.6372901	0.4657706	0.4503211	0.4982427	0.7410416	1.0136726	0.8826919	0.9216401	0.0133414	0.3014037	0.5668406	0.4238129	0.9147542	0.5002389	0.8408309	0.9433909	0.9716982	0.3273747	0.4105345	0.0591239	0.2898244	0.8024725	0.0483725	0.0741477	0.4416659	0.5999040	0.8725855	0.5044709	0.0139131	0.2019502	0.6050031	0.6754790	0.1087765	0.9084543	0.2400206	0.5077753	0.3519744	0.6050984	0.8901995	0.9444143	0.9471562	0.9005867	0.3153653	0.7801413	0.2474395	0.1336658	1.0210003	0.3025161	0.0562700	0.5675140	0.4649163	0.4468660	0.4875990	0.8918178	0.4894343	1.0385300
1000	0.7287778	0.5848129	0.9964005	0.4428328	0.2290788	0.5273959	0.0246655	0.5161863	0.4583015	1.0848842	1.0359983	0.5172523	0.1659204	0.0778221	0.7399243	0.3963594	0.4217156	0.5606316	0.4289593	0.0222687	0.9924116	0.0252215	0.0533465	0.0224196	0.5803157	0.3870999	0.3330264	0.4771869	0.9189166	1.0256277	0.2254122	0.2753430	0.3802473	0.3508433	0.7494483	0.6296081	0.0204793	0.1415217	0.1091861	0.8266766	0.5745693	0.3822740	0.9102369	0.6191760	0.5376877	0.4428390	0.3470793	0.4829460	0.7456618	0.9445524	0.9411083	1.0312076	0.0079515	0.3284450	0.6206422	0.4118291	0.9278308	0.5070917	0.7361970	0.9570237	0.9615177	0.2719316	0.4731898	0.0403653	0.2535053	0.7715449	0.0394536	0.0595817	0.3923389	0.6590888	0.8389946	0.4916379	0.0142686	0.1625700	0.5373597	0.6661638	0.1513591	0.9194155	0.2856162	0.4711056	0.3168556	0.5596003	0.9039139	0.9992803	1.0299032	0.7747627	0.3705752	0.6832673	0.2682259	0.1560194	0.9912232	0.2712225	0.0768188	0.5293944	0.4998907	0.4701950	0.3856643	0.9001263	0.3920352	1.0127647

0	0.6592430	0.5983037	1.0428621	0.5396917	0.2270586	0.4976396	0.0223370	0.5139180	0.5121467	1.0361675	1.1053705	0.4094757	0.2052870	0.0710244	0.9180947	0.4357766	0.3858241	0.6389980	0.4272165	0.0101849	1.1318015	0.0391947	0.0530044	0.0202181	0.5994787	0.4567826	0.2862989	0.4726382	0.8808600	0.9616463	0.2923045	0.3488030	0.4315475	0.3671792	0.5913710	0.5650937	0.0161432	0.2109224	0.0788511	0.6568520	0.6628747	0.3077264	1.0324333	0.8543541	0.2942729	0.4486838	0.2950635	0.6244560	0.7450313	1.0976246	0.9804091	0.9207979	0.0026466	0.2996938	0.6093270	0.4795502	0.8029146	0.5654615	0.9168965	0.9472503	1.0198779	0.2582779	0.3046898	0.0497004	0.2577116	0.7402406	0.0357132	0.0548798	0.3756777	0.3554746	0.7421039	0.5644384	0.0187117	0.1994440	0.6292014	0.6089387	0.1277459	1.0656997	0.2979388	0.5181074	0.3503860	0.6904754	0.8616706	1.0287616	0.9707474	0.7731276	0.4095310	0.7886470	0.2769072	0.2246847	1.0489028	0.2486567	0.0650527	0.4880839	0.4047557	0.3832805	0.3564339	0.8938920	0.4281793	0.9656551
