"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G66A	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.4339294	0.2143226	0.4228935	0.0182412	0.4620984	0.0092779	0.9636779	0.8224483	0.9059626	0.6115397	0.9197134	0.7642341	0.7068873	0.0010642	0.0084738	0.0565941	0.1968623	1.0297533	0.9189540	0.9909316	0.7028131	0.1628903	1.0776724	0.9643366	0.8524918	0.8418461	0.9262647	0.8484321	0.4341423	0.1251609	0.0401170	0.0940028	0.8409777	0.2836619	0.9983957	0.3858256	0.3979503	0.7834932	0.4207092	1.0424603	0.8587607	0.7795725	0.7213397	0.2911758	0.5630351	1.0197791	0.4494643	0.6210144	0.3041196	1.0271819	0.4317209	0.0406109	0.9872508	0.3114840	0.6633386	0.2044022	0.7628090	0.6643727	0.7466592	0.2891868	0.8573277	0.1680378	0.0204966	0.4628236	0.1211607	0.2088426	0.0680291	0.2744838	0.9862997	0.5316843	0.0692722	1.0747106	0.0000265	0.7917835	0.7006612	0.1045491	0.2354317	0.0544531	0.2368095	0.4034796	0.3739850	0.7249404	0.3811927	0.0144066	0.6024261	0.2284925	0.8279985	0.9611825	0.8762346	0.8624673	0.0492485	0.3715527	0.9308551	0.0154297	0.1221968	0.5990869	0.4391212	0.7272702	0.6750716	0.5838119
500	0.4617256	0.2215904	0.4278470	0.0520709	0.4700800	0.0072896	1.0702705	0.8016977	1.0659532	0.6172930	0.8850959	0.6882028	0.6809003	0.0004661	0.0048757	0.0574966	0.2063856	0.9618522	0.8797572	0.9050596	0.7137572	0.1194271	0.9796785	1.0121448	0.8725211	0.9340593	0.9687977	0.8651549	0.4431801	0.1524523	0.0513197	0.0845919	0.8364723	0.2988808	0.9891712	0.3696840	0.4152751	0.9111614	0.4381946	1.0694095	0.8385947	0.8652925	0.7584298	0.2189252	0.5905307	1.0289835	0.4156554	0.6541301	0.3179277	0.9840585	0.3842116	0.0266415	0.9717646	0.4287497	0.5588498	0.2238986	0.8467306	0.7012150	0.7665516	0.3424204	0.7750744	0.1357825	0.0162058	0.4336864	0.1127760	0.2448958	0.0713581	0.2644448	1.0456587	0.4800657	0.0595270	1.0357213	0.0002650	0.8862980	0.6919136	0.1155056	0.1884926	0.0121561	0.3169670	0.4158536	0.3774624	0.7988902	0.3908811	0.0170989	0.4853722	0.1914227	0.8249023	0.9463433	0.8401304	0.8924163	0.0485105	0.4230237	0.9799768	0.0176666	0.1203230	0.6588237	0.4971009	0.6789053	0.7046395	0.6580494
550	0.5341902	0.5919828	0.3300099	0.0258027	0.4042069	0.0209997	1.0510504	0.5295383	0.8546544	0.6258337	0.8648176	0.7720735	0.6252054	0.0000765	0.0031414	0.0514360	0.1468883	0.9695667	0.3176670	0.2945334	0.7065947	0.1856019	1.0411964	0.9748793	0.8513907	0.8633565	0.9137818	0.3459409	0.5720857	0.6987212	0.0394038	0.0830896	0.9155771	0.1798927	0.9944573	0.3668297	0.4050370	0.8932573	0.4024126	0.9802745	0.6583096	0.8845363	0.7921155	0.2547220	0.5345998	1.0010248	0.4244548	0.6532243	0.6649315	0.9551255	0.4390296	0.0228618	1.0068079	0.4893662	0.5587259	0.1900974	0.5000458	0.6547807	0.7467513	0.3376354	0.8490325	0.2076989	0.0154955	0.4602686	0.2258418	0.2006517	0.1028964	0.2353115	0.9999991	0.5064439	0.0563449	1.0332823	0.0008251	0.9002789	0.6601347	0.1367209	0.1706979	0.0708085	0.2714238	0.4356505	0.3849218	0.7482964	0.3616400	0.0212827	0.6012119	0.2998913	0.8343707	0.9550890	0.8709219	0.8945304	0.1135201	0.4066356	0.8976459	0.0274550	0.0927203	0.5427601	0.6672202	0.7161771	0.7031234	0.5885581
600	0.8328988	0.7065200	0.4292166	0.0468277	0.5091163	0.0294697	0.9820602	0.5312816	0.7638707	0.7076859	0.9074348	0.8128747	0.5118995	0.0007462	0.0080251	0.0619823	0.0741711	1.0147307	0.1528714	0.2454309	0.4614118	0.2642785	0.9551949	0.9883662	0.7779799	0.8095769	0.7146787	0.2004775	0.4477235	0.9174093	0.0341279	0.0725923	0.9158919	0.1576303	1.0288191	0.3406802	0.4101991	0.9510952	0.3457626	1.0146131	0.5671608	0.8236220	0.7178565	0.2423701	0.5607280	1.0106327	0.3992057	0.6750329	0.8171957	0.9677270	0.4203082	0.0177884	1.0263300	0.5926181	0.5914633	0.1681610	0.4347607	0.6455862	0.8132571	0.4165829	0.9769954	0.2105177	0.0192315	0.4463178	0.3270816	0.2432854	0.1189964	0.2345614	0.9164997	0.5346899	0.0472907	1.0053288	0.0000221	0.8344959	0.6251761	0.1416479	0.1821547	0.1437493	0.2576955	0.4151060	0.3394195	0.8431626	0.3471090	0.0284516	0.6891755	0.3267048	0.9806892	0.9616898	0.8883166	0.9464688	0.1427138	0.3100486	0.9251371	0.0370248	0.1340328	0.4456502	0.6281657	0.7746300	0.6016729	0.4780453
650	0.8707774	0.8822950	0.4831476	0.0513222	0.4485862	0.0236096	0.9766952	0.4930242	0.7537597	0.6571036	0.8754211	0.7683049	0.3319517	0.0001148	0.0131261	0.0751049	0.0652161	1.0152641	0.1113039	0.3679005	0.3544458	0.3191144	0.9658808	1.0330554	0.8320588	0.8635129	0.4256623	0.1859954	0.5091064	0.9849813	0.0235331	0.0446142	0.9610184	0.1581551	0.9828869	0.4739523	0.4128272	1.0444320	0.3096279	1.1002115	0.6201876	0.8372800	0.7188338	0.3424058	0.6258513	1.0841168	0.3624065	0.5480323	0.8936814	0.9382560	0.4500702	0.0732646	0.9533278	0.5741829	0.6561613	0.1841669	0.4659280	0.5851637	0.8122563	0.3641678	0.9170475	0.1395947	0.0273443	0.5201260	0.4060661	0.2343290	0.1524918	0.2517029	0.8308042	0.5192928	0.0567089	0.9527111	0.0000157	0.9657195	0.6613985	0.2111872	0.1430904	0.0664056	0.2063383	0.4612561	0.3705986	0.8963843	0.3616737	0.0107898	0.7112129	0.3016355	1.0472369	0.8969225	0.9258233	0.9493588	0.2133556	0.2908021	0.8870795	0.0274476	0.1185539	0.4043804	0.7480728	0.7855511	0.5767527	0.3134998
700	1.0153167	0.7866846	0.5222092	0.0293472	0.4519751	0.0316467	1.0301954	0.4432941	0.7943256	0.5888681	0.7280790	0.7499112	0.2222135	0.0000974	0.0086802	0.0745689	0.0791899	1.0277212	0.1176859	0.5032462	0.2554182	0.3427986	1.0127771	0.8412629	0.8411260	0.8617616	0.2979221	0.1789092	0.5390667	0.9483792	0.0196115	0.0570806	0.9866225	0.1508358	1.0193078	0.4670562	0.4269361	1.0443420	0.2778087	0.9736638	0.7226820	0.7689678	0.7294380	0.3673485	0.5516945	1.0488172	0.2908225	0.5344813	0.9414500	0.9701392	0.3883662	0.0528225	0.9345415	0.5732824	0.6709040	0.1303872	0.4385774	0.4809078	0.8173790	0.3689277	0.9457257	0.1414095	0.0197737	0.5463811	0.4444623	0.2046199	0.0959725	0.2535474	0.9815037	0.5547094	0.0533301	0.9925468	0.0000000	0.8495523	0.7697755	0.2900866	0.0747193	0.0881845	0.2291236	0.4177125	0.4077551	0.8721342	0.3547409	0.0171484	0.7212921	0.2818886	0.8874192	0.9018251	0.9927051	0.8892543	0.2295047	0.3521909	0.8116207	0.0482206	0.1031749	0.3649451	0.6969255	0.9958911	0.5798307	0.3322433
750	1.0594195	0.7480880	0.5667915	0.0368603	0.4172517	0.0148463	1.0131627	0.4413926	0.7826739	0.5562911	0.7568858	0.7740800	0.1748586	0.0009556	0.0101087	0.0770582	0.0679096	0.9671304	0.1133406	0.5255475	0.2026862	0.3487394	0.9358912	0.5110535	0.8123230	0.9034214	0.2314037	0.2056026	0.6171608	1.0293848	0.0226389	0.0488513	1.0348899	0.1449622	0.9525832	0.6364738	0.4167325	1.0638627	0.2216731	0.9770310	0.6483789	0.7663947	0.8119000	0.2469297	0.6266889	1.0045557	0.2629958	0.5142489	1.0251343	1.0859602	0.4927610	0.0321942	1.0002291	0.6373623	0.6013218	0.1351972	0.4063085	0.4770261	0.9246429	0.3876544	1.0254905	0.2446004	0.0240054	0.4823971	0.4496837	0.2549531	0.0571018	0.3125666	0.8318957	0.5391050	0.0422107	0.9651445	0.0000028	0.9424948	0.9520636	0.3443472	0.0334716	0.1326036	0.1963183	0.4221877	0.3635671	0.8841618	0.3876370	0.0335275	0.8561602	0.3437942	0.9203652	0.9520185	0.9625448	0.9242994	0.2955469	0.3248161	0.7922948	0.0400878	0.0565323	0.3659878	0.7600450	1.0348870	0.5321702	0.2833812
800	0.9914552	0.6052763	0.5363824	0.0227560	0.3298929	0.0438518	0.9673041	0.5265357	0.6883504	0.5056937	0.6749640	0.6477148	0.2178433	0.0034212	0.0039485	0.0694348	0.0889938	1.0356370	0.1342056	0.6020338	0.1989030	0.3498976	1.0360052	0.3706064	0.8750792	0.9814397	0.2363883	0.1921934	0.5837383	1.0300891	0.0332189	0.0578694	1.0384981	0.1453995	1.0469647	0.5820086	0.3775072	1.0297657	0.2613916	0.9989337	0.6487174	0.6879871	0.7082626	0.2613891	0.5951049	1.0279543	0.2691510	0.4980461	0.9378274	1.0591046	0.4462471	0.0183978	0.9563175	0.6023387	0.6766768	0.1288210	0.4402525	0.3968213	0.8319603	0.4231387	1.0256430	0.2380263	0.0161720	0.5167513	0.5042506	0.3074352	0.0784226	0.2576106	0.8905588	0.5527718	0.0467437	0.9046477	0.0008157	0.8807965	1.0022997	0.3579547	0.0511937	0.2151380	0.1755915	0.4307352	0.4659451	0.8566703	0.4042056	0.0416793	0.8304657	0.3127576	1.0471102	0.9229775	0.9839454	0.9662884	0.3522136	0.3733926	0.7873743	0.0450644	0.0329927	0.3384815	0.6895663	1.0547991	0.5128333	0.2827140
850	0.9308683	0.5617658	0.5400748	0.0226295	0.3585505	0.0295582	0.9815741	0.5196788	0.6777871	0.5165947	0.7074632	0.7141718	0.3265623	0.0000452	0.0154576	0.0693215	0.0744904	1.0109301	0.1213364	0.7571960	0.1701522	0.4000908	0.9983581	0.2907243	0.8872304	0.9654571	0.2428016	0.1900230	0.6394482	1.0659749	0.0399656	0.0583076	0.9582090	0.1191638	0.9887750	0.5335695	0.3587185	1.0920081	0.2566233	0.9596917	0.7005923	0.6294216	0.7352792	0.2508789	0.5601582	1.0307163	0.3030310	0.5557727	0.9355167	0.9875294	0.5142241	0.0251668	0.9476116	0.5541231	0.6974692	0.1469924	0.4324799	0.3430576	0.7976463	0.4201554	1.0898488	0.3337752	0.0308686	0.4784751	0.5629294	0.2988065	0.1039474	0.2194175	0.8595165	0.5045265	0.0386099	0.9829696	0.0000055	0.8978015	0.9888173	0.4033654	0.0546880	0.1752646	0.2101303	0.4277500	0.4767329	0.7796683	0.3950097	0.0468356	0.8731257	0.2489559	0.9394863	0.9404678	0.9588655	1.0769217	0.4513433	0.3601403	0.7856934	0.0194011	0.0176750	0.3331272	0.7639391	1.0186870	0.5591742	0.3253442
900	0.8749920	0.6286716	0.5455408	0.0294125	0.3960725	0.0317493	0.9405732	0.4748873	0.7525676	0.5681022	0.7698785	0.6977565	0.3997420	0.0005880	0.0140102	0.0641325	0.0855055	1.0476142	0.0936351	0.6852560	0.2282994	0.3442724	1.0004308	0.2239461	0.8589738	1.0016738	0.2834492	0.2391141	0.5975914	0.9848808	0.0369327	0.0546058	1.0254729	0.1064783	1.0607549	0.5224025	0.4047438	1.0707819	0.2511541	0.9955377	0.7027860	0.6406517	0.7088204	0.2418351	0.5463996	0.9595193	0.2794719	0.5635579	0.8574570	0.9983689	0.4973372	0.0290332	0.9767421	0.6025546	0.6970896	0.1197112	0.4002159	0.2686525	0.8590920	0.5682861	1.0597680	0.2384050	0.0312346	0.5556983	0.4804944	0.2459156	0.0813537	0.2014815	0.9270384	0.5259197	0.0568907	1.0310097	0.0004275	0.9126755	1.0022122	0.3909127	0.0510538	0.2285720	0.1758469	0.4056547	0.4970597	0.7732997	0.3723270	0.0513373	0.8751551	0.2449676	1.0177370	0.8216936	0.9470842	1.0100604	0.4353739	0.3830807	0.8221514	0.0186703	0.0110664	0.3912568	0.6916079	1.0134110	0.5168967	0.2998133
950	0.9638446	0.6065045	0.5536326	0.0411431	0.4415479	0.0197925	1.0525664	0.4487978	0.9013457	0.5978986	0.8082571	0.6415729	0.4082463	0.0000000	0.0051867	0.0734687	0.0668101	1.0613817	0.0801643	0.6533028	0.2245272	0.3537545	0.9776006	0.1859760	0.8737909	1.0573328	0.2931836	0.2226723	0.6082006	1.0635702	0.0238608	0.0771801	0.9012003	0.1112833	1.0015522	0.4608914	0.3999915	0.9792202	0.2639442	1.0219736	0.5831841	0.7573675	0.6474420	0.2646339	0.5811950	0.9827765	0.1791394	0.5083140	0.8976638	0.9962125	0.5229447	0.0431518	0.9397218	0.5482904	0.6922705	0.1249797	0.4270070	0.3813838	0.8704286	0.4725724	0.9577026	0.2623313	0.0221290	0.4614604	0.4366321	0.2345121	0.0684237	0.2250244	1.0340089	0.5769414	0.0539914	1.0188223	0.0009843	0.8998914	0.9718773	0.3287120	0.0356816	0.0892669	0.1416219	0.3976226	0.4052624	0.7876471	0.3773683	0.0689558	0.7608534	0.3074710	0.9561764	0.9460559	0.8892663	1.0172580	0.4556968	0.4585894	0.8075915	0.0314050	0.0223418	0.3952675	0.6057535	0.9957800	0.5383791	0.2448976
1000	0.9266984	0.5713824	0.5236748	0.0227863	0.4636462	0.0265309	0.9448825	0.4055465	0.7566066	0.6250831	0.7910422	0.7243795	0.3598277	0.0002269	0.0188477	0.0674061	0.0809606	1.0421772	0.1137192	0.6668377	0.2153876	0.3636268	1.0587234	0.1904462	0.9077305	0.9131347	0.3494918	0.1844830	0.6130830	1.0282441	0.0237430	0.0698308	0.9660748	0.0932391	0.9985539	0.4233937	0.3853820	0.9862675	0.2612247	1.0350639	0.5907523	0.7286054	0.6721121	0.2636534	0.6585464	0.9349682	0.2552920	0.6429951	0.9217537	1.0286998	0.5502112	0.0474365	0.9978538	0.5888952	0.7093952	0.1481249	0.4250163	0.4290833	0.9381626	0.4713419	1.0159501	0.2933753	0.0198685	0.4767984	0.4167516	0.2363593	0.1089377	0.2351093	0.9772080	0.5250913	0.0680600	0.9922934	0.0019492	0.8451787	0.9484902	0.2537092	0.0378277	0.0417618	0.1807730	0.4051113	0.3749369	0.8972638	0.3323896	0.0290959	0.7607412	0.3309341	1.0298206	0.9026520	0.9576539	0.8817799	0.4623141	0.4691124	0.7832642	0.0378501	0.0273205	0.4040374	0.6291597	1.0427830	0.5658352	0.2045039

0	0.8322180	0.5196138	0.5455565	0.0291507	0.3905395	0.0333919	1.0317568	0.4808288	0.6719135	0.5778467	0.7283367	0.7644224	0.4948844	0.0009925	0.0170282	0.0810062	0.1016344	1.0305594	0.1313331	0.6707671	0.2155511	0.4307100	0.9590827	0.1874658	0.8069310	0.9973680	0.2539797	0.1838812	0.6369738	1.0934039	0.0264210	0.0545717	0.9758201	0.0844536	0.9850428	0.5174221	0.4064245	0.9342707	0.2235961	0.9967057	0.6359875	0.7667105	0.7894700	0.2733361	0.6450511	1.0093027	0.3022428	0.6149731	0.9933461	0.9635591	0.5536293	0.0405469	0.8402121	0.5419849	0.6944894	0.1614310	0.4280371	0.3321005	0.8266428	0.5423574	0.9986353	0.3149255	0.0261813	0.5426077	0.3665704	0.1939432	0.0607246	0.2341715	0.8336875	0.4546263	0.0313791	0.9658340	0.0001174	0.8524097	0.8996368	0.4543647	0.0372449	0.1664120	0.1767625	0.3549121	0.4465285	0.8749807	0.4795283	0.0527675	0.7691822	0.3769347	0.9954649	0.8810059	0.9476822	0.9253980	0.4912256	0.4698794	0.8189426	0.0246039	0.0099086	0.3933101	0.6855860	0.9544361	0.4727974	0.2464619
