Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G65A	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.2252079	0.4936837	0.6270668	0.1441213	0.0229712	0.0091614	0.6794176	0.2168461	0.0290128	0.7645821	0.1130191	0.0534002	0.7221010	0.2945704	0.0676535	0.0058886	0.7631390	0.3946228	0.2528201	0.6966874	0.6551997	0.5753259	0.4632010	0.5239751	0.2901817	0.0017028	0.0042981	0.6135394	0.2104701	0.0225691	0.0445937	0.3826598	0.6781434	0.5167676	0.3065228	0.6489621	0.4396488	0.3220772	0.7393825	0.0665907	0.3877805	0.7110379	0.0425081	0.0087683	0.6135316	0.8704478	0.4224026	0.0013523	0.0724138	0.7705995	0.7480024	0.0442908	0.6568570	0.6642050	0.7008600	0.6031182	0.7163630	0.0023469	0.4428953	0.2917437	0.5483554	0.1478982	0.3448569	0.0032624	0.4311874	0.5201452	0.5206672	0.0025072	0.0014869	0.0835868	0.5338558	0.5346931	0.6906225	0.6279320	0.0066680	0.5634109	0.7279222	0.3565198	0.0635681	0.2842450	0.6585381	0.6195740	0.0434273	0.0141915	0.0342278	0.2247740	0.5687946	0.2908159	0.0724343	0.1611595	0.2159556	0.0135382	0.2816266	0.5564206	0.0682905	0.0976107	0.2848834	0.2935747	0.4861741	0.6707246
500	0.2054408	0.3467959	0.6326814	0.0887557	0.0170627	0.0078826	0.6202222	0.2420894	0.0232832	0.6864397	0.1368003	0.0612491	0.7271814	0.3878889	0.0756054	0.0037945	0.7161932	0.3442861	0.2389358	0.5796692	0.6365295	0.5116100	0.4505444	0.5677858	0.3111682	0.0012973	0.0000000	0.6275411	0.1677144	0.0443101	0.0409238	0.4759575	0.5531144	0.4218866	0.3581766	0.7081695	0.4676759	0.3562572	0.5419898	0.0401021	0.2805596	0.6242353	0.0466594	0.0085549	0.5167884	0.7144052	0.3664493	0.0007286	0.0709124	0.7529057	0.7850374	0.0744920	0.6404559	0.6917428	0.7443110	0.5820306	0.8349998	0.0021274	0.3905798	0.2230158	0.3601335	0.1878065	0.3737590	0.0062991	0.4718994	0.6653925	0.5279468	0.0015954	0.0018871	0.0501018	0.4402378	0.5960006	0.7517194	0.7978420	0.0056139	0.5524922	0.6078880	0.3603147	0.1172630	0.2428366	0.5863758	0.5641163	0.0369414	0.0153500	0.0362161	0.2490719	0.3954173	0.2921404	0.0272874	0.1459480	0.3373747	0.0064198	0.4798919	0.4121140	0.0873347	0.1854150	0.2363720	0.3139922	0.4468656	0.6606722
550	0.1404075	0.3885226	0.7170605	0.0787677	0.1262218	0.0972166	0.5706112	0.2303127	0.0336675	0.7020178	0.3515302	0.2091075	0.6701728	0.3864130	0.0805492	0.0015312	0.7497054	0.3957973	0.2756742	0.6391501	0.5275736	0.4145142	0.4613815	0.5258882	0.4009559	0.0018706	0.0004899	0.7171542	0.2025559	0.0162352	0.0567591	0.3691989	0.5471269	0.4915377	0.3458014	0.6538689	0.4468869	0.2746939	0.7177084	0.2377074	0.5106305	0.5625417	0.0310592	0.0153917	0.5267481	0.7443230	0.3684333	0.0096833	0.0838476	0.7484179	0.7637326	0.0718952	0.5452477	0.6665360	0.8609607	0.5983207	0.9068044	0.0007621	0.3876209	0.2769398	0.3881554	0.2303978	0.2906465	0.0071270	0.4159632	0.6141353	0.4861343	0.0038578	0.1443980	0.0574525	0.4327844	0.3349424	0.5694673	0.4109132	0.0083436	0.7063859	0.6761656	0.1217639	0.0918165	0.3147887	0.7223507	0.4207415	0.0926969	0.0314340	0.0528920	0.1332305	0.5790145	0.3045996	0.0839532	0.2276919	0.2448971	0.0067154	0.3278589	0.7199509	0.0500934	0.2565063	0.3710041	0.4329209	0.5246189	0.6414123
600	0.2292333	0.2805975	0.6875173	0.1174471	0.2363887	0.1713080	0.6786557	0.2031780	0.0270189	0.7260341	0.4594744	0.3456573	0.7760148	0.3254192	0.0679894	0.0009637	0.6626553	0.2251940	0.2318774	0.4658120	0.3529429	0.5740799	0.4391315	0.6629200	0.3588613	0.0054581	0.0015324	0.5451373	0.2643215	0.0196197	0.0757565	0.4615148	0.5250335	0.4029744	0.3069304	0.6973425	0.4184089	0.3090617	0.5190224	0.2153335	0.5516387	0.7214333	0.0391938	0.0136185	0.4785829	0.6181590	0.3610632	0.0407758	0.1147635	0.7237619	0.7358343	0.0636191	0.6054814	0.6978938	0.6908744	0.5907861	0.7099156	0.0007569	0.2978302	0.2694709	0.3234594	0.3053252	0.2267603	0.0018148	0.5049384	0.5387088	0.3586297	0.0018131	0.2763203	0.0679993	0.3263474	0.3768736	0.4615317	0.2722427	0.0092842	0.5710894	0.7817310	0.0894423	0.0808083	0.2520688	0.7216989	0.5912060	0.1081896	0.0732370	0.0720410	0.2242720	0.6321564	0.2151736	0.2215906	0.1525309	0.2462759	0.0133036	0.3435916	0.5549440	0.0720564	0.1590066	0.7074098	0.4196738	0.6047236	0.5541867
650	0.1739241	0.3670605	0.7203538	0.0902447	0.3201204	0.3039020	0.5531094	0.1887955	0.0136025	0.6669587	0.6028831	0.4399330	0.6687860	0.3272651	0.0867653	0.0024882	0.6825121	0.2924732	0.2179383	0.3635982	0.2947863	0.5725509	0.3823797	0.5314673	0.3547772	0.0295702	0.0008205	0.4784241	0.3321097	0.0426907	0.1029959	0.4770841	0.6869772	0.3019786	0.2962269	0.8395115	0.4597796	0.2304416	0.5507592	0.0882050	0.5550554	0.6853041	0.0447155	0.0579877	0.5749197	0.5831109	0.4474449	0.0484415	0.1509266	0.6311630	0.7797012	0.0601125	0.7787198	0.6806756	0.6210067	0.6362588	0.8467364	0.0038676	0.2972848	0.2287971	0.3964106	0.4263473	0.1926827	0.0006679	0.5283566	0.4881104	0.3987528	0.0043988	0.3649053	0.1065024	0.2816664	0.3252355	0.4862509	0.2507816	0.0174451	0.6612460	0.7307526	0.0351649	0.0990741	0.1840134	0.6115949	0.5408449	0.1394036	0.0571291	0.1164290	0.1590531	0.7741293	0.1957344	0.3180830	0.1470475	0.2941233	0.0086544	0.3909469	0.7603199	0.0730735	0.1334162	0.6975082	0.4320767	0.5086964	0.6169417
700	0.1431154	0.3479738	0.6410762	0.1891157	0.2342730	0.3106671	0.6089881	0.1369586	0.0245441	0.6358456	0.5743527	0.4644118	0.6351803	0.3135446	0.1059615	0.0112017	0.6550430	0.2731799	0.1671125	0.2802275	0.2144725	0.5366560	0.3720695	0.5093109	0.4450779	0.0572752	0.0060873	0.3912927	0.3280026	0.0293588	0.2072841	0.4424639	0.4451290	0.3237040	0.2234960	0.6188895	0.4642866	0.2802051	0.5233983	0.1400558	0.6075773	0.6563197	0.1238951	0.0095511	0.6257071	0.6461868	0.5149484	0.0610102	0.1590899	0.6539727	0.8067315	0.0635799	0.6838956	0.7329581	0.5705704	0.5750645	0.7547687	0.0053233	0.2910222	0.1755963	0.4466212	0.3326185	0.0746049	0.0016820	0.4486873	0.5773491	0.3672052	0.0016870	0.5690901	0.0952415	0.2013186	0.4268931	0.4568234	0.1901880	0.0072399	0.7609244	0.6838641	0.0178504	0.1107903	0.1458003	0.4830757	0.6257493	0.1596934	0.1074761	0.0667706	0.1484218	0.8013248	0.2081708	0.4115355	0.1970510	0.2489956	0.0305732	0.3709425	0.7080583	0.0405657	0.0897596	0.7002190	0.4279545	0.6834708	0.6094301
750	0.2119620	0.3211243	0.5675429	0.0714555	0.2494495	0.2857045	0.6568545	0.1872887	0.0486264	0.4236251	0.5514826	0.4850883	0.6492535	0.2613232	0.1047993	0.0103961	0.5430189	0.1903795	0.1078614	0.2122381	0.2627564	0.4710673	0.3817800	0.5905342	0.4804818	0.0300116	0.0021704	0.4247110	0.3580589	0.0517396	0.1754199	0.3116707	0.5691195	0.2872699	0.1630545	0.6594000	0.4314024	0.2974366	0.6764932	0.0569084	0.7848287	0.5302192	0.0346361	0.0115408	0.5684813	0.5634877	0.5543338	0.0564719	0.1047593	0.7539505	0.6279872	0.0967652	0.6729042	0.7352551	0.8050574	0.6330486	0.7089121	0.0047264	0.3176577	0.2369224	0.5312222	0.4156065	0.0469047	0.0021830	0.3774238	0.5586509	0.4832286	0.0026608	0.4631609	0.1825680	0.1755608	0.3748114	0.5260230	0.0957005	0.0097987	0.5999792	0.5679117	0.0082547	0.0585421	0.1288687	0.3347216	0.5785922	0.2210292	0.1059839	0.0929731	0.1025791	0.6438188	0.2706921	0.5406482	0.1014463	0.1989398	0.0306375	0.3746963	0.6746652	0.0291934	0.0856617	0.6689993	0.4816970	0.6268386	0.6543863
800	0.2144738	0.3482626	0.6960338	0.1047540	0.3205691	0.2847119	0.4988524	0.0798646	0.0596604	0.3223270	0.7215650	0.5902120	0.6110511	0.3043649	0.0871694	0.0253021	0.6994874	0.1928604	0.0705996	0.2064831	0.3026604	0.3819761	0.4574273	0.4842661	0.4142222	0.0776623	0.0086460	0.4057539	0.3547916	0.0841791	0.1814410	0.2548094	0.6636541	0.2513428	0.2237753	0.7739870	0.5160894	0.3149808	0.6296169	0.0847109	0.5678951	0.6625452	0.0478118	0.0112039	0.5352755	0.5873712	0.6678726	0.0391768	0.1928399	0.6568588	0.6955284	0.0890887	0.6572778	0.6253055	0.8007857	0.4865625	0.5617047	0.0520400	0.3048275	0.1518931	0.5708660	0.4585750	0.0306659	0.0008284	0.3960265	0.6637472	0.4802031	0.0004996	0.5600066	0.2082897	0.2811220	0.3302130	0.3736034	0.2094657	0.0087574	0.4912234	0.7702144	0.0525527	0.0690501	0.1222957	0.3851166	0.5642246	0.3494989	0.0842979	0.0235033	0.0877640	0.7174394	0.2525706	0.6140940	0.1135649	0.1752649	0.0526703	0.3476164	0.6596475	0.0215661	0.0596002	0.6449945	0.5535362	0.5986891	0.5486866
850	0.2054125	0.3105076	0.5642972	0.0527772	0.2997536	0.3106350	0.4613249	0.0951893	0.1008243	0.2453217	0.7174755	0.4711835	0.6297450	0.2361413	0.0700059	0.0695635	0.6182767	0.1880974	0.1034945	0.1034088	0.2509549	0.3407637	0.3817721	0.6065655	0.4624671	0.0603214	0.0157767	0.2397661	0.3925013	0.0629651	0.1305714	0.2630260	0.6930815	0.1952708	0.1416069	0.6195869	0.5927992	0.3355773	0.7298333	0.1229267	0.5340888	0.6810275	0.0406777	0.0045423	0.5912960	0.6351373	0.5937936	0.0378388	0.1765888	0.7332161	0.6108690	0.0382220	0.6377038	0.8678571	0.7792591	0.6366088	0.6992497	0.0066013	0.2799569	0.1419257	0.6145560	0.5135372	0.0340089	0.0019749	0.3936527	0.6320302	0.5492438	0.0007100	0.6321705	0.2518632	0.1711769	0.3752626	0.3306608	0.1300901	0.0107504	0.5294875	0.6503782	0.0384755	0.0667075	0.1359982	0.2764830	0.5979344	0.2749957	0.1046616	0.0380473	0.1189166	0.7714564	0.2225823	0.6393716	0.1095641	0.1750150	0.0444437	0.3139418	0.7218182	0.0050602	0.0631920	0.6141117	0.5357369	0.6291557	0.5653591
900	0.1933046	0.3550768	0.6000477	0.1079917	0.3682847	0.3177876	0.5082720	0.0820387	0.1361384	0.1079733	0.7366636	0.4342280	0.6093231	0.2266199	0.0635049	0.0140084	0.5458385	0.2347284	0.0508167	0.1196012	0.1988935	0.5032567	0.3875653	0.4871468	0.4575534	0.0658175	0.0481915	0.2909978	0.3693948	0.0446363	0.1633273	0.2453383	0.6521690	0.2186432	0.1238011	0.6866785	0.4554466	0.3244973	0.6968188	0.1813557	0.5213991	0.7329771	0.0130685	0.0106946	0.6178236	0.7507712	0.7395362	0.0541083	0.1099181	0.7541615	0.5774292	0.0753538	0.7362292	0.7606636	0.7248094	0.6402149	0.5421857	0.0289039	0.2667245	0.1160379	0.7561369	0.3786417	0.0092841	0.0023038	0.3573942	0.6463703	0.5273506	0.0005192	0.5544384	0.2386184	0.1899694	0.3552437	0.4490768	0.0659006	0.0274294	0.6837301	0.6758104	0.0278077	0.1047575	0.0639509	0.3239181	0.5306110	0.3717724	0.0878120	0.0339422	0.0814922	0.6970068	0.2143760	0.5526366	0.1047566	0.1889227	0.0988725	0.4119607	0.6933999	0.0011294	0.0415920	0.7433514	0.4484352	0.5676586	0.5303475
950	0.2380219	0.3461490	0.6342036	0.1200511	0.3682425	0.2794536	0.5140879	0.0976344	0.2548385	0.1405969	0.7170970	0.6479405	0.5675283	0.1911865	0.0623979	0.0352477	0.5466670	0.1786992	0.0751903	0.1180178	0.2354191	0.4877766	0.4203572	0.4939833	0.4527788	0.0346179	0.1245075	0.1993140	0.4056331	0.0715399	0.1964963	0.1784432	0.5554440	0.3033538	0.1959457	0.8394601	0.4691107	0.2689660	0.7895349	0.2130161	0.4656509	0.6012184	0.0385151	0.0033599	0.5229917	0.7030105	0.7264302	0.0314445	0.2062212	0.6761417	0.5323263	0.0346982	0.6033558	0.8545259	0.8152877	0.6118995	0.6189628	0.0178051	0.1733075	0.1741548	0.6202347	0.2926032	0.0075387	0.0007083	0.3140631	0.6608073	0.4636408	0.0050958	0.5498079	0.2111524	0.1593372	0.3103565	0.4629986	0.0647457	0.0090238	0.6132331	0.7019231	0.0097044	0.0998089	0.1052291	0.2902819	0.4934796	0.4540580	0.1034740	0.0308861	0.0880475	0.7209860	0.2754475	0.5995377	0.0912810	0.1618945	0.0722728	0.3808372	0.5749899	0.0051507	0.0264568	0.6881121	0.4418581	0.5925876	0.4012373
1000	0.1709296	0.3313188	0.6183059	0.1477564	0.3161154	0.2708642	0.5743397	0.1201459	0.4164884	0.1132556	0.6780743	0.6594315	0.6695257	0.2108006	0.0500840	0.0385602	0.4140274	0.1602136	0.0491428	0.0876942	0.2526714	0.4238345	0.3729806	0.4889809	0.4306033	0.0339518	0.1421285	0.1553999	0.4991941	0.0888417	0.1903012	0.1754166	0.6568914	0.2333880	0.1189805	0.6846002	0.4835127	0.3740702	0.6250812	0.2734172	0.4031053	0.5747087	0.0265782	0.0049656	0.5774542	0.7342253	0.7392554	0.0215989	0.1221418	0.6883437	0.6119871	0.0160073	0.5107405	0.7101526	0.6058820	0.4811099	0.7061485	0.0102531	0.1693189	0.1557122	0.6715213	0.3512044	0.0036602	0.0100469	0.3487179	0.4370870	0.4862451	0.0021009	0.5491556	0.2327468	0.1273434	0.4446979	0.3341224	0.0718376	0.0057522	0.6487960	0.7065805	0.0141442	0.1467550	0.1362744	0.4231078	0.5624985	0.4675178	0.0674097	0.0169534	0.1326406	0.6650661	0.3072778	0.5674629	0.1202137	0.1267911	0.0719704	0.4154733	0.6923747	0.0070157	0.0438665	0.6861399	0.4168150	0.5542163	0.4777116

0	0.2982951	0.5378306	0.7024875	0.1205910	0.2631410	0.2722938	0.5162103	0.1553698	0.6364237	0.0990721	0.7226194	0.5987266	0.7240094	0.1640224	0.1320015	0.0255375	0.4821318	0.2172840	0.0728631	0.1146312	0.3046968	0.4226639	0.1154314	0.4759873	0.3280517	0.1343793	0.2589185	0.0774195	0.5338466	0.1048908	0.1501598	0.1897999	0.6759319	0.2281672	0.1600611	0.6416386	0.5592289	0.3608698	0.7118152	0.2782430	0.4488745	0.6353606	0.0650135	0.0505734	0.4923027	0.7786557	0.6561175	0.0524851	0.1310567	0.8000048	0.6539608	0.0112169	0.6415203	0.6458757	0.6901201	0.5169670	0.6666976	0.0120016	0.2478183	0.0922130	0.6100288	0.2673667	0.0005763	0.0066163	0.3304225	0.5967029	0.5268984	0.0075031	0.6073240	0.0872670	0.1228277	0.3761432	0.3538848	0.0362754	0.0043343	0.5754583	0.7202109	0.0183049	0.1196845	0.0672115	0.5359751	0.5059240	0.4240234	0.0546329	0.0264612	0.0735072	0.6880857	0.3569900	0.4935660	0.1643617	0.1880597	0.0643827	0.3854866	0.6579394	0.0011577	0.1019252	0.5827895	0.4051934	0.5625961	0.5288907
