Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G65A	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.2671546	0.5636929	0.8868528	0.1142072	0.0359901	0.0041668	0.9148524	0.3140797	0.0325923	0.9414941	0.1907612	0.0892596	1.0492537	0.5104393	0.0965503	0.0076318	0.9906172	0.5253606	0.4017732	0.8081001	0.7984517	0.7905185	0.7326000	0.8911635	0.5266313	0.0011760	0.0003337	0.9291196	0.2454836	0.0461643	0.0891129	0.5568519	0.8779078	0.6185700	0.5419414	1.0119079	0.6918105	0.4095929	0.9308024	0.1154033	0.4804643	0.9355833	0.0711191	0.0160811	0.8160307	1.0690865	0.5881162	0.0023558	0.1484449	1.0562282	1.0161549	0.0533242	0.8480241	0.9530497	1.0638651	0.9015286	1.0273890	0.0039556	0.6569907	0.3956986	0.6274505	0.2937299	0.4820343	0.0035682	0.7043554	0.8330650	0.7068029	0.0004037	0.0014084	0.0657670	0.6258563	0.6837974	1.0161701	0.9946035	0.0032035	0.8477300	0.9468861	0.5419786	0.1321857	0.3842100	0.9614156	0.7984964	0.0596107	0.0270026	0.0593034	0.3353286	0.7268871	0.3704490	0.0372655	0.2730102	0.3833232	0.0130681	0.5557079	0.7466796	0.0937018	0.1970306	0.3232646	0.4727482	0.7343053	0.8727272
500	0.2432049	0.5165539	0.9754533	0.1137080	0.0267278	0.0054022	0.8324949	0.2589102	0.0404000	0.9808130	0.2005767	0.1058856	0.9876019	0.5575059	0.1059804	0.0068672	1.0126803	0.4756538	0.3831229	0.8840982	0.8388944	0.8147231	0.7590598	0.8820921	0.5259830	0.0017897	0.0006112	0.9451211	0.2559506	0.0262162	0.0986113	0.5707532	0.8835421	0.6148217	0.5629581	0.9900244	0.7239683	0.4151153	0.9293831	0.1035417	0.5787595	1.0308578	0.0857168	0.0119651	0.7849123	1.0460608	0.5497263	0.0054734	0.1340608	0.9687158	1.0495902	0.0454005	0.9587815	0.9641260	1.0565153	0.9412856	1.0852313	0.0020888	0.6251723	0.4212636	0.6388635	0.2928371	0.4906933	0.0047829	0.6700343	0.8295984	0.6154453	0.0000011	0.0025362	0.0583666	0.6743334	0.6133762	1.0129397	0.9591224	0.0000000	0.9149515	0.9606339	0.4971814	0.1166149	0.3930892	1.0111789	0.7495331	0.0789899	0.0310837	0.0424199	0.3483657	0.6837761	0.3887263	0.0442499	0.3338907	0.4070229	0.0048991	0.5255878	0.7177873	0.1010937	0.2186639	0.3286914	0.5518829	0.7777478	0.9854442
550	0.2908221	0.4833214	0.9825155	0.0912660	0.4160299	0.2890742	0.9394219	0.3363130	0.0449411	0.9356567	0.6390689	0.6102413	0.9072192	0.5885469	0.1056168	0.0023003	1.0310916	0.4045378	0.3565262	0.6739543	0.5553894	0.7044752	0.6018879	0.8967446	0.5714739	0.0059750	0.0000000	0.9356331	0.3917438	0.0482935	0.1027419	0.6206352	0.8208983	0.5975413	0.5356580	0.9284133	0.6904712	0.4673886	0.8994323	0.3469481	0.8703771	0.8987402	0.0755295	0.0219289	0.8128657	1.0218643	0.5142392	0.0448108	0.1637767	1.0514808	1.0127057	0.0843772	0.9218233	0.9752674	1.0720614	0.9130845	1.1060250	0.0017573	0.6042442	0.4254028	0.5863181	0.4542067	0.4512239	0.0013902	0.7188937	0.8019777	0.6759382	0.0009423	0.4893660	0.0859005	0.6146224	0.6377970	0.7832309	0.4432725	0.0213233	0.8369828	0.9543202	0.1700878	0.1097209	0.3591182	0.8808649	0.7862934	0.1733347	0.0999553	0.1019267	0.2437077	0.8722262	0.3955546	0.2865046	0.3124508	0.3554479	0.0191467	0.5324736	0.8684621	0.1304200	0.2397705	0.8633112	0.6791651	0.7869410	0.9865066
600	0.2419318	0.4851360	0.9483142	0.1020483	0.4038574	0.4083248	0.9132724	0.2655240	0.0508425	0.9871716	0.8429590	0.6723365	0.8383200	0.5088033	0.0946153	0.0017259	1.0042677	0.3535200	0.3654317	0.4607906	0.4776315	0.6469224	0.5721684	0.8058280	0.6019384	0.0088652	0.0008537	0.8638190	0.5010490	0.0374318	0.1206359	0.7062746	0.8510846	0.6286812	0.3695493	1.0197118	0.7195651	0.4295493	0.8567329	0.2154907	0.8608370	1.0370412	0.0739226	0.0232200	0.8475425	0.8940775	0.6591374	0.0407161	0.1497802	0.9515334	1.0710308	0.0789659	0.9938362	0.9314857	0.9539979	0.9681945	1.0854439	0.0065784	0.4037058	0.4112086	0.6316577	0.6013622	0.2757035	0.0006072	0.6664911	0.6805313	0.6283739	0.0012210	0.5218709	0.1605187	0.4544521	0.5358978	0.6545419	0.3946477	0.0273284	0.8122326	1.0209538	0.0570440	0.1319625	0.3890242	0.7850619	0.8154900	0.2392560	0.1579917	0.1368085	0.1925066	0.9812779	0.3332038	0.4946509	0.2624361	0.3182357	0.0372256	0.6052572	0.9546685	0.1089554	0.1969614	0.9324692	0.7563922	0.7772019	0.8090198
650	0.2448525	0.5098246	0.8174730	0.1477843	0.4575313	0.4387965	0.8162627	0.2292202	0.0503610	0.8424431	0.9350886	0.8048957	0.8450662	0.4569422	0.1083736	0.0029260	0.9886580	0.3987194	0.2533254	0.2876710	0.4201703	0.6427638	0.5647708	0.7530613	0.6386502	0.0335250	0.0019785	0.6697996	0.4933355	0.0325378	0.2206047	0.6298247	0.8903766	0.5231849	0.3009494	1.0359361	0.7909954	0.4042446	0.9072934	0.1836790	0.8361072	0.9784903	0.0913023	0.0218553	0.7504158	1.0582517	0.8254431	0.0453499	0.2019659	1.0113353	1.0715160	0.0559422	0.9064213	0.9533496	0.9676143	0.8237161	1.0932987	0.0100304	0.3868251	0.2844932	0.6842128	0.5998806	0.1480203	0.0010495	0.6584047	0.6757871	0.6447997	0.0046932	0.5459951	0.2404844	0.3174750	0.5370320	0.6455437	0.3302043	0.0126278	0.8481337	0.9825301	0.0268363	0.1523890	0.2348327	0.7744300	0.8156126	0.2517611	0.0909003	0.1451241	0.2092149	1.0993622	0.2971023	0.6537607	0.3272031	0.3274242	0.0355700	0.5472350	0.9848467	0.0827783	0.1626854	1.0589206	0.7650364	0.8525138	0.7337386
700	0.2734029	0.4730002	0.8926008	0.1174642	0.4935225	0.3794172	0.8272481	0.1743195	0.0426958	0.6885269	0.9362270	0.7850445	0.9590457	0.4148973	0.0869561	0.0125506	0.8976924	0.3718620	0.2156240	0.2401947	0.3822281	0.6005431	0.5611937	0.7545592	0.6814777	0.0479859	0.0077488	0.5819829	0.6069077	0.0747033	0.2520010	0.5062048	0.9074962	0.4459519	0.2890932	1.0207890	0.8459615	0.4411760	0.8987210	0.1609218	0.8864230	0.9457472	0.0814874	0.0259542	0.6732766	0.9867137	0.8399620	0.0388144	0.1741393	1.0010200	0.9022639	0.1247834	0.8773209	0.8811844	1.0448250	0.9522461	1.0097309	0.0072239	0.3472735	0.2884615	0.7670102	0.6140933	0.0734014	0.0029117	0.5965530	0.8115401	0.6864611	0.0009231	0.6922845	0.2678467	0.3029823	0.5340831	0.6447050	0.2277305	0.0177970	0.9127889	0.9189581	0.0207178	0.1592509	0.1940492	0.6367970	0.8713958	0.3099945	0.1390921	0.1111611	0.1760402	1.0835165	0.3641956	0.7478509	0.2820816	0.2586544	0.0662036	0.5375713	1.0200245	0.0521675	0.1213082	0.9993216	0.7504116	0.8578008	0.7905569
750	0.2605767	0.5114557	0.9094070	0.1562992	0.4531395	0.3813181	0.8193950	0.1595103	0.0762303	0.4873389	0.9721899	0.8677079	0.8894728	0.3855900	0.1183362	0.0263387	0.8976087	0.3219938	0.1313660	0.2252894	0.4369716	0.6270883	0.5657595	0.8544652	0.6042430	0.0742084	0.0043842	0.5274604	0.5328232	0.1180171	0.2763779	0.5321886	0.9589820	0.4387119	0.2582539	1.0315969	0.6945255	0.4119656	0.8637049	0.1346810	0.7861607	0.9997677	0.0755200	0.0217446	0.7433459	0.9744078	0.8731806	0.0414829	0.1563892	1.0377166	0.9633018	0.0900325	0.8891182	0.9272618	1.0619650	0.8790282	0.9326973	0.0038431	0.3713871	0.2843098	0.7113148	0.6217133	0.0482923	0.0004500	0.5982712	0.9477987	0.6561031	0.0010488	0.7614963	0.2396316	0.2966841	0.4940039	0.6458330	0.2119534	0.0271426	0.8201883	0.9834854	0.0270976	0.1332660	0.1858742	0.5405713	0.8181555	0.3493009	0.1170424	0.0917002	0.1612155	1.0366025	0.3738497	0.7574715	0.2009638	0.3055029	0.0666802	0.5352669	0.9753078	0.0455865	0.1354676	0.9718151	0.6325774	0.7996155	0.7437259
800	0.2607384	0.5029652	0.8942734	0.1511705	0.4788082	0.4072939	0.7788022	0.1615490	0.1431911	0.3769597	0.9961483	0.9191060	0.8386239	0.4153278	0.1038944	0.0198990	0.8111801	0.3115125	0.1274994	0.2059662	0.3746670	0.6260071	0.6404004	0.7699585	0.5709195	0.0578359	0.0057806	0.3685432	0.6055864	0.0902509	0.2661681	0.4816791	0.9969865	0.3690426	0.2266558	0.9893428	0.7889482	0.4082115	0.9252134	0.1244247	0.7733537	1.0474854	0.0659903	0.0131505	0.8008356	1.1009679	0.9235593	0.0467966	0.2047389	0.9554665	0.9997111	0.0885862	0.8937447	0.9668362	1.0618400	0.9363719	0.9406517	0.0230348	0.3127639	0.2264160	0.8108004	0.6617297	0.0309195	0.0017366	0.6369692	0.9871853	0.6920750	0.0006876	0.7591486	0.3386358	0.2574680	0.5147440	0.6250924	0.2091667	0.0154268	0.8517106	1.0503944	0.0315053	0.1570716	0.1851293	0.6247122	0.7509814	0.4358719	0.1236568	0.0689865	0.1912262	1.0358710	0.3705462	0.7874505	0.1965215	0.2725568	0.0658076	0.5820569	1.0289779	0.0244136	0.1123938	0.9945806	0.6246530	0.8576086	0.7800519
850	0.2591358	0.5023500	0.9185265	0.1577770	0.4277970	0.4301351	0.8069280	0.1617466	0.1835761	0.1934572	0.9723074	0.8252896	0.8815772	0.3166710	0.1009602	0.0313605	0.8177540	0.2901062	0.0916616	0.1655422	0.3449053	0.6432755	0.6164839	0.7891992	0.5630984	0.0543280	0.0227015	0.2984275	0.6242097	0.0744318	0.2638181	0.3901995	0.8814827	0.3485353	0.2237983	0.9613207	0.7472372	0.4260659	0.9359748	0.1658870	0.6259771	1.0283540	0.0585812	0.0088545	0.7824024	1.1200263	0.9764691	0.0615301	0.2385246	0.9089169	0.8516607	0.0550740	0.9164384	1.0495230	0.9959831	0.8739963	0.9466965	0.0172716	0.3163338	0.2225646	0.8975530	0.6506969	0.0241595	0.0003841	0.4729526	0.9288759	0.6911585	0.0004074	0.8453974	0.2754771	0.2380644	0.4779205	0.5008237	0.1794286	0.0111514	0.9027717	1.0322209	0.0250826	0.1582189	0.1046640	0.5030762	0.8087542	0.5244907	0.1316978	0.0543546	0.1445605	0.9779092	0.3538933	0.8720791	0.1393994	0.2829690	0.0728688	0.5369354	1.0418473	0.0006967	0.0950290	0.9640397	0.6598540	0.8147190	0.7281326
900	0.3086392	0.5027188	0.9844147	0.2337319	0.4617842	0.4562143	0.8488159	0.1480912	0.3839720	0.1201521	0.9754364	0.7992138	0.8146023	0.2762933	0.0963353	0.0420052	0.7796471	0.2802535	0.0838115	0.1687075	0.3108583	0.6366501	0.5694554	0.8079867	0.5719788	0.0535539	0.0803286	0.2401735	0.5298996	0.0803195	0.2788408	0.3793455	0.9317990	0.3682259	0.1938331	0.9768244	0.7065455	0.4582879	1.0422160	0.2855761	0.6457592	1.0106776	0.0481112	0.0069051	0.7459747	0.9685267	0.9475038	0.0517131	0.2034828	0.9933083	0.8541884	0.0730182	0.9708913	0.9906121	1.0559047	0.8745413	0.8946881	0.0144539	0.3371978	0.2094143	0.9494756	0.6361294	0.0173626	0.0065254	0.5475178	0.9258621	0.6880538	0.0000000	0.9243358	0.2665376	0.2320187	0.4756640	0.5398757	0.1338661	0.0142864	0.9002774	0.9904153	0.0211172	0.1404143	0.1212857	0.5275472	0.8195753	0.5750487	0.1472077	0.0618579	0.1300154	1.0179265	0.3771750	0.8293767	0.1905247	0.2394084	0.0945913	0.5449842	0.9566502	0.0072317	0.0701417	0.9413573	0.7178605	0.8380497	0.7934113
950	0.3055895	0.5530923	0.9665657	0.2160825	0.4418515	0.4592702	0.7659833	0.1514742	0.6563755	0.1457958	1.0562157	0.9003057	0.7920706	0.2637154	0.1179215	0.0579595	0.7594809	0.2883607	0.0937816	0.1696429	0.3668478	0.6770577	0.4836674	0.7265966	0.6909902	0.0561137	0.2404990	0.1873069	0.6466066	0.0910443	0.2936249	0.3153589	0.9358365	0.3684081	0.1801219	1.0061830	0.6744708	0.4528018	1.0426586	0.3061323	0.6870445	0.9586316	0.0498156	0.0222015	0.7321589	0.9989934	0.9211325	0.0623406	0.2228086	0.9519162	0.8905885	0.0662492	0.9600464	1.1331531	0.9913016	0.9213371	0.9449041	0.0220457	0.2955940	0.1925044	0.9141272	0.6848724	0.0138432	0.0053209	0.5878686	0.8740101	0.6299923	0.0052366	0.8527277	0.3153324	0.2028401	0.5051960	0.5033693	0.1135231	0.0029114	0.8495179	1.0192562	0.0117996	0.1289223	0.1761941	0.5179083	0.8266660	0.7445231	0.1191590	0.0334966	0.1433769	1.0162693	0.3825594	0.8810377	0.1517863	0.2276072	0.1219442	0.5580537	1.0486531	0.0049341	0.0627742	0.9610177	0.5823330	0.8079864	0.7212312
1000	0.2871811	0.5714785	0.9817416	0.1695801	0.4414061	0.4470107	0.7779129	0.1556201	0.7514029	0.1604085	0.9693386	0.9632165	0.8077241	0.2380810	0.1119904	0.0719771	0.6996135	0.2663773	0.0916823	0.1467065	0.4065331	0.7280329	0.3311731	0.7455544	0.6639048	0.0735250	0.3145669	0.1388565	0.7185332	0.1224263	0.2628218	0.2553120	0.9764365	0.2720492	0.1796033	0.9720877	0.6944265	0.5133680	0.9416602	0.4244672	0.5683724	0.9821725	0.0591825	0.0184162	0.7098931	1.0115030	1.0013630	0.0515058	0.1890881	0.9469901	0.8317246	0.0291504	0.8656654	0.9582519	0.9615270	0.8589907	0.9822815	0.0134323	0.3408238	0.1941501	1.0281553	0.7544522	0.0038056	0.0096215	0.5963782	0.7936560	0.6778947	0.0016593	0.9510704	0.2856711	0.2252790	0.4910409	0.5221572	0.1042166	0.0085944	0.8300786	1.0460567	0.0169862	0.1357998	0.1385545	0.5158678	0.8078842	0.8199346	0.1343024	0.0445992	0.1797463	0.9646648	0.4255832	0.8980740	0.1776949	0.2127738	0.1450687	0.5717249	1.0344145	0.0149128	0.1118054	0.9495199	0.5140760	0.7467591	0.8161530

0	0.3845558	0.6930042	1.0142347	0.1811706	0.4225332	0.4582409	0.8017363	0.1712513	0.8258599	0.2285159	0.9898386	0.8453261	0.9024630	0.2051077	0.1298756	0.0706371	0.7387682	0.2895877	0.1072841	0.1886244	0.3868090	0.6819353	0.1462782	0.7572806	0.6011781	0.1447811	0.4127554	0.0779169	0.7310928	0.1432668	0.2623000	0.2585126	0.9932741	0.3392198	0.1904981	0.9165927	0.7136645	0.4875492	1.0189096	0.4745821	0.6298377	0.9829655	0.0863696	0.0191885	0.8082284	1.0680801	0.9820332	0.0712226	0.1710254	1.0093445	0.8109099	0.0117665	0.8216699	1.0276548	1.0578475	0.7521756	1.0217050	0.0222191	0.3050831	0.1513816	0.9245516	0.4523783	0.0111864	0.0188302	0.6106563	0.9345020	0.7040076	0.0087751	0.9389214	0.1593220	0.1831028	0.5553872	0.5527551	0.0866367	0.0034703	0.8888153	0.9627994	0.0149692	0.1887279	0.1034533	0.6735939	0.8400225	0.7110381	0.1162874	0.0532026	0.2944084	1.0366980	0.4879549	0.8061179	0.1833538	0.2706713	0.1305012	0.5694685	0.9908065	0.0050281	0.1055310	1.0199545	0.6596288	0.8257876	0.7469030
