"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G65A	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.3904417	0.5639455	1.0583823	0.9200478	0.8275540	0.3256154	0.4583915	0.0526752	0.1027863	0.4025203	1.0263157	0.8330721	0.1148628	0.8712767	0.1218708	0.3374972	0.0015434	0.8621504	0.0623259	0.2962759	0.9731546	0.2073009	0.5374136	0.2948462	0.2414112	0.8583745	0.0885811	0.3864840	0.2597063	0.0996280	0.7989379	0.6911995	0.2437860	0.4364340	0.1906799	0.3270737	0.5873794	0.8539831	0.1147948	0.5722528	0.5074032	0.8471016	0.2457927	1.0066495	0.3418359	0.1069207	0.2540128	0.1949174	0.7136669	0.2626150	0.2492335	0.4041318	0.2892691	0.9869629	0.8989816	0.6062271	0.8472301	1.1227072	0.3915438	0.9436022	0.0015893	0.5867997	0.9023883	0.7335271	0.6027347	0.3167482	0.3960322	0.5269241	0.8316951	0.5366928	0.5604487	0.0912882	0.9778192	0.5345697	0.7289835	0.8837130	0.1930986	0.0637044	1.0731466	0.3258070	0.2093455	0.0449191	0.2213129	0.9957053	0.0011492	0.4850464	0.3596069	0.7853702	0.4937641	0.4354638	0.8628727	0.6242196	0.9056260	0.4719585	0.4736554	0.9485498	0.9379304	0.4283060	0.3529936	0.4049261
500	0.3524975	0.5329814	0.9800056	0.9763042	0.8709539	0.3024525	0.4806374	0.0333672	0.1275530	0.4041006	1.0277093	0.9941819	0.1503057	0.8266860	0.1138423	0.3338591	0.0008258	1.0133280	0.0561691	0.2926934	0.8808076	0.2369920	0.5441889	0.2893846	0.2089193	0.9333450	0.0936504	0.3698963	0.2711527	0.1079361	0.8398979	0.5912452	0.1808837	0.5736927	0.1807646	0.3262007	0.5324712	0.9843314	0.1148138	0.6139027	0.5373391	0.7173200	0.2432461	0.9590981	0.3969808	0.1206515	0.2531361	0.2034761	0.8056746	0.2017055	0.3571190	0.3625080	0.3247908	0.9704846	0.8850675	0.6369662	0.7916292	1.0570002	0.3794638	0.9784455	0.0002854	0.6866940	0.8247607	0.6726654	0.5350838	0.2921454	0.4629183	0.5956480	0.7843376	0.5285393	0.6157248	0.0862988	0.9523496	0.4772039	0.7508489	0.9068380	0.1523978	0.0894822	1.0060022	0.2876768	0.2320492	0.0419230	0.1782244	1.0913495	0.0007416	0.4211470	0.3768321	0.8316894	0.5223142	0.4966772	0.8353545	0.6441786	0.9850777	0.4959438	0.4145876	0.9417323	1.0475743	0.3839348	0.3947010	0.3826915
550	0.4194168	0.6128505	0.9731386	0.9240221	0.8113849	0.5074832	0.3730076	0.2420275	0.0942063	0.5722068	1.0690874	0.9304086	0.1281970	0.9077083	0.0984454	0.3374799	0.0048922	0.9724236	0.0762809	0.3404494	0.9670340	0.2555940	0.6135505	0.2787496	0.1842767	1.0268769	0.1155591	0.3884297	0.2773719	0.0735682	0.8645697	0.4966830	0.1864584	0.6175004	0.2534101	0.3750346	0.5241147	0.9372662	0.1060794	0.7248074	0.4810439	0.8260610	0.2567604	0.9884970	0.4885177	0.1034835	0.1578203	0.2464599	0.6403130	0.1734404	0.3502196	0.4271535	0.3592396	0.9422393	0.8828751	0.6733643	0.7931678	1.0603633	0.4484939	0.9260936	0.0015644	0.7381596	0.7995847	0.5289293	0.5988223	0.5506732	0.5401039	0.5920109	0.7154739	0.4855108	0.6703254	0.0891032	0.8621594	0.4413159	0.6579553	0.8846757	0.2540484	0.1021794	1.0003607	0.3105553	0.2051555	0.0297935	0.3386318	1.0538406	0.0027768	0.5038522	0.3325730	0.7845246	0.5063386	0.4441557	0.7309610	0.6288491	0.8693302	0.4388719	0.2555618	0.6198418	1.0109953	0.4531567	0.3810574	0.4852391
600	0.3941823	0.5752413	0.9633152	0.9002261	0.9093879	0.7446516	0.2539685	0.4186581	0.0867172	0.8789019	1.0274731	0.9223680	0.1001439	1.0108098	0.1311875	0.3592330	0.0012409	0.9322201	0.1371738	0.4419273	0.9592588	0.2319947	0.6337092	0.3001906	0.2656862	0.9272143	0.1288378	0.3739864	0.2496374	0.0916199	0.8858109	0.4812334	0.1397305	0.4741410	0.2679255	0.3053507	0.5180922	0.8517663	0.0832168	0.8274080	0.4655539	0.8853422	0.3208597	1.0541808	0.4230286	0.0659351	0.0664798	0.3438358	0.4892611	0.1519438	0.3476348	0.5073942	0.3347973	0.9269848	0.8194756	0.7163160	0.7484584	1.0153936	0.4260797	0.9283965	0.0004886	0.7336001	0.8739807	0.3402723	0.5246157	0.7027832	0.4512716	0.5704807	0.7023610	0.3767602	0.5805252	0.0599528	0.7635255	0.4665804	0.6456340	0.8779060	0.5018285	0.0921633	0.9790284	0.2496441	0.2420014	0.0294609	0.3518239	1.0150012	0.0021038	0.5186003	0.2981181	0.8428834	0.4797459	0.4002768	0.6382652	0.6846318	0.7583315	0.5134332	0.1352904	0.3748465	1.1159623	0.4496042	0.4053137	0.4972849
650	0.3904162	0.6227650	0.9437278	0.9682760	0.9676628	0.7577500	0.3195859	0.5623681	0.0874912	0.8227439	0.9223260	0.9124256	0.1246477	0.8942570	0.1321015	0.3921649	0.0064232	0.8833088	0.2137613	0.6431344	1.0085052	0.2244661	0.4918025	0.2855549	0.2768052	0.9837315	0.1148676	0.3746378	0.2339565	0.0968849	0.8216850	0.5012734	0.0882783	0.4578293	0.2203031	0.3697787	0.5416713	0.8832121	0.0662198	0.8724983	0.4441334	0.8483592	0.3543253	1.0313873	0.3236395	0.0148485	0.0894217	0.3993328	0.4327424	0.1255199	0.3417337	0.5381311	0.3198181	0.9174195	0.8122156	0.5967474	0.7679128	1.0045215	0.3999585	0.9927422	0.0010695	0.7473223	0.8608722	0.2357227	0.3670867	0.8334454	0.4148072	0.5862577	0.7280260	0.3714743	0.6149196	0.0680676	0.7093687	0.3992157	0.5851262	0.8815433	0.5517587	0.0671533	1.0998152	0.2408803	0.2174889	0.0146965	0.2984403	1.0116098	0.0047169	0.5718749	0.3320494	0.7645318	0.4734323	0.4378914	0.5151370	0.7293056	0.6546424	0.5405355	0.0731676	0.2770703	1.0818058	0.4329950	0.3908189	0.5431077
700	0.3784320	0.5839334	1.0276485	0.8600028	0.9372168	0.7319273	0.3227711	0.5784881	0.0804264	0.8770558	0.9454766	0.9143305	0.1477379	0.9810797	0.1244278	0.4670800	0.0092724	0.8480644	0.2949617	0.7648642	0.8572830	0.1740165	0.4230939	0.3185869	0.2026039	0.9412040	0.0867386	0.3532451	0.2603485	0.1028745	0.7566224	0.4617603	0.0605446	0.4134913	0.2715201	0.3483203	0.6209078	0.9412326	0.0473757	0.9715348	0.4717829	0.8215249	0.3590742	0.9949980	0.2633153	0.0125464	0.1214491	0.4381176	0.4275901	0.0891523	0.2797888	0.4890906	0.3440055	0.9828705	0.8084541	0.7305070	0.7587455	0.9611037	0.3680409	1.0367056	0.0012115	0.8630802	0.8849888	0.1915063	0.1923720	0.9135111	0.3797648	0.6360505	0.7648495	0.3253939	0.5940611	0.0826628	0.7156282	0.4284038	0.6289677	0.8508402	0.6388963	0.0516979	0.9853868	0.1404626	0.2210502	0.0325991	0.2205591	1.0178168	0.0073913	0.4432906	0.3623243	0.8210734	0.4778596	0.4153403	0.5156697	0.6763551	0.6779881	0.5100483	0.0312337	0.2764244	1.0112312	0.3960080	0.4667113	0.6583779
750	0.3925539	0.5031113	0.9534728	0.8694409	0.9215728	0.7577951	0.3952173	0.5231197	0.0922630	0.7027615	1.0267268	0.9506176	0.1166043	0.9235772	0.1867047	0.5265578	0.0030607	0.8246830	0.3803405	0.7872986	0.7505616	0.1207047	0.4561799	0.3485879	0.1109088	0.9911460	0.1284238	0.4079085	0.2093443	0.0764120	0.7510247	0.5020722	0.0549211	0.3857153	0.1859975	0.2935791	0.5467552	1.0036964	0.0516742	1.0182133	0.4301047	0.8805873	0.3424268	0.9375879	0.2351737	0.0133460	0.1640514	0.4871495	0.5038820	0.0927456	0.3224073	0.5051033	0.3865766	0.9345352	0.8009477	0.6508444	0.6699649	1.0433180	0.3677182	1.0077130	0.0008042	0.8974745	1.0360115	0.2158596	0.1357184	0.9213593	0.4170972	0.5829251	0.8821996	0.3068361	0.5238849	0.0550279	0.7291118	0.3987385	0.6360601	0.8704493	0.6374281	0.0487725	1.0995920	0.1146819	0.1929905	0.0209417	0.2144708	1.1038092	0.0197118	0.4374540	0.5122294	0.7441648	0.4657150	0.4060657	0.4929347	0.6443240	0.6756969	0.6662568	0.0108648	0.3405269	0.9299534	0.3276109	0.4417450	0.6605163
800	0.4036954	0.4109117	0.9811631	0.9348377	0.9245009	0.8348698	0.3087253	0.7049236	0.0811530	0.5591722	0.9887770	1.0115058	0.1625691	0.9043814	0.2323961	0.5249266	0.0019029	0.6879209	0.4082285	0.7771128	0.7484394	0.1012148	0.4929437	0.4056716	0.1151417	0.9722307	0.0941308	0.4255684	0.2479123	0.0894398	0.7393972	0.3764210	0.0779482	0.4525554	0.1845665	0.3695982	0.5813716	1.0093003	0.0702809	1.0819245	0.4426673	0.8401523	0.3048503	0.9927999	0.2831424	0.0368087	0.1833636	0.4705117	0.5464313	0.0473199	0.3344806	0.5886737	0.3759826	0.8179542	0.8612376	0.5474564	0.7427882	1.0402314	0.4178118	0.9726756	0.0032804	0.7831903	0.9935328	0.2385529	0.1037291	0.8904263	0.3465513	0.6453128	0.8807813	0.2952969	0.4256157	0.0622964	0.7680883	0.3623471	0.6192251	0.9580111	0.6546812	0.0567276	0.9941270	0.2208581	0.2228270	0.0228834	0.1700845	0.9996071	0.0046708	0.4714565	0.5405541	0.7508471	0.4560376	0.3030039	0.5101931	0.6134350	0.7432981	0.7011233	0.0158221	0.3191752	0.9258397	0.3181032	0.4725967	0.6135664
850	0.3879582	0.3494790	0.9378208	0.9006590	0.9923671	0.7231359	0.3771644	0.7770723	0.0938052	0.6267257	1.0644247	0.9567576	0.1497707	0.8950040	0.2419887	0.4953717	0.0022715	0.6102913	0.4461572	0.7838606	0.7212221	0.1904765	0.6023288	0.4108306	0.1889168	0.9886962	0.0631404	0.4631974	0.2858329	0.1023549	0.7202977	0.3825429	0.0919669	0.5568730	0.2157891	0.3899416	0.5134625	0.9799775	0.0824297	1.0366361	0.4419325	0.7988539	0.2707916	0.9323466	0.3355857	0.0476648	0.1348452	0.4077651	0.5120903	0.0404956	0.2948762	0.6332389	0.4312947	0.9617433	0.9864400	0.6408171	0.6527703	0.9780235	0.4267916	1.0244281	0.0029417	0.7198175	0.9299475	0.2360284	0.1135407	0.9056775	0.2779439	0.6045125	0.8535423	0.2598219	0.3308433	0.0464752	0.8038216	0.3791069	0.6605991	1.0092184	0.6681634	0.0488411	0.9450858	0.2853454	0.2190597	0.0454562	0.1618339	1.0000372	0.0103215	0.4356851	0.5562566	0.7206328	0.4647176	0.2945576	0.6076566	0.5249051	0.7222467	0.6996214	0.0331442	0.2268639	0.8980746	0.2434677	0.4685657	0.7536968
900	0.4381690	0.2730467	1.0349897	0.9880081	1.0221285	0.7508264	0.3942474	0.6810539	0.0878449	0.6499088	1.0274154	0.9913714	0.1511454	0.9009566	0.2345775	0.4494005	0.0037816	0.5616617	0.4775295	0.7624383	0.6853480	0.2332814	0.6631578	0.4126320	0.2141287	1.0473628	0.0644176	0.3888630	0.3173295	0.0959692	0.6615346	0.3860193	0.1092218	0.5679994	0.3348344	0.3270197	0.6583390	0.9754516	0.0808925	1.0459601	0.4281578	0.9174963	0.2847006	1.0049328	0.3538458	0.0527381	0.1362317	0.3963774	0.5275842	0.0395318	0.3149663	0.7976966	0.4179513	0.8958044	0.9065441	0.6551043	0.6708818	1.1898394	0.6009982	1.1277934	0.0026739	0.6423284	0.8747095	0.1598726	0.1139908	0.7731560	0.2347575	0.6945320	0.8467466	0.3000100	0.3271558	0.0777032	0.8133332	0.3876466	0.5946303	0.9321575	0.5823103	0.0434677	1.0030414	0.2356328	0.1794775	0.0679299	0.2113411	1.0381454	0.0086217	0.4733515	0.4196543	0.7353583	0.4441718	0.2942476	0.5304809	0.5807847	0.7317280	0.7362546	0.0088484	0.2639095	0.8596792	0.3453955	0.4277813	0.7487674
950	0.4278456	0.2963536	0.9738209	0.9727878	0.9554259	0.7554541	0.4147059	0.6058794	0.0673951	0.6680359	1.0460158	0.9577925	0.1239349	0.9857180	0.1722538	0.4639010	0.0090453	0.5296435	0.4338598	0.7358309	0.7682007	0.2463238	0.6563929	0.5113915	0.2589706	1.0177272	0.0609858	0.3982033	0.2589528	0.0600566	0.7458097	0.3858730	0.0984096	0.3565219	0.2838033	0.3353088	0.7008381	0.9032817	0.0765965	1.0582447	0.5079171	0.9167751	0.3179304	1.0786725	0.2837656	0.0237515	0.0893901	0.3220870	0.5679960	0.0632141	0.3443453	0.8118229	0.4380048	0.9559911	0.9218388	0.7104184	0.7341535	1.1143442	0.8073095	1.0263711	0.0029658	0.5994244	0.8387101	0.1337438	0.1015292	0.8904699	0.3007731	0.5984850	0.8561245	0.2386666	0.3307125	0.0601349	0.7488141	0.4198065	0.5518239	0.9394194	0.5030463	0.0944448	1.0272250	0.1802779	0.2185869	0.0549430	0.2190268	1.0241548	0.0130442	0.5204845	0.3771715	0.7458062	0.4658296	0.2253327	0.5107333	0.5203406	0.6994882	0.5759726	0.0270258	0.2850314	0.9092857	0.3600059	0.5082375	0.7063288
1000	0.3430019	0.2292043	0.9646268	0.9744791	0.9298904	0.7384479	0.4209061	0.6969297	0.0624698	0.6640944	1.0381315	0.9639328	0.1532051	0.9440522	0.2110520	0.5015871	0.0094170	0.4988374	0.5185520	0.7837558	0.9037652	0.2759467	0.5928456	0.4566988	0.2210230	0.9428231	0.0744794	0.3761853	0.2773298	0.0964295	0.6452793	0.4127410	0.0996440	0.2731139	0.2625641	0.3720876	0.6783388	0.8867405	0.0816953	0.9274391	0.5363960	0.7791153	0.3055187	1.0089150	0.2560687	0.0270416	0.0752123	0.3498159	0.5638538	0.0758203	0.3503940	0.9681737	0.3966286	1.0672366	0.9497537	0.7016829	0.7514386	1.0105516	0.8621853	1.0323623	0.0063579	0.6625218	0.7888297	0.1853839	0.0772474	0.9310426	0.3552500	0.6061122	0.8746205	0.2407861	0.3330083	0.0746595	0.7755844	0.3891926	0.5030766	0.8746918	0.6242103	0.0996733	0.9507712	0.1476774	0.2202515	0.0330745	0.1453941	0.9873700	0.0054750	0.4576500	0.3565902	0.7323152	0.5027637	0.2421334	0.5103583	0.6196606	0.7097188	0.5872197	0.0267937	0.3498538	0.8600728	0.3883413	0.5216451	0.6043138

0	0.3949019	0.2803410	0.8492435	0.7976439	0.8077123	0.7670627	0.4753913	0.8068467	0.0892193	0.7790524	1.0000336	0.9564761	0.1161601	0.9789222	0.1378975	0.4055809	0.0220835	0.3762278	0.4989795	0.8626726	0.7541915	0.3134210	0.6881374	0.4321850	0.3186800	1.0348761	0.0740422	0.3945022	0.2592586	0.0782807	0.7539655	0.4551214	0.0940406	0.4939983	0.1746647	0.3942889	0.6385974	0.9684311	0.1573652	0.9241787	0.5259821	0.9359120	0.3150564	0.9291040	0.2607309	0.0253161	0.0926178	0.4268996	0.7263170	0.1047206	0.4433282	0.8601726	0.3825177	0.9274728	0.8561948	0.6219136	0.7515155	1.0365534	0.8231121	0.8735462	0.0483963	0.4536599	0.7289927	0.1477162	0.0673156	0.9593125	0.2793380	0.3164837	0.9577032	0.2954578	0.3677614	0.0870394	0.8808902	0.3975656	0.6480384	0.9488670	0.5463529	0.0460598	1.0189877	0.0543975	0.2801673	0.0365092	0.1807613	1.0442140	0.0043712	0.4806683	0.3736092	0.7494348	0.5500730	0.1824906	0.5538648	0.6238632	0.6837469	0.5274812	0.0275138	0.2706868	0.9910393	0.4113524	0.5116352	0.5320990
