Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G68A	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.8759117	0.9178453	0.0204128	0.0395215	0.0294921	0.9704975	0.3454130	0.8872566	0.2729125	0.2421045	0.1335109	0.9722155	0.1318482	0.5039239	0.0095763	0.2704697	0.4107661	0.5321888	0.9668270	0.7114045	0.5648444	0.0216260	0.8698758	0.0941113	0.1932661	0.0322971	0.0465190	0.9256325	0.7503537	0.2447059	0.2709562	0.0792873	0.4920453	0.0145152	0.1988663	0.9956946	0.9769284	0.7813932	0.3500424	0.5195047	0.0099023	0.5577550	0.7507669	0.7444127	0.7180749	0.3826557	1.0464901	0.5215528	0.9962001	0.0708880	0.7070971	0.8417330	0.0695045	0.7729647	0.8139408	0.0227027	0.5190157	0.8706071	0.5120389	0.9171109	0.6737537	0.5346017	0.3836573	0.4026421	0.6271175	0.0647261	0.7303775	0.1021782	0.3793149	0.1235724	0.6421308	1.0399352	0.9572887	0.4673397	0.3719862	0.9353095	0.1792838	0.9375657	0.8964455	0.7371940	0.4808039	0.8012598	0.5764017	0.2728719	0.5067691	1.1003064	0.8807050	0.8807730	0.0527176	0.7719516	0.9772258	0.8054991	0.9329148	0.5598501	1.0225444	0.7880440	0.0555228	0.1899368	0.9150250	0.0780055
500	0.9144938	0.9487543	0.0204272	0.0271689	0.0351373	1.0027971	0.3990509	0.9610177	0.3179816	0.2523177	0.1294822	0.9028648	0.1285151	0.5310496	0.0102398	0.2838404	0.4462943	0.5213094	1.0889514	0.7567568	0.5585985	0.0168462	0.8896414	0.1581645	0.1703711	0.0304344	0.0221839	0.8846914	0.8312702	0.2371359	0.2452224	0.1079169	0.5958100	0.0160522	0.1528406	0.9946799	0.9866653	0.8254341	0.2719306	0.4517815	0.0097130	0.6053173	0.5740346	0.7401498	0.7408344	0.3744438	0.9951841	0.4692935	0.9849827	0.0813426	0.7412912	0.8310846	0.0593267	0.7387004	0.8632536	0.0132816	0.5652168	0.9395085	0.4268663	0.8670849	0.7073907	0.5241934	0.3318220	0.4016291	0.5989699	0.0301458	0.8515841	0.1139177	0.3847636	0.1210414	0.5967147	1.0498997	0.9818099	0.4525137	0.3272626	0.9553317	0.2071537	0.8934700	0.8466911	0.8120675	0.4720448	0.7713718	0.5739673	0.2924968	0.5073473	1.0661820	0.9066253	0.8266263	0.0835433	0.7403308	1.0021855	0.7493507	0.9668156	0.5285546	0.9860584	0.7874550	0.1030067	0.2374177	0.9520069	0.1154309
550	0.7800529	0.9803135	0.2504740	0.0413279	0.2871580	0.8299161	0.6158466	0.9579432	0.3450967	0.2152996	0.2175262	0.9631168	0.0946387	0.5130896	0.0172533	0.2730542	0.4853803	0.4313621	0.7899703	0.5875831	0.5372936	0.0205488	0.9799425	0.6008616	0.1912858	0.0471192	0.0199162	0.9246730	0.7695858	0.2173997	0.2848746	0.0560188	0.5186344	0.2102477	0.1872637	1.0149301	1.0381163	0.6773350	0.3385426	0.4891384	0.0055306	0.6518664	0.6046771	0.4802811	0.6644214	0.4297714	1.0309691	0.3684196	1.0382214	0.0686050	0.8078778	0.7579653	0.0607936	0.7474209	0.9374088	0.0149180	0.5318003	0.9073173	0.4243581	0.9192519	0.7298909	0.5782804	0.3332612	0.4644323	0.6099813	0.0477952	0.8184382	0.1470829	0.4283675	0.1549777	0.4321191	1.1125484	0.8392074	0.5801053	0.3151299	0.9418595	0.2070774	0.9535289	0.8059028	0.7901641	0.4949385	0.7121130	0.7033856	0.3047920	0.4798307	0.7666930	0.9702508	0.6940923	0.0919574	0.5902173	0.9190179	0.6310462	0.9896364	0.5553283	0.9724160	0.8737162	0.1191934	0.2119863	0.8412911	0.1118856
600	0.8682818	0.8823123	0.5102178	0.0334914	0.5707338	0.5789820	0.6773014	1.0031963	0.4636269	0.2112208	0.1726635	1.0650692	0.0769453	0.4723853	0.0076684	0.2723491	0.5413191	0.2852921	0.5389396	0.4459743	0.5597830	0.0326719	0.9688270	0.7475708	0.1216238	0.1616468	0.0179899	0.8380726	0.6812434	0.2227856	0.3014500	0.0349282	0.3772826	0.4313506	0.1458244	1.0454745	1.1541265	0.5284425	0.5976693	0.5605370	0.0130113	0.5671498	0.8196110	0.3062999	0.7114830	0.3394612	0.9863602	0.1853905	1.0091476	0.0334289	0.6711193	0.6277966	0.0807762	0.8006673	0.8651213	0.0229536	0.5618197	1.0163008	0.5481965	0.9438381	0.7609684	0.7037652	0.3217583	0.4525919	0.7124538	0.0235312	0.8189454	0.1668976	0.3880830	0.2121251	0.2162634	1.0428650	0.8974183	0.7079482	0.3424684	0.9989471	0.2571171	0.8468024	0.7903350	0.6570856	0.4429001	0.6923905	0.8276191	0.3157471	0.4660660	0.3919918	0.9654314	0.4860517	0.0635200	0.6914620	0.9932567	0.5608188	0.9983951	0.6525799	1.0170239	0.7949708	0.1120578	0.2035076	0.8843920	0.1039181
650	0.9243798	0.9244527	0.5131074	0.0199230	0.7079926	0.4855594	0.6221582	0.9440434	0.3807007	0.2177595	0.1396409	0.9321920	0.0657994	0.6287447	0.0049335	0.2610311	0.4916758	0.2023860	0.3505928	0.3406026	0.6211971	0.0248855	1.0327866	0.9591497	0.0720514	0.1844962	0.0419228	0.9056492	0.6460192	0.1791214	0.2902075	0.0156361	0.1770706	0.5777242	0.1581946	0.9931058	1.0269157	0.4405107	0.6254318	0.5303487	0.0226086	0.6271314	0.8930798	0.2808435	0.7666579	0.2950763	0.8482196	0.1109989	0.9519540	0.0557610	0.6136466	0.4827791	0.1449971	0.7979232	0.8882867	0.0251705	0.5042232	0.9209504	0.5912884	1.0184499	0.6430251	0.7520915	0.3221432	0.4256016	0.6847491	0.0613619	0.7292074	0.1767607	0.3484135	0.4947823	0.1076025	0.8900114	0.9780728	0.7607363	0.3784165	1.0087217	0.2255669	0.7872073	0.8127258	0.6739529	0.4925441	0.7193774	0.8202836	0.2696193	0.3856942	0.2405945	0.9541205	0.5935084	0.0631722	0.8243605	0.9719310	0.5122875	0.9857038	0.6732731	0.7977151	0.8269580	0.1543238	0.2306228	1.0060094	0.1083921
700	0.8646585	0.9252891	0.6986430	0.0097364	0.7578959	0.3996856	0.6073726	0.9684117	0.4108856	0.1394983	0.1882940	0.8423848	0.0710947	0.6482642	0.0075750	0.2428835	0.4671000	0.1375752	0.3336896	0.2695467	0.5783609	0.0115035	0.9066118	0.8801955	0.0373806	0.1372502	0.0406232	0.8118876	0.5729152	0.1763756	0.2749649	0.0207019	0.0819502	0.7965965	0.1877064	1.0111201	0.9456572	0.4008855	0.6453296	0.6782978	0.0138422	0.7660674	0.8965175	0.3592178	0.8292995	0.3539650	0.8265135	0.1153695	0.9678751	0.0299346	0.6266834	0.3798570	0.3196421	0.7362335	0.8912204	0.0259312	0.5320580	0.9488729	0.5373149	0.9973515	0.4733108	0.7685450	0.3264127	0.4824284	0.7779620	0.1271394	0.7642052	0.2857909	0.2401591	0.6892021	0.0602072	0.8159299	1.0061473	0.7199907	0.3937676	0.9224193	0.2008978	0.8935334	0.7205781	0.6543122	0.4972069	0.7253746	0.9638651	0.2459977	0.3428814	0.2121825	1.0857963	0.4994368	0.0806642	0.9647408	0.9827460	0.4864061	0.9230719	0.8230793	0.6769660	0.7590969	0.1082022	0.3439137	0.9873072	0.1912686
750	0.7965121	0.8487849	0.7441477	0.0118852	0.9052050	0.3988429	0.5721530	0.9743999	0.5144337	0.1430284	0.1681909	0.9171237	0.0384476	0.6306352	0.0059737	0.2328523	0.4277151	0.0588131	0.2578501	0.1801504	0.5513739	0.0152524	0.8574690	0.9522599	0.0209640	0.0482900	0.0440490	0.7523728	0.5001745	0.1699463	0.4073285	0.0055922	0.0517597	0.7525443	0.1792449	1.0616192	1.0126741	0.5435460	0.5566458	0.8000525	0.0158320	0.7664824	0.8491923	0.4045189	0.8197272	0.3693917	0.6412668	0.0943806	0.9607514	0.0416564	0.5710735	0.3330567	0.4571931	0.7321443	0.8697787	0.0241620	0.4984324	1.0447087	0.5327729	0.9495262	0.4308805	0.8497848	0.3877145	0.5131872	0.7967264	0.0918063	0.8919354	0.3445224	0.2203881	0.8036222	0.0184726	0.8700858	1.0403758	0.7336668	0.3956844	1.0191859	0.1661239	0.8902841	0.5736014	0.7067043	0.4904450	0.8036065	0.9300766	0.2338016	0.3237801	0.1210369	1.0724880	0.4284327	0.0901516	0.9559324	1.0051525	0.5251437	0.9137149	0.9088466	0.5560189	0.7917871	0.1395425	0.3629070	0.9727364	0.2069437
800	0.8445017	0.8771467	0.7737840	0.0028645	0.9531642	0.4081031	0.5680180	0.9125325	0.7278939	0.1716836	0.1887050	0.8244401	0.0433365	0.5872316	0.0145805	0.3024685	0.4097468	0.0443703	0.2515707	0.1860646	0.5096222	0.0165969	0.9266198	0.9897442	0.0251162	0.0545104	0.0271414	0.7864271	0.5003946	0.1890793	0.3836796	0.0055662	0.0412038	0.8097762	0.2546918	1.0338141	0.9655295	0.7066450	0.6447195	0.7270780	0.0300309	0.7661534	0.9088141	0.3475028	0.8611687	0.3649442	0.6748391	0.0872800	1.0134805	0.0501926	0.5072887	0.2920573	0.5493516	0.6971430	0.8978820	0.0442606	0.4657627	0.9127926	0.5667208	0.9309015	0.5035647	0.9419673	0.4401734	0.5086099	0.7239014	0.0761988	0.8874184	0.3272942	0.2298944	0.8983387	0.0092225	0.7909930	0.9915356	0.6094447	0.4611196	1.0274836	0.2053607	0.8779743	0.5649224	0.8708662	0.4840935	0.8492268	0.8900541	0.2636215	0.3712048	0.1102227	0.9809901	0.3724548	0.0910740	0.9566394	0.8865214	0.5020121	0.9637559	0.8485460	0.5710333	0.8127357	0.1058786	0.5296573	1.0979837	0.2341960
850	0.7669477	0.9201384	0.6972343	0.0095299	0.8481837	0.4418525	0.4102903	0.9223153	0.5778469	0.1750229	0.2345081	0.8108647	0.0349642	0.5835154	0.0106726	0.3572671	0.4405305	0.0455452	0.2575317	0.1324632	0.5128709	0.0206636	0.9532263	1.0017299	0.0206369	0.0465066	0.0293574	0.7370680	0.6128330	0.2089592	0.4282412	0.0028651	0.0244248	0.6771515	0.2151298	0.9647100	0.9586491	0.7275641	0.6829290	0.6998462	0.0350605	0.8288197	0.9548402	0.4076998	0.8086892	0.3655251	0.6082451	0.0909445	1.0329322	0.0351726	0.5154146	0.3259275	0.5890805	0.8102581	0.8795902	0.0291813	0.4712304	1.0156729	0.5992472	0.9510856	0.4262721	0.8529747	0.4147206	0.5332074	0.7813065	0.0428128	0.8808486	0.3824897	0.2129411	0.8764335	0.0017595	0.8349464	1.0333528	0.6112153	0.4345581	1.0076178	0.2462030	0.7880568	0.5303530	0.9356180	0.4697163	0.8461692	0.9509954	0.3138335	0.3965304	0.1564983	1.0317958	0.3626312	0.1112753	0.8394779	0.8315167	0.4839639	1.0237375	0.9944080	0.5611259	1.0043493	0.1116232	0.5193926	1.0642553	0.2688730
900	0.7707655	1.0129163	0.8630159	0.0057809	0.8097181	0.5401201	0.4458326	1.0220763	0.6099180	0.1562332	0.2200368	0.8615993	0.0503368	0.5060458	0.0226632	0.3141029	0.4103843	0.0515662	0.2951385	0.1403395	0.5159027	0.0227390	1.0139274	0.9831090	0.0178853	0.0879624	0.0297017	0.7500629	0.6424113	0.2583198	0.3512837	0.0040101	0.0233231	0.7313971	0.2128388	1.0172251	0.9788986	0.7220820	0.6548468	0.7137962	0.0551592	0.7467620	0.8846929	0.3441346	0.7722524	0.2585863	0.6520911	0.0843793	1.0484940	0.0558470	0.5102221	0.2987526	0.6144979	0.7797442	0.8057531	0.0246912	0.5040544	0.9936692	0.6152131	0.9607206	0.3405020	0.8431544	0.3729716	0.5307469	0.7606339	0.0507676	0.9495410	0.4538241	0.2333994	0.9999731	0.0040073	0.8962675	0.9976887	0.5934485	0.4760850	0.8896563	0.2811017	0.7087644	0.4849720	0.9117958	0.5418692	0.8842674	0.9187227	0.3484542	0.4331231	0.1684834	0.9640150	0.3579799	0.1046656	0.9028132	0.7762332	0.5008489	0.9903278	0.8694138	0.5790578	0.7961729	0.1345340	0.5047063	1.0137166	0.2582292
950	0.8578622	0.9401824	0.8084076	0.0076738	0.8115780	0.5891820	0.4369336	0.9990767	0.6145380	0.1801014	0.1955763	0.9257324	0.0658588	0.5389247	0.0150714	0.3501399	0.4025672	0.0417777	0.3452205	0.1351746	0.4829514	0.0194210	0.9348320	0.9371924	0.0149437	0.0733741	0.0144340	0.7530263	0.5884822	0.2078711	0.3284226	0.0036166	0.0314837	0.6489007	0.2313777	1.0320959	1.0477902	0.6829816	0.6458794	0.7349435	0.0397990	0.8314526	0.8917310	0.3175622	0.7791736	0.3404126	0.6248427	0.0916897	1.1015529	0.0736694	0.5505568	0.3582895	0.6192204	0.8814534	0.8706700	0.0274472	0.4788529	0.9875482	0.5789434	0.8868563	0.3846959	0.8899082	0.4606050	0.5269138	0.6892289	0.0660182	0.9615279	0.3242148	0.2241241	1.0695784	0.0012966	0.7725118	0.9549538	0.6620897	0.5286603	0.9767358	0.2821030	0.6929435	0.5550557	0.8728779	0.5212999	0.9115225	0.9873980	0.4163103	0.4333158	0.1597835	0.9621459	0.3313303	0.0646324	0.9093383	0.8227436	0.4023223	0.8467155	0.8536486	0.5632686	0.7542054	0.1342179	0.5370232	0.9980862	0.2989267
1000	0.8624333	1.0278330	0.7302417	0.0172358	0.8695234	0.6034387	0.4220877	1.0512001	0.5558177	0.1750282	0.1720569	0.8991072	0.0824780	0.4256356	0.0184410	0.3146859	0.4748950	0.0509462	0.3830293	0.1712394	0.4858763	0.0396194	0.9219190	1.0454191	0.0076194	0.0878124	0.0103290	0.7109730	0.5698297	0.2310539	0.3420614	0.0095866	0.0334933	0.7173430	0.2034740	1.0780080	1.0048184	0.7027571	0.5915345	0.6742924	0.0333718	0.8161108	1.0274362	0.3541225	0.8701960	0.2589273	0.4856491	0.1061174	1.0263822	0.0649387	0.5215999	0.3567278	0.5730107	0.8243693	0.8178057	0.0327883	0.5154151	0.9508532	0.5213642	0.8823668	0.4164507	0.8738440	0.4619405	0.4962260	0.6406749	0.0476626	0.9163477	0.3432811	0.2227146	0.9023100	0.0001121	0.7582686	1.0226164	0.5921469	0.4856585	1.0759786	0.3257482	0.7970986	0.5816170	0.9020566	0.4594256	0.9380032	0.9753491	0.3883912	0.3876509	0.2019464	0.9838261	0.3229044	0.0621587	0.9422864	0.7981481	0.4538369	0.9187398	0.8587899	0.5734607	0.8232534	0.1506376	0.4459647	0.9410631	0.2820935

0	0.8719094	0.8988475	0.8446781	0.0335429	0.8956663	0.5632375	0.4504405	0.8920815	0.5143569	0.1913787	0.1613303	1.0119998	0.0629571	0.4909358	0.0308981	0.2835690	0.4532518	0.0528911	0.3130170	0.1121661	0.5011457	0.0163133	0.9389474	1.1349893	0.0128355	0.0512092	0.0534361	0.8020771	0.5621492	0.2144896	0.3481056	0.0153819	0.0262461	0.7327497	0.1818845	0.9614088	0.9595807	0.8329265	0.6118170	0.6846341	0.0549827	0.8180576	1.0440572	0.3012883	0.7579799	0.2944572	0.5986181	0.1419336	1.1077046	0.0440579	0.5218651	0.3489984	0.4972499	0.7869329	0.8107624	0.0187908	0.5857917	1.0123785	0.5630238	0.9978309	0.3509084	0.8338673	0.3385418	0.4999080	0.6159433	0.0881838	0.8241052	0.3723555	0.2295621	0.8040377	0.0003005	0.7831749	0.8725658	0.7004782	0.5434681	0.8660817	0.2733286	0.7537617	0.4474976	1.0058171	0.4020605	0.8085402	0.8679238	0.3451633	0.4089694	0.2148844	1.0682649	0.2640994	0.0674611	1.0525179	0.8416317	0.4845507	0.9928407	0.9461160	0.5610045	0.8231739	0.1668210	0.4828844	0.9338264	0.2379202
