Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G64A	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.3375870	0.7092397	0.2372519	0.2285520	0.3254838	0.0281467	0.1724443	0.0032225	0.6520650	0.6021157	0.0408968	0.0008080	0.1253369	0.1603407	0.2590997	0.6421325	0.1867532	0.6684143	0.4733925	0.4012401	0.0765848	0.2796628	0.2177917	0.1402002	0.6963806	0.5929587	0.0501886	0.5633777	0.3820412	0.0262782	0.3087719	0.5757872	0.3956601	0.6713403	0.4815766	0.0041053	0.4218256	0.3187587	0.2642458	0.3560694	0.0711507	0.2499150	0.4908440	0.1985891	0.4591978	0.3511002	0.7970646	0.7101644	0.3504516	0.5835384	0.1113809	0.3725830	0.7331796	0.5513931	0.5142321	0.1114507	0.0086991	0.4072943	0.1170376	0.5970988	0.0039761	0.6304807	0.2237767	0.2621788	0.1791786	0.4704792	0.0508669	0.2568444	0.6466168	0.3458252	0.7647188	0.6118312	0.0149515	0.5852903	0.4935942	0.5058699	0.1318090	0.6178331	0.0032900	0.5285920	0.0431014	0.1616481	0.1239744	0.4537661	0.5515509	0.6131716	0.4632158	0.1448028	0.5637080	0.5942349	0.0125333	0.2552415	0.4380923	0.7945923	0.3805652	0.1168065	0.0059606	0.3121236	0.0171358	0.1154458
500	0.3841978	0.7554542	0.2015600	0.2955671	0.2859316	0.0398069	0.1100020	0.0063536	0.6580908	0.5713314	0.0308844	0.0005232	0.0875559	0.0682323	0.3112440	0.4322925	0.1508433	0.6229275	0.7217894	0.4467090	0.0764495	0.1870114	0.3301373	0.0763936	0.6499703	0.5924692	0.0508369	0.5567718	0.4931442	0.0643723	0.2869596	0.5565149	0.3454676	0.8029503	0.6421439	0.0078126	0.5861689	0.3485354	0.2667443	0.4619773	0.1046917	0.2525753	0.6280391	0.3514069	0.5086294	0.3361329	0.6588856	0.6938685	0.3262675	0.6085262	0.0964967	0.3990564	0.7087689	0.4782374	0.7284352	0.1462570	0.0101503	0.5363150	0.1106756	0.6007102	0.0089511	0.5690522	0.2912765	0.2679343	0.2144394	0.4619921	0.1010797	0.2960328	0.6698233	0.4032677	0.6749017	0.5612382	0.0042317	0.5645440	0.5455250	0.5385307	0.1350833	0.5918566	0.0105663	0.5456022	0.0668647	0.2064685	0.0854527	0.3357800	0.6194979	0.5026754	0.5324198	0.1372674	0.5662585	0.6729043	0.0029118	0.2902384	0.5048490	0.6794516	0.4865931	0.1184176	0.0055206	0.2607642	0.0335810	0.1409327
550	0.1608566	0.6928565	0.4146902	0.2343257	0.2514220	0.0720583	0.2376636	0.0067807	0.7295481	0.2375918	0.1231042	0.0372600	0.6626877	0.0745739	0.3939546	0.4959018	0.1943261	0.6656457	0.4436579	0.6278511	0.0618475	0.2889731	0.1537139	0.0809073	0.7439831	0.6719868	0.0372090	0.5266736	0.3845006	0.1539672	0.2150081	0.5267468	0.3296584	0.6710720	0.6503369	0.0529362	0.8058069	0.2553253	0.5983706	0.4485395	0.0962123	0.4017657	0.3549315	0.3118936	0.3715907	0.3343448	0.7975474	0.6950289	0.3515083	0.6734337	0.0657982	0.3349970	0.7555344	0.4788613	0.5654606	0.1752622	0.0312464	0.5663974	0.1036354	0.6276594	0.0045646	0.6299244	0.2549345	0.2612640	0.2240263	0.4627297	0.1385586	0.2462073	0.6679240	0.3317599	0.5274915	0.5942540	0.0337564	0.3921892	0.7087192	0.5216131	0.0877236	0.8180552	0.1921651	0.3693730	0.0563280	0.1859676	0.0760501	0.3191135	0.6470027	0.3442864	0.5732388	0.1107098	0.6627250	0.5503364	0.0348630	0.2064657	0.4548388	0.7481277	0.3342534	0.1039174	0.0047949	0.3131883	0.0118608	0.1327573
600	0.1366595	0.7002457	0.2346629	0.2275304	0.2677946	0.2069459	0.3311371	0.0162781	0.5897369	0.1310518	0.1458999	0.0897648	0.6167574	0.0580029	0.4295253	0.5018500	0.2071248	0.7899856	0.5327194	0.6262891	0.0447013	0.3629014	0.0590557	0.0712999	0.8108053	0.5702043	0.0370069	0.5880193	0.6075592	0.2824142	0.2744660	0.4555974	0.2019892	0.7118112	0.5823849	0.0118155	0.6359836	0.4387632	0.5876099	0.4993950	0.2073085	0.4877037	0.3559215	0.2859987	0.3790032	0.4274838	0.6921005	0.7091796	0.3083783	0.6675037	0.0349675	0.3639365	0.5760332	0.4874492	0.5492180	0.2031284	0.0183519	0.4110281	0.1565566	0.6346889	0.0027917	0.6461663	0.3000001	0.3217183	0.2241623	0.4476212	0.0751643	0.2046917	0.6094442	0.3671081	0.6043009	0.5056128	0.0396704	0.2581822	0.6561951	0.5013352	0.1008342	0.7346942	0.4101712	0.3332991	0.0490481	0.1299115	0.0588807	0.3068994	0.6168877	0.4076043	0.6252392	0.1303477	0.8847940	0.4487536	0.0642022	0.2047856	0.4380065	0.6817905	0.3165258	0.1303124	0.0090817	0.2647894	0.0273988	0.0501133
650	0.1205907	0.6131193	0.1823661	0.2072251	0.2598248	0.2541390	0.2276633	0.0090738	0.4633139	0.0760471	0.0962870	0.1031191	0.5279068	0.0314100	0.3585639	0.5132756	0.1571892	0.7390754	0.6285249	0.6046541	0.0952622	0.4529423	0.0932742	0.0884377	0.7514831	0.5854435	0.0262792	0.5547727	0.4638175	0.2563789	0.3244050	0.5039511	0.3321261	0.7181583	0.4998228	0.0142046	0.5696743	0.3311236	0.6363818	0.5368810	0.2634620	0.5058382	0.4134231	0.2397175	0.3629642	0.4392017	0.8273567	0.6585222	0.3370340	0.7821248	0.0022352	0.4868579	0.6302472	0.4887681	0.4838582	0.1354676	0.0029252	0.4947019	0.0829324	0.7098571	0.0028011	0.5038435	0.2743274	0.1977466	0.2722374	0.4627803	0.1246133	0.0617734	0.4990932	0.4525776	0.5928620	0.5557900	0.0456580	0.2637266	0.5903134	0.3835075	0.1686830	0.6527080	0.3590093	0.2906815	0.0990988	0.0676698	0.0329911	0.2085195	0.6531109	0.4852839	0.5364705	0.1602472	0.5778840	0.3890964	0.1318557	0.2794863	0.4007615	0.6363439	0.3377971	0.1205692	0.0024933	0.1333717	0.0072413	0.0653908
700	0.1002016	0.6656470	0.3100880	0.2383335	0.4135704	0.1480269	0.2791002	0.0127953	0.4756256	0.0618417	0.0917401	0.0840087	0.6076493	0.0462579	0.3969543	0.4526115	0.1462422	0.7688994	0.6602478	0.5552508	0.2023311	0.4548838	0.0438852	0.0882642	0.7653247	0.4773049	0.0399275	0.3874780	0.3919479	0.0609673	0.2235857	0.4870772	0.2603423	0.6582990	0.6657849	0.0031634	0.5037492	0.2030443	0.6537318	0.7629033	0.3386604	0.4897728	0.4495351	0.3298345	0.4103513	0.3846329	0.7385377	0.5634451	0.2872137	0.6442519	0.0014182	0.4130095	0.6363189	0.5099694	0.4558153	0.1435145	0.0039854	0.4797887	0.0837550	0.5594539	0.0099715	0.6276312	0.1353355	0.2789266	0.2197758	0.4892043	0.1321175	0.1043775	0.5864522	0.3269839	0.5637214	0.4156016	0.0522928	0.3046400	0.5368931	0.5951799	0.2744269	0.7375961	0.3817486	0.3821215	0.1164235	0.0227375	0.0366660	0.1575869	0.5928928	0.4050167	0.5989188	0.1424977	0.5801944	0.4794470	0.1116951	0.2651912	0.3289392	0.6949760	0.3807882	0.0772149	0.0127229	0.1975510	0.0083137	0.0939389
750	0.0535194	0.5972894	0.2306787	0.3044266	0.2867358	0.1946825	0.1398928	0.0228180	0.5465170	0.0571075	0.1197293	0.1029987	0.7397030	0.0302985	0.4811992	0.2628309	0.2587333	0.6670918	0.6854246	0.4006982	0.2891649	0.5694751	0.0818616	0.1052634	0.5286590	0.4478920	0.0309410	0.3223199	0.3522411	0.0390930	0.2513529	0.5872337	0.3640992	0.6659497	0.6573601	0.0038626	0.5907814	0.2856748	0.7038663	0.6768945	0.3710662	0.4924791	0.4791007	0.3433740	0.4215218	0.5331983	0.6127861	0.6817225	0.3083415	0.6286881	0.0002499	0.5111989	0.5689722	0.4864454	0.5099813	0.0792444	0.0022175	0.4217523	0.0942118	0.6583199	0.0085634	0.5084566	0.1680461	0.2953336	0.1908211	0.3980794	0.1077682	0.0761033	0.4985579	0.2954090	0.5454738	0.3952966	0.0252810	0.3254574	0.4878268	0.5304940	0.3870562	0.5722433	0.2536572	0.3037341	0.1098670	0.0434680	0.0412922	0.1213663	0.6526621	0.4394812	0.5010261	0.0595856	0.6031049	0.5591291	0.1284589	0.3313930	0.3797020	0.7343077	0.2887093	0.0688831	0.0091937	0.2796084	0.0043711	0.0980749
800	0.0914069	0.5991498	0.3584343	0.2951593	0.2672492	0.0744686	0.1462486	0.0116073	0.5544743	0.0408959	0.1480509	0.1361948	0.6339032	0.0922013	0.3669599	0.2643656	0.3391062	0.5667366	0.5787917	0.2649280	0.2542561	0.5586500	0.0338226	0.1241274	0.8428483	0.5170572	0.0835187	0.2820054	0.4617216	0.0488085	0.1907929	0.5171818	0.3588114	0.6497918	0.6683335	0.0223602	0.6691780	0.3083980	0.6646077	0.6208612	0.2849284	0.5303803	0.3945203	0.2823593	0.3383745	0.4556098	0.7380279	0.5790444	0.2114064	0.6682220	0.0122689	0.7971820	0.5624393	0.4515192	0.5152610	0.0693237	0.0001965	0.4562622	0.0991380	0.6026104	0.0166850	0.4218882	0.1730932	0.1669007	0.2370505	0.4230110	0.1079051	0.0469310	0.7158584	0.3494579	0.5846036	0.3356472	0.0243964	0.3607067	0.5471272	0.4405092	0.3288198	0.6919925	0.2712861	0.5405547	0.0931856	0.0347279	0.0196181	0.1204301	0.5827071	0.3874962	0.6475542	0.1004837	0.6976049	0.5306971	0.0807079	0.3528114	0.5400917	0.5768060	0.3388010	0.0573451	0.0253953	0.2857396	0.0135172	0.0678657
850	0.0947394	0.7380499	0.5099603	0.2879743	0.2416673	0.1932129	0.2922147	0.0198343	0.5980729	0.0187149	0.1391519	0.0979398	0.6830761	0.0634264	0.3203244	0.3730672	0.2539148	0.5693115	0.5554170	0.1808841	0.2737667	0.5771462	0.0643171	0.0464361	0.6179684	0.5560516	0.1706384	0.2939276	0.4365915	0.0260115	0.1864888	0.5385832	0.2346511	0.6442121	0.5434725	0.0140125	0.6558413	0.3020279	0.6512118	0.6934994	0.1921058	0.5331526	0.3536114	0.3262124	0.3059418	0.4122647	0.6669956	0.7771538	0.2722011	0.5709431	0.0050393	0.5306564	0.4144081	0.5811921	0.5449437	0.0955745	0.0191006	0.4934829	0.0371846	0.7996789	0.0192734	0.4280318	0.1577179	0.2325171	0.2272772	0.4557449	0.0972898	0.0635120	0.6148044	0.3020473	0.6439432	0.2571622	0.0209560	0.5508259	0.5049000	0.3947438	0.3595366	0.5250260	0.1977899	0.5670183	0.0637581	0.0393765	0.0505914	0.1036730	0.6165801	0.4075320	0.5865166	0.1060623	0.6774546	0.6526412	0.0394376	0.5271560	0.3236203	0.6622168	0.3605055	0.0426817	0.0233333	0.2922128	0.0114970	0.0591836
900	0.0844043	0.6698446	0.3949494	0.4487021	0.2798523	0.1733672	0.3144357	0.0021276	0.4664909	0.0178082	0.1184490	0.0934265	0.6497205	0.0586051	0.4499610	0.2561542	0.3080771	0.6464444	0.4040936	0.1611670	0.2583644	0.6826497	0.0677518	0.0619400	0.6538348	0.4744852	0.1229601	0.3310148	0.4487742	0.0359734	0.1260407	0.6107234	0.2717609	0.6475934	0.6350477	0.0192133	0.6448784	0.2916192	0.5839713	0.6924545	0.0948261	0.5647900	0.2354316	0.2866838	0.3760195	0.3710570	0.7535527	0.5667336	0.3102526	0.5725301	0.0031240	0.5525726	0.3158251	0.5484711	0.6304832	0.0546397	0.0218612	0.4739110	0.0271523	0.7479362	0.0143108	0.5106808	0.2269021	0.2274109	0.1810724	0.4582113	0.1529239	0.0662627	0.5989641	0.3254122	0.5542010	0.1822077	0.0076453	0.5147538	0.4900700	0.3960667	0.3369180	0.7150440	0.3259662	0.5215254	0.0399124	0.0422640	0.0156691	0.1125047	0.5370805	0.3752485	0.5448179	0.0747901	0.6609992	0.6720916	0.0692299	0.4173447	0.3850623	0.6844466	0.3285585	0.0506762	0.0114546	0.3098656	0.0383186	0.1290782
950	0.0743569	0.6772625	0.5352589	0.2848831	0.2440796	0.2486071	0.3946043	0.0093818	0.5930592	0.0193268	0.0763895	0.1434072	0.6075974	0.0464159	0.3631412	0.2426238	0.3723902	0.5984892	0.3357868	0.1920837	0.3985972	0.7400734	0.0622002	0.0405108	0.7247738	0.4104725	0.0299170	0.3244849	0.3293471	0.0128621	0.0703279	0.5052938	0.1998584	0.6258544	0.7644305	0.0113712	0.6304892	0.2023935	0.6913114	0.5249812	0.0647839	0.4118073	0.1867620	0.2682582	0.3920750	0.4653539	0.6867069	0.6425962	0.3435133	0.6049073	0.0148791	0.5831228	0.3432051	0.4455430	0.5438752	0.0385264	0.0395355	0.5574670	0.0216294	0.7769230	0.0176773	0.5421244	0.1204294	0.1981426	0.2433376	0.4559964	0.0907800	0.0591994	0.5838903	0.3310662	0.5519740	0.1596243	0.0166250	0.4426723	0.6335223	0.5238904	0.3631320	0.6781742	0.3667176	0.4906630	0.0561883	0.0423414	0.0436676	0.1351542	0.4800537	0.3887834	0.4625454	0.0987521	0.6631320	0.6785170	0.0443433	0.4752901	0.3933028	0.5518450	0.3919669	0.0436689	0.0165585	0.2830042	0.0318227	0.0911898
1000	0.0536097	0.6533192	0.4633355	0.3661264	0.2610022	0.3513940	0.4064308	0.0099007	0.4847697	0.0315071	0.0891224	0.1283099	0.5925857	0.0254399	0.4152014	0.3073978	0.2786622	0.4945916	0.3032074	0.1443327	0.3291183	0.5113363	0.0465518	0.0543574	0.5810346	0.4868093	0.1071389	0.3528358	0.3645132	0.0063860	0.1098763	0.6119343	0.2868453	0.5901587	0.6512886	0.0073306	0.7037369	0.2423869	0.6057711	0.4254695	0.0358123	0.5573989	0.2098960	0.4207943	0.3650520	0.3194860	0.8404331	0.6059763	0.3586098	0.6492644	0.0307424	0.5750487	0.2489563	0.4478309	0.5263100	0.0433395	0.0430671	0.5724330	0.0189225	0.5308741	0.0109012	0.4710169	0.2103372	0.3121797	0.2420661	0.3245861	0.1097554	0.0455929	0.5306095	0.2642556	0.5948844	0.2166108	0.0046974	0.4939686	0.5483035	0.3671915	0.4534318	0.7360273	0.4079552	0.6268541	0.0789443	0.0876488	0.0250401	0.1480075	0.3510640	0.3101817	0.4605069	0.0673730	0.5746956	0.7457589	0.0598715	0.4976255	0.3779348	0.6616303	0.3683774	0.1134622	0.0319126	0.3515315	0.0436084	0.0897565

0	0.0605834	0.5768381	0.5491965	0.5533136	0.3123974	0.3043616	0.2324594	0.2949209	0.2629345	0.0456834	0.0966656	0.7240688	0.5528933	0.2289555	0.3460932	0.2661126	0.4876865	0.4667436	0.1485917	0.1029476	0.3782118	0.5844417	0.0372699	0.1635107	0.0761855	0.0075433	0.0001431	0.3355308	0.2890261	0.1930642	0.0911282	0.6590970	0.4991692	0.6630025	0.7453491	0.0048789	0.6266884	0.0049629	0.8253834	0.0264289	0.0085104	0.6298549	0.5332120	0.6843651	0.0389708	0.5234371	0.6159336	0.6869393	0.3888879	0.5701502	0.0294853	0.6116546	0.5147355	0.5480499	0.1766474	0.0392700	0.0294065	0.3952219	0.1235406	0.3521970	0.3637053	0.4635799	0.2029704	0.3566932	0.1781197	0.3417577	0.1388310	0.0698305	0.6231539	0.5058219	0.5557760	0.3029844	0.0006611	0.5581012	0.3980784	0.5151222	0.5686156	0.7083367	0.4758416	0.7756893	0.0019358	0.1078146	0.6009816	0.4636482	0.1651049	0.6318296	0.5280987	0.0958794	0.6198337	0.4632493	0.3364651	0.4224936	0.4384288	0.7356203	0.2612748	0.0784402	0.0075552	0.4614615	0.0562216	0.3018633
50	0.1718899	0.4783104	0.3752836	0.4933474	0.1841063	0.3875890	0.2096628	0.3614623	0.3046658	0.1205522	0.1105950	0.5363052	0.4961274	0.2155088	0.2226313	0.2582572	0.3360284	0.5080327	0.2004672	0.1458247	0.3763488	0.6933099	0.0437942	0.1102768	0.1329682	0.1332319	0.0019661	0.4466224	0.2035904	0.2711787	0.0840451	0.5189300	0.5237451	0.7178659	0.6856724	0.0061893	0.6679724	0.0000237	0.5303460	0.1147988	0.0069813	0.6068027	0.4006035	0.6113775	0.0616784	0.6257226	0.6825959	0.5421695	0.4467230	0.5436086	0.1501485	0.5404126	0.5773041	0.6233382	0.1548229	0.0414563	0.0142556	0.1678703	0.0797938	0.2221513	0.4138345	0.3809037	0.2834488	0.3529063	0.2011001	0.3837428	0.0939786	0.0835102	0.4348317	0.3940800	0.6223172	0.3269456	0.0249926	0.4551585	0.4307013	0.4739765	0.4735251	0.8494341	0.3495652	0.5835689	0.1815791	0.0998466	0.5202710	0.4548174	0.1130437	0.6974576	0.5219386	0.0608892	0.6495675	0.4658641	0.2386596	0.5009090	0.3748950	0.5793296	0.5485908	0.1251745	0.0025697	0.6471552	0.0347810	0.0677355
100	0.1171573	0.4827690	0.3889031	0.4481631	0.1546904	0.3124271	0.2105799	0.3236934	0.2916420	0.2404200	0.1136400	0.4655421	0.4411701	0.1395789	0.1061066	0.2481665	0.3960012	0.5001659	0.1889109	0.1520191	0.3365242	0.5717156	0.0705657	0.1631461	0.5640647	0.2124088	0.0127429	0.3893077	0.2921762	0.2699211	0.0842214	0.6024947	0.4694045	0.5847447	0.7030575	0.0034738	0.6994518	0.0000000	0.4383012	0.1077387	0.0238109	0.6105857	0.3508242	0.5827662	0.0572838	0.6768735	0.6505800	0.7188533	0.3611661	0.5499844	0.1392553	0.4606590	0.4798553	0.5494640	0.0755657	0.0584453	0.0372891	0.1898745	0.0307713	0.5100447	0.3519410	0.5428058	0.2496253	0.3679110	0.2844128	0.3348552	0.0943855	0.0997398	0.5446991	0.2824882	0.4953280	0.3381728	0.0149381	0.6706594	0.4723591	0.3825974	0.3350654	0.5862628	0.3354668	0.4820774	0.1993111	0.2415868	0.2192724	0.4326523	0.0898616	0.5140733	0.6142141	0.0862229	0.6579214	0.3928789	0.2262417	0.3923340	0.3671369	0.6044392	0.7398347	0.0784429	0.0002118	0.5197364	0.0634404	0.0438782
150	0.1515382	0.5942505	0.5766827	0.4580695	0.2599348	0.4804378	0.2561580	0.1956151	0.3855713	0.2489394	0.1066006	0.3624455	0.4914444	0.1133940	0.0620718	0.2457928	0.3852444	0.4491853	0.2659736	0.1395060	0.3255949	0.8287912	0.0325278	0.0971992	0.6530379	0.1921742	0.0703726	0.3731429	0.3341427	0.3432283	0.0854856	0.5651040	0.3837335	0.6216400	0.5951570	0.0043158	0.7052974	0.0004208	0.4632202	0.0765521	0.0235787	0.5952990	0.2964382	0.5729476	0.1022971	0.6724729	0.7062249	0.7463122	0.3792595	0.5029913	0.1795094	0.3572255	0.4821534	0.6740344	0.1748017	0.0919967	0.0202061	0.2657416	0.0115291	0.4836184	0.4021296	0.3823147	0.2722691	0.3302452	0.3374220	0.3101785	0.1112964	0.0665669	0.5544121	0.2844504	0.5241074	0.2744395	0.0246268	0.5383162	0.6213679	0.4649391	0.4590030	0.7388894	0.3720689	0.5186217	0.2156127	0.1494397	0.2510508	0.5087090	0.1111093	0.7560831	0.4149781	0.0790592	0.8563043	0.5752340	0.2660097	0.4362772	0.3793442	0.6998808	0.6297416	0.0925558	0.0010962	0.6169971	0.0283168	0.0364872
200	0.1818834	0.5442094	0.3767159	0.5401488	0.2246441	0.5471245	0.1612909	0.1233968	0.5012624	0.3397165	0.0807856	0.2329690	0.5535043	0.1188884	0.0774391	0.2680854	0.3183893	0.5169863	0.1863578	0.1596232	0.2847504	0.7089925	0.0287282	0.0769117	0.7413055	0.2288978	0.1059105	0.3026622	0.3311047	0.3292309	0.1114576	0.7103183	0.2970281	0.6674212	0.6766006	0.0451065	0.6698689	0.0022070	0.4236729	0.1607895	0.0068230	0.6367582	0.3670180	0.4327099	0.1523356	0.8060236	0.6907746	0.6370912	0.3877057	0.6271726	0.2080336	0.3921837	0.6017394	0.5427208	0.1738209	0.1274454	0.0582890	0.2437666	0.0084847	0.5664700	0.3391862	0.2869161	0.3030531	0.2642070	0.3069123	0.3178188	0.1396316	0.0452164	0.6807358	0.3166392	0.5814286	0.4034527	0.0109780	0.6357090	0.5086523	0.4460937	0.3709254	0.6830638	0.1922293	0.6098861	0.1825296	0.2253553	0.0837867	0.5960661	0.0376588	0.3013383	0.4516991	0.0740509	0.6476279	0.5044131	0.2567602	0.4271684	0.3600145	0.6764672	0.6571684	0.1476565	0.0000448	0.5529330	0.0413295	0.0168094
250	0.0430800	0.4911336	0.4287690	0.3793671	0.2434643	0.4499936	0.4028295	0.1125123	0.5169172	0.2806989	0.1601688	0.1412445	0.4105707	0.0701079	0.0632065	0.2389296	0.2922782	0.5516799	0.1880587	0.1631953	0.3776049	0.7808382	0.0383444	0.0567079	0.6929026	0.2227897	0.1226764	0.3572330	0.3488737	0.3840535	0.1829208	0.5846061	0.3035190	0.6675706	0.6407907	0.0042215	0.8531060	0.0000000	0.2913157	0.1525595	0.0043262	0.6145353	0.2987945	0.4242915	0.1962756	0.6616325	0.7116674	0.5812007	0.4549912	0.5483861	0.1984366	0.4578672	0.5803989	0.5053018	0.2403122	0.1335538	0.0474945	0.3633353	0.0103729	0.6091018	0.2442460	0.2944555	0.2795665	0.3083179	0.3197733	0.3544075	0.1135228	0.0479900	0.6653426	0.2467354	0.6257205	0.2738300	0.0340730	0.5710246	0.6809124	0.4329696	0.2486933	0.5535675	0.1687891	0.4507101	0.2471093	0.1211053	0.0905889	0.5147645	0.0703796	0.3224997	0.5170742	0.1157804	0.6767898	0.5709199	0.1718848	0.4171305	0.4428334	0.7500146	0.6554885	0.1236297	0.0002314	0.5013432	0.0473234	0.0065451
300	0.0677054	0.4347922	0.2835934	0.3759311	0.3317796	0.5278378	0.4431826	0.0756660	0.5439309	0.2030279	0.1819748	0.1256524	0.5016987	0.0350891	0.0765799	0.2643285	0.4538293	0.5395115	0.2500650	0.1538211	0.2994388	0.6299202	0.0242731	0.1044642	0.6590865	0.2694824	0.1339162	0.3656498	0.4278977	0.2732506	0.1186353	0.4794727	0.3293556	0.7737759	0.7411472	0.0004527	0.7207027	0.0005505	0.3361647	0.1342487	0.0548027	0.5162248	0.4380794	0.3583823	0.2844066	0.7355778	0.6891703	0.7092993	0.4563472	0.6507002	0.2311200	0.4028607	0.5605483	0.4403917	0.1798222	0.1740418	0.0771820	0.2974495	0.0225930	0.5432891	0.2591017	0.3378356	0.3156491	0.2525385	0.2497061	0.2768453	0.1058028	0.0566180	0.4967555	0.2839317	0.6010821	0.2462725	0.0279155	0.6425034	0.6006395	0.4341539	0.2757988	0.6660169	0.1981043	0.4445069	0.1724059	0.1848062	0.0606461	0.5733108	0.0827466	0.3153591	0.5160146	0.1752079	0.6087026	0.7188259	0.1596696	0.5527896	0.4274993	0.7349384	0.6502205	0.0803977	0.0001103	0.5107064	0.0255545	0.0174806
350	0.0755163	0.4599337	0.2729648	0.4137841	0.4007831	0.5203364	0.4551777	0.0564166	0.5463790	0.2640800	0.0848076	0.1199082	0.5808429	0.0539996	0.0855616	0.2047191	0.3910188	0.5263644	0.3135611	0.1836757	0.3110691	0.6190178	0.0471163	0.0866031	0.6426990	0.2518143	0.1410057	0.2237163	0.4586711	0.2594321	0.1307211	0.4861672	0.2652717	0.7362990	0.6202948	0.0000000	0.7265011	0.0005062	0.3371553	0.1738316	0.0663040	0.5181313	0.4184669	0.4073706	0.3157717	0.6982470	0.6357606	0.6204172	0.3549186	0.5517293	0.2334101	0.3712426	0.5748743	0.4443521	0.2448579	0.1228398	0.0321974	0.3148563	0.0047946	0.4551678	0.2415200	0.3716738	0.2584754	0.2548503	0.2202843	0.3295903	0.0878843	0.0583035	0.5338515	0.3346010	0.5318016	0.2919374	0.0256693	0.6334821	0.5802099	0.4599277	0.2786024	0.6819331	0.2514699	0.4145063	0.1956739	0.1504605	0.0519273	0.4954185	0.1181853	0.3120495	0.4631813	0.1238960	0.6964997	0.5812692	0.1205267	0.5199655	0.2789956	0.7788244	0.6302442	0.0794863	0.0011121	0.4563336	0.0383457	0.0083750
400	0.0558474	0.4053430	0.2181464	0.4066141	0.3757442	0.6212035	0.5940971	0.0480616	0.5306539	0.2942820	0.1371145	0.1648520	0.3756242	0.0387296	0.0763631	0.2016573	0.4901019	0.5944872	0.3942468	0.1915487	0.3786392	0.7795163	0.0619042	0.0545451	0.8625301	0.3041511	0.1225495	0.2266167	0.4559897	0.2398538	0.1132176	0.4738520	0.2755674	0.6180824	0.6452341	0.0003921	0.7282246	0.0056909	0.3586446	0.1594809	0.0452103	0.5459203	0.4013040	0.4012118	0.3431031	0.5918380	0.6580269	0.6096094	0.4851722	0.6168531	0.1301139	0.3700038	0.5796414	0.5068323	0.3328099	0.1756542	0.0277172	0.2941610	0.0019221	0.6326927	0.1845593	0.4682754	0.2678004	0.2983029	0.1407818	0.3906723	0.0989031	0.1033007	0.5008301	0.2550688	0.5322504	0.3562927	0.0562074	0.6348434	0.7170720	0.3735585	0.2660106	0.6266197	0.2763868	0.4372088	0.3148974	0.1438438	0.0704111	0.6022772	0.1039078	0.2457928	0.5740490	0.1037795	0.7448115	0.6839640	0.1487497	0.4963681	0.4412554	0.6231582	0.6937218	0.0408684	0.0020628	0.5625068	0.0179159	0.0046341
450	0.0529041	0.3849503	0.2016312	0.3661091	0.3636184	0.4429764	0.5847182	0.0514278	0.6178118	0.1741453	0.0892568	0.0954048	0.4729735	0.0495917	0.0543375	0.2382497	0.4493438	0.4262147	0.4491791	0.2395167	0.4959410	0.6911782	0.0311708	0.1584272	0.6368034	0.1716448	0.1883905	0.2659584	0.3252154	0.2328834	0.1186129	0.5119981	0.1600081	0.6379949	0.6045707	0.0022262	0.6832501	0.0088780	0.3376904	0.2793007	0.0690496	0.5694013	0.3082554	0.3714062	0.4131685	0.6735072	0.7084529	0.7309756	0.2944633	0.5866541	0.2204828	0.3698443	0.5563785	0.4526106	0.3254529	0.1203534	0.0165785	0.3853434	0.0004107	0.5453216	0.1383768	0.3582418	0.3139545	0.2755479	0.1228733	0.3985985	0.0856888	0.0546729	0.6116712	0.3014721	0.4511551	0.3944163	0.0382540	0.5726768	0.6003856	0.4999801	0.2510668	0.7167840	0.3519170	0.4765762	0.2904322	0.1333768	0.0481218	0.5005430	0.1224898	0.3504128	0.6272959	0.0568032	0.6702783	0.6968214	0.1152663	0.4896833	0.4717336	0.6530823	0.6218715	0.0377878	0.0003668	0.4979416	0.0142476	0.0112864
