Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G65A	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.2843630	0.5915483	0.9029807	0.1421288	0.0365167	0.0133366	0.9633758	0.2997545	0.0450256	0.9390968	0.1717254	0.1123513	1.0577362	0.4617004	0.0996449	0.0075966	0.9770762	0.6220388	0.3980973	0.8805380	0.8373411	0.8718889	0.7832790	0.8249468	0.4894702	0.0038302	0.0053551	0.8147427	0.2576415	0.0322836	0.0822190	0.5648522	0.9455329	0.6512537	0.5424055	1.0004664	0.7347587	0.4763444	0.9343365	0.1138417	0.4705574	1.0285961	0.0728513	0.0128570	0.8191089	1.1859371	0.5878229	0.0052988	0.1393815	1.0847271	1.0427258	0.0410137	0.8469127	0.9234510	1.0989152	0.8297207	1.0407375	0.0034214	0.6809962	0.4683123	0.6903568	0.2949266	0.5507466	0.0026054	0.7448814	0.8202859	0.6834933	0.0074695	0.0019168	0.1005106	0.6826554	0.7379600	1.0503464	0.8911200	0.0092709	0.7975014	0.9864339	0.5550331	0.1269914	0.3906491	0.9581101	0.7756837	0.0755722	0.0227431	0.0419062	0.3335286	0.8425439	0.4150960	0.0798379	0.2593786	0.3921116	0.0220621	0.4428196	0.7254396	0.0858760	0.1897325	0.3744181	0.4566024	0.7597835	0.9239127
500	0.2492967	0.5070851	1.0085687	0.1359624	0.0357917	0.0075373	0.9512229	0.3452810	0.0433470	0.9759091	0.2009482	0.0996478	1.0447055	0.5865277	0.0913232	0.0048764	1.1412461	0.5492172	0.3732537	0.9229782	0.8162325	0.8686378	0.7277316	0.8268437	0.4799875	0.0041752	0.0000000	0.8885786	0.2482334	0.0310056	0.0775710	0.5995504	0.8535924	0.6372660	0.5189262	0.9225830	0.6939311	0.4175304	0.8431561	0.0900217	0.5158382	1.0040992	0.0777361	0.0188993	0.8060418	1.1054082	0.5361131	0.0048272	0.1455972	1.0946943	1.0550616	0.0730005	0.8874548	0.9330490	1.1339087	0.8437167	1.0563757	0.0008529	0.6255816	0.4557874	0.6387832	0.2671485	0.5084449	0.0108462	0.6634112	0.9166735	0.6380605	0.0034200	0.0020383	0.0742805	0.6580845	0.7096643	0.9331503	0.9679891	0.0091978	0.8960722	0.9434859	0.4872549	0.1458249	0.3471791	1.0109309	0.7782284	0.0802206	0.0303358	0.0555182	0.3677280	0.7715049	0.4119448	0.0370059	0.2697103	0.4390005	0.0194113	0.5863436	0.7382054	0.1061948	0.2406461	0.3686900	0.5223417	0.7026145	0.9710261
550	0.2337211	0.5647324	0.9234468	0.1373880	0.1969066	0.1415388	0.8452033	0.3293683	0.0465964	1.0094431	0.4722793	0.3847728	0.9918068	0.5797265	0.0979071	0.0026861	1.0590863	0.5475951	0.3587632	0.8836542	0.6888052	0.7249549	0.6783379	0.8801273	0.5603543	0.0049746	0.0009673	1.0241045	0.3202047	0.0253387	0.0884710	0.6420528	0.8572097	0.6567751	0.5074980	0.9920329	0.7088990	0.4647145	0.9156620	0.3295691	0.7427945	1.0035701	0.0825018	0.0188556	0.7941986	1.0397001	0.4727284	0.0355621	0.1529667	1.0960391	1.0837798	0.0804741	0.8693262	0.9614937	1.1670263	0.9335534	1.1375386	0.0005638	0.6085952	0.4283033	0.5896768	0.3159893	0.5054504	0.0120823	0.6577555	0.8351203	0.5442438	0.0034741	0.2526433	0.0744990	0.6645360	0.6148704	0.8243431	0.5938780	0.0145859	0.8624334	1.0035849	0.2677247	0.1431002	0.3766647	0.8715133	0.7787729	0.1550999	0.0621066	0.0829536	0.2689874	0.8190783	0.4315611	0.1215906	0.3139499	0.4142317	0.0139543	0.5319832	0.9459584	0.1063367	0.2735706	0.5984371	0.5514449	0.7548379	0.9508637
600	0.2852252	0.4596007	0.9823864	0.1429238	0.3288133	0.2847214	0.9108825	0.2942466	0.0428195	1.0128713	0.8072567	0.5426021	0.9803670	0.5805183	0.1133219	0.0015317	0.9838090	0.3779930	0.3551302	0.7010102	0.4880388	0.7408950	0.5885261	0.8816512	0.5930040	0.0091827	0.0010041	0.8405204	0.3733052	0.0313124	0.1158826	0.7286446	0.8497860	0.6122627	0.4714838	1.0070048	0.6805338	0.4660289	0.8016227	0.2937397	0.8540912	1.0222954	0.0806627	0.0125450	0.7781076	0.9472019	0.5900931	0.0454380	0.1369797	0.9632245	1.0940685	0.0885981	0.9432781	0.9159200	0.9754686	0.9435400	1.1408091	0.0014899	0.4400253	0.4122892	0.5517378	0.4793532	0.3923809	0.0028577	0.6907688	0.7702151	0.6313417	0.0014758	0.4509859	0.0844546	0.5000659	0.5354806	0.6998223	0.3778261	0.0159377	0.8451048	1.0068646	0.1246314	0.1372164	0.3651980	0.9555961	0.8515397	0.1832368	0.1281115	0.1243203	0.2281280	0.9779753	0.3440175	0.3232331	0.2770357	0.3277009	0.0215908	0.5340614	0.8717431	0.1284546	0.2649359	0.8726606	0.6308688	0.7752398	0.8846817
650	0.2458941	0.5302031	0.9112303	0.1312484	0.4044934	0.4182153	0.9530051	0.2826843	0.0372335	0.9818100	0.8102353	0.7405221	0.9692038	0.5192224	0.1008579	0.0045787	0.9416356	0.3918533	0.2793623	0.4818931	0.4499777	0.6929720	0.5570011	0.7650841	0.5964289	0.0372307	0.0018480	0.7422237	0.4253123	0.0541523	0.1608484	0.6445557	0.8319118	0.5537872	0.3435691	1.0575619	0.7590132	0.4237950	0.8344143	0.1749850	0.8190880	1.0817751	0.0874038	0.0310590	0.8425900	0.9321214	0.6966069	0.0529060	0.1772602	1.0218065	1.1841510	0.0781403	0.9988044	0.9621643	0.9153398	0.8827933	1.1711330	0.0081910	0.3875044	0.3484404	0.6687485	0.5929057	0.2628708	0.0016434	0.7030258	0.6454745	0.6244393	0.0074754	0.5594222	0.1934130	0.3506033	0.4974636	0.6819613	0.3686984	0.0249322	0.8629692	1.0108715	0.0608544	0.1459912	0.2931813	0.8199960	0.8078581	0.2367743	0.1149984	0.1318611	0.2224822	1.0045079	0.2791695	0.4765721	0.2806439	0.3198150	0.0275267	0.5841482	1.0314892	0.0862843	0.2096168	0.9817738	0.6771512	0.8395618	0.8434816
700	0.2408511	0.5531704	0.8615419	0.1226835	0.4373528	0.4358128	0.8937070	0.2395408	0.0359968	0.8260146	0.8617756	0.7927433	0.9260677	0.4595889	0.1135302	0.0125046	0.9346937	0.3931183	0.2319769	0.3493049	0.4106819	0.7065859	0.5866230	0.7923326	0.5913689	0.0374609	0.0078611	0.6471959	0.4723623	0.0403802	0.2526611	0.5680321	0.8175759	0.4974786	0.2529330	0.9866593	0.7692731	0.4325928	0.8687904	0.1593256	0.8744246	0.9866720	0.0791669	0.0191953	0.8364908	0.9437612	0.7881365	0.0616086	0.2197584	1.0197489	0.9652226	0.0954704	0.8887292	1.0041656	1.0435542	0.8956424	1.0621975	0.0078119	0.4154675	0.2668909	0.6934858	0.6033922	0.1450461	0.0016328	0.6466126	0.7689963	0.5790615	0.0030064	0.7175186	0.2175426	0.3448417	0.5439422	0.6503662	0.2779141	0.0167062	0.9023582	1.0146983	0.0242545	0.1274618	0.2442929	0.6740576	0.9058381	0.2674409	0.1240273	0.1144369	0.2286527	1.1372738	0.3361196	0.6150291	0.2891409	0.3142138	0.0626348	0.6500454	1.0428153	0.0638853	0.1697255	0.9952228	0.6871058	0.8180469	0.8251384
750	0.2744532	0.5266915	0.9136686	0.1378978	0.4185219	0.4338338	0.8519426	0.1838784	0.0461563	0.6320754	0.8726021	0.8061585	0.8871101	0.4241889	0.1281855	0.0166037	0.9146430	0.2976093	0.1660756	0.3138902	0.4122511	0.6418881	0.6276830	0.8641818	0.5868040	0.0730728	0.0085625	0.5902664	0.5627554	0.0903290	0.2787270	0.5146903	0.9193873	0.4446827	0.2763314	1.0366798	0.6784972	0.4487545	1.0196481	0.1470468	0.8801395	0.8692523	0.0818360	0.0184129	0.7797808	0.9069640	0.7864342	0.0531585	0.1897628	1.0296640	0.9507450	0.1129383	0.8842894	0.9849759	1.0067820	0.8656719	0.9194532	0.0094909	0.4151263	0.2678182	0.7406584	0.6166039	0.0686992	0.0044318	0.5863049	0.8428924	0.6672030	0.0020866	0.7253530	0.2838789	0.3076056	0.5396573	0.6305147	0.2063073	0.0196731	0.9195664	1.0148895	0.0282150	0.1183394	0.1821930	0.6230897	0.9125997	0.2926201	0.1391297	0.1226756	0.2171005	1.0503685	0.4152429	0.7578238	0.1969188	0.2917535	0.0694027	0.5777105	0.9442550	0.0512476	0.1696101	0.9700265	0.7829684	0.7992533	0.8100416
800	0.2791408	0.5246941	0.8534076	0.1626622	0.4415517	0.3804080	0.7786057	0.1826550	0.0860382	0.4315882	1.0447921	0.8602652	0.8803423	0.4444536	0.1102797	0.0431350	0.8773818	0.3067803	0.1355305	0.2658092	0.4191751	0.6110280	0.5612380	0.8111725	0.5852876	0.0694372	0.0143894	0.5234438	0.5493901	0.0977474	0.2432994	0.5239391	0.9910364	0.3813739	0.2712357	1.0218892	0.7170202	0.4076811	0.9251415	0.1266586	0.8324399	0.9899006	0.0589578	0.0151262	0.8615339	0.9560174	0.8658138	0.0646734	0.1861985	0.9848333	0.9039482	0.1094420	0.9446117	0.8999644	1.0313773	0.8835535	0.8352643	0.0182355	0.3675327	0.2367626	0.7940062	0.6657445	0.0410250	0.0020727	0.5689319	0.9059948	0.6581521	0.0013691	0.7675650	0.2832028	0.2976788	0.4768133	0.6139898	0.2199069	0.0228602	0.8786488	0.9879851	0.0357067	0.1293701	0.1927559	0.6134034	0.8690441	0.3940305	0.1406526	0.0601395	0.1961180	1.0770261	0.3819134	0.7866870	0.1835730	0.2715607	0.0708219	0.4976357	1.0069673	0.0327801	0.1038550	1.0810331	0.7557467	0.8533157	0.7478367
850	0.2984635	0.5149924	0.8555048	0.1269953	0.4693461	0.4730841	0.8116245	0.1404551	0.1452044	0.3340825	1.1050730	0.8124860	0.9096778	0.3332588	0.1038391	0.0513207	0.8352718	0.3197181	0.1373901	0.1490874	0.3881639	0.6305341	0.5912389	0.8279489	0.6053488	0.0642468	0.0140099	0.4581342	0.6080114	0.0690174	0.2196350	0.3783634	0.9402807	0.3423128	0.2398774	0.9488316	0.7376324	0.3908055	0.8973877	0.1538797	0.7662373	1.0058795	0.0531233	0.0159098	0.8572188	1.0513740	0.8906619	0.0589024	0.2062438	0.9651441	0.8912399	0.0597090	0.9639200	1.0628773	1.0794729	0.8831070	0.9334268	0.0164928	0.3615927	0.2132956	0.8573000	0.7076814	0.0251225	0.0008197	0.5557736	0.9511255	0.7739787	0.0021660	0.8121312	0.3115958	0.2204780	0.4873846	0.5603725	0.2090262	0.0181918	0.8892498	1.0840734	0.0496425	0.1231316	0.1381416	0.4987047	0.8109794	0.4250133	0.1509048	0.0478543	0.1770276	1.0633511	0.3707908	0.8459563	0.1698576	0.2757563	0.0811307	0.4670531	1.0469132	0.0125326	0.1075471	0.9045983	0.6242644	0.8556936	0.8420512
900	0.2600171	0.5353847	0.9995577	0.1872787	0.4702281	0.4115375	0.9142298	0.1380217	0.2329262	0.1805100	1.0355357	0.8362475	0.8451396	0.3285499	0.0957159	0.0436558	0.7783838	0.2984696	0.0868528	0.1692432	0.3463277	0.6627575	0.5911888	0.7999143	0.5874562	0.0754380	0.0322086	0.3842393	0.6249046	0.0619226	0.2804213	0.3996969	0.9264113	0.3603318	0.2052784	1.0240994	0.6836485	0.4422660	0.9724499	0.2480290	0.6822334	1.0140962	0.0331593	0.0118174	0.8728757	1.0229887	0.9875672	0.0456644	0.1693249	1.0134443	0.8068115	0.0764537	0.9879965	1.0350810	1.0244091	0.8992880	0.9094797	0.0165087	0.3943106	0.2217451	0.9772088	0.6340806	0.0154459	0.0031389	0.4826838	0.8958003	0.7932942	0.0010852	0.8726253	0.2606449	0.2336773	0.5257600	0.5218225	0.1313520	0.0228449	0.8929632	1.0643510	0.0350153	0.1330006	0.1580426	0.5457540	0.8071002	0.5045507	0.1445505	0.0353364	0.1426968	1.0056214	0.3512423	0.7981236	0.1522772	0.2609852	0.0802586	0.5128221	1.0307211	0.0030970	0.0780053	0.9776964	0.6725645	0.7412606	0.7463203
950	0.3320111	0.5008145	0.9232032	0.2063656	0.3963151	0.4385084	0.7414134	0.1604296	0.4343267	0.1657902	1.0494156	0.9126937	0.8365210	0.2933223	0.1070040	0.0551815	0.7974166	0.2615086	0.0818152	0.1557949	0.3177130	0.7336206	0.5902402	0.7910465	0.6570974	0.0553657	0.1473990	0.2682804	0.6250534	0.0931658	0.2505503	0.3349923	0.8574707	0.4196183	0.2270183	1.0849858	0.6244631	0.4283283	1.0157965	0.2992100	0.6851377	0.9516951	0.0576158	0.0082642	0.7767582	0.9530422	0.9254019	0.0551299	0.2180543	0.9882134	0.8277267	0.0665390	0.9526354	1.1181470	0.9987297	0.9459456	0.9091217	0.0205991	0.3138020	0.2272610	0.8538766	0.5270006	0.0110073	0.0025376	0.5293259	0.9257995	0.6110212	0.0048455	0.8369652	0.2972010	0.2190661	0.4730667	0.5984077	0.1045798	0.0175011	0.8943094	1.0495631	0.0162323	0.1498992	0.1467067	0.4989457	0.7999209	0.5988683	0.1207836	0.0454520	0.1244276	0.9804233	0.3879851	0.8947081	0.1445785	0.2330811	0.0962947	0.6162933	0.9419916	0.0073734	0.0497306	1.0123081	0.6442957	0.8057991	0.6871138
1000	0.2657276	0.5746523	0.9701951	0.1657170	0.4326513	0.4734834	0.7050665	0.1683303	0.6373550	0.1553399	1.0282131	1.0176870	0.8516375	0.2765002	0.0951623	0.0540636	0.6997952	0.2202635	0.0940537	0.1608771	0.3939917	0.6773457	0.4640488	0.7706305	0.6869312	0.0651951	0.2417024	0.2145117	0.6667278	0.0945154	0.3054595	0.2708395	0.9767225	0.3305418	0.1766781	0.9541022	0.6749363	0.5045181	1.0102192	0.3494914	0.5873909	0.9886058	0.0475634	0.0162034	0.7901404	0.9608101	1.0216904	0.0568342	0.2098696	0.9473750	0.8719246	0.0503773	0.9406165	0.9893896	0.9897546	0.8762389	0.9879157	0.0253429	0.3080965	0.2101042	0.9284112	0.5955871	0.0069308	0.0094444	0.5696766	0.7823048	0.6641170	0.0019306	0.8513255	0.3028178	0.2278177	0.5104440	0.5220665	0.1227513	0.0092198	0.9202743	1.0517201	0.0072473	0.1538029	0.1313247	0.4787761	0.7375411	0.7465803	0.1208308	0.0552118	0.1367057	0.9226471	0.4129804	0.9428070	0.1705394	0.1946539	0.1212713	0.5586451	1.0102851	0.0067516	0.0738391	0.9505349	0.5659192	0.7294971	0.7361894

0	0.3886492	0.7381604	0.9714244	0.1619678	0.4356284	0.4720454	0.7962163	0.1767787	0.7829310	0.1809800	1.0074741	0.8427717	0.8973327	0.1947526	0.1236458	0.0688960	0.7402575	0.3281829	0.1030539	0.2021554	0.3862628	0.6495733	0.1701923	0.7312584	0.6097560	0.1633838	0.3994048	0.1254601	0.8524670	0.1564241	0.2621620	0.2670566	1.0459744	0.3688754	0.1804857	0.9948247	0.7164534	0.4771651	1.0326712	0.4631974	0.5664465	0.9412346	0.0830847	0.0231843	0.7391996	0.9744964	1.0021470	0.0549078	0.2061476	1.1210707	0.9403972	0.0223621	0.8584831	0.9299794	0.9896135	0.8258082	0.9877037	0.0149476	0.3084953	0.1401461	0.9466946	0.4063555	0.0066069	0.0158572	0.5104733	0.9315151	0.7144305	0.0081635	0.8774080	0.1618611	0.2367666	0.5413960	0.6080933	0.0833087	0.0024030	0.9126453	1.0401413	0.0269546	0.1997699	0.1327901	0.7091452	0.8216542	0.7282060	0.1052607	0.0444321	0.1824616	1.0067415	0.4792967	0.7378671	0.1786867	0.2295201	0.1067864	0.6078706	0.9817815	0.0049122	0.1115332	0.9704315	0.6099290	0.8437032	0.7535372
