Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G65A	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.2911746	0.5751127	0.9985624	0.1235017	0.0404558	0.0000190	0.8853238	0.2554838	0.0514552	0.9966963	0.1879052	0.0795434	0.9985361	0.4431423	0.0997160	0.0065052	0.9569232	0.5482990	0.3818166	0.9094771	0.8320259	0.7698402	0.7816102	0.8542136	0.5356178	0.0025157	0.0004560	0.9498723	0.2109170	0.0269782	0.0781659	0.5990928	0.8932468	0.5671479	0.5541100	0.9783106	0.7425347	0.4532922	0.9283313	0.0987278	0.5810463	0.9997162	0.0651919	0.0166213	0.7500512	0.9938053	0.5761832	0.0050166	0.2029095	1.0000000	0.9990320	0.0515226	0.8611069	0.9464704	1.0000000	0.9595152	0.9997297	0.0008511	0.6489776	0.4356217	0.6377938	0.2624707	0.4981932	0.0012111	0.7261828	0.8251291	0.6742705	0.0000222	0.0001755	0.0962547	0.4254526	0.7087733	0.9999751	0.9725192	0.0045683	0.8478078	0.9963796	0.5104894	0.1409643	0.3956875	0.9371277	0.7976188	0.0691818	0.0223918	0.0597259	0.3296534	0.7113138	0.3670543	0.0498303	0.2698510	0.3503919	0.0119324	0.5256625	0.7056666	0.0911075	0.2080847	0.3191427	0.4890297	0.7549641	0.8913436
500	0.2889322	0.5750450	0.9988338	0.1234968	0.0403084	0.0000062	0.8882539	0.2559965	0.0513013	0.9967243	0.1873415	0.0789154	0.9986303	0.4681631	0.0997019	0.0065720	0.9613667	0.5519413	0.3825593	0.9098183	0.8327238	0.7703955	0.7818794	0.8530209	0.5359394	0.0024986	0.0004114	0.9649953	0.2078873	0.0269723	0.0781722	0.6227304	0.8921718	0.5650437	0.5515768	0.9783942	0.7425338	0.4532912	0.9262643	0.0972426	0.5829068	0.9996987	0.0651926	0.0166746	0.7501852	0.9933534	0.5705420	0.0050166	0.2029095	1.0000000	0.9991639	0.0555932	0.8625267	0.9439735	1.0000000	0.9623051	0.9997441	0.0008309	0.6542421	0.4347863	0.6377982	0.2573497	0.4989710	0.0012175	0.7275442	0.8256503	0.6738669	0.0000190	0.0001848	0.0901933	0.4039462	0.7095897	0.9999915	0.9741232	0.0051368	0.8478299	0.9963749	0.5112937	0.1409637	0.3966772	0.9406114	0.7978698	0.0675288	0.0223510	0.0605623	0.3309826	0.7111983	0.3671831	0.0475919	0.2785921	0.3485010	0.0122226	0.5261755	0.7054504	0.0920526	0.2070096	0.3183058	0.4957397	0.7531314	0.8892217
550	0.2832075	0.5195328	0.9530089	0.1241462	0.4341503	0.2842318	0.8861568	0.3477603	0.0513544	0.9874096	0.6888421	0.6084574	0.9175912	0.4811391	0.0997038	0.0066173	0.9616614	0.4639385	0.3741847	0.6337728	0.5214011	0.6847439	0.6184738	0.8452654	0.5847589	0.0037126	0.0033960	0.9592566	0.3574813	0.0269788	0.0821195	0.6171864	0.8857432	0.5759759	0.5378062	0.9784211	0.7425334	0.4532912	0.9264058	0.2875757	0.9031832	0.9996935	0.0651934	0.0167447	0.7503857	0.9901374	0.5181291	0.0448301	0.2029095	1.0000000	0.9894306	0.0586911	0.9166381	0.9470442	1.0000000	0.9602712	0.9993202	0.0009007	0.5692135	0.4333333	0.6380369	0.3758038	0.4766905	0.0007883	0.6991807	0.8031302	0.6736439	0.0014815	0.4383868	0.0956061	0.5056987	0.6446952	0.7178693	0.4609416	0.0253247	0.8478410	0.9841800	0.1825714	0.1409659	0.3932066	0.8646885	0.8022137	0.1828339	0.0775665	0.1295324	0.2111798	0.8830005	0.3659379	0.2643185	0.2876140	0.3465054	0.0148828	0.5274122	0.9349805	0.1030738	0.1619182	0.7984484	0.6418424	0.7784891	0.8742198
600	0.2736112	0.5080371	0.9318748	0.1276355	0.4897214	0.3787077	0.8671123	0.2767431	0.0517717	0.9656834	0.8800921	0.7350585	0.8857040	0.4845886	0.0997129	0.0069380	0.9484849	0.4154891	0.3353881	0.4341236	0.4227458	0.6560844	0.5806888	0.8221731	0.5995139	0.0081178	0.0040125	0.8876258	0.4252631	0.0274056	0.1215930	0.6157978	0.8742576	0.5815183	0.4001195	0.9782426	0.7425333	0.4533022	0.9337075	0.2022701	0.9214846	0.9997492	0.0651946	0.0168701	0.7507495	0.9882003	0.6432933	0.0521738	0.2029095	1.0000000	0.9552060	0.0639675	0.9279380	0.9504900	1.0000000	0.9466599	0.9988515	0.0028352	0.4589380	0.3404565	0.6605906	0.5299964	0.2820198	0.0003938	0.6593188	0.7401652	0.6732721	0.0025230	0.4854557	0.1462411	0.4268624	0.5638828	0.6254540	0.3102357	0.0247853	0.8478453	0.9829451	0.0746680	0.1409843	0.3398709	0.8672396	0.8103115	0.2277378	0.0916976	0.1288602	0.2014076	0.9515227	0.3653672	0.4733614	0.2917523	0.3401062	0.0177333	0.5311369	0.9660464	0.1110370	0.1520534	0.9526412	0.7749706	0.8106843	0.8244837
650	0.2683559	0.5056171	0.9289208	0.1349676	0.4951249	0.4134224	0.8517435	0.2159756	0.0533584	0.8806626	0.9554960	0.7768609	0.8731889	0.4759924	0.0997797	0.0090606	0.9314668	0.4104700	0.2670149	0.3022330	0.3841143	0.6468198	0.5719271	0.7987476	0.5998832	0.0142640	0.0043520	0.7634155	0.4565535	0.0305625	0.1778511	0.6032097	0.8787531	0.5324462	0.2889881	0.9774287	0.7425335	0.4533836	0.9406060	0.1529527	0.9063085	0.9997908	0.0651964	0.0169782	0.7510077	0.9890824	0.7616188	0.0535283	0.2029095	0.9999999	0.9227252	0.0740188	0.9279420	0.9475137	1.0000000	0.9281703	0.9984208	0.0079270	0.4024842	0.2782870	0.7233264	0.6149238	0.1424354	0.0002984	0.6330697	0.6877532	0.6728059	0.0008507	0.5452673	0.1870035	0.3547765	0.5309434	0.5985088	0.2646389	0.0211688	0.8478380	0.9830197	0.0402975	0.1410098	0.2437608	0.8012063	0.8149059	0.2562181	0.0992219	0.1063161	0.1864273	0.9787663	0.3651869	0.6293384	0.2745381	0.3256077	0.0290090	0.5353581	0.9690239	0.0847864	0.1504258	0.9886254	0.8158067	0.8260613	0.7853255
700	0.2670224	0.5051752	0.9346070	0.1453296	0.4909969	0.4287046	0.8436892	0.1863990	0.0603413	0.6561256	0.9839968	0.7922767	0.8682438	0.4605530	0.1001169	0.0152984	0.9191211	0.3872321	0.1922017	0.2281657	0.3680960	0.6420572	0.5697227	0.7838480	0.5979971	0.0230284	0.0047745	0.6457646	0.4760844	0.0406333	0.2173592	0.5741980	0.9017199	0.4597435	0.2483294	0.9755383	0.7425353	0.4536384	0.9446389	0.1390305	0.8834414	0.9998105	0.0651980	0.0169861	0.7509389	0.9916422	0.8307932	0.0537782	0.2029096	0.9999993	0.8990053	0.0812864	0.9254008	0.9444014	1.0000000	0.9124234	0.9981371	0.0130870	0.3745487	0.2647773	0.7756912	0.6505165	0.0715214	0.0003015	0.6163294	0.6770563	0.6729139	0.0003155	0.6651501	0.2067281	0.3099041	0.5193952	0.5916431	0.2460070	0.0181450	0.8478041	0.9832124	0.0283794	0.1410276	0.1800502	0.6539798	0.8166837	0.2886469	0.1038142	0.0863745	0.1604544	0.9896279	0.3651303	0.7269341	0.2490502	0.3023821	0.0491704	0.5383679	0.9762844	0.0539247	0.1431955	0.9969612	0.8241034	0.8310838	0.7669352
750	0.2675197	0.5052572	0.9417421	0.1577113	0.4841183	0.4357007	0.8333787	0.1739121	0.0895803	0.3917044	0.9943062	0.8076591	0.8662494	0.4439532	0.1011273	0.0251817	0.9030062	0.3471118	0.1361109	0.1902286	0.3612025	0.6425851	0.5687423	0.7767114	0.5966072	0.0324913	0.0056819	0.5550671	0.5035039	0.0571139	0.2390384	0.5323129	0.9295741	0.4024477	0.2312231	0.9723405	0.7425405	0.4540714	0.9486310	0.1437850	0.8394958	0.9998369	0.0651987	0.0169037	0.7506352	0.9938406	0.8717138	0.0538242	0.2029098	0.9999984	0.8838146	0.0819281	0.9221970	0.9448940	1.0000000	0.9005657	0.9979772	0.0163084	0.3581476	0.2638709	0.8202109	0.6628579	0.0365999	0.0003363	0.6045238	0.7117070	0.6738477	0.0002199	0.7680260	0.2342325	0.2832270	0.5153315	0.5902455	0.2303783	0.0156593	0.8477243	0.9832586	0.0240146	0.1410364	0.1495987	0.5419470	0.8170333	0.3432591	0.1060978	0.0737596	0.1336268	0.9940035	0.3651134	0.7834739	0.2277055	0.2736318	0.0694938	0.5397490	0.9856578	0.0330008	0.1286598	0.9989168	0.8046126	0.8301721	0.7603173
800	0.2691954	0.5054730	0.9473520	0.1704414	0.4765605	0.4385839	0.8173800	0.1685333	0.1837918	0.2452807	0.9979785	0.8285802	0.8653809	0.4233825	0.1030668	0.0358482	0.8744344	0.3088243	0.1039014	0.1718622	0.3602570	0.6560679	0.5676502	0.7740658	0.5958340	0.0405579	0.0115087	0.4760383	0.5507072	0.0737354	0.2498264	0.4845047	0.9506607	0.3666671	0.2140559	0.9678169	0.7425499	0.4545463	0.9536431	0.1662567	0.7689083	0.9998679	0.0651981	0.0168062	0.7503055	0.9952225	0.8979090	0.0538327	0.2029102	0.9999981	0.8738441	0.0781903	0.9182730	0.9488112	1.0000000	0.8894175	0.9979173	0.0176523	0.3472881	0.2570517	0.8827701	0.6684456	0.0195404	0.0003819	0.5922893	0.7693080	0.6751592	0.0002179	0.8354699	0.2718263	0.2650246	0.5138749	0.5901811	0.2114257	0.0134494	0.8475836	0.9831774	0.0220039	0.1410396	0.1355753	0.5016841	0.8167736	0.4524598	0.1068088	0.0665656	0.1173031	0.9957903	0.3651095	0.8148793	0.2129820	0.2457953	0.0853368	0.5402817	0.9922367	0.0207597	0.1120056	0.9993899	0.7552847	0.8263776	0.7596519
850	0.2723385	0.5057930	0.9510099	0.1803672	0.4679835	0.4396638	0.7980885	0.1657547	0.3568515	0.1887806	0.9992825	0.8495797	0.8648881	0.3925470	0.1058797	0.0486454	0.8334688	0.2837520	0.0886854	0.1643593	0.3665936	0.6800069	0.5638848	0.7734417	0.5954302	0.0484069	0.0464019	0.3920719	0.6097506	0.0860110	0.2548611	0.4345718	0.9633798	0.3418139	0.1909105	0.9623287	0.7425623	0.4549325	0.9586241	0.2131130	0.6974400	0.9998868	0.0651969	0.0167643	0.7500487	0.9960196	0.9155520	0.0538342	0.2029104	0.9999985	0.8658628	0.0721873	0.9126574	0.9546328	1.0000000	0.8754019	0.9979655	0.0178054	0.3406291	0.2378560	0.9442514	0.6764863	0.0112384	0.0004442	0.5757775	0.8308182	0.6763321	0.0002838	0.8925257	0.3020401	0.2484672	0.5133481	0.5904073	0.1888111	0.0115075	0.8473752	0.9830597	0.0202951	0.1410399	0.1272711	0.5097937	0.8164057	0.6037442	0.1067307	0.0623805	0.1159439	0.9965274	0.3651126	0.8325722	0.2034371	0.2244846	0.1013634	0.5404809	0.9956603	0.0138271	0.0976183	0.9995108	0.6909651	0.8221490	0.7631085
900	0.2771684	0.5087965	0.9530897	0.1850640	0.4574177	0.4400491	0.7802207	0.1646138	0.5280896	0.1687902	0.9997454	0.8651913	0.8644616	0.3505825	0.1099694	0.0681889	0.7904010	0.2715703	0.0836358	0.1642319	0.3786878	0.7009624	0.5395076	0.7735401	0.5951998	0.0632478	0.1304467	0.3081223	0.6626991	0.0934606	0.2570749	0.3838461	0.9704920	0.3194255	0.1713604	0.9568716	0.7425764	0.4551880	0.9624289	0.2807522	0.6510844	0.9998747	0.0651961	0.0168105	0.7498706	0.9964631	0.9290656	0.0538345	0.2029104	0.9999989	0.8575334	0.0643929	0.9033375	0.9604155	1.0000000	0.8581192	0.9980393	0.0173410	0.3358893	0.2113962	0.9744931	0.6908278	0.0072147	0.0008865	0.5578953	0.8833838	0.6771662	0.0005666	0.9337009	0.3162053	0.2313996	0.5131571	0.5907127	0.1645240	0.0099639	0.8471096	0.9829682	0.0186611	0.1410394	0.1203885	0.5372719	0.8161315	0.7291366	0.1064032	0.0596625	0.1258073	0.9968308	0.3652726	0.8434971	0.1972333	0.2121583	0.1219494	0.5391010	0.9972511	0.0099474	0.0863678	0.9995445	0.6350568	0.8191483	0.7699163
950	0.2840108	0.5278285	0.9539199	0.1856278	0.4456974	0.4401828	0.7688349	0.1653775	0.6413316	0.1629208	0.9999096	0.8742044	0.8640123	0.3053912	0.1164308	0.0928769	0.7569273	0.2677033	0.0853085	0.1692709	0.3909940	0.7108887	0.4617204	0.7738189	0.5949779	0.0843923	0.2172546	0.2391572	0.6975426	0.0974369	0.2579939	0.3372252	0.9744784	0.3002794	0.1642036	0.9526711	0.7425968	0.4553315	0.9647698	0.3481508	0.6306595	0.9997567	0.0651964	0.0169228	0.7497551	0.9966339	0.9415264	0.0538346	0.2029102	0.9999991	0.8476690	0.0550082	0.8882274	0.9640255	1.0000000	0.8403069	0.9979418	0.0167897	0.3282801	0.1876653	0.9839666	0.7021189	0.0053400	0.0026562	0.5473967	0.9187145	0.6776923	0.0015090	0.9570094	0.3166458	0.2152777	0.5130874	0.5911121	0.1410997	0.0089126	0.8468241	0.9829142	0.0173320	0.1410709	0.1147002	0.5655050	0.8159642	0.8006965	0.1062541	0.0577667	0.1397142	0.9969530	0.3673157	0.8507807	0.1929578	0.2090509	0.1424485	0.5338798	0.9979647	0.0078713	0.0773406	0.9995549	0.5988674	0.8180306	0.7783644
1000	0.2947504	0.5716203	0.9537008	0.1848568	0.4354014	0.4402261	0.7660037	0.1675975	0.7003536	0.1637026	0.9999679	0.8780621	0.8635736	0.2672159	0.1250696	0.1095569	0.7377124	0.2686227	0.0915600	0.1765080	0.3989271	0.7109174	0.3489329	0.7741258	0.5946251	0.1011373	0.2754419	0.1918479	0.7136973	0.0993782	0.2583548	0.3013971	0.9766159	0.2895036	0.1697875	0.9502405	0.7426411	0.4553954	0.9659226	0.3955242	0.6266503	0.9994006	0.0651976	0.0170535	0.7496961	0.9964688	0.9514415	0.0538346	0.2029101	0.9999990	0.8379595	0.0450632	0.8687501	0.9648115	1.0000000	0.8248200	0.9975873	0.0166548	0.3176689	0.1716382	0.9834349	0.6910153	0.0046821	0.0056921	0.5467509	0.9355860	0.6780050	0.0033173	0.9658577	0.3010290	0.2023166	0.5130589	0.5917095	0.1198602	0.0083146	0.8465714	0.9828696	0.0163012	0.1414473	0.1112118	0.5874111	0.8158390	0.8271746	0.1072721	0.0566537	0.1524033	0.9970027	0.3750989	0.8552978	0.1897525	0.2138778	0.1528714	0.5246914	0.9982118	0.0068810	0.0700622	0.9995580	0.5808229	0.8183747	0.7858081

0	0.3456768	0.6494935	0.9491138	0.1796054	0.4298859	0.4402325	0.7740813	0.1716137	0.6920407	0.1805755	0.9999999	0.8752290	0.8629592	0.2284750	0.1225879	0.0757168	0.7415070	0.2752663	0.0950008	0.1866330	0.3973671	0.7017136	0.1829967	0.7758050	0.5930530	0.1184191	0.3398373	0.1379699	0.7144105	0.1008926	0.2585416	0.2520831	0.9762792	0.3097234	0.1907167	0.9514196	0.7426366	0.4554678	0.9656733	0.4015372	0.6453313	0.9976209	0.0652109	0.0176097	0.7503458	0.9923675	0.9632398	0.0538345	0.2029105	0.9999982	0.8259357	0.0170406	0.8043493	0.9622122	1.0000000	0.7966388	0.9957909	0.0185677	0.2888796	0.1728587	0.8729992	0.3915515	0.0062829	0.0157326	0.5706172	0.9252051	0.6782607	0.0055854	0.9443813	0.2138722	0.1840580	0.5129896	0.5931575	0.0797982	0.0042932	0.8463393	0.9826473	0.0148055	0.1507865	0.1114377	0.6207981	0.8143476	0.7985083	0.1231343	0.0558417	0.1722282	0.9970747	0.4314612	0.8551266	0.1835590	0.2541906	0.1262263	0.5205795	0.9980965	0.0069265	0.0667863	0.9995608	0.5834992	0.8205654	0.7485053
