Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G63A	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.1761778	0.4035213	0.5874963	0.4154829	0.1719031	0.0462098	0.0119004	0.1773446	0.5849956	0.6488983	0.5780766	0.3078594	0.1335314	0.0580274	0.5767436	0.4923360	0.4534349	0.6657210	0.5876624	0.0400274	0.5151109	0.3275203	0.4941099	0.1103427	0.1724606	0.3462404	0.2828042	0.3308540	0.6475354	0.6726251	0.4055180	0.2127476	0.2056556	0.2329223	0.0188407	0.0196951	0.6413551	0.0015826	0.6687171	0.3387523	0.3915560	0.1747114	0.0252578	0.0513741	0.5926818	0.2995959	0.0021589	0.5334780	0.2129297	0.3264590	0.1115039	0.6920309	0.0203281	0.2260331	0.3335127	0.3313937	0.7540393	0.3166126	0.6479024	0.2019334	0.6896220	0.1462757	0.3618932	0.0235407	0.3420189	0.5330715	0.0896416	0.2150869	0.6483448	0.4463539	0.5290137	0.4262196	0.0039690	0.2090152	0.5244681	0.7440345	0.0034130	0.6442487	0.2238660	0.7067989	0.1263895	0.3189234	0.7342152	0.6332013	0.6218947	0.2719456	0.3116662	0.1526159	0.5328614	0.0451645	0.6084016	0.0972654	0.0104494	0.0638561	0.0500151	0.0020610	0.3328543	0.3853997	0.4028202	0.0789771
500	0.1892495	0.4671151	0.6240645	0.3425998	0.1983604	0.0646563	0.0072952	0.1074461	0.6026998	0.6085938	0.4047907	0.5261799	0.1697380	0.0553505	0.5007656	0.5537171	0.4109182	0.6950520	0.6175366	0.0046723	0.6687590	0.2550548	0.4967731	0.1114640	0.0871333	0.4067484	0.1872001	0.3381364	0.7212893	0.6418759	0.3933572	0.2428059	0.2912957	0.2157897	0.0164299	0.0482162	0.6903277	0.0000000	0.6296365	0.3937704	0.4156827	0.3151430	0.0735527	0.0881497	0.5090431	0.3576992	0.0024082	0.5901598	0.2391059	0.4027857	0.0784410	0.6008119	0.0183386	0.2693174	0.3405748	0.3301791	0.7913961	0.3975862	0.6494999	0.2026769	0.5510875	0.1572537	0.3717070	0.0394744	0.3328404	0.5596926	0.1097314	0.2678840	0.5987008	0.3923155	0.4882984	0.3159405	0.0017561	0.2470338	0.5708775	0.5679136	0.0060898	0.6093878	0.2282727	0.6777880	0.1184781	0.3859153	0.7595088	0.6829052	0.6632297	0.3109293	0.3641177	0.1568429	0.4262257	0.0123866	0.6691369	0.1014992	0.0303736	0.0466158	0.0609744	0.0013723	0.3688850	0.3474386	0.4048111	0.0262843
550	0.3467080	0.4692313	0.5830233	0.2481662	0.2039309	0.1262319	0.0270402	0.3600194	0.5434364	0.6685888	0.5743343	0.3748853	0.1591286	0.0394710	0.6277336	0.4670915	0.3178723	0.5901097	0.4833068	0.0168079	0.5823616	0.1426334	0.1494773	0.0784471	0.3462754	0.3899008	0.1879626	0.3786068	0.7093989	0.6464972	0.5502070	0.3792769	0.2732964	0.2197641	0.0264970	0.0695838	0.2016404	0.0452281	0.6856704	0.6228622	0.3861555	0.2325644	0.1083696	0.1949451	0.6502561	0.2805266	0.0907972	0.5250753	0.4144805	0.5911176	0.1897624	0.7050683	0.0356147	0.2072253	0.3935520	0.3429966	0.8976584	0.3400206	0.6755987	0.5743737	0.5104113	0.2507254	0.3771515	0.0369926	0.3242265	0.5270076	0.0564388	0.2478108	0.6033505	0.3607820	0.5444119	0.2524190	0.0035192	0.1600305	0.5023573	0.6330164	0.0019454	0.6469636	0.0604357	0.5573472	0.1409858	0.3524788	0.5321182	0.7504913	0.6280301	0.4196594	0.3489852	0.2438723	0.3855995	0.3072187	0.6114441	0.0314802	0.0463839	0.0975664	0.3827275	0.0241250	0.3848189	0.4484733	0.4973227	0.2824842
600	0.5697698	0.3893387	0.6488741	0.2403802	0.1438479	0.2057230	0.0394596	0.2935716	0.4989677	0.6766885	0.6940575	0.3222270	0.1314349	0.0558559	0.5358823	0.3019934	0.2746831	0.5721214	0.3964439	0.0057268	0.6814416	0.0512224	0.1103113	0.0105788	0.4711364	0.3142391	0.1692956	0.4074790	0.5279211	0.6226502	0.5176135	0.2046564	0.2736047	0.1933222	0.0536238	0.2184741	0.0927029	0.0540385	0.9129875	0.4949350	0.3266858	0.2163906	0.2178203	0.2788204	0.5757663	0.3746056	0.1553096	0.4089472	0.4104638	0.6007137	0.3223671	0.5826821	0.0505321	0.2098591	0.4390774	0.2465354	0.7073386	0.4428346	0.6912640	0.6607646	0.6481188	0.2519220	0.3770594	0.0528137	0.3922320	0.5320824	0.0234169	0.1478855	0.5086576	0.4330388	0.5714273	0.3068611	0.0107998	0.1846200	0.5037730	0.6011957	0.0064074	0.6167963	0.0929243	0.5947631	0.1196435	0.3900103	0.5520544	0.6776040	0.5732909	0.4016164	0.3741502	0.3573211	0.5071583	0.4169758	0.6392659	0.0829813	0.0356236	0.1907822	0.3950261	0.0645022	0.3266107	0.4316680	0.4186129	0.3726816
650	0.4615372	0.4323617	0.6488075	0.2543249	0.1437196	0.2477212	0.0166416	0.3321580	0.4028274	0.6133431	0.6877751	0.4017851	0.2373455	0.0575280	0.5061872	0.3632204	0.3166682	0.5562869	0.3366084	0.0135500	0.7713235	0.0367520	0.0375814	0.0225334	0.4546563	0.4077401	0.1753138	0.4528266	0.6164787	0.6857514	0.4141301	0.2019324	0.2696315	0.1938630	0.1312395	0.2879349	0.0360701	0.0262374	0.6817890	0.4585414	0.4885596	0.2853077	0.4219461	0.3257949	0.6117899	0.4056166	0.1057042	0.4875558	0.5466804	0.6170323	0.5147150	0.5871759	0.0596279	0.1405885	0.4686750	0.3602730	0.7622892	0.4928360	0.6140292	0.6417589	0.5696011	0.2402977	0.3748849	0.0297646	0.2499807	0.4907798	0.0273895	0.1269068	0.4931349	0.4519467	0.5386548	0.2894458	0.0047131	0.1484382	0.4676691	0.6441950	0.0261207	0.5065149	0.0558073	0.5200079	0.2006873	0.2994457	0.5860265	0.6301403	0.5861512	0.4829079	0.3885038	0.4387768	0.3810875	0.3276741	0.6869052	0.1371877	0.0261556	0.2825691	0.3792293	0.0819384	0.3842333	0.6123429	0.3481188	0.3045364
700	0.5378672	0.3759880	0.6382111	0.2268423	0.1526503	0.2841496	0.0142431	0.3067174	0.4002854	0.6747648	0.6147474	0.4325693	0.1874380	0.0318001	0.5651151	0.3133895	0.2867115	0.4374663	0.2409931	0.0010291	0.6393934	0.0380105	0.0368842	0.0382424	0.3421083	0.2062946	0.1416879	0.3393760	0.5328407	0.6575692	0.2958221	0.2540543	0.2157226	0.2827477	0.2955617	0.4839804	0.0369716	0.0110692	0.5959710	0.4741932	0.5151833	0.2047260	0.4669074	0.2844133	0.4843200	0.3172223	0.1216210	0.4174039	0.6671514	0.7044750	0.5382990	0.6551210	0.0240716	0.2072708	0.5273453	0.3086843	0.7398253	0.3483755	0.7871111	0.6535370	0.7231381	0.1798054	0.4156987	0.0265114	0.3143366	0.5086903	0.0488789	0.0651461	0.4180800	0.4182967	0.6166907	0.4247247	0.0220975	0.1394925	0.4703074	0.5087744	0.0854008	0.6617403	0.0859252	0.5059341	0.2329261	0.3597059	0.7445567	0.6768584	0.7605319	0.5715460	0.3771677	0.5091152	0.2577611	0.2588485	0.5753086	0.1551643	0.0184997	0.2749635	0.3455502	0.2228197	0.4327738	0.6337536	0.3610907	0.3626161
750	0.5485707	0.3973162	0.7273953	0.2505361	0.1660551	0.3248933	0.0092117	0.4357527	0.3733166	0.6473592	0.6858589	0.3200150	0.1637049	0.0497829	0.6137083	0.2534039	0.1872120	0.3968084	0.2671078	0.0117553	0.6602999	0.0201274	0.0241436	0.0071921	0.5616234	0.3017535	0.1544425	0.2639811	0.4824134	0.6903442	0.2649677	0.2078727	0.3357510	0.2922057	0.4396998	0.4745013	0.0180584	0.0214844	0.3062772	0.2787879	0.4519842	0.2165264	0.3920060	0.3648069	0.4481920	0.2411618	0.1616397	0.4085751	0.7011692	0.7047749	0.6233874	0.6732565	0.0114931	0.1972400	0.3975241	0.3208218	0.6347402	0.3997086	0.5373915	0.7737391	0.6340877	0.1508486	0.3787065	0.0475628	0.2908662	0.4639739	0.0290382	0.0596199	0.3662592	0.5673255	0.5741610	0.3656270	0.0107931	0.1429696	0.4121827	0.5071492	0.0716596	0.6362603	0.0929022	0.4409789	0.3360159	0.3473933	0.6984550	0.6646595	0.7061777	0.4302435	0.3320022	0.4943422	0.1920395	0.1290685	0.7314457	0.1997314	0.0669993	0.3127702	0.3433863	0.2375700	0.4449026	0.6961426	0.3106533	0.4559827
800	0.5050478	0.4787006	0.5933627	0.3198534	0.1316513	0.3351900	0.0106926	0.2744977	0.3239653	0.6652294	0.7917147	0.3737202	0.1498469	0.0494376	0.5427991	0.2729737	0.2540945	0.3141653	0.2801105	0.0068796	0.6624719	0.0247637	0.0324518	0.0089088	0.4366991	0.2948853	0.2330754	0.2810563	0.5845902	0.6692965	0.1804093	0.1842683	0.2201768	0.1526662	0.4280980	0.4104407	0.0069281	0.0667684	0.2392935	0.4687207	0.3533121	0.2147176	0.5683367	0.3451930	0.3858208	0.3019473	0.1436288	0.3773530	0.4414755	0.5608206	0.6315827	0.5839688	0.0219100	0.1813932	0.4587265	0.3359473	0.8923346	0.3136702	0.5715325	0.7428507	0.6835752	0.2221783	0.3291120	0.0168914	0.2534904	0.5887262	0.0615277	0.0820207	0.3750999	0.5104115	0.5907814	0.3424979	0.0159255	0.1559824	0.4323747	0.4814010	0.0627913	0.7258858	0.1091862	0.3669440	0.3390334	0.4398323	0.6937724	0.6759006	0.5925761	0.6344980	0.2182865	0.6165361	0.1999554	0.1593524	0.6190736	0.2000608	0.0284577	0.3253441	0.2553682	0.3291588	0.3710625	0.6540915	0.4067695	0.6446652
850	0.4635913	0.4623394	0.7129754	0.3229130	0.1490144	0.4519772	0.0304341	0.4644688	0.2717252	0.6950972	0.6105895	0.3280662	0.1375879	0.0743788	0.5029536	0.2615312	0.3011251	0.3329017	0.1947819	0.0035791	0.6705944	0.0606403	0.0401293	0.0065366	0.4461612	0.2660479	0.2684053	0.3466881	0.5956616	0.6626274	0.2289764	0.2500733	0.2837329	0.1539711	0.3912250	0.5256509	0.0011513	0.0455606	0.0793618	0.4748099	0.3844353	0.2362635	0.6449821	0.4446404	0.5366434	0.2799358	0.2235023	0.3331440	0.5120951	0.7870237	0.7584892	0.5469137	0.0093820	0.2979221	0.4031312	0.3422259	0.6507458	0.3417437	0.5173146	0.7155608	0.5579312	0.1872756	0.2496175	0.0492246	0.3074833	0.5411886	0.0460358	0.0542858	0.3731989	0.4428364	0.5658863	0.4188502	0.0225541	0.1445682	0.4110053	0.5317285	0.0607996	0.6170289	0.1435116	0.3722573	0.3440868	0.4701251	0.7321347	0.6720426	0.6271246	0.5541420	0.2250630	0.4931540	0.1973854	0.1065357	0.5148565	0.2122712	0.0650614	0.2375462	0.3357242	0.3351217	0.3413273	0.7221704	0.3235498	0.6764651
900	0.3426143	0.4824965	0.7082795	0.3335017	0.1900115	0.3388401	0.0402995	0.3965765	0.2940745	0.6831350	0.5756962	0.2523542	0.1381784	0.0340987	0.4965904	0.1807128	0.2704922	0.4264115	0.3338161	0.0089874	0.6612493	0.0430718	0.0527185	0.0070375	0.5270195	0.2378799	0.2096037	0.3274943	0.6026867	0.7726887	0.2129316	0.1665895	0.4164844	0.1486407	0.3981740	0.3437921	0.0101713	0.1126963	0.1517739	0.5946355	0.2702567	0.2700423	0.7465250	0.4200632	0.5699094	0.2816364	0.3993346	0.2803365	0.3871913	0.6614253	0.7239989	0.7790200	0.0144006	0.1818073	0.3923443	0.3294424	0.6210498	0.3689986	0.4771254	0.6423008	0.5413721	0.1774422	0.3167860	0.0693566	0.2102023	0.5388389	0.0287229	0.0636788	0.2904854	0.3743326	0.5125110	0.3454759	0.0030073	0.1134836	0.4306876	0.5039612	0.0770518	0.6387805	0.1481156	0.3990127	0.2842120	0.4777187	0.6233245	0.6178971	0.6290632	0.5743456	0.3302553	0.4848209	0.1835604	0.0747164	0.6897831	0.1801890	0.0399199	0.3152878	0.3387463	0.2962544	0.3315669	0.6767314	0.3258097	0.6824367
950	0.5083835	0.3475375	0.6967853	0.2324160	0.2162567	0.3013433	0.0148161	0.3792404	0.3301152	0.7128228	0.6519492	0.4120865	0.0878588	0.0541969	0.5627630	0.2264897	0.2386924	0.4055411	0.2665757	0.0168151	0.5723719	0.0139518	0.0235655	0.0013329	0.4295932	0.2498741	0.2188415	0.3325705	0.6725349	0.6000358	0.2281939	0.1770259	0.3593985	0.2141634	0.4734388	0.3532181	0.0032038	0.0946796	0.0482381	0.4928142	0.4089292	0.2335627	0.6350120	0.3701998	0.4112527	0.3259954	0.2515383	0.3772794	0.4595954	0.6171324	0.6189587	0.6402622	0.0017232	0.2213009	0.4044403	0.3472850	0.5954710	0.3187173	0.5403213	0.5552752	0.6908606	0.1566249	0.3059714	0.0298636	0.1979660	0.5560132	0.0213570	0.0614840	0.2765562	0.4734549	0.5977992	0.2802072	0.0054378	0.1751995	0.4275802	0.5024914	0.0987541	0.5912247	0.1356561	0.3757311	0.3779724	0.4130623	0.6820023	0.5967966	0.6983939	0.5562710	0.3529538	0.5874884	0.2044233	0.0922465	0.7633143	0.1557132	0.0586881	0.4364533	0.3057437	0.3206245	0.2268665	0.7000044	0.3421118	0.6119408
1000	0.4942363	0.5073353	0.5739659	0.4189996	0.1930923	0.2913363	0.0066359	0.3336514	0.3166607	0.6529437	0.7603254	0.3528002	0.1560559	0.0496396	0.5182300	0.2312537	0.3063801	0.3291588	0.2900461	0.0066799	0.7067363	0.0242366	0.0650356	0.0038216	0.4719846	0.2649767	0.1753926	0.3499396	0.6774427	0.6762538	0.2119651	0.1676276	0.3264476	0.2093561	0.4752522	0.4507330	0.0187415	0.0653129	0.0839689	0.5896584	0.4980978	0.1993438	0.7455661	0.5203890	0.3034174	0.4292970	0.2229319	0.3882967	0.4377807	0.6279897	0.7293547	0.6109502	0.0042610	0.2846786	0.4305407	0.2400097	0.6785699	0.4416445	0.4820653	0.6596679	0.6663176	0.1343446	0.2298960	0.0509857	0.1582397	0.5507214	0.0314108	0.0845493	0.2934777	0.4610634	0.5866992	0.3673746	0.0030554	0.1434064	0.4318863	0.4508255	0.0900888	0.8201663	0.1840642	0.2645873	0.2545243	0.4235390	0.6371506	0.5911385	0.6535391	0.5929995	0.2079397	0.4363453	0.1509978	0.1472898	0.7966380	0.1458012	0.0350994	0.3003626	0.3708709	0.3886328	0.1815207	0.6561932	0.2732709	0.6820167

0	0.5173801	0.4033131	0.7288861	0.3722859	0.1084135	0.2626428	0.0079462	0.3613300	0.2921745	0.8597651	0.7000270	0.3631897	0.1782332	0.0739656	0.5553357	0.2876050	0.3009960	0.3079321	0.2792528	0.0175771	0.6991549	0.0338919	0.0346854	0.0190970	0.3561499	0.2288999	0.2258150	0.3729639	0.6439841	0.6359961	0.2047332	0.1991127	0.2561407	0.2429060	0.3410775	0.4128292	0.0091144	0.2046542	0.0606338	0.4869160	0.4214636	0.2417740	0.7861123	0.5838768	0.1705202	0.3693320	0.2020811	0.3504867	0.4470899	0.7099884	0.5845203	0.6817912	0.0013858	0.2167186	0.3824812	0.3479927	0.6640311	0.4426571	0.6335195	0.7602798	0.6391021	0.2523713	0.1487292	0.0312995	0.1423599	0.5827068	0.0305988	0.0375040	0.2287633	0.2744299	0.6358682	0.3222729	0.0038090	0.1347935	0.4280730	0.4455488	0.0533516	0.7763156	0.1739254	0.3877963	0.2117464	0.5281648	0.5474781	0.6419800	0.6384058	0.5755485	0.2246957	0.4513201	0.2799154	0.1318434	0.6879858	0.1641719	0.0199714	0.3038035	0.2204570	0.2307611	0.2551365	0.4417192	0.3920653	0.7511620
