"Time"	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W
250	0.4720821	0.7627412	0.0091648	0.0266321	0.3876576	0.3647965	0.0252426	0.2205622	0.0733367	0.7407606
300	0.4763542	0.6588498	0.0236630	0.0037523	0.4102533	0.4471144	0.0031740	0.1972389	0.0423964	1.0093324
350	0.4225012	0.6478896	0.0268280	0.0000247	0.3252119	0.4409073	0.0019347	0.1989029	0.0262264	1.0192412
400	0.3393700	0.8976337	0.0359233	0.0016840	0.3286320	0.4274208	0.0096718	0.2023424	0.0579651	0.7697520
450	0.4298002	0.7920199	0.0305085	0.0002034	0.2379953	0.3714634	0.0120282	0.2386337	0.0517693	0.7441983
500	0.5248599	0.7629763	0.0257624	0.0036751	0.2532552	0.3961399	0.0437535	0.1858093	0.0299392	0.5762017
550	0.3330370	0.6489264	0.0680341	0.0812271	0.3887301	0.4742877	0.0838054	0.1955799	0.0469584	0.7742360
600	0.3854544	0.5815829	0.0254676	0.1357945	0.3194140	0.4892692	0.0557666	0.0865178	0.0591798	0.7489792
650	0.2558829	0.7655623	0.0208138	0.1582684	0.2074785	0.3521867	0.0454809	0.0597630	0.0350702	0.7390580
700	0.3369883	0.6551427	0.0191021	0.2368786	0.3398541	0.1618790	0.1000425	0.0740318	0.0904527	0.7446018
750	0.2314902	0.6933317	0.0499677	0.1953612	0.4685769	0.1524241	0.0493268	0.0243355	0.0769535	0.8483057
800	0.3182473	0.7222429	0.0544073	0.1856972	0.5685897	0.1014413	0.0401913	0.0565433	0.0525352	0.8737349
850	0.3005874	0.6778608	0.0697936	0.2806995	0.6953673	0.0887319	0.0235600	0.0482312	0.0527667	0.6949372
900	0.2286338	0.7310030	0.0519252	0.2314886	0.6442237	0.0798600	0.0265161	0.0260686	0.0521736	0.8415156
950	0.2182030	0.7337591	0.0935192	0.3212381	0.5498845	0.0987081	0.0718292	0.0383925	0.0461302	0.8181226
1000	0.2310280	0.8935447	0.0895815	0.3752875	0.6050749	0.0786315	0.0509566	0.0248003	0.0274036	0.6907297

0	0.2207224	0.8148662	0.0750111	0.3253636	0.5216706	0.0669592	0.0909008	0.0501892	0.1646501	0.6781763
50	0.2217649	0.2898396	0.1203921	0.2593347	0.4749886	0.2066457	0.3132300	0.0508909	0.0961434	0.8143401
100	0.2809874	0.1566810	0.0745931	0.2207616	0.3547064	0.3150889	0.4400922	0.0578894	0.0642869	0.8794565
150	0.4126061	0.0312645	0.0924416	0.2617810	0.2604140	0.3126656	0.5642404	0.0752103	0.0249159	0.7423288
200	0.5473895	0.0024654	0.0895597	0.1437579	0.1863858	0.4218063	0.5324410	0.0435313	0.0472442	0.8535320
250	0.6223986	0.0088302	0.0868394	0.1515892	0.1747632	0.3856343	0.6127724	0.0250430	0.0464932	0.7608594
300	0.6595997	0.0046641	0.0206124	0.1746667	0.1557845	0.3503860	0.6082214	0.0653804	0.0337389	0.8849493
350	0.5997499	0.0026074	0.0492277	0.1407190	0.1484894	0.3612227	0.5293263	0.0813332	0.0330511	0.9343787
400	0.6518784	0.0020252	0.0523044	0.1739820	0.1898635	0.4457949	0.4745901	0.0627539	0.0409625	0.8172555
450	0.6974598	0.0008929	0.0482420	0.1886462	0.1702354	0.3714420	0.4994877	0.0938816	0.0581229	0.8387999
500	0.5943768	0.0025459	0.0417916	0.1238741	0.2012307	0.3813623	0.5930426	0.0471512	0.0919141	0.8207804
550	0.6411330	0.2752427	0.0666775	0.1007414	0.2309767	0.2600612	0.2796414	0.0430854	0.0594911	0.8110647
600	0.3817926	0.5942256	0.0225936	0.1126873	0.4013788	0.2134934	0.0880149	0.0861480	0.0522940	0.8226170
650	0.4073436	0.7171096	0.0115697	0.1053271	0.4479939	0.1794825	0.0313963	0.0419936	0.0327109	0.8245977
700	0.3575986	0.8679661	0.0413600	0.1226008	0.4641033	0.1171168	0.0285526	0.0370050	0.0559781	0.6672420
750	0.2458480	0.8645483	0.0295677	0.2761209	0.5643822	0.0709173	0.0339394	0.0492991	0.0647676	0.6057006
800	0.1809725	0.6472509	0.0239805	0.2165586	0.6210723	0.0725136	0.0535660	0.0412277	0.0287188	0.7300551
850	0.2079796	0.6476177	0.0711944	0.3314811	0.6180620	0.0781212	0.0283297	0.0304607	0.0194546	0.8131390
900	0.1268086	0.7259803	0.1328637	0.3599379	0.6310931	0.0684166	0.0751739	0.0652349	0.0355583	0.7500895
950	0.1326923	0.6797489	0.1213728	0.4355563	0.6197658	0.0725815	0.0949054	0.0494461	0.0575975	0.7292578
1000	0.1040405	0.6913596	0.1672005	0.3823532	0.8438871	0.0592927	0.1619606	0.0370588	0.0563316	0.8078098

0	0.1268151	0.6537972	0.0945256	0.3593325	0.6386176	0.1011039	0.1483407	0.0603644	0.1066893	0.7319193
50	0.2425839	0.5056582	0.1178605	0.2082571	0.6692868	0.1561114	0.0995928	0.2266166	0.0417572	0.9712091
100	0.1813795	0.5287017	0.1827349	0.2732130	0.5349640	0.2900071	0.0326689	0.4243493	0.0338377	0.7573801
150	0.2304885	0.4456703	0.1228424	0.2351686	0.4178490	0.3826998	0.0324542	0.5656186	0.0380948	0.8051512
200	0.3025786	0.4325869	0.0995804	0.2334213	0.2831373	0.5800560	0.0246256	0.6964088	0.0172693	0.9252343
250	0.3566085	0.3557304	0.1037567	0.1705624	0.2880253	0.5175831	0.0125825	0.6068937	0.0060485	0.8186002
300	0.3531485	0.3766025	0.0623716	0.1227661	0.2378895	0.5754771	0.0112548	0.5893021	0.0214467	0.8367878
350	0.3351568	0.4839164	0.0706153	0.2189612	0.2121529	0.8043727	0.0174826	0.6395002	0.0226459	0.6670735
400	0.2925229	0.4495311	0.0461102	0.2424312	0.3026608	0.6724002	0.0626533	0.6757362	0.0225429	0.7683854
450	0.3516332	0.5314820	0.0802911	0.2218344	0.2192104	0.6911497	0.0093426	0.6058622	0.0130092	0.8702560
500	0.2928330	0.4858674	0.0253779	0.2230885	0.2243293	0.7935740	0.0200721	0.5865980	0.0261038	0.9410027
550	0.2946610	0.5659824	0.0458167	0.2184037	0.2559208	0.5787809	0.0117683	0.5902551	0.0637312	0.7962947
600	0.3385266	0.6747474	0.0428735	0.2322770	0.2064312	0.5779213	0.0178141	0.2458438	0.0658532	0.7375954
650	0.2983670	0.7249612	0.0368139	0.1974874	0.2362197	0.5744812	0.0281490	0.1494140	0.0437736	0.9149960
700	0.3834145	0.6797831	0.0569800	0.2381818	0.1430481	0.4651678	0.0099996	0.0598877	0.0758122	0.6598614
750	0.2858953	0.7645516	0.1003495	0.3300397	0.3194119	0.3322854	0.0412280	0.0548454	0.0365812	0.8546588
800	0.2639912	0.6597529	0.0981988	0.2402762	0.2999906	0.2440569	0.0843004	0.0568131	0.0465855	0.6076969
850	0.2888666	0.6306795	0.0432400	0.2459668	0.4685873	0.2000811	0.0516409	0.0256621	0.0346409	0.9180274
900	0.2678770	0.7241695	0.0443082	0.2337308	0.5875631	0.1790656	0.0284834	0.0252062	0.0770398	0.7902719
950	0.2207644	0.6495507	0.0490716	0.1833250	0.5628211	0.1365270	0.0711118	0.0315939	0.0555738	0.8411731
1000	0.3008620	0.6740180	0.0539531	0.2194053	0.5572807	0.0283691	0.0781398	0.0384191	0.0618424	0.7908558

0	0.1607940	0.6673187	0.0950229	0.3375713	0.6270450	0.0753194	0.1451206	0.0758392	0.0757780	0.9362244
50	0.1324989	0.6991956	0.1069436	0.1986794	0.5968101	0.0513102	0.0828868	0.0211716	0.0573857	0.6955871
100	0.1767315	0.5809787	0.0620841	0.0980272	0.7392114	0.0319920	0.0762172	0.0537155	0.0593377	0.5050198
150	0.2204065	0.6250007	0.0456886	0.0300154	0.7350211	0.0859880	0.0439368	0.1069272	0.0977116	0.4598952
200	0.2199313	0.6644273	0.0396150	0.0045146	0.5577977	0.0655609	0.0357031	0.0702948	0.1162023	0.4610637
250	0.2145705	0.8659857	0.0237934	0.0071377	0.5352678	0.1385868	0.0249596	0.0601519	0.1373734	0.5073594
300	0.1752797	0.7422200	0.0298500	0.0099486	0.6283569	0.1006088	0.0460341	0.0516950	0.1400567	0.4774042
350	0.2038338	0.7171415	0.0365017	0.0004483	0.5805475	0.0796033	0.0264577	0.0341305	0.1871460	0.3999593
400	0.1859989	0.7998788	0.0163920	0.0015353	0.6341673	0.0587335	0.0280154	0.0912584	0.1496128	0.3900908
450	0.1378203	0.6940316	0.0544719	0.0085478	0.6755488	0.0819481	0.0254674	0.0752191	0.1865224	0.3258843
500	0.1673100	0.6331258	0.0422665	0.0084570	0.7108185	0.0916037	0.0273584	0.0975694	0.1758208	0.4002859
550	0.1655044	0.8892641	0.0375779	0.1103425	0.6524283	0.1468456	0.1027928	0.0910173	0.1375182	0.4506297
600	0.1818102	0.7389818	0.0163933	0.1639974	0.5431527	0.2750326	0.0488073	0.1136712	0.1399866	0.6469060
650	0.2223791	0.8164076	0.1124597	0.3013603	0.6838368	0.1499008	0.0439723	0.0877670	0.1193830	0.6313987
700	0.2382231	0.7398003	0.0847699	0.2418951	0.5052194	0.1187864	0.0870517	0.0334060	0.0777618	0.6687949
750	0.2207669	0.5939055	0.0818128	0.2765397	0.4871879	0.1103073	0.0634879	0.0561233	0.1370505	0.6693487
800	0.1874339	0.6768845	0.0872699	0.1979136	0.5701151	0.0979505	0.0623781	0.0749345	0.0526965	0.8490368
850	0.2332140	0.6103618	0.0849039	0.3032277	0.7332132	0.1468773	0.0893004	0.0494175	0.0529208	0.7098926
900	0.1750835	0.6653105	0.0954317	0.2398012	0.6506890	0.0859479	0.0695241	0.0553938	0.0254305	0.7377908
950	0.2525807	0.6955376	0.1084548	0.2468242	0.5567060	0.1329418	0.1083018	0.0427455	0.0759450	0.6842213
1000	0.1610570	0.6449494	0.0562379	0.1694769	0.6760873	0.0662428	0.0857616	0.0213393	0.0757112	0.8303942

0	0.1587418	0.6860041	0.0756604	0.3025838	0.6535847	0.0787430	0.1271431	0.0558183	0.0834046	0.7131905
50	0.2845036	0.6247067	0.1971626	0.2182705	0.6397730	0.0972361	0.1398701	0.0250271	0.1016737	0.6860716
100	0.1991491	0.7052185	0.0526429	0.2835286	0.5990202	0.0881739	0.1389209	0.0206701	0.0859645	0.5854686
150	0.2436334	0.7109597	0.0604609	0.2825562	0.6546809	0.0588958	0.0993140	0.0668231	0.0823413	0.7609223
200	0.1892237	0.7830677	0.0542137	0.2947148	0.5890832	0.1099413	0.0958956	0.0292403	0.1135792	0.5930874
250	0.1772524	0.6767301	0.1047468	0.2501892	0.6306379	0.0715841	0.0954779	0.0438983	0.1019621	0.6696307
300	0.2073812	0.5953181	0.1223247	0.2337274	0.7179714	0.1007105	0.0726281	0.0533801	0.1639939	0.4612964
350	0.1665938	0.6405307	0.1165973	0.2617206	0.7697672	0.0876220	0.0932560	0.0602911	0.0975638	0.5912878
400	0.2268188	0.7504639	0.0902591	0.2665349	0.5862892	0.1325833	0.0791355	0.0366813	0.0953435	0.5596153
450	0.2045994	0.7358708	0.0772785	0.2898233	0.6745909	0.0892766	0.1400861	0.0262920	0.1355020	0.5328784
500	0.2253778	0.6642014	0.0600757	0.2682542	0.7005945	0.1473237	0.0923154	0.0499238	0.1213579	0.5739970
550	0.2233193	0.7385365	0.0840508	0.2333928	0.7419421	0.1446807	0.0585393	0.0451987	0.0806424	0.6364333
600	0.2587187	0.7988432	0.0686628	0.3086405	0.6056599	0.1253921	0.0267155	0.0702821	0.1212188	0.6217356
650	0.2009605	0.7966534	0.1307185	0.2568109	0.6939238	0.1232792	0.0445682	0.0497081	0.0780173	0.6223780
700	0.1899698	0.7446942	0.1362202	0.2119161	0.5025307	0.1531703	0.0887257	0.0811639	0.0607705	0.6862921
750	0.2266263	0.7480957	0.0932175	0.2833681	0.6376273	0.1222038	0.0462575	0.0363888	0.0680244	0.7091715
800	0.2847362	0.6835682	0.0932862	0.3077118	0.6158349	0.0798468	0.0637040	0.0261820	0.0637234	0.8026198
850	0.2172224	0.6673324	0.0630708	0.2588391	0.5549580	0.0802131	0.0960806	0.0562496	0.0257958	0.9218381
900	0.2398370	0.7712600	0.0856676	0.2053605	0.6421783	0.1049987	0.0884690	0.0660217	0.0309635	0.6724262
950	0.1975895	0.8629574	0.0942308	0.3043840	0.6875055	0.1243259	0.0688883	0.0522423	0.0299709	0.7550597
1000	0.1782497	0.6527394	0.1547139	0.3284359	0.6360790	0.0847504	0.0682189	0.0809413	0.0711486	0.9277356

0	0.1861481	0.6880598	0.0770455	0.3467924	0.5719812	0.0934935	0.1323415	0.0436670	0.0876395	0.7146462
50	0.1874669	0.5047830	0.1706517	0.3011486	0.5280020	0.1986276	0.0911735	0.0565571	0.0359458	0.7108620
100	0.2219631	0.6239465	0.0868808	0.1225625	0.5032655	0.4335977	0.0616269	0.1509903	0.0148331	0.6373039
150	0.2005040	0.6374454	0.0512966	0.1076680	0.3172886	0.5006104	0.0688397	0.1660991	0.0200233	0.5644772
200	0.2601226	0.7072798	0.0218211	0.0730927	0.3185485	0.6522097	0.0219587	0.1606203	0.0106964	0.5576419
250	0.3486789	0.6236933	0.0176926	0.0467715	0.2801872	0.6793652	0.0310630	0.1448156	0.0156228	0.5004016
300	0.2970662	0.6560532	0.0202511	0.0566760	0.2194136	0.7902909	0.0126516	0.1800160	0.0364144	0.6327661
350	0.3131548	0.6104405	0.0352621	0.0390587	0.2417598	0.5555985	0.0392018	0.1922760	0.0233389	0.4727606
400	0.1939744	0.8274408	0.0378478	0.0642019	0.1844914	0.5636978	0.0176036	0.1353307	0.0140203	0.5926332
450	0.2911648	0.7069481	0.0100056	0.0328125	0.2488877	0.5174252	0.0275694	0.2489762	0.0404384	0.4756268
500	0.2430090	0.6942864	0.0155214	0.0651570	0.1583796	0.6484871	0.0646720	0.1904969	0.0431240	0.4362770
550	0.2540602	0.6806448	0.0242255	0.1337805	0.1685384	0.5643839	0.0384759	0.1144895	0.0630306	0.5591646
600	0.3084275	0.6875127	0.0466233	0.2880691	0.2388059	0.5024501	0.0231643	0.0954928	0.0560561	0.6898209
650	0.2856554	0.7077046	0.0621181	0.2070596	0.2530874	0.2962419	0.0652820	0.0473607	0.0701807	0.7592330
700	0.2355294	0.7132017	0.0536353	0.1384881	0.3560534	0.2762172	0.0478105	0.0376605	0.0737220	0.6592527
750	0.2898996	0.7538627	0.0847352	0.2387360	0.4328572	0.1704845	0.0367070	0.0598419	0.0364130	0.7971424
800	0.3003863	0.7343826	0.0626991	0.2410930	0.4322331	0.1096303	0.1144631	0.0783101	0.0347400	0.8740525
850	0.2355952	0.6127369	0.0537610	0.2249270	0.4044203	0.1530304	0.0721343	0.0587997	0.0404941	0.6204136
900	0.2776533	0.8061786	0.0825524	0.1634610	0.6342958	0.0998280	0.0666583	0.1240542	0.0756279	0.7267973
950	0.2103062	0.7462661	0.0297762	0.1968956	0.6677007	0.0891732	0.0596484	0.0535679	0.0441112	0.6312544
1000	0.3347574	0.8065785	0.0749862	0.2287723	0.5305918	0.1526135	0.0322280	0.0741463	0.0427800	0.8742998

0	0.1104787	0.7556697	0.0855249	0.2966605	0.6814769	0.1177287	0.1246529	0.0465412	0.0639006	0.7303435
50	0.1628225	0.6693894	0.1721280	0.3559424	0.6666301	0.1291531	0.0916529	0.2771913	0.0315041	0.7127235
100	0.2365529	0.5176902	0.1634365	0.2406907	0.4987270	0.3308780	0.0451373	0.3462792	0.0644506	0.8144265
150	0.2131915	0.6234036	0.1223907	0.2852295	0.4112250	0.5233858	0.0356153	0.6356486	0.0889592	0.7536094
200	0.3188779	0.5583044	0.0924310	0.2049090	0.2944353	0.6565041	0.0134225	0.5981953	0.0541347	0.7838039
250	0.2488776	0.6621208	0.1194488	0.2999043	0.2560036	0.5747350	0.0150154	0.6371433	0.0562098	0.6912462
300	0.2730585	0.8724415	0.0683986	0.3267631	0.1958251	0.5806856	0.0170057	0.6579270	0.0671921	0.6780945
350	0.2944529	0.8141363	0.0673845	0.2611442	0.2329259	0.6178584	0.0358993	0.7044698	0.0535176	0.7183908
400	0.2705070	0.6495696	0.0940284	0.3048447	0.2560846	0.5726264	0.0156951	0.6665178	0.0602685	0.7813081
450	0.2662392	0.6641513	0.1154114	0.3247021	0.1777976	0.6877851	0.0215618	0.5612613	0.0597480	0.8460518
500	0.2576770	0.6601300	0.0896127	0.2778537	0.1824887	0.6561163	0.0253347	0.6481602	0.0516157	0.7463183
550	0.3912491	0.5451037	0.0668720	0.2069692	0.2233786	0.7568396	0.0191770	0.4217999	0.0534213	0.8430378
600	0.2904989	0.5559207	0.1038300	0.3312409	0.1512436	0.7106393	0.0106182	0.2196064	0.0404322	0.7783684
650	0.3286833	0.5532778	0.0874375	0.2640217	0.1634278	0.5964805	0.0140332	0.1507547	0.0564771	0.7300489
700	0.2950868	0.6591314	0.1783661	0.3999337	0.3387222	0.4485947	0.0347231	0.1144943	0.0774007	0.7929879
750	0.3455210	0.5519204	0.1201955	0.2358216	0.3380720	0.2776116	0.0988780	0.0413775	0.0453549	0.7825544
800	0.4679048	0.5101091	0.0687441	0.1725085	0.4478836	0.2741789	0.0675297	0.0990291	0.0306327	0.8070531
850	0.2662024	0.7238293	0.0411157	0.1942183	0.4587047	0.1442154	0.0368075	0.0667216	0.0187551	0.8405057
900	0.2079860	0.7247338	0.0254696	0.1967579	0.5282256	0.1372405	0.0434486	0.0610685	0.0600424	0.8735993
950	0.2727568	0.8843263	0.0546691	0.2121329	0.4427116	0.0867180	0.0392898	0.0859245	0.0368653	0.8330624
1000	0.1770492	0.7776941	0.1208070	0.3522065	0.6214539	0.1193291	0.0769551	0.0508639	0.0653927	0.9482356
