"Time"	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W
350	0.4312686	0.6576698	0.0561568	0.0255982	0.0127077	0.3376060	0.5969526	0.5118314	0.3056337	0.6404446
400	0.3485000	0.7269629	0.0299854	0.0184835	0.0034783	0.4858933	0.6428589	0.6875203	0.2715424	0.7269116
450	0.4307862	0.6183941	0.0117693	0.0023842	0.0148924	0.5331842	0.8333247	0.6037160	0.3147014	0.8123985
500	0.4190033	0.7698077	0.0105408	0.0000975	0.0061564	0.4967455	0.7400273	0.7656197	0.2464893	0.7066908
550	0.3303707	0.8812078	0.0134553	0.0304955	0.1891980	0.5391101	0.5030781	0.5425947	0.4190899	0.6439616
600	0.2099669	0.7483065	0.0188163	0.1445773	0.4492243	0.3931327	0.6457879	0.7686677	0.5099504	0.4426228
650	0.1893881	0.8247956	0.1343812	0.2255890	0.5978473	0.2745945	0.5748251	0.7825628	0.7393089	0.2872422
700	0.1520054	0.6806288	0.4140914	0.3679299	0.7725080	0.1180569	0.7363785	0.6882607	0.7613232	0.1388594
750	0.1516551	0.7026515	0.6552932	0.3762534	0.6715863	0.1228221	0.6792014	0.6817582	0.7107519	0.1276580
800	0.1396445	0.5383510	0.5094528	0.4218358	0.7953463	0.1368594	0.7102031	0.6331451	0.8233555	0.0895301
850	0.1219056	0.5011301	0.5892564	0.5600266	0.6936137	0.1219343	0.7128043	0.6246035	0.9524987	0.1006113
900	0.1275991	0.2978857	0.6291738	0.4957427	0.8254334	0.1250792	0.5846393	0.6823970	0.8236019	0.0734204
950	0.1896229	0.4277856	0.6340619	0.5632179	0.7139928	0.0865311	0.6584179	0.7664748	0.7603391	0.0598889
1000	0.1932388	0.3489424	0.6381700	0.5589753	0.7767640	0.1031751	0.8257183	0.7216601	0.8211804	0.0888824

0	0.3517994	0.2804582	0.6065340	0.5079858	0.6543136	0.1344325	0.6466121	0.7793919	0.7527905	0.0703941
50	0.4121731	0.1808488	0.7316918	0.6371388	0.8045299	0.0871335	0.8085142	0.5956016	0.5719589	0.0467499
100	0.3153808	0.2512934	0.6486758	0.5847444	0.7784588	0.0174931	0.6934593	0.6887520	0.3494812	0.0603930
150	0.4097812	0.1784674	0.7146400	0.6140834	0.8058236	0.0171833	0.5663391	0.6804563	0.2842096	0.0563878
200	0.3395250	0.1318269	0.5984044	0.6041194	0.6715637	0.0041857	0.8059689	0.4700807	0.1976844	0.0402221
250	0.3581200	0.1650894	0.6394593	0.6987943	0.8170198	0.0082298	0.5804604	0.4397669	0.1807186	0.0905724
300	0.3830125	0.1566054	0.6399552	0.5722432	0.7788663	0.0089361	0.7222599	0.4207660	0.1922928	0.0425471
350	0.3868743	0.1721196	0.6127894	0.6480551	0.6497645	0.0041339	0.8572080	0.2114273	0.1359106	0.0487469
400	0.3877087	0.2436417	0.5429691	0.5032020	0.6458334	0.0006058	0.6372483	0.1587907	0.1075184	0.0644187
450	0.3171968	0.2859382	0.6120487	0.5726105	0.8399455	0.0036862	0.6311868	0.1736137	0.1967535	0.0458331
500	0.2885110	0.2268921	0.5836139	0.4965459	0.8902652	0.0017910	0.5351334	0.1159851	0.1109008	0.0940271
550	0.2635720	0.2586860	0.6097425	0.5372995	0.7677495	0.0864597	0.4168375	0.1172007	0.2804505	0.0772485
600	0.1894204	0.2692387	0.5910005	0.6553722	0.6601803	0.1947204	0.4136222	0.3751226	0.4721903	0.0377535
650	0.1795131	0.2513857	0.6490856	0.5613503	0.7033219	0.1843853	0.5244477	0.5641524	0.5062700	0.0628565
700	0.2543170	0.3466014	0.6437010	0.5284935	0.7182258	0.2283666	0.7020726	0.6455425	0.5919971	0.0947973
750	0.3651318	0.2454359	0.5392080	0.5070590	0.8817438	0.1809811	0.8020039	0.7602587	0.8029193	0.0999899
800	0.3035676	0.2798419	0.7017852	0.5601157	0.7866400	0.1910446	0.8204534	0.6766804	0.7335384	0.0326782
850	0.3493551	0.3288840	0.6160776	0.4668259	0.7372177	0.1646251	0.7890396	0.7549043	0.7953445	0.0329716
900	0.3220436	0.2847384	0.7072849	0.6127122	0.7721624	0.0987036	1.0145581	0.7564231	0.6588381	0.0576324
950	0.3103221	0.2973471	0.6717674	0.4249460	0.7369279	0.1000834	0.6828884	0.6488482	0.7839395	0.0886559
1000	0.3380171	0.3802182	0.6808089	0.5499980	0.6718389	0.1236723	0.8226585	0.8556509	0.7324102	0.0458758

0	0.3283265	0.2713078	0.5893081	0.6404841	0.7643306	0.1394263	0.5943214	0.7518155	0.7708808	0.0618506
50	0.3603463	0.2541394	0.5543000	0.5474534	0.7426130	0.0937024	0.7516337	0.7474160	0.7296223	0.0565876
100	0.4641767	0.2339695	0.7828272	0.5808689	0.6953206	0.1337279	0.7871195	0.8424331	0.7668888	0.0604552
150	0.4712329	0.2677397	0.7431582	0.7823898	0.7124539	0.0893537	0.7762142	0.7680605	0.8407905	0.0514413
200	0.4958752	0.2278019	0.7391138	0.7348034	0.6170331	0.1043965	0.7275244	0.8221980	0.8247011	0.0652689
250	0.6226337	0.1681046	0.8633996	0.6896813	0.5637093	0.0934837	0.8385206	0.6197429	0.7231047	0.0784863
300	0.5184001	0.1621775	0.5449646	0.6589490	0.6992147	0.1803596	0.6319046	0.7325538	0.8336431	0.0793892
350	0.5928233	0.2323850	0.7064744	0.8115986	0.5783526	0.1259807	0.6341902	0.6674658	0.7243669	0.0765630
400	0.5153270	0.2992551	0.8025348	0.6314353	0.7044637	0.1057773	0.6659447	0.8571958	0.8218338	0.0717956
450	0.5462943	0.2340493	0.5716117	0.6362315	0.5830181	0.0971268	0.7067571	0.7379463	0.7314153	0.0774162
500	0.3822374	0.2935939	0.5775842	0.7352144	0.5731232	0.1389927	0.5483878	0.5682208	0.7255229	0.1508681
550	0.3599906	0.2298829	0.7793284	0.5489922	0.6602270	0.1398632	0.7967761	0.7206896	0.8038783	0.0604055
600	0.4534716	0.2224377	0.7158564	0.6043539	0.6590576	0.1399887	0.7171047	0.6657825	0.8161512	0.0915265
650	0.5522124	0.2628161	0.7658135	0.4672263	0.6524221	0.1166719	0.6694263	0.7081158	0.8341968	0.1137553
700	0.3368794	0.1764525	0.6095816	0.5458243	0.7614918	0.0739006	0.6937238	0.7140089	0.8123245	0.0582155
750	0.3241501	0.2848598	0.4838187	0.5429883	0.6630861	0.1023124	0.6493453	0.6737649	0.7646158	0.0882297
800	0.2927940	0.2725070	0.6189968	0.4881931	0.9555347	0.0822070	0.9090339	0.7694690	0.7920836	0.0389353
850	0.3021189	0.2360861	0.5786861	0.4329487	0.6608049	0.1000385	0.6556316	0.6599740	0.7868241	0.0753113
900	0.3311565	0.3284363	0.5645548	0.5780517	0.7774635	0.1547401	0.6993841	0.6320042	0.8402660	0.0885117
950	0.4373871	0.4332390	0.7170595	0.6714413	0.7063775	0.0987327	0.6749341	0.7169005	0.7038738	0.1179711
1000	0.3546876	0.3237946	0.7175357	0.4446058	0.6656012	0.0963221	0.7572409	0.7050973	0.7576796	0.0850280

0	0.3520574	0.3357726	0.5512131	0.5581184	0.8888102	0.1218295	0.6187635	0.7443850	0.6993738	0.0549752
50	0.2516587	0.2507390	0.6942000	0.7047666	0.7276780	0.0732930	0.7776336	0.7394725	0.6381382	0.0639811
100	0.2610097	0.2545018	0.6473119	0.5334733	0.3672069	0.1665964	0.6939729	0.7506958	0.4908221	0.0581738
150	0.3341695	0.2220503	0.7242206	0.3259869	0.2791935	0.1531496	0.7313557	0.6598278	0.3546751	0.1537767
200	0.3764063	0.2009786	0.6673803	0.2299154	0.2886862	0.1249670	0.6841074	0.6416758	0.3339003	0.1439579
250	0.2855638	0.1708700	0.5590733	0.1544139	0.1749542	0.1865422	0.7714063	0.5975039	0.3073391	0.1565455
300	0.3986906	0.2919658	0.5729715	0.1980916	0.2076694	0.2145517	0.7228137	0.7503963	0.2782203	0.2639171
350	0.3706796	0.2889130	0.4437999	0.1286904	0.2024432	0.1473608	0.5951469	0.4659219	0.3014037	0.2598534
400	0.3163075	0.3375311	0.5627245	0.1806400	0.1495932	0.1557887	0.7260279	0.4361734	0.3080461	0.3273098
450	0.3773325	0.3324608	0.5146161	0.1827484	0.1104430	0.2287538	0.6712579	0.5610164	0.3333388	0.3693979
500	0.3043269	0.3502010	0.5769979	0.1720808	0.1718870	0.1598066	0.6852503	0.4819474	0.2809168	0.2435255
550	0.2585719	0.4208708	0.3178742	0.2386041	0.4392860	0.1976888	0.6884512	0.4608797	0.3236465	0.3739367
600	0.2610432	0.5479740	0.4253497	0.2472729	0.4771787	0.1589783	0.8718030	0.6305846	0.6376845	0.3112105
650	0.1737929	0.6461540	0.4407865	0.4021505	0.5766916	0.1518399	0.6627293	0.5564804	0.5515582	0.1406243
700	0.1807209	0.6487231	0.6783932	0.4507408	0.7950202	0.0839703	0.6846229	0.6871494	0.5884224	0.0989232
750	0.1594142	0.3287872	0.5517953	0.5192915	0.7055883	0.0645303	0.7418571	0.7172619	0.6911216	0.0849815
800	0.2191009	0.3450216	0.4772135	0.5595937	0.7447112	0.1078765	0.8059587	0.8387896	0.7745969	0.0562440
850	0.2218379	0.3239265	0.6472059	0.4863901	0.6905866	0.1384683	0.7273780	0.7788541	0.7618405	0.0733736
900	0.1731302	0.2921510	0.6419204	0.5528180	0.6464541	0.0772434	0.7356592	0.6790029	0.7379573	0.0390321
950	0.2565009	0.3178247	0.4824166	0.4361867	0.8865918	0.0850953	0.6387473	0.6463025	0.6335963	0.0394486
1000	0.2023416	0.3360363	0.5270102	0.4653160	0.7179495	0.1520200	0.7532063	0.7001730	0.7204769	0.0573717

0	0.3654129	0.2885217	0.5570340	0.5804061	0.7986249	0.1462600	0.6980766	0.6246581	0.8206573	0.1042550
50	0.3372013	0.2722007	0.6264243	0.5842197	0.8357675	0.1069853	0.7174243	0.7477041	0.6684716	0.0558693
100	0.3488539	0.2710070	0.5588128	0.6351697	0.7269891	0.1326213	0.6638223	0.7860781	0.6905583	0.0372385
150	0.2347003	0.3509580	0.6139457	0.6184281	0.6910703	0.1148134	0.6206735	0.7078164	0.6052512	0.0651751
200	0.2531768	0.2544733	0.4945130	0.5854112	0.5855582	0.1044133	0.6930535	0.7897157	0.7032314	0.0513725
250	0.3334911	0.3006901	0.7875584	0.5062439	0.9195451	0.1597754	0.6563335	0.7322164	0.7215090	0.0615816
300	0.3344000	0.2540531	0.5415245	0.5199761	0.7262839	0.0733060	0.6789429	0.7738042	0.7254456	0.0708597
350	0.2925917	0.1947271	0.7266811	0.4913964	0.8071339	0.1031752	0.6614716	0.7345397	0.6726116	0.0795482
400	0.3603660	0.3104200	0.7428691	0.5566152	0.7443629	0.1104664	0.5423755	0.6198099	0.8540025	0.0781135
450	0.2050588	0.2070100	0.6434031	0.5931128	0.8166577	0.1219706	0.6531512	0.6945342	0.7302145	0.0611267
500	0.3978813	0.2976363	0.6035192	0.5250376	0.7808257	0.0991813	0.7813228	0.7362251	0.6032598	0.0427578
550	0.3732667	0.2222638	0.6690357	0.7228250	0.7825101	0.0752143	0.6443387	0.6453593	0.6749082	0.0505688
600	0.5255142	0.2186901	0.6512629	0.6775331	0.6776683	0.0897887	0.7981681	0.6311055	0.6417474	0.0248687
650	0.3440126	0.2058628	0.6061074	0.5694951	0.7643588	0.1178924	0.6647714	0.8356717	0.7402500	0.0503359
700	0.2901153	0.2257548	0.5684988	0.4998938	0.8707908	0.1059185	0.7733804	0.7345589	0.9403855	0.0621051
750	0.3523393	0.2414600	0.7415966	0.6287094	0.7855091	0.0988347	0.7288983	0.9086609	0.6672494	0.0476950
800	0.3504908	0.2017799	0.6490899	0.4687606	0.7570453	0.0992197	0.7702775	0.7978187	0.7810466	0.0585848
850	0.4439331	0.2408590	0.5739549	0.5245132	0.7572034	0.0711074	0.8577290	0.5984081	0.7286978	0.0590541
900	0.3924211	0.3091765	0.4256109	0.5584215	0.9204441	0.1528438	0.7893174	0.7089995	0.6162905	0.0816383
950	0.3387038	0.3586600	0.5922840	0.7156620	0.7424870	0.1332541	0.6897662	0.6937069	0.6479249	0.0798539
1000	0.3215210	0.2972767	0.5759084	0.5243853	0.6710293	0.1069711	0.7053871	0.6590571	0.7459014	0.0793293

0	0.3486253	0.2944337	0.6422891	0.5866296	0.7332925	0.0815047	0.7292584	0.8429910	0.7385374	0.0723895
50	0.4144277	0.2071696	0.8593002	0.5976124	0.8616437	0.0753926	0.7249398	0.8111262	0.6948809	0.0501700
100	0.3554973	0.0882913	0.6608738	0.6145124	0.6763714	0.0893222	0.7375597	0.8335404	0.6802998	0.0411544
150	0.5100799	0.0721811	0.5457671	0.6150557	0.7527327	0.0914776	0.6762240	0.7435720	0.7021468	0.0364448
200	0.3916703	0.0610297	0.6702089	0.5612703	0.7478804	0.1033010	0.6528054	0.5541241	0.8235443	0.0778347
250	0.5818506	0.0465408	0.6956815	0.6364756	0.8170029	0.1520334	0.7194827	0.6666666	0.7389217	0.0672524
300	0.3513009	0.0869257	0.6139294	0.6025835	0.8233299	0.1284503	0.7622400	0.6508871	0.8173166	0.0483171
350	0.4408432	0.0825646	0.6451893	0.5749360	0.6732206	0.1135946	0.7390693	0.7675162	0.8198593	0.0291569
400	0.4687915	0.0641945	0.6863703	0.6457534	0.6330726	0.1316664	0.8352119	0.7921622	0.5802536	0.0788811
450	0.5435662	0.0604034	0.6288496	0.6958450	0.7506282	0.0882200	0.7468031	0.7031341	0.5324474	0.0573177
500	0.3897201	0.0847344	0.7803849	0.6932005	0.6285350	0.1304606	0.7878174	0.7052236	0.7623914	0.0327667
550	0.4311220	0.0942039	0.7765032	0.5254178	0.8336045	0.1370135	0.6084293	0.6774546	0.8458741	0.0747781
600	0.4343356	0.1342010	0.6545382	0.4199066	0.8582423	0.1397426	0.6819706	0.7483702	0.8507816	0.0887546
650	0.3780005	0.1907035	0.7149069	0.5079134	1.0150696	0.0938054	0.8533807	0.8324013	0.7448571	0.0868866
700	0.4108352	0.2810335	0.5527237	0.5639243	0.7731076	0.1014983	0.6033168	0.7090132	0.8274975	0.0583921
750	0.5083405	0.2991905	0.5987364	0.5898562	0.7324692	0.0698015	0.7087594	0.7644829	0.7200347	0.0662033
800	0.4164574	0.2973099	0.5475290	0.5408948	0.8247810	0.0859081	0.8822559	0.8375576	0.7758056	0.0513183
850	0.4308105	0.1954187	0.5573726	0.4759322	0.6440376	0.0480963	0.7619390	0.7548533	0.7237642	0.1076184
900	0.3660866	0.2897735	0.6468745	0.4909981	0.6417595	0.0894815	0.7649570	0.8263350	0.7009852	0.0594487
950	0.3172749	0.3748051	0.4657998	0.4270466	0.7544409	0.0734020	0.7354952	0.7162189	0.6757296	0.0543293
1000	0.3564088	0.2742638	0.5198636	0.4976506	0.7266152	0.0601835	0.7218465	0.7618182	0.6864885	0.0628622

0	0.2918138	0.3216720	0.5880856	0.5422989	0.7421860	0.1179830	0.7368232	0.7763369	0.7238302	0.0407915
50	0.3576682	0.2794274	0.7378882	0.4621014	0.5483168	0.1404298	0.7961943	0.7900062	0.6779047	0.0754864
100	0.2695023	0.2228213	0.6176178	0.5521678	0.2861277	0.1366003	0.7348700	0.7436810	0.7802991	0.0641432
150	0.3229957	0.1940200	0.6688483	0.3709527	0.2833333	0.1561871	0.8011553	0.7209563	0.7568637	0.1536926
200	0.3527345	0.2396518	0.5321347	0.2513157	0.2064264	0.1766153	0.6974294	0.7784363	0.6996754	0.2712028
250	0.4506000	0.1640283	0.4138263	0.2048672	0.1510188	0.1569932	0.7075416	0.7351469	0.7112939	0.2947570
300	0.4624263	0.4531432	0.2770101	0.2095326	0.1062643	0.2109247	0.7470838	0.8254927	0.6762995	0.4058607
350	0.2556984	0.5940452	0.2214040	0.1935898	0.2001378	0.2391724	0.7011090	0.8888319	0.7023276	0.3742641
400	0.2121517	0.7140668	0.1186100	0.1432282	0.1437765	0.1708020	0.7376577	0.6970568	0.8261998	0.3061221
450	0.1701754	0.6426756	0.1126421	0.1377174	0.1621178	0.2017456	0.7357134	0.8188478	0.7291715	0.3117385
500	0.1937979	0.7062677	0.1390738	0.1757543	0.0902317	0.2098988	0.7280068	0.8392361	0.6762664	0.3956120
550	0.2357167	0.7681640	0.1375015	0.1577349	0.3987746	0.1244788	0.7610356	0.8261869	0.7427599	0.4173272
600	0.1293311	0.7731117	0.1100083	0.2927822	0.5236515	0.1535285	0.6434433	0.7008842	0.6464587	0.2974816
650	0.1582200	0.6251011	0.3080235	0.3134034	0.7015903	0.2135494	0.6058071	0.8212917	0.8536819	0.2358626
700	0.1339019	0.5895117	0.4685323	0.4744739	0.7760578	0.1196807	0.8259714	0.8329345	0.8224539	0.1400793
750	0.2138056	0.4903993	0.5412879	0.4545552	0.7091275	0.1003013	0.6209192	0.7679334	0.7214414	0.1194514
800	0.1913855	0.4503239	0.5447526	0.3889120	0.6871034	0.1247783	0.8016841	0.6389046	0.6493674	0.0731155
850	0.1807526	0.3433135	0.6269448	0.5559563	0.7528524	0.1120432	0.8461759	0.7274615	0.6740335	0.0602433
900	0.1809186	0.4226308	0.5973156	0.5331030	0.9391200	0.1523034	0.6919451	0.7676208	0.6240049	0.0661975
950	0.3181987	0.3187276	0.7327518	0.4882749	0.8299740	0.0955174	0.7435691	0.7761508	0.8510427	0.0768430
1000	0.2599892	0.2685642	0.7052674	0.5503462	0.8275533	0.0844705	0.7760668	0.7600318	0.7665587	0.0426922

0	0.3883691	0.2738093	0.6432609	0.4625337	0.6845478	0.1334025	0.7329407	0.6479811	0.6500285	0.0788767
50	0.4248759	0.2903371	0.7404541	0.6185455	0.7750570	0.0857885	0.7949767	0.7889934	0.5456693	0.0688913
100	0.4317389	0.3051861	0.6661086	0.5934259	0.7286320	0.0971899	0.7505166	0.7208228	0.7897315	0.1079885
150	0.2523795	0.2434922	0.6417916	0.4411933	0.7365131	0.1169917	0.7494543	0.7774245	0.4615110	0.0901079
200	0.4243597	0.2175915	0.5836216	0.5317854	0.7043864	0.0801109	0.8035114	0.7099638	0.4594991	0.0529504
250	0.3465252	0.1891476	0.5982054	0.4678662	0.7876402	0.1806076	0.7112246	0.6421807	0.4392067	0.0482852
300	0.6231791	0.2433884	0.6006018	0.6313362	0.5978274	0.1000071	0.6847103	0.7076668	0.4654296	0.0550016
350	0.5894933	0.2024238	0.5867978	0.6651136	0.7410224	0.1003969	0.6132482	0.7767303	0.4374273	0.0431248
400	0.5469552	0.2797634	0.7424021	0.4535911	0.8199332	0.1060240	0.7068695	0.7021775	0.3451729	0.0843920
450	0.4312234	0.1934803	0.7711495	0.5654210	0.8331613	0.1235863	0.6061228	0.6534241	0.5136033	0.0628975
500	0.4178069	0.2813126	0.6594162	0.6261727	0.9469445	0.1102326	0.8114200	0.5882782	0.3161661	0.0228274
550	0.5145216	0.2852213	0.5600256	0.5433130	0.7383682	0.1299110	0.6331852	0.7936455	0.4966450	0.0439882
600	0.3673157	0.3371222	0.5647476	0.5339732	0.7901158	0.1135125	0.6708272	0.8654199	0.4870941	0.0418903
650	0.2967424	0.2896324	0.5427121	0.3813820	0.8003402	0.1060642	0.6959206	0.6254845	0.6931940	0.1093374
700	0.3421699	0.3229354	0.4986902	0.5677168	0.7039811	0.1257943	0.8861890	0.6830249	0.6488289	0.0680089
750	0.2944805	0.3263616	0.7487347	0.4429427	1.0186790	0.1192065	0.6841869	0.6432379	0.7299252	0.0318544
800	0.3360984	0.2863583	0.6948886	0.5433399	0.7140803	0.1345308	0.8705805	0.6217781	0.7539647	0.0553770
850	0.2644032	0.3477279	0.6360587	0.4955158	0.6646786	0.0600839	0.7474951	0.6847896	0.6675154	0.0560466
900	0.3146725	0.3331667	0.6013671	0.5067754	0.7358543	0.0732814	0.7430709	0.7254246	0.6760954	0.0560292
950	0.3052520	0.3284348	0.6158513	0.5175749	0.6684514	0.1510949	0.7825831	0.7715561	0.8146459	0.0427680
1000	0.3389246	0.2814865	0.6967598	0.5838391	0.9851829	0.1486163	0.5625990	0.8284700	0.7238298	0.0232018

0	0.2874245	0.3196609	0.7365095	0.4707194	0.7800037	0.0993220	0.8306460	0.6901535	0.7012994	0.0716967
50	0.1806622	0.3831400	0.6886528	0.5905498	0.7415233	0.1139319	0.7940873	0.7053640	0.6440396	0.0689723
100	0.2309632	0.2744001	0.6752618	0.4832792	0.8506291	0.0697721	0.7921857	0.6223452	0.6105119	0.0286716
150	0.2398320	0.2201965	0.7289812	0.5683398	0.8472816	0.1052982	0.7067269	0.5548452	0.5831714	0.0480566
200	0.3124210	0.2288222	0.6742247	0.6042852	0.8445080	0.0753078	0.7714343	0.7998940	0.4281955	0.0315724
250	0.4254794	0.2655919	0.5592684	0.5579244	0.7585307	0.0509968	0.7149747	0.6906045	0.4341765	0.0511598
300	0.2782808	0.3284618	0.5728204	0.6415731	0.6940283	0.0944307	0.7379694	0.7104415	0.4468398	0.0328374
350	0.2967157	0.2343421	0.4619268	0.5344067	0.7500065	0.1308697	0.8203317	0.7661052	0.5047487	0.0411232
400	0.3181071	0.2304550	0.6427050	0.8259791	0.6972146	0.1221870	0.7297626	0.8803711	0.5514790	0.0306666
450	0.4061206	0.3561277	0.6386311	0.6657382	0.7064966	0.0907810	0.7535258	0.7174323	0.5683081	0.0442787
500	0.4053329	0.2509681	0.6331435	0.5949864	0.6018599	0.0844440	0.7792105	0.5938384	0.5063277	0.0542449
550	0.3496236	0.1908602	0.5909905	0.6283776	0.8809476	0.1379564	0.6729939	0.7153093	0.6488113	0.0369845
600	0.3963136	0.2472127	0.5659144	0.5626328	0.8200722	0.1090688	0.7440906	0.7038162	0.6319439	0.0729885
650	0.3754297	0.2915173	0.7870595	0.5759170	0.7527213	0.1244373	0.6982224	0.7597566	0.6369601	0.0507435
700	0.3881280	0.2104570	0.6611727	0.4800060	0.8481102	0.1121267	0.6888368	0.6449511	0.8876643	0.0411413
750	0.3957091	0.3119784	0.6869562	0.4774213	0.8093624	0.0926959	0.8437786	0.6416062	0.7844418	0.0420496
800	0.4049328	0.2455209	0.5961034	0.5324169	0.8189407	0.1003511	0.7702919	0.6485988	0.6877928	0.0807281
850	0.4610496	0.3519767	0.6619879	0.6430749	0.7924916	0.1275061	0.8120517	0.8071912	0.6027281	0.0657834
900	0.3637640	0.3448615	0.6378328	0.4726114	0.8903727	0.1417243	0.7675977	0.6492578	0.5938944	0.0690811
950	0.3481148	0.2828474	0.6110293	0.4815927	0.6388642	0.0712785	0.7695142	0.7108138	0.7632615	0.1196490
1000	0.3739568	0.3363592	0.5330907	0.4514748	0.6926715	0.0917705	0.7388705	0.7019991	0.8723572	0.0393500
