"Time"	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C
500	0.6819422	0.5489591	0.4229417	0.4022552	0.4108631	0.1548427	0.5755834	0.0925537	0.6550258	0.6347542
550	0.6162163	0.5500320	0.5151762	0.5778605	0.1631697	0.1530622	0.6232640	0.1661171	0.6709303	0.5713672
600	0.7480158	0.5032807	0.4504458	0.6994526	0.1207713	0.2086783	0.6358690	0.0923913	0.7644475	0.5996764
650	0.7739377	0.5755085	0.4537906	0.7500213	0.0243767	0.1885786	0.7278542	0.0583795	0.7815140	0.6922396
700	0.6739489	0.6627548	0.6983212	0.6961394	0.0259989	0.2042457	0.8049006	0.0706651	0.7511430	0.6325808
750	0.6260706	0.8043914	0.5540369	0.7713955	0.0166179	0.1683778	0.5943668	0.0581839	0.7202226	0.5957714
800	0.8144622	0.6235326	0.5550932	0.6533213	0.0061810	0.1602197	0.7816279	0.0762426	0.7749252	0.6130227
850	0.7891134	0.5274507	0.5859089	0.7343891	0.0146422	0.1774406	0.7344305	0.0662203	0.7129951	0.5846521
900	0.6963543	0.7221051	0.5623932	0.6558963	0.0075781	0.1667172	0.7453027	0.0968328	0.6382509	0.4951601
950	0.7296989	0.7066536	0.5653999	0.6654215	0.0057314	0.1719388	0.7351080	0.0770090	0.7671450	0.5273814
1000	0.6922008	0.7448639	0.6573326	0.6667457	0.0086740	0.1843619	0.7467417	0.0862614	0.6605795	0.5723044

0	0.8042672	0.7735646	0.6310319	0.7103988	0.0072000	0.1602021	0.8634335	0.0900574	0.8476277	0.5706773
50	0.6864261	0.5701338	0.5739358	0.6732927	0.0139326	0.1755056	0.3246439	0.1332758	0.6721702	0.4988250
100	0.7372145	0.6201068	0.6173946	0.7516026	0.0043979	0.3387249	0.1908964	0.0747878	0.7482561	0.5419604
150	0.7105137	0.7822984	0.6133637	0.6308927	0.0434230	0.5067126	0.1384180	0.1089122	0.7413545	0.5518040
200	0.6727721	0.7069051	0.6591162	0.6398736	0.0460396	0.7009701	0.1686838	0.1083016	0.8088782	0.5646861
250	0.6395684	0.6572027	0.6082092	0.8434661	0.1099500	0.6093127	0.1285037	0.1527257	0.7260771	0.6138814
300	0.7042402	0.7609642	0.5982827	0.8265322	0.2263315	0.5830436	0.0773961	0.1779829	0.7257394	0.6020625
350	0.5781149	0.6532679	0.7186136	0.5715649	0.3761746	0.6107937	0.1178942	0.0890214	0.7477059	0.4768400
400	0.6888145	0.7393765	0.6961438	0.5896125	0.4088022	0.6012460	0.1074508	0.0959259	0.7401370	0.4375581
450	0.6627625	0.7105166	0.7582384	0.5375524	0.4648034	0.6634427	0.1111607	0.0754831	0.7102008	0.4352854
500	0.6117594	0.6507480	0.7041103	0.5533897	0.3849188	0.5789374	0.1156346	0.0820430	0.7545949	0.5011505
550	0.5865547	0.6845521	0.5774297	0.4359524	0.4582884	0.4953781	0.6396074	0.1056971	0.6953416	0.5717681
600	0.5609327	0.5878896	0.6162683	0.4700503	0.4038541	0.3093843	0.7158911	0.1695095	0.7476194	0.4096825
650	0.6254378	0.7383512	0.4439622	0.5175789	0.1892437	0.2953593	0.6900273	0.0995859	0.7017451	0.5541168
700	0.6736657	0.6748703	0.4114964	0.6592651	0.0501074	0.2626991	0.8014414	0.1037271	0.6418835	0.5644279
750	0.7796426	0.6918798	0.5426144	0.5897173	0.0227063	0.1737584	0.6158017	0.0883103	0.7472472	0.5576207
800	0.7558612	0.5561544	0.5611391	0.7519432	0.0209622	0.2233869	0.6834327	0.0937921	0.6992305	0.5885392
850	0.7282160	0.6660853	0.5399905	0.6874611	0.0099027	0.1746808	0.7359668	0.0758058	0.7612267	0.4998713
900	0.5630812	0.7099515	0.4564585	0.7433995	0.0082514	0.1632458	0.6944295	0.0545458	0.7111123	0.5706613
950	0.6670995	0.5777354	0.6692250	0.6952702	0.0025239	0.1648147	0.7486015	0.0979920	0.7461267	0.5424537
1000	0.6439346	0.5794063	0.6164965	0.6808811	0.0083177	0.1826386	0.8025174	0.1433290	0.6263700	0.5156543

0	0.7289788	0.7323694	0.5925607	0.6361215	0.0055533	0.1634458	0.6824321	0.1100120	0.6184594	0.6405603
50	0.7179799	0.5162602	0.5870136	0.7406995	0.0018877	0.1424834	0.7683813	0.0741049	0.6695120	0.5036219
100	0.5958734	0.6827953	0.5237530	0.7562461	0.0119420	0.1822955	0.6577370	0.0581503	0.7020178	0.4994467
150	0.7083043	0.6944591	0.5874850	0.6625855	0.0066686	0.1799264	0.7668674	0.0653436	0.7024212	0.5610633
200	0.8124491	0.5233752	0.6330875	0.6860970	0.0027180	0.1897608	0.8179421	0.0900998	0.6504482	0.5944097
250	0.6011327	0.5497613	0.5796276	0.6619617	0.0085158	0.2431925	0.7185416	0.1152631	0.7262630	0.4983167
300	0.5372874	0.7665565	0.5494906	0.7075597	0.0196138	0.1436091	0.8059143	0.1326187	0.7812776	0.5837878
350	0.6765902	0.6960558	0.5044250	0.7297122	0.0086623	0.2284610	0.7856128	0.1201323	0.6978116	0.5571555
400	0.7003349	0.6314231	0.4935139	0.6838457	0.0011289	0.1556135	0.8821359	0.0512565	0.8250255	0.4999369
450	0.6963329	0.6784432	0.6990529	0.6102847	0.0091626	0.1851344	0.5962928	0.0829953	0.7922684	0.4762446
500	0.6868875	0.6278210	0.5783670	0.7914959	0.0059830	0.2293288	0.7337425	0.1098801	0.7783503	0.6158099
550	0.6108121	0.7412778	0.6107264	0.6741922	0.0029647	0.2082476	0.6378585	0.0788486	0.7307134	0.5063382
600	0.6351195	0.5709886	0.6542749	0.7474225	0.0107703	0.1514900	0.6177699	0.0600100	0.8575069	0.5520092
650	0.7081603	0.7751766	0.5525827	0.5749442	0.0247055	0.1870886	0.6759629	0.0899854	0.6899101	0.7156379
700	0.7453414	0.7393813	0.6908166	0.6998817	0.0037867	0.1586108	0.7195157	0.0811196	0.7181199	0.5006056
750	0.7086616	0.6670871	0.6795729	0.7977409	0.0088830	0.1050454	0.6814490	0.0736907	0.7618733	0.6623111
800	0.7513097	0.6930360	0.6378834	0.5892064	0.0147997	0.1426469	0.5810040	0.0839743	0.7457574	0.4542169
850	0.6518379	0.6888816	0.6259941	0.7731998	0.0175752	0.1586667	0.6552440	0.0778047	0.7422250	0.6901505
900	0.5316944	0.7961071	0.6262057	0.7203953	0.0045704	0.1882740	0.7288678	0.0675791	0.7775445	0.5370256
950	0.6799397	0.8465905	0.6270776	0.7052328	0.0122591	0.1251566	0.7037840	0.1445922	0.8224352	0.5323794
1000	0.6164061	0.5679073	0.5573972	0.6771633	0.0072702	0.1612366	0.7252561	0.0671964	0.6831805	0.4772460

0	0.7516187	0.8240729	0.6513598	0.6852957	0.0062003	0.1583188	0.7215614	0.0843594	0.7244883	0.6007125
50	0.6219422	0.8535172	0.7152969	0.8192556	0.0052131	0.2088868	0.1358853	0.1379825	0.6266336	0.5676805
100	0.6605874	0.7662908	0.5407327	0.6955957	0.0260346	0.2719135	0.1183135	0.0595620	0.7648231	0.5223953
150	0.6762496	0.6396825	0.6966494	0.8544909	0.0267661	0.5248978	0.0719242	0.0994603	0.9286461	0.5732962
200	0.7678073	0.6385412	0.6876085	0.7668806	0.0701050	0.5368526	0.1274283	0.0523986	0.7269282	0.4749262
250	0.8379767	0.7474991	0.6581998	0.7699434	0.1720565	0.5599114	0.0480483	0.1130509	0.8825262	0.4110398
300	0.6444888	0.6783326	0.6072578	0.5985732	0.2890322	0.4906709	0.0892084	0.1433678	0.7690752	0.5685958
350	0.7174739	0.7448430	0.5946402	0.7011108	0.2655669	0.4663143	0.0728820	0.0730720	0.6442325	0.5388803
400	0.6681598	0.6456529	0.6578124	0.5935707	0.2697396	0.6048409	0.0523308	0.0846462	0.6691564	0.5931239
450	0.7225654	0.6955282	0.6753152	0.7320721	0.4087738	0.5497188	0.0641145	0.1160584	0.6889052	0.5016241
500	0.8086161	0.5854929	0.5325715	0.4862055	0.3696675	0.6280643	0.1033734	0.0971448	0.6108911	0.5157615
550	0.6734510	0.5723336	0.5672627	0.5483531	0.3448931	0.5888267	0.5455070	0.0722159	0.7097127	0.3618648
600	0.8758029	0.6694480	0.4867621	0.6239626	0.2967747	0.4183734	0.7150884	0.0961944	0.7195870	0.5303350
650	0.8017145	0.6331655	0.5504930	0.5329970	0.2014527	0.1928175	0.6948208	0.1006074	0.8737077	0.4955495
700	0.7196205	0.6180759	0.5305281	0.7748640	0.0827257	0.2285491	0.7278103	0.0915167	0.7777303	0.6286585
750	0.7797959	0.7831582	0.6827491	0.7402876	0.0814439	0.1630271	0.8347540	0.0958535	1.0000000	0.5790960
800	0.7444598	0.6231720	0.6125310	0.7084135	0.0519898	0.1128080	0.6918604	0.0783481	0.7520800	0.5341810
850	0.5064416	0.7066779	0.6058043	0.5803198	0.0258511	0.0989996	0.7436410	0.0952273	0.6854725	0.5332679
900	0.6657165	0.6429167	0.5948392	0.6548144	0.0219339	0.2404718	0.6416071	0.1028218	0.6759062	0.4489575
950	0.8781464	0.6265556	0.5187577	0.7365409	0.0189477	0.1804990	0.7667729	0.1148216	0.7635334	0.5080811
1000	0.6545359	0.6366100	0.5578369	0.8018258	0.0092660	0.1592511	0.7878577	0.0611249	0.8009273	0.6412438

0	0.7665504	0.7296749	0.5971774	0.7330223	0.0108412	0.1703627	0.8589563	0.0647015	0.7954875	0.6533774
50	0.7980322	0.7327733	0.6865037	0.4715718	0.0166555	0.2102017	0.6962014	0.0841437	0.7656261	0.4749394
100	0.6646397	0.6376414	0.5522579	0.4193375	0.0116391	0.1734328	0.5918150	0.0945693	0.6986944	0.5825575
150	0.9151436	0.5811731	0.4006184	0.4219031	0.0210951	0.1916225	0.7407581	0.0847831	0.7767305	0.5629221
200	0.7012231	0.4745590	0.2668811	0.3604241	0.0093246	0.1634498	0.6319456	0.0915590	0.6449263	0.5817098
250	0.7191629	0.4772941	0.2625373	0.2641623	0.0221567	0.1390946	0.8727020	0.0913436	0.7294515	0.6656676
300	0.7494387	0.3336478	0.2128998	0.2746040	0.0219071	0.1544156	0.8809793	0.0718891	0.8147164	0.7063053
350	0.6549065	0.1695333	0.2468620	0.3661077	0.0055559	0.2557084	0.6783382	0.1255108	0.6297410	0.5611326
400	0.6246283	0.0911616	0.2263454	0.3216444	0.0110393	0.2655264	0.6449733	0.0866424	0.6504335	0.5130590
450	0.4826418	0.1843777	0.2714584	0.4123757	0.0211088	0.1984010	0.6441185	0.0951812	0.6028458	0.5206261
500	0.4599342	0.1674329	0.2356701	0.4014634	0.0087949	0.1890127	0.6096312	0.0979800	0.7070390	0.7127807
550	0.5194635	0.2026028	0.3009446	0.5117843	0.0073594	0.1582408	0.8414238	0.1049216	0.8092975	0.7118200
600	0.6513266	0.3507904	0.4457575	0.6506810	0.0143458	0.1940156	0.6980313	0.0886262	0.6621339	0.6121956
650	0.6716844	0.6171476	0.5086108	0.5393592	0.0157102	0.2470761	0.8494631	0.0957863	0.6573867	0.5819096
700	0.6849086	0.5451208	0.5232643	0.5449699	0.0026571	0.2031530	0.8202823	0.1172299	0.8911460	0.6092826
750	0.7615706	0.5532541	0.4848803	0.6439755	0.0014885	0.1987025	0.7220930	0.1467456	0.7968522	0.6188394
800	0.8381437	0.6792176	0.4972125	0.6288848	0.0026930	0.1523873	0.6671899	0.1392161	0.8083710	0.6713535
850	0.5513654	0.7064073	0.5143342	0.7241287	0.0028238	0.1631655	0.6502705	0.0798505	0.7487076	0.5542648
900	0.7530171	0.6692791	0.6170361	0.6604947	0.0029994	0.1481372	0.7671535	0.1239764	0.7697110	0.5716507
950	0.6892649	0.6452932	0.5548364	0.6786490	0.0113549	0.2485581	0.8407004	0.0995622	0.7570502	0.5792940
1000	0.7824432	0.5899315	0.5470206	0.7447366	0.0199698	0.1483812	0.5691518	0.0764103	0.6897695	0.6424756

0	0.7064833	0.6981644	0.6596684	0.6673936	0.0070950	0.1306157	0.7825221	0.1024290	0.8070160	0.6034877
50	0.7647158	0.7174517	0.6095392	0.7418807	0.0075961	0.0643074	0.6464790	0.0792348	0.5847665	0.4694863
100	0.6168238	0.6581006	0.5975418	0.7572223	0.0089312	0.0609458	0.7523492	0.1040217	0.7321042	0.5889488
150	0.6139753	0.5847850	0.5789959	0.6030358	0.0037991	0.0559716	0.8811067	0.0705423	0.5867447	0.6485352
200	0.5575128	0.6016470	0.5902356	0.6680338	0.0060824	0.0265272	0.7046589	0.0804731	0.6056123	0.6406795
250	0.5179213	0.6619309	0.5061365	0.7187909	0.0030862	0.0423974	0.6736043	0.0944141	0.7241375	0.5245566
300	0.6949579	0.7742069	0.6650400	0.7449072	0.0021516	0.0253992	0.6405255	0.0746140	0.6778737	0.6726427
350	0.7194629	0.5683512	0.5685633	0.7152147	0.0124270	0.0053518	0.5682221	0.0526487	0.6488858	0.6103229
400	0.7627837	0.6886125	0.6675058	0.5998913	0.0097435	0.0100401	0.6122280	0.0462427	0.7177256	0.6971946
450	0.8177199	0.5169322	0.6600318	0.6115617	0.0026907	0.0280672	0.7321280	0.0556418	0.7756908	0.6420089
500	0.8220822	0.6632468	0.6536475	0.7035293	0.0060632	0.0200445	0.7882577	0.0656957	0.6782729	0.7437610
550	0.7176010	0.6680308	0.6500853	0.7909933	0.0009938	0.1125702	0.7088465	0.0437622	0.6598258	0.5657442
600	0.7345250	0.6472541	0.6502215	0.7333844	0.0099756	0.1672393	0.6630936	0.1226679	0.8295439	0.5981854
650	0.7368943	0.6966545	0.6969607	0.7130235	0.0050006	0.2334998	0.7329808	0.0923125	0.7965501	0.4929918
700	0.6124958	0.7190779	0.6330901	0.6846498	0.0082711	0.2791787	0.7823407	0.1207255	0.6959065	0.6405676
750	0.7840807	0.6335975	0.6884807	0.5440998	0.0044491	0.1575181	0.7322070	0.1164657	0.7583357	0.5047045
800	0.6937335	0.6621454	0.6468703	0.6098812	0.0036912	0.2421191	0.7000583	0.1304825	0.7187793	0.6629728
850	0.7451182	0.6020861	0.6114602	0.7442234	0.0085006	0.1914660	0.8047681	0.0654528	0.6891300	0.5352993
900	0.7576965	0.7192149	0.7354094	0.6711947	0.0042045	0.2007412	0.6965859	0.1294858	0.7081647	0.4252050
950	0.7676767	0.7385763	0.5698544	0.8052911	0.0095178	0.1679207	0.6976067	0.0901135	0.6346056	0.5633255
1000	0.6889988	0.8114378	0.6981034	0.6842426	0.0228322	0.2444949	0.7150163	0.0637023	0.5984566	0.4906838
