"Time"	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W
550	0.0667279	0.3148715	0.9698191	0.2416220	0.5558620	0.7085843	0.9193840	0.0174355	0.2467308	0.5522945
600	0.0741314	0.3209257	0.8655452	0.2713492	0.5343789	0.7355961	0.9659583	0.0154237	0.1843153	0.4807505
650	0.0659398	0.3189299	0.9183751	0.2783016	0.5177655	0.6026229	0.9835325	0.0164386	0.1506173	0.4848851
700	0.0769430	0.3052793	1.0018849	0.3068365	0.4681243	0.7195332	1.0126398	0.0183312	0.1767910	0.5369331
750	0.0715808	0.3144806	0.9921365	0.2524923	0.4983671	0.6375341	1.0399127	0.0117281	0.1374362	0.4895809
800	0.1052595	0.3382479	0.9494504	0.2720293	0.4979702	0.6259995	0.9870441	0.0218370	0.1601809	0.5516810
850	0.0934906	0.3294945	0.9758558	0.3070895	0.4463280	0.5493667	0.8580798	0.0343011	0.2054207	0.5657413
900	0.0754657	0.3221089	0.9821931	0.3089227	0.5589981	0.6424515	1.0116791	0.0207831	0.1967999	0.4743481
950	0.0946928	0.3399970	0.9839940	0.3076037	0.5427752	0.6361479	0.9855420	0.0293723	0.1373814	0.4924709
1000	0.0893065	0.3535670	0.9436096	0.2636047	0.4883701	0.6238321	0.9539694	0.0162198	0.1771315	0.5245995

0	0.0941425	0.3084969	1.0175000	0.2872183	0.5244331	0.7205544	1.0278270	0.0267817	0.1726812	0.5589773
50	0.6627427	0.6956451	0.9134257	0.2797726	0.2100816	0.5842201	0.9754270	0.0372240	0.1865328	0.6362406
100	0.6923548	0.7284924	0.8991107	0.4633682	0.1321639	0.6913282	0.9178898	0.0288889	0.1698418	0.7069139
150	0.7821339	0.7816576	0.8055195	0.6935479	0.1194517	0.5615053	0.9746131	0.0298849	0.2283217	0.7328302
200	0.8709287	0.8192046	0.7771948	0.8436796	0.1110535	0.6322745	0.9947084	0.0476525	0.3410896	0.7270741
250	0.9341185	0.8086180	0.6909735	0.8231547	0.1156756	0.6748275	1.0366821	0.0533591	0.2840751	0.7196667
300	0.8126770	0.8257895	0.5865476	0.9540846	0.0997709	0.6132137	0.9434678	0.0437119	0.3480030	0.6710173
350	0.7984621	0.7324065	0.5789401	0.9772805	0.1133063	0.5137771	0.9007774	0.0669462	0.3062149	0.6902671
400	0.9094096	0.8760165	0.5394017	0.8664427	0.1456087	0.5931825	0.9082552	0.0713778	0.2698308	0.6526357
450	0.8271913	0.8572840	0.5322113	0.8167012	0.1125968	0.6174083	0.9752249	0.0618818	0.2556124	0.7041012
500	0.8526513	0.8369669	0.6298529	0.8432096	0.1127980	0.6535947	0.9977087	0.0573941	0.2974950	0.6500807
550	0.4627572	0.4453826	0.6876639	0.6800610	0.3711616	0.5281947	1.0196247	0.0664480	0.2981038	0.5747930
600	0.2465988	0.3210248	0.7147715	0.5206119	0.5086799	0.5758581	0.9232117	0.0517792	0.2022513	0.4460130
650	0.1506475	0.3052325	0.8307744	0.3554248	0.6142186	0.6411793	1.0173507	0.0340649	0.1496113	0.5040201
700	0.1073422	0.3136831	0.9927483	0.2609555	0.5401764	0.6607641	1.1160590	0.0188235	0.1346533	0.6083500
750	0.0890808	0.2956567	1.0180352	0.3034837	0.4235239	0.7104616	1.0174507	0.0077224	0.2009409	0.5449570
800	0.0717305	0.3717672	0.9627076	0.3296774	0.4786809	0.6761803	0.9662899	0.0108402	0.1533376	0.5688882
850	0.0651207	0.3181898	0.9405655	0.3242745	0.5079927	0.6319195	0.9714934	0.0248419	0.1887673	0.6074087
900	0.0487217	0.3350098	0.9099729	0.3058806	0.5486013	0.6835243	0.9877249	0.0175430	0.2433278	0.5651981
950	0.0623942	0.3301461	1.0379473	0.2490454	0.5313615	0.5760730	1.0291326	0.0227035	0.1635353	0.5143576
1000	0.1329047	0.3258014	0.9345824	0.2667024	0.5032492	0.6989794	1.0563931	0.0197182	0.1704453	0.5776089

0	0.0941425	0.3084969	1.0175000	0.2872183	0.5244331	0.7205544	1.0278270	0.0267817	0.1726812	0.5589773
50	0.0874584	0.3176982	0.9416509	0.3242067	0.5629980	0.5798601	0.9782947	0.0594498	0.4821717	0.5281889
100	0.0853676	0.3277896	0.9136895	0.2939777	0.4551794	0.5743423	0.9039140	0.1423420	0.4584109	0.5062774
150	0.1014727	0.4304822	0.8473843	0.3264879	0.4372244	0.4520104	0.6357678	0.2677389	0.5141401	0.5017476
200	0.0995454	0.4252490	0.8894707	0.3434973	0.5369253	0.4106716	0.4119417	0.2393541	0.4663653	0.4096872
250	0.0892660	0.4088236	0.8488125	0.3220176	0.5920051	0.2934026	0.2868831	0.2510163	0.5059302	0.4046790
300	0.1097583	0.4295313	0.9581622	0.3033294	0.6852067	0.1795413	0.1889599	0.3204521	0.4805351	0.3729810
350	0.1220428	0.4818977	0.8833198	0.2606518	0.8094714	0.1361586	0.2008144	0.2974035	0.3931934	0.2744826
400	0.1101868	0.4574473	0.9901856	0.2123946	0.8389306	0.1202983	0.2319203	0.2093419	0.4699101	0.2543398
450	0.1319839	0.5328890	1.0157785	0.1477545	0.9722004	0.0897742	0.2282609	0.2672977	0.4210665	0.2557127
500	0.1583845	0.5182899	1.0035478	0.1590735	0.8363598	0.1134517	0.1710459	0.3403762	0.5101391	0.2397125
550	0.1290595	0.4022025	1.0027390	0.1561505	0.7068946	0.0711627	0.2241689	0.1445068	0.1295995	0.2413929
600	0.1101905	0.3425392	0.9363339	0.2129617	0.7844083	0.1162909	0.4456860	0.0549369	0.1030069	0.2044924
650	0.0979975	0.3671231	1.0191635	0.2069589	0.8228442	0.1852566	0.6549616	0.0378835	0.1449866	0.2913401
700	0.0941970	0.3486599	1.0281551	0.2089316	0.8000865	0.2996001	0.9180651	0.0240387	0.1418172	0.3855269
750	0.0939161	0.3499978	0.9694720	0.1890785	0.7187622	0.5580010	0.9514555	0.0286710	0.1155566	0.4328196
800	0.0824635	0.3309811	0.9771468	0.2135033	0.5572134	0.7152569	0.9959150	0.0285863	0.1241567	0.5173153
850	0.0564435	0.2990093	0.9748671	0.2163040	0.4862463	0.6255153	0.9843068	0.0129352	0.1605526	0.5265854
900	0.0785238	0.3266184	0.9715226	0.2782895	0.4304260	0.7113094	0.8948400	0.0183511	0.1803446	0.5339357
950	0.0699718	0.2976670	0.9096703	0.2800595	0.5002445	0.5708912	0.9637726	0.0395277	0.2102540	0.5164643
1000	0.0834710	0.3313472	0.9626281	0.3256283	0.4738966	0.6141780	1.0027082	0.0242629	0.1372737	0.5051270

0	0.0941425	0.3084969	1.0175000	0.2872183	0.5244331	0.7205544	1.0278270	0.0267817	0.1726812	0.5589773
50	0.4981310	0.2958894	0.8424937	0.3931226	0.4898791	0.9652884	1.0665621	0.0279816	0.2264152	0.6589587
100	0.6552079	0.2749880	0.9232395	0.3404998	0.4163018	1.0191591	1.0742024	0.0408522	0.2150803	0.6563690
150	0.6817717	0.2573184	0.9812014	0.3915509	0.3628092	0.9632740	1.0578798	0.0403055	0.2630336	0.7116488
200	0.7576552	0.2555786	0.9665638	0.3397332	0.4816007	0.9572403	1.0198167	0.0597818	0.3615376	0.7319195
250	0.6679065	0.2516063	0.8810427	0.3547591	0.3809111	1.0377270	0.9293317	0.0833649	0.3943842	0.6543751
300	0.7083206	0.2761759	0.8489398	0.3875565	0.3807924	0.9729257	1.0091665	0.1032211	0.2556734	0.6971616
350	0.6706712	0.3153878	0.8181934	0.4218209	0.3810685	1.0350143	0.9396588	0.0780057	0.2881303	0.6803479
400	0.7018453	0.3570522	0.8203249	0.3526581	0.3611452	0.9393464	1.0091795	0.0520850	0.3024321	0.6756592
450	0.6929276	0.2961311	0.8942428	0.3045431	0.3780088	1.0551787	0.9604525	0.0444735	0.2754159	0.6497987
500	0.6771218	0.3181613	0.9661660	0.3710793	0.3688953	1.0109411	0.9551531	0.0272856	0.1836589	0.5908913
550	0.2102868	0.3332773	0.8845734	0.4333387	0.3811312	0.6225025	0.9706309	0.0262558	0.2729577	0.5779244
600	0.1124243	0.3072142	0.8515805	0.4276803	0.4403287	0.6334624	1.0521040	0.0335485	0.1866226	0.5809910
650	0.0668897	0.3355214	0.9473396	0.3705058	0.4629027	0.7008699	0.9704034	0.0345958	0.1973812	0.5619746
700	0.0645024	0.3046329	0.9742076	0.3385401	0.4908320	0.6134522	1.0302166	0.0338652	0.2345283	0.5564504
750	0.1053590	0.2979551	0.9853408	0.2435784	0.5227162	0.6336167	1.0393844	0.0244663	0.1904528	0.5630952
800	0.0996884	0.2539216	0.9456972	0.2658102	0.5480756	0.6961892	1.0055844	0.0162277	0.2062564	0.5166791
850	0.0781257	0.2858057	0.9847816	0.2755429	0.5127733	0.5811151	1.0111351	0.0295792	0.1389943	0.5687725
900	0.0819132	0.3072822	0.9045054	0.3031538	0.5111303	0.6088975	1.1082383	0.0192116	0.1960251	0.5377053
950	0.0797853	0.2947372	1.0397207	0.3179748	0.5512114	0.6386707	1.0640715	0.0210646	0.2150838	0.5404978
1000	0.0643227	0.2752353	0.8814458	0.3228746	0.5522685	0.7361512	1.0621124	0.0283174	0.2006692	0.5278272

0	0.0941425	0.3084969	1.0175000	0.2872183	0.5244331	0.7205544	1.0278270	0.0267817	0.1726812	0.5589773
50	0.6526753	0.2612368	1.0050745	0.2048214	0.5105292	0.7591393	0.8306891	0.0305768	0.3326585	0.8883517
100	0.8106643	0.2555913	0.9602887	0.1376243	0.4549725	0.7545186	0.7750034	0.1193196	0.5000094	0.9977022
150	0.8197170	0.3336094	0.9631698	0.1223475	0.4411615	0.7123653	0.6683265	0.3650421	0.6053148	0.8976785
200	0.8030728	0.4011195	0.9870156	0.1782547	0.4376600	0.5268206	0.2735519	0.5734478	0.5700020	0.9198093
250	0.8735525	0.3887645	0.9647830	0.1838372	0.5339777	0.5248789	0.0728574	0.5523373	0.5737213	0.9489495
300	0.8551819	0.3606779	0.9770172	0.1321790	0.5134493	0.5404644	0.0423167	0.5368648	0.6779170	0.9170041
350	0.8464178	0.3922521	0.9195872	0.1123545	0.5212530	0.5154488	0.0340757	0.4912552	0.5919952	0.9814511
400	0.8950836	0.3665999	0.9378263	0.1008235	0.5453039	0.4536198	0.0174643	0.5454829	0.5814936	0.9296071
450	0.8916888	0.3666430	0.9348440	0.1186993	0.5269751	0.4890405	0.0159566	0.4562267	0.5979954	0.9505930
500	0.8930192	0.3837634	0.9256948	0.1297514	0.5873460	0.4468003	0.0187967	0.5461541	0.6088860	1.0216014
550	0.2610259	0.3621411	0.9640537	0.2370883	0.6014830	0.1030270	0.0677645	0.6066741	0.5077385	0.4097661
600	0.1125798	0.3762256	0.9499149	0.2307773	0.7594698	0.1114533	0.0658183	0.2850374	0.2109082	0.2225011
650	0.0956266	0.3345034	0.9805193	0.2255123	0.7177545	0.0909753	0.1523216	0.1114877	0.1090026	0.1679472
700	0.0963599	0.3770119	1.0217443	0.2241622	0.8119749	0.1135556	0.3834933	0.0564107	0.1485522	0.1535901
750	0.1342233	0.3458578	0.9782108	0.1826976	0.8449592	0.1818279	0.6968259	0.0248031	0.1127283	0.2071513
800	0.1484118	0.3428397	1.0452785	0.1572316	0.9048688	0.3640286	0.9115422	0.0192482	0.1251214	0.3758595
850	0.0985333	0.3416451	1.0369739	0.1433786	0.7582797	0.4967677	1.0618290	0.0185799	0.1256850	0.4405926
900	0.1027216	0.3308291	0.9900279	0.1979420	0.6673868	0.6492984	1.0516959	0.0116993	0.1215891	0.5143666
950	0.0871713	0.3203047	0.9075793	0.2004253	0.5867858	0.6569046	1.0419986	0.0121840	0.1285725	0.5604192
1000	0.0942909	0.3161520	0.8771168	0.1891653	0.5396097	0.5861993	0.9615346	0.0234081	0.1495423	0.4656555

0	0.0941425	0.3084969	1.0175000	0.2872183	0.5244331	0.7205544	1.0278270	0.0267817	0.1726812	0.5589773
50	0.0382646	0.3234795	0.9434301	0.1945793	0.4411219	0.5575532	0.7999105	0.0218831	0.1691281	0.5013083
100	0.0328982	0.2957795	1.0464594	0.1787393	0.4932020	0.4302478	0.7330292	0.0164533	0.1755200	0.4641856
150	0.0262546	0.3022971	0.9012000	0.1589393	0.5024375	0.4364852	0.7005299	0.0200828	0.1376019	0.4734469
200	0.0424725	0.2913645	1.0720641	0.1787124	0.5734108	0.5015706	0.7272719	0.0073210	0.1452444	0.4418569
250	0.0472192	0.3923925	1.0720388	0.1340769	0.4925083	0.4504494	0.7006634	0.0178854	0.1432372	0.4651089
300	0.0644472	0.3831824	0.9368139	0.1374582	0.5615288	0.4925778	0.7922191	0.0171825	0.1498110	0.4837547
350	0.0600601	0.3593461	0.9544499	0.1688339	0.5924670	0.4441298	0.7073734	0.0161659	0.1295803	0.5265200
400	0.0717180	0.3673171	0.9403492	0.1063280	0.6048315	0.5115355	0.7807507	0.0165980	0.1243455	0.4464942
450	0.0587506	0.3383892	0.9362486	0.1355944	0.5440020	0.5807695	0.7589274	0.0179884	0.1261136	0.4459090
500	0.0719469	0.3764985	1.0709418	0.1558657	0.5813700	0.5265725	0.7487394	0.0161882	0.1560801	0.5082828
550	0.0938341	0.3144592	0.9862618	0.2412740	0.5536888	0.5178220	0.8859986	0.0130604	0.2094192	0.5002834
600	0.0888943	0.3096381	0.9643080	0.1980488	0.5451898	0.4889356	0.9625419	0.0129300	0.1919592	0.5320240
650	0.0620315	0.2958908	0.9470561	0.2254915	0.5330676	0.6203812	1.0959525	0.0145576	0.1684516	0.5578176
700	0.0594851	0.3004196	0.8872784	0.2427573	0.5274843	0.7920469	0.9879052	0.0123912	0.1859198	0.4932957
750	0.0732043	0.2750534	0.9325881	0.2323779	0.4482585	0.7334133	1.0606154	0.0111529	0.1663932	0.5477418
800	0.0658348	0.2722259	0.9769520	0.2862708	0.3883475	0.6711046	1.0619511	0.0101477	0.1405871	0.5256369
850	0.0821126	0.3091234	1.0255468	0.3606158	0.4936635	0.6741483	1.0609691	0.0234126	0.1636301	0.6256420
900	0.0717243	0.2835096	1.0451237	0.3093229	0.4535041	0.6250838	0.9682146	0.0330276	0.1966642	0.5708005
950	0.0735035	0.3183799	1.0011572	0.3013383	0.4964804	0.6589877	0.9397234	0.0271385	0.2458728	0.5234129
1000	0.0655340	0.3177453	1.0304100	0.2106001	0.4904839	0.5882485	0.9750282	0.0412720	0.1950103	0.4765690

0	0.0941425	0.3084969	1.0175000	0.2872183	0.5244331	0.7205544	1.0278270	0.0267817	0.1726812	0.5589773
50	0.0772029	0.3799322	0.9757960	0.3417002	0.4417421	0.6535464	0.9924016	0.0214340	0.1921587	0.6291118
100	0.0992496	0.3473980	0.9493797	0.3749328	0.4826753	0.7249335	1.0312096	0.0228075	0.1548892	0.5843345
150	0.0866304	0.3153138	0.8676094	0.3321755	0.4488038	0.6852487	0.9689436	0.0173023	0.2460410	0.6071919
200	0.0822425	0.3014972	0.8080415	0.3108015	0.5132540	0.6202537	0.9593335	0.0075509	0.1986201	0.5067060
250	0.0437521	0.2962769	0.8907215	0.3347095	0.4668229	0.6020533	0.9688610	0.0196815	0.1620076	0.5235332
300	0.0798677	0.2967713	0.8948159	0.3042539	0.4834468	0.5948567	0.9689225	0.0323243	0.1561341	0.5677924
350	0.0519524	0.3399288	1.0081800	0.2836161	0.5358706	0.7119464	1.0708514	0.0263109	0.1914147	0.5705021
400	0.0647815	0.2678487	0.9392486	0.2949850	0.4984022	0.6098869	1.0854870	0.0181949	0.1843911	0.5400889
450	0.0656751	0.3152530	0.9372051	0.2559895	0.4952349	0.6263083	1.0299458	0.0212841	0.2194074	0.5904403
500	0.0666439	0.2815613	0.9442612	0.3197264	0.4773093	0.6090451	0.9353987	0.0304225	0.2136937	0.5593717
550	0.0461742	0.2898724	0.8166033	0.3247057	0.5338970	0.6217288	0.9437400	0.0283334	0.2341872	0.5478342
600	0.0733794	0.3472782	1.0000062	0.2887833	0.5597473	0.6516402	0.9432173	0.0207262	0.1843161	0.5541721
650	0.0418776	0.2968338	0.9453898	0.2971984	0.5141781	0.5813639	0.9430771	0.0187647	0.1744172	0.5092858
700	0.0861847	0.3285942	0.9376178	0.2789043	0.4989327	0.6069533	1.0066893	0.0107211	0.1643764	0.5419183
750	0.0798847	0.3134388	0.9971888	0.3256490	0.4623978	0.6837142	1.0262346	0.0227583	0.1730814	0.5507847
800	0.0692261	0.2999978	0.8662907	0.3061775	0.4746861	0.6472144	1.0365433	0.0223938	0.2248602	0.5496038
850	0.0460232	0.3230473	0.9335428	0.3440722	0.5349915	0.7294658	1.0099607	0.0244732	0.1884601	0.5978260
900	0.0490431	0.2757836	1.0126848	0.2539480	0.4915739	0.5825517	1.0075347	0.0188083	0.1734364	0.5186408
950	0.0808180	0.3277924	0.9464578	0.2714029	0.4942655	0.6487096	1.0288003	0.0225915	0.1410486	0.5457438
1000	0.0619227	0.3544268	0.9364819	0.2592403	0.4938158	0.6484674	1.0415751	0.0267325	0.1667951	0.5293960

0	0.0941425	0.3084969	1.0175000	0.2872183	0.5244331	0.7205544	1.0278270	0.0267817	0.1726812	0.5589773
50	0.0626852	0.3687089	0.9062658	0.3576969	0.4413649	0.6604312	0.6607248	0.6190654	0.9258424	0.6810310
100	0.0817457	0.4950146	0.9561441	0.3830756	0.4983925	0.3901599	0.3089202	0.8091846	0.9349486	0.5889095
150	0.1238173	0.5423906	0.9106101	0.3966299	0.4918021	0.1699767	0.1544574	0.9764750	0.9574788	0.6012114
200	0.1612608	0.5473761	0.9740613	0.3229434	0.6330346	0.1026829	0.1410906	0.9968655	0.9716408	0.5546524
250	0.1266433	0.5859850	0.9758530	0.2770500	0.7925080	0.1157663	0.1303584	0.9194713	1.0297265	0.5147940
300	0.2057337	0.5979538	1.0337703	0.2084640	0.8815812	0.0822525	0.1138778	0.9599900	0.9232429	0.5180962
350	0.2327887	0.5840225	1.0173735	0.2132543	0.9519307	0.0875862	0.1020808	0.9507933	1.0133080	0.4653397
400	0.2255286	0.6269580	1.0307351	0.1614723	0.8763369	0.1079500	0.0962787	0.9306292	0.9796577	0.5336064
450	0.2358521	0.7456528	1.0225953	0.1388466	0.9231424	0.1092080	0.1147793	0.9611197	0.9803876	0.4417509
500	0.2803648	0.7524397	0.9803691	0.1713551	0.9129864	0.1169225	0.0937192	0.9351161	0.9697655	0.4706841
550	0.2731497	0.5422803	0.9902209	0.1265564	0.9738717	0.1140870	0.0914529	0.5736768	0.1304573	0.2287714
600	0.1984232	0.4219032	0.9905776	0.1344963	0.9808027	0.1247636	0.0820314	0.2267098	0.1411751	0.1732804
650	0.1152658	0.3342146	0.9530704	0.1459022	0.9032832	0.1064673	0.1281697	0.0894807	0.1525418	0.1708420
700	0.0709812	0.3443978	0.8882015	0.1572361	0.8603831	0.1079499	0.3557750	0.0318343	0.1229940	0.1985083
750	0.0625244	0.3128126	0.9358718	0.1286559	0.8654275	0.1843548	0.7654410	0.0263485	0.1193679	0.3507313
800	0.1034601	0.4126994	1.0266621	0.1138136	0.8252036	0.3048916	0.8584115	0.0196330	0.1011819	0.4463469
850	0.0774520	0.3418085	0.9551049	0.1551654	0.7217895	0.4017637	0.9008780	0.0225075	0.1694291	0.4704504
900	0.0898199	0.2955660	0.9949908	0.1998908	0.6905998	0.5578005	0.9460171	0.0197205	0.1062597	0.5101669
950	0.0626207	0.3426545	0.9992363	0.1548712	0.6267301	0.5477800	0.9360057	0.0235262	0.1557546	0.5300369
1000	0.0532309	0.3391310	0.9796590	0.2200336	0.5661122	0.5966631	0.9533953	0.0193145	0.1605217	0.5606348
