"Time"	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W
750	0.8561792	0.4980603	0.7954245	0.0840007	0.8072544	0.7436495	0.7976768	0.3608648	0.2307599	0.3307108
800	0.8622868	0.4926501	0.7881344	0.0849770	0.7960503	0.7393938	0.7937055	0.3596240	0.2252144	0.3267639
850	0.8684946	0.4885847	0.7837842	0.0856959	0.7889509	0.7369232	0.7915344	0.3573556	0.2211812	0.3231264
900	0.8739646	0.4857761	0.7812290	0.0861942	0.7845848	0.7354916	0.7899429	0.3542591	0.2178917	0.3200037
950	0.8783219	0.4839411	0.7797367	0.0865224	0.7819470	0.7346172	0.7883672	0.3509045	0.2151232	0.3175203
1000	0.8815470	0.4827858	0.7788543	0.0867309	0.7803568	0.7340040	0.7866903	0.3477951	0.2128487	0.3156717

0	0.8888418	0.4803615	0.7761542	0.0871857	0.7759966	0.7306908	0.7779175	0.3383481	0.2063261	0.3114120
50	0.3997651	0.4884607	0.7762016	0.0292837	0.7760717	0.7307510	0.7784585	0.3507913	0.4522639	0.3127176
100	0.2009642	0.4916988	0.7762434	0.0132540	0.7761344	0.7309331	0.7828960	0.3761052	0.5223108	0.3157938
150	0.1200668	0.4930003	0.7763340	0.0088159	0.7762495	0.7316507	0.7906445	0.3845498	0.5429292	0.3185136
200	0.0871168	0.4935431	0.7765884	0.0075859	0.7765590	0.7329432	0.7965725	0.3817940	0.5495728	0.3203653
250	0.0736848	0.4938176	0.7770519	0.0072424	0.7771363	0.7343078	0.7990358	0.3774506	0.5520822	0.3214862
300	0.0682034	0.4940268	0.7776244	0.0071420	0.7778791	0.7352993	0.7991747	0.3744772	0.5532158	0.3221292
350	0.0659609	0.4942337	0.7781507	0.0071076	0.7785983	0.7358111	0.7984163	0.3728861	0.5537994	0.3225043
400	0.0650375	0.4944337	0.7785294	0.0070917	0.7791515	0.7359624	0.7975830	0.3721466	0.5541239	0.3227452
450	0.0646512	0.4946031	0.7787426	0.0070822	0.7794950	0.7359221	0.7969654	0.3718505	0.5543161	0.3229202
500	0.0644849	0.4947256	0.7788271	0.0070763	0.7796599	0.7358164	0.7965873	0.3717674	0.5544389	0.3230567
550	0.5457925	0.4867562	0.7788343	0.0648491	0.7797066	0.7357146	0.7967139	0.3834233	0.3115294	0.3225253
600	0.7441293	0.4835886	0.7788111	0.0808396	0.7796959	0.7357435	0.8001072	0.4051924	0.2424208	0.3204189
650	0.8268870	0.4823254	0.7788234	0.0852660	0.7797126	0.7362135	0.8055899	0.4029347	0.2218829	0.3177637
700	0.8617298	0.4818287	0.7789642	0.0864896	0.7798770	0.7370514	0.8077757	0.3854844	0.2147669	0.3155359
750	0.8764867	0.4816630	0.7792401	0.0868210	0.7802164	0.7376859	0.8051413	0.3679493	0.2115393	0.3140477
800	0.8827459	0.4816549	0.7795176	0.0868996	0.7805842	0.7376635	0.7995672	0.3554872	0.2097179	0.3131893
850	0.8853783	0.4817098	0.7796271	0.0869079	0.7807683	0.7369542	0.7934477	0.3479279	0.2086179	0.3127502
900	0.8864564	0.4817566	0.7794820	0.0869038	0.7806389	0.7358237	0.7882759	0.3437653	0.2079721	0.3125536
950	0.8868822	0.4817471	0.7791088	0.0869081	0.7802033	0.7345957	0.7845389	0.3416335	0.2076177	0.3124765
1000	0.8870600	0.4816646	0.7786040	0.0869265	0.7795674	0.7335025	0.7821171	0.3406062	0.2074370	0.3124404

0	0.8888418	0.4803615	0.7761542	0.0871857	0.7759966	0.7306908	0.7779175	0.3383481	0.2063261	0.3114120
50	0.8887388	0.4804007	0.7762329	0.0873506	0.7619840	0.7317859	0.8059480	0.3754317	0.2473238	0.6215685
100	0.8886657	0.4804460	0.7766605	0.0877830	0.7565576	0.7350473	0.8266859	0.4636014	0.3549451	0.7449531
150	0.8886012	0.4805726	0.7777431	0.0881395	0.7553787	0.7393930	0.8486940	0.5136685	0.4468060	0.7940363
200	0.8884990	0.4808663	0.7794212	0.0883102	0.7564416	0.7440872	0.8653140	0.5228997	0.5020473	0.8135680
250	0.8882965	0.4813575	0.7814339	0.0883247	0.7586186	0.7482459	0.8743852	0.5148467	0.5307296	0.8213585
300	0.8879453	0.4820064	0.7834339	0.0882417	0.7611258	0.7512856	0.8777545	0.5039602	0.5445323	0.8244964
350	0.8874371	0.4827241	0.7851269	0.0881144	0.7634179	0.7531332	0.8779541	0.4953527	0.5508813	0.8257997
400	0.8868092	0.4834098	0.7863674	0.0879818	0.7652047	0.7540384	0.8768722	0.4897667	0.5537242	0.8263821
450	0.8861311	0.4839871	0.7871566	0.0878679	0.7664193	0.7543392	0.8755695	0.4865590	0.5549846	0.8266781
500	0.8854785	0.4844202	0.7875841	0.0877828	0.7671381	0.7543238	0.8744950	0.4849069	0.5555507	0.8268531
550	0.8849118	0.4847103	0.7877489	0.0875522	0.7815986	0.7535564	0.8543573	0.4758102	0.5281194	0.5179248
600	0.8844643	0.4848730	0.7875695	0.0870895	0.7874129	0.7515231	0.8441522	0.4403645	0.4410551	0.3951715
650	0.8841485	0.4849023	0.7869744	0.0867213	0.7892360	0.7491925	0.8334507	0.3916288	0.3483284	0.3464408
700	0.8839720	0.4847890	0.7860834	0.0865261	0.7891881	0.7466553	0.8188454	0.3552249	0.2826274	0.3271059
750	0.8839405	0.4845473	0.7849796	0.0864616	0.7882156	0.7436284	0.8029861	0.3383117	0.2448114	0.3194065
800	0.8840508	0.4841978	0.7836573	0.0864773	0.7866777	0.7402190	0.7902256	0.3340136	0.2254384	0.3162802
850	0.8842915	0.4837529	0.7821480	0.0865414	0.7847608	0.7369548	0.7824768	0.3349119	0.2161674	0.3149249
900	0.8846489	0.4832280	0.7805937	0.0866352	0.7826955	0.7343545	0.7789599	0.3369750	0.2118844	0.3142328
950	0.8851060	0.4826593	0.7791896	0.0867436	0.7807557	0.7326193	0.7779674	0.3386855	0.2099026	0.3137711
1000	0.8856349	0.4821022	0.7780816	0.0868519	0.7791582	0.7316475	0.7780912	0.3397188	0.2089271	0.3133806

0	0.8888418	0.4803615	0.7761542	0.0871857	0.7759966	0.7306908	0.7779175	0.3383481	0.2063261	0.3114120
50	0.8863538	0.4997318	0.8051287	0.0871780	0.7761392	0.7327669	0.8311740	0.3298862	0.4162252	0.3128728
100	0.8777628	0.5113013	0.8149853	0.0871650	0.7770447	0.7383806	0.8500756	0.3052603	0.4762333	0.3176789
150	0.8664766	0.5183310	0.8193677	0.0871182	0.7792021	0.7435002	0.8527953	0.2834782	0.4946435	0.3236363
200	0.8558947	0.5223915	0.8220278	0.0870193	0.7819398	0.7464381	0.8487180	0.2717763	0.5017296	0.3289414
250	0.8475648	0.5247206	0.8237408	0.0868863	0.7843514	0.7474195	0.8435032	0.2680070	0.5055616	0.3329517
300	0.8416526	0.5260759	0.8246953	0.0867551	0.7859650	0.7472663	0.8397801	0.2684240	0.5081428	0.3357145
350	0.8377163	0.5268569	0.8250845	0.0866532	0.7867720	0.7467216	0.8380105	0.2703654	0.5099745	0.3375160
400	0.8352088	0.5272795	0.8251364	0.0865900	0.7870094	0.7462231	0.8376676	0.2724570	0.5112482	0.3386474
450	0.8336741	0.5274795	0.8250458	0.0865599	0.7869546	0.7459289	0.8380713	0.2741698	0.5121018	0.3393332
500	0.8327788	0.5275519	0.8249363	0.0865515	0.7868142	0.7458323	0.8387273	0.2753994	0.5126524	0.3397303
550	0.8351517	0.5089097	0.7969036	0.0865537	0.7866287	0.7436217	0.7760205	0.2844367	0.3090570	0.3386526
600	0.8445258	0.4976044	0.7871564	0.0865664	0.7856534	0.7371551	0.7560671	0.3092375	0.2507595	0.3342906
650	0.8561879	0.4905351	0.7823180	0.0866158	0.7832393	0.7311677	0.7571248	0.3319127	0.2322416	0.3286482
700	0.8665121	0.4862563	0.7789625	0.0867246	0.7800889	0.7281483	0.7656339	0.3442741	0.2242064	0.3234540
750	0.8743191	0.4836242	0.7767268	0.0868752	0.7773731	0.7277657	0.7738359	0.3481901	0.2191250	0.3193895
800	0.8797585	0.4819838	0.7756187	0.0870233	0.7757498	0.7287136	0.7790923	0.3476717	0.2153175	0.3164747
850	0.8833779	0.4810151	0.7753816	0.0871317	0.7751965	0.7299216	0.7814980	0.3455885	0.2124378	0.3144887
900	0.8856973	0.4805251	0.7756188	0.0871885	0.7753313	0.7308562	0.7820129	0.3433865	0.2103411	0.3131927
950	0.8871104	0.4803516	0.7759965	0.0872028	0.7757459	0.7313876	0.7815670	0.3416065	0.2088821	0.3123938
1000	0.8879056	0.4803539	0.7763223	0.0871925	0.7761647	0.7315846	0.7807908	0.3403524	0.2079155	0.3119426

0	0.8888418	0.4803615	0.7761542	0.0871857	0.7759966	0.7306908	0.7779175	0.3383481	0.2063261	0.3114120
50	0.4192322	0.7088551	0.8428459	0.0368868	0.8178027	0.8746666	0.7784566	0.3512226	0.4381894	0.3290808
100	0.2131413	0.8025461	0.8783744	0.0222582	0.8551986	0.9344971	0.7834425	0.3882109	0.5101012	0.3801642
150	0.1166060	0.8419721	0.8984661	0.0175198	0.8826288	0.9594206	0.7948866	0.4282255	0.5441851	0.4309932
200	0.0709765	0.8589744	0.9091022	0.0157151	0.8995996	0.9699080	0.8092435	0.4650085	0.5690440	0.4672384
250	0.0495567	0.8664708	0.9144411	0.0149118	0.9091837	0.9744321	0.8231182	0.4947770	0.5882878	0.4895197
300	0.0395523	0.8698365	0.9170305	0.0145169	0.9143158	0.9764758	0.8346620	0.5155613	0.6019805	0.5021459
350	0.0348911	0.8713680	0.9182625	0.0143143	0.9169757	0.9774634	0.8432721	0.5284034	0.6108934	0.5089467
400	0.0327216	0.8720714	0.9188459	0.0142093	0.9183286	0.9779788	0.8491627	0.5356185	0.6163021	0.5124864
450	0.0317123	0.8723965	0.9191251	0.0141551	0.9190119	0.9782662	0.8529176	0.5393668	0.6194145	0.5142843
500	0.0312428	0.8725476	0.9192621	0.0141274	0.9193581	0.9784335	0.8551713	0.5411804	0.6211340	0.5151813
550	0.2194385	0.6661469	0.8778687	0.0621541	0.8983867	0.8446584	0.8565697	0.5500706	0.4361758	0.5048255
600	0.3984847	0.5781279	0.8483261	0.0759556	0.8726708	0.7893164	0.8586111	0.5694247	0.3778414	0.4682919
650	0.5679276	0.5369330	0.8242035	0.0805303	0.8456848	0.7666100	0.8615236	0.5706839	0.3454095	0.4241722
700	0.6933356	0.5151722	0.8073092	0.0826396	0.8238321	0.7575055	0.8626792	0.5409829	0.3150955	0.3869231
750	0.7731170	0.5024854	0.7971319	0.0839721	0.8090715	0.7538303	0.8593955	0.4927135	0.2863074	0.3602292
800	0.8205083	0.4948069	0.7916085	0.0848961	0.8001951	0.7518980	0.8509757	0.4447852	0.2621038	0.3425624
850	0.8479398	0.4902080	0.7886985	0.0855131	0.7951175	0.7500681	0.8387718	0.4072276	0.2438171	0.3313223
900	0.8636978	0.4875169	0.7869764	0.0859032	0.7920582	0.7477716	0.8251882	0.3814119	0.2310055	0.3243321
950	0.8727386	0.4859378	0.7856374	0.0861472	0.7898549	0.7450285	0.8124910	0.3649852	0.2224784	0.3200568
1000	0.8779413	0.4849449	0.7843290	0.0863115	0.7879030	0.7421290	0.8020567	0.3550196	0.2170000	0.3174698

0	0.8888418	0.4803615	0.7761542	0.0871857	0.7759966	0.7306908	0.7779175	0.3383481	0.2063261	0.3114120
50	0.8751727	0.5776310	0.7778765	0.0871693	0.7779481	0.7521239	0.7782357	0.3442499	0.4380491	0.4410420
100	0.8262798	0.6166936	0.7826405	0.0870604	0.7836989	0.7611042	0.7806763	0.3629972	0.5303821	0.5060851
150	0.7665443	0.6329125	0.7872594	0.0868163	0.7897605	0.7651771	0.7869519	0.3870316	0.5783898	0.5419728
200	0.7175162	0.6400676	0.7905090	0.0865204	0.7943887	0.7676312	0.7960700	0.4118094	0.6058088	0.5618158
250	0.6843478	0.6434589	0.7926109	0.0862557	0.7975738	0.7697449	0.8061459	0.4341579	0.6216322	0.5725639
300	0.6641168	0.6451848	0.7940642	0.0860520	0.7998173	0.7718434	0.8156043	0.4519440	0.6306301	0.5782768
350	0.6524596	0.6461351	0.7952146	0.0859026	0.8015511	0.7738736	0.8235114	0.4646971	0.6356476	0.5812816
400	0.6459235	0.6467151	0.7962155	0.0857904	0.8030089	0.7756976	0.8295619	0.4731486	0.6383964	0.5828632
450	0.6422673	0.6471149	0.7971026	0.0857010	0.8042745	0.7772165	0.8338839	0.4784440	0.6398832	0.5837094
500	0.6401713	0.6474206	0.7978659	0.0856266	0.8053589	0.7784001	0.8368093	0.4816434	0.6406835	0.5841801
550	0.6594400	0.5520210	0.7970877	0.0855705	0.8047216	0.7590488	0.8386749	0.4812227	0.4645417	0.4709755
600	0.7201897	0.5137989	0.7934684	0.0855976	0.8005818	0.7512856	0.8391997	0.4688036	0.3792249	0.4085344
650	0.7817396	0.4978803	0.7896992	0.0857479	0.7957814	0.7481305	0.8371385	0.4437137	0.3216177	0.3694032
700	0.8254548	0.4907420	0.7870210	0.0859615	0.7920249	0.7465504	0.8316221	0.4143903	0.2806005	0.3452901
750	0.8521806	0.4872609	0.7853510	0.0861660	0.7894855	0.7451875	0.8231544	0.3887234	0.2525566	0.3311139
800	0.8673937	0.4854379	0.7842365	0.0863277	0.7877375	0.7435200	0.8133088	0.3698778	0.2344141	0.3230957
850	0.8757612	0.4844103	0.7832993	0.0864479	0.7863249	0.7415028	0.8038292	0.3575443	0.2232420	0.3186656
900	0.8803121	0.4837579	0.7823449	0.0865420	0.7849666	0.7393333	0.7959095	0.3500889	0.2166241	0.3162354
950	0.8828178	0.4832648	0.7813355	0.0866252	0.7835708	0.7372661	0.7899845	0.3458236	0.2128093	0.3148818
1000	0.8842634	0.4828296	0.7803230	0.0867057	0.7821734	0.7354936	0.7859165	0.3434600	0.2106399	0.3140886

0	0.8888418	0.4803615	0.7761542	0.0871857	0.7759966	0.7306908	0.7779175	0.3383481	0.2063261	0.3114120
50	0.4615469	0.5361649	0.7762016	0.0393588	0.8105460	0.7307527	0.7787073	0.3596433	0.2066576	0.3162863
100	0.2833929	0.5584027	0.7762467	0.0255238	0.8250874	0.7310333	0.7868474	0.4237856	0.2096763	0.3305282
150	0.2069647	0.5672718	0.7763868	0.0213246	0.8313024	0.7323931	0.8046931	0.4840411	0.2170032	0.3451356
200	0.1734427	0.5708378	0.7768721	0.0199828	0.8342872	0.7352920	0.8241355	0.5231697	0.2264740	0.3558178
250	0.1585384	0.5723544	0.7778951	0.0195225	0.8362840	0.7390729	0.8395397	0.5456762	0.2353175	0.3624688
300	0.1518568	0.5731474	0.7793753	0.0193398	0.8381152	0.7427769	0.8499651	0.5577530	0.2421192	0.3662571
350	0.1488284	0.5737340	0.7810352	0.0192435	0.8399083	0.7458200	0.8564062	0.5637246	0.2467327	0.3683298
400	0.1474159	0.5742764	0.7825957	0.0191745	0.8415512	0.7480460	0.8601316	0.5663680	0.2496160	0.3694804
450	0.1467106	0.5747907	0.7838887	0.0191173	0.8429278	0.7495446	0.8621626	0.5673715	0.2513388	0.3701722
500	0.1463143	0.5752500	0.7848636	0.0190694	0.8439919	0.7504901	0.8632054	0.5676753	0.2523626	0.3706422
550	0.5222817	0.5202284	0.7855463	0.0660565	0.8123272	0.7510548	0.8636798	0.5647311	0.2527975	0.3669791
600	0.7013949	0.4984855	0.7859961	0.0797982	0.7992965	0.7513628	0.8631458	0.5409160	0.2506695	0.3543903
650	0.7925919	0.4899420	0.7862701	0.0841018	0.7939758	0.7513966	0.8594690	0.4930581	0.2443294	0.3402827
700	0.8390936	0.4866114	0.7863841	0.0855421	0.7917742	0.7509221	0.8509213	0.4419962	0.2355024	0.3293860
750	0.8624060	0.4853159	0.7862866	0.0860539	0.7906981	0.7496557	0.8381959	0.4019447	0.2268683	0.3224019
800	0.8738631	0.4847798	0.7858881	0.0862517	0.7898243	0.7475212	0.8237793	0.3753493	0.2200196	0.3183931
850	0.8794044	0.4844777	0.7851316	0.0863477	0.7887297	0.7447389	0.8103365	0.3594470	0.2152890	0.3162419
900	0.8820857	0.4841889	0.7840460	0.0864207	0.7872883	0.7417202	0.7995407	0.3506265	0.2123203	0.3151162
950	0.8834490	0.4838306	0.7827474	0.0864993	0.7855704	0.7388822	0.7918290	0.3460016	0.2105720	0.3144985
1000	0.8842530	0.4833935	0.7813961	0.0865898	0.7837495	0.7365066	0.7868027	0.3436570	0.2095701	0.3141003

0	0.8888418	0.4803615	0.7761542	0.0871857	0.7759966	0.7306908	0.7779175	0.3383481	0.2063261	0.3114120
50	0.4996538	0.5411995	0.7762017	0.0400933	0.7760717	0.7307567	0.7792544	0.3777840	0.2278819	0.4756594
100	0.3345290	0.5654426	0.7762536	0.0270545	0.7761458	0.7312253	0.7934515	0.4969447	0.2881382	0.5491332
150	0.2612015	0.5751130	0.7764782	0.0234420	0.7764141	0.7335081	0.8217061	0.6038331	0.3458956	0.5842834
200	0.2275964	0.5790169	0.7772713	0.0224316	0.7773602	0.7380219	0.8489287	0.6622814	0.3854265	0.6014920
250	0.2119568	0.5807233	0.7788559	0.0221222	0.7793097	0.7434095	0.8678171	0.6857002	0.4088324	0.6099299
300	0.2046245	0.5816867	0.7809990	0.0219810	0.7820459	0.7482231	0.8787878	0.6919949	0.4217025	0.6140517
350	0.2011390	0.5824533	0.7832356	0.0218664	0.7850165	0.7518103	0.8843842	0.6918078	0.4284866	0.6160828
400	0.1994115	0.5831675	0.7851860	0.0217531	0.7877157	0.7541650	0.8868876	0.6899404	0.4319791	0.6171297
450	0.1984756	0.5838205	0.7866772	0.0216473	0.7898696	0.7555634	0.8878175	0.6881416	0.4337678	0.6177251
500	0.1978998	0.5843728	0.7877064	0.0215578	0.7914245	0.7563223	0.8880432	0.6868536	0.4347029	0.6181107
550	0.5357153	0.5245274	0.7883587	0.0683809	0.7924584	0.7566970	0.8878698	0.6700962	0.4186282	0.4682080
600	0.7023204	0.5008608	0.7887405	0.0812998	0.7930972	0.7568178	0.8856232	0.6057159	0.3687847	0.3965392
650	0.7904672	0.4915376	0.7889274	0.0848492	0.7934437	0.7565461	0.8781377	0.5200260	0.3150181	0.3581945
700	0.8367301	0.4878762	0.7889144	0.0858173	0.7935090	0.7555083	0.8643087	0.4478173	0.2734734	0.3372503
750	0.8604089	0.4864186	0.7886097	0.0860829	0.7931944	0.7534029	0.8461235	0.3997356	0.2459858	0.3260740
800	0.8722376	0.4857701	0.7879022	0.0861699	0.7923611	0.7502637	0.8272964	0.3716559	0.2293404	0.3203034
850	0.8780542	0.4853536	0.7867504	0.0862277	0.7909406	0.7464900	0.8110983	0.3565683	0.2198335	0.3173961
900	0.8809404	0.4849304	0.7852326	0.0863001	0.7890068	0.7426570	0.7990510	0.3489426	0.2146242	0.3159235
950	0.8824775	0.4844209	0.7835276	0.0863964	0.7867680	0.7392633	0.7910507	0.3452595	0.2118417	0.3151187
1000	0.8834475	0.4838297	0.7818460	0.0865116	0.7844921	0.7365790	0.7861786	0.3435053	0.2103537	0.3145915

0	0.8888418	0.4803615	0.7761542	0.0871857	0.7759966	0.7306908	0.7779175	0.3383481	0.2063261	0.3114120
50	0.6822309	0.6926412	0.7763165	0.0865765	0.8273188	0.7344802	0.8756506	0.1980705	0.3502979	0.5181709
100	0.5211378	0.7772200	0.7776833	0.0851289	0.8497933	0.7441914	0.9045002	0.1956964	0.4447438	0.6210556
150	0.3903794	0.8110152	0.7807055	0.0839237	0.8610636	0.7525469	0.9130266	0.2317568	0.5130992	0.6763213
200	0.3039010	0.8246827	0.7842194	0.0831605	0.8676105	0.7578192	0.9197560	0.2615603	0.5571130	0.7057971
250	0.2537483	0.8303731	0.7872127	0.0827084	0.8716913	0.7610495	0.9260743	0.2770728	0.5831519	0.7211367
300	0.2266887	0.8328627	0.7894112	0.0824392	0.8742871	0.7631794	0.9307292	0.2827673	0.5977709	0.7289306
350	0.2126891	0.8340274	0.7909344	0.0822752	0.8759586	0.7646363	0.9335321	0.2838156	0.6056955	0.7328173
400	0.2056223	0.8346155	0.7919708	0.0821730	0.8770494	0.7656044	0.9349535	0.2832416	0.6098810	0.7347327
450	0.2020985	0.8349356	0.7926663	0.0821080	0.8777651	0.7662059	0.9355450	0.2823685	0.6120476	0.7356731
500	0.2003438	0.8351212	0.7931204	0.0820660	0.8782297	0.7665493	0.9357150	0.2816403	0.6131521	0.7361372
550	0.3185730	0.6257093	0.7933124	0.0824623	0.8326725	0.7634196	0.8392468	0.5137634	0.5227465	0.5794594
600	0.4787462	0.5423240	0.7924294	0.0835713	0.8124752	0.7556643	0.8380367	0.5798721	0.4536575	0.4841263
650	0.6366563	0.5089117	0.7903016	0.0846183	0.8018597	0.7507977	0.8510715	0.5667595	0.3880160	0.4174264
700	0.7473391	0.4951751	0.7881262	0.0853582	0.7956429	0.7495323	0.8570525	0.5162063	0.3309555	0.3732291
750	0.8125706	0.4892410	0.7867347	0.0858309	0.7922014	0.7496039	0.8535243	0.4588932	0.2866951	0.3463249
800	0.8479219	0.4865418	0.7860683	0.0861131	0.7904904	0.7492771	0.8427707	0.4125614	0.2556855	0.3310286
850	0.8662620	0.4852740	0.7856627	0.0862711	0.7895501	0.7478812	0.8284760	0.3813445	0.2356854	0.3227397
900	0.8755460	0.4846435	0.7851108	0.0863608	0.7886694	0.7454973	0.8142007	0.3625614	0.2235905	0.3183917
950	0.8801916	0.4842510	0.7842338	0.0864258	0.7874875	0.7425824	0.8022895	0.3521123	0.2166278	0.3161519
1000	0.8825411	0.4838924	0.7830635	0.0864931	0.7859533	0.7396591	0.7935765	0.3466334	0.2127633	0.3149878

0	0.8888418	0.4803615	0.7761542	0.0871857	0.7759966	0.7306908	0.7779175	0.3383481	0.2063261	0.3114120
50	0.6714436	0.6440250	0.7762009	0.0871782	0.7760709	0.7307037	0.7752554	0.3178242	0.2002536	0.3918222
100	0.5295666	0.7092207	0.7762087	0.0871730	0.7760954	0.7303524	0.7733675	0.3648379	0.2277230	0.4497874
150	0.4236542	0.7351897	0.7761286	0.0871711	0.7760096	0.7302457	0.7851450	0.4373153	0.2656688	0.4913308
200	0.3534175	0.7455277	0.7761328	0.0871731	0.7760018	0.7318067	0.8066248	0.5011361	0.3000644	0.5176367
250	0.3118310	0.7496523	0.7766104	0.0871704	0.7765458	0.7352403	0.8280058	0.5434511	0.3258139	0.5328058
300	0.2890034	0.7513498	0.7777674	0.0871438	0.7779451	0.7395278	0.8442957	0.5665247	0.3429467	0.5410019
350	0.2770787	0.7521479	0.7794433	0.0870785	0.7800639	0.7435772	0.8549499	0.5772033	0.3534523	0.5452375
400	0.2710227	0.7526423	0.7812838	0.0869756	0.7824873	0.7468024	0.8612164	0.5812949	0.3595196	0.5473750
450	0.2679527	0.7530377	0.7829729	0.0868506	0.7848002	0.7490870	0.8645865	0.5823894	0.3628734	0.5484605
500	0.2663392	0.7533829	0.7843373	0.0867234	0.7867424	0.7505674	0.8662425	0.5823507	0.3646765	0.5490408
550	0.4118619	0.5910432	0.7853380	0.0866097	0.7882232	0.7514797	0.8686679	0.6281999	0.3745872	0.4846581
600	0.5644466	0.5266291	0.7860307	0.0865175	0.7892838	0.7522184	0.8724851	0.6140164	0.3554797	0.4318271
650	0.6953957	0.5011503	0.7865346	0.0864476	0.7900599	0.7529176	0.8728393	0.5650648	0.3238597	0.3877835
700	0.7820109	0.4911320	0.7869242	0.0863956	0.7906537	0.7532266	0.8674790	0.5023409	0.2906322	0.3564978
750	0.8317323	0.4872379	0.7871530	0.0863570	0.7910290	0.7527205	0.8564535	0.4449043	0.2623070	0.3370028
800	0.8581516	0.4857418	0.7870987	0.0863319	0.7910454	0.7511750	0.8415227	0.4022933	0.2413983	0.3259367
850	0.8715328	0.4851360	0.7866502	0.0863252	0.7905582	0.7486559	0.8254869	0.3748231	0.2275347	0.3200592
900	0.8781046	0.4847974	0.7857732	0.0863434	0.7895054	0.7454959	0.8110144	0.3587930	0.2190632	0.3170750
950	0.8813048	0.4844693	0.7845352	0.0863903	0.7879492	0.7421680	0.7996666	0.3501268	0.2141989	0.3155819
1000	0.8829307	0.4840623	0.7830863	0.0864648	0.7860642	0.7391106	0.7917285	0.3457143	0.2115253	0.3147973
