"Time"	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C
100	0.4878955	1.0000000	0.1530838	0.6719409	0.1609229	0.1912996	0.6312620	0.3370275	0.5662369	1.0000000
150	0.4878955	1.0000000	0.1437755	0.7196083	0.1014882	0.1530201	0.6637428	0.3457209	0.5388473	1.0000000
200	0.4878955	1.0000000	0.1359060	0.7568708	0.0710154	0.1347964	0.7005848	0.3553070	0.5191999	1.0000000
250	0.4878955	1.0000000	0.1270695	0.7759890	0.0565822	0.1241117	0.7294323	0.3630987	0.5068668	1.0000000
300	0.4878955	1.0000000	0.1199289	0.7848952	0.0493964	0.1167848	0.7473790	0.3685027	0.4993110	1.0000000
350	0.4878955	1.0000000	0.1152736	0.7889500	0.0453930	0.1116345	0.7570938	0.3720145	0.4945411	1.0000000
400	0.4878955	1.0000000	0.1125980	0.7907846	0.0429470	0.1081860	0.7619791	0.3742815	0.4914260	1.0000000
450	0.4878955	1.0000000	0.1111746	0.7916132	0.0414033	0.1060190	0.7643679	0.3757661	0.4893725	1.0000000
500	0.4878955	1.0000000	0.1104541	0.7919874	0.0404405	0.1047311	0.7655307	0.3767443	0.4880390	1.0000000
550	0.4878955	1.0000000	0.3230343	0.9066838	0.0600113	0.2891175	0.7652497	0.3765516	0.4999501	1.0000000
600	0.4878955	1.0000000	0.3409109	0.9580597	0.1170950	0.3651451	0.7550935	0.3701774	0.5290419	1.0000000
650	0.4878955	1.0000000	0.3192921	0.9799476	0.1677310	0.3996205	0.7309075	0.3598294	0.5531468	1.0000000
700	0.4878955	1.0000000	0.3003639	0.9835919	0.1998117	0.4207778	0.7028960	0.3509643	0.5685734	1.0000000
750	0.4878955	1.0000000	0.2911917	0.9717004	0.2199270	0.4380170	0.6796596	0.3450125	0.5781172	1.0000000
800	0.4878955	1.0000000	0.2914109	0.9490985	0.2343265	0.4527836	0.6628420	0.3412675	0.5844473	1.0000000
850	0.4878955	1.0000000	0.2992283	0.9217423	0.2456872	0.4647511	0.6509211	0.3388293	0.5890022	1.0000000
900	0.4878955	1.0000000	0.3124312	0.8938392	0.2547603	0.4739350	0.6421985	0.3371339	0.5924140	1.0000000
950	0.4878955	1.0000000	0.3287992	0.8679340	0.2618219	0.4807860	0.6356079	0.3358985	0.5949815	1.0000000
1000	0.4878955	1.0000000	0.3463043	0.8455466	0.2671777	0.4858617	0.6305710	0.3349825	0.5968988	1.0000000

0	0.4878955	1.0000000	0.4289615	0.7766579	0.2830725	0.5008697	0.6151872	0.3323313	0.6024766	1.0000000
50	0.5132389	0.8776593	0.4514199	0.6582200	0.2830015	0.5002787	0.6248393	0.2535250	0.8142280	0.6763316
100	0.5649738	0.8394650	0.5126184	0.6077522	0.2821451	0.4943082	0.6489005	0.2152689	0.8965986	0.5183558
150	0.5992529	0.8275409	0.5662737	0.5913033	0.2782042	0.4812064	0.6710530	0.1979063	0.9242738	0.4412511
200	0.6151097	0.8238183	0.5970709	0.5918874	0.2704412	0.4656373	0.6865561	0.1914230	0.9301651	0.4036179
250	0.6213431	0.8226561	0.6099237	0.6003569	0.2606796	0.4517208	0.6973752	0.1895821	0.9285758	0.3852499
300	0.6235908	0.8222932	0.6121119	0.6119814	0.2511705	0.4408334	0.7058860	0.1894775	0.9252870	0.3762848
350	0.6243615	0.8221800	0.6086266	0.6242374	0.2431534	0.4326556	0.7131760	0.1898870	0.9222957	0.3719092
400	0.6246178	0.8221446	0.6024269	0.6356555	0.2368452	0.4264208	0.7194712	0.1903483	0.9200630	0.3697735
450	0.6247013	0.8221335	0.5952826	0.6454813	0.2319639	0.4215101	0.7247626	0.1907214	0.9185208	0.3687311
500	0.6247281	0.8221301	0.5882616	0.6535207	0.2281424	0.4175501	0.7290952	0.1909900	0.9174815	0.3682224
550	0.5967865	0.9444698	0.5563962	0.7935139	0.2251130	0.4147510	0.7248888	0.2689564	0.5925439	0.6916424
600	0.5436877	0.9826637	0.4820425	0.8581488	0.2233229	0.4171469	0.7034062	0.3267759	0.5067890	0.8494970
650	0.5109349	0.9945877	0.4154258	0.8872522	0.2248459	0.4280110	0.6745382	0.3589340	0.5090518	0.9265426
700	0.4964476	0.9983103	0.3733736	0.8980724	0.2311744	0.4446361	0.6507842	0.3640465	0.5322473	0.9641470
750	0.4908859	0.9994725	0.3516149	0.8968815	0.2412160	0.4615680	0.6370751	0.3577423	0.5548532	0.9825009
800	0.4889034	0.9998353	0.3435625	0.8860891	0.2521978	0.4749871	0.6304732	0.3498934	0.5719495	0.9914590
850	0.4882272	0.9999486	0.3449448	0.8682886	0.2617128	0.4840513	0.6269469	0.3436470	0.5835848	0.9958313
900	0.4880030	0.9999839	0.3530294	0.8473450	0.2687589	0.4896796	0.6243981	0.3393515	0.5910131	0.9979654
950	0.4879299	0.9999950	0.3653320	0.8272963	0.2734864	0.4931282	0.6222562	0.3366015	0.5955515	0.9990069
1000	0.4879065	0.9999984	0.3792290	0.8108580	0.2765154	0.4953295	0.6204971	0.3349151	0.5982494	0.9995153

0	0.4878955	1.0000000	0.4289615	0.7766579	0.2830725	0.5008697	0.6151872	0.3323313	0.6024766	1.0000000
50	0.6101436	0.4461673	0.1302717	0.7140103	0.4312158	0.5099902	0.4401166	0.0625908	0.6014062	0.9494396
100	0.8421603	0.2732631	0.0676912	0.5301414	0.4755914	0.5214662	0.3797568	0.0311655	0.5983338	0.9247622
150	0.9482595	0.2192831	0.0678704	0.3740803	0.4907327	0.5218395	0.3465902	0.0275892	0.5944031	0.9127176
200	0.9789019	0.2024308	0.0763968	0.2809063	0.4950927	0.5192133	0.3281703	0.0272865	0.5902859	0.9068389
250	0.9870738	0.1971696	0.0811668	0.2316919	0.4955394	0.5171642	0.3188870	0.0273688	0.5867463	0.9039697
300	0.9893604	0.1955270	0.0830789	0.2074596	0.4950035	0.5160374	0.3146799	0.0274793	0.5841483	0.9025692
350	0.9900423	0.1950143	0.0837681	0.1961715	0.4944709	0.5155055	0.3129918	0.0275670	0.5824423	0.9018857
400	0.9902539	0.1948542	0.0840084	0.1911793	0.4941350	0.5152744	0.3124185	0.0276271	0.5814055	0.9015521
450	0.9903208	0.1948042	0.0840920	0.1890870	0.4939579	0.5151769	0.3122774	0.0276649	0.5808086	0.9013893
500	0.9903420	0.1947886	0.0841214	0.1882613	0.4938726	0.5151342	0.3122754	0.0276872	0.5804777	0.9013098
550	0.9404414	0.7486164	0.6966122	0.2707443	0.3480274	0.5121178	0.5156004	0.3035324	0.5816511	0.9518313
600	0.7481071	0.9215191	0.7397637	0.5055736	0.3053702	0.5003146	0.5685945	0.3351207	0.5856968	0.9764899
650	0.5964149	0.9754986	0.6762708	0.6647678	0.2880042	0.4892732	0.5855889	0.3376225	0.5897170	0.9885252
700	0.5276071	0.9923508	0.5933871	0.7458363	0.2786325	0.4863877	0.5973513	0.3367692	0.5926720	0.9943994
750	0.5016141	0.9976119	0.5160173	0.7826275	0.2749724	0.4893113	0.6066048	0.3357755	0.5950381	0.9972665
800	0.4924873	0.9992545	0.4626708	0.7966587	0.2753123	0.4934249	0.6127352	0.3349290	0.5971359	0.9986658
850	0.4894014	0.9997672	0.4330605	0.7991227	0.2772694	0.4963990	0.6159047	0.3342018	0.5988913	0.9993488
900	0.4883824	0.9999273	0.4196854	0.7960011	0.2791951	0.4980414	0.6170154	0.3336057	0.6001873	0.9996822
950	0.4880514	0.9999773	0.4157253	0.7910127	0.2805255	0.4988769	0.6170659	0.3331620	0.6010398	0.9998449
1000	0.4879451	0.9999929	0.4164715	0.7863495	0.2813171	0.4993508	0.6167481	0.3328627	0.6015582	0.9999243

0	0.4878955	1.0000000	0.4289615	0.7766579	0.2830725	0.5008697	0.6151872	0.3323313	0.6024766	1.0000000
50	0.4878955	1.0000000	0.4571872	0.5382494	0.5115831	0.5208347	0.2303522	0.3121574	0.8075390	0.6323143
100	0.4878955	1.0000000	0.5376372	0.3904880	0.5812464	0.5562956	0.0977559	0.2800714	0.8851876	0.4528545
150	0.4878955	1.0000000	0.5966979	0.3374274	0.6086993	0.5752819	0.0516706	0.2633561	0.9089861	0.3652638
200	0.4878955	1.0000000	0.6218066	0.3301507	0.6211146	0.5833980	0.0355102	0.2572246	0.9120123	0.3225127
250	0.4878955	1.0000000	0.6304639	0.3352891	0.6267609	0.5867535	0.0297394	0.2557687	0.9087419	0.3016467
300	0.4878955	1.0000000	0.6330616	0.3409435	0.6292622	0.5881341	0.0276157	0.2559714	0.9047392	0.2914625
350	0.4878955	1.0000000	0.6336313	0.3446380	0.6303438	0.5887017	0.0268000	0.2565644	0.9016263	0.2864917
400	0.4878955	1.0000000	0.6336026	0.3466249	0.6308036	0.5889349	0.0264695	0.2571045	0.8995632	0.2840656
450	0.4878955	1.0000000	0.6334583	0.3475676	0.6309967	0.5890308	0.0263275	0.2574899	0.8983048	0.2828815
500	0.4878955	1.0000000	0.6333379	0.3479674	0.6310773	0.5890702	0.0262631	0.2577353	0.8975758	0.2823036
550	0.4878955	1.0000000	0.6295985	0.5283346	0.4226691	0.5889903	0.3533645	0.2801515	0.5827524	0.6497072
600	0.4878955	1.0000000	0.6107363	0.6140768	0.3650851	0.5857238	0.4821825	0.3302886	0.5102922	0.8290293
650	0.4878955	1.0000000	0.5785517	0.6586117	0.3467820	0.5737973	0.5314903	0.3574531	0.5240839	0.9165528
700	0.4878955	1.0000000	0.5458191	0.6819648	0.3357183	0.5577280	0.5500137	0.3583598	0.5526126	0.9592711
750	0.4878955	1.0000000	0.5208669	0.6942573	0.3252379	0.5440821	0.5612860	0.3502844	0.5751704	0.9801211
800	0.4878955	1.0000000	0.5044134	0.7031926	0.3159494	0.5342490	0.5720433	0.3426166	0.5894302	0.9902975
850	0.4878955	1.0000000	0.4933747	0.7125814	0.3086127	0.5270536	0.5821880	0.3374596	0.5975209	0.9952644
900	0.4878955	1.0000000	0.4846145	0.7226787	0.3030184	0.5213818	0.5906961	0.3344448	0.6017330	0.9976887
950	0.4878955	1.0000000	0.4765170	0.7324709	0.2986537	0.5167297	0.5972343	0.3328380	0.6036834	0.9988719
1000	0.4878955	1.0000000	0.4687629	0.7411921	0.2951476	0.5129406	0.6020388	0.3320673	0.6043895	0.9994494

0	0.4878955	1.0000000	0.4289615	0.7766579	0.2830725	0.5008697	0.6151872	0.3323313	0.6024766	1.0000000
50	0.4878955	1.0000000	0.4306752	0.7396914	0.4097776	0.5003117	0.6327838	0.1168606	0.5891008	0.4940148
100	0.4878955	1.0000000	0.4522170	0.6513628	0.4441090	0.4962764	0.6487435	0.0940824	0.5298654	0.2470539
150	0.4878955	1.0000000	0.4948527	0.5936436	0.4519454	0.4909519	0.6464975	0.0985332	0.4359563	0.1265174
200	0.4878955	1.0000000	0.5328121	0.5803025	0.4523359	0.4881687	0.6397577	0.1112685	0.3440284	0.0676860
250	0.4878955	1.0000000	0.5529395	0.5913347	0.4515573	0.4881982	0.6335575	0.1276023	0.2785672	0.0389717
300	0.4878955	1.0000000	0.5580395	0.6068296	0.4513983	0.4898258	0.6280564	0.1430362	0.2404639	0.0249568
350	0.4878955	1.0000000	0.5551964	0.6173458	0.4519737	0.4921016	0.6229628	0.1544951	0.2208876	0.0181164
400	0.4878955	1.0000000	0.5503252	0.6213926	0.4529931	0.4945344	0.6185099	0.1615327	0.2116583	0.0147778
450	0.4878955	1.0000000	0.5467130	0.6210259	0.4541915	0.4968466	0.6150084	0.1652769	0.2076435	0.0131482
500	0.4878955	1.0000000	0.5452180	0.6188988	0.4553876	0.4988558	0.6124980	0.1670506	0.2060930	0.0123529
550	0.4878955	1.0000000	0.5450209	0.6244344	0.3294951	0.5012475	0.5778247	0.5344794	0.2181909	0.5179499
600	0.4878955	1.0000000	0.5413835	0.6566597	0.2968324	0.5106380	0.5127784	0.5504108	0.2965517	0.7647213
650	0.4878955	1.0000000	0.5274676	0.7017848	0.2931324	0.5257516	0.4890319	0.4888223	0.4017708	0.8851653
700	0.4878955	1.0000000	0.5040725	0.7346169	0.2990871	0.5373812	0.5026379	0.4251876	0.4851925	0.9439516
750	0.4878955	1.0000000	0.4803413	0.7468043	0.3058125	0.5416856	0.5301772	0.3827888	0.5395375	0.9726439
800	0.4878955	1.0000000	0.4647077	0.7439748	0.3093870	0.5396024	0.5554278	0.3583276	0.5716672	0.9866481
850	0.4878955	1.0000000	0.4590480	0.7359129	0.3092040	0.5338581	0.5734927	0.3449451	0.5893654	0.9934832
900	0.4878955	1.0000000	0.4600156	0.7301613	0.3063454	0.5270926	0.5853984	0.3378658	0.5984184	0.9968193
950	0.4878955	1.0000000	0.4628714	0.7297273	0.3022963	0.5209256	0.5933494	0.3342797	0.6026150	0.9984476
1000	0.4878955	1.0000000	0.4642483	0.7339918	0.2981968	0.5159428	0.5989576	0.3325857	0.6042635	0.9992423

0	0.4878955	1.0000000	0.4289615	0.7766579	0.2830725	0.5008697	0.6151872	0.3323313	0.6024766	1.0000000
50	0.4878955	1.0000000	0.4287210	0.7768323	0.2830221	0.5008072	0.6164331	0.3106226	0.8263413	1.0000000
100	0.4878955	1.0000000	0.4285413	0.7769668	0.2829343	0.5002068	0.6261115	0.2759711	0.9190041	1.0000000
150	0.4878955	1.0000000	0.4283995	0.7771755	0.2824094	0.4976520	0.6410850	0.2570174	0.9573519	1.0000000
200	0.4878955	1.0000000	0.4282071	0.7779657	0.2807856	0.4929353	0.6537113	0.2487265	0.9732011	1.0000000
250	0.4878955	1.0000000	0.4276763	0.7802239	0.2779274	0.4873470	0.6621589	0.2452841	0.9797214	1.0000000
300	0.4878955	1.0000000	0.4263151	0.7845491	0.2743906	0.4821875	0.6676527	0.2438720	0.9823738	1.0000000
350	0.4878955	1.0000000	0.4236940	0.7907145	0.2708900	0.4780218	0.6715576	0.2432970	0.9834285	1.0000000
400	0.4878955	1.0000000	0.4197530	0.7978333	0.2678705	0.4748374	0.6746162	0.2430663	0.9838296	1.0000000
450	0.4878955	1.0000000	0.4148587	0.8049102	0.2654525	0.4724101	0.6771122	0.2429766	0.9839680	1.0000000
500	0.4878955	1.0000000	0.4096013	0.8112539	0.2635697	0.4705244	0.6791432	0.2429439	0.9840041	1.0000000
550	0.4878955	1.0000000	0.4045347	0.8165724	0.2621041	0.4690414	0.6801898	0.2556520	0.7565771	1.0000000
600	0.4878955	1.0000000	0.4000206	0.8208624	0.2609815	0.4682018	0.6755667	0.2853583	0.6622562	1.0000000
650	0.4878955	1.0000000	0.3962135	0.8241990	0.2604021	0.4691059	0.6642880	0.3094059	0.6231409	1.0000000
700	0.4878955	1.0000000	0.3931598	0.8263946	0.2609127	0.4723964	0.6515447	0.3230661	0.6071090	1.0000000
750	0.4878955	1.0000000	0.3909802	0.8268243	0.2628255	0.4772932	0.6412389	0.3295813	0.6009078	1.0000000
800	0.4878955	1.0000000	0.3899850	0.8248344	0.2658095	0.4824517	0.6340541	0.3323316	0.5989486	1.0000000
850	0.4878955	1.0000000	0.3905503	0.8203518	0.2691666	0.4869455	0.6291748	0.3333105	0.5987651	1.0000000
900	0.4878955	1.0000000	0.3928429	0.8140550	0.2722950	0.4904715	0.6257196	0.3335162	0.5992336	1.0000000
950	0.4878955	1.0000000	0.3966431	0.8070355	0.2748936	0.4931075	0.6231517	0.3334197	0.5998555	1.0000000
1000	0.4878955	1.0000000	0.4013959	0.8003154	0.2769146	0.4950517	0.6212007	0.3332334	0.6004336	1.0000000
