"Time"	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C
250	0.2103589	0.9994688	0.6349079	0.0757746	0.0382238	0.0107626	0.5458067	0.1235469	0.9537433	1.0000000
300	0.2102104	0.9997714	0.7815416	0.0537960	0.0381106	0.0055419	0.5775079	0.1232882	0.9537433	1.0000000
350	0.2100798	0.9999023	0.8780700	0.0432384	0.0380701	0.0035869	0.5915712	0.1232277	0.9537433	1.0000000
400	0.2099861	0.9999544	0.9300782	0.0385292	0.0380473	0.0028554	0.5974330	0.1232135	0.9537433	1.0000000
450	0.2099269	0.9999748	0.9551933	0.0365153	0.0380312	0.0025785	0.5997891	0.1232102	0.9537433	1.0000000
500	0.2098927	0.9999830	0.9666998	0.0356731	0.0380198	0.0024725	0.6007155	0.1232094	0.9537433	1.0000000
550	0.2098741	0.9999864	0.9706315	0.0518101	0.0380439	0.1720864	0.4592257	0.4912031	0.9537433	1.0000000
600	0.2098644	0.9999877	0.9474589	0.1139328	0.0387850	0.2271895	0.3282796	0.5773486	0.9537433	1.0000000
650	0.2098596	0.9999876	0.8512225	0.1805849	0.0408381	0.2667805	0.2723659	0.5975148	0.9537433	1.0000000
700	0.2098573	0.9999844	0.6997884	0.2366228	0.0441123	0.3104046	0.2500068	0.6022356	0.9537433	1.0000000
750	0.2098568	0.9999746	0.5547082	0.2846986	0.0488560	0.3464292	0.2412409	0.6033408	0.9537433	1.0000000
800	0.2098582	0.9999494	0.4436197	0.3240116	0.0544563	0.3686839	0.2378420	0.6035995	0.9537433	1.0000000
850	0.2098630	0.9998911	0.3671483	0.3526488	0.0595268	0.3801598	0.2365340	0.6036600	0.9537433	1.0000000
900	0.2098747	0.9997712	0.3177943	0.3712325	0.0631829	0.3854743	0.2360332	0.6036742	0.9537433	1.0000000
950	0.2098992	0.9995632	0.2873911	0.3822046	0.0654076	0.3877785	0.2358422	0.6036775	0.9537433	1.0000000
1000	0.2099433	0.9992675	0.2693506	0.3882207	0.0666076	0.3887366	0.2357695	0.6036783	0.9537433	1.0000000

0	0.2105360	0.9978171	0.2469520	0.3942145	0.0677688	0.3893760	0.2357250	0.6036785	0.9537433	1.0000000
50	0.2105579	0.9968074	0.1057468	0.5042787	0.0582064	0.1621048	0.2428182	0.1676979	0.9537433	1.0000000
100	0.2108399	0.9872036	0.0591652	0.4928871	0.0452175	0.0874700	0.3287604	0.0656370	0.9537433	1.0000000
150	0.2130088	0.9362328	0.0452417	0.4506045	0.0401266	0.0363630	0.5860678	0.0417451	0.9537433	1.0000000
200	0.2238905	0.7965306	0.0441140	0.4128684	0.0388996	0.0118033	0.7985052	0.0361521	0.9537433	1.0000000
250	0.2583692	0.6351025	0.0478653	0.3895262	0.0397532	0.0038115	0.9019718	0.0348428	0.9537433	1.0000000
300	0.3261734	0.5494355	0.0525902	0.3779701	0.0438502	0.0013909	0.9459012	0.0345363	0.9537433	1.0000000
350	0.4080676	0.5409204	0.0564326	0.3729169	0.0544421	0.0006619	0.9636771	0.0344646	0.9537433	1.0000000
400	0.4675404	0.5705689	0.0589434	0.3708491	0.0732510	0.0004396	0.9706958	0.0344478	0.9537433	1.0000000
450	0.4888488	0.6073339	0.0603696	0.3700316	0.0950637	0.0003704	0.9734261	0.0344438	0.9537433	1.0000000
500	0.4811842	0.6373573	0.0611057	0.3697138	0.1110833	0.0003482	0.9744782	0.0344429	0.9537433	1.0000000
550	0.4523581	0.8002778	0.2469433	0.1762176	0.1170654	0.1678951	0.7042134	0.4704233	0.9537433	1.0000000
600	0.3817783	0.9343293	0.4175778	0.1577262	0.1118871	0.2162213	0.4243135	0.5724842	0.9537433	1.0000000
650	0.3103080	0.9795246	0.5323111	0.1896329	0.0959057	0.2413862	0.3091036	0.5963761	0.9537433	1.0000000
700	0.2629312	0.9936260	0.5501518	0.2255806	0.0777759	0.2778213	0.2640006	0.6019691	0.9537433	1.0000000
750	0.2363684	0.9979660	0.5097220	0.2629834	0.0656350	0.3208894	0.2465612	0.6032784	0.9537433	1.0000000
800	0.2226323	0.9992821	0.4486908	0.3013489	0.0610672	0.3537881	0.2398623	0.6035849	0.9537433	1.0000000
850	0.2158628	0.9996472	0.3880180	0.3348208	0.0614140	0.3727987	0.2373005	0.6036566	0.9537433	1.0000000
900	0.2126399	0.9996840	0.3383886	0.3594116	0.0634405	0.3821675	0.2363238	0.6036734	0.9537433	1.0000000
950	0.2111537	0.9995680	0.3027675	0.3752125	0.0653054	0.3863761	0.2359523	0.6036773	0.9537433	1.0000000
1000	0.2104999	0.9993480	0.2794229	0.3844075	0.0665088	0.3881629	0.2358112	0.6036783	0.9537433	1.0000000

0	0.2105360	0.9978171	0.2469520	0.3942145	0.0677688	0.3893760	0.2357250	0.6036785	0.9537433	1.0000000
50	0.0845762	0.9978091	0.2468127	0.3991314	0.0676881	0.5055632	0.0916661	0.6036785	0.9537433	1.0000000
100	0.0373584	0.9977932	0.2408926	0.4590590	0.1042040	0.8081594	0.0371034	0.6036785	0.9537433	1.0000000
150	0.0196585	0.9976342	0.2153344	0.5581847	0.2092720	0.9446474	0.0164377	0.6036785	0.9537433	1.0000000
200	0.0130257	0.9969639	0.1807073	0.6327115	0.3019693	0.9846333	0.0086105	0.6036785	0.9537433	1.0000000
250	0.0105476	0.9952512	0.1534671	0.6746740	0.3515602	0.9957538	0.0056459	0.6036785	0.9537433	1.0000000
300	0.0096396	0.9919523	0.1366374	0.6953986	0.3731885	0.9988274	0.0045230	0.6036785	0.9537433	1.0000000
350	0.0093398	0.9869666	0.1273568	0.7048906	0.3817060	0.9996761	0.0040978	0.6036785	0.9537433	1.0000000
400	0.0092905	0.9810357	0.1225476	0.7090262	0.3848557	0.9999104	0.0039367	0.6036785	0.9537433	1.0000000
450	0.0093520	0.9753678	0.1201573	0.7107652	0.3859699	0.9999751	0.0038757	0.6036785	0.9537433	1.0000000
500	0.0094591	0.9708495	0.1190083	0.7114775	0.3863510	0.9999930	0.0038526	0.6036785	0.9537433	1.0000000
550	0.1402899	0.9677185	0.1184721	0.7116849	0.3863527	0.9857448	0.1479027	0.6036785	0.9537433	1.0000000
600	0.1901445	0.9657668	0.1183153	0.7043257	0.3706811	0.7839794	0.2024621	0.6036785	0.9537433	1.0000000
650	0.2094064	0.9647606	0.1195200	0.6653035	0.2953888	0.5697341	0.2231266	0.6036785	0.9537433	1.0000000
700	0.2169686	0.9651324	0.1248188	0.5961217	0.1946317	0.4626729	0.2309533	0.6036785	0.9537433	1.0000000
750	0.2198360	0.9680883	0.1366483	0.5235728	0.1264155	0.4180135	0.2339177	0.6036785	0.9537433	1.0000000
800	0.2204630	0.9740019	0.1552147	0.4678736	0.0931489	0.4003939	0.2350405	0.6036785	0.9537433	1.0000000
850	0.2197116	0.9811981	0.1777648	0.4327202	0.0788985	0.3935862	0.2354657	0.6036785	0.9537433	1.0000000
900	0.2181270	0.9874510	0.1997971	0.4131495	0.0730023	0.3909794	0.2356268	0.6036785	0.9537433	1.0000000
950	0.2162590	0.9917998	0.2176761	0.4031214	0.0705021	0.3899854	0.2356878	0.6036785	0.9537433	1.0000000
1000	0.2145392	0.9944524	0.2301555	0.3982683	0.0693515	0.3896073	0.2357109	0.6036785	0.9537433	1.0000000

0	0.2105360	0.9978171	0.2469520	0.3942145	0.0677688	0.3893760	0.2357250	0.6036785	0.9537433	1.0000000
50	0.2105545	0.9971684	0.1456469	0.3942158	0.3397707	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
100	0.2107070	0.9934717	0.1169087	0.3942162	0.4047033	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
150	0.2113748	0.9848700	0.1087560	0.3942163	0.4202196	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
200	0.2130095	0.9729180	0.1064432	0.3942163	0.4239826	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
250	0.2156892	0.9617819	0.1057871	0.3942163	0.4250185	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
300	0.2189407	0.9539292	0.1056009	0.3942163	0.4254961	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
350	0.2220890	0.9493042	0.1055481	0.3942163	0.4259092	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
400	0.2246650	0.9468735	0.1055331	0.3942163	0.4263268	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
450	0.2265232	0.9456860	0.1055289	0.3942163	0.4267175	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
500	0.2277419	0.9451330	0.1055277	0.3942163	0.4270454	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
550	0.2281621	0.9611917	0.2068100	0.3942163	0.1553583	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
600	0.2258675	0.9821016	0.2355404	0.3942163	0.0905634	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
650	0.2215699	0.9917082	0.2436902	0.3942163	0.0749219	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
700	0.2174861	0.9954668	0.2460021	0.3942163	0.0708210	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
750	0.2145458	0.9968978	0.2466579	0.3942163	0.0694366	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
800	0.2127179	0.9974458	0.2468439	0.3942163	0.0687687	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
850	0.2116788	0.9976592	0.2468967	0.3942163	0.0683698	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
900	0.2111223	0.9977436	0.2469116	0.3942163	0.0681209	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
950	0.2108365	0.9977776	0.2469159	0.3942163	0.0679695	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
1000	0.2106943	0.9977914	0.2469171	0.3942163	0.0678810	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000

0	0.2105360	0.9978171	0.2469520	0.3942145	0.0677688	0.3893760	0.2357250	0.6036785	0.9537433	1.0000000
50	0.0996224	0.9989921	0.1243072	0.4034794	0.5902713	0.1198511	0.2375873	0.4207260	0.9537433	1.0000000
100	0.0580180	0.9985106	0.0919605	0.3217951	0.7086427	0.0450066	0.2443370	0.3778978	0.9537433	1.0000000
150	0.0424365	0.9962255	0.0990727	0.2403481	0.7356633	0.0233534	0.2520727	0.3678719	0.9537433	1.0000000
200	0.0366742	0.9943391	0.1288395	0.1916450	0.7418945	0.0164084	0.2573959	0.3655249	0.9537433	1.0000000
250	0.0345891	0.9952741	0.1665951	0.1678122	0.7433296	0.0138656	0.2602115	0.3649755	0.9537433	1.0000000
300	0.0338038	0.9971140	0.1992471	0.1571047	0.7436564	0.0128369	0.2615080	0.3648468	0.9537433	1.0000000
350	0.0334524	0.9983871	0.2215298	0.1524707	0.7437287	0.0124010	0.2620611	0.3648167	0.9537433	1.0000000
400	0.0332595	0.9990587	0.2346007	0.1504985	0.7437436	0.0122149	0.2622866	0.3648097	0.9537433	1.0000000
450	0.0331423	0.9993837	0.2415563	0.1496655	0.7437462	0.0121363	0.2623761	0.3648080	0.9537433	1.0000000
500	0.0330704	0.9995382	0.2450262	0.1493149	0.7437463	0.0121037	0.2624110	0.3648077	0.9537433	1.0000000
550	0.1437558	0.9990308	0.5821762	0.1091368	0.1991470	0.2522815	0.2560148	0.5477601	0.9537433	1.0000000
600	0.1852467	0.9995696	0.6938063	0.1797206	0.0732311	0.3265847	0.2461024	0.5905883	0.9537433	1.0000000
650	0.2007457	0.9998171	0.6318740	0.2617828	0.0515266	0.3576688	0.2403715	0.6006142	0.9537433	1.0000000
700	0.2065067	0.9998952	0.5026758	0.3191221	0.0537523	0.3736238	0.2376805	0.6029612	0.9537433	1.0000000
750	0.2086383	0.9998883	0.3958273	0.3535534	0.0590503	0.3819367	0.2365183	0.6035106	0.9537433	1.0000000
800	0.2094281	0.9998069	0.3285890	0.3729318	0.0629943	0.3860337	0.2360393	0.6036392	0.9537433	1.0000000
850	0.2097321	0.9996279	0.2904725	0.3834072	0.0653251	0.3879344	0.2358476	0.6036693	0.9537433	1.0000000
900	0.2098728	0.9993410	0.2697559	0.3888810	0.0665604	0.3887735	0.2357723	0.6036764	0.9537433	1.0000000
950	0.2099722	0.9989848	0.2587181	0.3916519	0.0671734	0.3891302	0.2357431	0.6036780	0.9537433	1.0000000
1000	0.2100710	0.9986310	0.2529203	0.3930134	0.0674660	0.3892775	0.2357319	0.6036784	0.9537433	1.0000000

0	0.2105360	0.9978171	0.2469520	0.3942145	0.0677688	0.3893760	0.2357250	0.6036785	0.9537433	1.0000000
50	0.2105473	0.9977408	0.2119698	0.7404458	0.1775560	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
100	0.2105783	0.9968174	0.1520871	0.8705737	0.2037647	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
150	0.2107624	0.9932680	0.1171781	0.9194812	0.2100250	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
200	0.2114414	0.9843006	0.1009798	0.9378626	0.2115382	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
250	0.2132038	0.9683719	0.0939335	0.9447711	0.2119623	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
300	0.2166161	0.9484754	0.0909364	0.9473676	0.2122206	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
350	0.2216913	0.9300674	0.0896759	0.9483435	0.2125866	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
400	0.2277104	0.9164501	0.0891505	0.9487103	0.2131468	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
450	0.2336380	0.9078252	0.0889336	0.9488481	0.2138876	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
500	0.2386674	0.9029084	0.0888449	0.9488999	0.2147269	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
550	0.2424522	0.9012355	0.0942627	0.6026893	0.1058137	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
600	0.2445925	0.9126922	0.1170952	0.4725691	0.0803493	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
650	0.2433215	0.9410887	0.1529960	0.4236645	0.0746055	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
700	0.2377582	0.9679153	0.1889675	0.4052842	0.0731896	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
750	0.2301715	0.9838005	0.2155008	0.3983761	0.0723548	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
800	0.2232584	0.9914847	0.2314186	0.3957798	0.0713928	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
850	0.2181763	0.9949467	0.2397614	0.3948039	0.0703950	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
900	0.2148879	0.9964899	0.2437638	0.3944372	0.0695356	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
950	0.2129264	0.9971883	0.2455733	0.3942993	0.0688899	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000
1000	0.2118186	0.9975113	0.2463585	0.3942475	0.0684490	0.3893759	0.2357250	0.6036785	0.9537433	1.0000000

0	0.2105360	0.9978171	0.2469520	0.3942145	0.0677688	0.3893760	0.2357250	0.6036785	0.9537433	1.0000000
50	0.2105469	0.9978091	0.2468131	0.3991146	0.0699775	0.5051345	0.0920712	0.6000331	0.9619257	1.0000000
100	0.2105539	0.9977932	0.2409112	0.4588832	0.1105150	0.8073512	0.0377086	0.5938198	0.9635177	1.0000000
150	0.2105621	0.9976346	0.2153972	0.5579444	0.2172312	0.9443035	0.0171843	0.5904856	0.9638274	1.0000000
200	0.2105964	0.9969659	0.1807811	0.6325352	0.3103833	0.9845243	0.0094548	0.5892370	0.9638877	1.0000000
250	0.2107231	0.9952564	0.1535237	0.6745727	0.3601029	0.9957215	0.0065480	0.5888411	0.9638994	1.0000000
300	0.2110556	0.9919621	0.1366732	0.6953472	0.3817799	0.9988178	0.0054550	0.5887267	0.9639017	1.0000000
350	0.2117328	0.9869809	0.1273773	0.7048665	0.3903385	0.9996731	0.0050437	0.5886955	0.9639021	1.0000000
400	0.2128466	0.9810519	0.1225586	0.7090155	0.3935515	0.9999093	0.0048888	0.5886873	0.9639022	1.0000000
450	0.2143540	0.9753826	0.1201630	0.7107606	0.3947675	0.9999745	0.0048304	0.5886852	0.9639022	1.0000000
500	0.2160659	0.9708609	0.1190112	0.7114755	0.3952932	0.9999926	0.0048084	0.5886847	0.9639022	1.0000000
550	0.2177370	0.9677262	0.1184735	0.7116790	0.3954026	0.9851466	0.1486665	0.5923225	0.9557198	1.0000000
600	0.2191747	0.9657717	0.1183187	0.7041546	0.3787391	0.7814077	0.2030480	0.5985350	0.9541279	1.0000000
650	0.2202874	0.9647663	0.1195457	0.6647258	0.3009398	0.5676453	0.2235035	0.6018736	0.9538182	1.0000000
700	0.2210458	0.9651515	0.1249040	0.5952232	0.1978780	0.4614221	0.2311606	0.6031247	0.9537579	1.0000000
750	0.2213605	0.9681377	0.1368277	0.5226419	0.1281819	0.4173329	0.2340195	0.6035216	0.9537462	1.0000000
800	0.2210256	0.9740820	0.1554959	0.4671227	0.0940418	0.4000451	0.2350867	0.6036363	0.9537439	1.0000000
850	0.2199084	0.9812858	0.1781107	0.4322045	0.0793166	0.3934165	0.2354856	0.6036675	0.9537434	1.0000000
900	0.2181842	0.9875237	0.2001417	0.4128318	0.0731850	0.3909006	0.2356350	0.6036757	0.9537434	1.0000000
950	0.2162652	0.9918504	0.2179638	0.4029404	0.0705769	0.3899504	0.2356911	0.6036778	0.9537433	1.0000000
1000	0.2145295	0.9944845	0.2303644	0.3981711	0.0693798	0.3895922	0.2357122	0.6036784	0.9537433	1.0000000

0	0.2105360	0.9978171	0.2469520	0.3942145	0.0677688	0.3893760	0.2357250	0.6036785	0.9537433	1.0000000
50	0.2105469	0.9978093	0.2469010	0.3985232	0.0700204	0.5073002	0.0903606	0.2454415	0.9800669	1.0000000
100	0.2105539	0.9977950	0.2411384	0.4587513	0.1112697	0.8101106	0.0388389	0.1568411	0.9851884	1.0000000
150	0.2105618	0.9976393	0.2155511	0.5578141	0.2183956	0.9446767	0.0269839	0.1344478	0.9861848	1.0000000
200	0.2105956	0.9969732	0.1808859	0.6319803	0.3109901	0.9841788	0.0286959	0.1287953	0.9863787	1.0000000
250	0.2107215	0.9952681	0.1536525	0.6736717	0.3602138	0.9950766	0.0319560	0.1273813	0.9864164	1.0000000
300	0.2110528	0.9919855	0.1368408	0.6942297	0.3815991	0.9978679	0.0340174	0.1270313	0.9864237	1.0000000
350	0.2117275	0.9870303	0.1275766	0.7036050	0.3899613	0.9984450	0.0350331	0.1269455	0.9864252	1.0000000
400	0.2128359	0.9811434	0.1227817	0.7076481	0.3930228	0.9984881	0.0354815	0.1269246	0.9864255	1.0000000
450	0.2143338	0.9755254	0.1204047	0.7093155	0.3941262	0.9984429	0.0356681	0.1269196	0.9864255	1.0000000
500	0.2160322	0.9710542	0.1192677	0.7099774	0.3945767	0.9984053	0.0357431	0.1269184	0.9864255	1.0000000
550	0.2176876	0.9679612	0.1187294	0.7087958	0.3899565	0.8307646	0.2474569	0.4669254	0.9601020	1.0000000
600	0.2191092	0.9660635	0.1192022	0.6719681	0.3133723	0.5220427	0.2497164	0.5636777	0.9549805	1.0000000
650	0.2201948	0.9656183	0.1242070	0.5883189	0.1896833	0.4119869	0.2431211	0.5923818	0.9539840	1.0000000
700	0.2208229	0.9681464	0.1377715	0.5019018	0.1141054	0.3857450	0.2391152	0.6006117	0.9537902	1.0000000
750	0.2207249	0.9744512	0.1603336	0.4434117	0.0831929	0.3833212	0.2371812	0.6028728	0.9537525	1.0000000
800	0.2196919	0.9823138	0.1871827	0.4130371	0.0726041	0.3854179	0.2363261	0.6034721	0.9537451	1.0000000
850	0.2179253	0.9888037	0.2112999	0.4000067	0.0694444	0.3873126	0.2359666	0.6036267	0.9537437	1.0000000
900	0.2159405	0.9929756	0.2284170	0.3953236	0.0686261	0.3884097	0.2358203	0.6036657	0.9537434	1.0000000
950	0.2141834	0.9953204	0.2384720	0.3940034	0.0684041	0.3889510	0.2357621	0.6036754	0.9537434	1.0000000
1000	0.2128494	0.9965564	0.2435432	0.3938159	0.0682804	0.3891966	0.2357393	0.6036778	0.9537433	1.0000000

0	0.2105360	0.9978171	0.2469520	0.3942145	0.0677688	0.3893760	0.2357250	0.6036785	0.9537433	1.0000000
50	0.1099420	0.9978101	0.2480267	0.3725493	0.0587632	0.2338883	0.2371519	0.4558648	0.9537433	1.0000000
100	0.0722336	0.9978505	0.2622435	0.3115951	0.0431897	0.1877590	0.2418247	0.4212623	0.9537433	1.0000000
150	0.0580947	0.9981025	0.3030616	0.2530785	0.0347716	0.1686238	0.2467042	0.4131620	0.9537433	1.0000000
200	0.0527787	0.9986111	0.3685274	0.2123625	0.0313192	0.1573611	0.2498855	0.4112658	0.9537433	1.0000000
250	0.0507548	0.9991436	0.4443590	0.1868409	0.0299592	0.1504388	0.2515226	0.4108219	0.9537433	1.0000000
300	0.0499592	0.9995180	0.5146035	0.1713957	0.0293980	0.1465447	0.2522660	0.4107180	0.9537433	1.0000000
350	0.0496292	0.9997304	0.5701433	0.1622903	0.0291508	0.1445510	0.2525807	0.4106937	0.9537433	1.0000000
400	0.0494831	0.9998398	0.6094193	0.1571002	0.0290367	0.1436041	0.2527084	0.4106880	0.9537433	1.0000000
450	0.0494143	0.9998946	0.6350416	0.1542557	0.0289831	0.1431791	0.2527590	0.4106866	0.9537433	1.0000000
500	0.0493803	0.9999223	0.6507575	0.1527581	0.0289580	0.1429962	0.2527787	0.4106863	0.9537433	1.0000000
550	0.1497193	0.9999366	0.6552459	0.1779108	0.0303088	0.2988219	0.2490938	0.5585000	0.9537433	1.0000000
600	0.1873267	0.9999425	0.6086987	0.2448473	0.0370220	0.3471609	0.2428369	0.5931025	0.9537433	1.0000000
650	0.2014215	0.9999362	0.5086696	0.3044289	0.0467210	0.3677019	0.2389872	0.6012027	0.9537433	1.0000000
700	0.2067051	0.9999055	0.4103992	0.3436239	0.0550690	0.3784618	0.2371179	0.6030990	0.9537433	1.0000000
750	0.2086903	0.9998275	0.3412465	0.3667648	0.0607127	0.3841645	0.2362950	0.6035429	0.9537433	1.0000000
800	0.2094473	0.9996695	0.2992078	0.3797677	0.0640655	0.3870136	0.2359521	0.6036468	0.9537433	1.0000000
850	0.2097571	0.9994120	0.2752461	0.3868297	0.0658985	0.3883497	0.2358139	0.6036711	0.9537433	1.0000000
900	0.2099163	0.9990773	0.2619985	0.3905459	0.0668416	0.3889447	0.2357594	0.6036768	0.9537433	1.0000000
950	0.2100338	0.9987266	0.2548105	0.3924411	0.0673059	0.3891992	0.2357382	0.6036781	0.9537433	1.0000000
1000	0.2101426	0.9984200	0.2509746	0.3933789	0.0675290	0.3893049	0.2357300	0.6036784	0.9537433	1.0000000
