"Time"	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W	YOR028C
950	0.3515871	1.0703402	0.9250804	0.1324152	0.9169598	1.0621365	0.9979321	1.0884786	1.0535093	1.0134689
1000	0.3872481	1.0372091	0.9510227	0.1349511	0.9836111	1.0486465	1.0379153	1.1110542	1.0661428	0.9887930

0	0.2996984	1.0726680	0.8756603	0.0949972	1.0206416	1.0649219	0.9750066	1.0120863	0.9811769	1.0309367
50	0.6166305	1.0071823	0.8611241	0.1168103	1.1019832	1.0499518	0.9393929	0.4994290	0.9415316	0.9993411
100	0.6939564	1.0414446	0.9009546	0.1249652	1.1854939	1.0062847	0.9320663	0.3379323	0.8342985	0.9541136
150	0.7636645	1.0416572	0.8982335	0.1208778	1.0281429	1.0129740	0.9593051	0.2601141	0.8935366	1.0003683
200	0.7061948	0.9516798	0.9324671	0.1176492	0.9296340	1.0653017	1.0240585	0.2252938	1.0081263	0.9999885
250	0.7071004	0.9283188	0.9409646	0.1077026	1.0420639	1.1282859	0.8938850	0.2382608	1.0402700	1.0305708
300	0.7532957	0.9230457	0.9304752	0.1160983	0.9785655	1.0831211	0.9902532	0.2644838	0.9840607	1.0556219
350	0.8214055	0.9873994	0.9658789	0.1228776	0.9735374	0.9702850	0.9286988	0.2918163	0.9712525	0.9946502
400	0.8117727	1.0089807	0.8263092	0.1068086	1.0697362	1.0095435	0.8571304	0.2466289	0.9915456	1.0148846
450	0.7032550	1.0537734	0.9206396	0.1188306	1.0614081	1.0129030	0.8782003	0.2517522	0.9535149	0.9815316
500	0.7322054	1.0351549	0.8538113	0.1156223	0.9493702	0.9912866	0.9519633	0.2108068	1.0328655	0.9790988
550	0.4464104	1.0412101	0.9493650	0.1171906	0.9021390	0.9791585	0.9536931	0.7531999	0.9384721	1.0479905
600	0.3648168	0.9825548	1.0122679	0.1633197	0.9724234	0.9928849	0.9485569	0.8338077	1.0543291	1.0187072
650	0.4270347	1.0311598	0.9253387	0.1677386	0.9191572	0.9988380	0.9507722	0.9757219	0.9988309	1.0309618
700	0.3604556	1.0715322	0.9251091	0.1332508	1.0216243	1.0419608	1.0760996	1.0823878	0.9956747	1.0935857
750	0.4131416	0.9961259	1.0004416	0.1423013	1.0014574	0.9891864	0.9208315	0.9845503	0.9251497	1.0009070
800	0.3916085	1.1118578	0.9317096	0.1380979	1.0851916	1.0207771	1.0108645	0.9853104	0.9976675	0.9597181
850	0.4265306	1.0269690	1.0510737	0.1269102	0.9975401	0.9901410	0.9313370	0.9490609	0.8998529	1.0011646
900	0.3720836	1.0172265	0.9230912	0.1178399	1.0471957	1.0190686	1.0413866	0.9650308	0.9980519	1.0263267
950	0.3862523	1.0467400	0.8775564	0.1157201	1.0509706	1.0912543	1.0321242	0.9392983	1.1187620	0.9083561
1000	0.4292722	1.0315240	0.9758114	0.1142796	0.9916192	1.0627003	0.9960813	1.0465811	1.0186054	1.0119403

0	0.2996984	1.0726680	0.8756603	0.0949972	1.0206416	1.0649219	0.9750066	1.0120863	0.9811769	1.0309367
50	0.5303850	1.0622043	0.8988919	0.1192051	0.7233396	1.0475056	0.9167640	1.0188662	1.0556170	0.3604529
100	0.5879015	1.1152588	0.9593260	0.0943772	0.5592719	0.9839076	0.9622507	1.0011048	1.0081129	0.2333238
150	0.5914647	1.1218660	0.9305948	0.1351051	0.6316113	0.9657393	1.0073458	0.9942856	0.9499345	0.1890044
200	0.6053743	1.0336350	0.9930458	0.1469526	0.6310295	0.9320915	1.0187945	0.9364914	0.9588635	0.1985060
250	0.5637146	1.0265666	1.0111816	0.1443579	0.6704561	0.9572385	0.9679982	0.9516862	0.9877438	0.1630575
300	0.5834550	0.9668260	0.8352691	0.1129107	0.6109293	1.0674907	1.0259502	0.9524985	0.9370841	0.2200056
350	0.6108863	1.0581262	0.8856378	0.1277121	0.6037427	1.0918849	0.9549832	1.0459672	0.9971801	0.2306091
400	0.5741808	1.0441864	0.8783526	0.1480404	0.5347958	1.0720517	0.9953177	0.9524665	1.0269158	0.1926325
450	0.5226733	0.9874522	0.9370982	0.1577424	0.6603152	0.9281719	1.1186042	0.9661510	1.1256286	0.1595963
500	0.5522229	0.9082927	0.9104261	0.1426637	0.5646595	1.0317862	0.9803384	0.9585038	0.9153434	0.1840961
550	0.4008167	1.0055343	0.8375417	0.1726063	0.9262055	1.0688732	1.0099114	0.9485698	0.9820112	0.7964562
600	0.4372063	1.0625436	0.9675576	0.1671472	0.9579089	1.0359312	1.0345327	1.0007014	0.9899659	0.9470376
650	0.3907859	1.0408234	0.9620792	0.1461236	0.9699379	0.9277371	0.9800978	0.9707177	0.9615161	0.9671987
700	0.3891930	1.0143802	0.9502252	0.1365607	0.9483153	0.8760192	0.8906940	0.9253027	1.0456147	1.0111983
750	0.3241430	0.9484065	0.9804686	0.1422707	0.9680188	0.8927895	1.0029940	0.9001956	0.9776939	0.9427153
800	0.2909623	0.9590369	0.8494274	0.1688362	0.9834808	0.9549754	0.9762942	1.0517340	0.9938888	1.0182894
850	0.2925558	1.0168060	0.8733230	0.1371608	1.0952409	0.9443211	0.9210028	0.9745143	0.9694798	0.9946417
900	0.3426007	1.0397340	0.9582605	0.1335391	1.0276502	1.0216479	0.9814687	0.9452832	0.9546886	0.9961771
950	0.3537147	1.0177939	0.8972629	0.1287578	1.0087781	1.0093076	0.9931977	1.0328146	1.0520235	0.9548251
1000	0.4074319	1.0089845	0.9131414	0.1053060	0.9763919	1.0323832	0.9827468	1.1197150	1.1103019	0.9601783

0	0.2996984	1.0726680	0.8756603	0.0949972	1.0206416	1.0649219	0.9750066	1.0120863	0.9811769	1.0309367
50	0.3370322	0.9726488	1.0026451	0.1690670	1.0091495	0.7357046	0.9779833	1.0313938	0.9534986	1.0563594
100	0.3470843	0.9652368	0.9763752	0.1342543	0.9381548	0.5827712	1.0222387	0.9287275	0.9419729	0.9427992
150	0.3351339	1.0248918	1.0349262	0.1272062	1.0223791	0.5466377	0.9182794	1.0237030	0.9628442	0.9872388
200	0.2904200	0.9790663	0.9575168	0.1008400	1.0077554	0.5353394	1.0224501	1.0624356	1.0211097	1.0443039
250	0.2953898	0.9943107	1.0146519	0.1127975	0.9521700	0.4810038	1.0017823	1.0809652	0.9887510	1.0447250
300	0.2958282	1.0466518	1.0108671	0.0919040	1.0205749	0.5053159	1.0363332	0.9961637	1.0016662	0.9807048
350	0.2741103	1.0323547	0.9714369	0.1200829	0.9908614	0.5026979	1.0115478	1.0227319	0.9784016	0.9891728
400	0.2711371	0.9919058	0.9365861	0.1258348	1.0043239	0.5261204	1.0296586	0.9781717	0.9861632	0.9754157
450	0.2719021	0.9234609	0.8992711	0.1438873	1.0968011	0.5086978	1.0945305	0.9420999	0.9796549	0.9074298
500	0.2615052	0.9683255	1.0008263	0.1390007	1.0595518	0.5411252	1.0098025	0.9493855	1.0267466	0.8337588
550	0.2622617	0.9708846	0.9049834	0.1369257	1.0149520	0.9110145	1.0812368	0.9565277	1.0172369	0.9824426
600	0.2783608	1.0019887	0.8788061	0.1033218	0.8801526	0.9206864	1.0167807	0.9392686	0.8837292	1.0150760
650	0.3445733	1.0710128	0.9029043	0.1253164	1.0612729	0.9694506	0.9134378	0.9358979	0.9916902	0.9999458
700	0.3713722	1.0859199	0.9344077	0.0964592	0.9830447	0.9860103	0.9972449	0.9749639	1.0086709	1.0312930
750	0.4086364	1.0450452	1.0015203	0.1050658	1.0249196	1.0103701	1.0340087	1.0697909	0.9715360	0.9925029
800	0.3525298	1.0454340	0.9591050	0.1004910	0.9967303	1.0149745	1.0140053	1.0226980	1.0453783	0.9458537
850	0.3689503	1.1049191	0.9305970	0.1218632	0.9471459	1.0356699	0.9916738	1.0939669	1.0037472	0.9338478
900	0.4256541	1.0371312	0.9560454	0.1222717	0.8818535	1.0227317	0.9607388	1.0620550	1.0483251	1.0142253
950	0.4122037	1.0679003	0.9002763	0.1179310	0.9652347	0.8745722	1.0160456	1.0075663	0.9927498	1.0512006
1000	0.3775446	0.9959781	0.9232182	0.1326613	0.9649521	1.0350344	1.0426946	1.0117285	0.9913039	0.9743040

0	0.2996984	1.0726680	0.8756603	0.0949972	1.0206416	1.0649219	0.9750066	1.0120863	0.9811769	1.0309367
50	0.4263110	0.9748840	0.8778947	0.1214326	1.0899016	1.0499174	0.8920315	1.0264436	1.0420585	0.9417437
100	0.5573314	0.9945990	1.0107478	0.1120320	1.0610266	1.0451347	0.9590492	0.9724585	1.0201078	0.9910698
150	0.5940702	0.9573446	0.9261921	0.1115100	0.9848788	1.0454014	0.9999364	0.9438456	1.1297088	0.9721871
200	0.6355269	1.0644753	0.9203094	0.1264439	1.0036654	1.0166443	0.9429409	1.0934862	0.9319027	1.0133304
250	0.6119609	0.9760070	0.8698786	0.1445627	1.0268328	1.0778875	0.9250348	1.0661908	1.0168613	1.0463266
300	0.5195540	1.0653686	1.0084758	0.1341040	0.9869930	1.0247855	0.9612007	1.0197112	1.0854516	0.9977852
350	0.5331203	0.9746259	0.9923540	0.1112737	1.0211021	1.0207584	1.0361361	1.0223792	1.0564574	0.9658854
400	0.6786217	1.0206861	1.0353024	0.0805806	1.0200851	1.0208236	0.9561155	1.0709604	0.9577973	1.0269664
450	0.6707370	0.9310041	0.9672023	0.0951037	1.0548484	0.9785108	1.0151237	1.0251074	0.9410129	1.0070268
500	0.5920168	1.0679987	0.8954758	0.1158772	1.0301152	0.9463151	0.9762101	1.0200286	1.0512438	0.9782209
550	0.3984521	0.9929697	0.9209688	0.0986552	1.0001185	0.9150745	0.9092043	1.0130207	0.9584831	1.0380718
600	0.3577222	0.9708809	0.9836644	0.0917065	1.0303040	1.0035585	0.9198482	1.0480254	0.9544392	1.0737240
650	0.3494019	0.9209783	0.9764359	0.1039609	0.9970160	1.0176549	0.9711669	0.9592233	1.0277005	0.9736807
700	0.3777943	1.0397386	1.0101611	0.1293739	1.0609091	0.9293887	0.9712315	0.9857043	0.9773802	1.0285267
750	0.3818323	1.0228790	0.9602275	0.1021181	1.0635663	1.0135950	1.0565938	0.9898103	1.0062621	0.9832439
800	0.3890573	0.9634014	1.0207665	0.1395208	0.9931362	0.9807372	1.0489373	1.0173240	1.0024253	1.1095740
850	0.3884302	1.0175334	0.9320551	0.1382532	1.0548698	0.9035079	1.0164993	1.0341978	1.0916666	0.9964460
900	0.3664008	1.0509252	0.9261659	0.1295673	1.0197973	0.8782407	1.0286531	0.9760754	0.9669494	1.0032994
950	0.3773656	1.0128934	0.8133475	0.1364906	0.9942872	0.8983568	0.9773633	0.9567454	1.0364378	1.0565425
1000	0.3450005	0.9917046	0.8811777	0.0988347	1.0003526	1.0054963	1.0053241	0.9034997	1.0706888	0.9717698

0	0.2996984	1.0726680	0.8756603	0.0949972	1.0206416	1.0649219	0.9750066	1.0120863	0.9811769	1.0309367
50	0.4059260	1.0034379	0.9770090	0.1348158	0.3228325	1.0811865	0.9715086	1.0493942	1.0454044	0.9816008
100	0.3886386	1.0069956	1.0460544	0.2937577	0.1554750	1.0248496	0.8963126	0.9902545	0.9703961	0.9435755
150	0.3756815	1.1024680	1.0555904	0.4435586	0.1290419	1.0238121	0.9714222	0.9922086	0.9963591	1.1010782
200	0.4032429	0.9836701	0.9568057	0.5903660	0.1252849	0.9152547	1.0387197	1.0388796	0.9184063	1.0537807
250	0.3995072	1.0641812	1.0107361	0.6631469	0.1007386	0.9106744	1.0514419	0.9712638	0.9956732	1.0070272
300	0.3842865	1.0253972	1.0212928	0.7157632	0.1477181	1.0010244	1.0100150	1.0990661	0.9244068	0.9906373
350	0.3747458	1.0548465	1.0410916	0.6375484	0.1038555	1.0459750	1.0711227	1.0565592	0.9932308	1.0466534
400	0.4056728	0.9888053	0.9966677	0.6931110	0.1064202	1.0053181	1.0791831	1.0161273	0.9585570	1.0434418
450	0.3776343	1.0438408	1.0343532	0.7555222	0.1359329	0.9723496	0.9872194	1.0148581	0.9721985	1.0744024
500	0.3401895	1.0637484	1.0065256	0.7311615	0.1194180	0.9733679	0.9863389	0.9682655	0.9806073	1.0274291
550	0.3953487	1.0647813	1.0061813	0.5854639	0.7568537	0.9529666	1.0654433	0.9839881	1.0026351	1.0235227
600	0.3611361	1.0424456	0.9902145	0.3512694	0.9409218	0.9560280	0.9772994	0.9780379	0.9973230	0.9928680
650	0.3305030	1.0476647	0.9218069	0.2739461	0.9610211	1.0072907	1.0160847	0.9575926	0.9701566	1.0016084
700	0.3225167	1.0386001	0.9950175	0.1983123	1.0504845	1.0499686	0.9556490	1.0112460	0.9431575	1.0062361
750	0.3492809	0.9954824	1.0990459	0.1589843	0.9976288	1.0239393	1.0243623	0.9927556	0.9501391	0.8810987
800	0.3929920	0.9867920	0.9702240	0.1219327	1.0585857	0.9900427	1.0524216	0.9884219	1.0547580	0.8806676
850	0.3986082	0.9479212	0.9325141	0.1180291	1.0196468	1.0638651	1.0782445	1.0424140	1.0608796	0.9951166
900	0.3849177	0.9288791	0.8709528	0.1177361	0.9873661	1.0062758	1.0407885	1.0412499	1.0079595	0.9369375
950	0.3811244	1.0301630	0.9041696	0.1117218	1.0037792	0.9385038	1.0278284	1.0209682	1.0333513	0.9288585
1000	0.3810710	1.0435956	0.9008067	0.0909922	0.9707444	0.9520219	1.0262224	1.0466740	1.0154325	0.9691569

0	0.2996984	1.0726680	0.8756603	0.0949972	1.0206416	1.0649219	0.9750066	1.0120863	0.9811769	1.0309367
50	0.4856571	0.9590903	0.9001557	0.1027489	1.0281503	0.6472147	0.9301752	0.6917189	1.0158903	0.9998489
100	0.5560410	0.9581241	0.8455596	0.0798770	1.0851605	0.5076673	0.9481316	0.5200644	0.9742538	0.9893453
150	0.4636052	1.0199696	0.7518955	0.0591654	1.0256762	0.4845315	0.9416703	0.5071473	0.8949579	0.9683493
200	0.4213947	0.9328248	0.8325375	0.0650216	1.0621535	0.4648403	1.0048999	0.4927782	0.8863631	0.9835471
250	0.4191503	0.9253641	0.8717266	0.0569565	1.1042147	0.4668059	0.8438334	0.4325461	0.8539248	0.9665513
300	0.4451007	0.9723141	0.7894763	0.0680088	1.0149135	0.4853695	0.8859031	0.4454126	0.9441520	0.9785211
350	0.4116046	1.0048278	0.7726298	0.0609959	1.0033865	0.4479399	0.9750455	0.4842196	0.9579945	1.0368838
400	0.3959911	1.0280648	0.7642065	0.0670992	1.0047114	0.4723003	0.9288027	0.4438762	0.9821062	1.0358130
450	0.4170734	1.0407328	0.8095994	0.0754876	1.1086670	0.4711335	0.9886011	0.4088893	0.9891970	0.9737610
500	0.3936612	1.0215285	0.6275604	0.0673417	1.0336922	0.4452089	0.8809189	0.4524520	0.9749730	1.0131354
550	0.2478114	0.9689558	0.5729776	0.0983617	0.9962313	0.8488304	0.9420357	0.8148379	1.0602950	1.0483784
600	0.3050365	1.0226436	0.7837408	0.0937829	1.0311208	1.0798153	0.9477919	0.9473543	1.0436148	0.9329268
650	0.3602974	0.9731682	0.9033980	0.0976497	0.9820451	1.0345411	0.9728566	1.0652913	0.9890103	0.9111229
700	0.3942095	1.0855087	0.8918358	0.0959567	1.0669402	1.0013017	0.9823455	1.0095855	0.9638421	0.9224304
750	0.4460654	1.0281918	0.9286919	0.1167103	1.0836916	1.0526306	1.0051179	1.0279307	0.9939748	0.9953429
800	0.4126434	1.0246955	0.8991062	0.1214753	1.0191725	1.0504728	0.9624079	0.9978879	1.0537309	1.0642766
850	0.3986292	1.0196207	0.8957485	0.1343924	0.9674653	1.0242468	0.9318668	0.9847952	1.0548273	1.0505846
900	0.4186558	1.0589548	0.8698185	0.1038340	0.9834471	0.9468415	0.9712596	1.0003197	1.0202357	1.0534537
950	0.3674947	1.0268541	0.9565942	0.1367111	1.0278644	1.0550645	0.9731150	1.1031722	1.0338719	0.9950043
1000	0.3721731	1.0228139	1.0194014	0.1919157	0.9632360	1.0320907	0.9931130	1.1106780	0.8972660	1.0100255

0	0.2996984	1.0726680	0.8756603	0.0949972	1.0206416	1.0649219	0.9750066	1.0120863	0.9811769	1.0309367
50	0.4950664	1.0057189	0.7991210	0.0735014	1.0199518	1.0247669	0.9625280	0.8962738	0.9975028	1.0067675
100	0.4705126	0.9686560	0.7520897	0.0537859	0.9928308	1.0652926	0.9679447	0.8726676	0.9679894	0.9900214
150	0.4668919	1.0229368	0.6628734	0.0343357	1.0244328	1.1027390	0.9340241	0.8626726	1.0436247	0.9949564
200	0.5096895	1.0253817	0.6315279	0.0371317	1.0337689	0.9878965	0.9282175	0.8779089	0.9390105	0.9894301
250	0.4655347	1.0564673	0.5394023	0.0570189	1.0484910	0.9173836	0.9697475	0.9560193	0.9879945	0.9713321
300	0.5157562	1.0344896	0.4867511	0.0311402	1.0416171	0.9753639	0.9509199	0.8900582	1.0204908	0.9874702
350	0.5100264	1.0054653	0.2945768	0.0297885	1.0582793	1.0453722	0.9734550	0.8856039	1.0775778	0.9589195
400	0.5536223	1.0390134	0.2405846	0.0289611	1.0407835	1.0643751	0.8301740	0.8805367	1.0842852	1.0038721
450	0.5638732	0.8912456	0.2265769	0.0295330	1.0060191	1.0246914	0.9860841	0.8781817	1.0475855	1.0058435
500	0.4751684	0.9188375	0.2926997	0.0455404	1.0850995	0.8948367	0.9366370	0.9476567	1.0240650	1.0657534
550	0.3827727	0.9083864	0.4750841	0.0847576	0.9661283	0.8929946	0.9902900	1.0093507	0.9432753	0.9948971
600	0.3472798	0.9355993	0.6498342	0.0957082	1.0158460	0.9888056	0.9946845	0.9541038	1.0217281	1.0536740
650	0.3864296	0.9335885	0.6956384	0.1377066	1.0225435	1.0378058	0.8867205	0.9604473	1.0171471	0.9719201
700	0.3224091	1.0038327	0.8758718	0.1252596	0.9642952	1.0488128	0.9435518	0.9703691	0.9907290	0.9388384
750	0.3522265	0.9530097	0.9686460	0.1355438	1.0056421	0.9531582	0.9494767	0.9818806	1.0515243	0.8784954
800	0.3524337	0.9456582	0.9427595	0.1436165	1.0029720	0.9394087	1.0716228	0.9798917	0.9810618	0.9659375
850	0.3310903	0.9943314	0.9989041	0.1205016	1.0317937	1.0356068	0.9838856	0.9699522	0.9897317	1.0167681
900	0.3261191	0.9642739	1.0201828	0.1375631	1.0085247	1.0100376	1.0368697	1.0107183	0.9552440	0.9549639
950	0.3440744	0.9257958	1.0182301	0.1055310	1.0244338	1.0124680	1.0287059	0.9822353	1.0265998	0.9588876
1000	0.3631635	0.9111422	0.9063975	0.0973508	1.0402016	1.0267993	0.9962360	0.9632092	0.9613410	0.9236723

0	0.2996984	1.0726680	0.8756603	0.0949972	1.0206416	1.0649219	0.9750066	1.0120863	0.9811769	1.0309367
50	0.4116646	1.0101955	0.9063304	0.1216536	0.9252395	0.9473502	1.0080030	0.8405434	0.6319060	0.2215720
100	0.4562266	1.0180976	0.8670783	0.1087438	0.9233327	0.9677227	0.9551288	0.9999645	0.6607096	0.0466289
150	0.4246684	1.0018645	0.8820755	0.1583472	0.9301976	1.0097249	1.0061732	1.0544019	0.6324286	0.0164104
200	0.3601343	1.0547226	0.9468634	0.1218179	0.9706952	1.0163483	0.9782523	1.0063272	0.6343499	0.0155604
250	0.4401818	1.0205342	0.9762911	0.1125057	1.0255409	1.0690346	1.0360683	0.9823082	0.5906951	0.0125503
300	0.3590548	0.9707242	0.9594936	0.0886759	1.1204189	0.9895477	1.0580044	0.9955139	0.5593468	0.0171762
350	0.4553695	0.9220685	0.9376594	0.0871785	1.0335399	0.9910846	0.9813404	1.0198707	0.6202986	0.0180447
400	0.4141377	0.8996547	0.8877734	0.1274314	0.9837929	0.9822798	1.0757442	1.0057770	0.6456448	0.0169965
450	0.4219393	0.9266253	0.8598278	0.1382255	1.0062376	0.9994936	1.0115545	0.9739305	0.6173046	0.0210881
500	0.3758860	0.9649418	0.8879755	0.1209305	0.9794394	1.0339473	0.9785055	0.9800979	0.5582650	0.0123362
550	0.4101175	0.9655496	0.9005532	0.0994672	0.9656470	1.0405304	1.0166153	0.9794947	0.8585229	0.7505404
600	0.4232257	1.0620054	0.9840592	0.1136844	0.9678406	1.0165655	0.9682171	0.9997323	0.9431941	0.9334825
650	0.3565096	1.0591417	0.8746568	0.1102433	0.9650149	1.0244122	0.9381760	1.0722238	0.9743378	0.9048265
700	0.3722760	1.0677804	0.8712419	0.1224408	0.9848530	1.0032323	0.9331167	0.9924872	1.0557401	0.8987425
750	0.3968236	1.0147304	0.9732919	0.1132743	0.9517801	1.0198923	0.9510037	0.9641703	1.0571427	0.9963501
800	0.3643612	1.0151188	0.9364613	0.1023651	1.0056685	0.9815558	1.0405984	0.9929392	0.9563959	1.1229489
850	0.3166577	1.0251096	0.9597578	0.1210957	1.0371866	0.9267545	0.9626757	1.0338913	0.9724955	1.0461828
900	0.3259797	1.0159631	0.8316215	0.1063768	0.9524147	0.9749348	0.8853057	1.0419005	0.9848127	1.0464405
950	0.3303831	0.9565050	0.8887245	0.1195169	1.0296122	0.9779183	0.9273327	0.9306094	1.0100881	1.0242346
1000	0.3434350	0.9613675	0.8168404	0.1165346	1.0326252	0.9086378	0.9897073	0.9666832	1.0545929	1.0753670

0	0.2996984	1.0726680	0.8756603	0.0949972	1.0206416	1.0649219	0.9750066	1.0120863	0.9811769	1.0309367
50	0.3682154	1.0043054	0.9220525	0.0529633	0.8535055	1.0608868	1.0297673	0.8705971	0.9773941	1.0037211
100	0.3269391	1.0623104	0.8333274	0.0382018	0.9952439	1.0358289	0.9923420	0.9557422	0.9789954	0.9333911
150	0.3699174	1.0854629	0.4848670	0.0293302	1.0022373	0.9785299	1.0711059	1.0149762	0.9406405	1.0180381
200	0.3904127	1.0338789	0.3879390	0.0290043	0.9241954	1.0105815	1.0435805	0.9562724	1.0164543	0.9212153
250	0.4074892	1.0664206	0.2861619	0.0267346	1.0692153	0.9938491	1.1015979	0.9258472	1.0295236	0.8926353
300	0.4213857	0.9762398	0.2004434	0.0183329	0.9644249	1.0420572	0.9964502	0.9167982	0.9888461	0.9999980
350	0.3764388	0.8978054	0.1186870	0.0208276	1.0737150	0.9895140	1.0106071	0.9505934	0.9344225	0.9535616
400	0.3591698	0.7738157	0.1063885	0.0193794	1.0632600	0.9098552	0.8752284	0.9272086	0.8575582	0.9607517
450	0.2874724	0.5772644	0.1100948	0.0103433	0.9919580	0.9005368	1.0338435	0.9331226	1.0672087	0.9368490
500	0.2248724	0.5274009	0.0818632	0.0232461	1.0884334	0.9888183	1.0294346	0.9431588	0.9984621	1.0000165
550	0.1856732	0.6627132	0.1140204	0.0749246	0.9921965	1.0935813	1.0037328	0.9398496	0.9345612	0.9597096
600	0.1651891	0.7190915	0.2538864	0.0812758	0.9662849	1.0378113	1.0811386	0.9348863	1.0019619	1.0458486
650	0.1704230	0.8799640	0.4583853	0.1076236	0.9470627	1.0532353	0.9539761	0.9435280	0.9720341	0.9577881
700	0.2253694	0.9847431	0.6636534	0.1344002	0.9435623	1.0018664	0.9746761	0.9688032	1.0184876	0.9256304
750	0.2742165	0.9245681	0.8462170	0.1395379	0.9682852	0.9693521	0.9891170	1.0154910	0.9115701	0.9870239
800	0.3005306	1.0592076	0.8876657	0.1302845	1.0481509	0.9827830	1.0303785	0.9622686	1.0293792	0.9964877
850	0.3879019	0.9570445	0.9723659	0.1396790	1.0095662	0.9889872	0.9942508	0.9952294	1.0048166	1.0325069
900	0.3915238	1.0209178	0.9139378	0.1624145	0.9895953	0.9702708	1.0028892	1.0600027	0.9838373	0.9844292
950	0.3229014	0.9747800	0.8219323	0.1436054	1.0260781	1.0965308	0.9925401	1.0299528	0.9352723	1.0125540
1000	0.3956840	1.0153589	0.9137225	0.1083734	0.9766293	0.9888228	1.0397049	1.0360625	1.0585666	0.9344623
