"Time"	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W
350	0.5271459	0.6764322	0.5197205	0.6690407	0.6591679	0.3267047	0.0060916	0.7226173	0.1849011	0.3386889
400	0.5640764	0.6109502	0.4908037	0.6847585	0.5115376	0.3281676	0.0024853	0.7803070	0.1161522	0.2946652
450	0.5066317	0.5957638	0.5322917	0.5631633	0.7449327	0.2923217	0.0041614	0.7723285	0.1557537	0.2447548
500	0.5831254	0.5488265	0.4730716	0.6831551	0.5859981	0.3636703	0.0080737	0.6752553	0.1577387	0.3575159
550	0.6062633	0.6248280	0.4863697	0.6416364	0.4983739	0.3208199	0.0821147	0.6380899	0.2425066	0.6579850
600	0.5926982	0.7163991	0.4169428	0.6165892	0.3325352	0.3626230	0.0650270	0.5535934	0.2445942	0.7801621
650	0.5638995	0.5569768	0.2671243	0.6007230	0.3648174	0.3051821	0.1069351	0.5913484	0.2805218	0.6422729
700	0.4737184	0.6739606	0.2444066	0.4949278	0.4903396	0.3106674	0.0819136	0.7930668	0.2657983	0.7435762
750	0.5937318	0.6893990	0.3489436	0.6691022	0.4448105	0.2232012	0.0685517	0.6736502	0.2900747	0.6108709
800	0.7132300	0.6732891	0.3653072	0.6147887	0.4825379	0.2497251	0.0619496	0.7773628	0.2416190	0.6947337
850	0.6264080	0.7033163	0.3732887	0.7314903	0.3964056	0.2322665	0.0646470	0.8823908	0.4458624	0.7682365
900	0.7116227	0.6865418	0.3003873	0.6971804	0.3208692	0.2957574	0.0974800	0.6630897	0.2729329	0.7089011
950	0.6495496	0.6510755	0.3121401	0.5797643	0.3693789	0.2454608	0.1055843	0.6872133	0.2926526	0.6032695
1000	0.4896936	0.5986155	0.3326216	0.5795255	0.4282885	0.2434273	0.0941766	0.7235183	0.2226589	0.6677957

0	0.7235910	0.6667251	0.2954992	0.5377006	0.4634222	0.3559769	0.0658726	0.6704660	0.2382308	0.8972263
50	0.5378388	0.3110786	0.3879799	0.4871374	0.4101116	0.2153421	0.0634836	0.6057261	0.3227937	0.3790944
100	0.5824561	0.2177793	0.3955375	0.5845741	0.4758650	0.2844669	0.0227237	0.6221905	0.1669978	0.1090896
150	0.6304636	0.1991913	0.3287973	0.5468423	0.4205918	0.2347638	0.0218366	0.6955081	0.1571409	0.0924134
200	0.7263903	0.1966109	0.3927545	0.6700332	0.3684321	0.2283981	0.0146563	0.7242709	0.1601358	0.0665982
250	0.6225095	0.1776761	0.2839369	0.5362991	0.4301119	0.2550222	0.0238284	0.6282338	0.0839816	0.1074416
300	0.5995770	0.1687405	0.2968003	0.6288593	0.4035900	0.3088229	0.0824124	0.6319928	0.0914719	0.0782548
350	0.6295838	0.2149201	0.3178070	0.7200617	0.3914957	0.2118648	0.0518057	0.5179407	0.0741882	0.0905714
400	0.5689309	0.1889415	0.2861313	0.6432426	0.3945409	0.1738130	0.0774021	0.6243730	0.0656734	0.0960707
450	0.5691511	0.2086755	0.2478802	0.6220596	0.4165826	0.2262275	0.0710061	0.4528525	0.0833637	0.1342592
500	0.4713147	0.2791668	0.3854000	0.6739278	0.5149560	0.2490726	0.0435756	0.4983395	0.0879098	0.0751552
550	0.6511173	0.6187067	0.2962894	0.4605382	0.3725434	0.2657806	0.0792460	0.5923597	0.1206221	0.6563966
600	0.6253377	0.7481258	0.2528377	0.6182652	0.3568591	0.2443906	0.0793414	0.4776639	0.2277715	0.6912487
650	0.5481334	0.6713982	0.3512504	0.5627837	0.4212973	0.3124857	0.0731437	0.7161700	0.2903888	0.7272739
700	0.5817017	0.5372251	0.3953493	0.5632331	0.4155924	0.3662613	0.1014189	0.7415670	0.2816444	0.5716743
750	0.6139220	0.6568263	0.3323162	0.5008847	0.4525428	0.2755326	0.1228672	0.6327389	0.2397091	0.5944374
800	0.5939384	0.5768984	0.3301183	0.6564368	0.3655511	0.2688677	0.1036005	0.5989519	0.3239881	0.6504311
850	0.4769472	0.8159969	0.3018720	0.5321241	0.4744724	0.3246594	0.1165852	0.7276152	0.2313401	0.7162141
900	0.5714133	0.6561801	0.3830876	0.5845626	0.4085404	0.2862544	0.1173923	0.7132051	0.1963982	0.7242550
950	0.5328304	0.6951009	0.2744155	0.5082453	0.3721616	0.3410338	0.0964731	0.6149552	0.2080375	0.8782658
1000	0.6556021	0.6141074	0.4066662	0.6249393	0.5499046	0.3001533	0.0966282	0.6984712	0.3380530	0.7957800

0	0.7696492	0.6336556	0.2715408	0.5589110	0.4307006	0.2616290	0.0658695	0.7336551	0.2291628	0.9581239
50	0.4699578	0.4811252	0.5069158	0.5074572	0.5033252	0.2567499	0.1106772	0.6780637	0.2754932	0.8221976
100	0.3321270	0.5439332	0.5042907	0.5015041	0.4158801	0.3806770	0.1371260	0.6943367	0.2388046	0.5909489
150	0.3825952	0.5261514	0.5670740	0.5272902	0.4241863	0.3735477	0.0713067	0.6861412	0.2103600	0.7079274
200	0.2857470	0.5392736	0.4684778	0.6844861	0.4619108	0.5031794	0.0689240	0.6927486	0.2484284	0.7084103
250	0.3910335	0.4257330	0.5542113	0.4965234	0.4219588	0.3390300	0.0694344	0.6980628	0.3082378	0.7651806
300	0.4523921	0.4396260	0.5948231	0.5893511	0.4297007	0.3230697	0.0820524	0.7605025	0.2156325	0.7596382
350	0.3379519	0.3754680	0.6634967	0.5384364	0.4406843	0.4203772	0.0819805	0.6420496	0.3627158	0.7427534
400	0.3099359	0.4564719	0.5716126	0.7090003	0.4781386	0.4646818	0.1055040	0.6476162	0.2741197	0.6543168
450	0.3793255	0.4536511	0.5298226	0.6649076	0.4437655	0.5024687	0.0757936	0.7432007	0.2762171	0.7497174
500	0.3035865	0.4148568	0.6656819	0.6086968	0.4330637	0.4548935	0.0823135	0.7377083	0.2258622	0.6012612
550	0.5286796	0.4237631	0.4404507	0.5140859	0.3903243	0.3281915	0.0759536	0.6203899	0.2679739	0.5583020
600	0.5759224	0.5302385	0.3384913	0.6658890	0.4123098	0.3551144	0.0729850	0.5382536	0.2448470	0.7528347
650	0.5191055	0.5839194	0.2867641	0.5659270	0.4124419	0.4011640	0.0975599	0.8271150	0.2431535	0.7239877
700	0.6307411	0.6395177	0.2680330	0.6218642	0.4960664	0.2899134	0.1322244	0.6520642	0.3121672	0.7957645
750	0.5333892	0.7551695	0.3238408	0.6161951	0.4981295	0.2496593	0.0961007	0.7012085	0.2396427	0.8033744
800	0.6541892	0.7198487	0.4353791	0.7042823	0.4719740	0.2616902	0.0745456	0.7370739	0.3366805	0.7145989
850	0.5525514	0.5876857	0.4146066	0.6375263	0.4668281	0.2224555	0.0647392	0.7143373	0.2812587	0.6973389
900	0.5625286	0.6895420	0.3997657	0.5376957	0.4282498	0.2546560	0.0689347	0.6900379	0.2674348	0.6727863
950	0.5189946	0.6729609	0.2838208	0.5484955	0.3659306	0.2884000	0.1326959	0.7513976	0.2905178	0.6876602
1000	0.5830959	0.6970577	0.2182226	0.5188200	0.4411037	0.2055175	0.0864594	0.7958129	0.3470534	0.7045542

0	0.6088959	0.6270402	0.3693844	0.5946237	0.4645119	0.2504372	0.0683636	0.7825410	0.2153847	0.7747134
50	0.4337478	0.3943305	0.3456950	0.5716665	0.4503030	0.1668420	0.0547866	0.6661450	0.2092473	0.6676650
100	0.2608455	0.3145265	0.4147725	0.6488170	0.5063748	0.2210302	0.0462102	0.6557371	0.1385835	0.5777010
150	0.2436708	0.3379799	0.3262896	0.5642494	0.4978906	0.2021909	0.0885217	0.5985871	0.2457677	0.7057185
200	0.2360305	0.4284791	0.2947059	0.5378853	0.3054020	0.1853170	0.0688762	0.5118613	0.1946026	0.6462230
250	0.2307483	0.3265829	0.3953464	0.5130003	0.4381998	0.2190833	0.0845689	0.8648198	0.2643813	0.7462764
300	0.3519346	0.3458708	0.3088673	0.5730543	0.3834933	0.2607491	0.0544524	0.7122898	0.2273345	0.7669986
350	0.2594964	0.3192435	0.3088055	0.4661871	0.3348077	0.2762804	0.0355003	0.6020035	0.1921075	0.7820103
400	0.2739475	0.3396992	0.2611972	0.5729375	0.3895648	0.2785352	0.0205783	0.6482916	0.2008575	0.7417369
450	0.3003316	0.4098452	0.2830745	0.5471146	0.2802275	0.2912570	0.0620536	0.6520266	0.1376470	0.8007319
500	0.2255197	0.3556914	0.3013609	0.5837716	0.4186800	0.1374124	0.0890944	0.6021018	0.1880300	0.7471030
550	0.5559518	0.5821106	0.3255644	0.6638023	0.3727249	0.2683548	0.0772454	0.6390240	0.2460746	0.7342540
600	0.5457159	0.6772160	0.3516550	0.5159476	0.3908854	0.2560978	0.0958514	0.7187190	0.2791581	0.6293199
650	0.4727267	0.7426301	0.4210303	0.5199946	0.4541609	0.2030191	0.1120438	0.7303649	0.2548484	0.9336604
700	0.5724914	0.7154415	0.3907081	0.5539430	0.3682758	0.2897196	0.0793179	0.6641167	0.2789324	0.7176758
750	0.6213796	0.7616276	0.2843105	0.6002355	0.4494402	0.2174431	0.0631947	0.6946432	0.3050595	0.7514531
800	0.5181736	0.8302381	0.3281794	0.5201355	0.5459245	0.1775464	0.0663314	0.7061275	0.3275948	0.7296794
850	0.5305178	0.7523285	0.2637544	0.6440176	0.3420965	0.1382918	0.1212831	0.6734743	0.2730800	0.6667771
900	0.5504155	0.8593498	0.3727879	0.6832465	0.3959394	0.2303707	0.1084430	0.7059202	0.3017065	0.6975534
950	0.6911031	0.5620397	0.3704031	0.5718166	0.3716889	0.3235544	0.0780150	0.6924090	0.2751974	0.7193241
1000	0.6247963	0.6954276	0.4388937	0.6412313	0.3890654	0.3115635	0.1598156	0.7369882	0.3388633	0.7464020

0	0.5624435	0.7012480	0.3908430	0.5736710	0.4049387	0.3067193	0.0809024	0.6128456	0.2655628	0.8160030
50	0.4815064	0.6744380	0.5605478	0.5166536	0.4321938	0.3932395	0.1040373	0.6403638	0.2833039	0.8260277
100	0.5834868	0.4252082	0.4726801	0.5914598	0.3759852	0.6499943	0.1157149	0.7056594	0.3336028	0.7205502
150	0.6059068	0.4302173	0.4704895	0.7082491	0.4325453	0.6771196	0.0913849	0.7222564	0.3401067	0.8277634
200	0.5649474	0.2877526	0.4538195	0.5961011	0.4057466	0.6582590	0.0971054	0.6675860	0.2922905	0.7570864
250	0.5746566	0.3107394	0.3789074	0.5430205	0.3690027	0.6759408	0.0543583	0.6302338	0.2551472	0.7566029
300	0.5478446	0.2498523	0.4571848	0.4734131	0.3905324	0.7356071	0.0350310	0.6831809	0.2612214	0.7301088
350	0.6115910	0.1848250	0.4765547	0.5322535	0.4060222	0.7272461	0.0958086	0.7453935	0.2697854	0.6460290
400	0.6411627	0.1801996	0.4796673	0.5692590	0.4167034	0.7482510	0.0623158	0.7037822	0.2295370	0.7727825
450	0.5464592	0.2400940	0.4514543	0.5127775	0.3901678	0.8036046	0.1189435	0.6440452	0.2577123	0.6154085
500	0.5644063	0.1955898	0.3756254	0.5741924	0.4181974	0.7235859	0.0820595	0.7825998	0.3145922	0.8593528
550	0.5274598	0.2753375	0.3865555	0.6313892	0.5258071	0.5104833	0.1287127	0.6918417	0.3639181	0.6485884
600	0.6085892	0.4752438	0.2620951	0.5064233	0.3943081	0.4199019	0.0888709	0.6671288	0.2739235	0.6857604
650	0.7165842	0.4951104	0.3619126	0.5137286	0.4307262	0.3116513	0.0746096	0.7199472	0.2632261	0.6395542
700	0.6241528	0.5524168	0.3225563	0.5981393	0.4557784	0.3602554	0.1043050	0.6871917	0.2275237	0.7251248
750	0.5727974	0.6450118	0.3551800	0.5261392	0.4659973	0.3369107	0.1105106	0.9076353	0.4232706	0.6827353
800	0.5099245	0.6038235	0.4102772	0.5389142	0.4031159	0.3147565	0.0856688	0.5886050	0.2126144	0.6694470
850	0.6479114	0.4800988	0.3367493	0.5418143	0.3914658	0.3250247	0.0683527	0.7307903	0.2527524	0.6855424
900	0.5491488	0.6695516	0.3922694	0.5599845	0.3898772	0.4003336	0.0888570	0.6742783	0.2403496	0.7646349
950	0.5377584	0.6483177	0.4053888	0.6333136	0.4315098	0.3885555	0.0645101	0.6253413	0.2649693	0.6391524
1000	0.7074140	0.4818810	0.3315379	0.6246839	0.4770116	0.3103347	0.0748980	0.7213351	0.2684712	0.6688516

0	0.5596692	0.7092851	0.3101148	0.5067207	0.4207713	0.3547539	0.1103374	0.7683720	0.2244884	0.7716309
50	0.7201411	0.3433877	0.6274648	0.4907465	0.3942575	0.2768124	0.0694934	0.7830072	0.2333225	0.8902008
100	0.5976732	0.2224230	0.5785288	0.5322906	0.3796806	0.3914454	0.0790127	0.6629544	0.3169300	0.6422993
150	0.7566404	0.2789669	0.5861600	0.6100114	0.4496381	0.4101706	0.0867710	0.7952949	0.2333767	0.6288351
200	0.5716702	0.2520293	0.6502619	0.4792106	0.4896209	0.4339796	0.0923856	0.6630591	0.2293443	0.6353368
250	0.5495156	0.2284393	0.5812990	0.6006013	0.4352975	0.3761472	0.1055660	0.7470063	0.2273878	0.8048759
300	0.5955869	0.2173239	0.5711150	0.5060829	0.5701634	0.3831631	0.1224057	0.8209384	0.3858946	0.7509879
350	0.6461077	0.2523314	0.6094994	0.4822589	0.5849235	0.4031488	0.0811928	0.6903078	0.2216687	0.7226717
400	0.5162866	0.2282902	0.7000901	0.4849112	0.4128732	0.4027360	0.1560462	0.6017537	0.2483844	0.8695848
450	0.6427563	0.2978696	0.6382617	0.5110866	0.4058722	0.4701449	0.0479480	0.6085585	0.2347654	0.7711486
500	0.7010555	0.2505828	0.5340093	0.6972905	0.5772949	0.2971815	0.0769344	0.6702392	0.2015047	0.6441580
550	0.7381486	0.6325798	0.3170292	0.5453501	0.4557823	0.4423748	0.0679597	0.7666134	0.2945192	0.5950324
600	0.7138528	0.4365347	0.3538490	0.5940095	0.4124520	0.2422373	0.1276921	0.7924866	0.1783176	0.7815071
650	0.5154500	0.5507209	0.2629896	0.6510878	0.3889440	0.3430533	0.1176616	0.6277809	0.3124468	0.6978586
700	0.5633864	0.7016090	0.2628824	0.5878106	0.4668244	0.2362771	0.0657997	0.6413536	0.2687773	0.7927440
750	0.6513797	0.5812898	0.2715859	0.6157260	0.4640578	0.2600042	0.1195634	0.7340650	0.2661311	0.8546214
800	0.6292494	0.7489295	0.3972344	0.5478421	0.5028018	0.3424674	0.1081994	0.7343872	0.2975570	0.7054650
850	0.5369697	0.6844374	0.3515144	0.3992054	0.4630440	0.2210785	0.0706358	0.5546269	0.2641912	0.7335670
900	0.5503273	0.7289121	0.3551426	0.5234939	0.4909825	0.2386152	0.0916854	0.6177061	0.2694392	0.7221319
950	0.5606024	0.6714750	0.3676881	0.5120828	0.4684818	0.3101027	0.0880629	0.6585496	0.2729451	0.7902570
1000	0.5620370	0.6358797	0.2878813	0.5599114	0.3580165	0.2882670	0.1113244	0.6610901	0.2680581	0.7278121

0	0.5941050	0.6342989	0.2830040	0.6036525	0.4874548	0.2572095	0.0600068	0.5946359	0.2234598	0.9066857
50	0.5910955	0.6315499	0.3842586	0.5999975	0.4561542	0.4270528	0.1271030	0.7119160	0.2039458	0.7014865
100	0.6023368	0.6605537	0.2917254	0.5518363	0.4494368	0.5683621	0.0407835	0.6502472	0.1722844	0.8193562
150	0.7279330	0.4642276	0.3677889	0.5405427	0.4744964	0.5914281	0.0551505	0.6809678	0.1816491	0.7441536
200	0.6555466	0.3376931	0.3078217	0.5250642	0.4711964	0.4124891	0.1125911	0.6903109	0.3110868	0.6578813
250	0.6695017	0.4463916	0.3001912	0.5836412	0.4272858	0.5508929	0.0999733	0.6974684	0.2326778	0.8571709
300	0.5845796	0.3442973	0.4689502	0.5207894	0.4795477	0.4675780	0.0652415	0.6773121	0.1776885	0.5861173
350	0.5558510	0.4136543	0.3317005	0.6436502	0.4730292	0.4926405	0.0827570	0.5870973	0.2135621	0.7113242
400	0.5381954	0.3708507	0.3508765	0.4645528	0.4326253	0.5666379	0.1124879	0.5526571	0.2644989	0.8044140
450	0.5996221	0.3649059	0.3230724	0.5760651	0.3938035	0.5511604	0.0786866	0.7512215	0.1839051	0.7822507
500	0.6673302	0.4346983	0.3294715	0.5979777	0.4230679	0.6270885	0.0833808	0.6989513	0.2530280	0.7021776
550	0.7102914	0.3837429	0.4326216	0.5613552	0.4885510	0.3764143	0.0964056	0.6447740	0.2605319	0.8677484
600	0.6798580	0.4236830	0.4167147	0.5267409	0.4986990	0.5172999	0.0428595	0.6657462	0.2722167	0.8245328
650	0.6096914	0.4308205	0.3373541	0.6747884	0.4542262	0.4336184	0.0728029	0.6837687	0.2553778	0.6230998
700	0.5760232	0.5127243	0.2874811	0.6540541	0.4048997	0.4015680	0.0780329	0.6842453	0.2038945	0.6380393
750	0.5520294	0.5569330	0.3682666	0.7161966	0.4994561	0.1992645	0.0853064	0.7031637	0.2979174	0.7636934
800	0.4676045	0.7255279	0.2907648	0.5154928	0.4097086	0.2632935	0.1161142	0.6548382	0.2549506	0.6068206
850	0.6103057	0.5717701	0.3231311	0.6266857	0.4311106	0.3347059	0.1158428	0.6797222	0.3605931	0.8080131
900	0.4684370	0.6590653	0.3628368	0.5049803	0.3346898	0.3730450	0.0937325	0.5736837	0.2591605	0.7792170
950	0.6427868	0.6456236	0.3374886	0.5240764	0.3996112	0.3545349	0.0914661	0.7915453	0.3106543	0.7846966
1000	0.6026987	0.6076955	0.2959866	0.4879776	0.4019827	0.3534498	0.1156553	0.6883286	0.2706960	0.7904028

0	0.7646609	0.6562498	0.2546957	0.5456704	0.4421407	0.3282089	0.0713259	0.7286933	0.2421228	0.8457708
50	0.5313590	0.5188249	0.2859326	0.6599849	0.5134949	0.3009810	0.0532487	0.7353690	0.3052301	0.8105343
100	0.5586895	0.6359607	0.3863181	0.6619055	0.4152653	0.3147815	0.0207785	0.7381783	0.2449451	0.8024396
150	0.5708965	0.5415062	0.3956732	0.7254781	0.4243188	0.3656279	0.0781490	0.6613405	0.2664061	0.6798467
200	0.6822576	0.6740137	0.4527895	0.7071949	0.4172659	0.3811166	0.0231270	0.7507061	0.3136743	0.6341181
250	0.6959580	0.6276818	0.2928472	0.6198689	0.4012666	0.5172260	0.0244836	0.6284186	0.3029098	0.7535008
300	0.6624729	0.5888143	0.3011670	0.7669996	0.4734110	0.3560520	0.0367615	0.5060732	0.2181891	0.6705204
350	0.4484624	0.6294128	0.3242251	0.6309506	0.5295513	0.3339110	0.0294887	0.7392751	0.3278361	0.8169776
400	0.6712092	0.5738089	0.2528522	0.6643465	0.3124963	0.3146839	0.0639360	0.7651508	0.2788080	0.6264601
450	0.6450341	0.6712717	0.2817751	0.6712637	0.4015484	0.2736166	0.0167958	0.6633119	0.2863691	0.7588245
500	0.5536277	0.6676628	0.3443626	0.8271820	0.4250436	0.3196622	0.0159654	0.6971839	0.2192575	0.8282980
550	0.7565546	0.5361217	0.3714856	0.8136397	0.5314619	0.2405840	0.1173869	0.7463396	0.2895020	0.6597724
600	0.5360745	0.7246052	0.3267632	0.5991006	0.3130551	0.2782202	0.0880765	0.6374715	0.2376926	0.6559080
650	0.5147415	0.8021085	0.2889494	0.4487032	0.3376408	0.2290842	0.0728542	0.6716512	0.2395160	0.7958259
700	0.5769274	0.7335677	0.3377933	0.4270654	0.4826144	0.1779885	0.0750287	0.6757021	0.3141377	0.8390547
750	0.5035964	0.7270886	0.4058082	0.6255313	0.3854645	0.2858686	0.1988408	0.6548882	0.2886059	0.8163711
800	0.6795736	0.6099181	0.3203088	0.5371513	0.4047316	0.2036221	0.1453023	0.6706605	0.2566171	0.7650877
850	0.5997893	0.6623613	0.3851116	0.5900334	0.4243991	0.5349220	0.0920700	0.6970460	0.2537286	0.7024319
900	0.4755760	0.6357252	0.3505894	0.5830245	0.3974310	0.4724609	0.0883587	0.8231669	0.2138023	0.7205280
950	0.6195409	0.6414773	0.4587615	0.5535583	0.4669030	0.2710847	0.0828117	0.6142755	0.2823086	0.8262498
1000	0.5735916	0.6738679	0.3812381	0.5376390	0.4321492	0.4393057	0.0748909	0.6501156	0.2536234	0.7125622
