"Time"	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W
750	0.5306795	0.5545285	0.7252702	0.0793372	0.1771140	0.1489401	0.7210497	0.7569542	0.0892205	0.6696204
800	0.5443716	0.7341065	0.8004341	0.0779228	0.1402952	0.2038675	0.6159072	0.7035056	0.1009497	0.7138186
850	0.4386829	0.7915284	1.0159688	0.0643150	0.1367962	0.2163256	0.5770656	0.8617616	0.1164012	0.7815339
900	0.3730521	0.6767781	0.7146353	0.0912500	0.1121321	0.1540494	0.6596141	0.7301060	0.0815937	0.7690418
950	0.4346467	0.6210399	0.7432124	0.0676716	0.0634125	0.1656939	0.6756455	0.8122000	0.0750111	0.7679719
1000	0.5418934	0.7678507	0.6274443	0.0358978	0.0821633	0.1515998	0.6394162	0.8171059	0.0461752	0.8067899

0	0.6512874	0.8347445	0.8245497	0.0650221	0.1011675	0.1572558	0.7132854	0.8763179	0.0738210	0.7096893
50	0.5265035	0.6061996	0.8002218	0.1256507	0.1032743	0.0837753	0.7573869	0.8917033	0.0725481	0.7017332
100	0.5143405	0.7495378	0.7264895	0.1076219	0.1764226	0.0297870	0.7491062	0.7602821	0.0269005	0.6913711
150	0.4543714	0.7641453	0.8369118	0.1077367	0.2577817	0.0261245	0.6382826	0.7155990	0.0077306	0.6754463
200	0.5176068	0.6587239	0.8235772	0.1590181	0.3850691	0.0067777	0.8197114	0.7201347	0.0032977	0.6736946
250	0.4398009	0.7256276	0.6093586	0.1676323	0.4316872	0.0209176	0.7900955	0.9304830	0.0020022	0.7073783
300	0.5101556	0.6210239	0.4539984	0.2180225	0.4938146	0.0116549	0.7491350	0.7795241	0.0062962	0.7236275
350	0.4456914	0.6688016	0.3832697	0.3327009	0.5655432	0.0057934	0.5848108	0.5685145	0.0001012	0.7734817
400	0.4533098	0.6402347	0.3862958	0.2500179	0.4086643	0.0273072	0.8427136	0.7041979	0.0017332	0.7768554
450	0.5204145	0.6801542	0.2775007	0.2542735	0.5489133	0.0274950	0.8538835	0.8857361	0.0006256	0.6118659
500	0.5726956	0.7755461	0.2569576	0.3060618	0.6048359	0.0274192	0.6913501	0.8245766	0.0000000	0.5970345
550	0.4350243	0.6786178	0.1239237	0.3191047	0.5032023	0.0778309	0.7221641	0.7815664	0.0193835	0.6942226
600	0.4917176	0.7609448	0.1289295	0.3427812	0.5105346	0.1381647	0.7540581	0.6038802	0.0688069	0.6765979
650	0.5754145	0.7097661	0.1488175	0.2693809	0.3920708	0.1613161	0.7828177	0.7184440	0.1020709	0.5959464
700	0.6119012	0.8398137	0.2808049	0.2051005	0.2742576	0.1184288	0.7822927	0.5793148	0.1035286	0.6917068
750	0.5282392	0.7458156	0.4072333	0.1883386	0.3417579	0.1896611	0.7547633	0.7610465	0.0484740	0.5904594
800	0.5054337	0.5266423	0.5183011	0.1252415	0.1992396	0.1756608	0.8597182	0.7660415	0.1206442	0.8270281
850	0.4099092	0.6992137	0.6897059	0.0842744	0.1543267	0.1230334	0.7545511	0.6901041	0.0958283	0.6578235
900	0.5593059	0.6934178	0.7598640	0.0626294	0.1827639	0.2142086	0.7057763	0.6738351	0.1386906	0.6672164
950	0.5582668	0.6788864	0.7250762	0.0803382	0.1289134	0.1497706	0.7097812	0.7111843	0.0824629	0.8179854
1000	0.5905470	0.6975794	0.7076327	0.0711760	0.0710744	0.1514309	0.7713569	0.7058901	0.0776645	0.8210338

0	0.5320955	0.8004264	0.6498269	0.0511012	0.1191087	0.1727326	0.6994793	0.7014640	0.0392210	0.9780121
50	0.5202040	0.7106196	0.2495796	0.0465994	0.0749138	0.1290303	0.6490174	0.6885641	0.0779143	0.5871360
100	0.4557020	0.5679167	0.0318459	0.0318430	0.1082356	0.0436704	0.4585413	0.3718739	0.1161784	0.5341655
150	0.5335423	0.5668092	0.0231373	0.0807338	0.3080376	0.0751977	0.2894539	0.2471613	0.1378922	0.5181503
200	0.4540997	0.6414819	0.0065032	0.0909622	0.1975191	0.1093397	0.3505413	0.1844256	0.1123681	0.5587493
250	0.3678408	0.4638902	0.0327416	0.0746792	0.1893920	0.1659740	0.2682155	0.1734358	0.0597748	0.5368487
300	0.4750025	0.5671815	0.0064452	0.0388843	0.1190628	0.1403104	0.2553884	0.1172034	0.1325769	0.6504903
350	0.4676194	0.5086870	0.0134770	0.0430652	0.1183596	0.1149265	0.2580463	0.1191271	0.0595072	0.6515985
400	0.5475508	0.6634453	0.0187278	0.0229387	0.0730871	0.1341685	0.2820080	0.0953582	0.0757095	0.5716939
450	0.5588936	0.5378801	0.0070734	0.0116636	0.0647748	0.1008899	0.2242637	0.1686564	0.0838210	0.5658989
500	0.4718090	0.6053956	0.0168281	0.0337051	0.0695344	0.1102578	0.2656843	0.1235330	0.1768109	0.5952576
550	0.5795874	0.6374226	0.5791918	0.0303880	0.1022188	0.3040817	0.4656233	0.2120086	0.0595309	0.6847219
600	0.4626059	0.5842866	0.5697772	0.0412525	0.0762272	0.3192576	0.6385844	0.3807990	0.1109591	0.6495619
650	0.4536807	0.6880678	0.6539791	0.0572006	0.0467921	0.3082156	0.6700325	0.4908806	0.0983685	0.6955285
700	0.5114344	0.7588451	0.7849902	0.0316831	0.0881501	0.2297900	0.5844690	0.6250302	0.0991166	0.5220945
750	0.5965119	0.6988272	0.8648761	0.0742300	0.0635507	0.2519016	0.6382996	0.7412048	0.0833707	0.6210310
800	0.5638923	0.6943470	0.7764737	0.0691796	0.0658037	0.3051126	0.7445820	0.7561225	0.1504728	0.6701481
850	0.5793152	0.7938180	0.7955022	0.0640091	0.0939499	0.1903246	0.6730576	0.6325202	0.1318198	0.6240622
900	0.5566272	0.6635146	0.8388093	0.0873755	0.0677875	0.2376255	0.8276559	0.9338122	0.0782379	0.7276184
950	0.5157171	0.8949011	0.7312900	0.1249349	0.0688183	0.1432654	0.7253943	0.8292424	0.1021236	0.8254517
1000	0.4831223	0.8529860	0.6723705	0.0708412	0.0512054	0.1350583	0.6902284	0.6712768	0.0494984	0.7615334

0	0.5639372	0.8838104	0.7579410	0.0734848	0.1530704	0.1720298	0.6889725	0.7120616	0.0698701	0.7302755
50	0.4677402	0.8116029	0.3036556	0.0561202	0.0958406	0.0880917	0.9023391	0.6663671	0.0276503	0.7005539
100	0.4769778	0.7212219	0.2565276	0.0606820	0.1844490	0.0755626	0.5930542	0.4411897	0.0778399	0.7569781
150	0.6292020	0.6354439	0.4193321	0.0604448	0.2049794	0.0211436	0.6356730	0.3041635	0.0606299	0.7007813
200	0.5543220	0.8497120	0.2750257	0.0668340	0.2609944	0.0566881	0.5854737	0.2927391	0.0519341	0.8126613
250	0.4619125	0.7654216	0.2721843	0.0821365	0.2810736	0.0678847	0.7012084	0.2179053	0.1044369	0.8058261
300	0.4551933	0.7867196	0.2337681	0.0886412	0.3415744	0.0933863	0.5659669	0.3088912	0.0532254	0.6344128
350	0.5535446	0.6484686	0.2280894	0.2435508	0.3016003	0.0435456	0.7664474	0.1679075	0.1226207	0.7775947
400	0.5679633	0.6887395	0.2017044	0.1990701	0.3672432	0.0406231	0.6337227	0.2851971	0.0446121	0.7484299
450	0.6484609	0.7369409	0.2575768	0.1866488	0.3368455	0.0462604	0.6976951	0.1678521	0.0727922	0.6393514
500	0.5630675	0.6289229	0.1673825	0.1702268	0.2387578	0.0883111	0.7515306	0.1950695	0.1091057	0.6728796
550	0.4794870	0.8234245	0.5931065	0.1031602	0.2231426	0.1084667	0.6618846	0.2388295	0.0463485	0.7540500
600	0.6515030	0.8189118	0.7431780	0.1334689	0.2430262	0.1376031	0.7581148	0.4248717	0.0781824	0.7450448
650	0.6254746	0.8896834	0.5972788	0.1522709	0.1690284	0.1528125	0.6939123	0.5713428	0.0597577	0.6838727
700	0.6472618	0.7453548	0.8292337	0.0761759	0.1305643	0.1247612	0.7126206	0.7218851	0.0963375	0.6232697
750	0.5826471	0.6097312	0.7353768	0.0672159	0.1352843	0.1061397	0.5919638	0.7223507	0.0629701	0.7124253
800	0.5123638	0.7620181	0.9346837	0.0412463	0.1128208	0.1784313	0.6881825	0.7040946	0.0736178	0.8592127
850	0.4578718	0.8657758	0.6574278	0.0745539	0.0672502	0.1493441	0.7768009	0.7330332	0.0675864	0.8642834
900	0.5081262	0.8201467	0.8486097	0.0344382	0.1124032	0.2053505	0.6973337	0.7083550	0.0993325	0.8459513
950	0.6990918	0.7760252	0.7887832	0.1022049	0.0629542	0.1884121	0.7227620	0.6354450	0.0692193	0.8485315
1000	0.5528282	0.6805222	0.6689335	0.0430889	0.0650321	0.1949468	0.7891538	0.8322574	0.0873173	0.7909560

0	0.6508868	0.7757586	0.7589341	0.0973746	0.1196408	0.1755926	0.7062123	0.8306559	0.0928775	0.8225147
50	0.5431658	0.5149484	0.7685108	0.0887367	0.1217726	0.1181477	0.6906460	0.7830891	0.0922649	0.8207113
100	0.3140431	0.2937273	0.6729762	0.0794646	0.1293730	0.0691007	0.6842182	0.6766783	0.0214458	0.7048123
150	0.2971839	0.2690616	0.6553891	0.0487151	0.1337580	0.0666938	0.7951924	0.8295588	0.0225999	0.6494146
200	0.2553508	0.2836786	0.7943787	0.0573374	0.2116144	0.0695313	0.8005751	0.6964625	0.0464002	0.6600856
250	0.2016066	0.1857085	0.6968468	0.0760042	0.2508562	0.0425457	0.7893252	0.6898147	0.0561282	0.5770276
300	0.1844678	0.2152992	0.7291810	0.0452532	0.2170848	0.0449202	0.8373136	0.7534353	0.0283044	0.6271539
350	0.1326320	0.2825828	0.7159971	0.0618512	0.2863866	0.0318812	0.7361714	0.7866254	0.0185045	0.5516206
400	0.2135569	0.1993990	0.6095509	0.0914762	0.3146897	0.0495696	0.7140901	0.7417605	0.0479940	0.6276435
450	0.2026149	0.2778103	0.7671296	0.0819392	0.4061829	0.0988063	0.7017035	0.6632604	0.0310626	0.5389705
500	0.2016567	0.2933660	0.6672129	0.0755811	0.3052202	0.0497196	0.6863014	0.6653137	0.0664540	0.6396583
550	0.2393823	0.6255652	0.7207205	0.1193636	0.2517663	0.0774595	0.6145084	0.7470255	0.0670756	0.7558518
600	0.3524511	0.5727452	0.6751187	0.1278207	0.2096906	0.1710566	0.5887843	0.8013746	0.1105377	0.8313741
650	0.3186522	0.6333097	0.6005973	0.0953022	0.1753128	0.1772545	0.5495012	0.7376705	0.0540113	0.8191905
700	0.4237290	0.7694596	0.7816373	0.0669522	0.1217516	0.2359507	0.6346979	0.7878394	0.0774104	0.7011891
750	0.4601390	0.6865534	0.7401198	0.0766813	0.1641727	0.2690716	0.5642782	0.7288943	0.0770406	0.7881501
800	0.6006147	0.7013403	0.7629381	0.0472029	0.0605036	0.1499777	0.6232872	0.7122816	0.0266703	0.8520684
850	0.4786437	0.8797280	0.7496384	0.0243583	0.0601190	0.1811215	0.7496174	0.8262830	0.0513119	0.5891769
900	0.7181905	0.6986142	0.7025929	0.0522885	0.0500022	0.1608223	0.8099509	1.0125240	0.0680372	0.6702050
950	0.6410990	0.7976504	0.6523360	0.0683568	0.1031163	0.0719372	0.7295592	0.7739137	0.0729945	0.6396540
1000	0.5544484	0.8082289	0.6580389	0.0498270	0.0806031	0.1061138	1.0365834	0.6929069	0.1026545	0.7177879

0	0.5737026	0.8394228	0.5713202	0.0588911	0.0770514	0.1851649	0.8409003	0.7821494	0.0486943	0.7380034
50	0.5513372	0.8367124	0.5266780	0.0449301	0.0813158	0.1504257	0.5758357	0.6902959	0.0844776	0.6608275
100	0.7176805	0.7760053	0.4252716	0.1089991	0.1051513	0.2710383	0.5075218	0.5994006	0.0327515	0.7456064
150	0.5179632	0.7590206	0.3472105	0.0852409	0.0670784	0.3748722	0.3104510	0.7181167	0.0516320	0.6784419
200	0.5737002	0.7364323	0.4237578	0.0748342	0.0744881	0.6096475	0.2472803	0.6551798	0.0813340	0.8179413
250	0.6007079	0.6179501	0.5114611	0.0437156	0.0464972	0.6017669	0.2482838	0.6069653	0.0293804	0.6757705
300	0.5376180	0.6938032	0.3571693	0.0545600	0.0992319	0.6354528	0.1988882	0.5815290	0.0438103	0.7782301
350	0.6883865	0.5936851	0.4058349	0.0376344	0.0901176	0.7975286	0.2181937	0.5777211	0.0375311	0.7736006
400	0.6121890	0.8738971	0.4656562	0.1062044	0.0788060	0.7743526	0.1203407	0.5938831	0.0308216	0.7235534
450	0.4810336	0.7297097	0.4122460	0.0919360	0.1513078	0.7445481	0.2272658	0.4337601	0.0458711	0.5805522
500	0.4912880	0.6552481	0.4031703	0.0436074	0.0981759	0.8397879	0.2919059	0.5268553	0.0558229	0.8093980
550	0.4992953	0.7108516	0.6047628	0.0892733	0.1134872	0.7730435	0.4184570	0.4358896	0.0569404	0.7897099
600	0.5620944	0.7083392	0.8273673	0.0831841	0.1129936	0.6585468	0.6388518	0.6049533	0.0836568	0.7652017
650	0.5136760	0.8314628	0.7349159	0.0610378	0.1308452	0.4533745	0.9175711	0.7192892	0.0678913	0.7202690
700	0.5819639	0.9330083	0.6998416	0.0415369	0.1258280	0.3295534	0.8106893	0.7437879	0.0364465	0.6608510
750	0.5384679	0.7893912	0.7230441	0.0382058	0.0698417	0.2926056	0.8675545	0.7364352	0.0959247	0.7484893
800	0.5702211	0.6571063	0.7675802	0.0674942	0.0597644	0.1681119	0.8334938	0.6077381	0.1212249	0.6416815
850	0.5228724	0.7522156	0.5949121	0.0397066	0.1259598	0.1365349	0.7755947	0.6947882	0.0793412	0.7616908
900	0.5517114	0.8035599	0.9831874	0.0297804	0.1034954	0.1709254	0.7645496	0.7729183	0.1050963	0.7806575
950	0.5821350	0.8009318	0.7238937	0.0564746	0.0971537	0.0936140	0.6982051	0.6417434	0.0523908	0.7346934
1000	0.4960953	0.7926632	0.6185196	0.0472132	0.0944478	0.1041745	0.7671937	0.7298008	0.0535780	0.7884476

0	0.5261726	0.9078974	0.7873022	0.0651701	0.1133361	0.2018728	0.6880745	0.8652131	0.0967699	0.7436776
50	0.5219589	0.4360875	0.8409382	0.0579757	0.1593399	0.1579691	0.5846205	0.6371731	0.0700833	0.6683536
100	0.5033592	0.3638850	0.7616689	0.0615815	0.1786017	0.1479394	0.6079725	0.4962558	0.0385840	0.7597368
150	0.3371089	0.3029600	0.6915637	0.0735294	0.1365068	0.2716460	0.7649572	0.3867842	0.0614088	0.7502743
200	0.3004797	0.3358074	0.8167611	0.0487740	0.0771695	0.2722343	0.5757961	0.2685355	0.0961576	0.7054101
250	0.2988158	0.3035327	0.6853738	0.0735576	0.1070427	0.1974436	0.6707324	0.1154097	0.0798059	0.6633417
300	0.1833710	0.4830665	0.6884811	0.0561775	0.1057930	0.2083123	0.5389248	0.1386827	0.1099550	0.6901505
350	0.2332308	0.3442698	0.8145243	0.0584732	0.0634608	0.2463358	0.5903804	0.1076796	0.0706732	0.7821220
400	0.2626119	0.3487820	0.6465686	0.0371310	0.0831653	0.3930056	0.5775563	0.1245598	0.1300094	0.7340526
450	0.1960376	0.4082002	0.7975404	0.0380382	0.0831699	0.2508296	0.5470334	0.1664874	0.0868171	0.7503875
500	0.1870337	0.3744710	0.7418850	0.0752753	0.0500557	0.3180408	0.6535836	0.1727747	0.0495618	0.6939294
550	0.2639069	0.5573558	0.7398092	0.0688058	0.0889833	0.2651800	0.6489988	0.3575778	0.0659453	0.7798487
600	0.2929618	0.6849767	0.7057231	0.0943607	0.0534589	0.2637138	0.7353763	0.5331058	0.0671209	0.7708404
650	0.4083110	0.6996653	0.6854426	0.0963960	0.0741912	0.1484527	0.6777004	0.5558476	0.0737835	0.6264584
700	0.5384233	0.7585247	0.7191983	0.0727698	0.0908951	0.1474621	0.7896913	0.6127853	0.0972696	0.7292938
750	0.5018558	0.6088917	0.7134876	0.0698607	0.0918736	0.1214743	0.7519285	0.6620864	0.0861250	0.7849867
800	0.7149339	0.7323012	0.7153842	0.0457635	0.0794600	0.1665471	0.7928113	0.5659633	0.0881155	0.7325585
850	0.5177904	0.6634020	0.7596785	0.0534459	0.0797656	0.1741269	0.7032752	0.7184952	0.0903405	0.8226969
900	0.5681780	0.6107045	0.7131279	0.0403904	0.0824129	0.1293943	0.7641608	0.7243289	0.0719559	0.7068090
950	0.4957690	0.8036145	0.7329439	0.0593107	0.0901848	0.1669124	0.8916888	0.6296060	0.0692929	0.6223683
1000	0.6062988	0.6084599	0.6715236	0.0615105	0.0663213	0.1123063	0.7590351	0.7684484	0.0527252	0.6364712

0	0.4681283	0.7019850	0.7312028	0.0747935	0.1390062	0.1341667	0.8451293	0.8874421	0.0875133	0.7523357
50	0.5759890	0.7746146	0.4133868	0.0397733	0.0607019	0.1027673	0.6900917	0.5590810	0.0263808	0.6743286
100	0.7555090	0.5738851	0.2080176	0.0351101	0.1688214	0.0331628	0.8056540	0.4115921	0.0319871	0.7110696
150	0.5612722	0.9542089	0.3449734	0.0576241	0.2049287	0.0174689	0.6709815	0.3127681	0.0128434	0.7707419
200	0.7602678	0.7435001	0.2848742	0.0726956	0.3069156	0.0277700	0.7368867	0.1635655	0.0756400	0.6768356
250	0.6537154	0.7526437	0.3682573	0.1387887	0.3272481	0.0367489	0.6870802	0.1312260	0.0514696	0.8174485
300	0.7325907	0.7074220	0.3457896	0.1160354	0.3850187	0.0191983	0.6888865	0.1120100	0.0322336	0.8863714
350	0.7909358	0.8483347	0.2602384	0.1827634	0.3557293	0.0243637	0.8153485	0.0438579	0.0271138	0.7416303
400	0.5777207	0.6388905	0.2905653	0.1722854	0.3753555	0.0088259	0.8430496	0.0467324	0.0240916	0.7769322
450	0.7349264	0.8630468	0.2726829	0.1954906	0.4294292	0.0000000	0.7757554	0.0679458	0.0116351	0.9100670
500	0.6449089	0.8271223	0.2304148	0.2730699	0.4535463	0.0079664	0.6002332	0.0775119	0.0373940	0.7682923
550	0.7152482	0.7085618	0.4387198	0.2302313	0.3427749	0.1072902	0.6150249	0.1427029	0.0694345	0.6521540
600	0.4234889	0.7203278	0.2695674	0.3093166	0.3581013	0.1920921	0.7234341	0.3773177	0.0530926	0.9368024
650	0.5661866	0.6231747	0.3484974	0.2050637	0.2609595	0.1866155	0.7643992	0.5709656	0.0553516	0.7672512
700	0.5301941	0.6683886	0.4685253	0.1339839	0.2466379	0.1688026	0.7614258	0.4786966	0.1145052	0.7550494
750	0.5928318	0.7276504	0.6112869	0.0925365	0.2419369	0.1144823	0.6291531	0.7026811	0.0790393	0.7270965
800	0.4656851	0.7336095	0.6591774	0.0968824	0.2033008	0.2158603	0.7244221	0.7437098	0.1024165	0.7519015
850	0.5765904	0.7092341	0.6459433	0.0666818	0.1990047	0.0947169	0.6657544	0.6996429	0.0633624	0.6716148
900	0.4917888	0.6182939	0.8959074	0.0550191	0.1626856	0.0973786	0.6160857	0.7976072	0.0867231	0.6626886
950	0.6891548	0.7369505	0.8422510	0.0646778	0.1616124	0.1609574	0.6678691	0.7054869	0.0587123	0.5931659
1000	0.4549114	0.7307930	0.7360949	0.0420578	0.1096616	0.1981529	0.7731609	0.8183268	0.1232432	0.7690914

0	0.6631435	0.7953854	0.6826937	0.0693755	0.1017288	0.1392462	0.7152937	0.7791986	0.0700504	0.7619413
50	0.5544419	0.7501011	0.8070037	0.0990147	0.1299648	0.1429383	0.9404640	0.7959486	0.0604112	0.6897001
100	0.6266514	0.6572872	0.7677532	0.0741943	0.1420090	0.1290684	0.7957371	0.7270200	0.1035207	0.4321975
150	0.6518040	0.8294681	0.9023740	0.0643472	0.1117618	0.1391181	0.8937173	0.7550103	0.0843473	0.5001393
200	0.6522354	0.7300743	0.7439341	0.0323400	0.1446548	0.1452416	0.9298905	1.0490824	0.1046504	0.6986371
250	0.5013215	0.7664264	0.6095115	0.0485266	0.1236973	0.1352655	0.6832541	0.7876580	0.1219025	0.4867617
300	0.5225433	0.8008681	0.6760279	0.0612683	0.1242934	0.1733105	0.7088792	0.8740377	0.1020263	0.5060197
350	0.4720453	0.7229870	0.7845319	0.0821831	0.1110560	0.1688298	0.7621211	0.7720393	0.0831144	0.5432319
400	0.5214875	0.8269285	0.8041578	0.0472924	0.0796383	0.1143369	0.6045543	0.6250284	0.0937101	0.5619546
450	0.6128551	0.7451373	0.8432880	0.0348763	0.1548366	0.1929580	0.5689226	0.7112269	0.1113601	0.4793378
500	0.5957195	0.6970845	0.8877349	0.1060646	0.1124635	0.2247390	0.5500361	0.5945344	0.1021054	0.4405448
550	0.5531536	0.7432404	0.9007643	0.0449124	0.0888681	0.1468814	0.7239046	0.7604963	0.1630430	0.5607985
600	0.4151170	0.7055629	0.6685414	0.0731887	0.0749773	0.1244775	0.7616762	0.6452371	0.0709074	0.6029273
650	0.4646583	0.6473770	0.7064125	0.0470846	0.0418001	0.1848426	0.6852329	0.8061071	0.0721566	0.6881610
700	0.4227249	0.7882952	0.7405451	0.0567889	0.0669792	0.2576914	0.6800381	0.6663526	0.0733831	0.7646724
750	0.6537920	0.7502257	0.7300133	0.0576000	0.0994619	0.2129728	0.6442824	0.7975033	0.1031302	0.7816438
800	0.5692209	0.7905685	0.7913156	0.0658622	0.0990263	0.1901044	0.8048643	0.7054381	0.0671074	0.7627316
850	0.6509132	0.7646173	0.7325991	0.0554237	0.0907398	0.1051694	0.7254311	0.6580653	0.0860012	0.5758151
900	0.5084029	0.7396605	0.6668250	0.0535915	0.0565326	0.1806361	0.7033372	0.5756092	0.0876241	0.7487585
950	0.4780412	0.8143564	0.7665081	0.0547085	0.0520359	0.1336484	0.8033675	0.6156525	0.0879504	0.6590200
1000	0.4214825	0.7508850	0.6754679	0.0803500	0.0781375	0.1765652	0.6778643	0.6836527	0.0600217	0.6048097
