"Time"	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C
850	0.0901922	0.0551415	0.0626806	0.1291477	0.1848714	0.4664362	0.0609752	0.0131726	0.5569481	0.6958226
900	0.1404252	0.0295632	0.0450132	0.1394632	0.2029578	0.5032767	0.0477044	0.0059838	0.6971761	0.7204687
950	0.1202139	0.0420687	0.0240323	0.1087435	0.1813288	0.5294782	0.0539676	0.0025881	0.6359432	0.6515807
1000	0.0885865	0.0501047	0.0488806	0.1548883	0.1925304	0.3730590	0.0696082	0.0150882	0.5612305	0.6766712

0	0.1532891	0.0666429	0.0571864	0.1280006	0.1769461	0.4336749	0.0687714	0.0096295	0.7682801	0.7264994
50	0.2810417	0.0497739	0.0482335	0.1354720	0.1584014	0.5389383	0.0483959	0.0231685	0.6412774	0.7239119
100	0.4533495	0.0255425	0.0873979	0.1484001	0.2016262	0.6051964	0.0434137	0.0081848	0.5697068	0.6473216
150	0.5456233	0.0498940	0.0653813	0.1337194	0.2271650	0.7214368	0.0217449	0.0291569	0.3840646	0.7303904
200	0.5554736	0.0617005	0.0995507	0.1298607	0.2751022	0.7818243	0.0710927	0.0619334	0.3609730	0.7031263
250	0.4977270	0.0420125	0.0968007	0.1150596	0.4086161	0.6467029	0.0505972	0.1439963	0.3201603	0.7589963
300	0.5340584	0.0627497	0.0241965	0.0697602	0.2875988	0.6721263	0.0531014	0.1980347	0.3866555	0.7198876
350	0.6940940	0.0423081	0.0137825	0.0871049	0.4009259	0.6988339	0.0305769	0.1549017	0.4079239	0.7725456
400	0.6016471	0.0551176	0.0205654	0.1115643	0.4192725	0.7937291	0.0345159	0.1835336	0.4075167	0.6719407
450	0.6166963	0.0540724	0.0368349	0.0730784	0.4227923	0.6220583	0.0490514	0.1527390	0.4182009	0.7202149
500	0.4942928	0.0508659	0.0454115	0.1027807	0.3722097	0.6465544	0.0467998	0.1811921	0.4092006	0.7652263
550	0.3608895	0.0630998	0.0112836	0.1230267	0.4250993	0.6363805	0.0615482	0.1029171	0.4181309	0.6913078
600	0.1923950	0.0618676	0.0184984	0.0747659	0.3993381	0.6141572	0.0290260	0.1145790	0.5651306	0.7152887
650	0.0850014	0.0399430	0.0195160	0.1268698	0.3006192	0.4911714	0.0520971	0.0873159	0.6305489	0.6112794
700	0.1052172	0.0803674	0.0149686	0.1053942	0.2649538	0.5566192	0.0432003	0.0165279	0.8030252	0.7040019
750	0.1077476	0.1081262	0.0477708	0.0825202	0.3246889	0.4721718	0.0211271	0.0274109	0.8394479	0.7166560
800	0.1307289	0.0379810	0.0515557	0.1263871	0.1975296	0.4170038	0.0357197	0.0078392	0.6353689	0.6109400
850	0.1348408	0.0292702	0.0779192	0.1243749	0.1678910	0.3743476	0.0319631	0.0087960	0.6737439	0.5928509
900	0.1294724	0.0463320	0.0668007	0.1257291	0.1696068	0.4519587	0.0419652	0.0096959	0.6983495	0.8719575
950	0.1201065	0.0573470	0.1075784	0.2019187	0.1191098	0.4829391	0.0504152	0.0086710	0.7268139	0.6266449
1000	0.1266318	0.0836855	0.1099856	0.1663168	0.1936619	0.3862010	0.0474292	0.0060428	0.6504835	0.5750191

0	0.1283193	0.0607641	0.0597921	0.1347168	0.1568510	0.3249556	0.0433430	0.0026823	0.5985618	0.7069339
50	0.3322169	0.0336571	0.1613914	0.1755670	0.1959388	0.3748532	0.0748681	0.0703809	0.6889040	0.9345340
100	0.5410604	0.0549963	0.1134648	0.1376028	0.1850351	0.4166304	0.0649688	0.0822260	0.6490823	0.8237160
150	0.6519884	0.0488863	0.1285341	0.1607421	0.1847587	0.3550545	0.0488267	0.1743595	0.6459779	0.7857867
200	0.5577003	0.0586839	0.0942893	0.1479892	0.1189118	0.4275360	0.0441696	0.1513126	0.8250773	0.6837559
250	0.7002870	0.0812083	0.0880966	0.1531380	0.1631511	0.3848252	0.0316594	0.1879448	0.7542764	0.6340206
300	0.6878776	0.0583748	0.1094006	0.1336375	0.1994186	0.4721718	0.0339853	0.2150657	0.7489899	0.5559393
350	0.5741234	0.0624738	0.1249151	0.1150988	0.2428584	0.4208001	0.0431134	0.1259686	0.6893418	0.6975858
400	0.5835402	0.0504791	0.1075013	0.1518243	0.2064727	0.4671178	0.0137558	0.1861023	0.7338245	0.7749689
450	0.7732263	0.0714331	0.0381669	0.0875873	0.2076740	0.3910188	0.0405439	0.1527286	0.8172063	0.7229431
500	0.7070128	0.0276006	0.0384115	0.0975244	0.2475986	0.3207759	0.0606647	0.1613720	0.6320009	0.7226086
550	0.4381071	0.0705245	0.0605397	0.1368769	0.1471365	0.3765253	0.0372970	0.1001098	0.6605625	0.7357117
600	0.2741663	0.0526705	0.0546670	0.1762753	0.1579513	0.3646733	0.0564581	0.0770095	0.6617937	0.8199019
650	0.1543843	0.0341058	0.1323540	0.1397267	0.1262708	0.4689345	0.0874785	0.0582180	0.6168357	0.7117578
700	0.1872420	0.0413210	0.1563915	0.2019438	0.0962277	0.4247351	0.0416784	0.0513816	0.6089470	0.6295902
750	0.2588980	0.0447615	0.2193753	0.1775852	0.1302524	0.3395390	0.0861822	0.0292758	0.7785442	0.7638137
800	0.1578665	0.0750273	0.1099325	0.1155044	0.1605913	0.4690738	0.0549558	0.0072214	0.6325062	0.8423738
850	0.1679568	0.0467375	0.1860154	0.1418789	0.2049606	0.4745395	0.0597328	0.0043420	0.7652015	0.7891314
900	0.1442466	0.0774895	0.0941404	0.1483378	0.1381543	0.4687883	0.0716928	0.0046630	0.7385323	0.6126302
950	0.1022011	0.0684239	0.0995046	0.1571909	0.1161451	0.4433720	0.0513663	0.0000000	0.6689293	0.6572929
1000	0.1009131	0.0205794	0.0497150	0.1042613	0.1753563	0.4837022	0.0567857	0.0005991	0.6220866	0.7286160

0	0.1271830	0.0317714	0.0629410	0.1108110	0.1318675	0.5229498	0.0313979	0.0038898	0.7410981	0.7677288
50	0.1251179	0.2534948	0.1806702	0.2580834	0.1944258	0.4165037	0.0545522	0.0068374	0.6500816	0.6627633
100	0.1278288	0.3586203	0.2630890	0.1215893	0.1535390	0.5433159	0.0505711	0.0099783	0.6224674	0.5660240
150	0.1667208	0.4118278	0.3625126	0.2119226	0.1622731	0.4799130	0.0634327	0.0337772	0.6521148	0.6209403
200	0.1254813	0.5107233	0.3150491	0.2269971	0.1511102	0.4360564	0.0345505	0.0364374	0.7222352	0.7627775
250	0.1706826	0.4639918	0.1948375	0.1923995	0.2305326	0.4574950	0.0590769	0.0690537	0.6979206	0.7650549
300	0.1500165	0.5062970	0.1517240	0.1839589	0.1198920	0.3344929	0.0557542	0.0560379	0.7595993	0.8685909
350	0.1248099	0.3873063	0.1621786	0.1593349	0.1520952	0.3710132	0.0748960	0.0492753	0.5916794	0.6803417
400	0.1687236	0.4023484	0.2139739	0.1470588	0.0985230	0.3883536	0.0427916	0.0581540	0.7592872	0.5622752
450	0.1178740	0.4513991	0.1788931	0.1451359	0.1763730	0.4200955	0.0836567	0.0951198	0.6979313	0.6536791
500	0.1573897	0.3493286	0.0957100	0.1672416	0.1576437	0.4163616	0.0694970	0.0734656	0.8488292	0.6782690
550	0.1322510	0.3173543	0.0777839	0.1339396	0.1696967	0.4057058	0.0489297	0.0717469	0.6313284	0.6997080
600	0.1492537	0.0848824	0.1022586	0.1474179	0.1692864	0.4616619	0.0628802	0.0693038	0.6600363	0.7339558
650	0.1634415	0.0511369	0.0731219	0.1499534	0.1586337	0.4834259	0.0485649	0.0765431	0.6268383	0.7209561
700	0.1408697	0.0478529	0.0622292	0.1639018	0.1588579	0.5004394	0.0560017	0.0251872	0.8375697	0.6102213
750	0.0882975	0.0536239	0.0636172	0.1802728	0.1829642	0.4204473	0.0483868	0.0230133	0.6019814	0.8198757
800	0.1198380	0.0713017	0.1066647	0.1984570	0.1355630	0.4180011	0.0274650	0.0199204	0.5963946	0.7708296
850	0.1076700	0.0488750	0.0615375	0.1535417	0.1667366	0.4883960	0.0719949	0.0182790	0.5582016	0.6603557
900	0.1239766	0.0358913	0.0474596	0.1646675	0.1249795	0.4575700	0.0574501	0.0209944	0.6498827	0.6895039
950	0.1227021	0.0492252	0.0981118	0.1034201	0.1930382	0.4404822	0.0793671	0.0171923	0.6869850	0.6574643
1000	0.1179860	0.0081855	0.1029897	0.1331057	0.2237172	0.4547547	0.0551113	0.0219163	0.6446454	0.6912060

0	0.1229937	0.0711096	0.0637473	0.1147560	0.1831193	0.4831252	0.0555925	0.0015004	0.7752378	0.6225606
50	0.1007903	0.0972954	0.0285693	0.1287620	0.1253728	0.3767964	0.0558912	0.0162859	0.6151286	0.4502171
100	0.1509252	0.1032057	0.0458943	0.1624185	0.1635525	0.5354670	0.1392398	0.0171374	0.7225175	0.1987557
150	0.0933994	0.2149227	0.0805693	0.1009160	0.1668350	0.4544151	0.1462997	0.0167521	0.7880393	0.1022911
200	0.1219948	0.2287134	0.0847005	0.0816861	0.1674328	0.3812194	0.0881295	0.0185964	0.6869536	0.1079847
250	0.1071218	0.1354614	0.0621869	0.1399024	0.2074673	0.3825199	0.1186367	0.0451649	0.7284217	0.0251094
300	0.1999404	0.2191579	0.0685400	0.1335671	0.2486938	0.4915825	0.0667153	0.0080688	0.7259731	0.0248275
350	0.1171193	0.1933546	0.0639675	0.1171121	0.1330924	0.3700977	0.1439787	0.0197244	0.8463069	0.0452262
400	0.1095453	0.2078728	0.0789541	0.1201768	0.1093008	0.4775977	0.0766313	0.0080756	0.6041592	0.0320389
450	0.1247662	0.1774745	0.1066629	0.1561397	0.1676023	0.4591546	0.1150987	0.0175619	0.6537545	0.0454638
500	0.1359907	0.1185213	0.0934668	0.1523263	0.2545895	0.4165589	0.0833778	0.0282786	0.6927306	0.0696578
550	0.0905623	0.1147261	0.1186087	0.1143720	0.2981304	0.4322502	0.0882751	0.0027667	0.6695989	0.3261367
600	0.1073959	0.0573692	0.0684578	0.1710891	0.2125407	0.4677884	0.0446892	0.0032649	0.6988183	0.6430249
650	0.0836142	0.0822059	0.0592884	0.1192446	0.1623691	0.3600362	0.0317436	0.0019364	0.8767110	0.6195560
700	0.1521930	0.0427118	0.1261078	0.1786141	0.1373981	0.3277515	0.0429203	0.0015661	0.5976460	0.7158706
750	0.1417225	0.0726343	0.0989778	0.1413053	0.1205200	0.4243423	0.0357651	0.0040238	0.6606930	0.8526982
800	0.1325365	0.0325606	0.1011748	0.1782001	0.1474656	0.5200948	0.0451196	0.0099428	0.5997003	0.9149483
850	0.1088462	0.0309432	0.0815014	0.1131818	0.2285757	0.4350068	0.0536352	0.0050567	0.6371137	0.7822615
900	0.1018379	0.0234104	0.0454572	0.1485743	0.1765850	0.4088843	0.0361425	0.0190016	0.6114983	0.7634554
950	0.1468225	0.0489546	0.1090106	0.1159255	0.1937633	0.4702683	0.0393085	0.0063591	0.5762340	0.7864756
1000	0.1904224	0.0463672	0.1116636	0.1754141	0.1572143	0.4272609	0.0486279	0.0097620	0.6016427	0.7069953

0	0.1263319	0.0363124	0.0575490	0.1092198	0.2027913	0.4479558	0.0570813	0.0023386	0.7493499	0.8343814
50	0.1212081	0.0507391	0.0946816	0.0847337	0.3392853	0.4186565	0.0398945	0.1269774	0.6763929	0.4592196
100	0.0866995	0.0484897	0.0282828	0.0550793	0.5477891	0.5192876	0.0460264	0.2413170	0.7989976	0.3664501
150	0.1143553	0.0578964	0.0294546	0.0537253	0.5993248	0.4347150	0.0507066	0.2900530	0.7882783	0.3477765
200	0.0799365	0.0591831	0.0432428	0.0183133	0.6310646	0.5071064	0.1030110	0.4502236	0.6988742	0.3402127
250	0.0569223	0.0526495	0.0309016	0.0243597	0.5757890	0.5577014	0.1218099	0.4030102	0.6569047	0.2727219
300	0.0455170	0.0842535	0.0173699	0.0072748	0.5654006	0.6405638	0.1436419	0.3809743	0.6540474	0.2657765
350	0.0313948	0.0539239	0.0126019	0.0064921	0.7101418	0.6042162	0.1386805	0.4569109	0.7615885	0.2207459
400	0.0221702	0.0522919	0.0504423	0.0085119	0.7627213	0.5635947	0.1219807	0.3613516	0.6120711	0.2322455
450	0.0085404	0.0840445	0.0096045	0.0186204	0.6644981	0.5233256	0.2005090	0.3578424	0.7778466	0.2494855
500	0.0115766	0.0927833	0.0144098	0.0017144	0.6054362	0.6446111	0.1666193	0.4308924	0.6181436	0.2379208
550	0.0239943	0.0340513	0.0095135	0.0424613	0.5705100	0.5045170	0.1520410	0.2533299	0.5858722	0.4353720
600	0.0108772	0.0524575	0.0254583	0.0446937	0.4051647	0.4771763	0.1151494	0.1267124	0.6018243	0.6136271
650	0.0432934	0.0472178	0.0168982	0.0915323	0.2860558	0.4797143	0.0477937	0.0794686	0.6117859	0.6349949
700	0.0548541	0.0491889	0.0165754	0.0873079	0.2840689	0.4668552	0.0311874	0.0204549	0.8781773	0.6706676
750	0.0732947	0.0652899	0.0380069	0.1249804	0.2185731	0.4444795	0.0528307	0.0082807	0.7883299	0.7416959
800	0.0725622	0.0685233	0.0821735	0.0913353	0.1705733	0.4512705	0.0656790	0.0072592	0.7123941	0.6928308
850	0.0746345	0.0523617	0.0319553	0.1059254	0.1368519	0.5543882	0.0222309	0.0022784	0.8014809	0.7751938
900	0.1391831	0.0837217	0.0441054	0.1292142	0.1925919	0.4426603	0.0457875	0.0046473	0.7212314	0.8221665
950	0.1949783	0.0573463	0.0572197	0.1795914	0.1178870	0.5598808	0.0508000	0.0045263	0.6729766	0.6162893
1000	0.1386251	0.0516204	0.1069596	0.1484674	0.2097705	0.4301232	0.0556758	0.0019693	0.5995531	0.6421389

0	0.1417005	0.0635675	0.0997400	0.1137166	0.2624060	0.3963862	0.0900729	0.0020375	0.8258258	0.7423323
50	0.1219216	0.0457022	0.1121690	0.1228025	0.1401168	0.4155826	0.0825883	0.0037043	0.7284050	0.7110635
100	0.0612575	0.0887186	0.0278060	0.0969726	0.1659474	0.3828204	0.0355417	0.0006956	0.5509543	0.8718178
150	0.0634076	0.0567758	0.0392083	0.1689500	0.1109893	0.3482412	0.0288681	0.0032754	0.6418456	0.6824250
200	0.0850179	0.0301573	0.0502947	0.1117227	0.1413260	0.2938158	0.0533802	0.0165149	0.5535986	0.7010504
250	0.0902971	0.0550560	0.0646372	0.1324179	0.1054392	0.3939822	0.0516189	0.0202026	0.6890825	0.6577994
300	0.0802092	0.0457485	0.0340027	0.1087365	0.1173710	0.4048772	0.0649164	0.0222655	0.6735852	0.6567875
350	0.1338601	0.0404702	0.0294135	0.0931594	0.1744555	0.4648674	0.0516648	0.0130838	0.7504113	0.6484869
400	0.1406001	0.0739906	0.0338370	0.1207439	0.1266751	0.4482705	0.0642356	0.0103142	0.7582066	0.7256976
450	0.1112822	0.0423319	0.0423542	0.1147751	0.1601275	0.3744544	0.0690505	0.0067949	0.8393399	0.8073387
500	0.1503782	0.0614177	0.0246342	0.0444342	0.1349605	0.3927620	0.0550411	0.0087676	0.6373379	0.6461048
550	0.0711615	0.0588407	0.0303084	0.1062019	0.1467006	0.3738466	0.0416233	0.0065703	0.7378993	0.6023765
600	0.0907591	0.0715873	0.0603132	0.1282734	0.1918556	0.4124105	0.0388829	0.0038490	0.6652147	0.8569319
650	0.1691524	0.0369130	0.0989041	0.1984778	0.1806562	0.4281478	0.0218727	0.0089784	0.5989370	0.6927195
700	0.1266070	0.0472639	0.1420185	0.1386707	0.1915028	0.3943469	0.0372691	0.0205281	0.6165622	0.6722637
750	0.2033156	0.0663338	0.0668609	0.0999177	0.1664430	0.4462198	0.0616006	0.0048743	0.5666281	0.7156444
800	0.1034490	0.0359424	0.0511991	0.1028980	0.1228551	0.5229662	0.0297157	0.0074544	0.6770779	0.7190947
850	0.1590846	0.0663748	0.0247872	0.1857863	0.1822975	0.4043911	0.0443700	0.0030181	0.6854133	0.8076902
900	0.1506684	0.0431990	0.0320956	0.1996648	0.1542341	0.4710836	0.0517009	0.0003563	0.6916668	0.7961892
950	0.1207477	0.0811041	0.1080018	0.1619792	0.1912487	0.4207925	0.0494117	0.0039590	0.6773988	0.6741826
1000	0.1514344	0.0363669	0.0947642	0.1285540	0.1881863	0.4326503	0.0670993	0.0017244	0.6988720	0.6628426

0	0.1132505	0.0562167	0.0862127	0.1021496	0.1796864	0.4021631	0.0776861	0.0039793	0.7814527	0.7337510
50	0.1050218	0.1863318	0.1367668	0.1526353	0.2097540	0.5945637	0.0279672	0.0113903	0.7627972	0.8628932
100	0.1454931	0.2773677	0.2167717	0.1490142	0.3153480	0.5526191	0.0375401	0.0066648	0.7111647	0.7675474
150	0.1670655	0.3390421	0.1636338	0.1120119	0.2058173	0.5562371	0.0494690	0.0273277	0.7719448	0.7479385
200	0.1316285	0.2197045	0.2373378	0.0949440	0.3112650	0.7369972	0.0820569	0.0215280	0.5607570	0.6550282
250	0.1255160	0.2565529	0.1267889	0.1078384	0.3135824	0.7556295	0.0415775	0.0525291	0.6651146	0.6554593
300	0.1020678	0.2799233	0.1398252	0.0785635	0.3502641	0.7282267	0.0414341	0.0592023	0.6304197	0.7657061
350	0.0895741	0.2718216	0.2339858	0.0877539	0.4466643	0.7180413	0.0297055	0.0976214	0.5900754	0.8357557
400	0.0918840	0.2861079	0.1494878	0.1135880	0.3183823	0.6761927	0.0267886	0.0465168	0.5971361	0.7367522
450	0.1115828	0.2323738	0.1279617	0.0674205	0.4997013	0.7832817	0.0488932	0.0489322	0.6470653	0.7633409
500	0.0956988	0.3736291	0.1502116	0.1241554	0.4870954	0.7728559	0.0686746	0.0572595	0.6229639	0.7138473
550	0.0577677	0.1962387	0.0671012	0.0672339	0.4725606	0.5624496	0.0467899	0.0422686	0.6940478	0.7917136
600	0.0624068	0.1175643	0.0130778	0.1020552	0.4538532	0.6005221	0.0506877	0.0291333	0.6676273	0.7103887
650	0.0792886	0.1101749	0.0171347	0.0603033	0.2734959	0.4702408	0.0515756	0.0437411	0.6206125	0.7511504
700	0.0876079	0.0830409	0.0434864	0.1125867	0.2658549	0.6170245	0.0652518	0.0059948	0.6723658	0.7844247
750	0.0816803	0.0550429	0.0998092	0.1533605	0.2683693	0.5168532	0.0545126	0.0106157	0.6699705	0.7293550
800	0.1444527	0.0802525	0.1205860	0.1864997	0.2674671	0.3221021	0.0580790	0.0186578	0.6303627	0.7455475
850	0.0933570	0.0823947	0.0541826	0.1417066	0.2114853	0.4865577	0.0539552	0.0077217	0.6983077	0.7820685
900	0.1206237	0.0659481	0.0538075	0.1411278	0.1711551	0.5278661	0.0547670	0.0027417	0.7301267	0.7983643
950	0.1350159	0.0422697	0.0412607	0.1280303	0.1815256	0.5077831	0.0651642	0.0058454	0.7251343	0.7473545
1000	0.1262003	0.0455790	0.0700706	0.1229670	0.1965987	0.4234220	0.0391466	0.0053438	0.5477219	0.7353706

0	0.1473713	0.0461259	0.0652585	0.1467548	0.2203965	0.4772549	0.0550945	0.0020155	0.6707777	0.6124769
50	0.1059795	0.1065437	0.0486124	0.1321217	0.4002271	0.4065042	0.0476329	0.0068956	0.6407523	0.8304608
100	0.1187511	0.1921238	0.0632457	0.1020847	0.4700299	0.4841309	0.0826632	0.0304011	0.6688386	0.7357359
150	0.1606490	0.3111150	0.0375202	0.0694136	0.5616189	0.4561651	0.0682752	0.0306370	0.5565295	0.6918210
200	0.0917343	0.2763611	0.0215223	0.0903130	0.6523305	0.4057250	0.0768080	0.0336452	0.6759770	0.7549453
250	0.0749028	0.2415137	0.0171724	0.1055985	0.5552322	0.3984608	0.0520587	0.0567299	0.7437562	0.8330773
300	0.1048055	0.3012642	0.0241463	0.0965548	0.6990978	0.3980045	0.0550182	0.0660634	0.7712265	0.8885822
350	0.0706774	0.3585118	0.0254807	0.1185186	0.6885627	0.5272515	0.0539086	0.0486201	0.6264800	0.8051032
400	0.0454211	0.2695397	0.0221834	0.0867411	0.6556552	0.4443863	0.0699695	0.0422958	0.6334717	0.7259883
450	0.0587758	0.2945311	0.0128644	0.0912403	0.6441985	0.3948636	0.0722828	0.0323918	0.6858208	0.8262976
500	0.0903464	0.4033971	0.0323273	0.1228314	0.6343248	0.3840860	0.0815619	0.0213408	0.7046483	0.7402123
550	0.0742059	0.1855383	0.0386387	0.0381059	0.4601115	0.4283402	0.0455955	0.0823261	0.7427039	0.7137769
600	0.0419814	0.1391845	0.0169101	0.0843927	0.2952909	0.3083810	0.0289033	0.0520467	0.6999258	0.6977096
650	0.0668732	0.1084441	0.0256174	0.1091395	0.2877041	0.3808322	0.0672776	0.0448553	0.7288431	0.5172546
700	0.0941157	0.0470939	0.0236772	0.1132485	0.1407375	0.4768539	0.0658053	0.0125802	0.6042070	0.6633748
750	0.0817965	0.0915865	0.0407872	0.1497970	0.1398477	0.4346181	0.0469504	0.0128350	0.7045234	0.6715202
800	0.1131643	0.0423190	0.1085104	0.1753072	0.2054468	0.4530828	0.0377276	0.0042262	0.7518098	0.7467515
850	0.1483645	0.0293835	0.1569893	0.2117377	0.1278656	0.4872317	0.0526046	0.0000992	0.6074043	0.6543957
900	0.1255438	0.0472517	0.2210888	0.1790344	0.1416984	0.4742582	0.0370943	0.0061122	0.6627813	0.7088146
950	0.2179740	0.0857806	0.2397814	0.2163108	0.1889145	0.4995973	0.0295555	0.0071590	0.5435830	0.7288042
1000	0.1893248	0.1224769	0.2113911	0.2056570	0.1512713	0.4832345	0.0686505	0.0077568	0.5853872	0.6472881

0	0.1007438	0.0730076	0.0737129	0.1795644	0.1583459	0.4320499	0.0421130	0.0076369	0.7779417	0.6961951
50	0.1553466	0.0835583	0.1319863	0.1479850	0.2191088	0.4011974	0.0478455	0.0344344	0.7544474	0.6778867
100	0.1058140	0.0611730	0.1275846	0.1000411	0.1752062	0.5872109	0.0739611	0.0794214	0.7898604	0.7971581
150	0.1895302	0.0220231	0.0361463	0.1180990	0.1742090	0.4457192	0.0708357	0.1097977	0.7990772	0.7820164
200	0.0972078	0.0491027	0.0698196	0.1347181	0.1740160	0.5224767	0.0797150	0.1242204	0.6803165	0.6214755
250	0.0748259	0.0428575	0.0359130	0.1382919	0.2296685	0.4833710	0.1099387	0.0820762	0.6550053	0.6263376
300	0.0758236	0.0766655	0.0496746	0.1632540	0.1839566	0.4855554	0.0484697	0.1177750	0.6284098	0.7188152
350	0.0835468	0.0585109	0.0736593	0.1414729	0.2235384	0.5009292	0.0512186	0.1592404	0.5290273	0.6685556
400	0.0959465	0.0652300	0.0472307	0.1355640	0.2592207	0.5919717	0.0256657	0.0890679	0.5058128	0.7635505
450	0.1097182	0.0382078	0.0378323	0.0968831	0.1766377	0.4103285	0.0556050	0.1031200	0.6522467	0.6860874
500	0.0698925	0.0437552	0.0543490	0.1118910	0.1046745	0.4932781	0.0583114	0.0899279	0.7546596	0.7448443
550	0.1239692	0.0249193	0.0806997	0.2125389	0.1819578	0.5406139	0.0561160	0.1147769	0.6801069	0.7723131
600	0.1826147	0.0539597	0.1262649	0.1361663	0.2524115	0.5618353	0.0484448	0.0223682	0.7555540	0.7031309
650	0.0777020	0.0434395	0.0241753	0.1430052	0.2723717	0.4820349	0.0417657	0.0157666	0.6441350	0.7492318
700	0.1105043	0.0357898	0.0184929	0.1294720	0.2406573	0.4223379	0.0508426	0.0170373	0.6511932	0.7894931
750	0.0780196	0.0430830	0.0890317	0.0872871	0.2400785	0.3788279	0.0415211	0.0042686	0.6311359	0.6450412
800	0.0783215	0.0608059	0.0150932	0.0623271	0.2741853	0.4508401	0.0380271	0.0053365	0.6490143	0.6489165
850	0.1168331	0.0650829	0.0411323	0.1175317	0.1450957	0.3934507	0.0346259	0.0070915	0.6600159	0.7007048
900	0.0731351	0.0420481	0.0543310	0.1768654	0.2164399	0.3718544	0.0619523	0.0090043	0.7276556	0.6971996
950	0.0797722	0.0708950	0.0977570	0.1586720	0.2463528	0.4547838	0.0305108	0.0012399	0.6778464	0.6933138
1000	0.1186523	0.0994587	0.0368983	0.1291041	0.2168256	0.4847414	0.0770227	0.0050156	0.7914994	0.7192519
