"Time"	YIR023W	YKL112W	YML027W	YOR028C	YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W
150	0.5416428	0.4495142	1.0000000	0.4493792	0.9999956	0.0479698	0.0436993	0.9750412	0.9999802	0.0170577
200	0.4622097	0.4105096	1.0000000	0.4918397	0.9999957	0.0479696	0.0436990	0.9750419	0.9999855	0.0207157
250	0.4116416	0.3966023	1.0000000	0.5098465	0.9999957	0.0479695	0.0436989	0.9750424	0.9999852	0.0249064
300	0.3845512	0.3918507	1.0000000	0.5171950	0.9999957	0.0479694	0.0436988	0.9750427	0.9999792	0.0280629
350	0.3715160	0.3902676	1.0000000	0.5201869	0.9999957	0.0479694	0.0436988	0.9750426	0.9999698	0.0299952
400	0.3656703	0.3897483	1.0000000	0.5214409	0.9999957	0.0479694	0.0436988	0.9750422	0.9999597	0.0310433
450	0.3631721	0.3895796	1.0000000	0.5219916	0.9999957	0.0479694	0.0436988	0.9750417	0.9999512	0.0315718
500	0.3621405	0.3895252	1.0000000	0.5222447	0.9999957	0.0479694	0.0436988	0.9750412	0.9999449	0.0318273
550	0.3857708	0.6206476	1.0000000	0.3749598	0.9999957	0.0479694	0.0436988	0.9750407	0.9999347	0.0407423
600	0.4838990	0.8389861	1.0000000	0.2108973	0.9999957	0.0479694	0.0436988	0.9750400	0.9999050	0.0396315
650	0.5832515	0.9399861	1.0000000	0.1192819	0.9999957	0.0479694	0.0436988	0.9750389	0.9998907	0.0339069
700	0.6466481	0.9789902	1.0000000	0.0760791	0.9999957	0.0479694	0.0436988	0.9750379	0.9999015	0.0301226
750	0.6798400	0.9928973	1.0000000	0.0572063	0.9999957	0.0479694	0.0436988	0.9750377	0.9999208	0.0283393
800	0.6954909	0.9976488	1.0000000	0.0493235	0.9999957	0.0479694	0.0436988	0.9750381	0.9999374	0.0276078
850	0.7024127	0.9992319	1.0000000	0.0461261	0.9999957	0.0479694	0.0436988	0.9750389	0.9999486	0.0273284
900	0.7053446	0.9997512	1.0000000	0.0448554	0.9999957	0.0479694	0.0436988	0.9750397	0.9999552	0.0272260
950	0.7065486	0.9999199	1.0000000	0.0443578	0.9999957	0.0479694	0.0436988	0.9750403	0.9999588	0.0271894
1000	0.7070317	0.9999743	1.0000000	0.0441653	0.9999957	0.0479694	0.0436988	0.9750408	0.9999607	0.0271766

0	0.7073421	1.0000000	1.0000000	0.0440672	0.9999953	0.0479743	0.0437059	0.9750351	0.9999590	0.0271707
50	0.8020915	0.6414880	0.9691416	0.0440334	0.9999956	0.0479715	0.0437017	0.9750386	0.9999614	0.0258226
100	0.8689826	0.3028232	0.9335798	0.0439386	0.9999957	0.0479703	0.0437000	0.9750402	0.9999644	0.0254633
150	0.8768401	0.1461633	0.9129460	0.0438773	0.9999958	0.0479698	0.0436993	0.9750409	0.9999665	0.0265722
200	0.8660362	0.0856648	0.9029061	0.0439259	0.9999958	0.0479696	0.0436990	0.9750413	0.9999659	0.0280105
250	0.8562774	0.0640937	0.8983854	0.0440690	0.9999958	0.0479695	0.0436989	0.9750415	0.9999626	0.0291469
300	0.8507234	0.0567238	0.8964319	0.0442480	0.9999958	0.0479694	0.0436988	0.9750415	0.9999581	0.0298698
350	0.8480541	0.0542683	0.8956077	0.0444118	0.9999958	0.0479694	0.0436988	0.9750413	0.9999537	0.0302754
400	0.8468742	0.0534628	0.8952649	0.0445361	0.9999958	0.0479694	0.0436988	0.9750411	0.9999501	0.0304850
450	0.8463776	0.0532012	0.8951237	0.0446192	0.9999958	0.0479694	0.0436988	0.9750408	0.9999476	0.0305873
500	0.8461751	0.0531168	0.8950659	0.0446697	0.9999958	0.0479694	0.0436988	0.9750406	0.9999460	0.0306353
550	0.5693886	0.4116016	0.9259007	0.0447409	0.9999958	0.0479694	0.0436988	0.9750405	0.9999441	0.0324120
600	0.4837669	0.7502578	0.9614529	0.0449499	0.9999957	0.0479694	0.0436988	0.9750403	0.9999393	0.0327423
650	0.5548875	0.9069149	0.9820828	0.0450734	0.9999957	0.0479694	0.0436988	0.9750401	0.9999359	0.0313477
700	0.6266834	0.9674125	0.9921211	0.0449706	0.9999957	0.0479694	0.0436988	0.9750399	0.9999374	0.0297521
750	0.6693939	0.9889833	0.9966411	0.0447387	0.9999957	0.0479694	0.0436988	0.9750398	0.9999424	0.0285908
800	0.6906423	0.9963531	0.9985944	0.0445025	0.9999957	0.0479694	0.0436988	0.9750400	0.9999483	0.0278945
850	0.7003040	0.9988086	0.9994185	0.0443209	0.9999957	0.0479694	0.0436988	0.9750402	0.9999533	0.0275203
900	0.7044645	0.9996141	0.9997612	0.0442009	0.9999957	0.0479694	0.0436988	0.9750405	0.9999569	0.0273330
950	0.7061916	0.9998757	0.9999024	0.0441291	0.9999957	0.0479694	0.0436988	0.9750408	0.9999593	0.0272436
1000	0.7068899	0.9999601	0.9999602	0.0440889	0.9999957	0.0479694	0.0436988	0.9750410	0.9999607	0.0272024

0	0.7073421	1.0000000	1.0000000	0.0440672	0.9999953	0.0479743	0.0437059	0.9750351	0.9999590	0.0271707
50	0.8168847	1.0000000	1.0000000	0.0440542	0.9999954	0.0355717	0.0437012	0.9759830	0.9385456	0.0271701
100	0.9129876	1.0000000	1.0000000	0.0440493	0.9999948	0.0200078	0.0436971	0.9754938	0.8588983	0.0271699
150	0.9559451	1.0000000	1.0000000	0.0440475	0.9999933	0.0101114	0.0436975	0.9724944	0.8066945	0.0271698
200	0.9727221	1.0000000	1.0000000	0.0440468	0.9999915	0.0048547	0.0437077	0.9683253	0.7782981	0.0271698
250	0.9789953	1.0000000	1.0000000	0.0440465	0.9999900	0.0022826	0.0437274	0.9643967	0.7641636	0.0271698
300	0.9813041	1.0000000	1.0000000	0.0440464	0.9999889	0.0010801	0.0437521	0.9613936	0.7574842	0.0271698
350	0.9821489	1.0000000	1.0000000	0.0440464	0.9999881	0.0005334	0.0437765	0.9593867	0.7544336	0.0271697
400	0.9824572	1.0000000	1.0000000	0.0440464	0.9999877	0.0002893	0.0437971	0.9581651	0.7530734	0.0271697
450	0.9825697	1.0000000	1.0000000	0.0440464	0.9999875	0.0001816	0.0438127	0.9574704	0.7524776	0.0271697
500	0.9826107	1.0000000	1.0000000	0.0440464	0.9999874	0.0001345	0.0438234	0.9570952	0.7522202	0.0271697
550	0.8730831	1.0000000	1.0000000	0.0440464	0.9999877	0.0125240	0.0438317	0.9551275	0.8135255	0.0271697
600	0.7769857	1.0000000	1.0000000	0.0440464	0.9999894	0.0280822	0.0438407	0.9563854	0.8931271	0.0271697
650	0.7340302	1.0000000	1.0000000	0.0440464	0.9999916	0.0379697	0.0438400	0.9609661	0.9453115	0.0271697
700	0.7172539	1.0000000	1.0000000	0.0440464	0.9999933	0.0432192	0.0438236	0.9658345	0.9736999	0.0271697
750	0.7109810	1.0000000	1.0000000	0.0440464	0.9999944	0.0457873	0.0437971	0.9695540	0.9878311	0.0271697
800	0.7086722	1.0000000	1.0000000	0.0440464	0.9999950	0.0469881	0.0437693	0.9719738	0.9945090	0.0271697
850	0.7078275	1.0000000	1.0000000	0.0440464	0.9999954	0.0475343	0.0437457	0.9734048	0.9975590	0.0271697
900	0.7075192	1.0000000	1.0000000	0.0440464	0.9999955	0.0477783	0.0437282	0.9741989	0.9989190	0.0271697
950	0.7074067	1.0000000	1.0000000	0.0440464	0.9999956	0.0478860	0.0437164	0.9746198	0.9995147	0.0271697
1000	0.7073657	1.0000000	1.0000000	0.0440464	0.9999956	0.0479332	0.0437089	0.9748353	0.9997721	0.0271697

0	0.7073421	1.0000000	1.0000000	0.0440672	0.9999953	0.0479743	0.0437059	0.9750351	0.9999590	0.0271707
50	0.7232006	0.7391167	1.0000000	0.0440542	0.9999955	0.0479715	0.0437017	0.9750386	0.9999610	0.0271701
100	0.6881887	0.4926757	1.0000000	0.0440493	0.9999956	0.0479703	0.0437000	0.9750401	0.9999618	0.0271699
150	0.6103363	0.3786769	1.0000000	0.0440475	0.9999956	0.0479698	0.0436993	0.9750408	0.9999622	0.0271698
200	0.5381020	0.3346531	1.0000000	0.0440468	0.9999957	0.0479696	0.0436990	0.9750412	0.9999623	0.0271698
250	0.4908520	0.3189562	1.0000000	0.0440465	0.9999957	0.0479695	0.0436989	0.9750413	0.9999624	0.0271698
300	0.4652612	0.3135932	1.0000000	0.0440464	0.9999957	0.0479694	0.0436988	0.9750414	0.9999624	0.0271698
350	0.4528849	0.3118064	1.0000000	0.0440464	0.9999957	0.0479694	0.0436988	0.9750414	0.9999624	0.0271697
400	0.4473195	0.3112202	1.0000000	0.0440464	0.9999957	0.0479694	0.0436988	0.9750414	0.9999624	0.0271697
450	0.4449374	0.3110299	1.0000000	0.0440464	0.9999957	0.0479694	0.0436988	0.9750414	0.9999624	0.0271697
500	0.4439526	0.3109684	1.0000000	0.0440464	0.9999957	0.0479694	0.0436988	0.9750414	0.9999624	0.0271697
550	0.4117045	0.5718320	1.0000000	0.0440464	0.9999957	0.0479694	0.0436988	0.9750414	0.9999624	0.0271697
600	0.4786602	0.8182666	1.0000000	0.0440464	0.9999957	0.0479694	0.0436988	0.9750414	0.9999624	0.0271697
650	0.5751270	0.9322635	1.0000000	0.0440464	0.9999957	0.0479694	0.0436988	0.9750414	0.9999624	0.0271697
700	0.6415234	0.9762866	1.0000000	0.0440464	0.9999957	0.0479694	0.0436988	0.9750414	0.9999624	0.0271697
750	0.6772472	0.9919833	1.0000000	0.0440464	0.9999957	0.0479694	0.0436988	0.9750414	0.9999624	0.0271697
800	0.6943052	0.9973462	1.0000000	0.0440464	0.9999957	0.0479694	0.0436988	0.9750414	0.9999624	0.0271697
850	0.7019012	0.9991331	1.0000000	0.0440464	0.9999957	0.0479694	0.0436988	0.9750414	0.9999624	0.0271697
900	0.7051322	0.9997192	1.0000000	0.0440464	0.9999957	0.0479694	0.0436988	0.9750414	0.9999624	0.0271697
950	0.7064627	0.9999096	1.0000000	0.0440464	0.9999957	0.0479694	0.0436988	0.9750414	0.9999624	0.0271697
1000	0.7069977	0.9999710	1.0000000	0.0440464	0.9999957	0.0479694	0.0436988	0.9750414	0.9999624	0.0271697

0	0.7073421	1.0000000	1.0000000	0.0440672	0.9999953	0.0479743	0.0437059	0.9750351	0.9999590	0.0271707
50	0.8023604	1.0000000	1.0000000	0.0440542	0.9999955	0.0355695	0.0437016	0.9753700	0.9999610	0.0271701
100	0.8857209	1.0000000	1.0000000	0.0440493	0.9999956	0.0199992	0.0436987	0.9757729	0.9999618	0.0271699
150	0.9229827	1.0000000	1.0000000	0.0440475	0.9999956	0.0100930	0.0436962	0.9760180	0.9999622	0.0271698
200	0.9375352	1.0000000	1.0000000	0.0440468	0.9999957	0.0048254	0.0436940	0.9761422	0.9999623	0.0271698
250	0.9429766	1.0000000	1.0000000	0.0440465	0.9999957	0.0022435	0.0436924	0.9762000	0.9999624	0.0271698
300	0.9449793	1.0000000	1.0000000	0.0440464	0.9999957	0.0010336	0.0436914	0.9762256	0.9999624	0.0271698
350	0.9457121	1.0000000	1.0000000	0.0440464	0.9999957	0.0004819	0.0436908	0.9762367	0.9999624	0.0271697
400	0.9459795	1.0000000	1.0000000	0.0440464	0.9999957	0.0002348	0.0436905	0.9762413	0.9999624	0.0271697
450	0.9460771	1.0000000	1.0000000	0.0440464	0.9999957	0.0001253	0.0436903	0.9762433	0.9999624	0.0271697
500	0.9461126	1.0000000	1.0000000	0.0440464	0.9999957	0.0000773	0.0436902	0.9762441	0.9999624	0.0271697
550	0.8511074	1.0000000	1.0000000	0.0440464	0.9999957	0.0124583	0.0436904	0.9759130	0.9999624	0.0271697
600	0.7677516	1.0000000	1.0000000	0.0440464	0.9999957	0.0280182	0.0436914	0.9755118	0.9999624	0.0271697
650	0.7304916	1.0000000	1.0000000	0.0440464	0.9999957	0.0379200	0.0436933	0.9752675	0.9999624	0.0271697
700	0.7159397	1.0000000	1.0000000	0.0440464	0.9999957	0.0431857	0.0436951	0.9751436	0.9999624	0.0271697
750	0.7104985	1.0000000	1.0000000	0.0440464	0.9999957	0.0457667	0.0436966	0.9750860	0.9999624	0.0271697
800	0.7084959	1.0000000	1.0000000	0.0440464	0.9999957	0.0469763	0.0436975	0.9750604	0.9999624	0.0271697
850	0.7077632	1.0000000	1.0000000	0.0440464	0.9999957	0.0475278	0.0436981	0.9750493	0.9999624	0.0271697
900	0.7074957	1.0000000	1.0000000	0.0440464	0.9999957	0.0477749	0.0436985	0.9750447	0.9999624	0.0271697
950	0.7073982	1.0000000	1.0000000	0.0440464	0.9999957	0.0478843	0.0436986	0.9750428	0.9999624	0.0271697
1000	0.7073626	1.0000000	1.0000000	0.0440464	0.9999957	0.0479323	0.0436987	0.9750420	0.9999624	0.0271697

0	0.7073421	1.0000000	1.0000000	0.0440672	0.9999953	0.0479743	0.0437059	0.9750351	0.9999590	0.0271707
50	0.7185335	1.0000000	0.7353490	0.0440701	0.9999956	0.0479731	0.0437018	0.9745476	0.9086377	0.0298086
100	0.7283518	1.0000000	0.4303600	0.0451531	0.9999949	0.0479850	0.0437034	0.9706670	0.7901907	0.0587591
150	0.7327406	1.0000000	0.2533979	0.0827989	0.9999925	0.0480137	0.0437191	0.9621797	0.7121919	0.1479352
200	0.7344546	1.0000000	0.1672928	0.3126481	0.9999891	0.0480528	0.0437583	0.9510419	0.6652275	0.2683078
250	0.7350955	1.0000000	0.1285223	0.6055759	0.9999854	0.0480949	0.0438222	0.9394188	0.6240405	0.3697336
300	0.7353314	1.0000000	0.1117682	0.8025495	0.9999808	0.0481414	0.0439063	0.9268638	0.5720495	0.4642528
350	0.7354177	1.0000000	0.1046991	0.9074827	0.9999734	0.0482055	0.0440121	0.9099937	0.5046467	0.5568432
400	0.7354492	1.0000000	0.1017597	0.9577565	0.9999582	0.0483141	0.0441622	0.8827786	0.4282679	0.6299930
450	0.7354607	1.0000000	0.1005486	0.9804585	0.9999248	0.0485122	0.0444235	0.8378068	0.3568511	0.6775792
500	0.7354649	1.0000000	0.1000526	0.9903575	0.9998549	0.0488575	0.0449644	0.7711304	0.3002787	0.7047705
550	0.7242750	1.0000000	0.3645013	0.9945842	0.9997225	0.0493395	0.0461923	0.6937498	0.2948674	0.7026284
600	0.7144573	1.0000000	0.6694079	0.9960786	0.9996489	0.0496454	0.0486298	0.6477308	0.3277789	0.5893372
650	0.7100688	1.0000000	0.8463366	0.9948754	0.9996902	0.0495884	0.0515202	0.6558169	0.4108932	0.4536521
700	0.7083548	1.0000000	0.9324281	0.9889852	0.9997925	0.0492406	0.0526671	0.7152640	0.5399135	0.3673739
750	0.7077140	1.0000000	0.9711931	0.9770306	0.9998832	0.0488267	0.0514263	0.7939187	0.6693632	0.3221410
800	0.7074781	1.0000000	0.9879450	0.9610507	0.9999390	0.0484964	0.0491914	0.8609142	0.7690440	0.2981119
850	0.7073918	1.0000000	0.9950132	0.9444604	0.9999681	0.0482784	0.0471723	0.9068134	0.8355046	0.2830816
900	0.7073603	1.0000000	0.9979523	0.9290632	0.9999821	0.0481482	0.0457500	0.9347985	0.8769792	0.2717770
950	0.7073488	1.0000000	0.9991631	0.9149824	0.9999886	0.0480745	0.0448655	0.9508212	0.9026101	0.2623115
1000	0.7073446	1.0000000	0.9996591	0.9017275	0.9999916	0.0480339	0.0443526	0.9597273	0.9189795	0.2539558

0	0.7073421	1.0000000	1.0000000	0.0440672	0.9999953	0.0479743	0.0437059	0.9750351	0.9999590	0.0271707
50	0.7924227	0.9906236	1.0000000	0.0440542	0.9999960	0.0427247	0.0437017	0.9750386	0.9999610	0.0271701
100	0.8666499	0.9817662	1.0000000	0.0440493	0.9999965	0.0361368	0.0437000	0.9750401	0.9999618	0.0271699
150	0.8994364	0.9776690	1.0000000	0.0440475	0.9999967	0.0319455	0.0436993	0.9750408	0.9999622	0.0271698
200	0.9120251	0.9760867	1.0000000	0.0440468	0.9999968	0.0297169	0.0436990	0.9750412	0.9999623	0.0271698
250	0.9166377	0.9755226	1.0000000	0.0440465	0.9999969	0.0286245	0.0436989	0.9750413	0.9999624	0.0271698
300	0.9182988	0.9753298	1.0000000	0.0440464	0.9999969	0.0281126	0.0436988	0.9750414	0.9999624	0.0271698
350	0.9188934	0.9752656	1.0000000	0.0440464	0.9999969	0.0278792	0.0436988	0.9750414	0.9999624	0.0271697
400	0.9191059	0.9752445	1.0000000	0.0440464	0.9999969	0.0277747	0.0436988	0.9750414	0.9999624	0.0271697
450	0.9191818	0.9752377	1.0000000	0.0440464	0.9999969	0.0277284	0.0436988	0.9750414	0.9999624	0.0271697
500	0.9192091	0.9752355	1.0000000	0.0440464	0.9999969	0.0277080	0.0436988	0.9750414	0.9999624	0.0271697
550	0.8320542	0.9846112	1.0000000	0.0440464	0.9999965	0.0329460	0.0436988	0.9750414	0.9999624	0.0271697
600	0.7571554	0.9934683	1.0000000	0.0440464	0.9999960	0.0395288	0.0436988	0.9750414	0.9999624	0.0271697
650	0.7251292	0.9975655	1.0000000	0.0440464	0.9999958	0.0437179	0.0436988	0.9750414	0.9999624	0.0271697
700	0.7134083	0.9991477	1.0000000	0.0440464	0.9999957	0.0459456	0.0436988	0.9750414	0.9999624	0.0271697
750	0.7093669	0.9997119	1.0000000	0.0440464	0.9999957	0.0470375	0.0436988	0.9750414	0.9999624	0.0271697
800	0.7080108	0.9999046	1.0000000	0.0440464	0.9999957	0.0475493	0.0436988	0.9750414	0.9999624	0.0271697
850	0.7075619	0.9999688	1.0000000	0.0440464	0.9999957	0.0477826	0.0436988	0.9750414	0.9999624	0.0271697
900	0.7074142	0.9999899	1.0000000	0.0440464	0.9999957	0.0478871	0.0436988	0.9750414	0.9999624	0.0271697
950	0.7073658	0.9999967	1.0000000	0.0440464	0.9999957	0.0479334	0.0436988	0.9750414	0.9999624	0.0271697
1000	0.7073500	0.9999990	1.0000000	0.0440464	0.9999957	0.0479537	0.0436988	0.9750414	0.9999624	0.0271697

0	0.7073421	1.0000000	1.0000000	0.0440672	0.9999953	0.0479743	0.0437059	0.9750351	0.9999590	0.0271707
50	0.6972744	0.7795816	1.0000000	0.0440542	0.9999955	0.0479723	0.0436999	0.9784360	0.9550713	0.0271701
100	0.6388496	0.5713656	1.0000000	0.0440493	0.9999950	0.0479766	0.0436873	0.9818814	0.8968559	0.0271699
150	0.5524358	0.4750488	1.0000000	0.0440475	0.9999941	0.0479868	0.0436705	0.9829366	0.8586993	0.0271698
200	0.4789828	0.4378535	1.0000000	0.0440468	0.9999931	0.0479990	0.0436576	0.9825062	0.8379439	0.0271698
250	0.4323593	0.4245913	1.0000000	0.0440465	0.9999922	0.0480099	0.0436518	0.9816115	0.8276127	0.0271698
300	0.4074178	0.4200601	1.0000000	0.0440464	0.9999916	0.0480180	0.0436516	0.9807865	0.8227307	0.0271698
350	0.3954256	0.4185504	1.0000000	0.0440464	0.9999912	0.0480234	0.0436545	0.9801930	0.8205009	0.0271697
400	0.3900499	0.4180552	1.0000000	0.0440464	0.9999910	0.0480268	0.0436581	0.9798189	0.8195067	0.0271697
450	0.3877532	0.4178943	1.0000000	0.0440464	0.9999909	0.0480287	0.0436614	0.9796021	0.8190712	0.0271697
500	0.3868049	0.4178425	1.0000000	0.0440464	0.9999908	0.0480297	0.0436638	0.9794837	0.8188831	0.0271697
550	0.4084950	0.6382441	1.0000000	0.0440464	0.9999910	0.0480288	0.0436685	0.9739208	0.8636923	0.0271697
600	0.4989515	0.8464549	1.0000000	0.0440464	0.9999919	0.0480204	0.0436870	0.9692736	0.9218745	0.0271697
650	0.5911501	0.9427699	1.0000000	0.0440464	0.9999931	0.0480070	0.0437112	0.9688119	0.9600171	0.0271697
700	0.6503270	0.9799647	1.0000000	0.0440464	0.9999942	0.0479941	0.0437270	0.9702496	0.9807666	0.0271697
750	0.6814447	0.9932268	1.0000000	0.0440464	0.9999948	0.0479844	0.0437311	0.9719099	0.9910954	0.0271697
800	0.6961628	0.9977578	1.0000000	0.0440464	0.9999952	0.0479780	0.0437273	0.9731847	0.9959764	0.0271697
850	0.7026863	0.9992675	1.0000000	0.0440464	0.9999954	0.0479741	0.0437204	0.9740101	0.9982057	0.0271697
900	0.7054537	0.9997628	1.0000000	0.0440464	0.9999956	0.0479719	0.0437136	0.9744949	0.9991998	0.0271697
950	0.7065914	0.9999236	1.0000000	0.0440464	0.9999956	0.0479707	0.0437083	0.9747620	0.9996352	0.0271697
1000	0.7070483	0.9999755	1.0000000	0.0440464	0.9999956	0.0479701	0.0437045	0.9749026	0.9998233	0.0271697

0	0.7073421	1.0000000	1.0000000	0.0440672	0.9999953	0.0479743	0.0437059	0.9750351	0.9999590	0.0271707
50	0.7073422	1.0000000	1.0000000	0.1358578	0.9999965	0.0479715	0.0437017	0.9750386	0.9999610	0.0271800
100	0.7073422	1.0000000	1.0000000	0.2386869	0.9999975	0.0479703	0.0437000	0.9750401	0.9999617	0.0274663
150	0.7073422	1.0000000	1.0000000	0.2959274	0.9999981	0.0479698	0.0436993	0.9750408	0.9999612	0.0286527
200	0.7073422	1.0000000	1.0000000	0.3224276	0.9999983	0.0479696	0.0436990	0.9750411	0.9999582	0.0305513
250	0.7073422	1.0000000	1.0000000	0.3337768	0.9999984	0.0479695	0.0436989	0.9750411	0.9999518	0.0323825
300	0.7073422	1.0000000	1.0000000	0.3385115	0.9999984	0.0479694	0.0436988	0.9750409	0.9999431	0.0337060
350	0.7073422	1.0000000	1.0000000	0.3405091	0.9999984	0.0479694	0.0436988	0.9750405	0.9999339	0.0345102
400	0.7073422	1.0000000	1.0000000	0.3413831	0.9999984	0.0479694	0.0436988	0.9750400	0.9999259	0.0349495
450	0.7073422	1.0000000	1.0000000	0.3417830	0.9999984	0.0479694	0.0436988	0.9750395	0.9999199	0.0351744
500	0.7073422	1.0000000	1.0000000	0.3419730	0.9999984	0.0479694	0.0436988	0.9750391	0.9999157	0.0352854
550	0.7073422	1.0000000	1.0000000	0.2504435	0.9999975	0.0479694	0.0436988	0.9750387	0.9999133	0.0346224
600	0.7073422	1.0000000	1.0000000	0.1476904	0.9999965	0.0479694	0.0436988	0.9750384	0.9999154	0.0318799
650	0.7073422	1.0000000	1.0000000	0.0901652	0.9999960	0.0479694	0.0436988	0.9750384	0.9999244	0.0294405
700	0.7073422	1.0000000	1.0000000	0.0633232	0.9999958	0.0479694	0.0436988	0.9750387	0.9999361	0.0281210
750	0.7073422	1.0000000	1.0000000	0.0518058	0.9999957	0.0479694	0.0436988	0.9750392	0.9999462	0.0275391
800	0.7073422	1.0000000	1.0000000	0.0470933	0.9999957	0.0479694	0.0436988	0.9750397	0.9999532	0.0273069
850	0.7073422	1.0000000	1.0000000	0.0452222	0.9999957	0.0479694	0.0436988	0.9750403	0.9999575	0.0272193
900	0.7073422	1.0000000	1.0000000	0.0444944	0.9999957	0.0479694	0.0436988	0.9750407	0.9999599	0.0271874
950	0.7073422	1.0000000	1.0000000	0.0442155	0.9999957	0.0479694	0.0436988	0.9750410	0.9999612	0.0271759
1000	0.7073422	1.0000000	1.0000000	0.0441097	0.9999957	0.0479694	0.0436988	0.9750412	0.9999618	0.0271719
