"Time"	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C
150	0.1314659	0.1714664	0.0115972	0.0388328	0.5637542	0.5396468	0.7069901	0.7106279	0.5785147	0.6950025
200	0.1330344	0.2230610	0.0362580	0.0573882	0.5984375	0.5381880	0.6708230	0.6156961	0.7181305	0.6489610
250	0.1145680	0.1612586	0.0362177	0.0370105	0.6898480	0.5125072	0.7881052	0.6849219	0.7125067	0.7214748
300	0.1168891	0.1744217	0.0282076	0.0171490	0.6190226	0.5725683	0.6489450	0.6825045	0.6745207	0.6360043
350	0.1621326	0.2123736	0.0199097	0.0474620	0.7121288	0.6128719	0.6743467	0.6521525	0.6234104	0.5622714
400	0.1207970	0.2502467	0.0245532	0.0418724	0.5971064	0.5709303	0.6926265	0.6417954	0.7402555	0.5515640
450	0.1782896	0.2434134	0.0171516	0.0406617	0.6856990	0.5173808	0.5839472	0.5813205	0.6220449	0.7785851
500	0.1046692	0.3299269	0.0634011	0.0239739	0.5844235	0.5455167	0.5550905	0.6160669	0.6762480	0.6230486
550	0.1091765	0.1783667	0.0138178	0.0154596	0.6886561	0.4634829	0.6294018	0.3702078	0.6186621	0.6555045
600	0.1302041	0.1289163	0.0160559	0.0420203	0.6719435	0.5469706	0.5233650	0.2783905	0.6692630	0.5919630
650	0.1111095	0.1469269	0.0359997	0.0258586	0.8083009	0.4033747	0.4942199	0.3197084	0.5721907	0.6430558
700	0.1656835	0.1616969	0.0288187	0.0133434	0.6522608	0.5443473	0.4199035	0.2992089	0.7743004	0.5317234
750	0.1513064	0.1611889	0.0346416	0.0233961	0.6880757	0.5284975	0.3843965	0.3163056	0.5438176	0.7002694
800	0.1558968	0.1985436	0.0239982	0.0634792	0.6358048	0.4919327	0.5092020	0.4025606	0.6513058	0.6609170
850	0.1753458	0.1986147	0.0312148	0.0899641	0.7665034	0.4965151	0.4227373	0.5133903	0.7472787	0.6690759
900	0.1498115	0.1570791	0.0424727	0.0485250	0.7883760	0.5149455	0.4429750	0.3521428	0.7843596	0.5876224
950	0.1403051	0.1501132	0.0430002	0.0575262	0.6600763	0.4650255	0.5104259	0.5103464	0.7269960	0.7435772
1000	0.1212243	0.1215412	0.0548029	0.0564001	0.6765483	0.4323471	0.4916012	0.3851730	0.6129645	0.5865303

0	0.1993048	0.1693616	0.0185834	0.0575529	0.6834811	0.4208637	0.3312952	0.4050340	0.6342314	0.6383426
50	0.1988656	0.0315906	0.0132999	0.0363050	0.6376222	0.3409983	0.3788191	0.3871911	0.6966502	0.3970636
100	0.1715200	0.0161767	0.0125075	0.0591424	0.6314529	0.3018474	0.3365749	0.3342082	0.6687619	0.3679789
150	0.1997473	0.0107284	0.0187580	0.0221438	0.6503733	0.4026936	0.3041760	0.3643554	0.6769360	0.4300508
200	0.1982751	0.0008384	0.0269590	0.0469680	0.6616397	0.4004140	0.2824020	0.3456774	0.6396205	0.4024529
250	0.1887305	0.0026963	0.0143398	0.0458447	0.6885443	0.3720720	0.2733424	0.3505541	0.6928458	0.4198449
300	0.1917521	0.0034268	0.0499148	0.0795799	0.7623676	0.4238061	0.3394319	0.3804996	0.6814101	0.4628462
350	0.1243588	0.0000000	0.0254503	0.0377199	0.7810514	0.3630283	0.3006959	0.3908021	0.6827046	0.3739284
400	0.1333491	0.0014157	0.0309347	0.0708341	0.5606119	0.3659460	0.4542319	0.3244137	0.6176002	0.5268308
450	0.1592224	0.0004383	0.0107269	0.0523841	0.6412294	0.3675642	0.4474321	0.3141796	0.7978362	0.4168585
500	0.2677020	0.0054527	0.0086899	0.0248628	0.7322906	0.4192303	0.3450773	0.3604859	0.6689184	0.3601566
550	0.2289446	0.1139494	0.0084579	0.0213350	0.6652017	0.4023031	0.2738857	0.3123186	0.5501941	0.6266051
600	0.1591070	0.1363230	0.0285067	0.0253823	0.7090934	0.3765254	0.2770605	0.3196802	0.4443831	0.5805953
650	0.1739012	0.1578949	0.0131784	0.0394726	0.6843171	0.3781605	0.3174261	0.3210902	0.6812986	0.6050612
700	0.1963342	0.1534821	0.0235017	0.0540776	0.5928293	0.3181943	0.2951462	0.3946701	0.7666525	0.6962069
750	0.2181690	0.1301719	0.0336000	0.0409592	0.6442542	0.3445442	0.2774039	0.3815605	0.6440099	0.6976275
800	0.2012764	0.1540938	0.0162672	0.0295777	0.7011795	0.3419515	0.2819447	0.3171153	0.8358753	0.6564707
850	0.2049885	0.1334734	0.0216592	0.0413081	0.6458401	0.4380305	0.3613227	0.3621005	0.6950666	0.6624130
900	0.2006233	0.2329463	0.0284944	0.0222638	0.7312470	0.3295691	0.3416326	0.3445516	0.6202345	0.5461874
950	0.2138197	0.1330053	0.0312427	0.0521726	0.7194140	0.3633163	0.2847913	0.3808934	0.7166891	0.6959455
1000	0.1940043	0.1940033	0.0164261	0.0719868	0.7687780	0.4746126	0.3287982	0.3722801	0.6440617	0.6612049

0	0.2131661	0.2050434	0.0204003	0.0278390	0.7322223	0.4519385	0.3306125	0.3538937	0.6682608	0.5975787
50	0.1975280	0.2173397	0.1623652	0.0064922	0.6228673	0.3773281	0.3671039	0.3883003	0.5830831	0.3305209
100	0.1767871	0.1834703	0.1968857	0.0048007	0.6402352	0.4187900	0.2604365	0.3274095	0.7539824	0.3689269
150	0.2808465	0.2819329	0.1886717	0.0037119	0.6241778	0.3919654	0.3081658	0.3310109	0.6657766	0.3783985
200	0.2235328	0.3404910	0.1851504	0.0007937	0.7390868	0.3545849	0.2500543	0.4047165	0.6324502	0.3298332
250	0.2151518	0.3047292	0.1874997	0.0001680	0.5848004	0.4029733	0.2569368	0.3740574	0.5612661	0.3307144
300	0.2349365	0.2311129	0.1516010	0.0000150	0.7530106	0.3464943	0.2778996	0.3875560	0.6485681	0.2531333
350	0.2867098	0.3634679	0.1812424	0.0000000	0.6582533	0.3011005	0.2439670	0.3329522	0.6649373	0.3002515
400	0.1766287	0.3035654	0.1352235	0.0000071	0.7532175	0.3363768	0.2523408	0.3420785	0.6940668	0.2734484
450	0.2783247	0.3649346	0.1033806	0.0000000	0.5743000	0.3414066	0.2416646	0.2856692	0.7180363	0.2753793
500	0.3044914	0.2917244	0.1419642	0.0000714	0.6205839	0.3345353	0.1966149	0.3175411	0.6800234	0.3470239
550	0.1918522	0.1978216	0.0728626	0.0230943	0.6635229	0.2392352	0.2719364	0.3438688	0.5945872	0.5651297
600	0.2813554	0.2152278	0.0377868	0.0386450	0.6383252	0.2853938	0.2122900	0.5029072	0.8182025	0.6168134
650	0.1888130	0.1885475	0.0199164	0.0740835	0.5828586	0.3390061	0.2064307	0.3301482	0.7613772	0.6380502
700	0.2062241	0.1113330	0.0258312	0.0762862	0.6344825	0.2172405	0.3474443	0.2739984	0.6546516	0.6526863
750	0.1835309	0.1269536	0.0371433	0.0319179	0.7094194	0.3185893	0.3641480	0.3654771	0.7719363	0.7890413
800	0.1793617	0.1367363	0.0567611	0.0621397	0.8186532	0.3551587	0.2661430	0.3970486	0.7265668	0.6957485
850	0.2737147	0.1887895	0.0204038	0.0520441	0.7161353	0.3072177	0.2759349	0.2495901	0.7266564	0.6446914
900	0.3050679	0.1195313	0.0229848	0.0492954	0.6723546	0.2684396	0.1921960	0.2936970	0.6263562	0.6268170
950	0.2535635	0.1880518	0.0303186	0.0460612	0.7056854	0.2562496	0.1477744	0.3406898	0.5867446	0.6613773
1000	0.2783683	0.1813246	0.0294326	0.0264749	0.7039446	0.2175743	0.2430628	0.3783639	0.6050154	0.7472843

0	0.1878871	0.1136913	0.0238676	0.0393375	0.6408775	0.5093872	0.4303152	0.3826470	0.5802701	0.6746135
50	0.1618152	0.1323063	0.0153211	0.0085801	0.6574992	0.5131951	0.3416422	0.3417723	0.6891534	0.6370615
100	0.1208740	0.1339449	0.0207687	0.0050825	0.6673226	0.4519925	0.3004118	0.3782417	0.8179836	0.6558862
150	0.1677719	0.1390226	0.0106875	0.0032301	0.6368253	0.5052834	0.5145413	0.4259264	0.7011157	0.7070439
200	0.1496798	0.2076063	0.0078751	0.0017291	0.5147792	0.4636593	0.4069586	0.3063800	0.7042873	0.7727362
250	0.1551013	0.1326229	0.0114061	0.0005814	0.6139825	0.5812957	0.3890555	0.3142879	0.7233403	0.6966067
300	0.1152419	0.1642558	0.0130542	0.0000865	0.6873317	0.5502770	0.4073402	0.4469860	0.5555802	0.7532627
350	0.1098088	0.1284698	0.0202358	0.0002053	0.6845024	0.6679035	0.3853897	0.4058005	0.6465146	0.7115857
400	0.1382439	0.1335525	0.0062821	0.0002478	0.8118904	0.5061756	0.5193387	0.3901347	0.6798381	0.6673525
450	0.0963048	0.1985246	0.0132177	0.0000000	0.7709429	0.5213006	0.4595024	0.3208180	0.6552934	0.5317536
500	0.1779085	0.2364696	0.0031298	0.0005041	0.6603164	0.6121414	0.4208941	0.3859936	0.6577926	0.6703421
550	0.1757587	0.1372395	0.0100762	0.0302868	0.7977208	0.5950266	0.4923185	0.3259826	0.6195766	0.5482235
600	0.1595277	0.1353934	0.0196248	0.0485947	0.7407663	0.6040261	0.4332587	0.4096867	0.6390459	0.6629576
650	0.1670947	0.1281019	0.0673523	0.0316520	0.7057777	0.5142221	0.3952942	0.4342834	0.6761022	0.7143709
700	0.1516569	0.1940463	0.0145085	0.0381499	0.7552192	0.4402625	0.4657620	0.3582796	0.6949949	0.6829202
750	0.1440356	0.1326247	0.0142065	0.0363392	0.7463359	0.5678379	0.4311457	0.3547659	0.7716990	0.5551455
800	0.1869308	0.1910263	0.0136054	0.0575671	0.7085811	0.5719310	0.4512602	0.3756865	0.7627477	0.6908390
850	0.1349455	0.1618189	0.0078915	0.0625508	0.6906664	0.4767306	0.3765263	0.3894495	0.5805376	0.6803176
900	0.1829207	0.1583586	0.0359887	0.0324074	0.8856677	0.4647991	0.4806515	0.4771062	0.6351356	0.6399282
950	0.1909190	0.1526665	0.0199919	0.0151308	0.6742720	0.6634675	0.3762611	0.3754394	0.6420820	0.6479320
1000	0.2080877	0.1864924	0.0193012	0.0440492	0.6250425	0.4549634	0.3388904	0.3879069	0.6008337	0.7952682

0	0.1875923	0.2618715	0.0311566	0.0300948	0.6505596	0.3725400	0.3763904	0.3529053	0.7074835	0.6244709
50	0.2173657	0.1678772	0.4526145	0.0091519	0.7239268	0.3774195	0.3510152	0.3391953	0.6088301	0.8008793
100	0.1768141	0.2674521	0.5338968	0.0011474	0.6264480	0.3578259	0.4187885	0.3863448	0.6113664	0.6894952
150	0.2351680	0.3597730	0.5735690	0.0003029	0.6149449	0.3913778	0.3765710	0.3369664	0.7527995	0.7005308
200	0.1818652	0.3445764	0.6118473	0.0000047	0.6902414	0.3976365	0.2479124	0.3273242	0.6096762	0.6853248
250	0.2862828	0.3125014	0.5079962	0.0000000	0.7434099	0.4051582	0.3461919	0.4104697	0.7359549	0.5627204
300	0.2478854	0.4502195	0.5924437	0.0002806	0.6170472	0.4441883	0.3597906	0.3822462	0.7309011	0.7280212
350	0.2341629	0.3065262	0.6001432	0.0002136	0.6612401	0.4097788	0.3727758	0.4420818	0.7207740	0.7799759
400	0.2099531	0.2852911	0.5186192	0.0001485	0.7118831	0.3963706	0.3753103	0.4334897	0.6142373	0.5634985
450	0.1955283	0.3255431	0.6485740	0.0006652	0.6767359	0.4808829	0.4556439	0.3639555	0.7149350	0.5527495
500	0.2616301	0.4114443	0.6570174	0.0006755	0.5839476	0.4801509	0.3990628	0.3660147	0.5584346	0.5104641
550	0.2247442	0.4611367	0.2084410	0.0208769	0.7033338	0.4619684	0.4339664	0.4101731	0.6937990	0.6526884
600	0.2317786	0.3292775	0.1163877	0.0272399	0.7197071	0.4124621	0.3059512	0.3203598	0.6447457	0.6334216
650	0.2514366	0.2180733	0.0321492	0.0297704	0.7351394	0.3582225	0.3939275	0.4137869	0.6343281	0.6394342
700	0.2090456	0.2067048	0.0340445	0.0660764	0.6427485	0.3791092	0.2632052	0.3933468	0.7213758	0.6800472
750	0.1899209	0.1527918	0.0161434	0.0310573	0.6202224	0.3220228	0.2974747	0.3133776	0.6584111	0.6553600
800	0.2035447	0.1993274	0.0247883	0.0349933	0.7117552	0.4070948	0.3267800	0.3396815	0.6873274	0.7137270
850	0.2998351	0.1554353	0.0475662	0.0303383	0.5556350	0.4084611	0.3086124	0.3693871	0.7067847	0.6072679
900	0.1988121	0.2072764	0.0327381	0.0631476	0.6244202	0.3874937	0.2795762	0.4596953	0.6465901	0.5624986
950	0.2333325	0.1697383	0.0132220	0.0442302	0.6938296	0.5374961	0.3342810	0.3681391	0.7151457	0.6906060
1000	0.2157246	0.1466721	0.0371398	0.0283941	0.7755452	0.4048977	0.2680572	0.3524437	0.5625760	0.5752961

0	0.2860181	0.1843839	0.0091801	0.0480868	0.7154241	0.4761879	0.4077562	0.3034586	0.6099304	0.6307620
50	0.2476994	0.1722807	0.0137348	0.0317048	0.7853771	0.5138128	0.3839409	0.5241260	0.6990071	0.6229324
100	0.1520684	0.1373337	0.0191172	0.0236484	0.8995974	0.4139205	0.4614240	0.5696621	0.6861304	0.6812280
150	0.1501047	0.1750913	0.0384606	0.0200970	0.7893253	0.4220389	0.5299189	0.6932551	0.7418738	0.6353486
200	0.1532071	0.1466311	0.0290241	0.0172732	0.5965867	0.5672983	0.5648178	0.6523545	0.6742219	0.6883429
250	0.1744884	0.1253836	0.0296900	0.0199079	0.6576009	0.5499927	0.5679722	0.5995970	0.6756511	0.6709403
300	0.1704788	0.1256166	0.0183027	0.0372752	0.5777664	0.5867840	0.6998293	0.6781867	0.6907789	0.6087241
350	0.2004931	0.1452603	0.0398798	0.0488341	0.6279600	0.5239896	0.6295368	0.5693603	0.7678516	0.5878211
400	0.1144803	0.1106424	0.0107276	0.0454833	0.7206750	0.6916996	0.5858777	0.6859283	0.6696195	0.5715990
450	0.1570470	0.1261665	0.0253010	0.0467650	0.7379374	0.6562141	0.6271142	0.5719625	0.5281279	0.6913576
500	0.1807863	0.0870256	0.0240913	0.0574811	0.7002208	0.6277970	0.5177375	0.5433730	0.8180990	0.6546743
550	0.2245026	0.1078307	0.0482554	0.0706847	0.7037117	0.5220959	0.5152832	0.2840302	0.6401039	0.6830763
600	0.1584227	0.1265186	0.0161821	0.0521397	0.7446162	0.5110229	0.7228479	0.3654869	0.6186837	0.6736455
650	0.1770643	0.1533111	0.0592277	0.0444571	0.7247861	0.6051223	0.4498673	0.4324143	0.6388667	0.6972519
700	0.0951844	0.1896491	0.0353115	0.0681792	0.7509480	0.4991166	0.4189209	0.3578159	0.7518071	0.6558405
750	0.2108118	0.1740482	0.0215847	0.0175828	0.6562775	0.5099500	0.4219740	0.3872303	0.6147348	0.6477574
800	0.1664398	0.1394974	0.0319397	0.0303890	0.6636653	0.4050835	0.4080330	0.3794453	0.6745010	0.6159728
850	0.1722823	0.1377974	0.0212112	0.0208048	0.7489849	0.4570289	0.3329801	0.3535688	0.6908369	0.7843734
900	0.1968966	0.1598627	0.0086629	0.0365484	0.6358684	0.3973885	0.3989789	0.3230114	0.6097756	0.6478898
950	0.1946173	0.1498431	0.0233715	0.0500149	0.6913508	0.4417486	0.3244170	0.2863260	0.7384713	0.5942342
1000	0.1737601	0.2242781	0.0409210	0.0622885	0.7162161	0.5232669	0.2569224	0.3568282	0.6401730	0.7414432

0	0.2154028	0.1637358	0.0489244	0.0229174	0.7367747	0.5295785	0.4075107	0.4058007	0.5392645	0.7065813
50	0.2203363	0.1398780	0.0263017	0.0365795	0.6856280	0.6449669	0.3503238	0.3243270	0.5688580	0.6228814
100	0.1880227	0.1254488	0.0275901	0.0660577	0.6349573	0.5820094	0.3473731	0.3658896	0.7656410	0.4930754
150	0.2161506	0.1310213	0.0267019	0.0243198	0.6385276	0.6154003	0.4390190	0.3084040	0.5951653	0.7341063
200	0.1920747	0.2008129	0.0145982	0.0206192	0.8486545	0.6327108	0.3780506	0.3684174	0.7482329	0.5645206
250	0.2102453	0.1432342	0.0154045	0.0261223	0.7383911	0.6438856	0.4431310	0.4212779	0.5900608	0.8167398
300	0.1854872	0.1224883	0.0142085	0.0412472	0.7324457	0.5026545	0.5106114	0.3974593	0.6338568	0.7264678
350	0.1853208	0.1784507	0.0319536	0.0233004	0.5671852	0.7446726	0.4838574	0.3887823	0.7037467	0.6422930
400	0.1432637	0.1859456	0.0182224	0.0383887	0.6592683	0.6487443	0.4538834	0.3290944	0.5636626	0.6184189
450	0.1306201	0.0896487	0.0226901	0.0294050	0.5649854	0.7355319	0.4843467	0.3914273	0.8482152	0.5451346
500	0.1764886	0.1461918	0.0223764	0.0317414	0.7822543	0.6111698	0.4621254	0.4491124	0.7131268	0.6425373
550	0.1953229	0.1776071	0.0306508	0.0331035	0.5729607	0.5225190	0.4023121	0.4076997	0.6725080	0.5455611
600	0.1785253	0.1413918	0.0241189	0.0671305	0.6637422	0.5081351	0.4784565	0.4570640	0.8725948	0.7295960
650	0.1531000	0.1428660	0.0332995	0.0420414	0.5998959	0.4909276	0.4122992	0.3339059	0.5658952	0.6505411
700	0.1364343	0.1381522	0.0240312	0.0302395	0.5558670	0.5293748	0.3899153	0.4509626	0.7586072	0.6589849
750	0.1135923	0.1125221	0.0593998	0.0423664	0.6387279	0.5928263	0.4431502	0.3732484	0.7305684	0.5694230
800	0.1623947	0.1736504	0.0218176	0.0307360	0.6671063	0.4463042	0.4917307	0.4231147	0.7053851	0.5680944
850	0.1893649	0.1582150	0.0187339	0.0352101	0.6925226	0.4944586	0.4140101	0.5089829	0.7621633	0.6843675
900	0.1528271	0.1555438	0.0578122	0.0494900	0.6206165	0.4890904	0.3748825	0.3895638	0.6035604	0.6189879
950	0.1914554	0.1909047	0.0186578	0.0537953	0.5958274	0.4624658	0.4868514	0.3939193	0.6085845	0.6769587
1000	0.2040360	0.1496406	0.0357486	0.0354455	0.7101304	0.4249967	0.3972992	0.3627432	0.6517896	0.5977695

0	0.2367846	0.1961153	0.0275838	0.0271943	0.6338805	0.4498795	0.3963928	0.3354521	0.6596208	0.6414274
50	0.1665306	0.1426081	0.0177306	0.0199445	0.6400254	0.4286105	0.3550852	0.3597376	0.6586398	0.6605053
100	0.1735380	0.1293379	0.0103020	0.0034586	0.5994966	0.6320802	0.3489026	0.3839604	0.5631993	0.6006200
150	0.1823919	0.1811756	0.0213111	0.0011271	0.6559682	0.5991142	0.4460467	0.3432357	0.7180902	0.5683183
200	0.1635606	0.1756156	0.0063576	0.0005676	0.6486901	0.7736940	0.4968780	0.3995794	0.8089524	0.7232419
250	0.1652380	0.1494954	0.0048636	0.0015132	0.6519296	0.6002526	0.4716959	0.4438907	0.7996524	0.5749819
300	0.1889429	0.1812424	0.0033769	0.0008979	0.7375595	0.5173214	0.5251357	0.3446528	0.7064404	0.5927826
350	0.2217406	0.1921474	0.0419232	0.0014623	0.6049826	0.6883580	0.4377728	0.4140998	0.7037269	0.5693491
400	0.1433564	0.1587935	0.0074545	0.0000308	0.6512911	0.5782078	0.4961161	0.3476243	0.5290470	0.6976526
450	0.2333644	0.1465999	0.0010896	0.0001494	0.5869706	0.5085354	0.4348493	0.3102493	0.6788945	0.6118415
500	0.1470308	0.1752728	0.0247010	0.0007355	0.5736154	0.5809618	0.5300886	0.3365795	0.7276759	0.6489934
550	0.1624579	0.1465323	0.0100986	0.0432886	0.6623737	0.5119952	0.4947397	0.3750940	0.6831261	0.6600764
600	0.1111175	0.1899886	0.0019517	0.0290115	0.6717908	0.5103628	0.4286300	0.3413481	1.0000000	0.6941164
650	0.1506209	0.1021103	0.0221439	0.0223089	0.5330015	0.5300973	0.5877062	0.3360028	0.6685819	0.5704322
700	0.1186536	0.1484264	0.0444163	0.0470224	0.6230799	0.5648165	0.4694983	0.4351816	0.5951733	0.6226435
750	0.1814766	0.1875854	0.0249902	0.0266938	0.7095319	0.5651007	0.4001685	0.3520818	0.5811211	0.6290513
800	0.2485086	0.1853917	0.0196435	0.0281188	0.6209993	0.4400256	0.4079257	0.3593437	0.5302619	0.6024830
850	0.1798236	0.1844451	0.0216898	0.0156702	0.6570953	0.4326736	0.3864212	0.4037620	0.5743809	0.6836594
900	0.1547221	0.1573967	0.0536483	0.0383120	0.7337175	0.4697214	0.3972112	0.4086227	0.6233249	0.5655897
950	0.2339814	0.1802367	0.0245283	0.0395283	0.5805929	0.4748912	0.4356184	0.4294631	0.7821029	0.5880994
1000	0.1881716	0.1779651	0.0400133	0.0430115	0.6885424	0.4726714	0.2931089	0.3831329	0.7656121	0.8131225

0	0.1927624	0.1455434	0.0213379	0.0316302	0.7241015	0.4400849	0.3364865	0.3668944	0.7618868	0.7209531
50	0.2531207	0.1329790	0.0292664	0.0090191	0.7383242	0.4422740	0.5257163	0.5275027	0.6642422	0.7474286
100	0.2250719	0.1756097	0.0281688	0.0010175	0.6919069	0.5303327	0.5642495	0.5500916	0.7422814	0.6890334
150	0.1407775	0.1288657	0.0147911	0.0064886	0.7711257	0.6490576	0.5687499	0.5926609	0.5497062	0.7680163
200	0.1435730	0.0942513	0.0297533	0.0004060	0.5383359	0.5161457	0.7383611	0.5031062	0.7553231	0.7561740
250	0.1474614	0.1035082	0.0259545	0.0001889	0.7542745	0.5220389	0.6145839	0.6019697	0.8240030	0.7501761
300	0.1503610	0.1197468	0.0064508	0.0006179	0.6973375	0.6934898	0.6023100	0.4692039	0.7160725	0.5631424
350	0.1340069	0.0863866	0.0056923	0.0000115	0.6395405	0.5541177	0.6213309	0.6479008	0.6147614	0.7236493
400	0.1347002	0.0739842	0.0061690	0.0001504	0.7012850	0.5993810	0.6212787	0.5193216	0.6922276	0.6158820
450	0.1764389	0.0883181	0.0221015	0.0002237	0.6547567	0.4926907	0.6071329	0.4957066	0.5803684	0.6454257
500	0.1384990	0.1413969	0.0253328	0.0000462	0.6217415	0.4640143	0.5542029	0.6252073	0.7151089	0.6460950
550	0.1680504	0.0812342	0.0198469	0.0744849	0.7432464	0.5385489	0.6301030	0.3496442	0.6599863	0.7140476
600	0.1383014	0.1207266	0.0198837	0.0308252	0.6002391	0.5164348	0.4953646	0.3818748	0.6962452	0.6076764
650	0.1841129	0.1113463	0.0249543	0.0948342	0.5870655	0.6425895	0.5573093	0.4063362	0.8159092	0.5693120
700	0.1465795	0.1593642	0.0160084	0.0378058	0.6259480	0.5895777	0.4627395	0.3209903	0.6672827	0.7948227
750	0.1323113	0.1733199	0.0258600	0.0283708	0.7135535	0.5543053	0.5324673	0.3687329	0.7305432	0.5867375
800	0.1620815	0.1708600	0.0094255	0.0594207	0.7653716	0.5461536	0.5460797	0.3305909	0.7475494	0.6457223
850	0.1005811	0.1661813	0.0220881	0.0338613	0.6982455	0.4801511	0.5313378	0.2691786	0.6722558	0.7317902
900	0.1574914	0.1689765	0.0245821	0.0401283	0.6892047	0.5045553	0.4916999	0.4399965	0.7533855	0.6512307
950	0.1784812	0.1623473	0.0283555	0.0292379	0.7114445	0.4944721	0.4234573	0.4296529	0.7617443	0.6811910
1000	0.1424855	0.2218466	0.0293712	0.0262478	0.6827868	0.4500748	0.4725856	0.3704185	0.7186726	0.7530879
