"Time"	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C
550	0.4598021	0.5924414	0.3321630	0.7932576	0.2333700	0.4134751	0.2678030	0.2931966	0.5581527	0.5748588
600	0.4289041	0.6780320	0.3764207	0.6658080	0.4397754	0.3252192	0.2363987	0.2047223	0.6212659	0.6100208
650	0.4334283	0.5746760	0.3074176	0.5664611	0.4157908	0.4229560	0.2222366	0.1474226	0.6016338	0.7755542
700	0.3709308	0.6214739	0.3148180	0.6367484	0.3662741	0.2628858	0.1634846	0.1020196	0.5806886	0.7427387
750	0.4495356	0.6557270	0.3997239	0.5950252	0.3177651	0.2652447	0.1479241	0.1163748	0.6739906	0.7543561
800	0.3780180	0.5110546	0.3784383	0.7476132	0.2556131	0.2732653	0.1001713	0.1154000	0.7631643	0.6776695
850	0.4145242	0.6244283	0.4568765	0.7183707	0.2758249	0.2464625	0.0933444	0.0849121	0.7376765	0.7784044
900	0.3831174	0.5782622	0.3249892	0.6032085	0.2245412	0.2474284	0.0818441	0.1232452	0.8601020	0.7079362
950	0.3605172	0.6833062	0.3019423	0.6925603	0.2047180	0.3660805	0.0611981	0.0928475	0.7590433	0.6693369
1000	0.3696120	0.6950163	0.3910234	0.6500599	0.2622333	0.3285795	0.0931222	0.0938473	0.6060967	0.6993055

0	0.5350427	0.5941764	0.3598637	0.6609429	0.2862738	0.4652080	0.0790068	0.1243394	0.7399555	0.7808464
50	0.4233905	0.5831193	0.3082792	0.7596471	0.2953652	0.3589409	0.0561938	0.1474998	0.3270339	0.7835048
100	0.4118691	0.7147596	0.3623302	0.8010005	0.3274620	0.3013580	0.1574679	0.1612294	0.4130600	0.5877003
150	0.3539988	0.6212279	0.3468287	0.8678662	0.2055705	0.3998144	0.1248095	0.1234152	0.3362561	0.6114676
200	0.3916312	0.6440975	0.4448998	0.6609047	0.2626825	0.4671501	0.1939199	0.1137240	0.4445810	0.7197415
250	0.3198624	0.7922367	0.3572351	0.7209230	0.2269456	0.5705865	0.1415741	0.1650325	0.3632592	0.8380260
300	0.3215021	0.6659380	0.4061943	0.7709254	0.2981379	0.4741054	0.1942220	0.1465212	0.3827743	0.6386796
350	0.3986304	0.7586081	0.3301702	0.7042716	0.2417089	0.3524909	0.0618113	0.1522489	0.4101930	0.7175859
400	0.4229510	0.6518159	0.3033939	0.6350332	0.2814577	0.2935210	0.1148460	0.1484689	0.4477226	0.8105244
450	0.3470686	0.7181660	0.2801104	0.7976572	0.2863103	0.3843924	0.0848817	0.1584767	0.3946475	0.6462570
500	0.2825235	0.6284774	0.2771352	0.6199771	0.2120871	0.3511937	0.1119314	0.1466521	0.4206522	0.6263952
550	0.3086185	0.6524290	0.3384574	0.7750759	0.3472996	0.3154235	0.1218135	0.1702781	0.5900855	0.6954749
600	0.3325570	0.7329390	0.3885234	0.7450881	0.3348249	0.3074312	0.1314916	0.1279803	0.7746023	0.6306405
650	0.3903616	0.5384460	0.3905897	0.7266175	0.3682747	0.3041765	0.1655327	0.1417920	0.6958939	0.6875895
700	0.4360291	0.6681068	0.3368737	0.6678529	0.3512675	0.3084223	0.0891628	0.1192903	0.6401916	0.6380505
750	0.3795618	0.6302131	0.3063843	0.6780581	0.2601656	0.3249906	0.1199965	0.1708620	0.7647728	0.8989983
800	0.3875939	0.5901628	0.3539024	0.7134109	0.2456705	0.2842415	0.1284899	0.1547662	0.6468727	0.7078252
850	0.4625030	0.6627300	0.2912767	0.6752425	0.3187515	0.3434912	0.1655975	0.1716848	0.6793018	0.7653890
900	0.3865969	0.8160725	0.3346828	0.7028880	0.2411045	0.2757352	0.1466502	0.1236819	0.7219464	0.6203250
950	0.3316697	0.5420994	0.3462952	0.6757019	0.3144347	0.2913400	0.1062659	0.1459601	0.7945144	0.7780992
1000	0.4087162	0.6536226	0.3559212	0.6638945	0.2489655	0.3505476	0.0974594	0.1034342	0.6690590	0.7839126

0	0.4188739	0.5252074	0.3123806	0.6655645	0.3584026	0.4444322	0.0858572	0.0655043	0.7670078	0.8028481
50	0.4272469	0.7188366	0.3943861	0.5784229	0.1861595	0.3955632	0.0383347	0.0456331	0.7369404	0.5969332
100	0.4117658	0.7171815	0.4288021	0.7109898	0.1989313	0.6105057	0.0265337	0.0359091	0.7732685	0.6400515
150	0.3756517	0.7368735	0.3798417	0.6586443	0.2369789	0.5679409	0.0289669	0.0246919	0.6303939	0.6325542
200	0.3865055	0.5783552	0.3006606	0.7357958	0.1897245	0.6223107	0.0665181	0.0402185	0.7740059	0.6178537
250	0.3858355	0.7132323	0.3271499	0.7403156	0.2316124	0.4113918	0.0710875	0.0560092	0.7271629	0.6304987
300	0.4049962	0.6784586	0.3992710	0.7568180	0.2674145	0.5317442	0.0470942	0.0262425	0.7752347	0.8039178
350	0.2879497	0.7836758	0.3846470	0.7048490	0.2357715	0.6229999	0.0499663	0.0571509	0.6499644	0.5932030
400	0.5637962	0.7388834	0.2849449	0.8521680	0.2257102	0.5571336	0.0310960	0.0257096	0.7938919	0.5223898
450	0.4066902	0.7508419	0.3116569	0.7304879	0.2102712	0.5366886	0.0581134	0.0340526	0.7220031	0.6627374
500	0.4862262	0.5837685	0.3425205	0.8032454	0.2148800	0.5323516	0.0303713	0.0223330	0.6542362	0.7039389
550	0.4268090	0.6215470	0.3459941	0.7015532	0.2979008	0.5926453	0.0689893	0.0561141	0.7079397	0.6946113
600	0.5511588	0.7743936	0.4178225	0.6739010	0.3454804	0.5077923	0.0558048	0.1195664	0.7289360	0.7272784
650	0.3606668	0.6698821	0.4198701	0.6807253	0.2619994	0.2514673	0.0658896	0.1168526	0.7723856	0.7345733
700	0.3873431	0.6253448	0.3984624	0.7591307	0.3621572	0.2504248	0.0998715	0.1024581	0.7057642	0.5754678
750	0.3960198	0.6842050	0.3423402	0.7280506	0.2497736	0.2091014	0.0967574	0.1128273	0.7077653	0.8439412
800	0.3757923	0.7614284	0.4033175	0.7428667	0.3286257	0.1518347	0.0784145	0.2054136	0.7483417	0.7142594
850	0.3567111	0.6146626	0.3031348	0.6567661	0.3591170	0.2259457	0.0819205	0.1043815	0.6879299	0.6374153
900	0.3433364	0.7017622	0.4313154	0.8270093	0.3054465	0.1466807	0.1002952	0.1305388	0.6120264	0.7450574
950	0.2898028	0.6387267	0.3002112	0.8146997	0.2725975	0.1833442	0.1235125	0.1496479	0.8337450	0.7919735
1000	0.4710708	0.6220736	0.3314900	0.7240910	0.2604326	0.2686566	0.0643914	0.1411326	0.8190386	0.7047318

0	0.4607922	0.5435964	0.3587047	0.6517682	0.2905553	0.5088334	0.0816536	0.1112368	0.7882960	0.7887603
50	0.4662199	0.6725043	0.3759630	0.3179135	0.3020038	0.3596389	0.1071055	0.1023566	0.7715839	0.6857891
100	0.3586911	0.6277479	0.5168338	0.2473764	0.4091019	0.2226797	0.0826383	0.1031834	0.8276266	0.6945637
150	0.4865473	0.5675268	0.5781148	0.1983817	0.3611105	0.1955269	0.0836818	0.0987783	0.7237504	0.6703939
200	0.4235273	0.4437867	0.5216728	0.1973353	0.2751502	0.1578376	0.0933204	0.1681146	0.7064481	0.6229377
250	0.4511508	0.3910107	0.7399232	0.1896184	0.3031362	0.1444586	0.1722184	0.1978333	0.5453501	0.6920166
300	0.4681018	0.2710337	0.6278464	0.1849866	0.3132075	0.2384147	0.1059620	0.1442590	0.7471395	0.6250552
350	0.5853516	0.3415631	0.6161975	0.1739178	0.3915962	0.2401436	0.1515592	0.1838427	0.7321630	0.6412607
400	0.6200520	0.3216789	0.6554317	0.1928778	0.2759842	0.2386862	0.1281119	0.1647151	0.6051788	0.6395413
450	0.6109401	0.3406747	0.7393132	0.3103477	0.2869511	0.2502961	0.1603844	0.1946751	0.6801445	0.7045972
500	0.6122394	0.3763021	0.7787904	0.1923241	0.3767064	0.2764942	0.1441915	0.2108693	0.6242135	0.6073563
550	0.6880558	0.3571456	0.5836386	0.6025202	0.1864966	0.2462253	0.1554010	0.1423158	0.7222616	0.7918121
600	0.6668393	0.2760828	0.4048922	0.6722743	0.3485732	0.2380561	0.2089485	0.1714531	0.7040133	0.7240888
650	0.5158089	0.4628006	0.3516760	0.7979101	0.3110531	0.2605039	0.1396729	0.1498835	0.7745725	0.5554780
700	0.4641758	0.6221994	0.4127667	0.6875999	0.2513374	0.3280951	0.1936506	0.0930868	0.7832575	0.6746815
750	0.5615845	0.6797229	0.3712478	0.6704736	0.3073190	0.2596915	0.1248399	0.1276881	0.6615632	0.7326695
800	0.3641948	0.7580181	0.3485692	0.8693276	0.2768902	0.2586804	0.1073337	0.1582236	0.6937106	0.7145237
850	0.4008194	0.8440139	0.3312661	0.6570009	0.2717372	0.1832690	0.0913499	0.0975874	0.7589680	0.7162137
900	0.3576131	0.5441856	0.3392852	0.7748071	0.3629018	0.3287540	0.1153545	0.1045531	0.6428289	0.7791568
950	0.3167269	0.6286418	0.3253256	0.6940909	0.3067071	0.3069883	0.1513719	0.0986470	0.6797703	0.7314153
1000	0.4244660	0.6369209	0.3569501	0.7156584	0.3177912	0.4146572	0.1128429	0.1309243	0.5909562	0.8644251

0	0.4631896	0.5822841	0.3802728	0.7158686	0.3112007	0.4119151	0.1054694	0.0866088	0.8977966	0.6646603
50	0.4156843	0.6912426	0.2877371	0.5937892	0.4515193	0.1392259	0.0578111	0.0970666	0.4098126	0.5573053
100	0.4095073	0.7164092	0.3830671	0.6299877	0.4304038	0.1063890	0.0855233	0.0856824	0.4255809	0.6703363
150	0.3499958	0.7365623	0.4094056	0.6663571	0.5237542	0.0415137	0.1097851	0.1906151	0.3481474	0.5874835
200	0.3138391	0.5889677	0.4661608	0.7420127	0.3743859	0.0382705	0.1109191	0.2838336	0.3311213	0.5992072
250	0.3904873	0.6525211	0.2992872	0.6806708	0.5090543	0.0630989	0.2929364	0.1776495	0.3664796	0.6991744
300	0.3871608	0.7830271	0.2639103	0.7493890	0.4414841	0.0545258	0.3678001	0.3490265	0.3104067	0.6999303
350	0.5227775	0.6320902	0.3151902	0.7112966	0.5217777	0.0478012	0.3664820	0.3479858	0.2276628	0.6520326
400	0.3872676	0.5393086	0.3385098	0.7746239	0.4698664	0.0591604	0.3902732	0.4090456	0.2230551	0.6323860
450	0.3899728	0.7048497	0.3808193	0.6358030	0.4223411	0.0634684	0.4437029	0.4472905	0.1930222	0.5827920
500	0.3358960	0.6360233	0.4270651	0.6173566	0.4454348	0.0610737	0.3326895	0.4808683	0.2273163	0.6659889
550	0.3673522	0.6973298	0.3975925	0.6345879	0.3588442	0.1447562	0.5795332	0.3696865	0.2922842	0.7492156
600	0.4238815	0.6904039	0.4809877	0.7574180	0.3300510	0.1385288	0.4155594	0.3144548	0.3087758	0.7420444
650	0.4304180	0.7141482	0.3728145	0.7214239	0.1796586	0.2030517	0.3429917	0.2314956	0.3401241	0.7195385
700	0.4290372	0.7571837	0.3392740	0.6477543	0.2075420	0.3379432	0.4272050	0.2827685	0.3972669	0.6876682
750	0.4637350	0.5205641	0.3423036	0.7249097	0.2781844	0.4241641	0.2854166	0.2202297	0.3643726	0.8917823
800	0.5182577	0.5857586	0.3618559	0.7566250	0.2883540	0.4359888	0.2516366	0.1786993	0.6386745	1.0000000
850	0.4384681	0.7725031	0.3791354	0.7557994	0.2974506	0.3653627	0.1790146	0.1386829	0.5291010	0.6896774
900	0.4889691	0.6314578	0.3114012	0.7558100	0.3404812	0.4656030	0.1712954	0.0872355	0.6212589	0.6967321
950	0.4114991	0.5401058	0.3044695	0.7107610	0.4166407	0.2975856	0.1190045	0.0681217	0.7132075	0.7879716
1000	0.5032954	0.6335727	0.2392268	0.6979657	0.3213002	0.1623904	0.1479235	0.1312826	0.6557803	0.6558661

0	0.5343519	0.6521036	0.3138406	0.6934159	0.3046697	0.4551759	0.0633683	0.1184932	0.6901559	0.6280318
50	0.4831510	0.1980813	0.2333187	0.8069494	0.2723451	0.2199672	0.2671519	0.0950129	0.4514032	0.4722221
100	0.6194451	0.0976326	0.1924166	0.6200355	0.2402785	0.2993224	0.4672225	0.1502326	0.4496236	0.5481547
150	0.7617977	0.0994362	0.1441560	0.6832350	0.3520467	0.2443795	0.5486724	0.1272380	0.3205977	0.4044138
200	0.7108215	0.1111167	0.1931939	0.7547660	0.2859132	0.3251230	0.4944320	0.1641692	0.2655810	0.5219007
250	0.7500921	0.1471437	0.2396327	0.7092334	0.3274904	0.3314780	0.5510651	0.2521433	0.2826547	0.4791512
300	0.6172377	0.0786907	0.1622691	0.7513998	0.3416596	0.2367590	0.6547558	0.1904063	0.2715631	0.5210517
350	0.7260416	0.0790593	0.1719296	0.7661424	0.2664710	0.3000237	0.5335446	0.3292662	0.2552967	0.4598250
400	0.6661194	0.0973795	0.1905245	0.6974848	0.2790339	0.3634650	0.6223120	0.3036950	0.2356546	0.4333362
450	0.6235090	0.1057376	0.1573021	0.5412919	0.3702125	0.2903284	0.5536288	0.3504415	0.4058349	0.4539784
500	0.6582201	0.0980469	0.1958994	0.6966971	0.3823718	0.3177823	0.5363144	0.2267098	0.2201982	0.4161621
550	0.5453530	0.5301353	0.3633750	0.7136859	0.2786733	0.1826191	0.4193083	0.2603552	0.3610082	0.5800821
600	0.7682715	0.5290938	0.3727603	0.7569094	0.3143254	0.1972658	0.2828716	0.1373199	0.4470043	0.6865960
650	0.4592157	0.6854773	0.3567777	0.7088188	0.2670826	0.2307667	0.1845365	0.1816804	0.5383963	0.6676121
700	0.4182787	0.7821063	0.3957077	0.8355248	0.2173755	0.2522494	0.1240948	0.1300581	0.5597836	0.7644619
750	0.4470949	0.6568011	0.3587176	0.7308350	0.3512826	0.2767683	0.1443398	0.1214267	0.7003412	0.6822898
800	0.4255408	0.6593241	0.3365242	0.6514742	0.3690816	0.2281168	0.0744416	0.1680002	0.7303987	0.8020678
850	0.3938751	0.6328927	0.4130862	0.7382441	0.2938536	0.2120500	0.0723564	0.0854138	0.7393844	0.6213094
900	0.3499649	0.6224216	0.3928153	0.8592083	0.2888153	0.2352921	0.0902307	0.0722124	0.6598451	0.6643199
950	0.4169211	0.7307682	0.3871839	0.7114421	0.3295837	0.2708485	0.0863400	0.1369669	0.7389910	0.6689727
1000	0.3885429	0.6531065	0.3779368	0.7180900	0.3291292	0.2481161	0.0574136	0.1465712	0.5798336	0.5767330

0	0.4266440	0.7503465	0.3835324	0.7705482	0.2989721	0.4208416	0.0592181	0.0713411	0.7662580	0.6273989
50	0.3957133	0.7165405	0.3080166	0.6824703	0.1917190	0.2333804	0.0663904	0.0793954	0.6063350	0.7587802
100	0.3439103	0.6059973	0.4241763	0.7830469	0.0816060	0.4369007	0.0680881	0.1060497	0.6306199	0.6283495
150	0.5202444	0.6967975	0.3321119	0.7553854	0.1031586	0.3915159	0.0762250	0.0917052	0.8134558	0.6574849
200	0.3817548	0.5477308	0.4244120	0.8043330	0.0996286	0.6249120	0.1041684	0.1169902	0.6035413	0.7042573
250	0.4273077	0.5779150	0.3845715	0.7306936	0.1426754	0.6156513	0.0533688	0.1232393	0.6213161	0.6926727
300	0.3565377	0.5407274	0.4529721	0.7834584	0.1836892	0.6257700	0.0679440	0.0606438	0.7388112	0.6734849
350	0.2983187	0.5973586	0.3796679	0.8150414	0.1432427	0.6757779	0.1353477	0.0921146	0.6499070	0.7483212
400	0.3699071	0.5663940	0.3125418	0.6906523	0.1823580	0.7311317	0.0921570	0.1415977	0.6458327	0.8710272
450	0.4671726	0.6598978	0.3416966	0.6812395	0.1335757	0.6713363	0.1038503	0.1489867	0.6592738	0.8211887
500	0.3520179	0.7950315	0.3838342	0.5935207	0.1399595	0.5804421	0.0777046	0.1283489	0.7366022	0.7834887
550	0.3791746	0.6253642	0.4655678	0.6481417	0.3306562	0.4505421	0.1677112	0.1355869	0.6876731	0.6947304
600	0.4029276	0.5784302	0.4183319	0.6047138	0.2866813	0.3877714	0.1014999	0.0806904	0.6023886	0.7792995
650	0.4016273	0.6514183	0.3792905	0.6846297	0.4215534	0.3217510	0.1312123	0.1209404	0.7522767	0.6856484
700	0.3893238	0.6640880	0.3361730	0.5969460	0.3649062	0.2808370	0.1210267	0.1010572	0.6694006	0.7487416
750	0.2919698	0.7304194	0.3205930	0.8251380	0.2993875	0.2563353	0.0955680	0.1293716	0.6579642	0.6709352
800	0.3609623	0.5119729	0.2787457	0.8229193	0.3434471	0.2363174	0.1192489	0.1609324	0.6812968	0.5871610
850	0.3916260	0.6922015	0.3222141	0.7380907	0.2546698	0.3885444	0.1199874	0.1019994	0.7457224	0.6873832
900	0.3871084	0.7821853	0.3519680	0.6187256	0.3037256	0.4133386	0.1308716	0.1092733	0.7837640	0.6954225
950	0.4208596	0.5334208	0.3843809	0.8400639	0.3628114	0.4364690	0.1303633	0.2215360	0.7272237	0.6635945
1000	0.3944725	0.6636390	0.3834907	0.8090767	0.3269551	0.2663385	0.1632841	0.0953068	0.7853707	0.8591787

0	0.4086158	0.6155723	0.4108232	0.6643623	0.2914298	0.3514124	0.1208444	0.1259317	0.7761669	0.8223050
50	0.3310896	0.8137338	0.1236016	0.6885323	0.2224131	0.2480512	0.0877061	0.1174319	0.7480939	0.6970448
100	0.3545702	0.7609403	0.0980487	0.7761497	0.2853378	0.2140236	0.0922296	0.0773554	0.7509289	0.7662695
150	0.3096793	0.8389313	0.0430634	0.7454162	0.2817048	0.3705830	0.0603739	0.0880474	0.7599821	0.7545595
200	0.2679789	0.6433536	0.0415915	0.7724805	0.4026095	0.3021212	0.0361020	0.0325272	0.7144349	0.7070061
250	0.2866569	0.7737097	0.0396391	0.6096813	0.3255014	0.3516243	0.0764878	0.0133891	0.7092566	0.7290909
300	0.3044027	0.7514980	0.0421418	0.7646506	0.2815394	0.3146219	0.0213272	0.0110285	0.7127299	0.7941233
350	0.3432572	0.7634704	0.0471902	0.8705420	0.2942575	0.3445024	0.0286792	0.0113638	0.7893974	0.7385353
400	0.3248301	0.7536605	0.0435957	0.6755274	0.3479398	0.2788436	0.0238461	0.0110560	0.5374723	0.8024072
450	0.3177308	0.7256257	0.0471311	0.7416510	0.3567086	0.4119734	0.0352141	0.0143865	0.6738158	0.7886357
500	0.3389248	0.6993220	0.0473115	0.6503455	0.3488225	0.4028015	0.0211784	0.0136019	0.8229352	0.7603612
550	0.4121768	0.5820762	0.2828571	0.6506257	0.3007855	0.3934600	0.0240104	0.0151724	0.7614259	0.7048090
600	0.3896772	0.7128651	0.3474530	0.7886126	0.5136508	0.6309377	0.0322338	0.0505233	0.6351879	0.7002932
650	0.4050063	0.7484956	0.3314042	0.7058297	0.3426703	0.5226441	0.0327558	0.0865662	0.8081349	0.6636815
700	0.3066461	0.5640110	0.3426908	0.7759083	0.4233981	0.2498641	0.0590372	0.0902409	0.7805931	0.7002151
750	0.3397336	0.6514306	0.3875254	0.7981730	0.2998797	0.2023703	0.0966586	0.1125093	0.7182598	0.5492641
800	0.4293546	0.6452772	0.3944933	0.5707125	0.2986646	0.1150223	0.0557507	0.1125044	0.7393288	0.6637501
850	0.4198311	0.5770705	0.3636875	0.6910009	0.2846015	0.2101859	0.0491833	0.1446600	0.8040494	0.6583533
900	0.3963927	0.6461110	0.2908956	0.6848489	0.2723465	0.3409019	0.0786437	0.1581813	0.7271239	0.6602279
950	0.4325598	0.5410814	0.3725055	0.6899316	0.2918918	0.2507586	0.0638544	0.1403335	0.6190753	0.7542947
1000	0.3561553	0.5945390	0.3045769	0.7461658	0.2560606	0.3087473	0.0952682	0.1395472	0.7312695	0.6419657

0	0.3978359	0.6553631	0.2814685	0.6930840	0.3260544	0.4326086	0.0739823	0.0884698	0.8161747	0.7479046
50	0.3566031	0.5362884	0.5138766	0.2521962	0.3445338	0.3222705	0.0836566	0.1288461	0.7634775	0.3323391
100	0.4423350	0.5123716	0.5092259	0.1875213	0.3356482	0.4216034	0.0518345	0.0987944	0.8089773	0.2264321
150	0.5169374	0.5441352	0.7212533	0.1646518	0.2536783	0.4549425	0.0812580	0.1260398	0.7756228	0.2045845
200	0.5379021	0.3109502	0.7340051	0.2901774	0.2085382	0.5701077	0.0761195	0.2109349	0.6372842	0.1953465
250	0.5851205	0.4431593	0.6825712	0.2216376	0.1508965	0.4886835	0.0935386	0.1357092	0.6789214	0.1649836
300	0.5754875	0.2697171	0.7186742	0.2807411	0.1770241	0.4643100	0.1246334	0.1608244	0.6851318	0.1590183
350	0.7838000	0.2685519	0.6218954	0.2179115	0.1769883	0.6281547	0.1111190	0.0989328	0.7623671	0.1327359
400	0.6794283	0.2291743	0.5459452	0.2151955	0.2338344	0.5924659	0.1681875	0.1860759	0.8120754	0.1833314
450	0.7356271	0.2022737	0.5998017	0.2859131	0.2995328	0.5116003	0.1577994	0.1334258	0.6836032	0.1370335
500	0.7569072	0.1721615	0.5842241	0.2087127	0.2510810	0.3525920	0.1693675	0.1313947	0.6452465	0.1206497
550	0.6072941	0.2768601	0.5382717	0.6886179	0.1922318	0.3795181	0.2181984	0.2167744	0.7814769	0.4965870
600	0.6300086	0.3780474	0.3895654	0.6945550	0.3769904	0.4642531	0.1458380	0.1817147	0.5421111	0.6370673
650	0.6017041	0.5298224	0.3863841	0.8023334	0.3135454	0.3698597	0.1388054	0.1652282	0.7433292	0.7876438
700	0.4998626	0.5175595	0.3305538	0.7252063	0.3188689	0.3484466	0.1136017	0.1101958	0.6752922	0.7624457
750	0.5337944	0.6968742	0.3790596	0.8474223	0.3158833	0.2048467	0.1118919	0.1351764	0.7077368	0.6681076
800	0.4159253	0.6117560	0.3760150	0.6840502	0.3005053	0.2229256	0.1673361	0.1251736	0.6319076	0.7129171
850	0.4804327	0.6127560	0.3510801	0.6715291	0.3178287	0.1737205	0.1612626	0.0969118	0.7812596	0.7364968
900	0.4373152	0.6711631	0.3102228	0.8392928	0.3146333	0.1710598	0.1286181	0.0777776	0.8171751	0.6563961
950	0.4117167	0.7394673	0.4115966	0.8096978	0.2693677	0.1811738	0.1076778	0.1025398	0.7134828	0.6680823
1000	0.3997749	0.6402119	0.3787742	0.6701115	0.3021352	0.2424004	0.1206981	0.1674524	0.6129070	0.5956326
