"Time"	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W
950	0.8761557	0.8182379	0.4127433	0.7939776	0.5945018	0.4826077	0.1056411	0.8943579	0.2796845	1.0088484
1000	0.8733016	0.9133023	0.5065144	0.8631133	0.6126642	0.4538302	0.0971082	0.9912184	0.4180145	1.0261632

0	0.7046956	0.8911670	0.5177625	0.7632426	0.5488552	0.4041281	0.1183958	0.9728227	0.3100345	1.0640961
50	0.6465073	0.8145426	0.6376944	0.7652518	0.5795283	0.4388387	0.1457253	0.8976543	0.3168246	0.9437851
100	0.5766334	0.7245795	0.6748400	0.7650023	0.6064052	0.4408129	0.1230241	1.0447544	0.3509764	0.9682663
150	0.4528843	0.7759891	0.6899429	0.7263229	0.6424530	0.4911618	0.1514102	0.9180958	0.3543547	0.9775355
200	0.5249321	0.7952050	0.6917732	0.8069405	0.6377786	0.5448395	0.1480409	1.0279217	0.3099806	0.9431578
250	0.5781865	0.7109188	0.7346964	0.7819786	0.5548282	0.6022485	0.1192021	0.8523393	0.3797673	0.9943029
300	0.5294423	0.7300156	0.7479998	0.7686691	0.5696056	0.6046441	0.1055474	0.9321452	0.3585824	1.0383978
350	0.5276860	0.6314321	0.7543403	0.8520582	0.6172334	0.5835668	0.1359031	0.8071645	0.3307338	0.9636332
400	0.5146886	0.5906167	0.8122484	0.8340584	0.5773996	0.5697430	0.1374839	0.8703856	0.3589242	1.0909441
450	0.5333081	0.6434914	0.7778126	0.7856510	0.6380132	0.5591060	0.1095698	0.9643950	0.3322333	1.0419602
500	0.5419868	0.5595796	0.7627903	0.8734884	0.6445100	0.6015073	0.1193695	0.9476695	0.3603716	0.9227199
550	0.6514666	0.5701471	0.7309754	0.7501797	0.6023622	0.6010808	0.1256894	0.9360667	0.2784214	1.0039747
600	0.8083866	0.6544516	0.6076747	0.8285940	0.5225627	0.5160245	0.1438172	0.8748800	0.3653307	0.9626459
650	0.7817836	0.7642586	0.5084895	0.8106532	0.5358386	0.5005768	0.1352267	1.0203752	0.4333723	0.9959957
700	0.8385850	0.8357361	0.3626189	0.8464488	0.5204736	0.4409930	0.1664659	0.9474484	0.3314044	1.0539829
750	0.8636788	0.9004267	0.3779198	0.7484284	0.6075573	0.3871351	0.1313700	0.9393523	0.3789040	0.9819746
800	0.8578246	0.9492879	0.4400343	0.8403176	0.7180019	0.3245787	0.1499383	0.9782215	0.3506124	0.9245527
850	0.7480486	0.9351974	0.5280508	0.8185796	0.6444956	0.3673755	0.1187525	0.9535302	0.4344819	0.8866152
900	0.7630896	0.9137864	0.5001044	0.8435205	0.5433529	0.3479884	0.1266356	1.0103870	0.3869864	1.0389496
950	0.7554579	0.9798632	0.4401925	0.7857290	0.5864664	0.3910684	0.1187759	1.1512303	0.3477534	1.0367739
1000	0.8235237	0.9591569	0.4373837	0.8255568	0.5164087	0.3541855	0.0850757	0.9546126	0.3332578	0.9731126

0	0.7046956	0.8911670	0.5177625	0.7632426	0.5488552	0.4041281	0.1183958	0.9728227	0.3100345	1.0640961
50	0.6484862	0.7332572	0.3563225	0.7495140	0.6345581	0.3364166	0.0619420	0.8503787	0.3158775	0.9849511
100	0.5148306	0.6535811	0.3503240	0.7931936	0.6589214	0.2871715	0.0904061	0.9122114	0.2753230	0.8307482
150	0.4468890	0.5334589	0.4419414	0.8157643	0.5680993	0.2955852	0.0812771	0.9266671	0.2843806	0.9068081
200	0.4065410	0.5093529	0.4014273	0.8646191	0.6079995	0.2848233	0.1099881	0.8306903	0.2795395	1.0288687
250	0.4087099	0.4994099	0.4421768	0.8608873	0.5852048	0.2874521	0.0934213	1.0105514	0.3091687	1.0008291
300	0.4062317	0.4827150	0.4891899	0.8770848	0.5811574	0.3546058	0.0760917	1.0393208	0.2582546	1.0415370
350	0.3588043	0.4343409	0.4793842	0.7337845	0.5879690	0.3198641	0.0885137	0.9729424	0.2841997	1.0862018
400	0.3218711	0.4647266	0.5252112	0.7211398	0.5351131	0.3181593	0.0669868	0.9339308	0.2959381	1.0159767
450	0.3578681	0.4565272	0.4079046	0.7474987	0.5591300	0.3287571	0.0491680	0.8590559	0.2537012	1.0594265
500	0.3876995	0.4313793	0.3840130	0.7199624	0.5525013	0.2428521	0.0779801	0.8983798	0.2856937	1.0534926
550	0.5216986	0.6608694	0.4024915	0.8202322	0.6072987	0.2642400	0.1086213	0.9558689	0.3257981	1.0768171
600	0.6181565	0.7812476	0.4561908	0.7556056	0.6130129	0.3037850	0.0762136	0.9770917	0.4098852	0.9716628
650	0.6566100	0.8793530	0.4515330	0.8754029	0.6548100	0.2873116	0.1090612	0.8735514	0.3819650	0.9424891
700	0.7186163	1.0059864	0.5285887	0.8725025	0.6233378	0.3386210	0.1267859	0.9207085	0.3673991	1.0067771
750	0.7212223	0.9389621	0.4601206	0.8949386	0.5656975	0.3804170	0.1111003	0.9225962	0.4228919	1.1158767
800	0.6834351	0.9800149	0.4199779	0.8597092	0.5384076	0.3123286	0.0847296	0.9273007	0.3762992	1.0887586
850	0.7611360	1.0290008	0.3724139	0.7738050	0.6048187	0.3315835	0.0966537	0.8594732	0.4126567	1.0296514
900	0.7148255	1.1044756	0.4014204	0.7871756	0.6306471	0.3233560	0.1198302	0.9417328	0.4205367	1.0407456
950	0.7957712	1.0853276	0.4885156	0.7803423	0.6353524	0.3511937	0.1133324	0.9028864	0.3997380	1.0419171
1000	0.8090783	0.9640186	0.5277032	0.8628567	0.5395307	0.4128614	0.0856434	1.0479254	0.4051831	0.9884096

0	0.7046956	0.8911670	0.5177625	0.7632426	0.5488552	0.4041281	0.1183958	0.9728227	0.3100345	1.0640961
50	0.7716841	0.7972798	0.5473717	0.7607159	0.5969330	0.4992954	0.0939572	1.1144357	0.3829953	0.9433788
100	0.7803788	0.7363833	0.5886125	0.7659644	0.6807386	0.7280713	0.0821779	0.9817361	0.3981650	1.0830689
150	0.8299728	0.6841794	0.6702043	0.7724522	0.6126959	0.8781335	0.1135812	0.8965650	0.3689252	1.0146714
200	0.8701976	0.5276170	0.6033259	0.8202054	0.5722363	0.9041351	0.1664592	0.9362737	0.3528586	1.0111853
250	0.8732412	0.4230982	0.5824579	0.7709530	0.5617237	0.9150882	0.1293306	0.9847928	0.3677913	1.0416973
300	0.8911497	0.3904024	0.5841233	0.7339484	0.6220733	0.9771061	0.0869982	0.9540251	0.3757804	0.9880978
350	0.8899757	0.3868002	0.6186050	0.8137530	0.5448851	1.0418835	0.0815302	0.9416212	0.3771081	1.0436020
400	0.8292780	0.3103717	0.6337299	0.7160809	0.5650629	0.9978881	0.1265417	1.0717319	0.3526054	1.0725778
450	0.9054271	0.3549326	0.6125907	0.7949894	0.5831550	0.8646289	0.1101296	1.0196709	0.3791114	1.1125150
500	0.7806080	0.3004367	0.6030559	0.7696412	0.5683039	0.8945456	0.1226531	0.9556451	0.3756405	1.0443952
550	0.8357818	0.3135561	0.6062171	0.8158993	0.6057626	0.7273135	0.1303944	1.0100703	0.3884189	0.9939777
600	0.8414292	0.5152129	0.4656889	0.7059548	0.5919776	0.5875116	0.1280954	0.8806210	0.4146073	1.0182262
650	0.7866166	0.6038076	0.4905319	0.6973668	0.6572208	0.5381561	0.1295111	0.9687639	0.4138424	1.0159297
700	0.8895531	0.6716264	0.5033422	0.7859749	0.6624924	0.4400852	0.1172616	0.9267523	0.3473157	1.0716992
750	0.8902132	0.7244127	0.4935035	0.8023411	0.6365477	0.4341263	0.1197631	1.1266168	0.4018524	0.9832977
800	0.8450430	0.7192468	0.5450889	0.7930016	0.6732883	0.4728465	0.1494928	1.0637687	0.3411355	0.9442034
850	0.8864592	0.6794612	0.3952592	0.7153847	0.6401522	0.4861836	0.1432010	0.8824803	0.3358380	1.0051504
900	0.8494013	0.6729057	0.4379117	0.7924275	0.6310508	0.4784670	0.1494035	0.9996247	0.3348161	0.9476644
950	0.8519432	0.7915998	0.4525204	0.8467952	0.6255908	0.4958324	0.1553434	0.9315317	0.3716886	0.9841391
1000	0.8086055	0.7855387	0.3815481	0.7773070	0.6000312	0.4235607	0.1230354	0.9373302	0.3879412	0.9906410

0	0.7046956	0.8911670	0.5177625	0.7632426	0.5488552	0.4041281	0.1183958	0.9728227	0.3100345	1.0640961
50	0.7999918	0.6533042	0.5703271	0.7540848	0.5359166	0.4411262	0.1533020	0.9403789	0.3651184	1.0845200
100	0.7694892	0.4641561	0.6823114	0.6614309	0.6270300	0.5047085	0.1212621	0.9984085	0.4010765	0.9558837
150	0.9007106	0.3711499	0.7633840	0.7484099	0.5610521	0.5318935	0.1460397	1.0767465	0.3899909	1.0784492
200	0.8270039	0.3371643	0.8832956	0.8148869	0.5847781	0.5786784	0.1034775	0.9535084	0.3178252	0.9285512
250	0.8561593	0.3248707	0.8139177	0.6858062	0.5672020	0.4864996	0.0870633	1.0718921	0.4107200	1.0167317
300	0.8889205	0.3677236	0.8494033	0.7120799	0.5983919	0.5402327	0.1228477	1.0571086	0.4055346	0.9154350
350	0.8504860	0.3332046	0.8272941	0.7595000	0.6738456	0.4902806	0.1356140	0.8958057	0.4337938	0.9917270
400	0.7938916	0.3548592	0.8420679	0.7855810	0.6183819	0.5027185	0.1136090	1.1232087	0.3656547	1.0112692
450	0.8525265	0.3411324	0.8430497	0.7667639	0.6301116	0.4855575	0.1017715	0.9307756	0.3125443	1.0156647
500	0.8408580	0.3402685	0.7570721	0.7970017	0.6539473	0.4939535	0.1357747	0.9682053	0.3561764	1.0349634
550	0.7497658	0.4724921	0.6773143	0.8331413	0.6466751	0.5081699	0.1014523	0.9602793	0.3182689	0.9892424
600	0.8580990	0.6863018	0.5535093	0.7994199	0.5995736	0.4547886	0.1071191	0.8636338	0.2834858	0.9936428
650	0.8105546	0.7277208	0.4806172	0.8498110	0.5388416	0.4184325	0.0677419	0.8198933	0.3542392	0.9704041
700	0.8008747	0.8076997	0.3861582	0.7500378	0.5336101	0.3736203	0.1110883	0.9081999	0.3950416	1.0400083
750	0.7938609	0.7784704	0.3801400	0.8570091	0.5880294	0.3836523	0.1605886	0.9645043	0.4231340	1.1553991
800	0.8471387	0.9424320	0.4295825	0.6938897	0.5557730	0.3688970	0.1157813	1.0513908	0.4778458	1.1150139
850	0.8400852	0.9468469	0.4121981	0.7528416	0.5720545	0.3463879	0.0740078	0.9720117	0.4109937	0.9785043
900	0.7258713	0.9081528	0.5028465	0.6993260	0.5984764	0.3000291	0.1136213	0.8417414	0.4353030	0.9318895
950	0.8136229	0.9668485	0.5322947	0.7072230	0.6044924	0.3462001	0.1184662	0.8732205	0.3629395	0.8887793
1000	0.8285645	0.9729746	0.4646235	0.7497774	0.4833022	0.4034242	0.1301327	0.9693592	0.3468842	0.9454885

0	0.7046956	0.8911670	0.5177625	0.7632426	0.5488552	0.4041281	0.1183958	0.9728227	0.3100345	1.0640961
50	0.7281716	0.9226912	0.4547056	0.8490891	0.5582408	0.4863928	0.1339354	1.0066591	0.3839568	0.9764750
100	0.8328306	0.8865408	0.3855411	0.7957987	0.5836353	0.6555774	0.0976168	0.9923924	0.3117231	1.0197088
150	0.8050733	0.7517801	0.4129377	0.8473545	0.5626444	0.7099424	0.1012269	0.8992342	0.2931028	0.9514494
200	0.8843007	0.6737467	0.4067082	0.7260827	0.5849048	0.7149852	0.1166189	0.9632355	0.2715415	0.9398558
250	0.8492463	0.5638744	0.3882859	0.8202462	0.6199255	0.7557940	0.1526543	0.8981343	0.2701972	0.9939706
300	0.8909847	0.5118362	0.4377996	0.7605865	0.7099366	0.8054689	0.1670079	0.8672038	0.3217468	0.9513285
350	0.8698668	0.4798320	0.5459463	0.7938581	0.5928592	0.7424933	0.1398445	0.9757027	0.2482210	1.0634251
400	0.8404324	0.4933655	0.5187328	0.7639552	0.5563253	0.7205671	0.1132951	0.9702148	0.3639676	1.0010986
450	0.8820992	0.4890300	0.4780052	0.7430978	0.5875956	0.7292987	0.1322512	0.9894017	0.3306338	0.9627212
500	0.8342882	0.5527787	0.4616512	0.7265093	0.5800604	0.7931917	0.1726934	1.0320356	0.2893147	1.0061706
550	0.8417089	0.5070660	0.4578478	0.7984876	0.7565236	0.6812427	0.1445758	0.9135383	0.3045630	1.0143105
600	0.8648767	0.5771073	0.5766001	0.7940763	0.5520153	0.6611194	0.1440536	1.0241695	0.3901950	0.9490496
650	0.8280677	0.5987309	0.4360409	0.7180178	0.5705499	0.5374603	0.1406491	0.9450876	0.3718268	0.9390472
700	0.8021491	0.6117825	0.4351916	0.8882540	0.6178925	0.4776223	0.1366558	0.9134963	0.3416038	0.9615675
750	0.7556390	0.6552556	0.4208137	0.9289748	0.6797259	0.4477330	0.1140242	0.8629748	0.3503938	0.9231209
800	0.8339513	0.7891141	0.4293877	0.8365504	0.5378697	0.3668201	0.1240558	0.8201347	0.3223875	1.0195961
850	0.7630698	0.8978968	0.5144248	0.8261178	0.5676568	0.3910022	0.1751510	0.9161850	0.3709747	0.9915105
900	0.7703821	0.9307122	0.5122591	0.8095600	0.5737980	0.4362005	0.1157376	0.9257664	0.4269250	1.0535291
950	0.7540358	0.8865890	0.4834839	0.8368249	0.5645549	0.4427567	0.1403100	0.9621197	0.3795408	1.0464090
1000	0.7508199	0.9049675	0.4768695	0.7183228	0.5956311	0.4670339	0.1242321	0.9379291	0.3236087	1.1283195

0	0.7046956	0.8911670	0.5177625	0.7632426	0.5488552	0.4041281	0.1183958	0.9728227	0.3100345	1.0640961
50	0.7842593	0.8090654	0.4406770	0.8271450	0.6116969	0.4888812	0.0809195	1.0799580	0.3820539	1.0803826
100	0.8489062	0.8360643	0.4477244	0.9233484	0.6406042	0.4654268	0.0360095	1.0085964	0.4452653	1.0296735
150	0.8346205	0.9333274	0.5374664	1.0419813	0.6058355	0.4507398	0.0371452	0.9469364	0.3288933	0.9593376
200	0.8555465	0.9243321	0.5243487	0.9442155	0.6019872	0.5349102	0.0277064	0.8901325	0.3837440	0.9273406
250	0.8037933	0.8690115	0.4742834	0.9943070	0.5728537	0.4831177	0.0351421	0.9050498	0.3653785	0.9294916
300	0.7845258	0.8373632	0.4304842	1.0226320	0.5376573	0.4106938	0.0290256	1.0002847	0.4048157	0.9872083
350	0.8372490	0.7938961	0.4434308	1.0079258	0.5625249	0.4515896	0.0299230	0.9554382	0.4304670	0.9827247
400	0.7943772	0.8421351	0.4192896	1.0631858	0.4886385	0.4703287	0.0263462	0.8455154	0.3576057	1.0273337
450	0.8643550	0.8529824	0.3725673	1.0195604	0.5569731	0.4191604	0.0301504	0.9621991	0.4927485	0.9345408
500	0.8760363	0.9005768	0.3454225	1.0221285	0.6427194	0.4638090	0.0348858	0.9452722	0.3508179	1.0280092
550	0.8583646	0.8745956	0.4210173	0.9029289	0.6320372	0.3657791	0.0348018	0.9273823	0.3914920	0.9710233
600	0.8425685	0.9955167	0.5079528	0.8455278	0.6615535	0.3622621	0.0440247	1.0336503	0.3497555	1.0118805
650	0.6901505	1.0890658	0.4879251	0.8517467	0.5964081	0.3633531	0.0803740	1.0780377	0.3940836	1.0390547
700	0.7083708	0.9946613	0.4516332	0.6994824	0.6144272	0.4079297	0.0866701	0.8726331	0.4193529	1.0921144
750	0.7859390	0.9550599	0.4086013	0.7094727	0.5854783	0.3628063	0.1225374	0.9896679	0.4204139	1.0042515
800	0.7279756	1.0746939	0.4816365	0.7342186	0.5796270	0.3210031	0.1643033	0.9643249	0.4277113	1.1089286
850	0.8176440	1.0175331	0.5887090	0.7093073	0.5621276	0.4438855	0.1813963	0.9746763	0.3867007	1.0481707
900	0.8081467	0.8900633	0.4777765	0.6834804	0.5690770	0.4853980	0.1564673	1.0943740	0.3362692	1.0327916
950	0.8553456	0.8208362	0.4659045	0.7473156	0.6459995	0.5181933	0.1210521	0.8869360	0.3579721	1.0164419
1000	0.8306005	0.7910642	0.4908698	0.7179336	0.5905274	0.4207678	0.1298018	0.8993395	0.3426511	1.0311752
