"Time"	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C
550	0.0702608	0.6324709	0.7713698	0.5515879	0.7087687	0.2707932	0.1312829	0.9962599	0.9235048	0.8910530
600	0.1642751	0.5212875	0.6703398	0.6019862	0.6059421	0.2308168	0.1331277	1.0713521	0.9316817	0.9464711
650	0.3275450	0.5026681	0.6900827	0.5890374	0.6947753	0.1776241	0.1135479	1.0676646	0.9688125	0.9393599
700	0.4688469	0.4879178	0.7761566	0.5259696	0.6894971	0.1599805	0.1454827	1.0392389	0.9109178	1.0085561
750	0.5537257	0.4887744	0.7049047	0.5469800	0.6469949	0.1904500	0.1276630	1.0615663	0.9191194	1.1141817
800	0.5398553	0.4703271	0.6741526	0.6363364	0.6505727	0.2065887	0.1213962	1.0294223	1.0467192	1.1288192
850	0.6547461	0.4440078	0.6922784	0.6071224	0.5957839	0.1853305	0.1008136	1.0388986	0.8922541	1.0179692
900	0.6958459	0.4450836	0.7851163	0.6592051	0.6927658	0.1543202	0.1230902	1.0319694	1.0433007	0.9246432
950	0.6996756	0.5050138	0.7886787	0.6457383	0.7852100	0.1385641	0.1228091	0.9783322	0.9926079	0.9505590
1000	0.6298829	0.5198268	0.7255314	0.4972054	0.6924463	0.1516213	0.1067193	1.0298806	0.8752160	1.0283181

0	0.5263961	0.5857540	0.7479049	0.6306355	0.7469912	0.1969460	0.1091935	1.0408930	1.0563810	1.0110889
50	0.6111154	0.5094127	0.8499795	0.6073502	0.7029158	0.1743419	0.1074469	0.9531173	1.0335528	0.9725074
100	0.6222107	0.5547980	0.7899751	0.6000661	0.7437152	0.2195186	0.0751642	1.0155892	0.9028978	0.9597759
150	0.6199264	0.5829989	0.7535855	0.4899594	0.7559592	0.1699482	0.0936246	1.0564064	0.9684498	1.0487443
200	0.4035978	0.5849079	0.6967224	0.5232078	0.6136099	0.1487647	0.0787360	1.0784904	0.8382286	0.9417804
250	0.3200110	0.5229595	0.7083352	0.6488890	0.6314298	0.1426125	0.0889430	1.0598371	0.8109857	1.0324794
300	0.4182361	0.4223820	0.7096426	0.5982649	0.7181091	0.1074216	0.1049123	1.0407637	0.9568645	0.9618092
350	0.4185066	0.4364576	0.7338851	0.5790736	0.6374873	0.1229104	0.1070858	1.0912535	0.9227157	1.0038072
400	0.3929991	0.4575686	0.7349605	0.6301829	0.5746295	0.1331385	0.0825307	0.9372479	0.8591879	1.0306221
450	0.4915722	0.4906889	0.6826190	0.5862792	0.6446014	0.1740176	0.0917851	1.0522637	0.9025425	0.9862527
500	0.5145130	0.4681665	0.7716448	0.5859864	0.6454819	0.1466181	0.0979290	0.9997796	0.9251765	0.9263410
550	0.6405105	0.4253920	0.7441359	0.5979677	0.7677638	0.1879120	0.1073595	1.0292966	0.9337850	1.0695694
600	0.7150108	0.4867194	0.7535501	0.5857264	0.7456412	0.1185933	0.1110894	0.9457877	0.9638704	0.8977303
650	0.6800710	0.5222303	0.7244011	0.5075221	0.6802334	0.1394288	0.1159808	0.9481603	0.8987333	1.0327024
700	0.6453266	0.4769261	0.7066276	0.4632252	0.6711218	0.1418362	0.1397011	0.9142571	0.9742440	1.1657122
750	0.6282403	0.4642499	0.7087361	0.5453881	0.5657451	0.2138292	0.1148184	0.9655014	0.8839924	1.1055755
800	0.6974726	0.4371702	0.6960685	0.6061904	0.6111571	0.2158117	0.1336761	0.9796384	0.8106317	1.0196793
850	0.6972016	0.4243045	0.7152244	0.7283667	0.7015219	0.2129377	0.1062977	0.9924516	1.0671336	0.9758344
900	0.7396773	0.4574753	0.7428189	0.6560236	0.6950760	0.1801711	0.0976515	1.0302253	0.9333049	1.0474696
950	0.7936042	0.4338710	0.7444689	0.6091964	0.7058413	0.2102204	0.1156305	0.8871305	0.9970596	1.0654536
1000	0.8547432	0.4894749	0.8098021	0.5905478	0.7489014	0.1775257	0.0949226	0.9335784	0.9553293	0.9700356

0	0.5263961	0.5857540	0.7479049	0.6306355	0.7469912	0.1969460	0.1091935	1.0408930	1.0563810	1.0110889
50	0.1816099	0.5566161	0.7989697	0.5734878	0.6275563	0.1275517	0.0933498	0.5567124	0.8935371	0.9743490
100	0.0827419	0.6202485	0.7747630	0.6295602	0.7036061	0.1655405	0.1397685	0.5723288	0.8844091	1.0342766
150	0.0752499	0.5377800	0.8207154	0.6201162	0.6775330	0.1855753	0.1262784	0.5313020	0.8538798	1.0184942
200	0.0800356	0.5201448	0.8565203	0.6119985	0.7469974	0.2035475	0.1395808	0.5634065	0.9148832	1.0690418
250	0.0858963	0.4963695	0.8719597	0.5027068	0.6945656	0.2062811	0.1483538	0.5553307	0.9369702	1.0190730
300	0.0686635	0.5043166	0.7097532	0.6466186	0.6976316	0.1872944	0.1881982	0.5531776	0.9976293	1.0698606
350	0.0686971	0.4534433	0.6599358	0.6143007	0.6364526	0.2648649	0.1833785	0.5136594	0.9455809	1.0313928
400	0.1189236	0.4786944	0.6908380	0.6664539	0.6756394	0.2905889	0.1786400	0.5226398	0.9290985	1.0145641
450	0.1474349	0.4324368	0.7416729	0.6753253	0.6928873	0.2996307	0.1872719	0.5869526	0.9598731	1.0947409
500	0.1495799	0.4814061	0.7678160	0.4975873	0.7932893	0.2716752	0.1506172	0.5390678	1.0091307	1.0412271
550	0.6727327	0.4647494	0.8000799	0.5231611	0.7484108	0.2623492	0.1524606	0.8456906	0.9424741	1.1380299
600	0.7568257	0.4346342	0.8068240	0.4264980	0.7513543	0.2188467	0.1151093	0.9541500	0.9923831	1.0069588
650	0.7953224	0.4884310	0.7734148	0.5152673	0.6456931	0.2076431	0.1290075	1.0116385	0.9533830	0.9874388
700	0.5964925	0.4742049	0.7514645	0.5874236	0.6196622	0.1772618	0.1126671	1.0502470	0.8293478	0.9848804
750	0.5564304	0.5150265	0.7447217	0.6716259	0.5399008	0.1831583	0.0967058	1.1006869	0.9307438	0.9542758
800	0.5084625	0.4955769	0.7536240	0.6168241	0.6894103	0.1500991	0.1101674	1.0521203	1.0259642	0.8943213
850	0.6184212	0.4652900	0.7696915	0.6035127	0.7156999	0.1578764	0.1036346	0.9557773	1.0264940	0.9950102
900	0.7234746	0.4116751	0.7959382	0.6154701	0.7835514	0.1590719	0.1164869	0.9772430	1.0275548	0.9990711
950	0.7397473	0.4646159	0.8026546	0.5757387	0.6686215	0.1728193	0.1255391	0.9473275	1.0043588	0.9800259
1000	0.6354270	0.4853837	0.7716900	0.5878343	0.6753464	0.1686954	0.1102434	1.1175131	0.9928811	0.9317920

0	0.5263961	0.5857540	0.7479049	0.6306355	0.7469912	0.1969460	0.1091935	1.0408930	1.0563810	1.0110889
50	0.5190092	0.4497490	0.6990997	0.5948769	0.6485722	0.1619693	0.1111313	0.7691674	0.9040087	0.9052083
100	0.7223113	0.5241135	0.7664060	0.6413671	0.6538560	0.1653529	0.0992757	0.7748884	0.9363801	0.9126638
150	0.5874394	0.4971453	0.6793207	0.7081904	0.6358457	0.1744296	0.0996222	0.6984889	0.8963676	0.8626344
200	0.5022402	0.4680093	0.7716966	0.6506116	0.7108953	0.1842641	0.1515161	0.6804367	1.0789128	0.9382092
250	0.6484616	0.4539299	0.8136613	0.6485836	0.6843179	0.2284962	0.1656176	0.7190368	0.9219202	0.9773917
300	0.7003353	0.5191871	0.8306260	0.5620676	0.7676235	0.1884134	0.1512248	0.7160881	1.0084162	0.9883658
350	0.6865561	0.5242880	0.8224322	0.5410082	0.7896576	0.1911774	0.1223692	0.6826316	1.0481518	0.8970414
400	0.5656873	0.5572205	0.7746270	0.5234288	0.6622949	0.2046462	0.1397639	0.6478036	0.9442915	0.8974795
450	0.4715968	0.6044950	0.6918181	0.5657864	0.6430323	0.2019651	0.1438059	0.6744195	0.8841053	0.9358153
500	0.4793041	0.4889156	0.6253758	0.6338280	0.7186260	0.1940341	0.1229009	0.6494834	0.9307469	0.9107104
550	0.6340061	0.4581764	0.6930998	0.6065834	0.7939606	0.2066946	0.1428920	0.9880993	1.0241084	0.9649813
600	0.7130880	0.3791191	0.7881011	0.4830210	0.7833975	0.2035935	0.1276531	0.9766210	1.0269182	1.0063353
650	0.6646838	0.4901857	0.8381987	0.4863462	0.6883134	0.1696953	0.1015464	0.9679455	0.9876350	1.1193880
700	0.6068318	0.4788855	0.7725406	0.6456135	0.6496810	0.1663099	0.1291541	0.9446173	0.9996203	1.0053792
750	0.5807882	0.5627707	0.7947154	0.6013526	0.7587309	0.1852059	0.1164036	1.0420980	1.0686101	0.9312088
800	0.5024281	0.5513852	0.7303704	0.5567447	0.6668518	0.1421029	0.0960773	1.0821709	0.9844791	1.0292858
850	0.5258666	0.4768271	0.7975001	0.5356382	0.7064212	0.1442389	0.0945216	1.1630462	0.9216837	0.9971938
900	0.6362343	0.4050020	0.7171715	0.5370051	0.6841843	0.1357531	0.0988414	1.0068582	0.8780627	0.9229089
950	0.7051339	0.5319198	0.7734189	0.5190357	0.6452320	0.1521526	0.0747001	1.0177858	0.9244352	1.0287486
1000	0.6959137	0.6184107	0.8099402	0.5875078	0.5925924	0.1572093	0.1118302	0.9956665	0.8908658	1.1548588

0	0.5263961	0.5857540	0.7479049	0.6306355	0.7469912	0.1969460	0.1091935	1.0408930	1.0563810	1.0110889
50	0.5920613	0.4974864	0.7350802	0.5073139	0.6275057	0.4544321	0.0801089	0.9541756	0.9070910	1.0281405
100	0.7423947	0.4490053	0.7907100	0.5460904	0.6122672	0.5831128	0.1213499	0.9999128	0.9694106	0.9872629
150	0.7535555	0.4520796	0.7498538	0.6579923	0.6164095	0.6173533	0.1116096	0.9348693	0.9990327	1.0280777
200	0.6671736	0.4370815	0.7525802	0.5959137	0.5201591	0.6640857	0.1105531	1.0860698	0.9294032	1.0416253
250	0.5582256	0.5273816	0.7824033	0.7502946	0.4830446	0.7431840	0.1095928	0.9925130	1.0276427	1.1334351
300	0.5824641	0.4602995	0.8449480	0.8380145	0.6485989	0.6890136	0.0822379	1.0455009	1.0360296	1.0282813
350	0.5875618	0.6187277	0.7508445	0.5883175	0.6336811	0.7272331	0.0916524	1.0039454	0.9282545	1.0045681
400	0.5230539	0.5405948	0.7547282	0.6735032	0.5981936	0.7030674	0.0870256	1.0001807	0.9546434	1.0524591
450	0.5598432	0.5195128	0.7689831	0.7306595	0.6167532	0.7193227	0.0994526	0.9951651	0.9414052	1.0516010
500	0.6077290	0.5465059	0.8490298	0.6735606	0.6572305	0.7194999	0.1068197	0.9776614	1.0530713	1.0737720
550	0.6689839	0.4972188	0.7970268	0.5863427	0.7859115	0.3546085	0.1027691	0.9342074	1.0163816	1.0005781
600	0.7028673	0.4769044	0.7836950	0.5833166	0.6507128	0.2282831	0.0889688	1.0047473	1.0579926	1.0685728
650	0.6055998	0.5100311	0.8308992	0.5393406	0.6232637	0.1634136	0.0886296	0.9679265	0.9020817	1.0766664
700	0.6080352	0.5139258	0.6809996	0.5802234	0.5328317	0.1488692	0.0994470	0.9176888	0.8412463	1.0232530
750	0.5534053	0.5444896	0.6846922	0.6915223	0.5365214	0.1764080	0.1179055	0.8997967	0.8535434	1.0292845
800	0.6883202	0.4592580	0.7663937	0.7136311	0.6710068	0.1464532	0.1452849	1.0393956	0.9722769	1.0117905
850	0.6900776	0.4498942	0.7737499	0.6669531	0.7928496	0.1515753	0.1256855	1.0650868	1.0667961	1.0161884
900	0.6747508	0.5116547	0.8061822	0.5311099	0.8076285	0.1500117	0.1123011	1.0164902	1.0144364	1.1614258
950	0.5199103	0.5002997	0.7634728	0.5222026	0.7431291	0.1588068	0.0954866	1.0174565	0.9685228	0.9986660
1000	0.6264624	0.4961217	0.7737728	0.5319195	0.7108682	0.1542818	0.0988828	0.9028399	0.9105969	1.0136988

0	0.5263961	0.5857540	0.7479049	0.6306355	0.7469912	0.1969460	0.1091935	1.0408930	1.0563810	1.0110889
50	0.4824079	0.6111386	0.7852981	0.5369045	0.6628516	0.5179367	0.0558864	0.9232089	0.9980021	1.0157847
100	0.4819172	0.5525406	0.8530893	0.4971599	0.6452587	0.6544781	0.0346740	0.8495027	1.0153964	0.9510533
150	0.4710840	0.5360177	0.7512248	0.6051683	0.5980527	0.7465099	0.0350975	0.8206006	1.1009521	0.9988281
200	0.5485485	0.5349532	0.7257875	0.5986913	0.5471910	0.7222038	0.0112467	0.9177814	0.9217927	0.8995196
250	0.5441808	0.4434278	0.7150768	0.7434183	0.5555946	0.6563594	0.0211509	0.7712791	1.0082217	0.9911170
300	0.6145786	0.5469727	0.8191337	0.7032789	0.5954501	0.6892767	0.0149648	0.9009157	0.9397925	0.9689434
350	0.5978077	0.4879293	0.7667198	0.6705611	0.5226813	0.7198549	0.0178706	0.9037107	0.9096791	1.0058571
400	0.5691276	0.4176838	0.7416022	0.6528589	0.6030103	0.7503316	0.0151079	0.9087070	0.9210402	1.0220729
450	0.6836237	0.5072627	0.8465172	0.6245830	0.5801702	0.7385407	0.0173356	0.8315422	1.0016085	0.9899989
500	0.6976692	0.4837667	0.8346634	0.6702054	0.6013390	0.6964845	0.0156976	0.8035929	0.9162681	1.0367279
550	0.6518782	0.5406065	0.8120046	0.7476701	0.6090687	0.2755305	0.0786847	0.9580251	1.0571981	1.0770726
600	0.5932027	0.5732320	0.7747573	0.6334660	0.7910157	0.1473508	0.1110620	1.0380265	0.8925459	1.0104594
650	0.5947159	0.4568200	0.7096365	0.5245914	0.8079438	0.1129349	0.1084526	1.1312792	0.8898361	0.9360168
700	0.6572240	0.5146992	0.7649126	0.4910452	0.6822902	0.1084495	0.1164204	0.9612804	0.9566942	1.0180405
750	0.6140165	0.5134972	0.7204214	0.5537114	0.6214197	0.1357702	0.1200361	0.9913125	0.9235053	1.0734060
800	0.5683993	0.4467928	0.7576501	0.5358734	0.6472611	0.1338924	0.1179350	0.9875519	0.9349479	1.0180840
850	0.5965274	0.4943266	0.7379602	0.6213674	0.6287559	0.1539605	0.1105817	0.9252374	0.8955592	1.1187309
900	0.6215799	0.5095930	0.7418889	0.6222210	0.6945857	0.1581661	0.0990768	1.0577039	0.8570389	0.9358441
950	0.7099236	0.4388524	0.8028129	0.5808153	0.6557686	0.1527717	0.0980045	0.9030036	0.9012875	0.9971167
1000	0.7174012	0.4295854	0.7637134	0.6191133	0.6562200	0.1574189	0.1165743	0.9968085	1.0005246	0.9935283

0	0.5263961	0.5857540	0.7479049	0.6306355	0.7469912	0.1969460	0.1091935	1.0408930	1.0563810	1.0110889
50	0.2097409	0.8738153	0.7122118	0.5644397	0.6210355	0.1521040	0.0570072	0.9728391	0.9126048	0.9626816
100	0.1062114	0.8615988	0.7026710	0.5394360	0.5931684	0.0918199	0.0612772	1.0284940	0.9249215	1.0430481
150	0.0438368	1.0061936	0.7168693	0.5935854	0.5933044	0.0944941	0.0325619	1.0303562	0.8752617	0.9574240
200	0.0097300	0.9261704	0.7229518	0.6274660	0.6152905	0.0729428	0.0414042	0.9846693	0.8395206	0.9584446
250	0.0147825	0.9365439	0.7658526	0.6302795	0.6497665	0.0508000	0.0332193	1.0040197	0.8952562	0.9738595
300	0.0090254	0.9502299	0.7138634	0.5768502	0.6837792	0.0350392	0.0275850	0.9937465	0.9930261	1.0522506
350	0.0039212	0.8407704	0.8212506	0.5037018	0.7761795	0.0707281	0.0342030	0.9813994	1.0076350	0.9712643
400	0.0066545	0.9559173	0.7293170	0.5147410	0.6395409	0.0632197	0.0273213	1.0869877	0.8164573	1.0622586
450	0.0063051	0.9195461	0.7453769	0.5482283	0.5935427	0.0437284	0.0302206	1.0359031	0.8054771	0.9684267
500	0.0058003	0.9897324	0.6616077	0.5446353	0.5989932	0.0624414	0.0362440	1.0914448	0.8149870	1.0682208
550	0.0798372	0.6119384	0.6737208	0.5243082	0.6249884	0.0646946	0.0652951	0.9895822	0.9062283	1.0218016
600	0.2232073	0.4647122	0.7073461	0.6737774	0.6965667	0.0809957	0.0802871	1.1072755	0.9667730	0.9733360
650	0.4637235	0.4545240	0.7301658	0.5519734	0.7679145	0.1072332	0.0771486	1.0167502	0.9306027	0.9159731
700	0.7243622	0.4399650	0.7725268	0.5541778	0.7512321	0.1458467	0.1011744	1.0158891	0.9889210	0.9515930
750	0.7172895	0.4976489	0.7603251	0.5428241	0.6976870	0.1515590	0.0970820	1.0617717	0.8695614	1.0226806
800	0.5691733	0.5921506	0.7765052	0.6311982	0.6274294	0.1701985	0.1109029	0.9440885	0.9663656	1.0094168
850	0.5368571	0.6047200	0.8356899	0.5919250	0.7599996	0.1749963	0.1178947	0.9776362	0.9469845	0.9717266
900	0.4143685	0.5198264	0.8024523	0.6765806	0.6835945	0.1502786	0.0848121	1.0058525	0.9878612	1.0678757
950	0.4679760	0.5974135	0.7723979	0.6387111	0.7377616	0.1209306	0.1191634	1.0601242	0.9264788	1.0397622
1000	0.5165640	0.5702786	0.7629814	0.5542924	0.6929035	0.1525396	0.1249691	1.0125294	0.9824928	0.9970045

0	0.5263961	0.5857540	0.7479049	0.6306355	0.7469912	0.1969460	0.1091935	1.0408930	1.0563810	1.0110889
50	0.4988612	0.5244041	0.8404600	0.1572316	0.8071203	0.1734487	0.1286730	1.0350894	0.8072754	1.0097499
100	0.6058767	0.4535887	0.8005332	0.1195909	0.7201777	0.1098275	0.1111643	0.9967811	0.1455264	1.0210902
150	0.5529834	0.4936695	0.7354312	0.1040929	0.7365910	0.1410040	0.1205912	0.9900703	0.0591942	1.0365819
200	0.6646433	0.4462079	0.8096021	0.1184646	0.7588622	0.1806449	0.0991781	0.9495736	0.0525308	1.0356115
250	0.7549416	0.4453356	0.7694263	0.1193114	0.7325617	0.1135905	0.1120018	0.9858528	0.0370196	1.0050789
300	0.6794719	0.5717355	0.6714796	0.1244188	0.6803208	0.1732868	0.1239028	0.9407167	0.0324313	0.9854480
350	0.7510549	0.5229258	0.6623555	0.1288779	0.7026573	0.1251145	0.0735820	1.0324373	0.0360080	1.0149997
400	0.5695630	0.4438505	0.7355145	0.1380606	0.7467159	0.1098692	0.1187418	1.0201370	0.0345386	0.8911030
450	0.6795112	0.5048886	0.6018027	0.1380062	0.7410806	0.1150787	0.1028237	0.9564626	0.0284409	1.0083876
500	0.6714340	0.4252812	0.6367212	0.1162870	0.7221928	0.1681029	0.1045233	1.0077205	0.0302968	0.9747213
550	0.7156258	0.3881840	0.5778827	0.5301048	0.4732577	0.1567129	0.0950430	1.0127294	0.1841744	0.9659867
600	0.8274943	0.3914998	0.6977195	0.7450778	0.4373087	0.1880799	0.0798899	0.9511079	0.7729308	0.9807663
650	0.9593667	0.4009800	0.7314345	0.7597475	0.6585909	0.2118822	0.0847386	0.9940849	0.9606257	1.0417008
700	0.8752055	0.4426519	0.7125126	0.6496839	0.8011440	0.1603677	0.0785061	1.0649078	0.9074126	0.9755517
750	0.8822271	0.4739488	0.6994775	0.6006653	0.7080355	0.1360971	0.0762696	0.9633638	1.0026196	1.0415435
800	0.7792143	0.4514599	0.8056281	0.5847043	0.7952479	0.1478704	0.0788802	0.9293841	1.0746910	0.9996826
850	0.7543094	0.5383523	0.7819488	0.4722942	0.8399209	0.1264480	0.0875329	0.9381278	1.0403369	1.0091556
900	0.5940831	0.4883618	0.6894559	0.4932321	0.7926142	0.1213912	0.1037473	1.0326278	0.9017550	1.0544361
950	0.7085254	0.4960891	0.7097370	0.5472144	0.6406079	0.1440190	0.1091022	0.9374211	0.9980026	0.9361566
1000	0.7141052	0.4972766	0.7628904	0.6245770	0.7617127	0.1525258	0.0973351	1.0310036	0.9282431	0.9669596

0	0.5263961	0.5857540	0.7479049	0.6306355	0.7469912	0.1969460	0.1091935	1.0408930	1.0563810	1.0110889
50	0.5539058	0.4922615	0.6773830	0.6368417	0.6468585	0.1202990	0.0590159	0.5419219	1.0420572	1.0437633
100	0.5631890	0.4515107	0.7455419	0.6094236	0.8053267	0.0757869	0.0538286	0.4797206	1.0044435	0.9497088
150	0.7224855	0.4570833	0.7650930	0.5677525	0.6893559	0.1105022	0.0962607	0.4435176	0.9156778	0.9928424
200	0.7725851	0.4540310	0.7491666	0.5524536	0.7060973	0.1441765	0.1087655	0.4702931	0.9149753	0.9769081
250	0.6783260	0.4782996	0.7485861	0.5386463	0.6834816	0.1953622	0.1103436	0.4374706	0.9848301	0.9781047
300	0.7530491	0.5054959	0.8035150	0.6052536	0.6746961	0.2160451	0.1267345	0.4556420	0.9883824	0.9641371
350	0.5879761	0.5438094	0.8655093	0.5733758	0.7109180	0.1701356	0.1659386	0.4400919	1.0078877	0.9342327
400	0.4909125	0.5723246	0.7666857	0.5098340	0.6983938	0.2741617	0.1761554	0.4904427	0.9840276	0.9689242
450	0.4650719	0.5381047	0.7291363	0.4968301	0.6962174	0.2807428	0.1377233	0.4961212	0.9173591	0.9595316
500	0.5171302	0.5154198	0.7900216	0.6250508	0.6465310	0.2062650	0.0927147	0.4594133	0.9234286	0.9413926
550	0.4457262	0.4402157	0.7709452	0.5855545	0.6185852	0.2137082	0.1237950	0.7622717	0.9737068	0.9484676
600	0.7427794	0.4757623	0.7067851	0.6689302	0.7154549	0.2047743	0.1258653	1.0049619	0.9527837	0.9796769
650	0.7299556	0.4507490	0.7200277	0.6109833	0.7007238	0.2084935	0.1254300	0.9992407	0.9699898	0.8833557
700	0.7674870	0.5195179	0.7474086	0.6314750	0.8259556	0.2265340	0.1567318	1.0071307	1.0016011	0.9639275
750	0.6715663	0.4680070	0.7187794	0.5512577	0.7464465	0.2257423	0.1260867	1.0583660	1.0049405	0.9705125
800	0.6002188	0.4443237	0.7454361	0.5332877	0.6632408	0.2240149	0.0914346	1.0854855	0.8117541	0.9677273
850	0.7096720	0.4507415	0.7109386	0.6152188	0.6796172	0.1977279	0.0850656	1.0469978	0.8888430	0.9092314
900	0.7894383	0.5045786	0.8239069	0.5304558	0.7552767	0.1714383	0.1279559	1.0621280	0.9418613	0.9659218
950	0.8133198	0.4805022	0.7911146	0.4983911	0.6657803	0.1774075	0.1006423	0.9665429	0.9522770	1.0415812
1000	0.6225081	0.5198360	0.8198627	0.5190234	0.6294290	0.2096775	0.1084012	0.9443646	0.9288032	1.0151325
