"Time"	YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C
800	0.5411982	0.2205593	0.4312848	0.6118173	0.9228513	0.2328650	0.8772914	0.4512904	0.7127243	0.9893161
850	0.4607423	0.1727091	0.4055426	0.5667114	0.7543039	0.2121257	0.9016593	0.4151029	0.7340004	1.0092462
900	0.5443270	0.2242952	0.3494952	0.6231222	0.7001857	0.1970183	0.8789630	0.3871152	0.7903622	1.0321155
950	0.5888603	0.2082276	0.3902268	0.6244541	0.8345198	0.1827316	0.8560508	0.4474569	0.7754782	0.9942245
1000	0.6620847	0.2244879	0.3994732	0.6417186	0.8666189	0.2179422	0.9364971	0.3274568	0.8330653	1.0038387

0	0.6890736	0.3010304	0.4182068	0.7045901	0.8106446	0.2346963	0.8816680	0.4350197	0.7624213	0.9642304
50	0.3267867	0.1961104	0.7563231	0.7118777	0.7007787	0.1888605	0.8963082	0.3920751	0.7402753	0.8194736
100	0.3062977	0.1347465	0.9911393	0.7645952	0.8029180	0.2070898	0.8981854	0.4177903	0.6040106	0.7715020
150	0.2682040	0.0967620	0.9648922	0.6748278	0.7736997	0.2080725	0.8522694	0.3637177	0.5972805	0.7348937
200	0.2368050	0.0787283	1.0250015	0.6917832	0.7720685	0.1529066	0.9243860	0.3362606	0.6107497	0.7769390
250	0.2750146	0.0671383	0.9814732	0.7257083	0.7921141	0.2018612	0.9092190	0.3118854	0.5437640	0.7428220
300	0.3068290	0.0848040	0.9067820	0.6472179	0.8793535	0.1681007	0.9155616	0.1540416	0.4994448	0.7301858
350	0.2714909	0.0633382	0.9668737	0.6529783	0.9535704	0.1929463	0.9104324	0.1297495	0.4743386	0.7454375
400	0.1946532	0.0532946	1.0492783	0.5614207	0.8392524	0.2016004	0.9629761	0.1515379	0.4285905	0.7273228
450	0.1939764	0.0462339	0.9086119	0.6137390	0.7578786	0.1919362	1.0043938	0.1116275	0.4492857	0.7866757
500	0.2217400	0.0323579	0.9749113	0.6359811	0.8132568	0.1663446	1.0232828	0.1510143	0.5387130	0.7880037
550	0.5087038	0.1197194	0.5442643	0.4978210	0.9281213	0.1645851	0.9690660	0.1584092	0.6073873	0.9412441
600	0.5162443	0.1517383	0.4334493	0.5615367	0.9494051	0.1481831	1.0624509	0.2464705	0.7035971	0.9887995
650	0.5439648	0.1601153	0.3667974	0.6612349	0.9031926	0.1634323	0.9736878	0.2960635	0.7135333	0.9747264
700	0.5285416	0.1854835	0.3602011	0.5790379	0.7921974	0.1840115	0.8507717	0.3494435	0.6995180	0.9540499
750	0.5582245	0.2462767	0.3718312	0.6155358	0.7655257	0.2141226	0.9616009	0.3874743	0.7040063	0.9491248
800	0.5440451	0.2514015	0.3943406	0.6192097	0.8353600	0.2173903	0.8876844	0.3759242	0.7282351	0.9431697
850	0.5813364	0.1916984	0.3812225	0.7223364	0.6877794	0.2030134	1.0259924	0.3571018	0.7090838	0.9447783
900	0.6834217	0.2968435	0.4517618	0.7393294	0.6584085	0.1883282	0.9466746	0.3881796	0.7521653	0.9501715
950	0.6946340	0.2846883	0.4382626	0.7090305	0.7368261	0.1856584	0.9056994	0.4045401	0.8013024	0.9285852
1000	0.6608297	0.2715264	0.4665225	0.6758879	0.8887332	0.2088797	0.9603140	0.4150750	0.7721175	0.8794589

0	0.6890736	0.3010304	0.4182068	0.7045901	0.8106446	0.2346963	0.8816680	0.4350197	0.7624213	0.9642304
50	0.6386411	0.2236410	0.5045904	0.6395053	0.6928271	0.2615977	0.3614402	0.4131752	0.6800650	0.8228284
100	0.6648504	0.2441825	0.4018683	0.7440721	0.3789847	0.5911006	0.1692464	0.3879365	0.5898604	0.8104777
150	0.8527711	0.5144472	0.4211124	0.8478405	0.1042368	0.7928753	0.0653498	0.3278786	0.5124557	0.8248534
200	0.9160694	0.7396783	0.4675579	0.9482753	0.0268351	0.9702921	0.0182850	0.2599556	0.5726015	0.7808659
250	1.0006763	0.8677850	0.5065898	1.0945544	0.0094921	0.9719288	0.0080566	0.2745477	0.6424758	0.8940697
300	1.1408285	0.9533908	0.6265379	1.0070648	0.0025309	1.0419662	0.0044185	0.2649711	0.6943837	0.8386453
350	1.0042083	1.0067564	0.6670375	1.0232023	0.0015734	1.0109182	0.0060206	0.3224718	0.6008735	0.8875062
400	1.0158605	1.0037350	0.6500874	0.9884018	0.0036094	0.9899557	0.0000000	0.2842525	0.6022312	0.8694070
450	1.0071122	0.9924503	0.5784868	1.0160443	0.0023936	0.9832062	0.0051786	0.2676341	0.5529963	0.7884648
500	1.0132219	0.9950133	0.5867671	0.9580106	0.0004981	1.0770985	0.0088736	0.2607129	0.5702814	0.8234202
550	1.0102039	0.9788875	0.6198342	0.9627006	0.0232960	0.9282509	0.5820862	0.1818251	0.4941966	0.9038525
600	0.9991074	0.9891442	0.5655924	1.0093054	0.0102471	0.5545836	0.7771088	0.1879422	0.6129820	1.0156359
650	0.9869666	1.0244645	0.5561043	1.0567392	0.0329782	0.3331432	0.9165648	0.2437470	0.6812787	0.9160675
700	0.8709481	0.9961813	0.6374619	0.9344535	0.2327832	0.2059216	1.0024893	0.3501874	0.7324748	0.9902622
750	1.0064531	0.9868314	0.6564333	0.9251769	0.5310313	0.2063291	0.9037317	0.4278631	0.7827776	1.0159449
800	0.8489856	0.8078177	0.6330010	0.9452301	0.7219984	0.1829349	0.8405651	0.4760967	0.7844520	0.9668322
850	0.6859082	0.5670495	0.5675155	0.7945001	0.8005738	0.1885672	0.9030580	0.5099521	0.8203231	0.9947998
900	0.6306172	0.3980130	0.5484615	0.6518439	0.8368630	0.2205410	0.8169132	0.4736299	0.8377086	1.0069265
950	0.6737126	0.3360261	0.5382351	0.7052603	0.5664270	0.2403829	0.7924399	0.4534630	0.7770586	0.9262733
1000	0.7117447	0.3451289	0.5281211	0.6606888	0.6888059	0.2082390	0.7640585	0.5144853	0.7564647	0.9874975

0	0.6890736	0.3010304	0.4182068	0.7045901	0.8106446	0.2346963	0.8816680	0.4350197	0.7624213	0.9642304
50	0.1487209	0.1828160	0.6836044	0.2065691	0.5525569	0.1988775	0.7525283	0.5983750	0.7717446	1.0176306
100	0.0448265	0.1147604	0.6029392	0.1485870	0.5582304	0.2471493	0.8206640	0.7279787	0.8646414	1.0227436
150	0.0270105	0.0873844	0.5732747	0.1355227	0.5245396	0.2587675	0.7200761	0.6812730	0.7969225	0.9897420
200	0.0137852	0.0634871	0.5790604	0.1199647	0.3717773	0.3261545	0.7588009	0.6954253	0.8493705	1.1071048
250	0.0160126	0.0772525	0.5619718	0.1210211	0.2785409	0.3074874	0.7632308	0.6975066	0.8633912	1.0689747
300	0.0214612	0.1085900	0.5866028	0.1890232	0.1832464	0.3173825	0.6841708	0.6864900	0.8648207	1.0958498
350	0.0211077	0.1199034	0.6125107	0.1263445	0.2092921	0.2720001	0.6792295	0.7506986	0.8922778	0.9784722
400	0.0224407	0.1109290	0.6262040	0.1477605	0.1961810	0.2472057	0.6649202	0.6985767	0.8939400	1.0354553
450	0.0334218	0.1103061	0.6477006	0.1430019	0.3288689	0.2892759	0.7107792	0.7494193	0.8845189	1.0328856
500	0.0415295	0.0993933	0.6568046	0.1669442	0.3167547	0.3094268	0.7570153	0.7805651	0.9135475	1.0134059
550	0.7770731	0.5459320	0.2749637	0.8281672	0.2792139	0.2407828	0.8459976	0.6703212	0.8382692	1.1130780
600	0.9433218	0.8005583	0.3762802	1.0007400	0.3630840	0.2505862	0.8609849	0.6509328	0.8973892	1.1145976
650	0.9242592	0.7287318	0.5491261	0.9154514	0.5063170	0.2331146	0.8500844	0.5769751	0.8660264	1.0366884
700	0.9491715	0.6537331	0.5411051	0.8327325	0.4973691	0.2618810	0.8072521	0.4974576	0.7690096	0.9996004
750	0.8359269	0.6659728	0.5254749	0.8967562	0.6029371	0.2526228	0.8381597	0.4280512	0.7746656	0.9820487
800	0.7506334	0.5453869	0.4927005	0.8702094	0.6394615	0.2287863	0.9229464	0.4222217	0.7519240	0.9393362
850	0.7739433	0.4623636	0.4484553	0.9089849	0.7159974	0.2273225	0.8647579	0.5510523	0.7761908	0.9783307
900	0.7395548	0.3802129	0.5049241	0.7995969	0.7397403	0.2423548	0.8102218	0.4929261	0.8048140	1.1222186
950	0.6954982	0.2664295	0.4853381	0.6536466	0.8138059	0.2726844	0.8201747	0.4232444	0.6958376	0.9795536
1000	0.6675476	0.2962635	0.4327769	0.6872398	0.5504309	0.3137954	0.8161818	0.4991323	0.7309191	0.9607087

0	0.6890736	0.3010304	0.4182068	0.7045901	0.8106446	0.2346963	0.8816680	0.4350197	0.7624213	0.9642304
50	0.6689305	0.3151597	0.4444743	0.6828000	0.8237982	0.0803077	0.8131527	0.8398707	0.8521841	0.9314841
100	0.6206033	0.2570355	0.4748669	0.6407330	1.0051311	0.0602892	0.8072614	0.8936820	0.7506089	1.0415034
150	0.5229802	0.1903667	0.3859920	0.6424020	1.0282893	0.0770565	0.7619716	0.8765836	0.7218516	0.9935884
200	0.5333430	0.1438767	0.4346753	0.5708437	1.0238353	0.0432369	0.7974720	0.9139958	0.7246368	1.0191465
250	0.5067748	0.1617244	0.4265103	0.6063148	0.9650120	0.0522386	0.7126560	0.9814715	0.7684065	0.9833138
300	0.4840332	0.1537029	0.4815247	0.5886297	0.9450709	0.0568328	0.7862795	0.9393568	0.7317446	0.9845706
350	0.4888912	0.1532518	0.4200139	0.5292897	0.9523108	0.0498740	0.7542254	0.9627464	0.6891800	1.0096114
400	0.5661979	0.1538221	0.3692226	0.5497698	0.9295509	0.0621347	0.7370220	0.9284106	0.7204680	0.9218748
450	0.4548869	0.1146264	0.3260863	0.5580221	0.9670325	0.0495190	0.7562506	0.8802755	0.7012935	1.0004885
500	0.4525926	0.1212059	0.3552736	0.5448259	1.0342696	0.0526132	0.7574409	0.8947070	0.7101313	1.0393159
550	0.5373831	0.1717085	0.3445584	0.5213384	1.0556470	0.2105348	0.7587984	0.5454183	0.7939111	0.9608992
600	0.4862963	0.1478308	0.3336264	0.5785935	0.8841973	0.2570965	0.7715830	0.4895651	0.7272344	0.9623590
650	0.5556240	0.1656794	0.3460831	0.5366688	0.7235669	0.2504521	0.8686089	0.4230635	0.7690778	0.9602675
700	0.5853476	0.1953762	0.3096059	0.6299466	0.6570176	0.2325772	0.8748022	0.4006083	0.7475689	1.0156689
750	0.7735241	0.2800313	0.3336342	0.8011172	0.7057676	0.2474227	0.8662996	0.4143556	0.7781870	1.0097995
800	0.7617268	0.3588566	0.4179883	0.8139083	0.6994111	0.2072709	1.0099135	0.4644511	0.7779804	0.9945985
850	0.7500374	0.3656784	0.4329244	0.7543706	0.7937591	0.2243089	1.0217000	0.5278442	0.8183783	1.0275118
900	0.6198668	0.2565412	0.5073489	0.6498129	0.8008742	0.2015768	0.9249866	0.5150105	0.7852045	1.0095258
950	0.6076255	0.2170766	0.4512199	0.5927665	0.8304144	0.1878957	0.9187253	0.4102054	0.8050083	1.0486687
1000	0.5967113	0.2557881	0.4425546	0.6564191	0.9053676	0.1882417	0.9626167	0.4561198	0.7840514	1.0600557

0	0.6890736	0.3010304	0.4182068	0.7045901	0.8106446	0.2346963	0.8816680	0.4350197	0.7624213	0.9642304
50	0.1934779	0.2312967	0.4361216	0.6217714	0.7989737	0.2460678	0.8523620	0.3985273	0.7395594	0.9900764
100	0.1415632	0.2171258	0.4193973	0.6856405	0.6565616	0.2013536	0.9316925	0.4320273	0.9033548	1.0164420
150	0.1773282	0.2622624	0.4365144	0.6736843	0.8092545	0.1678742	0.9491242	0.6823024	0.9471295	0.9955788
200	0.1628951	0.2696571	0.4615458	0.7867678	0.8892955	0.2019403	0.8948506	0.6394298	1.0648831	1.0512784
250	0.1413563	0.2634212	0.4503932	0.7141636	0.7705910	0.1777207	0.7865296	0.7068563	1.0304854	0.9935137
300	0.1363147	0.1741194	0.4449281	0.5775986	0.8069281	0.1923356	0.7473946	0.7645447	1.0387646	0.9998187
350	0.1479767	0.1784563	0.3872050	0.6322448	0.7732887	0.2928046	0.7127367	0.6831261	1.0747589	0.9548818
400	0.1579977	0.2188402	0.3820912	0.7430962	0.5517271	0.2805192	0.7699022	0.7625299	1.0775873	0.9877063
450	0.2018786	0.3132876	0.3976295	0.8098428	0.4107445	0.3073704	0.7434455	0.8170507	1.0510167	0.9762208
500	0.2374797	0.4909457	0.5205685	0.8906027	0.3832286	0.2254447	0.7783933	0.7398716	1.0226562	1.0247704
550	0.8362858	0.6734565	0.5547201	0.9159440	0.4765823	0.2620771	0.7052428	0.7529086	0.9221649	1.0213033
600	0.9278734	0.7204326	0.5326022	0.9086018	0.4309621	0.2566026	0.7924987	0.7418396	0.7371183	0.9466832
650	0.9493013	0.6877516	0.5645190	0.8711008	0.4985601	0.2474025	0.7602417	0.5988562	0.7700501	1.0331699
700	0.8545727	0.6272057	0.5465069	0.8708775	0.5407327	0.2317947	0.7629563	0.5417650	0.7724752	1.0140236
750	0.8207097	0.5402145	0.4848372	0.8522032	0.5145247	0.2511784	0.8719457	0.5088240	0.8257481	0.9903602
800	0.7942994	0.5423297	0.4890365	0.8597163	0.5607935	0.2507748	0.9013912	0.4836337	0.7600589	0.9442593
850	0.7995536	0.5585383	0.5009263	0.7920541	0.6036078	0.2653974	0.9555471	0.5344228	0.7289549	1.0470092
900	0.7834398	0.4790661	0.5071928	0.7876278	0.5692056	0.2069043	0.9629734	0.5519719	0.6777495	1.0212352
950	0.8574438	0.4783721	0.4996586	0.7595705	0.6486310	0.1969142	0.8701570	0.4711505	0.7668465	0.9934588
1000	0.6884021	0.3584204	0.4430363	0.8203227	0.7343094	0.1764005	0.8644668	0.4396013	0.7705937	0.9338555

0	0.6890736	0.3010304	0.4182068	0.7045901	0.8106446	0.2346963	0.8816680	0.4350197	0.7624213	0.9642304
50	0.7407267	0.2522641	0.3783773	0.4648020	0.6640832	0.1723276	0.9499051	0.4492715	0.7821240	0.9967788
100	0.7660004	0.3022370	0.3055687	0.4578639	0.8224357	0.1722867	1.0645173	0.4234717	0.7228856	1.0092265
150	0.6245790	0.2951987	0.3150486	0.3784563	0.9679953	0.1640856	1.0211862	0.4520071	0.7764363	1.0452670
200	0.5729177	0.2354548	0.2494775	0.3252057	0.9182893	0.1554557	0.9022294	0.4285096	0.7465410	1.0090575
250	0.5345191	0.2185762	0.2185802	0.3650776	0.9402155	0.1769837	0.9103814	0.4786975	0.8012747	1.0342180
300	0.5371970	0.1656649	0.2067958	0.3132205	0.9105463	0.2294447	1.0332626	0.4736652	0.8395011	1.0059614
350	0.4984941	0.1797490	0.1557963	0.3441881	0.7197129	0.1656625	0.9902654	0.5900644	0.8575558	1.0251425
400	0.6188793	0.2543871	0.2004734	0.3939010	0.8445193	0.1633302	1.0233958	0.6113900	0.8571807	0.9500902
450	0.6484627	0.2094819	0.1953907	0.3920687	0.8387369	0.1885856	0.9444022	0.6589139	0.8510871	1.0370325
500	0.6503947	0.2096389	0.2202029	0.3675423	0.8473864	0.2035409	0.9304262	0.5341662	0.8161664	1.0612628
550	0.6331557	0.1853290	0.2621578	0.5499174	0.8365832	0.2344622	0.7739638	0.4903845	0.8184521	0.9310842
600	0.5410006	0.1388749	0.3049690	0.5573096	0.8483651	0.1964135	0.8491099	0.4462162	0.7973867	1.0241005
650	0.5630911	0.1617037	0.3387526	0.6470034	0.7952495	0.1957058	0.8693332	0.4640607	0.7748688	0.9812146
700	0.5900968	0.1893289	0.3332619	0.6023748	0.8849300	0.1848336	0.8914646	0.4078834	0.8158195	1.0156571
750	0.5430951	0.1876776	0.3825068	0.6405249	0.7910496	0.1619761	0.8702254	0.4194566	0.7271908	1.0183086
800	0.5442005	0.1694514	0.3462977	0.5951601	0.8871116	0.2034457	0.9736176	0.4198638	0.7352779	1.0900309
850	0.5256619	0.1467319	0.4046739	0.5545335	0.8073530	0.1608667	0.9240065	0.3790522	0.7914928	1.0644578
900	0.5641083	0.1490231	0.3148453	0.6373712	0.6542600	0.1663677	0.9855343	0.4904832	0.9290011	0.9944218
950	0.5816707	0.2105801	0.2986885	0.6747136	0.8010956	0.2058272	0.9342408	0.6582986	0.8175902	1.0497261
1000	0.5847717	0.2189901	0.3669099	0.6371964	0.8083632	0.2126235	0.8328101	0.6358442	0.7650752	0.9748532

0	0.6890736	0.3010304	0.4182068	0.7045901	0.8106446	0.2346963	0.8816680	0.4350197	0.7624213	0.9642304
50	0.7155196	0.1345397	0.7237979	0.6082762	0.6160069	0.2414830	0.8437857	0.6016641	0.6916175	0.7709232
100	0.6728168	0.1094243	0.8141085	0.6198863	0.5627531	0.2461333	0.8073903	0.5406041	0.7015202	0.6722259
150	0.7510582	0.0796253	0.8875919	0.6428689	0.6783466	0.2428499	0.9213086	0.3834225	0.4884674	0.6059481
200	0.7654268	0.0752444	0.9140399	0.7113556	0.8653518	0.1591698	0.9980530	0.2141984	0.4132734	0.5798044
250	0.6182979	0.0496545	0.8872192	0.5500950	0.9560916	0.1745957	0.9512307	0.1484759	0.3468555	0.5453490
300	0.6231687	0.0401057	0.8961582	0.4755390	0.9854426	0.1806025	0.9788814	0.0839593	0.3065219	0.4988246
350	0.5747919	0.0288704	0.9681729	0.4574897	0.9156192	0.1890160	0.9988277	0.0362738	0.2993609	0.5255708
400	0.5465252	0.0352436	0.9025191	0.4829187	0.9703331	0.1625088	1.0470989	0.0185126	0.2639970	0.5553901
450	0.5720571	0.0303153	0.8801959	0.4607698	0.8842968	0.1835041	1.0484707	0.0088088	0.2433477	0.5199604
500	0.5699319	0.0229998	0.9115029	0.5476747	0.9536302	0.1965607	1.0204864	0.0097991	0.2514684	0.4908408
550	0.6339628	0.1587156	0.5271379	0.6299718	0.8446858	0.1997748	1.0069858	0.0154882	0.2982438	0.7645397
600	0.5844671	0.1665429	0.4059010	0.5495578	0.8418403	0.1876148	1.0657202	0.0409410	0.5420954	0.9452911
650	0.6106698	0.1646154	0.4113710	0.5944373	0.9341452	0.1831069	1.1085731	0.1050072	0.6482509	0.9744946
700	0.5123990	0.1359377	0.3052582	0.6012872	0.9551948	0.1627715	1.0060722	0.2498999	0.7703281	0.9788055
750	0.4925856	0.1437201	0.3042824	0.5285552	0.9351418	0.1426828	1.0261522	0.3191213	0.7920521	0.9948102
800	0.5904224	0.1745409	0.3473962	0.5632140	0.8786379	0.1703646	0.9937101	0.4104388	0.8532415	1.0862038
850	0.5409474	0.1746567	0.3149325	0.6832492	0.8782626	0.2134265	0.8926156	0.5587465	0.8487071	1.0433654
900	0.5387714	0.1881604	0.4099415	0.6224049	0.8080468	0.2086166	0.8948589	0.5787808	0.7956091	1.0279711
950	0.6055203	0.1881787	0.3774276	0.7259956	0.7348495	0.1828508	0.9146928	0.5650915	0.8337095	0.9383801
1000	0.6878086	0.2239197	0.4091030	0.7342794	0.6454292	0.1761374	0.8217117	0.5758625	0.7998720	0.9522607
