"Time"	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C
100	0.3485660	0.0505332	0.2127412	0.7915716	0.7812413	0.0122525	0.9429304	0.9773745	0.8160379	0.6206706
150	0.3962500	0.0475534	0.1351653	0.8244559	0.7111638	0.0122112	0.9478092	0.9877855	0.8059009	0.5884421
200	0.4136869	0.0461837	0.0937013	0.8533715	0.6744289	0.0121590	0.9511833	0.9911630	0.7573113	0.5748465
250	0.4191276	0.0456646	0.0729473	0.8732996	0.6560455	0.0121136	0.9529177	0.9908959	0.7104785	0.5858256
300	0.4205807	0.0454840	0.0628139	0.8856465	0.6470083	0.0120829	0.9535053	0.9890198	0.6805617	0.6107664
350	0.4208874	0.0454236	0.0578874	0.8929917	0.6425973	0.0120664	0.9534479	0.9869279	0.6667678	0.6367894
400	0.4209181	0.0454039	0.0554741	0.8972613	0.6404506	0.0120602	0.9531291	0.9854217	0.6634020	0.6564554
450	0.4209021	0.0453975	0.0542749	0.8996758	0.6394071	0.0120599	0.9527980	0.9846845	0.6650265	0.6680734
500	0.4208877	0.0453955	0.0536691	0.9009900	0.6389001	0.0120622	0.9525707	0.9845186	0.6680523	0.6732042
550	0.3148567	0.0453963	0.1404370	0.8972055	0.7403389	0.0120657	0.9513386	0.9526892	0.5874427	0.6802063
600	0.2095456	0.0454798	0.2498141	0.8726705	0.8567932	0.0120851	0.9443107	0.8889004	0.5159170	0.7139849
650	0.1586194	0.0460387	0.3222813	0.8383021	0.9268144	0.0121643	0.9267685	0.8277705	0.5303098	0.7556917
700	0.1387899	0.0473357	0.3657020	0.8097253	0.9635194	0.0123538	0.9042761	0.8188189	0.5832515	0.7734196
750	0.1327210	0.0490744	0.3919688	0.7909469	0.9818817	0.0126128	0.8942566	0.8482091	0.6340151	0.7621486
800	0.1322223	0.0508149	0.4082002	0.7799212	0.9908996	0.0127877	0.9000045	0.8826010	0.6691019	0.7346033
850	0.1337389	0.0522910	0.4182588	0.7737200	0.9952950	0.0127981	0.9119071	0.9075198	0.6887289	0.7047370
900	0.1357355	0.0534174	0.4244203	0.7702225	0.9974335	0.0126956	0.9225775	0.9221386	0.6974008	0.6805814
950	0.1375754	0.0542153	0.4281396	0.7682020	0.9984770	0.0125630	0.9298226	0.9295410	0.6997842	0.6644232
1000	0.1390421	0.0547499	0.4303607	0.7670176	0.9989894	0.0124493	0.9340339	0.9327016	0.6993108	0.6552680

0	0.1419687	0.0555880	0.4333491	0.7656778	0.9994887	0.0122715	0.9373920	0.9328312	0.6959257	0.6504461
50	0.1420382	0.0556032	0.4333938	0.7656608	0.9994942	0.0122626	0.9416531	0.9328315	0.6958915	0.6503837
100	0.1420794	0.0556118	0.4334186	0.7656524	0.9994975	0.0122271	0.9454822	0.9328227	0.6958705	0.6503717
150	0.1421033	0.0556167	0.4334321	0.7656484	0.9995004	0.0121862	0.9471557	0.9328142	0.6958614	0.6503775
200	0.1421170	0.0556193	0.4334393	0.7656465	0.9995034	0.0121570	0.9477634	0.9328088	0.6958597	0.6503858
250	0.1421248	0.0556208	0.4334431	0.7656453	0.9995062	0.0121404	0.9479661	0.9328065	0.6958614	0.6503913
300	0.1421292	0.0556216	0.4334452	0.7656445	0.9995083	0.0121320	0.9480305	0.9328061	0.6958640	0.6503935
350	0.1421316	0.0556220	0.4334463	0.7656438	0.9995097	0.0121281	0.9480505	0.9328066	0.6958662	0.6503935
400	0.1421329	0.0556223	0.4334469	0.7656433	0.9995106	0.0121263	0.9480567	0.9328074	0.6958677	0.6503924
450	0.1421336	0.0556224	0.4334473	0.7656429	0.9995111	0.0121256	0.9480587	0.9328080	0.6958685	0.6503912
500	0.1421340	0.0556225	0.4334476	0.7656427	0.9995114	0.0121253	0.9480594	0.9328084	0.6958688	0.6503903
550	0.1421343	0.0556225	0.4334478	0.7656425	0.9995116	0.0121324	0.9438247	0.9328087	0.6958689	0.6503896
600	0.1421344	0.0556225	0.4334479	0.7656424	0.9995112	0.0121664	0.9400051	0.9328088	0.6958688	0.6503893
650	0.1421345	0.0556226	0.4334480	0.7656425	0.9995097	0.0122068	0.9383334	0.9328088	0.6958688	0.6503891
700	0.1421345	0.0556226	0.4334480	0.7656428	0.9995074	0.0122362	0.9377249	0.9328088	0.6958688	0.6503890
750	0.1421345	0.0556226	0.4334480	0.7656433	0.9995050	0.0122531	0.9375210	0.9328088	0.6958687	0.6503890
800	0.1421345	0.0556226	0.4334479	0.7656440	0.9995031	0.0122617	0.9374557	0.9328088	0.6958687	0.6503890
850	0.1421346	0.0556226	0.4334477	0.7656446	0.9995017	0.0122657	0.9374354	0.9328088	0.6958687	0.6503891
900	0.1421345	0.0556226	0.4334474	0.7656451	0.9995008	0.0122675	0.9374292	0.9328087	0.6958686	0.6503891
950	0.1421345	0.0556225	0.4334472	0.7656455	0.9995003	0.0122683	0.9374273	0.9328087	0.6958686	0.6503891
1000	0.1421345	0.0556225	0.4334470	0.7656457	0.9995000	0.0122686	0.9374267	0.9328087	0.6958685	0.6503892

0	0.1419687	0.0555880	0.4333491	0.7656778	0.9994887	0.0122715	0.9373920	0.9328312	0.6959257	0.6504461
50	0.1642028	0.1804780	0.3767737	0.7656536	0.9994942	0.0122702	0.9374797	0.9360694	0.7709654	0.6452863
100	0.2655280	0.2869383	0.3062712	0.7654630	0.9994969	0.0122674	0.9385992	0.9502253	0.8655522	0.6136841
150	0.3768473	0.3311134	0.2619830	0.7646844	0.9994984	0.0122541	0.9415478	0.9652707	0.9262052	0.5634447
200	0.4511408	0.3465833	0.2388972	0.7630396	0.9994998	0.0122246	0.9450862	0.9751815	0.9585597	0.5152439
250	0.4905406	0.3516378	0.2279870	0.7606268	0.9995017	0.0121859	0.9479671	0.9805234	0.9742685	0.4790832
300	0.5088819	0.3532302	0.2232667	0.7578763	0.9995041	0.0121489	0.9498583	0.9831363	0.9814247	0.4555591
350	0.5167301	0.3537199	0.2214983	0.7553043	0.9995069	0.0121200	0.9509475	0.9843485	0.9845224	0.4416156
400	0.5198946	0.3538679	0.2210546	0.7532539	0.9995095	0.0121002	0.9515237	0.9848917	0.9858053	0.4338817
450	0.5211153	0.3539124	0.2211432	0.7518139	0.9995116	0.0120880	0.9518109	0.9851286	0.9863185	0.4298031
500	0.5215703	0.3539264	0.2213925	0.7508984	0.9995132	0.0120809	0.9519479	0.9852294	0.9865215	0.4277358
550	0.5080266	0.2273269	0.2789959	0.7504161	0.9995143	0.0120770	0.9519937	0.9838539	0.8478309	0.4341854
600	0.4293412	0.1183899	0.3506222	0.7513784	0.9995150	0.0120756	0.9515216	0.9719676	0.7041301	0.4824048
650	0.3185436	0.0735184	0.3953810	0.7549518	0.9995154	0.0120815	0.9490938	0.9469873	0.6468834	0.5589124
700	0.2311899	0.0590689	0.4181319	0.7593476	0.9995153	0.0121066	0.9439140	0.9236124	0.6423113	0.6243219
750	0.1806743	0.0555042	0.4282033	0.7627245	0.9995141	0.0121585	0.9378088	0.9136162	0.6574080	0.6615626
800	0.1566938	0.0550841	0.4320608	0.7647230	0.9995114	0.0122253	0.9336216	0.9148861	0.6746041	0.6742578
850	0.1469091	0.0552892	0.4332548	0.7656852	0.9995075	0.0122828	0.9323389	0.9206013	0.6872722	0.6727427
900	0.1434416	0.0554797	0.4334770	0.7660244	0.9995032	0.0123149	0.9330564	0.9262259	0.6944833	0.6659026
950	0.1423946	0.0555734	0.4334334	0.7660461	0.9994996	0.0123218	0.9344876	0.9301388	0.6975464	0.6589272
1000	0.1421433	0.0556057	0.4333709	0.7659425	0.9994975	0.0123132	0.9358151	0.9323040	0.6981745	0.6538893

0	0.1419687	0.0555880	0.4333491	0.7656778	0.9994887	0.0122715	0.9373920	0.9328312	0.6959257	0.6504461
50	0.1669619	0.1965809	0.3647416	0.7764287	0.7270435	0.0074350	0.9384720	0.9593286	0.6938686	0.6504411
100	0.2789300	0.3169383	0.2778012	0.8392462	0.4147059	0.0032682	0.9431764	0.9826932	0.6759065	0.6522626
150	0.3997009	0.3671254	0.2187665	0.9149334	0.2269404	0.0013594	0.9483344	0.9924076	0.6323075	0.6620328
200	0.4792719	0.3848538	0.1828242	0.9615023	0.1285109	0.0005695	0.9517261	0.9952432	0.5735107	0.6859066
250	0.5211359	0.3907200	0.1619565	0.9828359	0.0792501	0.0002505	0.9533997	0.9950925	0.5189808	0.7226294
300	0.5405419	0.3926010	0.1503912	0.9915071	0.0550303	0.0001225	0.9539805	0.9936305	0.4806709	0.7636209
350	0.5488350	0.3931932	0.1442640	0.9949744	0.0432066	0.0000713	0.9539759	0.9918401	0.4597834	0.7997185
400	0.5521830	0.3933770	0.1411389	0.9964376	0.0374511	0.0000508	0.9537190	0.9903829	0.4516530	0.8261003
450	0.5534786	0.3934331	0.1395898	0.9971090	0.0346528	0.0000426	0.9534198	0.9895145	0.4506458	0.8424559
500	0.5539636	0.3934499	0.1388360	0.9974379	0.0332929	0.0000394	0.9531874	0.9891601	0.4525303	0.8509547
550	0.5400549	0.2504247	0.1952763	0.9972346	0.3052172	0.0047947	0.9482334	0.8598042	0.4595679	0.8542591
600	0.4572137	0.1268047	0.2661005	0.9834673	0.6173522	0.0089762	0.9156403	0.7605916	0.4952556	0.8515591
650	0.3371453	0.0747104	0.3130763	0.9354864	0.8049578	0.0112010	0.8710422	0.7603162	0.5534351	0.8358894
700	0.2398752	0.0566715	0.3443086	0.8760930	0.9032383	0.0125126	0.8559403	0.8077823	0.6080689	0.8051566
750	0.1819276	0.0514035	0.3685165	0.8297648	0.9523722	0.0131562	0.8705670	0.8567992	0.6473954	0.7666627
800	0.1534122	0.0505452	0.3883344	0.8006812	0.9764998	0.0132461	0.8933059	0.8911830	0.6716681	0.7298315
850	0.1414526	0.0511502	0.4037626	0.7842554	0.9882713	0.0130538	0.9117292	0.9115776	0.6850282	0.7003412
900	0.1374973	0.0521615	0.4148519	0.7754185	0.9940074	0.0128050	0.9235725	0.9226170	0.6916051	0.6795608
950	0.1370035	0.0531596	0.4222598	0.7707500	0.9968063	0.0126006	0.9303541	0.9282164	0.6944361	0.6663147
1000	0.1377941	0.0539788	0.4269288	0.7682955	0.9981753	0.0124608	0.9339783	0.9308788	0.6954411	0.6585679

0	0.1419687	0.0555880	0.4333491	0.7656778	0.9994887	0.0122715	0.9373920	0.9328312	0.6959257	0.6504461
50	0.1491770	0.0957460	0.4333623	0.7680041	0.9240510	0.0122702	0.9374182	0.9327786	0.6935183	0.5365064
100	0.1845683	0.1305043	0.4326537	0.7801405	0.8375639	0.0122695	0.9373795	0.9314399	0.6777882	0.4026886
150	0.2277724	0.1452681	0.4301635	0.7931719	0.7855704	0.0122701	0.9369483	0.9259529	0.6508835	0.3255450
200	0.2592263	0.1504575	0.4266454	0.7977500	0.7583144	0.0122755	0.9354707	0.9151090	0.6234678	0.2914984
250	0.2769476	0.1520031	0.4238385	0.7964254	0.7446734	0.0122922	0.9324318	0.9006125	0.6020151	0.2807762
300	0.2854445	0.1523325	0.4224311	0.7950354	0.7379660	0.0123266	0.9278627	0.8856616	0.5878584	0.2803399
350	0.2890389	0.1523413	0.4219186	0.7957940	0.7346905	0.0123808	0.9223874	0.8730243	0.5797559	0.2832718
400	0.2903959	0.1523048	0.4215723	0.7980484	0.7330943	0.0124507	0.9169374	0.8639869	0.5757521	0.2864841
450	0.2908506	0.1522713	0.4210318	0.8006103	0.7323161	0.0125269	0.9123252	0.8584227	0.5740855	0.2889259
500	0.2909735	0.1522314	0.4202978	0.8027608	0.7319354	0.0125988	0.9089511	0.8554452	0.5735180	0.2904780
550	0.2841967	0.1119829	0.4194655	0.8073985	0.8071892	0.0126584	0.9067892	0.8542039	0.5762883	0.4230943
600	0.2498094	0.0771300	0.4181878	0.8109845	0.8935831	0.0127020	0.9057756	0.8572900	0.5952804	0.5770145
650	0.2066121	0.0622234	0.4171922	0.8030952	0.9455291	0.0127263	0.9068714	0.8695414	0.6262178	0.6608592
700	0.1744397	0.0567778	0.4179271	0.7911852	0.9727609	0.0127202	0.9111430	0.8877634	0.6556492	0.6900581
750	0.1559042	0.0549637	0.4203767	0.7813014	0.9863902	0.0126743	0.9176140	0.9050814	0.6767204	0.6903218
800	0.1467567	0.0545031	0.4235484	0.7747120	0.9930933	0.0125970	0.9241991	0.9178432	0.6890311	0.6798926
850	0.1427760	0.0545489	0.4265405	0.7707298	0.9963689	0.0125093	0.9294905	0.9258037	0.6948960	0.6684678
900	0.1413164	0.0547623	0.4289183	0.7684272	0.9979671	0.0124300	0.9331243	0.9301372	0.6969389	0.6598004
950	0.1409800	0.0549985	0.4306165	0.7671257	0.9987475	0.0123684	0.9353398	0.9321678	0.6971462	0.6544492
1000	0.1410867	0.0551996	0.4317456	0.7664056	0.9991295	0.0123258	0.9365521	0.9329226	0.6967190	0.6516873

0	0.1419687	0.0555880	0.4333491	0.7656778	0.9994887	0.0122715	0.9373920	0.9328312	0.6959257	0.6504461
50	0.1420005	0.0551246	0.4064507	0.6534972	0.9994942	0.0122702	0.9374728	0.9357135	0.7611925	0.5166021
100	0.1413309	0.0531395	0.3880638	0.5433026	0.9994969	0.0122676	0.9384789	0.9484741	0.8385695	0.3518101
150	0.1394211	0.0513620	0.3959808	0.4788543	0.9994984	0.0122556	0.9411579	0.9621298	0.8830849	0.2454429
200	0.1372070	0.0507432	0.4172835	0.4239140	0.9994997	0.0122287	0.9444008	0.9711309	0.9062779	0.1865569
250	0.1357826	0.0510776	0.4447829	0.3639675	0.9995014	0.0121933	0.9470595	0.9760804	0.9208143	0.1558641
300	0.1355060	0.0519845	0.4770524	0.3079980	0.9995037	0.0121591	0.9488317	0.9787588	0.9324821	0.1400447
350	0.1362361	0.0532867	0.5117693	0.2652953	0.9995063	0.0121321	0.9499022	0.9803751	0.9430329	0.1315683
400	0.1377514	0.0549316	0.5447839	0.2366800	0.9995086	0.0121131	0.9505410	0.9815142	0.9525263	0.1265955
450	0.1398894	0.0568150	0.5726639	0.2185047	0.9995107	0.0121006	0.9509451	0.9824016	0.9605702	0.1233221
500	0.1424775	0.0587341	0.5941468	0.2068666	0.9995122	0.0120925	0.9512244	0.9831077	0.9669316	0.1209626
550	0.1454060	0.0624759	0.6526732	0.2984412	0.9995133	0.0120871	0.9514181	0.9826577	0.8744531	0.2148660
600	0.1520093	0.0785028	0.6776956	0.4903159	0.9995141	0.0120838	0.9512412	0.9756079	0.7646362	0.3541235
650	0.1694588	0.0973795	0.6357616	0.6360388	0.9995146	0.0120856	0.9498895	0.9611171	0.7088280	0.4732189
700	0.1909358	0.0995342	0.5712941	0.7111493	0.9995148	0.0120988	0.9470153	0.9461846	0.6926438	0.5574685
750	0.2010384	0.0887426	0.5163898	0.7439855	0.9995143	0.0121272	0.9434541	0.9370461	0.6938442	0.6072161
800	0.1960740	0.0762740	0.4793691	0.7572661	0.9995129	0.0121656	0.9405088	0.9338949	0.6985582	0.6314940
850	0.1829883	0.0671811	0.4574238	0.7624286	0.9995106	0.0122031	0.9388100	0.9338523	0.7013193	0.6410653
900	0.1692693	0.0617021	0.4454405	0.7643829	0.9995080	0.0122309	0.9381520	0.9344994	0.7015116	0.6440806
950	0.1585727	0.0587024	0.4392606	0.7651037	0.9995055	0.0122473	0.9380235	0.9347858	0.7002270	0.6450950
1000	0.1514602	0.0571445	0.4362058	0.7653664	0.9995036	0.0122551	0.9380295	0.9345833	0.6985874	0.6459423

0	0.1419687	0.0555880	0.4333491	0.7656778	0.9994887	0.0122715	0.9373920	0.9328312	0.6959257	0.6504461
50	0.1420383	0.0556044	0.4333472	0.7691897	0.9043250	0.0122564	0.9451822	0.9359949	0.7690417	0.6454180
100	0.1420827	0.0556268	0.4322255	0.7897431	0.7952242	0.0121918	0.9529080	0.9499170	0.8616460	0.6145629
150	0.1421141	0.0555946	0.4278805	0.8201059	0.7296378	0.0121110	0.9579635	0.9648412	0.9218331	0.5652848
200	0.1420657	0.0553359	0.4203694	0.8463269	0.6952581	0.0120410	0.9614955	0.9747696	0.9547203	0.5176633
250	0.1417813	0.0547907	0.4118459	0.8632965	0.6780541	0.0119875	0.9638523	0.9801861	0.9711471	0.4815859
300	0.1411657	0.0540869	0.4043674	0.8722879	0.6695970	0.0119495	0.9652841	0.9828734	0.9787361	0.4578496
350	0.1402883	0.0534026	0.3988655	0.8762728	0.6654695	0.0119243	0.9660837	0.9841355	0.9818961	0.4436421
400	0.1393247	0.0528502	0.3953208	0.8777031	0.6634611	0.0119086	0.9665018	0.9847005	0.9829866	0.4357412
450	0.1384423	0.0524597	0.3932723	0.8780547	0.6624851	0.0118994	0.9667090	0.9849374	0.9832042	0.4316317
500	0.1377368	0.0522106	0.3921965	0.8780484	0.6620111	0.0118942	0.9668066	0.9850259	0.9831156	0.4296404
550	0.1372295	0.0520639	0.3917276	0.8737356	0.7569531	0.0119007	0.9609141	0.9841651	0.8887766	0.4336292
600	0.1368934	0.0519786	0.3926416	0.8508575	0.8659482	0.0119433	0.9552899	0.9772597	0.7705469	0.4664983
650	0.1366884	0.0519760	0.3967798	0.8207884	0.9314839	0.0119985	0.9515689	0.9620135	0.6987642	0.5251144
700	0.1366268	0.0521575	0.4039018	0.7973519	0.9658388	0.0120507	0.9476207	0.9433474	0.6685112	0.5852447
750	0.1367903	0.0525718	0.4119199	0.7828823	0.9830307	0.0121041	0.9429510	0.9289688	0.6635201	0.6298754
800	0.1372416	0.0531529	0.4189743	0.7748885	0.9914811	0.0121622	0.9385977	0.9223587	0.6699760	0.6551338
850	0.1379482	0.0537764	0.4242775	0.7706832	0.9956040	0.0122187	0.9357177	0.9219327	0.6792061	0.6650100
900	0.1387919	0.0543346	0.4278673	0.7684852	0.9976085	0.0122631	0.9345798	0.9244675	0.6870486	0.6656539
950	0.1396327	0.0547730	0.4301325	0.7673012	0.9985813	0.0122893	0.9346858	0.9275477	0.6922681	0.6622404
1000	0.1403660	0.0550854	0.4315002	0.7666272	0.9990528	0.0122988	0.9353589	0.9300305	0.6951023	0.6580215

0	0.1419687	0.0555880	0.4333491	0.7656778	0.9994887	0.0122715	0.9373920	0.9328312	0.6959257	0.6504461
50	0.1845891	0.3066445	0.4333939	0.7656540	0.9994942	0.0122702	0.9374763	0.9359002	0.7665632	0.6455845
100	0.3548536	0.5239237	0.4334235	0.7654745	0.9994969	0.0122675	0.9385452	0.9495023	0.8559966	0.6157302
150	0.5192821	0.6163820	0.4334843	0.7647461	0.9994984	0.0122548	0.9413929	0.9642030	0.9140312	0.5679711
200	0.6195532	0.6497217	0.4336669	0.7632196	0.9994998	0.0122262	0.9448521	0.9740521	0.9456729	0.5217484
250	0.6695792	0.6609795	0.4340626	0.7609960	0.9995016	0.0121884	0.9477022	0.9794573	0.9615323	0.4866878
300	0.6919297	0.6646723	0.4347023	0.7584703	0.9995040	0.0121520	0.9495961	0.9821564	0.9690596	0.4635721
350	0.7012417	0.6658765	0.4355308	0.7561054	0.9995067	0.0121233	0.9507017	0.9834399	0.9724938	0.4496513
400	0.7049402	0.6662810	0.4364323	0.7542083	0.9995092	0.0121034	0.9512957	0.9840332	0.9740266	0.4417838
450	0.7063616	0.6664320	0.4372841	0.7528620	0.9995113	0.0120910	0.9515974	0.9843027	0.9747193	0.4375390
500	0.7068980	0.6665019	0.4380012	0.7519937	0.9995129	0.0120837	0.9517448	0.9844245	0.9750556	0.4353225
550	0.6937435	0.4156321	0.4385502	0.7515049	0.9995141	0.0120797	0.9518044	0.9836434	0.8890290	0.4386878
600	0.6046682	0.1985184	0.4389167	0.7519625	0.9995148	0.0120779	0.9515585	0.9773494	0.7810306	0.4685840
650	0.4544920	0.1061561	0.4389770	0.7543347	0.9995152	0.0120805	0.9503191	0.9639857	0.7150158	0.5218968
700	0.3174285	0.0728623	0.4385451	0.7578350	0.9995153	0.0120931	0.9476299	0.9480647	0.6859228	0.5767324
750	0.2284840	0.0616009	0.4376532	0.7610268	0.9995148	0.0121203	0.9439230	0.9356672	0.6788327	0.6180217
800	0.1811832	0.0578578	0.4365579	0.7632718	0.9995134	0.0121601	0.9403244	0.9293155	0.6816388	0.6424369
850	0.1589087	0.0565757	0.4355281	0.7646131	0.9995111	0.0122035	0.9377911	0.9277922	0.6870629	0.6534768
900	0.1491859	0.0560907	0.4347142	0.7653142	0.9995082	0.0122401	0.9365559	0.9287196	0.6917457	0.6563975
950	0.1451205	0.0558746	0.4341482	0.7656259	0.9995052	0.0122641	0.9362854	0.9302943	0.6947244	0.6555433
1000	0.1434419	0.0557617	0.4337947	0.7657279	0.9995027	0.0122758	0.9365028	0.9316280	0.6961741	0.6536139

0	0.1419687	0.0555880	0.4333491	0.7656778	0.9994887	0.0122715	0.9373920	0.9328312	0.6959257	0.6504461
50	0.1420315	0.0555244	0.4369803	0.6570255	0.9995183	0.0087358	0.9374188	0.9328320	0.6959317	0.6503831
100	0.1419882	0.0555010	0.4593770	0.5538337	0.9996286	0.0056898	0.9374296	0.9328705	0.6969111	0.6503038
150	0.1421407	0.0567175	0.4951910	0.5062191	0.9997533	0.0042947	0.9374525	0.9332564	0.7005917	0.6497027
200	0.1435239	0.0598275	0.5289833	0.4880309	0.9998447	0.0037173	0.9375635	0.9343937	0.7065462	0.6477769
250	0.1470031	0.0642411	0.5533102	0.4816430	0.9999007	0.0034832	0.9378514	0.9362322	0.7127515	0.6443093
300	0.1524182	0.0687571	0.5682285	0.4794692	0.9999321	0.0033869	0.9383255	0.9382953	0.7176821	0.6399394
350	0.1586990	0.0724554	0.5764843	0.4787064	0.9999491	0.0033444	0.9388987	0.9401074	0.7208806	0.6356167
400	0.1646155	0.0750373	0.5807538	0.4784022	0.9999579	0.0033229	0.9394537	0.9414327	0.7225867	0.6320462
450	0.1693845	0.0766427	0.5828683	0.4782527	0.9999626	0.0033099	0.9399069	0.9422596	0.7232831	0.6295048
500	0.1727948	0.0775606	0.5838914	0.4781654	0.9999650	0.0033013	0.9402276	0.9426958	0.7234227	0.6279305
550	0.1750693	0.0786627	0.5790849	0.5866697	0.9999579	0.0068295	0.9404261	0.9428770	0.7233045	0.6270925
600	0.1771574	0.0799630	0.5510594	0.6897411	0.9998991	0.0098705	0.9405317	0.9428995	0.7226456	0.6267628
650	0.1784585	0.0771934	0.5125841	0.7372887	0.9997964	0.0112627	0.9405693	0.9427084	0.7204462	0.6269734
700	0.1761841	0.0712758	0.4803148	0.7554449	0.9996946	0.0118383	0.9405338	0.9420960	0.7162739	0.6280952
750	0.1700347	0.0654522	0.4589114	0.7618222	0.9996180	0.0120710	0.9403870	0.9409144	0.7108214	0.6304607
800	0.1623369	0.0612386	0.4465064	0.7640005	0.9995681	0.0121656	0.9400926	0.9392464	0.7053652	0.6339692
850	0.1553746	0.0586400	0.4399079	0.7647813	0.9995385	0.0122061	0.9396559	0.9373844	0.7009475	0.6380649
900	0.1501683	0.0571792	0.4365904	0.7651154	0.9995217	0.0122259	0.9391333	0.9356703	0.6979776	0.6420339
950	0.1467307	0.0564047	0.4349789	0.7653023	0.9995124	0.0122381	0.9386088	0.9343386	0.6963267	0.6453273
1000	0.1446491	0.0560099	0.4342071	0.7654284	0.9995073	0.0122472	0.9381571	0.9334582	0.6956142	0.6477072
