"Time"	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C
1000	1.0208397	0.8348980	0.4963502	0.1915051	0.1496438	0.0705774	0.7195626	0.8468717	0.3160390	1.0046752

0	1.0766847	0.7589297	0.4355407	0.2423319	0.1471274	0.0940422	0.7557541	0.8230459	0.4423605	1.0524585
50	1.0344098	0.8623845	0.4111034	0.1438086	0.1816965	0.1119355	0.8127091	0.8358843	0.4555399	0.5163497
100	1.0545098	0.7987023	0.3942861	0.1442260	0.2030632	0.0845156	0.7606509	0.8334043	0.4711375	0.4506397
150	1.0222306	0.8527430	0.3511012	0.1718664	0.1358489	0.0883340	0.8097583	0.7300496	0.5958188	0.4054423
200	1.0031683	0.9051340	0.4310741	0.1750712	0.1298621	0.0973323	0.8705093	0.4841304	0.5789112	0.3998479
250	1.0223779	0.9398075	0.3811201	0.1889152	0.1319280	0.0874136	0.8216982	0.4404528	0.6769033	0.4649973
300	1.0085459	0.8078842	0.4088849	0.1542826	0.1118025	0.1240213	0.8235890	0.3521955	0.7522404	0.4690154
350	1.0169292	0.8438075	0.3871024	0.0877110	0.1585542	0.0756654	0.8696418	0.3042339	0.6838641	0.4003095
400	1.0552483	0.9258194	0.3267630	0.1139192	0.1226796	0.0826840	0.8063377	0.2678149	0.7007336	0.4028831
450	0.9163916	0.8621683	0.2689856	0.1007673	0.0796631	0.0819183	0.8891333	0.2535313	0.7312520	0.4338279
500	0.9718650	0.8084795	0.3310646	0.1005403	0.0986671	0.1160329	0.7685928	0.2784800	0.7630853	0.4064616
550	1.0018758	0.7737631	0.2898215	0.0895135	0.1647332	0.0951136	0.8465746	0.2542845	0.6961497	0.8633304
600	0.9909359	0.6987816	0.3251011	0.1591681	0.1402199	0.1134789	0.8743858	0.2584846	0.5487941	1.0184416
650	0.9532286	0.7956246	0.3717416	0.2415468	0.1564295	0.0971320	0.8453194	0.3910444	0.5124974	1.0356521
700	0.9729635	0.8151524	0.4441073	0.2499067	0.1658052	0.1094375	0.7833791	0.4668940	0.4077646	1.0355365
750	0.9501681	0.8576170	0.4680324	0.2346542	0.1763665	0.1181310	0.8005975	0.7142919	0.3964923	1.0548093
800	0.9498286	0.8573572	0.4324676	0.2055286	0.2215891	0.1049200	0.8095368	0.7628936	0.3309514	1.0442414
850	0.9223796	0.8369216	0.4948808	0.2542782	0.1712877	0.1160859	0.7460975	0.9480959	0.3604750	1.0146301
900	0.9881384	0.8741155	0.4822011	0.2897796	0.1997231	0.1028823	0.7618966	0.9893029	0.3833143	0.9550639
950	1.0136388	0.9258535	0.5643990	0.3594302	0.1642316	0.1099287	0.6755906	0.9225244	0.4002313	0.9045623
1000	0.9655115	0.9086289	0.5496383	0.2664637	0.1053129	0.0874469	0.6488610	0.8879039	0.3800823	0.9853320

0	1.0766847	0.7589297	0.4355407	0.2423319	0.1471274	0.0940422	0.7557541	0.8230459	0.4423605	1.0524585
50	0.9167994	0.8650407	0.4560732	0.1664112	0.1163970	0.0666565	0.8986078	0.8099447	0.3858982	0.9906589
100	1.0161855	0.8408593	0.4282336	0.1041942	0.0941221	0.0775140	0.8198460	0.7776584	0.4061963	0.9404255
150	1.0693934	0.8018529	0.3640294	0.1151795	0.1223706	0.0741207	0.8810429	0.7838377	0.4517216	0.9653316
200	1.1048216	0.7789920	0.3583196	0.1114836	0.1278110	0.1065262	0.9123244	0.8468757	0.4450618	0.9863174
250	0.9768448	0.8096378	0.4113355	0.1363230	0.1662266	0.1243887	0.7693371	0.7521432	0.4011077	0.9706104
300	1.0483763	0.7864305	0.4094897	0.1779268	0.1558904	0.1276457	0.7990381	0.8187650	0.4452877	0.9678384
350	1.0464216	0.7498367	0.5096554	0.2965554	0.1560378	0.1231423	0.7426832	0.7632431	0.4251591	0.9269614
400	1.0637610	0.8941653	0.5759377	0.2721324	0.1968282	0.1121711	0.7467123	0.8942968	0.4101793	0.9808415
450	1.0209544	0.8924342	0.5621667	0.2987395	0.2461621	0.0898381	0.8369177	0.8789725	0.4190346	1.0578965
500	1.0226323	0.9194570	0.5660543	0.3366860	0.2366276	0.1200259	0.7263594	0.8603152	0.3624448	1.0942205
550	1.0080296	0.9351901	0.5931281	0.2800652	0.2175107	0.1052695	0.7472366	0.7609640	0.3344365	0.9655289
600	1.0428017	0.9524451	0.5632270	0.3093015	0.2048165	0.1312383	0.7220745	0.8532191	0.3451424	0.9333495
650	0.9925576	0.9451062	0.5825477	0.2901932	0.1671452	0.0934803	0.7455792	0.8850364	0.3705963	1.0370349
700	0.9875640	0.9336251	0.5531812	0.2303873	0.1225738	0.1053224	0.7232957	0.8795751	0.3867416	0.9861952
750	0.9344958	0.9693241	0.5430950	0.1702302	0.2112077	0.1083731	0.6841729	0.8308577	0.3285792	1.0737187
800	1.0495580	0.9459781	0.4399275	0.1940582	0.1322671	0.0842854	0.8213352	0.8500044	0.3493622	0.9685698
850	0.9430746	0.8327402	0.4220880	0.1553083	0.0934832	0.0855347	0.8432243	0.9407230	0.4254712	1.0149367
900	0.9256643	0.8718258	0.4577843	0.1461590	0.1418175	0.0792450	0.8636705	0.9485375	0.3384766	1.0577011
950	1.0255437	0.8641116	0.3442064	0.1348434	0.1476868	0.0954755	0.8837991	0.8922664	0.3832478	0.9906830
1000	0.9607584	0.8314613	0.3214850	0.1185949	0.1292042	0.0858302	0.9093761	0.8852778	0.4578071	1.0054004

0	1.0766847	0.7589297	0.4355407	0.2423319	0.1471274	0.0940422	0.7557541	0.8230459	0.4423605	1.0524585
50	0.9708014	0.8200216	0.4897019	0.2928515	0.6587870	0.0885808	0.8912745	0.7945617	0.4122408	0.2831017
100	0.9989178	0.8213940	0.4913340	0.5868707	0.7638142	0.0899199	0.6869600	0.7410887	0.5617455	0.1591520
150	0.9532387	0.8620051	0.6921561	0.7118815	0.7587659	0.1070358	0.4233370	0.5559562	0.7668894	0.1238936
200	0.9390273	0.8335969	0.7665496	0.9151902	0.7747393	0.1359057	0.2013075	0.3065218	0.9099813	0.1163943
250	1.1262329	0.9757486	0.7147622	0.8251038	0.8235987	0.2542570	0.0962441	0.1707775	0.7986010	0.1026956
300	1.0205203	0.9645285	0.7440387	0.8644859	0.9406534	0.4535426	0.0662817	0.1546273	0.9145598	0.1322315
350	0.9780799	0.9037119	0.7986276	0.9523384	0.9761816	0.7583621	0.0774285	0.1035330	1.0253181	0.1450198
400	0.9825045	0.9014305	0.8170200	0.9544412	1.0305277	0.8128623	0.0915324	0.0496893	1.0289071	0.1599962
450	1.0507784	0.9293133	0.8022859	0.8404901	1.0486066	0.9077262	0.0543729	0.0494162	1.0329054	0.1385716
500	0.9762679	0.9132628	0.7882308	0.9406897	0.9644748	0.9809052	0.0611602	0.0692512	1.0205229	0.1666014
550	0.9917508	0.9990850	0.8009471	0.9848973	0.9755399	0.8222548	0.4753501	0.0732025	0.8999550	0.9356980
600	0.9427428	0.9303621	0.8426909	0.9423901	0.9587840	0.4703467	0.6060072	0.1524591	0.5787117	0.9722760
650	1.0121063	0.9360422	0.8323221	0.8673316	0.8584617	0.2929972	0.5854633	0.4486740	0.3963007	1.0286995
700	0.9637649	0.8973412	0.8416757	0.9027268	0.7754305	0.2138243	0.5626516	0.7248808	0.3553479	1.0705245
750	1.0106323	0.9909683	0.8410346	0.9042036	0.5067810	0.1893623	0.5416854	0.7815450	0.3654623	1.0663355
800	0.9916610	0.9723565	0.8194368	0.8131474	0.4645960	0.1964381	0.6254038	0.8703116	0.3810877	0.9822454
850	1.0060627	0.9394376	0.8062536	0.6842947	0.4459707	0.1732729	0.5767430	0.8538341	0.4046010	1.0107520
900	1.0652667	0.9699524	0.7548276	0.7465047	0.4230555	0.1372073	0.5973770	0.9365217	0.3706777	0.9949086
950	0.9718241	0.9792474	0.7439109	0.7695519	0.3366558	0.1351281	0.6031420	0.9394917	0.4415890	0.9427229
1000	0.9390168	0.9206239	0.7716287	0.7124118	0.2969419	0.1198171	0.6421353	0.8507185	0.4475613	1.0141489

0	1.0766847	0.7589297	0.4355407	0.2423319	0.1471274	0.0940422	0.7557541	0.8230459	0.4423605	1.0524585
50	0.9593365	0.8753310	0.5193639	0.3748172	0.1350301	0.0868946	0.8504555	0.9324220	0.1763695	0.8004947
100	0.9826438	0.9606468	0.6218168	0.3978454	0.1167011	0.0923435	0.7373310	1.0043082	0.0934815	0.7875128
150	0.9543809	0.9537050	0.6847558	0.3247787	0.1411557	0.1233691	0.7032342	0.9515275	0.0805129	0.7994419
200	1.0190942	0.9012684	0.5258884	0.3123425	0.2231650	0.1162161	0.7321277	1.0307272	0.1018042	0.7852469
250	0.9861065	0.9381968	0.6063724	0.3602228	0.2455654	0.1317860	0.7376537	0.9238912	0.0930972	0.8564507
300	1.0405746	0.9544345	0.6078869	0.5042959	0.2077531	0.1012272	0.6575783	1.0218153	0.0880330	0.7310617
350	0.9783112	0.9123232	0.6515927	0.4610377	0.2175796	0.1023319	0.7050717	1.0020738	0.0757045	0.8076324
400	1.0101921	0.9969176	0.6654387	0.5013487	0.2268695	0.1250064	0.6752161	1.0110367	0.0671674	0.7608282
450	0.9779873	0.9747289	0.6580994	0.5496129	0.2116307	0.1265251	0.6608770	1.0137597	0.0773675	0.8302854
500	1.0399752	0.9643935	0.7832949	0.6186761	0.1787231	0.1558696	0.6816876	0.9240648	0.0708106	0.7773924
550	1.0262856	0.8307017	0.7583962	0.4013333	0.2059861	0.1493232	0.6726910	1.0102636	0.3164298	0.9773475
600	1.0008765	0.8889574	0.7179926	0.3811935	0.3056174	0.0898241	0.5891507	0.9885716	0.3676241	1.1052499
650	0.9947603	0.9649193	0.6575668	0.4173940	0.1942220	0.0863736	0.7214756	0.9661641	0.3719251	0.9856429
700	1.0073691	0.9108009	0.6625890	0.3883046	0.1431085	0.1007560	0.6615012	0.9236830	0.3385223	1.0859939
750	1.0394892	0.9240505	0.6946982	0.2683082	0.1968950	0.1121056	0.6426417	0.9438754	0.2958550	1.0161008
800	1.0835239	0.9897525	0.5963627	0.2373617	0.2040766	0.1112383	0.7147006	0.9443864	0.3357219	1.1057416
850	0.9710808	0.9379571	0.5334247	0.2527945	0.2014938	0.1260093	0.7792223	0.9637752	0.3688849	0.9923431
900	1.0780930	0.9612943	0.5132686	0.2550720	0.1817830	0.1217140	0.7618219	0.8171954	0.3902344	1.0399790
950	1.0333450	0.8460704	0.5316761	0.2255926	0.1746053	0.1199387	0.7512815	0.8929685	0.4185182	0.8957104
1000	0.9966111	1.0018492	0.4972539	0.2658415	0.1666089	0.0952262	0.8322623	0.9787980	0.3809723	0.9297101

0	1.0766847	0.7589297	0.4355407	0.2423319	0.1471274	0.0940422	0.7557541	0.8230459	0.4423605	1.0524585
50	1.0244449	0.8812385	0.3937705	0.1105034	0.0873079	0.0377059	0.8784146	0.6438855	0.3585549	0.9815467
100	0.9034104	0.9120922	0.3716108	0.0615581	0.0532200	0.0360744	0.8086953	0.7266281	0.3958780	0.9573848
150	1.0151504	0.9491107	0.3167755	0.0647897	0.0209410	0.0157740	0.8434706	0.6269401	0.3958800	1.0076452
200	0.9410204	0.9691060	0.2071307	0.0647845	0.0077924	0.0145766	0.9909754	0.5796345	0.3965002	0.9584992
250	0.9602914	0.8786526	0.2077935	0.0669427	0.0158027	0.0146000	0.9511896	0.5634249	0.4019903	0.9289538
300	0.9356157	0.9287656	0.2138533	0.0473580	0.0068518	0.0120578	0.9559184	0.5978632	0.3669927	0.9404586
350	1.0481001	0.9428612	0.1824331	0.0496186	0.0102274	0.0019553	0.9309998	0.6241351	0.3854665	1.0056544
400	0.9764831	0.9215435	0.2272769	0.0460033	0.0101342	0.0057325	0.9817591	0.6153135	0.3996000	0.9390579
450	0.9612989	0.8986610	0.2070953	0.0383875	0.0130494	0.0144325	0.9846520	0.5796731	0.4285336	0.9493004
500	1.0147733	0.8131415	0.1454057	0.0645881	0.0071892	0.0029937	1.0074251	0.6456808	0.4061158	0.9547391
550	1.0317117	0.6215825	0.1564537	0.0382932	0.0055247	0.0404635	0.9262864	0.7785959	0.3981914	1.0177858
600	0.9614149	0.5141766	0.0981104	0.0264741	0.0356550	0.0793221	0.9680457	0.7898949	0.4161438	0.9458536
650	0.8457667	0.4275619	0.0998182	0.0503952	0.0767376	0.0803314	0.9512828	0.7906391	0.4458449	0.9897353
700	0.8419843	0.3726797	0.1045221	0.0592829	0.0746161	0.0630903	0.9584729	0.6737118	0.5164773	0.9296373
750	0.7016940	0.4309803	0.2441811	0.0983008	0.0980792	0.0639231	0.9824383	0.4815310	0.6177910	0.9217729
800	0.7084124	0.5103704	0.2748024	0.0841315	0.1356039	0.0680493	0.9192162	0.4382150	0.6162867	0.9920860
850	0.7783464	0.5763471	0.2204577	0.0981560	0.0875639	0.1021003	0.8489978	0.4078538	0.6349338	1.1176092
900	0.8129618	0.6747419	0.2049836	0.0907978	0.0947348	0.0826177	0.9248159	0.3899743	0.5807854	0.9550056
950	0.8601499	0.6555732	0.3057561	0.1377756	0.1014394	0.0755721	0.9767013	0.4780226	0.4878875	0.9418930
1000	0.9183781	0.7518464	0.3668654	0.1168858	0.1025382	0.0968757	0.8870746	0.6149139	0.5012130	0.9812047

0	1.0766847	0.7589297	0.4355407	0.2423319	0.1471274	0.0940422	0.7557541	0.8230459	0.4423605	1.0524585
50	0.9663706	0.8615959	0.4710809	0.5302143	0.1158799	0.0954466	0.7735671	0.8983919	0.4113561	0.9184333
100	0.9134185	0.8930122	0.6335632	0.6909508	0.2036019	0.0840058	0.6776728	0.8356933	0.3918800	1.0567427
150	0.9571326	0.9257347	0.6801459	0.6364931	0.1016173	0.0461253	0.6053538	0.8683568	0.3852189	0.9635185
200	1.0099938	0.9084053	0.7211628	0.6326126	0.0989765	0.1184602	0.6039256	0.8520755	0.3905903	0.9486107
250	0.9877841	0.8664520	0.8017832	0.5875353	0.1496252	0.1088280	0.5962865	0.7780840	0.3680191	1.0073409
300	0.9296597	0.8441620	0.7745237	0.5461787	0.2135562	0.1418085	0.5605581	0.7995031	0.4042564	1.0306717
350	1.0296529	0.9051670	0.7767789	0.6530492	0.2881409	0.1245657	0.6182314	0.7496897	0.3963599	0.9366274
400	1.0288692	0.9825765	0.7637366	0.7607586	0.1858955	0.0953437	0.6598474	0.8596406	0.3876472	1.0067344
450	1.0288531	0.9897609	0.7576367	0.7419213	0.1978508	0.1268792	0.5343132	0.9804660	0.3752043	0.9805269
500	1.0164751	0.9376534	0.7164983	0.6782139	0.2261332	0.1105732	0.5922255	0.9673559	0.3413758	1.0621934
550	0.9614602	0.9948165	0.7301393	0.4056635	0.1562776	0.1100370	0.6726660	0.9228978	0.3474261	0.9263489
600	1.0070107	0.9238052	0.6279805	0.2647265	0.1354091	0.1071886	0.6748357	0.9200077	0.3845583	1.0258210
650	1.0185008	0.9815732	0.5143906	0.2239141	0.1404583	0.1139258	0.7207495	0.9254822	0.4066715	0.9967396
700	1.0228548	0.9224882	0.5145892	0.2376163	0.1238382	0.1140160	0.7686562	0.8885658	0.4110683	0.9472430
750	1.0163783	0.8647960	0.4092517	0.1194071	0.1606229	0.1088813	0.8244071	0.9688576	0.3960660	1.0235039
800	1.0746506	0.8548467	0.3474153	0.1901126	0.2104210	0.1190369	0.8788677	0.9118407	0.3850403	0.9984426
850	1.0436523	0.7516120	0.3692609	0.2287545	0.1871934	0.1069215	0.7979789	0.9113797	0.4194131	1.0004342
900	0.9588617	0.7876659	0.4159863	0.2403029	0.2164186	0.1046121	0.8496440	0.9093041	0.4034619	1.0038777
950	1.0364172	0.8362806	0.4567505	0.2763790	0.2232416	0.0981825	0.8607957	0.9725043	0.3707020	1.0777444
1000	0.9576795	0.8558817	0.4638089	0.2775842	0.2255615	0.0933133	0.8796731	0.8801903	0.3208324	1.0016814

0	1.0766847	0.7589297	0.4355407	0.2423319	0.1471274	0.0940422	0.7557541	0.8230459	0.4423605	1.0524585
50	0.9782840	0.9071937	0.5152562	0.4231103	0.1609671	0.0962572	0.7327771	0.7144134	0.4056993	0.7621177
100	1.0714156	0.9093905	0.6541155	0.4444000	0.1856088	0.1122619	0.7200050	0.7347561	0.4193812	0.7250825
150	1.0767543	0.9222755	0.7188847	0.4619263	0.1670145	0.0704622	0.7245652	0.7154525	0.4579394	0.7563114
200	1.0154590	0.9839967	0.7256297	0.4965437	0.1508733	0.1095354	0.6310451	0.7814944	0.4767237	0.7035069
250	0.9886506	0.9384514	0.7475062	0.5317125	0.1808719	0.1162886	0.6758525	0.8179951	0.4813893	0.7388551
300	0.9599957	0.9232019	0.6864268	0.4243139	0.2504291	0.1075742	0.6889851	0.7113820	0.4956455	0.6822097
350	1.0078062	0.9376956	0.6871565	0.5108611	0.2094983	0.0961607	0.6451780	0.7788255	0.4751071	0.7639766
400	0.9825622	0.9349438	0.6784368	0.5695640	0.2240683	0.1393116	0.6184097	0.7559498	0.4643378	0.7819072
450	0.9962168	0.9098334	0.6933998	0.5346022	0.2635865	0.1241106	0.6362048	0.7478304	0.5455125	0.7502392
500	0.9456972	1.0034953	0.8084194	0.4818356	0.2077528	0.1024823	0.6892644	0.6256344	0.4733045	0.7167532
550	1.0163838	0.8759281	0.6489990	0.2732852	0.2009359	0.1197442	0.6703964	0.6818880	0.4516003	0.9704241
600	1.0061247	0.8850689	0.5289853	0.3058705	0.2255789	0.1090327	0.7479735	0.6327059	0.4241581	1.0907261
650	0.9632102	1.0192051	0.5210994	0.3346305	0.2191091	0.0868471	0.7096151	0.7348901	0.3732998	1.0558861
700	0.8639023	0.9810128	0.5964785	0.2776743	0.1592612	0.1036259	0.6938971	0.8793044	0.3403589	1.0468202
750	0.9811584	0.8942290	0.5435482	0.1917376	0.1714780	0.1143525	0.7201449	0.9209918	0.3206562	0.9703952
800	0.9494628	0.9431208	0.5313591	0.1724511	0.1606710	0.1075096	0.8123239	0.9054718	0.3429187	0.9985114
850	0.9539945	0.9272322	0.4433502	0.1884176	0.2032059	0.0903134	0.7535322	0.9445971	0.3816792	0.9706298
900	0.9306213	0.9333432	0.6102478	0.2915248	0.1094543	0.0870496	0.7653038	0.8773597	0.3940995	0.9106168
950	1.0651850	0.8809252	0.5693686	0.2321979	0.1273046	0.0901766	0.8134482	0.9558610	0.3756124	0.9846357
1000	0.8880830	0.8525769	0.4934968	0.1880710	0.1290479	0.0902223	0.7452954	0.8520908	0.4194289	0.9994554

0	1.0766847	0.7589297	0.4355407	0.2423319	0.1471274	0.0940422	0.7557541	0.8230459	0.4423605	1.0524585
50	0.9521954	0.8803832	0.7439059	0.1360269	0.1201594	0.0794486	0.9391198	0.5492027	0.4057832	0.4526147
100	0.9559248	0.9570088	0.7391458	0.1282770	0.0861728	0.0700104	0.8898421	0.4554353	0.5479915	0.3956366
150	1.0708068	0.9594030	0.7337424	0.1036186	0.0396254	0.0370353	0.8505204	0.3101593	0.6617792	0.4081097
200	0.9455404	0.9590025	0.6962849	0.0535087	0.0251663	0.0226591	0.9296791	0.2022181	0.7310095	0.3671799
250	1.0472802	0.9626900	0.7406736	0.0514587	0.0127741	0.0224676	0.9281269	0.1130373	0.7371668	0.3185290
300	1.0123209	1.0092216	0.6489224	0.0502665	0.0108614	0.0190347	0.8768455	0.0776939	0.7482652	0.3448702
350	0.9009226	0.9937686	0.6799687	0.0621113	0.0182364	0.0333700	0.9386218	0.0932237	0.7052218	0.3819065
400	0.9969390	0.9576356	0.6810480	0.0611381	0.0302124	0.0209102	0.8504705	0.1254569	0.7646110	0.3303252
450	1.0442433	0.9740106	0.7080668	0.0395136	0.0174851	0.0207423	0.9737443	0.0696247	0.6909468	0.3690984
500	0.9982744	0.9817557	0.6785706	0.0592182	0.0243176	0.0167441	0.9221723	0.0938229	0.7398556	0.3668134
550	0.9565811	0.9161787	0.2784317	0.0481288	0.0224015	0.0687915	0.9368616	0.2832665	0.6226470	0.8360724
600	1.0066526	0.8455240	0.1856864	0.0555941	0.0513632	0.0746552	0.9922574	0.4467858	0.4725628	0.9291633
650	0.9477536	0.7150970	0.2142330	0.0790815	0.0710672	0.0799002	1.0119426	0.6163224	0.4509969	1.0615310
700	1.0424537	0.6245184	0.1865221	0.0750941	0.1209138	0.0744446	0.9545628	0.7196836	0.4329527	0.8979441
750	0.9356099	0.5923375	0.1480281	0.0809796	0.1369038	0.0797647	1.0024197	0.7967649	0.4277603	1.0043320
800	0.9981210	0.5729221	0.2319341	0.1036888	0.1272153	0.0800515	0.9882171	0.8222903	0.4413134	0.9832635
850	0.9761014	0.5642011	0.3172772	0.1370276	0.1549768	0.1000977	0.9187123	0.8970902	0.4827031	1.0483714
900	0.9320208	0.7085023	0.3809154	0.2111897	0.1567702	0.0927085	0.9057210	0.7654688	0.4709763	1.0054628
950	0.9351458	0.8015847	0.4425195	0.2312294	0.1311297	0.0948434	0.8246965	0.7590589	0.4377523	1.0275758
1000	0.9465821	0.8950073	0.4993797	0.1705752	0.1290743	0.0996244	0.7978381	0.7937108	0.4071391	0.9574007
