"Time"	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W
350	0.5291097	0.5237400	0.0275932	0.6137048	0.6162915	0.1956393	0.8117159	0.6872497	0.7376019	0.0712906
400	0.7046876	0.4083724	0.0109880	0.8010076	0.6696249	0.2411646	0.8460945	0.8184090	0.7182549	0.1084046
450	0.5840558	0.4678984	0.0376427	0.6448544	0.4697108	0.2143763	0.7242459	0.8130499	0.7867441	0.0832018
500	0.7300941	0.5609146	0.0206969	0.6474078	0.5073323	0.2528959	0.6772934	0.7179940	0.6425417	0.0646288
550	0.4085018	0.3867123	0.0478744	0.7313476	0.2510866	0.2338301	0.7339995	0.6201775	0.5826083	0.0998848
600	0.4106707	0.4563162	0.0188375	0.6892070	0.1101929	0.3565061	0.7253040	0.8119558	0.6938468	0.1238074
650	0.3054697	0.4567786	0.0059108	0.7463750	0.0964963	0.2446381	0.7850412	0.6339946	0.5849436	0.1071621
700	0.2570699	0.4470790	0.0283283	0.6472381	0.0885249	0.2311559	0.6753239	0.6687181	0.7203184	0.1274754
750	0.3153561	0.5071073	0.0179375	0.7317289	0.0749543	0.2286208	0.7470442	0.7634636	0.6192859	0.1106617
800	0.2127801	0.4330558	0.0256973	0.6922002	0.0655639	0.2409252	0.8367136	0.7478813	0.6544942	0.1909701
850	0.2771291	0.5002204	0.0418272	0.6428535	0.0822946	0.3194959	0.7508746	0.6073932	0.7473267	0.2210364
900	0.1719043	0.4834889	0.0256890	0.6045676	0.0574257	0.1964192	0.8104492	0.7496913	0.5849824	0.1212031
950	0.2605194	0.5687339	0.0221770	0.6644892	0.0635574	0.1909909	0.7526850	0.7061956	0.5851410	0.1271460
1000	0.2618543	0.4195367	0.0447114	0.6239714	0.0366741	0.2599118	0.6622703	0.6857533	0.8313340	0.1323005

0	0.2759222	0.4926073	0.0400919	0.7159952	0.0576189	0.2546486	0.7346992	0.7181684	0.5439248	0.1633848
50	0.3634732	0.5910710	0.0099160	0.2208700	0.0718236	0.2480799	0.7852691	0.6713171	0.5888312	0.1893123
100	0.3377764	0.5606069	0.0095197	0.0928997	0.1430660	0.2523784	0.6639643	0.7386392	0.5666917	0.1864604
150	0.3176474	0.5159155	0.0012811	0.0755308	0.1512780	0.4038473	0.8947580	0.6268160	0.5493077	0.1356383
200	0.4176624	0.4720735	0.0026650	0.0596227	0.2147947	0.4475411	0.7418349	0.6611635	0.6612983	0.2085053
250	0.3035830	0.4621133	0.0252395	0.0178332	0.2607585	0.6452909	1.0000000	0.7573657	0.5718611	0.1881039
300	0.2289431	0.4155308	0.0016838	0.0490044	0.3776030	0.6386832	0.7583306	0.7965327	0.7467129	0.2046354
350	0.3004895	0.3734446	0.0001946	0.0206387	0.4817492	0.6884785	0.6514122	0.6852717	0.5914799	0.1663136
400	0.1990042	0.3420514	0.0026600	0.0203463	0.4256802	0.6434090	0.7675568	0.9024616	0.6810046	0.1062962
450	0.2705544	0.3688210	0.0008780	0.0332759	0.5637389	0.5701290	0.7543878	0.6849295	0.7523897	0.0817264
500	0.1935237	0.3956689	0.0010024	0.0238477	0.5664806	0.8387722	0.6399583	0.6974359	0.7220300	0.1356861
550	0.2686314	0.4986999	0.0286352	0.1960539	0.5739306	0.6369593	0.7515826	0.6795311	0.6633333	0.1654064
600	0.2360245	0.4766697	0.0269527	0.2385330	0.5923143	0.7031847	0.6851581	0.6821498	0.7050574	0.1683401
650	0.2974233	0.4827939	0.0316202	0.4027129	0.3662785	0.4919755	0.6571553	0.6766924	0.5899087	0.1378134
700	0.2398740	0.4424827	0.0343126	0.3728735	0.3515111	0.3382374	0.7569774	0.6611342	0.6682440	0.1446484
750	0.2210451	0.4815714	0.0423005	0.4999621	0.2452410	0.3792480	0.8713854	0.6794153	0.7772471	0.1365410
800	0.2784308	0.3576162	0.0375439	0.6073128	0.1273995	0.2152364	0.6647732	0.6446851	0.5510874	0.0978626
850	0.3128220	0.3658901	0.0402004	0.5526982	0.1617852	0.2538055	0.7303190	0.6507380	0.7258708	0.1117277
900	0.2528127	0.4556817	0.0270250	0.6917371	0.0844550	0.2662352	0.8381846	0.7010764	0.7025539	0.1265320
950	0.3039211	0.4241584	0.0256505	0.7869243	0.1139560	0.2493703	0.7416355	0.6540732	0.4737850	0.1348058
1000	0.1859720	0.5108096	0.0397896	0.7951972	0.0795458	0.2920757	0.7852414	0.6616708	0.6162571	0.1567274

0	0.4180518	0.7198680	0.0343929	0.6229699	0.0493590	0.2133846	0.8076766	0.6665481	0.6110061	0.1760318
50	0.3665153	0.6317417	0.0313502	0.7035514	0.0546244	0.3198069	0.6960277	0.5796063	0.3470382	0.2453222
100	0.3079134	0.5889847	0.0235588	0.6197798	0.0691307	0.2504747	0.7319279	0.5429837	0.3207745	0.4105953
150	0.3920825	0.6603562	0.0349619	0.6855475	0.0727879	0.3039121	0.7568874	0.4723977	0.3543978	0.3726905
200	0.3476686	0.5438667	0.0237186	0.6622906	0.0873885	0.2476262	0.7601534	0.3347741	0.2012963	0.4758418
250	0.4420993	0.6830188	0.0728439	0.5741037	0.0694043	0.2761443	0.7932007	0.2689824	0.1696457	0.6353139
300	0.4031334	0.6803773	0.0199983	0.5643497	0.0804185	0.3117213	0.6917842	0.1737596	0.1948083	0.7008637
350	0.4575483	0.7902763	0.0360088	0.7145192	0.0969471	0.3008780	0.6781933	0.1743542	0.1688056	0.6005592
400	0.4823045	0.8704494	0.0547600	0.7780214	0.0587422	0.2280118	0.7251537	0.0982203	0.1407847	0.6816900
450	0.4277878	0.6541872	0.0398335	0.6847456	0.1049542	0.2671607	0.8030224	0.1126354	0.2791850	0.8396122
500	0.3739256	0.8975955	0.0372294	0.6592993	0.0737668	0.2335974	0.7103238	0.1096320	0.2039452	0.6939168
550	0.3203130	0.8180400	0.0140691	0.6863958	0.0479566	0.1878795	0.6973334	0.1198776	0.2293297	0.7032583
600	0.5005612	0.6405492	0.0210135	0.6545605	0.0795962	0.2847416	0.6665284	0.2283402	0.2745555	0.5401515
650	0.4359763	0.5861922	0.0115605	0.7223644	0.0503080	0.2404527	0.7977507	0.2635930	0.4461169	0.6487440
700	0.4502238	0.6863499	0.0425975	0.7990151	0.0721028	0.2547167	0.6390360	0.3107864	0.2674130	0.4727046
750	0.3897629	0.7897820	0.0389310	0.7044753	0.0658728	0.2272052	0.7543838	0.3371191	0.3195779	0.6415680
800	0.4888097	0.6587497	0.0305690	0.5728648	0.1039587	0.2182345	0.7201541	0.3861072	0.3432180	0.5559069
850	0.5100313	0.8461701	0.0281129	0.6226978	0.0515044	0.2458440	0.7398597	0.4216270	0.3521950	0.6237578
900	0.4528036	0.6493212	0.0374591	0.5728804	0.0652365	0.2123005	0.6308589	0.3860645	0.3847829	0.4843878
950	0.4639990	0.6949765	0.0327365	0.7327706	0.1194794	0.2588299	0.7317208	0.3472303	0.3830770	0.4348533
1000	0.3375685	0.5724390	0.0435446	0.6467878	0.1092755	0.2399921	0.6817738	0.4041894	0.4821530	0.4807004

0	0.3049396	0.6608847	0.0391742	0.6078335	0.0747251	0.3238128	0.6574626	0.6089206	0.6487147	0.2044112
50	0.6090664	0.0911488	0.0293090	0.4571928	0.0444597	0.1715564	0.6897238	0.6769966	0.5925900	0.1042454
100	0.6097110	0.0496340	0.0618955	0.4731404	0.0612731	0.1531966	0.6662527	0.7499343	0.6574031	0.0651601
150	0.5724215	0.0422529	0.0185676	0.3680205	0.0799296	0.1185832	0.7199548	0.6522445	0.6952928	0.0504963
200	0.4925465	0.0278504	0.0657745	0.4017046	0.0717414	0.1263458	0.7786541	0.7279914	0.8477481	0.0538717
250	0.6069911	0.0688422	0.0963496	0.3050081	0.1046579	0.1135458	0.6944835	0.8406274	0.6993220	0.0613982
300	0.5628544	0.0190533	0.0437071	0.3137494	0.0477154	0.1467187	0.6212577	0.7690387	0.6590810	0.0928700
350	0.5461064	0.0266799	0.0298948	0.4797142	0.0482088	0.0931131	0.5816005	0.7293166	0.5885732	0.0598647
400	0.6443833	0.0292719	0.0194382	0.4061130	0.0704126	0.1520473	0.8634864	0.6431969	0.6103882	0.0640358
450	0.6594204	0.0087621	0.0335374	0.3300792	0.0364795	0.1294691	0.7940464	0.7656848	0.6410295	0.0318309
500	0.6430187	0.0117063	0.0474474	0.2849832	0.0499170	0.1167953	0.7440688	0.6908455	0.6983842	0.0289968
550	0.3149619	0.3421563	0.0273119	0.6206465	0.0964409	0.2357230	0.6941447	0.6251511	0.7512608	0.0828919
600	0.1847599	0.4191667	0.0268296	0.7579210	0.0516145	0.2396918	0.6234108	0.7192577	0.6923615	0.0962516
650	0.1967117	0.3640877	0.0476132	0.6368670	0.0604071	0.3024429	0.7189113	0.7413630	0.6581533	0.1360211
700	0.2497898	0.4326743	0.0260919	0.6625826	0.0808873	0.2905989	0.7065176	0.7527278	0.6695838	0.1100137
750	0.2638928	0.4759995	0.0393956	0.6532403	0.0529450	0.1573073	0.6889998	0.7652928	0.5977541	0.1690791
800	0.3015944	0.5338340	0.0374012	0.6446224	0.0785840	0.2169915	0.8375705	0.7231301	0.5965572	0.1645387
850	0.3527165	0.4403740	0.0439356	0.8049368	0.0973640	0.2337126	0.7199641	0.7121834	0.5255149	0.1205550
900	0.3119102	0.5338588	0.0151646	0.6712315	0.1019141	0.3476889	0.6863387	0.6063454	0.6572568	0.1864113
950	0.2693968	0.4007131	0.0211492	0.7592600	0.0646373	0.3709657	0.7154617	0.6308360	0.6103237	0.1226286
1000	0.3334595	0.5503634	0.0221374	0.6577999	0.1120032	0.2458021	0.6723451	0.7304450	0.6166463	0.1068017

0	0.3289877	0.6236337	0.0390101	0.8789996	0.0499770	0.3417368	0.7203089	0.5977480	0.5853489	0.1875748
50	0.3258422	0.4678027	0.0526994	0.7134468	0.0448045	0.0699152	0.6936616	0.7261022	0.5647439	0.1353495
100	0.3866051	0.4020824	0.0439924	0.7755707	0.0770041	0.0645631	0.7714873	0.5601105	0.6418813	0.1192458
150	0.4508983	0.5166637	0.0420271	0.5849091	0.0794172	0.0925769	0.7628905	0.4477262	0.6847758	0.1687921
200	0.3121509	0.5862548	0.0498356	0.6185671	0.0342351	0.0349257	0.7732452	0.6509258	0.6187996	0.1278004
250	0.3247981	0.4408448	0.0551703	0.7467674	0.0317509	0.1250072	0.6047022	0.6479898	0.7124122	0.1508461
300	0.3450588	0.3385386	0.0982652	0.8020239	0.0559588	0.0677174	0.8098785	0.7168659	0.7610052	0.1641406
350	0.4332335	0.2850598	0.0691561	0.8311464	0.0622350	0.0451803	0.8010152	0.7498914	0.6871425	0.1490851
400	0.3570045	0.3593671	0.0244778	0.7358380	0.0795134	0.0652300	0.7139515	0.8068774	0.5665202	0.1747751
450	0.3370278	0.3225149	0.0613313	0.6980811	0.0480369	0.0523229	0.8249836	0.5925106	0.6165324	0.1070044
500	0.2592240	0.4637751	0.0517817	0.7387469	0.0766559	0.0763204	0.7029329	0.5941326	0.7773479	0.1295618
550	0.2328216	0.4087360	0.0263550	0.6749924	0.0598762	0.1924897	0.8187277	0.6695165	0.7769004	0.0665623
600	0.2415076	0.5137937	0.0189971	0.6916968	0.0431358	0.1910656	0.7913292	0.6768613	0.6049312	0.1576931
650	0.2443989	0.5493233	0.0312370	0.6353560	0.0869487	0.2179243	0.6444556	0.8349210	0.6168430	0.1758163
700	0.3110214	0.6360507	0.0453861	0.6003539	0.0778938	0.2166444	0.7239495	0.6272038	0.6520520	0.1972128
750	0.3350311	0.6464640	0.0270432	0.7644182	0.1082261	0.3090140	0.6378434	0.6206043	0.7123719	0.2234077
800	0.3060728	0.6227320	0.0272384	0.8270783	0.0604129	0.3565450	0.7186770	0.6519571	0.5678350	0.1567252
850	0.3518833	0.4138855	0.0141986	0.7519235	0.0572101	0.2093391	0.7533726	0.6154227	0.5146168	0.2264628
900	0.3147322	0.5406983	0.0236372	0.7192862	0.1061460	0.2873667	0.9254569	0.6630688	0.5705236	0.1600440
950	0.3152135	0.4864771	0.0436118	0.6363494	0.0921333	0.2884372	0.6206409	0.6389324	0.6319312	0.1693068
1000	0.3091607	0.5292862	0.0669833	0.7200722	0.0829151	0.2084052	0.8184129	0.6729839	0.5687800	0.0985554

0	0.3105025	0.6841874	0.0308966	0.6035242	0.0423249	0.2348383	0.8074923	0.7292468	0.6092669	0.1699689
50	0.2373461	0.1961523	0.0429241	0.6343920	0.0622963	0.2351530	0.7064682	0.5777663	0.4845457	0.1927999
100	0.2094627	0.1530095	0.0490085	0.6038450	0.0458127	0.2395865	0.7867763	0.6402871	0.6811462	0.2204881
150	0.1631183	0.1201072	0.0386922	0.5166499	0.0626453	0.2130923	0.7797436	0.6080201	0.4659397	0.2065052
200	0.0907110	0.0714976	0.0388867	0.7474411	0.0859922	0.2833034	0.6752183	0.7708429	0.5949026	0.1229074
250	0.0452978	0.0980020	0.0388316	0.6018235	0.0593537	0.2412255	0.7399041	0.6663237	0.7880160	0.1471986
300	0.0751520	0.1006001	0.0609700	0.8085699	0.0897534	0.2942664	0.8106631	0.6272210	0.6996530	0.2276244
350	0.0512432	0.0650396	0.0304636	0.5418637	0.0956233	0.2647083	0.8000106	0.6291856	0.6473040	0.1615469
400	0.0635151	0.1043081	0.0258676	0.5367643	0.0568564	0.1616295	0.6798113	0.6277658	0.5736146	0.2012783
450	0.0612163	0.0665743	0.0420118	0.6927232	0.0539037	0.2347577	0.7143939	0.7465320	0.6131215	0.2145654
500	0.0804252	0.0864577	0.0337012	0.6540983	0.0616836	0.2273655	0.6694527	0.7068862	0.4228325	0.2103226
550	0.1079097	0.4114630	0.0381763	0.6452683	0.0549256	0.3112339	0.8517558	0.7252556	0.4922548	0.1937844
600	0.1531160	0.5152350	0.0279443	0.6580872	0.0578498	0.2867783	0.6683245	0.4860766	0.4956788	0.1981749
650	0.1988856	0.5733789	0.0311129	0.7518384	0.0731549	0.1998113	0.8223861	0.6039889	0.5171054	0.2024382
700	0.2369767	0.5689706	0.0297267	0.6942398	0.0772940	0.2643262	0.6046996	0.5977894	0.5281577	0.1621079
750	0.3179381	0.5598174	0.0322043	0.7077959	0.1026085	0.2432334	0.7462125	0.6603989	0.6199836	0.1960833
800	0.3418456	0.5917056	0.0713155	0.6339650	0.0493177	0.3190288	0.7738664	0.6626192	0.5691501	0.1794773
850	0.3365614	0.5360123	0.0451786	0.6668724	0.0440956	0.3023412	0.7197819	0.5868491	0.6581601	0.1240430
900	0.3941283	0.5027395	0.0256155	0.6801215	0.0750045	0.2447689	0.8275415	0.6678398	0.6717026	0.1893351
950	0.3910986	0.4220950	0.0392566	0.5871093	0.0850049	0.2745318	0.6969724	0.7058217	0.6288849	0.2080975
1000	0.2370209	0.4686702	0.0671074	0.6356896	0.0900760	0.3240191	0.5778721	0.6711417	0.5512312	0.1543918

0	0.2716601	0.6194911	0.0395025	0.8379967	0.0800646	0.2158856	0.8568795	0.8771223	0.6209348	0.1626603
50	0.4167356	0.4462539	0.0428727	0.5723151	0.1116727	0.2017673	0.8982815	0.6969615	0.6302589	0.0865817
100	0.2863129	0.5032700	0.0349467	0.5575214	0.1111887	0.1974501	0.7914714	0.5497902	0.6572532	0.1245648
150	0.2097615	0.4559776	0.0631772	0.4961480	0.0920176	0.1687479	0.8748186	0.6860573	0.6739146	0.1079174
200	0.2744677	0.3989412	0.0202605	0.6119216	0.0766740	0.2199726	0.7515907	0.5249694	0.6195061	0.0606421
250	0.4116472	0.4398696	0.0417058	0.4934252	0.0724539	0.1732097	0.7264184	0.7676646	0.7719693	0.0670153
300	0.2910326	0.4283764	0.0504689	0.5037154	0.0487782	0.2445621	0.8105004	0.8453125	0.7613031	0.0608059
350	0.3339521	0.4328520	0.0320914	0.5833663	0.0553860	0.2306020	0.6855430	0.7126164	0.8214544	0.0366112
400	0.2357898	0.4926783	0.0343477	0.4365129	0.0771546	0.2026083	0.8167631	0.7208651	0.7302601	0.0676921
450	0.2627288	0.5537974	0.0220608	0.4139236	0.0462800	0.2628847	0.6954438	0.7258071	0.6687986	0.0452162
500	0.2806241	0.4788212	0.0368232	0.5171620	0.0922127	0.2638872	0.7697503	0.7217755	0.5961204	0.0332137
550	0.3245444	0.4317196	0.0743083	0.5728699	0.0412385	0.2003117	0.6302909	0.6846926	0.6623292	0.0539490
600	0.3132214	0.4073570	0.0574787	0.6991483	0.0666079	0.2225380	0.7656289	0.6492027	0.7081744	0.0997590
650	0.2616552	0.3601514	0.0255431	0.6084086	0.0634543	0.2348731	0.7615830	0.7288279	0.6289264	0.0926945
700	0.2664406	0.5317283	0.0529507	0.6305910	0.0769672	0.2445360	0.7296952	0.6046079	0.5722380	0.1562756
750	0.3896993	0.5594637	0.0235194	0.6769601	0.0621621	0.2473833	0.6657412	0.6939774	0.7173430	0.1503976
800	0.2601335	0.4672652	0.0297937	0.6325968	0.0670615	0.2269716	0.6183630	0.6872165	0.8216079	0.1467958
850	0.2937234	0.3955296	0.0502726	0.7511269	0.0569741	0.2182154	0.7610003	0.7748865	0.7049809	0.1037986
900	0.2761726	0.5953873	0.0387392	0.7252012	0.0644426	0.2665824	0.7628239	0.7328599	0.5397944	0.1341060
950	0.3618630	0.5059218	0.0109684	0.5639219	0.0760378	0.1876809	0.9287813	0.6664755	0.7418132	0.1683036
1000	0.3466095	0.3825928	0.0348518	0.6225139	0.0419818	0.2723918	0.6447323	0.7724912	0.6280197	0.1618702

0	0.3582620	0.6498150	0.0233220	0.6156474	0.0354557	0.2846716	0.8757364	0.7697962	0.5966006	0.1659317
50	0.2792161	0.4525738	0.0568317	0.5007172	0.0789080	0.3290487	0.7596007	0.7119651	0.6172387	0.2136439
100	0.2570456	0.6213734	0.0399255	0.5425366	0.0705103	0.2245778	0.7033873	0.5803344	0.6322395	0.1905693
150	0.2619109	0.5706691	0.0427688	0.4422515	0.1358683	0.2248913	0.8815668	0.5864598	0.5809189	0.3145469
200	0.3651639	0.5739417	0.0222304	0.4559121	0.0671041	0.2254702	0.7070251	0.6041125	0.6015423	0.1991981
250	0.4494656	0.5479446	0.0714875	0.4899111	0.0523421	0.2195081	0.7234351	0.5505319	0.6375697	0.2351667
300	0.2955597	0.5646487	0.0379522	0.4312029	0.0787445	0.2138869	0.6940757	0.5324085	0.5407202	0.2864354
350	0.3729756	0.4807377	0.0325371	0.5448493	0.0944922	0.1963992	0.6943139	0.4939382	0.5747068	0.3151214
400	0.4427704	0.4989090	0.0503969	0.4919470	0.0376514	0.2102660	0.7953460	0.7059708	0.5344249	0.1959668
450	0.2958353	0.5040627	0.0401622	0.5080116	0.1028325	0.2457055	0.7056417	0.5734186	0.4425791	0.2859173
500	0.3239465	0.5856731	0.0430964	0.4576198	0.1058762	0.3281548	0.7438834	0.6862469	0.4865440	0.2377689
550	0.2914039	0.5050675	0.0287984	0.6884268	0.0975116	0.1430607	0.7854574	0.6427492	0.4955351	0.2315863
600	0.3944603	0.5700800	0.0405943	0.7199428	0.0896795	0.2422097	0.6977862	0.6901048	0.5820699	0.2778331
650	0.3408642	0.5100439	0.0371991	0.7770232	0.0436879	0.2494928	0.7337701	0.6471195	0.5854212	0.1630304
700	0.3643504	0.5407411	0.0430699	0.6681436	0.0568044	0.2105623	0.7071309	0.5839459	0.6660997	0.3258429
750	0.4100674	0.4798400	0.0358778	0.5969046	0.0501343	0.1914541	0.8416964	0.6862379	0.5412392	0.2315215
800	0.3682602	0.6224656	0.0373225	0.6084874	0.0713550	0.3134434	0.7400460	0.4814668	0.4865094	0.2482888
850	0.4035593	0.6103961	0.0590851	0.6536829	0.0724041	0.2546493	0.7281025	0.5516061	0.4680079	0.3037219
900	0.4792448	0.5429142	0.0246849	0.6258069	0.0558817	0.3744688	0.6554223	0.7346719	0.6082953	0.1951598
950	0.2579537	0.5129184	0.0254520	0.5530392	0.0523348	0.1985350	0.7864800	0.6223391	0.7010200	0.1927605
1000	0.2422612	0.5036741	0.0347105	0.6546306	0.0672319	0.2280661	0.7194798	0.6554664	0.5645385	0.1758977
