"Time"	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W
250	0.5129221	0.8763056	0.4768410	0.4092231	0.1196399	0.6857151	0.4295554	0.0531664	0.1715441	0.9007523
300	0.5144223	0.8878563	0.5395355	0.2768655	0.1003807	0.6704593	0.4275270	0.0532093	0.1732495	0.8999244
350	0.5124975	0.9094404	0.6050939	0.1906240	0.0923832	0.6614384	0.4268885	0.0532606	0.1740849	0.8996191
400	0.5045987	0.9312170	0.6573425	0.1418400	0.0892272	0.6559047	0.4266741	0.0533015	0.1744636	0.8995066
450	0.4922998	0.9479954	0.6921606	0.1166929	0.0880230	0.6523082	0.4265935	0.0533285	0.1746268	0.8994653
500	0.4787042	0.9591408	0.7127928	0.1045437	0.0875725	0.6498989	0.4265589	0.0533444	0.1746948	0.8994500
550	0.4880040	0.9617626	0.7946517	0.1003918	0.1058457	0.6562873	0.6768669	0.0534143	0.1941111	0.9402619
600	0.5101923	0.9658044	0.8844880	0.1370864	0.2097317	0.6903440	0.8580023	0.0537453	0.2031282	0.9751397
650	0.5265435	0.9720368	0.9287170	0.2745365	0.3403191	0.7311888	0.9239375	0.0540986	0.1999525	0.9904873
700	0.5348809	0.9768597	0.9161210	0.4559228	0.4333223	0.7627077	0.9449810	0.0542386	0.1950184	0.9964532
750	0.5377874	0.9785568	0.8532613	0.6029217	0.4842545	0.7826547	0.9514461	0.0542036	0.1916378	0.9986889
800	0.5384076	0.9762668	0.7710105	0.6965980	0.5083793	0.7939644	0.9534713	0.0541045	0.1898177	0.9995168
850	0.5392370	0.9695325	0.6972213	0.7488740	0.5188402	0.7999731	0.9541732	0.0540097	0.1889475	0.9998221
900	0.5419634	0.9587742	0.6430355	0.7757361	0.5231416	0.8030691	0.9544649	0.0539415	0.1885596	0.9999345
950	0.5474285	0.9456843	0.6078883	0.7887821	0.5248675	0.8046830	0.9546096	0.0538992	0.1883943	0.9999759
1000	0.5555433	0.9326295	0.5869359	0.7948647	0.5255624	0.8055848	0.9546885	0.0538753	0.1883261	0.9999911

0	0.6117672	0.8992369	0.5625647	0.7997917	0.5260890	0.8075236	0.9547815	0.0538505	0.1882806	1.0000000
50	0.5624461	0.9210379	0.5624353	0.8056234	0.6405806	0.8073948	0.9344911	0.1489368	0.1882806	1.0000000
100	0.4867307	0.9449597	0.5598783	0.8325163	0.7509540	0.8046106	0.8257276	0.2628563	0.1882806	1.0000000
150	0.4254850	0.9579139	0.5517380	0.8631918	0.7884704	0.7937835	0.6918808	0.3311498	0.1882806	1.0000000
200	0.3839939	0.9631761	0.5398883	0.8836365	0.7825723	0.7738120	0.5958340	0.3650912	0.1882806	1.0000000
250	0.3584618	0.9642477	0.5285148	0.8928069	0.7641503	0.7493688	0.5412209	0.3805240	0.1882806	1.0000000
300	0.3438897	0.9633850	0.5202617	0.8946117	0.7480287	0.7262974	0.5135964	0.3871858	0.1882806	1.0000000
350	0.3362032	0.9619473	0.5155836	0.8930475	0.7375111	0.7080540	0.5005415	0.3899654	0.1882806	1.0000000
400	0.3325416	0.9606607	0.5136678	0.8906544	0.7315577	0.6953317	0.4946427	0.3910977	0.1882806	1.0000000
450	0.3310497	0.9597962	0.5133952	0.8885798	0.7284599	0.6872388	0.4920630	0.3915510	0.1882806	1.0000000
500	0.3306046	0.9593495	0.5138624	0.8871244	0.7269360	0.6824336	0.4909630	0.3917300	0.1882806	1.0000000
550	0.3771278	0.9302629	0.5146331	0.8793012	0.5144353	0.6800156	0.5055631	0.2967136	0.1882806	1.0000000
600	0.4524118	0.8988447	0.5189016	0.8185154	0.3100374	0.6835601	0.5914574	0.1828212	0.1882806	1.0000000
650	0.5180275	0.8839826	0.5392391	0.6898532	0.2474930	0.6992111	0.7176024	0.1145382	0.1882806	1.0000000
700	0.5649028	0.8853222	0.5851324	0.5793309	0.2835707	0.7240209	0.8235971	0.0806007	0.1882806	1.0000000
750	0.5924245	0.8992687	0.6407798	0.5560635	0.3558276	0.7497001	0.8897486	0.0651694	0.1882806	1.0000000
800	0.6031625	0.9173543	0.6774698	0.5996629	0.4222598	0.7706056	0.9246815	0.0585082	0.1882806	1.0000000
850	0.6020255	0.9318567	0.6832705	0.6618296	0.4686403	0.7852481	0.9414507	0.0557288	0.1882806	1.0000000
900	0.5949232	0.9395966	0.6662422	0.7145872	0.4964473	0.7945209	0.9490539	0.0545966	0.1882806	1.0000000
950	0.5868844	0.9407347	0.6403545	0.7509155	0.5115713	0.8000001	0.9523755	0.0541434	0.1882806	1.0000000
1000	0.5810619	0.9369200	0.6155821	0.7732068	0.5192590	0.8030970	0.9537886	0.0539644	0.1882806	1.0000000

0	0.6117672	0.8992369	0.5625647	0.7997917	0.5260890	0.8075236	0.9547815	0.0538505	0.1882806	1.0000000
50	0.6120179	0.8992052	0.5625570	0.7997926	0.5260890	0.8075291	0.9547804	0.0538735	0.2040122	0.7265363
100	0.6121681	0.8991889	0.5625534	0.7997929	0.5260828	0.8075316	0.9546503	0.0548068	0.3073207	0.4928530
150	0.6122564	0.8991806	0.5625519	0.7997852	0.5259009	0.8075096	0.9525208	0.0641800	0.4719387	0.3900242
200	0.6123072	0.8991766	0.5625569	0.7996532	0.5239185	0.8072413	0.9373085	0.1033252	0.6124821	0.3500527
250	0.6123358	0.8991786	0.5626259	0.7985514	0.5127728	0.8056492	0.8837697	0.1794652	0.6996294	0.3350734
300	0.6123492	0.8992152	0.5631044	0.7931011	0.4774918	0.8001683	0.7845049	0.2675628	0.7450594	0.3295267
350	0.6123368	0.8994368	0.5652539	0.7751790	0.4096126	0.7879950	0.6717134	0.3419310	0.7664599	0.3274811
400	0.6122266	0.9003426	0.5721795	0.7320488	0.3228537	0.7686510	0.5782683	0.3936715	0.7759198	0.3267278
450	0.6117769	0.9030584	0.5894403	0.6523560	0.2415882	0.7447696	0.5141240	0.4254157	0.7799278	0.3264505
500	0.6104227	0.9092319	0.6239351	0.5389567	0.1803034	0.7204178	0.4747726	0.4432683	0.7815764	0.3263484
550	0.6072467	0.9199173	0.6791685	0.4142170	0.1402175	0.6989132	0.4523756	0.4505354	0.7363437	0.5997746
600	0.6013524	0.9340182	0.7492721	0.3044220	0.1164871	0.6819459	0.4458432	0.4131584	0.5511596	0.8334440
650	0.5925701	0.9485696	0.8203117	0.2235078	0.1064039	0.6713866	0.4784385	0.3084529	0.3769948	0.9362678
700	0.5817988	0.9609047	0.8793984	0.1759259	0.1165889	0.6721980	0.5698421	0.2005194	0.2748876	0.9762373
750	0.5705648	0.9699596	0.9203168	0.1710805	0.1603550	0.6876869	0.6934648	0.1283015	0.2254141	0.9912160
800	0.5602753	0.9759227	0.9406516	0.2284257	0.2382912	0.7132601	0.8025727	0.0888860	0.2035749	0.9967624
850	0.5517864	0.9793723	0.9350565	0.3466178	0.3276792	0.7404469	0.8754211	0.0695666	0.1944205	0.9988079
900	0.5454127	0.9806349	0.8969021	0.4843226	0.4037995	0.7633019	0.9163050	0.0606776	0.1907028	0.9995612
950	0.5411882	0.9795330	0.8321880	0.6011839	0.4569657	0.7798893	0.9369836	0.0567498	0.1892242	0.9998385
1000	0.5391460	0.9755403	0.7594659	0.6833895	0.4894927	0.7907952	0.9468065	0.0550615	0.1886447	0.9999406

0	0.6117672	0.8992369	0.5625647	0.7997917	0.5260890	0.8075236	0.9547815	0.0538505	0.1882806	1.0000000
50	0.5595402	0.8979815	0.5385030	0.8372172	0.5260893	0.8075300	0.9547909	0.0537534	0.1560585	0.9566219
100	0.4840264	0.8890921	0.5019359	0.8789096	0.5261047	0.8075598	0.9549471	0.0533419	0.1317433	0.9195540
150	0.4299585	0.8706560	0.4710488	0.9019461	0.5262037	0.8076966	0.9553405	0.0529088	0.1255869	0.9032428
200	0.4008597	0.8465635	0.4494754	0.9125053	0.5264337	0.8080269	0.9557987	0.0526272	0.1259589	0.8969024
250	0.3904666	0.8222107	0.4361494	0.9169592	0.5267446	0.8085741	0.9561604	0.0524847	0.1273453	0.8945263
300	0.3915972	0.8016030	0.4286164	0.9187737	0.5270469	0.8092874	0.9563854	0.0524254	0.1283448	0.8936464
350	0.3984385	0.7863349	0.4246279	0.9195158	0.5272820	0.8100696	0.9565028	0.0524059	0.1288885	0.8933219
400	0.4070244	0.7761165	0.4226151	0.9198314	0.5274371	0.8108175	0.9565554	0.0524020	0.1291492	0.8932024
450	0.4150889	0.7697931	0.4216332	0.9199744	0.5275268	0.8114568	0.9565751	0.0524029	0.1292656	0.8931585
500	0.4216440	0.7661100	0.4211644	0.9200433	0.5275729	0.8119549	0.9565807	0.0524045	0.1293151	0.8931423
550	0.4882435	0.7669640	0.4442557	0.8828261	0.5275940	0.8123101	0.9565768	0.0524584	0.1675975	0.9365144
600	0.5797443	0.7833856	0.4795368	0.8413461	0.5275935	0.8124476	0.9564679	0.0528326	0.1930461	0.9735801
650	0.6417043	0.8108923	0.5099025	0.8184250	0.5275193	0.8121833	0.9560815	0.0533968	0.1966846	0.9898905
700	0.6701657	0.8385806	0.5317278	0.8079032	0.5272943	0.8115119	0.9555215	0.0537988	0.1940623	0.9962307
750	0.6750321	0.8606350	0.5455924	0.8034182	0.5269394	0.8106314	0.9550452	0.0539646	0.1913853	0.9986066
800	0.6673615	0.8760057	0.5536270	0.8015135	0.5265687	0.8097610	0.9547716	0.0539866	0.1897607	0.9994864
850	0.6552224	0.8858304	0.5579864	0.8006489	0.5262826	0.8090342	0.9546697	0.0539554	0.1889389	0.9998109
900	0.6432074	0.8917388	0.5602529	0.8002135	0.5261130	0.8084928	0.9546626	0.0539177	0.1885606	0.9999304
950	0.6333025	0.8951358	0.5614060	0.7999789	0.5260386	0.8081213	0.9546903	0.0538892	0.1883961	0.9999744
1000	0.6259513	0.8970245	0.5619893	0.7998545	0.5260218	0.8078819	0.9547218	0.0538712	0.1883272	0.9999906

0	0.6117672	0.8992369	0.5625647	0.7997917	0.5260890	0.8075236	0.9547815	0.0538505	0.1882806	1.0000000
50	0.6120179	0.8992052	0.5625570	0.7997926	0.5260894	0.6536975	0.9547981	0.0536854	0.1243528	1.0000000
100	0.6121681	0.8991889	0.5625534	0.7997940	0.5261151	0.4479995	0.9550433	0.0531028	0.0665272	1.0000000
150	0.6122564	0.8991805	0.5625509	0.7998088	0.5262644	0.3082606	0.9555832	0.0525909	0.0407713	1.0000000
200	0.6123072	0.8991759	0.5625442	0.7998703	0.5265806	0.2293256	0.9561437	0.0522933	0.0310875	1.0000000
250	0.6123363	0.8991713	0.5625220	0.8000027	0.5269753	0.1884611	0.9565518	0.0521465	0.0276910	1.0000000
300	0.6123536	0.8991616	0.5624730	0.8001918	0.5273363	0.1683487	0.9567964	0.0520798	0.0265394	1.0000000
350	0.6123667	0.8991416	0.5623956	0.8003973	0.5276062	0.1587690	0.9569265	0.0520510	0.0261558	1.0000000
400	0.6123814	0.8991087	0.5622990	0.8005817	0.5277818	0.1543086	0.9569905	0.0520390	0.0260292	1.0000000
450	0.6124024	0.8990641	0.5621984	0.8007253	0.5278852	0.1522661	0.9570203	0.0520341	0.0259877	1.0000000
500	0.6124317	0.8990130	0.5621071	0.8008258	0.5279416	0.1513423	0.9570336	0.0520321	0.0259741	1.0000000
550	0.6124689	0.8989615	0.5620327	0.8008902	0.5279706	0.3048314	0.9570392	0.0520339	0.0898976	1.0000000
600	0.6125113	0.8989150	0.5619773	0.8009289	0.5279842	0.5104450	0.9570287	0.0521128	0.1477217	1.0000000
650	0.6125551	0.8988765	0.5619389	0.8009501	0.5279772	0.6501729	0.9569161	0.0524147	0.1734771	1.0000000
700	0.6125967	0.8988470	0.5619144	0.8009546	0.5279056	0.7291113	0.9566029	0.0528556	0.1831608	1.0000000
750	0.6126333	0.8988259	0.5619020	0.8009287	0.5277177	0.7699673	0.9561448	0.0532527	0.1865572	1.0000000
800	0.6126636	0.8988127	0.5619046	0.8008522	0.5274198	0.7900498	0.9556861	0.0535268	0.1877088	1.0000000
850	0.6126867	0.8988080	0.5619287	0.8007187	0.5270767	0.7995830	0.9553250	0.0536879	0.1880924	1.0000000
900	0.6127021	0.8988138	0.5619789	0.8005447	0.5267598	0.8039915	0.9550831	0.0537732	0.1882190	1.0000000
950	0.6127088	0.8988324	0.5620532	0.8003601	0.5265107	0.8059868	0.9549387	0.0538153	0.1882605	1.0000000
1000	0.6127056	0.8988638	0.5621426	0.8001922	0.5263372	0.8068729	0.9548594	0.0538350	0.1882741	1.0000000

0	0.6117672	0.8992369	0.5625647	0.7997917	0.5260890	0.8075236	0.9547815	0.0538505	0.1882806	1.0000000
50	0.5524724	0.8992052	0.5625570	0.7997926	0.5260894	0.6402479	0.9547963	0.0537012	0.1324839	0.9901524
100	0.4662312	0.8991889	0.5625534	0.7997939	0.5261127	0.4165648	0.9550230	0.0531464	0.0824703	0.9817374
150	0.4021095	0.8991805	0.5625510	0.7998075	0.5262523	0.2646057	0.9555413	0.0526328	0.0606122	0.9780345
200	0.3625056	0.8991760	0.5625447	0.7998653	0.5265556	0.1787637	0.9560977	0.0523225	0.0526249	0.9765951
250	0.3401237	0.8991715	0.5625237	0.7999921	0.5269431	0.1343186	0.9565142	0.0521650	0.0499290	0.9760557
300	0.3281196	0.8991623	0.5624770	0.8001764	0.5273047	0.1124400	0.9567696	0.0520919	0.0490589	0.9758559
350	0.3219013	0.8991432	0.5624019	0.8003798	0.5275799	0.1020163	0.9569082	0.0520597	0.0487864	0.9757823
400	0.3187615	0.8991113	0.5623071	0.8005650	0.5277620	0.0971613	0.9569776	0.0520461	0.0487032	0.9757552
450	0.3172101	0.8990678	0.5622072	0.8007110	0.5278706	0.0949371	0.9570103	0.0520404	0.0486785	0.9757452
500	0.3164614	0.8990174	0.5621156	0.8008143	0.5279307	0.0939307	0.9570251	0.0520381	0.0486713	0.9757415
550	0.3756760	0.8989662	0.5620402	0.8008814	0.5279620	0.2608398	0.9570311	0.0520443	0.1067552	0.9855877
600	0.4619430	0.8989195	0.5619836	0.8009220	0.5279760	0.4844317	0.9570098	0.0521672	0.1574964	0.9940022
650	0.5261194	0.8988805	0.5619441	0.8009439	0.5279613	0.6363761	0.9568523	0.0525326	0.1785012	0.9977050
700	0.5657790	0.8988504	0.5619188	0.8009455	0.5278645	0.7222139	0.9564807	0.0529947	0.1855376	0.9991443
750	0.5882089	0.8988289	0.5619070	0.8009098	0.5276404	0.7666386	0.9559934	0.0533704	0.1876173	0.9996837
800	0.6002515	0.8988157	0.5619128	0.8008175	0.5273149	0.7884756	0.9555444	0.0536085	0.1881621	0.9998834
850	0.6064996	0.8988121	0.5619428	0.8006682	0.5269649	0.7988451	0.9552152	0.0537378	0.1882803	0.9999571
900	0.6096626	0.8988202	0.5620003	0.8004847	0.5266603	0.8036452	0.9550087	0.0538011	0.1882951	0.9999842
950	0.6112313	0.8988420	0.5620808	0.8002995	0.5264333	0.8058228	0.9548929	0.0538299	0.1882908	0.9999942
1000	0.6119914	0.8988767	0.5621735	0.8001386	0.5262829	0.8067941	0.9548332	0.0538423	0.1882860	0.9999979

0	0.6117672	0.8992369	0.5625647	0.7997917	0.5260890	0.8075236	0.9547815	0.0538505	0.1882806	1.0000000
50	0.6120179	0.8992053	0.5625643	0.7991300	0.5007510	0.8041289	0.7024683	0.2017809	0.1882806	1.0000000
100	0.6121677	0.8992106	0.5632710	0.7821492	0.3725395	0.7798751	0.4520334	0.3790109	0.1882806	1.0000000
150	0.6122333	0.8996729	0.5706133	0.7028531	0.2192590	0.7292159	0.3022877	0.4852583	0.1882806	1.0000000
200	0.6120089	0.9027741	0.6009468	0.5336701	0.1155441	0.6634300	0.2254877	0.5380626	0.1882806	1.0000000
250	0.6105464	0.9125116	0.6710273	0.3344928	0.0619465	0.5988110	0.1893578	0.5620722	0.1882806	1.0000000
300	0.6060239	0.9294081	0.7697477	0.1818850	0.0378532	0.5459691	0.1731268	0.5724363	0.1882806	1.0000000
350	0.5972248	0.9479485	0.8622225	0.0917742	0.0278175	0.5075776	0.1660307	0.5767605	0.1882806	1.0000000
400	0.5850643	0.9629180	0.9269485	0.0459763	0.0238090	0.4817673	0.1629877	0.5785222	0.1882806	1.0000000
450	0.5719183	0.9729364	0.9644137	0.0246775	0.0222423	0.4653544	0.1617035	0.5792273	0.1882806	1.0000000
500	0.5599790	0.9789184	0.9836236	0.0153042	0.0216355	0.4553632	0.1611693	0.5795058	0.1882806	1.0000000
550	0.5504116	0.9822398	0.9927291	0.0113435	0.0223492	0.4563214	0.2629152	0.4316843	0.1882806	1.0000000
600	0.5434210	0.9839942	0.9968241	0.0103958	0.0325352	0.4918723	0.4189476	0.2544963	0.1882806	1.0000000
650	0.5386589	0.9848871	0.9985798	0.0164004	0.0713712	0.5553723	0.5981284	0.1482652	0.1882806	1.0000000
700	0.5355880	0.9853272	0.9990220	0.0552063	0.1556653	0.6261511	0.7524761	0.0954670	0.1882806	1.0000000
750	0.5336936	0.9855208	0.9954409	0.1717421	0.2662171	0.6877821	0.8530452	0.0714598	0.1882806	1.0000000
800	0.5325776	0.9854395	0.9730102	0.3467927	0.3660367	0.7334844	0.9074536	0.0610966	0.1882806	1.0000000
850	0.5320172	0.9845993	0.9152546	0.5124719	0.4367986	0.7638383	0.9338143	0.0567727	0.1882806	1.0000000
900	0.5320547	0.9820194	0.8321486	0.6330606	0.4797800	0.7824786	0.9457863	0.0550112	0.1882806	1.0000000
950	0.5330563	0.9765875	0.7486694	0.7087031	0.5033456	0.7932918	0.9510098	0.0543061	0.1882806	1.0000000
1000	0.5356391	0.9676794	0.6812779	0.7521128	0.5153765	0.7993202	0.9532277	0.0540277	0.1882806	1.0000000

0	0.6117672	0.8992369	0.5625647	0.7997917	0.5260890	0.8075236	0.9547815	0.0538505	0.1882806	1.0000000
50	0.5548501	0.8992052	0.5625570	0.7997926	0.5260894	0.8075292	0.9547986	0.0536813	0.1221705	1.0000000
100	0.4720587	0.8991889	0.5625534	0.7997941	0.5261157	0.8075358	0.9550483	0.0530926	0.0623710	1.0000000
150	0.4105010	0.8991805	0.5625509	0.7998091	0.5262674	0.8075592	0.9555929	0.0525821	0.0357359	1.0000000
200	0.3724806	0.8991759	0.5625441	0.7998715	0.5265864	0.8076105	0.9561536	0.0522879	0.0257215	1.0000000
250	0.3509936	0.8991712	0.5625215	0.8000052	0.5269824	0.8076808	0.9565592	0.0521435	0.0222091	1.0000000
300	0.3394696	0.8991614	0.5624721	0.8001952	0.5273428	0.8077524	0.9568011	0.0520783	0.0210181	1.0000000
350	0.3335004	0.8991413	0.5623942	0.8004010	0.5276112	0.8078124	0.9569293	0.0520502	0.0206214	1.0000000
400	0.3304869	0.8991081	0.5622973	0.8005851	0.5277852	0.8078566	0.9569921	0.0520385	0.0204906	1.0000000
450	0.3289989	0.8990633	0.5621966	0.8007280	0.5278874	0.8078863	0.9570212	0.0520337	0.0204476	1.0000000
500	0.3282819	0.8990120	0.5621054	0.8008277	0.5279429	0.8079051	0.9570342	0.0520318	0.0204336	1.0000000
550	0.3851344	0.8989606	0.5620313	0.8008916	0.5279714	0.8079166	0.9570397	0.0520330	0.0865392	1.0000000
600	0.4679592	0.8989142	0.5619762	0.8009298	0.5279849	0.8079235	0.9570308	0.0521056	0.1463372	1.0000000
650	0.5295752	0.8988758	0.5619382	0.8009508	0.5279789	0.8079262	0.9569242	0.0524001	0.1729718	1.0000000
700	0.5676529	0.8988464	0.5619138	0.8009556	0.5279107	0.8079188	0.9566176	0.0528404	0.1829860	1.0000000
750	0.5891884	0.8988254	0.5619014	0.8009309	0.5277269	0.8078923	0.9561616	0.0532413	0.1864984	1.0000000
800	0.6007510	0.8988123	0.5619036	0.8008563	0.5274316	0.8078443	0.9557004	0.0535198	0.1876893	1.0000000
850	0.6067503	0.8988075	0.5619271	0.8007244	0.5270884	0.8077828	0.9553350	0.0536841	0.1880860	1.0000000
900	0.6097879	0.8988131	0.5619765	0.8005513	0.5267696	0.8077199	0.9550893	0.0537713	0.1882169	1.0000000
950	0.6112953	0.8988313	0.5620501	0.8003663	0.5265178	0.8076650	0.9549422	0.0538144	0.1882598	1.0000000
1000	0.6120269	0.8988624	0.5621393	0.8001975	0.5263418	0.8076224	0.9548612	0.0538346	0.1882738	1.0000000

0	0.6117672	0.8992369	0.5625647	0.7997917	0.5260890	0.8075236	0.9547815	0.0538505	0.1882806	1.0000000
50	0.5949820	0.9099986	0.5611179	0.8324347	0.5567195	0.7004156	0.8877430	0.0538736	0.2040900	0.7254271
100	0.5676220	0.9213241	0.5522493	0.8717416	0.5682866	0.5551956	0.8390903	0.0548148	0.3080526	0.4907961
150	0.5439305	0.9257469	0.5381546	0.8945650	0.5571101	0.4545393	0.8194898	0.0643175	0.4737969	0.3875502
200	0.5273535	0.9247809	0.5248898	0.9038273	0.5424957	0.3963606	0.8004362	0.1040766	0.6152206	0.3474166
250	0.5177534	0.9210824	0.5155783	0.9055410	0.5255642	0.3648161	0.7517378	0.1813057	0.7028308	0.3323765
300	0.5136080	0.9168589	0.5104371	0.9029901	0.4954996	0.3462482	0.6644774	0.2704540	0.7484607	0.3268074
350	0.5130098	0.9134257	0.5086686	0.8958657	0.4471212	0.3316358	0.5662261	0.3455434	0.7699391	0.3247535
400	0.5142271	0.9113287	0.5098295	0.8821440	0.3911922	0.3167673	0.4852590	0.3976917	0.7794278	0.3239971
450	0.5159604	0.9107401	0.5141195	0.8612412	0.3426555	0.3012379	0.4298896	0.4296409	0.7834463	0.3237187
500	0.5173527	0.9117429	0.5218012	0.8358406	0.3081725	0.2864700	0.3960151	0.4475888	0.7850984	0.3236162
550	0.5349903	0.9010420	0.5357920	0.7285128	0.2177660	0.3626114	0.4099403	0.4548946	0.7396805	0.5981513
600	0.5626095	0.8936078	0.5753952	0.5488179	0.1411134	0.4759872	0.4286716	0.4172867	0.5533883	0.8327685
650	0.5848936	0.9015061	0.6516279	0.3715832	0.1100333	0.5585331	0.4703622	0.3115438	0.3781163	0.9360093
700	0.5962280	0.9207348	0.7482488	0.2490409	0.1142685	0.6145385	0.5648923	0.2023387	0.2753796	0.9761410
750	0.5960588	0.9418553	0.8350354	0.2002785	0.1568492	0.6595641	0.6902013	0.1292256	0.2256158	0.9911804
800	0.5876625	0.9585731	0.8918386	0.2359354	0.2350647	0.6999488	0.8006272	0.0893169	0.2036546	0.9967493
850	0.5756606	0.9694350	0.9098851	0.3456126	0.3252728	0.7342723	0.8743951	0.0697571	0.1944514	0.9988031
900	0.5637883	0.9751704	0.8855794	0.4814049	0.4022553	0.7604823	0.9158102	0.0607589	0.1907146	0.9995594
950	0.5541936	0.9765897	0.8281457	0.5987192	0.4560776	0.7786206	0.9367582	0.0567837	0.1892286	0.9998379
1000	0.5478138	0.9739942	0.7586700	0.6817899	0.4890208	0.7902335	0.9467074	0.0550753	0.1886464	0.9999403
