"Time"	YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W
500	0.5459696	0.5361570	0.6793226	0.0000000	0.4359514	0.6994657	0.0924577	0.0119887	0.0468174	0.3242210
550	0.6020030	0.3683023	0.6651923	0.0092468	0.4153160	0.7814254	0.4596175	0.0038007	0.3783393	0.5501143
600	0.6611648	0.4787311	0.7304049	0.0062707	0.4920311	0.4226166	0.6852992	0.0211082	0.4415221	0.6992994
650	0.6884690	0.4980561	0.6942060	0.0253054	0.3287239	0.3126791	0.6978147	0.0094087	0.5013402	0.8480638
700	0.6135200	0.5706977	0.7711132	0.0128796	0.3835216	0.4046863	0.6596434	0.0134773	0.5479001	0.7152071
750	0.6138382	0.6272705	0.7712944	0.0199446	0.3795040	0.3649485	0.7120271	0.0113740	0.5236422	0.7994840
800	0.7085372	0.4858687	0.7821593	0.0249315	0.3039305	0.3413442	0.8525618	0.0082203	0.4022246	0.7660447
850	0.6302950	0.4503821	0.7142377	0.0666193	0.1861269	0.3467821	0.7303754	0.0288474	0.4563158	0.7100930
900	0.5905328	0.5147204	0.5781452	0.1009337	0.2736781	0.2882211	0.7018257	0.0366147	0.4977965	0.8337535
950	0.6754840	0.4757381	0.6350734	0.0952155	0.2528343	0.3138978	0.7633968	0.0615767	0.5438023	0.7657431
1000	0.5976199	0.6238039	0.6961104	0.1202862	0.1707434	0.2715915	0.8121600	0.0738562	0.6003800	0.6899253

0	0.5506156	0.4868097	0.5276114	0.2279431	0.2376945	0.3365364	0.8110290	0.2797740	0.4108454	0.7150051
50	0.5036616	0.3538834	0.5686006	0.0895920	0.1954407	0.2458649	0.8042685	0.1751951	0.3935613	0.7225534
100	0.5625219	0.3713540	0.7686446	0.0157079	0.1963733	0.2220508	0.8959208	0.1092565	0.3416598	0.8462979
150	0.5683308	0.3355661	0.5138010	0.0373791	0.1849368	0.3595976	0.7729357	0.0397348	0.3805234	0.7760246
200	0.6053740	0.4672898	0.6896767	0.0392274	0.1549466	0.3014351	0.6983852	0.0162723	0.4298933	0.7160389
250	0.6630864	0.5230024	0.7654247	0.0119861	0.1709317	0.2289131	0.7241740	0.0213746	0.3630265	0.7832692
300	0.5957472	0.5442384	0.6693021	0.0099109	0.1398858	0.2088466	0.6992241	0.0238308	0.3700708	0.7335779
350	0.6151679	0.5610145	0.7807883	0.0202928	0.2184145	0.2935621	0.6149078	0.0260333	0.3754699	0.8034301
400	0.5454119	0.4076512	0.7310365	0.0121994	0.2085667	0.2615937	0.7429025	0.0341960	0.4196693	0.7753419
450	0.5277094	0.4596892	0.6958965	0.0127973	0.3085185	0.2567673	0.7665979	0.0072111	0.3576172	0.7074503
500	0.5649914	0.4535173	0.8307896	0.0056118	0.2020839	0.3013396	0.7324909	0.0048013	0.3479130	0.7777661
550	0.5885063	0.5411405	0.8087801	0.0591528	0.1565676	0.2899250	0.8952222	0.0413244	0.5784463	0.7402420
600	0.5541089	0.5244531	0.7071935	0.1399815	0.1678051	0.2016263	0.6950143	0.1059692	0.4142833	0.7449364
650	0.6131731	0.5472618	0.6420794	0.1381740	0.2242269	0.2342620	0.7960045	0.1482213	0.5280868	0.6212998
700	0.6366509	0.4705368	0.6114783	0.2247367	0.2001475	0.3097398	0.7034277	0.1792187	0.6288898	0.6949309
750	0.5259442	0.4271727	0.5995034	0.2380486	0.2127193	0.2692432	0.8476600	0.1855264	0.4815291	0.8435272
800	0.6893052	0.3935720	0.6339787	0.2003383	0.1888865	0.2804150	0.8248898	0.2231355	0.5410325	0.7913612
850	0.5311433	0.4514877	0.5284338	0.2166461	0.2666967	0.2339561	0.7626833	0.2587395	0.5340603	0.8034145
900	0.5849365	0.3781656	0.5337383	0.1217498	0.2468542	0.2416849	0.5655171	0.2125263	0.4648924	0.7808384
950	0.5108909	0.3281707	0.5154501	0.1416761	0.2454585	0.2605207	0.8111555	0.2659964	0.4752153	0.7417235
1000	0.6063864	0.3878915	0.6230062	0.1115221	0.2351086	0.3225022	0.6229836	0.2528147	0.4347445	0.7200367

0	0.5892753	0.4433685	0.4920572	0.2688140	0.2114276	0.2881439	0.8668295	0.3078539	0.4674544	0.6754784
50	0.4955878	0.4120021	0.3410307	0.1824210	0.2236339	0.3303760	0.8483404	0.2499528	0.4935546	0.6500026
100	0.5557608	0.2999277	0.3290209	0.2105741	0.2613836	0.3061458	0.8010293	0.2586170	0.5188493	0.6512058
150	0.4327069	0.3621470	0.3026512	0.2079174	0.2145864	0.2684651	0.7333052	0.1980637	0.4947017	0.6060585
200	0.5151047	0.2883608	0.3545897	0.1372276	0.2286761	0.3065796	0.5683008	0.1786377	0.4919425	0.5657601
250	0.4125302	0.3846816	0.3400403	0.1892703	0.1726519	0.3408785	0.7272932	0.2400677	0.5164221	0.5272870
300	0.4532816	0.4251425	0.3321851	0.1898057	0.2781802	0.3335423	0.7675314	0.1844982	0.4238622	0.5552381
350	0.4847593	0.4249401	0.3023454	0.1829038	0.3116820	0.3802281	0.6999006	0.1859403	0.5565806	0.5829609
400	0.4465685	0.3260553	0.3520987	0.1835195	0.2599813	0.3367454	0.8567842	0.2220565	0.5720472	0.7394774
450	0.4019621	0.3177469	0.4604735	0.1867654	0.2064104	0.3216614	0.6929918	0.1677102	0.5732946	0.5293581
500	0.5688913	0.4813764	0.3929506	0.1378898	0.2465604	0.2288159	0.7287941	0.1694063	0.4590405	0.6346862
550	0.5425369	0.3169792	0.5267414	0.1344471	0.2313274	0.2390957	0.6490089	0.2184589	0.5496763	0.6094179
600	0.4625317	0.2939151	0.5241689	0.1102988	0.2116753	0.2411618	0.7429779	0.2104952	0.4529437	0.6650078
650	0.5064119	0.3189972	0.5380379	0.1734798	0.1954577	0.2793826	0.8054554	0.2162534	0.4489141	0.8015401
700	0.4645682	0.4019930	0.5463739	0.2120084	0.2510637	0.4110648	0.7229216	0.2081785	0.4415533	0.6810395
750	0.6217174	0.3680620	0.6105224	0.1422757	0.2363571	0.2590124	0.8999607	0.2659931	0.5598686	0.7424774
800	0.5722447	0.4701471	0.4833499	0.1486769	0.1797061	0.2569512	0.7421728	0.2444460	0.4880767	0.6958846
850	0.4616090	0.3894595	0.5587554	0.1352107	0.2712186	0.3446909	0.6822264	0.2824795	0.5124113	0.7420237
900	0.4556162	0.4315342	0.4950007	0.1740702	0.2936976	0.2933682	0.7112107	0.3314916	0.4482558	0.7128183
950	0.4864341	0.3475064	0.5312391	0.2201301	0.2481632	0.2350824	0.7525311	0.2211076	0.5396966	0.6892244
1000	0.4654363	0.3895701	0.5292909	0.1828143	0.2560898	0.2092585	0.7582726	0.2817227	0.5890680	0.7667176

0	0.6022885	0.4608211	0.6061646	0.1736303	0.2547649	0.2594192	0.7250813	0.2764183	0.5024017	0.6534534
50	0.6307628	0.3303338	0.5282722	0.1619716	0.2332006	0.2635579	0.6215585	0.3190360	0.4552817	0.7957260
100	0.7141196	0.3742166	0.5761759	0.1546429	0.2832477	0.2900178	0.5144608	0.1793129	0.3179517	0.8702020
150	0.6475429	0.3983898	0.5067087	0.1253361	0.2587358	0.2211443	0.5586611	0.1929347	0.3201763	0.7468342
200	0.6027919	0.4879813	0.6405603	0.1632041	0.2316104	0.3167714	0.5814873	0.2344995	0.3139943	0.7857246
250	0.5957259	0.4126720	0.6235469	0.1444532	0.2565927	0.3255733	0.5452056	0.1693907	0.2290069	0.6891194
300	0.6393479	0.3643657	0.5832693	0.1073370	0.2943630	0.2969221	0.4467750	0.1709238	0.2624482	0.6239370
350	0.8167125	0.4068951	0.6656628	0.1368264	0.2289922	0.3966717	0.5715433	0.1693485	0.3218108	0.7362579
400	0.7061099	0.3682054	0.6614533	0.1153494	0.2618955	0.3401267	0.5570340	0.1868512	0.3483689	0.7534181
450	0.8252101	0.4816802	0.6632535	0.1483425	0.3040318	0.3713062	0.4218790	0.1923033	0.3579295	0.7403911
500	0.6162437	0.3773107	0.5894680	0.1412461	0.2698453	0.4213632	0.5004622	0.1477856	0.3209221	0.8935701
550	0.5603562	0.3720068	0.6445093	0.0963422	0.3318572	0.3197749	0.5808421	0.1376496	0.5249707	0.9082251
600	0.5580410	0.3439808	0.5524175	0.1355736	0.2763513	0.3265551	0.6549406	0.0561874	0.4742873	0.7964261
650	0.5479217	0.4483460	0.7668526	0.0848862	0.3381901	0.2866151	0.7370788	0.0744972	0.5398819	0.6705999
700	0.5559058	0.5271738	0.6401095	0.0862037	0.2984516	0.3291162	0.7950297	0.0748619	0.4681681	0.7958350
750	0.6342289	0.4603879	0.6288320	0.0570300	0.2555585	0.3021713	0.7431810	0.0977510	0.4535348	0.6379445
800	0.5254651	0.4607035	0.6968995	0.1187687	0.2055750	0.2269508	0.6718982	0.0648163	0.5307709	0.6675539
850	0.6946833	0.3999997	0.5617883	0.1097910	0.2029104	0.4130623	0.6943616	0.0978631	0.5777317	0.6946435
900	0.6646180	0.5419108	0.5251680	0.2074392	0.2201194	0.2265187	0.6612025	0.1133923	0.5114632	0.7824017
950	0.5421675	0.4301047	0.5310927	0.1711989	0.2340039	0.2663636	0.8056743	0.1598299	0.4306229	0.6029899
1000	0.5512536	0.4745771	0.5096994	0.0915193	0.1982862	0.2211812	0.6822719	0.1621247	0.4977434	0.7405264

0	0.5318525	0.3982880	0.4723815	0.2147656	0.2274361	0.2723526	0.7621281	0.2424873	0.4976225	0.6847479
50	0.5906170	0.4442231	0.4982397	0.1933010	0.5917085	0.2292919	0.8053098	0.3108671	0.4774191	0.6809617
100	0.5640537	0.4089703	0.5328384	0.1101137	0.6547569	0.1925548	0.7209045	0.3383040	0.4932145	0.7049344
150	0.4729052	0.4125907	0.5277035	0.0364793	0.6316272	0.2644442	0.7741255	0.2547115	0.4439830	0.5926836
200	0.6792979	0.3505232	0.6856798	0.0217786	0.6917412	0.2561565	0.6753139	0.2162273	0.6331594	0.8272046
250	0.5390590	0.4219467	0.6569920	0.0112734	0.7128143	0.1816584	0.7327031	0.0718317	0.5607473	0.7295300
300	0.4568901	0.5243509	0.6704945	0.0143514	0.6211324	0.1593747	0.7600127	0.0965952	0.5353820	0.6676989
350	0.5161384	0.3987707	0.7338465	0.0146063	0.8170292	0.1780237	0.7344058	0.1015816	0.4882974	0.6940311
400	0.5093197	0.5573327	0.6566034	0.0094827	0.8401622	0.1777576	0.7692429	0.0913584	0.4908887	0.8340556
450	0.4988851	0.4647564	0.7085461	0.0194388	0.7151636	0.1573389	0.8857330	0.1030441	0.4785902	0.7890821
500	0.6063055	0.4968234	0.8441625	0.0205051	0.8612644	0.1463987	0.8463987	0.0755295	0.4970979	0.8327796
550	0.5409655	0.4450900	0.7701749	0.0165277	0.2638587	0.2453582	0.5830921	0.0300011	0.4258695	0.7655001
600	0.5479581	0.5899660	0.6584149	0.0132888	0.1550498	0.2592584	0.6556841	0.0275477	0.5009130	0.7592212
650	0.6511016	0.4718735	0.7383938	0.0602990	0.2214142	0.3023065	0.6705950	0.0323060	0.4208899	0.6883680
700	0.6220055	0.5858968	0.7101175	0.1726290	0.1953555	0.2816841	0.7395281	0.0762102	0.4804344	0.7000156
750	0.5839714	0.4469461	0.6501786	0.2082345	0.2598571	0.2262393	0.6912670	0.1119418	0.6332856	0.7941016
800	0.6471347	0.4767678	0.5556852	0.2878778	0.2624258	0.2826857	0.7283028	0.2042708	0.6660737	0.6311683
850	0.5701989	0.4946315	0.4768043	0.1954885	0.2009646	0.2778523	0.7823699	0.2878276	0.5142883	0.7621309
900	0.7416770	0.4209831	0.4931958	0.1493180	0.1926392	0.2958097	0.8224738	0.3398010	0.4607806	0.7741526
950	0.5112063	0.3286744	0.5123897	0.1620205	0.2396466	0.2211460	0.8707713	0.2941115	0.5266799	0.6871418
1000	0.5578520	0.3179323	0.5221875	0.1665653	0.1611851	0.3077619	0.7691958	0.2976010	0.4520692	0.7891022

0	0.6527624	0.4124894	0.5225895	0.2239765	0.2109750	0.2625728	0.7481045	0.4062546	0.4610400	0.6916613
50	0.7139443	0.4527971	0.3517358	0.1598275	0.2288077	0.2107659	0.7079020	0.4452037	0.4042512	0.4048174
100	0.5675243	0.5528183	0.3240561	0.1550996	0.1588720	0.2411241	0.7646765	0.5532147	0.4219534	0.2929580
150	0.6255274	0.6261861	0.4528623	0.2154553	0.1704822	0.2852130	0.6855412	0.4792564	0.5484745	0.3396131
200	0.6800743	0.4629431	0.3884950	0.3456621	0.2159932	0.2235197	0.7288874	0.5742881	0.2691271	0.4266547
250	0.6325715	0.5186865	0.3015440	0.2408002	0.1864580	0.2559884	0.7159833	0.7149544	0.3412716	0.2808834
300	0.5996265	0.4645462	0.2849909	0.2332696	0.2188800	0.2693910	0.8011914	0.6597703	0.3186244	0.3490155
350	0.6260683	0.5215634	0.2381893	0.2056536	0.2489000	0.2854298	0.8949750	0.4984992	0.3271504	0.2839331
400	0.6392364	0.5336677	0.2741971	0.1752109	0.2360333	0.2869524	0.6813692	0.6191252	0.3096903	0.2448258
450	0.6593603	0.4719169	0.2849405	0.1179057	0.1880419	0.2666189	0.7172702	0.5557966	0.3593649	0.3129449
500	0.6875901	0.4498795	0.2524698	0.1805403	0.2316731	0.2595445	0.7053286	0.5679266	0.3610417	0.2393436
550	0.6464342	0.1894860	0.4636436	0.1571527	0.1996105	0.2669683	0.8392567	0.3625623	0.4199662	0.6800367
600	0.4265294	0.2905001	0.4923026	0.1825587	0.2534853	0.2739002	0.8408939	0.3531385	0.4858464	0.6585361
650	0.3924574	0.3219800	0.6120300	0.1785731	0.2500817	0.2854537	0.8317699	0.3250508	0.4127252	0.7541874
700	0.4820556	0.4518843	0.4909066	0.2381976	0.2065669	0.3203311	0.6526665	0.2638248	0.4504987	0.7746381
750	0.4914704	0.3918042	0.6041292	0.2669697	0.2121117	0.2569352	0.7669659	0.2363829	0.5969805	0.6960410
800	0.5293807	0.3601531	0.4500070	0.2813867	0.2440159	0.2208744	0.7788264	0.3131019	0.4212297	0.6607103
850	0.4664410	0.4202888	0.5603954	0.1833250	0.2802084	0.2548247	0.7914936	0.3050674	0.4313248	0.7162844
900	0.4710706	0.4178717	0.4633401	0.1992333	0.2173308	0.2825936	0.7583653	0.3113302	0.5152279	0.7983049
950	0.5572002	0.3957875	0.5453695	0.2240069	0.2140794	0.3366471	0.7376174	0.2897715	0.4468460	0.8121106
1000	0.4699389	0.4763315	0.6171680	0.2269495	0.2456797	0.2672328	0.6899801	0.2481947	0.5086656	0.7691223
