"Time"	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W
50	0.2339518	0.0950162	0.2516927	0.5870172	0.7962537	0.8473974	0.6003972	0.5721175	0.7412442	1.0010796
100	0.2306494	0.0952090	0.2814755	0.5326096	0.8137991	0.9297488	0.6620264	0.5786470	0.7494349	0.9406298
150	0.2861611	0.1352297	0.3171458	0.5669286	0.8414582	0.9186663	0.5689403	0.7722894	0.7852994	0.9819876
200	0.3229736	0.1174451	0.2909063	0.6278987	0.9015927	0.9007817	0.5250570	0.6968672	0.8571711	0.9718695
250	0.3227305	0.1241235	0.2836097	0.5948598	0.8213189	0.8580545	0.5657294	0.6738487	0.8639926	0.9936451
300	0.3500733	0.1374567	0.2786665	0.5892066	0.8133733	0.8982417	0.5677272	0.6480464	0.8350880	1.0837812
350	0.2801256	0.1395073	0.2730363	0.6403475	0.8363251	0.8717018	0.5161794	0.6214553	0.7615236	1.0178545
400	0.3618784	0.1281861	0.3787262	0.6603019	0.8423981	0.9110658	0.6616611	0.7004391	0.7700162	1.1565841
450	0.3941401	0.1432531	0.4042420	0.6538369	0.7489536	0.9100235	0.7794476	0.7543555	0.8160625	1.0438307
500	0.4123704	0.1597952	0.3584134	0.6057322	0.8628839	0.8433584	0.6459235	0.7710443	0.8120651	1.0418378
550	0.4031771	0.1377998	0.3801718	0.5032716	0.8334297	0.8902108	0.6527514	0.6962965	0.8270450	1.0804496
600	0.3357961	0.1403763	0.2577655	0.4530462	0.8965186	0.9020856	0.6618850	0.6637095	0.8537451	1.0641938
650	0.3022756	0.1337080	0.2469099	0.3948650	0.7993478	0.8854653	0.6602313	0.6949160	0.8125498	1.0114328
700	0.2234238	0.0771841	0.1750931	0.4162225	0.9014164	0.8549796	0.6732165	0.6714242	0.7859402	1.0306999
750	0.1925828	0.0822848	0.1955247	0.5103695	0.8664313	0.8089818	0.7134459	0.6104001	0.8348856	1.0235460
800	0.1391245	0.0844021	0.2384580	0.5356121	0.8692358	0.8701439	0.6584782	0.7218167	0.9756910	1.0227525
850	0.1292859	0.1374625	0.2707863	0.4916329	0.8245635	0.9204723	0.5988379	0.6347125	0.9822234	1.0087433
900	0.1715750	0.1192806	0.2545425	0.5069399	0.8994237	0.8748476	0.5805673	0.6845924	0.8788924	0.9636942
950	0.1899239	0.1506520	0.2351039	0.5188733	0.7894132	0.8563067	0.5550147	0.8804185	0.8857723	1.0908969
1000	0.2136927	0.1257694	0.2450113	0.5075132	0.7977139	0.9155311	0.5143083	0.8546802	0.8529694	0.9995627

0	0.2012959	0.1099055	0.2271681	0.4327482	0.8312112	0.9292307	0.6957072	0.6067822	0.8285663	0.9036816
50	0.1425038	0.0558862	0.4072237	0.5313998	0.8404247	0.9188213	0.5855538	0.6477005	0.7335087	0.9070657
100	0.1633548	0.1483358	0.6676070	0.4963766	0.8756443	0.8387712	0.5836790	0.6148457	0.8250582	0.9043821
150	0.2284560	0.2882893	0.8133940	0.4610017	0.9233720	0.9105183	0.5798139	0.5340750	0.8037109	1.1424623
200	0.3514036	0.3293931	0.7627114	0.4709188	0.8953728	0.8866305	0.6215654	0.6864896	0.8807785	1.0146756
250	0.4906423	0.3568643	0.6844180	0.5936511	0.8798260	0.9053732	0.6226640	0.6722322	1.0061400	1.0098750
300	0.4687224	0.3983371	0.7219775	0.5978953	0.8264928	0.8401934	0.5235311	0.7512122	0.7589135	0.9297287
350	0.5036323	0.3797038	0.7784787	0.5490671	0.7893659	0.8650240	0.5539257	0.7102416	0.7558152	0.9298607
400	0.5298729	0.3618081	0.8283893	0.5730990	0.8987594	0.7969969	0.4668981	0.7202818	0.7651413	0.9717525
450	0.5576263	0.4170257	0.8839406	0.5235512	0.8944708	0.8155360	0.4611006	0.6783513	0.7911567	0.9203444
500	0.6170975	0.4764769	0.8897238	0.5680729	0.9033925	0.7832860	0.5355921	0.6231748	0.7489292	0.9440290
550	0.5828916	0.4673018	0.6553797	0.4956596	0.9402580	0.7681656	0.5347337	0.6512790	0.7663693	0.9634938
600	0.5699427	0.3376095	0.4259007	0.4832557	0.9093913	0.8785924	0.5640528	0.7049963	0.9408863	0.9944441
650	0.5097541	0.1952981	0.3387317	0.4044864	0.8996429	0.8484134	0.5900863	0.7136801	0.8409863	0.9997863
700	0.4111036	0.1440778	0.2131447	0.4396803	1.0073870	0.8126275	0.5874231	0.6395318	0.8093314	0.9379597
750	0.2904690	0.1232977	0.1927138	0.4238530	0.9505965	0.8538593	0.6609500	0.7224763	0.7219959	1.1487654
800	0.2004593	0.1055790	0.1894702	0.4588143	0.9425744	0.9062773	0.5922250	0.6524712	0.7962188	1.0631514
850	0.1883856	0.0836498	0.1765759	0.4837567	0.7675065	0.9727135	0.6332693	0.6804210	0.8466754	1.0309192
900	0.1992950	0.0711336	0.1972004	0.5365865	0.8273688	0.8952051	0.5691819	0.6816414	0.8469973	1.1554972
950	0.1665041	0.0402344	0.2315434	0.4850738	0.9504518	0.8639406	0.6225703	0.7550448	0.8826892	1.1095963
1000	0.1258974	0.0389759	0.2745947	0.5467023	0.9124953	0.8655908	0.5979989	0.8226846	0.9301539	1.1642275

0	0.2012959	0.1099055	0.2271681	0.4327482	0.8312112	0.9292307	0.6957072	0.6067822	0.8285663	0.9036816
50	0.1460324	0.0976591	0.2246769	0.4744018	0.9238736	0.7681205	0.5156507	0.7429387	0.8347782	1.0037903
100	0.1875750	0.1158972	0.2316636	0.4625030	0.9175585	0.8570922	0.4059900	0.6041304	0.8475746	1.0476660
150	0.1845657	0.1016781	0.2469808	0.5052307	0.9153579	0.9320283	0.4280072	0.6224977	0.7697176	0.9811434
200	0.1988856	0.1200413	0.2366474	0.5259123	0.8320265	0.9375774	0.2967007	0.6626581	0.7767987	1.0105493
250	0.2030890	0.1286377	0.3096763	0.5321415	0.8841590	0.9661304	0.3431197	0.6078730	0.8258707	1.0202423
300	0.2260977	0.1339686	0.2960738	0.5430579	0.7877572	0.8946526	0.3074311	0.6829312	0.7799863	0.9386662
350	0.2547522	0.1183639	0.2666137	0.4663351	1.0122089	0.9949383	0.3073446	0.6379897	0.7377792	1.0073646
400	0.2651290	0.1071571	0.2743652	0.5139119	0.9388788	0.9711371	0.3461691	0.5285876	0.7886079	1.0130876
450	0.1922975	0.1185225	0.2199769	0.4415925	0.8053901	0.9871883	0.3768231	0.5676241	0.7546384	0.9389092
500	0.1906310	0.1118130	0.2164168	0.5199351	0.7852172	0.9920949	0.3317073	0.6526185	0.7831793	1.0457806
550	0.1627246	0.0611050	0.2262537	0.4926018	0.8061927	0.8980166	0.4980256	0.6520874	0.7711196	1.0043853
600	0.1444129	0.0916588	0.2184245	0.5752635	0.8973540	0.8817377	0.5682281	0.6335182	0.8710217	1.0124018
650	0.1417804	0.1011598	0.3051082	0.5266785	0.8993651	0.8885200	0.5435697	0.6871770	0.9069659	0.9145999
700	0.2163989	0.0972412	0.3096789	0.5171685	0.8584153	0.8487254	0.5625656	0.7018969	0.8028665	0.9669462
750	0.1919323	0.1140174	0.2507452	0.4573229	0.8514917	0.8580397	0.6628056	0.7282715	0.7594497	0.9755832
800	0.2009722	0.1041790	0.2293706	0.4631643	0.8045579	0.8817363	0.6707904	0.6759970	0.7794728	0.9191020
850	0.1951908	0.0811647	0.2601937	0.5485475	0.8430715	0.8853850	0.6730034	0.6900418	0.8433491	0.8770330
900	0.2160696	0.0631440	0.2670567	0.5985796	0.8608798	0.8566438	0.6540148	0.5787338	0.6851559	0.9233864
950	0.2036975	0.0834292	0.2541544	0.5575538	0.9126305	0.8307041	0.7025967	0.5406279	0.7568196	0.9268381
1000	0.1850804	0.1170626	0.3058847	0.5085767	0.9275529	0.7949691	0.6083568	0.5960905	0.7607017	0.9729366

0	0.2012959	0.1099055	0.2271681	0.4327482	0.8312112	0.9292307	0.6957072	0.6067822	0.8285663	0.9036816
50	0.1779029	0.0977584	0.4650957	0.5101719	0.7804103	0.9368963	0.6493270	0.5803310	0.7981954	0.9352394
100	0.1695720	0.1713682	0.6413349	0.5376177	0.8005044	0.8318867	0.6538529	0.5881917	0.8703628	0.8672665
150	0.2508822	0.2251316	0.7274331	0.5079332	0.8445711	0.8138161	0.6185341	0.6283215	0.9281149	1.0677178
200	0.3569876	0.2851942	0.8637654	0.4974262	0.8439815	0.8456639	0.5449737	0.7223009	1.0427701	1.0670167
250	0.3593543	0.3707782	0.8363282	0.5688027	0.9055761	0.8812135	0.5348881	0.7579344	0.9741004	1.0462486
300	0.3634641	0.4337472	0.8120991	0.4843857	0.9116666	0.8481698	0.5053034	0.7212067	0.9701046	1.0476186
350	0.4679050	0.4724942	0.8374837	0.5196099	0.9152741	0.9072041	0.5195170	0.7906544	0.9779451	1.0487943
400	0.5188066	0.4385157	0.7556794	0.5068232	0.8492865	0.8574093	0.4516757	0.7952182	0.9554257	1.0702548
450	0.4912798	0.4427383	0.7556035	0.4509101	0.8422223	0.8101401	0.4439716	0.7737456	1.0134332	1.1266778
500	0.5111882	0.4155986	0.7733382	0.5185042	0.8103448	0.7870298	0.4893372	0.7723943	0.9979936	1.0402827
550	0.4728115	0.3874115	0.5849551	0.5264032	0.7229955	0.8321691	0.5048741	0.7807373	1.0512319	1.1260493
600	0.4069214	0.2523719	0.3513326	0.5503009	0.8159932	0.8162839	0.5164760	0.7557375	0.9299727	1.0565577
650	0.3961863	0.1911597	0.3500082	0.5715053	0.9196740	0.8355621	0.4971415	0.7707392	0.8485194	0.9666629
700	0.3538648	0.1729700	0.3177122	0.5099532	0.8534674	0.9438983	0.5038389	0.7167192	0.8514981	0.9848466
750	0.3438584	0.1420599	0.2531048	0.4678651	0.8825738	0.9535408	0.5353381	0.7066540	0.9591121	1.0445320
800	0.3801466	0.1227895	0.2403952	0.4638324	0.8665937	0.8329232	0.6161409	0.7680916	0.8775584	1.0505991
850	0.2891447	0.0873119	0.2160690	0.4544320	0.9618983	0.8681528	0.5955528	0.7011302	0.8950150	1.0029003
900	0.2256670	0.0929589	0.1932434	0.5138517	0.9242587	0.8103643	0.5897793	0.7527086	0.8698707	1.0052440
950	0.2040832	0.0710543	0.2492827	0.4888727	0.8660930	0.8540115	0.5433738	0.8209870	0.7988991	0.9903129
1000	0.2079662	0.0724907	0.2227354	0.4608292	0.8514479	0.8927426	0.5831709	0.7360803	0.8513112	1.0302997

0	0.2012959	0.1099055	0.2271681	0.4327482	0.8312112	0.9292307	0.6957072	0.6067822	0.8285663	0.9036816
50	0.2017251	0.2568074	0.2865234	0.4855464	1.0887305	0.8949393	0.6466675	0.7279440	0.8121901	0.9520466
100	0.3300977	0.4047244	0.2607026	0.3875814	0.9569213	0.9656827	0.6275443	0.6652826	0.7541027	0.9786624
150	0.3448628	0.4709227	0.2124299	0.4506781	1.0430723	0.7793445	0.5210067	0.6902639	0.7870673	1.0581742
200	0.4674918	0.4437799	0.2149998	0.4659226	1.0192765	0.8695384	0.4884135	0.6506684	0.7538699	1.1093379
250	0.5215132	0.4778031	0.1945930	0.4570836	0.9764143	0.8532352	0.4253499	0.6122572	0.9302218	1.1308391
300	0.6220672	0.4581611	0.2027214	0.4126253	0.9759215	0.8083541	0.4795945	0.6493114	0.8773941	1.0666151
350	0.6317842	0.4156391	0.1962080	0.4666374	0.8838400	0.8178611	0.5662996	0.6977946	0.8960717	1.1187982
400	0.5579593	0.5276330	0.2217487	0.4647608	0.8723943	0.8529143	0.6117242	0.7346579	0.9462697	1.0640757
450	0.5019785	0.4552964	0.2211975	0.4560063	0.8669096	0.8543031	0.5393885	0.7827758	0.8822306	1.1344819
500	0.5563223	0.4897991	0.2058862	0.4561484	0.8113122	0.7715490	0.5439101	0.7898452	0.8891817	1.0129292
550	0.5661756	0.3567357	0.2306745	0.5859167	0.8053012	0.7812617	0.4813198	0.7213200	0.8716636	0.9971790
600	0.5192491	0.1783612	0.2641390	0.4929732	0.8227227	0.7349827	0.5264993	0.7754333	0.8507584	1.0982944
650	0.3960115	0.1445170	0.2043025	0.4789190	0.8111153	0.6948250	0.5846798	0.7402218	0.7899041	0.9969644
700	0.3202043	0.0954015	0.2208493	0.4841798	0.8149800	0.8737757	0.6152712	0.7204044	0.8754734	0.8748038
750	0.2506387	0.1120836	0.2954777	0.4933466	0.8705825	0.8799302	0.5975873	0.6812264	0.8336470	1.1050847
800	0.2200710	0.0794493	0.2606939	0.5580117	0.9654979	0.8978680	0.5737024	0.6112252	0.8846106	0.9818335
850	0.1835107	0.0965594	0.3167134	0.5827176	0.8951784	0.8948879	0.6124017	0.6113443	0.8741914	0.8963244
900	0.1658126	0.0776998	0.3444866	0.4862361	0.8686548	0.9357395	0.6618166	0.6229183	0.9245175	0.9995871
950	0.1380889	0.0780378	0.2636553	0.4841196	0.8882142	0.9646965	0.6433938	0.6399468	0.8667169	0.9855919
1000	0.1286379	0.1337957	0.2452425	0.4901320	0.8379564	0.9361261	0.6253777	0.7602776	0.8292792	0.9835154

0	0.2012959	0.1099055	0.2271681	0.4327482	0.8312112	0.9292307	0.6957072	0.6067822	0.8285663	0.9036816
50	0.1828545	0.1196037	0.3063000	0.5159888	0.9355798	0.8601368	0.4612021	0.6824743	0.8336207	0.9757986
100	0.1816872	0.0982506	0.2936882	0.4918752	0.9324179	0.8016434	0.4864752	0.8248894	0.9159957	0.9802527
150	0.1912763	0.1258964	0.1990081	0.4932538	0.7740185	0.7939440	0.4023093	0.8738529	0.9140664	1.0012755
200	0.2063054	0.1334173	0.2257085	0.5077083	0.8248041	0.7748979	0.3821184	0.9200848	0.8772677	1.0251311
250	0.1886109	0.0880201	0.2019946	0.5274465	0.8985883	0.7854723	0.3976797	0.8924398	0.9173175	1.0502009
300	0.1960192	0.0900566	0.2163127	0.5342464	0.9555378	0.8153007	0.3522173	0.9010604	0.9534918	1.0272195
350	0.1992104	0.1076303	0.2474977	0.5296138	0.8805014	0.7927746	0.2956705	0.8969048	0.8986767	0.9915743
400	0.1718320	0.0941997	0.2688378	0.4529529	0.9156941	0.8116477	0.3457112	0.8915534	0.7942138	1.0628056
450	0.1511827	0.1170951	0.2352801	0.4998861	0.9318410	0.8583237	0.3359178	0.7893994	0.8507134	1.0978736
500	0.2236493	0.0985257	0.2308103	0.4977531	0.8857516	0.7716338	0.3336426	0.9037153	0.8523328	1.0640131
550	0.1914498	0.0891794	0.2033501	0.4667551	0.8773170	0.8777397	0.4665399	0.8248727	0.9071424	1.0479074
600	0.1751682	0.0895475	0.2360404	0.4918185	0.8219389	0.8086732	0.5095187	0.8357676	0.7923470	0.9142052
650	0.1979646	0.1301964	0.2260051	0.5259410	0.7798938	0.8008376	0.5898463	0.6841363	0.8215796	0.8939523
700	0.2325427	0.1076178	0.1920101	0.5262906	0.8438128	0.7771497	0.6460244	0.6566088	0.7757707	0.9514809
750	0.2288705	0.0946483	0.2313542	0.5436381	0.8682295	0.8028981	0.6438057	0.6823330	0.6930191	0.9269548
800	0.2351298	0.1213810	0.2898638	0.5859070	0.9186850	0.9104533	0.6084978	0.6475972	0.7934627	0.9897276
850	0.1927274	0.1064702	0.3213552	0.4960930	0.8179157	0.8724265	0.6343053	0.6929390	0.7686149	1.0355542
900	0.1883275	0.1378210	0.2521977	0.4729362	0.8444484	0.9602821	0.6135921	0.6113563	0.8992985	1.1712118
950	0.2069308	0.1158259	0.2261073	0.4718744	0.8499855	0.9857571	0.6251424	0.6518206	0.9129198	1.1038709
1000	0.2026704	0.1124264	0.2296359	0.5032382	0.8940010	0.9166021	0.6860023	0.6838750	0.8853219	1.1189576

0	0.2012959	0.1099055	0.2271681	0.4327482	0.8312112	0.9292307	0.6957072	0.6067822	0.8285663	0.9036816
50	0.1910161	0.0642085	0.2319693	0.4865764	0.8163882	0.8865914	0.6312153	0.6939346	0.7118092	0.7127101
100	0.1360669	0.0950744	0.2517970	0.4549928	0.9075654	0.9361940	0.6175683	0.7064523	0.5467486	0.3861383
150	0.1805126	0.1160540	0.2446799	0.4175037	0.7995963	0.9290069	0.5991518	0.6565943	0.4515979	0.2186821
200	0.1798577	0.0936636	0.1816499	0.4157315	0.9527518	0.9261158	0.5691526	0.6036845	0.3643068	0.1336822
250	0.2118032	0.0988722	0.1698688	0.4279226	0.9091508	0.8590150	0.6575007	0.4969040	0.3368119	0.1054115
300	0.1907951	0.0823999	0.1683013	0.4465121	0.8252046	0.9242213	0.6959087	0.5011519	0.3417340	0.0711567
350	0.1763366	0.0948505	0.2093397	0.4792872	0.8191649	0.9914724	0.6499037	0.5181970	0.2910689	0.0789617
400	0.1946349	0.1211343	0.2653782	0.4891347	0.8479789	0.9554108	0.6740398	0.5181805	0.2707884	0.0951067
450	0.2008207	0.1256145	0.2105880	0.5084255	0.8378360	0.9335237	0.6867661	0.4912330	0.3271049	0.0828344
500	0.1813623	0.1122935	0.2231405	0.5489195	0.8320714	0.9727266	0.6695772	0.5214278	0.2604567	0.0733987
550	0.1533159	0.1003442	0.2553610	0.4984069	0.8457181	0.8254143	0.6331916	0.3658326	0.2102178	0.3138550
600	0.2000161	0.1078752	0.2548999	0.4982803	0.9127717	0.8676078	0.6737176	0.1771144	0.1785398	0.6334289
650	0.2657312	0.1041618	0.2384443	0.5228390	0.8212291	0.9540693	0.7769875	0.1075625	0.3163552	0.8352417
700	0.1999139	0.0786157	0.2362918	0.4886553	0.8008675	0.8980630	0.7852726	0.1784668	0.5278642	0.9536700
750	0.1411830	0.1294445	0.2995036	0.4662962	0.9077790	0.9450890	0.8630383	0.2998213	0.6825183	0.8824328
800	0.1921073	0.1130244	0.2668697	0.4094660	0.8418621	0.8620160	0.8584383	0.5244948	0.7139416	0.9404284
850	0.2095162	0.1587150	0.2597718	0.4276205	0.7774124	0.8613093	0.7838031	0.5443114	0.7142547	1.0237745
900	0.1928142	0.1475834	0.2399670	0.5475631	0.8826527	0.8481251	0.6549925	0.5165980	0.7451249	1.0033324
950	0.2801404	0.1428218	0.2846324	0.5967334	0.8078108	0.8358381	0.5590396	0.5573468	0.6895784	1.0533793
1000	0.2327594	0.1594206	0.3102095	0.5554359	0.8132479	0.7814930	0.5483466	0.5468563	0.7946603	1.0240938
