"Time"	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W	YOR028C
950	0.3651373	0.9997146	0.9307820	0.1263406	1.0000000	0.9993897	0.9920253	0.9999902	1.0000000	0.9999788
1000	0.3656268	0.9997146	0.9307820	0.1263406	1.0000000	0.9997313	0.9920263	0.9999963	1.0000000	0.9999928

0	0.3658295	0.9996961	0.9307140	0.1263507	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
50	0.4869409	0.9997081	0.9307648	0.1263454	1.0000000	1.0000000	0.9938952	0.7831970	1.0000000	1.0000000
100	0.6183769	0.9997123	0.9307797	0.1263429	1.0000000	1.0000000	0.9938646	0.5310108	1.0000000	1.0000000
150	0.6890472	0.9997138	0.9307832	0.1263417	1.0000000	1.0000000	0.9889446	0.3846248	1.0000000	1.0000000
200	0.7205804	0.9997143	0.9307835	0.1263411	1.0000000	1.0000000	0.9790475	0.3141263	1.0000000	1.0000000
250	0.7334784	0.9997145	0.9307830	0.1263408	1.0000000	1.0000000	0.9672209	0.2830315	1.0000000	1.0000000
300	0.7384981	0.9997146	0.9307826	0.1263407	1.0000000	1.0000000	0.9571891	0.2699960	1.0000000	1.0000000
350	0.7403906	0.9997146	0.9307824	0.1263406	1.0000000	1.0000000	0.9504795	0.2647078	1.0000000	1.0000000
400	0.7410889	0.9997146	0.9307822	0.1263406	1.0000000	1.0000000	0.9466654	0.2626107	1.0000000	1.0000000
450	0.7413425	0.9997146	0.9307821	0.1263406	1.0000000	1.0000000	0.9447268	0.2617927	1.0000000	1.0000000
500	0.7414336	0.9997146	0.9307821	0.1263406	1.0000000	1.0000000	0.9438160	0.2614776	1.0000000	1.0000000
550	0.6205032	0.9997146	0.9307821	0.1263406	1.0000000	1.0000000	0.9210762	0.4781603	1.0000000	1.0000000
600	0.4891388	0.9997146	0.9307820	0.1263406	1.0000000	1.0000000	0.9408070	0.7303010	1.0000000	1.0000000
650	0.4184962	0.9997146	0.9307820	0.1263406	1.0000000	1.0000000	0.9662011	0.8766699	1.0000000	1.0000000
700	0.3869734	0.9997146	0.9307820	0.1263406	1.0000000	1.0000000	0.9807580	0.9471619	1.0000000	1.0000000
750	0.3740792	0.9997146	0.9307820	0.1263406	1.0000000	1.0000000	0.9874223	0.9782544	1.0000000	1.0000000
800	0.3690610	0.9997146	0.9307820	0.1263406	1.0000000	1.0000000	0.9902021	0.9912890	1.0000000	1.0000000
850	0.3671690	0.9997146	0.9307820	0.1263406	1.0000000	1.0000000	0.9913137	0.9965769	1.0000000	1.0000000
900	0.3664710	0.9997146	0.9307820	0.1263406	1.0000000	1.0000000	0.9917500	0.9986738	1.0000000	1.0000000
950	0.3662174	0.9997146	0.9307820	0.1263406	1.0000000	1.0000000	0.9919197	0.9994917	1.0000000	1.0000000
1000	0.3661263	0.9997146	0.9307820	0.1263406	1.0000000	1.0000000	0.9919856	0.9998068	1.0000000	1.0000000

0	0.3658295	0.9996961	0.9307140	0.1263507	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
50	0.4386050	0.9997080	0.9290909	0.1160421	0.8074730	0.9949246	0.9920269	1.0000000	1.0000000	0.7144896
100	0.5172655	0.9997101	0.9193817	0.1085665	0.6670136	0.9882818	0.9920269	1.0000000	1.0000000	0.4279422
150	0.5591880	0.9997040	0.9089746	0.1113633	0.6190589	0.9838716	0.9920269	1.0000000	1.0000000	0.2862772
200	0.5775987	0.9996948	0.9077734	0.1182032	0.6055831	0.9814345	0.9920269	1.0000000	1.0000000	0.2278928
250	0.5849384	0.9996900	0.9141461	0.1244317	0.6021251	0.9801987	0.9920269	1.0000000	1.0000000	0.2057199
300	0.5876854	0.9996923	0.9224415	0.1287198	0.6012831	0.9796022	0.9920269	1.0000000	1.0000000	0.1976666
350	0.5886633	0.9996991	0.9293598	0.1312959	0.6010849	0.9793231	0.9920269	1.0000000	1.0000000	0.1948191
400	0.5889957	0.9997069	0.9341137	0.1327270	0.6010393	0.9791954	0.9920269	1.0000000	1.0000000	0.1938294
450	0.5891032	0.9997136	0.9370453	0.1334845	0.6010291	0.9791378	0.9920269	1.0000000	1.0000000	0.1934892
500	0.5891361	0.9997185	0.9387343	0.1338728	0.6010268	0.9791121	0.9920269	1.0000000	1.0000000	0.1933732
550	0.5161064	0.9997218	0.9414368	0.1487836	0.7935532	0.9841761	0.9920269	1.0000000	1.0000000	0.4788443
600	0.4372226	0.9997256	0.9488885	0.1554149	0.9340125	0.9908139	0.9920269	1.0000000	1.0000000	0.7653784
650	0.3953764	0.9997314	0.9543725	0.1499131	0.9819672	0.9952219	0.9920269	1.0000000	1.0000000	0.9070389
700	0.3771570	0.9997369	0.9545258	0.1418390	0.9954430	0.9976581	0.9920269	1.0000000	1.0000000	0.9654218
750	0.3699952	0.9997393	0.9507030	0.1354390	0.9989010	0.9988934	0.9920269	1.0000000	1.0000000	0.9875942
800	0.3673739	0.9997381	0.9454049	0.1313304	0.9997430	0.9994898	0.9920269	1.0000000	1.0000000	0.9956474
850	0.3664733	0.9997343	0.9404790	0.1289608	0.9999412	0.9997688	0.9920269	1.0000000	1.0000000	0.9984948
900	0.3661845	0.9997296	0.9367307	0.1276774	0.9999868	0.9998965	0.9920269	1.0000000	1.0000000	0.9994845
950	0.3661001	0.9997250	0.9342200	0.1270094	0.9999971	0.9999541	0.9920269	1.0000000	1.0000000	0.9998246
1000	0.3660790	0.9997214	0.9326805	0.1266706	0.9999994	0.9999798	0.9920269	1.0000000	1.0000000	0.9999406

0	0.3658295	0.9996961	0.9307140	0.1263507	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
50	0.3639865	0.9997545	0.9307664	0.1263454	1.0000000	0.8834030	0.9920269	1.0000000	1.0000000	1.0000000
100	0.3504115	0.9998076	0.9307901	0.1263429	1.0000000	0.7307968	0.9920269	1.0000000	1.0000000	1.0000000
150	0.3256502	0.9998344	0.9308055	0.1263417	1.0000000	0.6294796	0.9920269	1.0000000	1.0000000	1.0000000
200	0.2987568	0.9998459	0.9308154	0.1263411	1.0000000	0.5734925	0.9920269	1.0000000	1.0000000	1.0000000
250	0.2765624	0.9998504	0.9308211	0.1263408	1.0000000	0.5451025	0.9920269	1.0000000	1.0000000	1.0000000
300	0.2611226	0.9998521	0.9308240	0.1263407	1.0000000	0.5313981	0.9920269	1.0000000	1.0000000	1.0000000
350	0.2515493	0.9998527	0.9308254	0.1263406	1.0000000	0.5249873	0.9920269	1.0000000	1.0000000	1.0000000
400	0.2460774	0.9998529	0.9308259	0.1263406	1.0000000	0.5220519	0.9920269	1.0000000	1.0000000	1.0000000
450	0.2431304	0.9998530	0.9308262	0.1263406	1.0000000	0.5207283	0.9920269	1.0000000	1.0000000	1.0000000
500	0.2416128	0.9998530	0.9308263	0.1263406	1.0000000	0.5201381	0.9920269	1.0000000	1.0000000	1.0000000
550	0.2444813	0.9998066	0.9308247	0.1263406	1.0000000	0.6364741	0.9920269	1.0000000	1.0000000	1.0000000
600	0.2650337	0.9997578	0.9308160	0.1263406	1.0000000	0.7889657	0.9920269	1.0000000	1.0000000	1.0000000
650	0.2954075	0.9997324	0.9308041	0.1263406	1.0000000	0.8902329	0.9920269	1.0000000	1.0000000	1.0000000
700	0.3223545	0.9997215	0.9307944	0.1263406	1.0000000	0.9461982	0.9920269	1.0000000	1.0000000	1.0000000
750	0.3411894	0.9997172	0.9307883	0.1263406	1.0000000	0.9745787	0.9920269	1.0000000	1.0000000	1.0000000
800	0.3527135	0.9997155	0.9307850	0.1263406	1.0000000	0.9882790	0.9920269	1.0000000	1.0000000	1.0000000
850	0.3592006	0.9997149	0.9307833	0.1263406	1.0000000	0.9946880	0.9920269	1.0000000	1.0000000	1.0000000
900	0.3626511	0.9997147	0.9307826	0.1263406	1.0000000	0.9976226	0.9920269	1.0000000	1.0000000	1.0000000
950	0.3644127	0.9997146	0.9307823	0.1263406	1.0000000	0.9989459	0.9920269	1.0000000	1.0000000	1.0000000
1000	0.3652845	0.9997146	0.9307821	0.1263406	1.0000000	0.9995360	0.9920269	1.0000000	1.0000000	1.0000000

0	0.3658295	0.9996961	0.9307140	0.1263507	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
50	0.4429456	0.9997093	0.9406160	0.1263454	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
100	0.5265995	0.9997198	0.9503300	0.1263429	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
150	0.5715762	0.9997296	0.9550221	0.1263417	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
200	0.5916455	0.9997368	0.9569102	0.1263411	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
250	0.5998554	0.9997411	0.9576101	0.1263408	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
300	0.6030512	0.9997434	0.9578582	0.1263407	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
350	0.6042565	0.9997445	0.9579439	0.1263406	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
400	0.6047014	0.9997450	0.9579730	0.1263406	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
450	0.6048631	0.9997453	0.9579828	0.1263406	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
500	0.6049213	0.9997453	0.9579861	0.1263406	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
550	0.5279756	0.9997443	0.9481364	0.1263406	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
600	0.4443907	0.9997385	0.9384386	0.1263406	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
650	0.3994406	0.9997303	0.9337505	0.1263406	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
700	0.3793809	0.9997235	0.9318626	0.1263406	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
750	0.3711740	0.9997191	0.9311619	0.1263406	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
800	0.3679789	0.9997167	0.9309129	0.1263406	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
850	0.3667736	0.9997155	0.9308267	0.1263406	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
900	0.3663285	0.9997150	0.9307972	0.1263406	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
950	0.3661666	0.9997148	0.9307872	0.1263406	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
1000	0.3661084	0.9997147	0.9307838	0.1263406	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000

0	0.3658295	0.9996961	0.9307140	0.1263507	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
50	0.3659787	0.9997498	0.9310844	0.1316910	0.5729137	1.0000000	0.9929889	1.0000000	1.0000000	1.0000000
100	0.3660476	0.9997984	0.9386849	0.1805870	0.2613299	1.0000000	0.9938633	1.0000000	1.0000000	1.0000000
150	0.3660848	0.9998264	0.9590567	0.2968082	0.1549511	1.0000000	0.9942469	1.0000000	1.0000000	1.0000000
200	0.3661064	0.9998448	0.9783825	0.4385214	0.1250574	1.0000000	0.9943860	1.0000000	1.0000000	1.0000000
250	0.3661197	0.9998582	0.9898210	0.5567913	0.1173864	1.0000000	0.9944320	1.0000000	1.0000000	1.0000000
300	0.3661283	0.9998673	0.9953099	0.6367125	0.1155185	1.0000000	0.9944465	1.0000000	1.0000000	1.0000000
350	0.3661340	0.9998727	0.9976971	0.6845144	0.1150789	1.0000000	0.9944509	1.0000000	1.0000000	1.0000000
400	0.3661377	0.9998757	0.9986906	0.7110526	0.1149779	1.0000000	0.9944522	1.0000000	1.0000000	1.0000000
450	0.3661400	0.9998772	0.9990988	0.7251009	0.1149551	1.0000000	0.9944526	1.0000000	1.0000000	1.0000000
500	0.3661413	0.9998779	0.9992678	0.7323073	0.1149500	1.0000000	0.9944527	1.0000000	1.0000000	1.0000000
550	0.3661408	0.9998468	0.9993329	0.6899610	0.5420351	1.0000000	0.9934908	1.0000000	1.0000000	1.0000000
600	0.3661344	0.9998138	0.9992347	0.5337606	0.8536187	1.0000000	0.9926164	1.0000000	1.0000000	1.0000000
650	0.3661248	0.9997966	0.9986401	0.3774930	0.9599974	1.0000000	0.9922328	1.0000000	1.0000000	1.0000000
700	0.3661164	0.9997889	0.9967697	0.2680256	0.9898912	1.0000000	0.9920937	1.0000000	1.0000000	1.0000000
750	0.3661108	0.9997847	0.9922336	0.2020805	0.9975622	1.0000000	0.9920477	1.0000000	1.0000000	1.0000000
800	0.3661072	0.9997806	0.9838526	0.1654442	0.9994300	1.0000000	0.9920332	1.0000000	1.0000000	1.0000000
850	0.3661047	0.9997745	0.9722776	0.1460634	0.9998696	1.0000000	0.9920288	1.0000000	1.0000000	1.0000000
900	0.3661022	0.9997657	0.9600259	0.1361296	0.9999706	1.0000000	0.9920275	1.0000000	1.0000000	1.0000000
950	0.3660991	0.9997550	0.9495684	0.1311448	0.9999935	1.0000000	0.9920271	1.0000000	1.0000000	1.0000000
1000	0.3660953	0.9997442	0.9419765	0.1286797	0.9999986	1.0000000	0.9920270	1.0000000	1.0000000	1.0000000

0	0.3658295	0.9996961	0.9307140	0.1263507	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
50	0.4178572	0.9997080	0.9282142	0.1102104	1.0000000	0.8646426	0.9915889	0.8335145	1.0000000	1.0000000
100	0.4641845	0.9997084	0.9076021	0.0879582	1.0000000	0.6874822	0.9881269	0.6398578	1.0000000	1.0000000
150	0.4733829	0.9996899	0.8591009	0.0722313	1.0000000	0.5698631	0.9801744	0.5274463	1.0000000	1.0000000
200	0.4629411	0.9996341	0.7905772	0.0629339	1.0000000	0.5048677	0.9695351	0.4733097	1.0000000	1.0000000
250	0.4482661	0.9995188	0.7203211	0.0578685	1.0000000	0.4719098	0.9596069	0.4494316	1.0000000	1.0000000
300	0.4361864	0.9993293	0.6627389	0.0552310	1.0000000	0.4560004	0.9524432	0.4394215	1.0000000	1.0000000
350	0.4280969	0.9990750	0.6223330	0.0538953	1.0000000	0.4485581	0.9481277	0.4353606	1.0000000	1.0000000
400	0.4232673	0.9987932	0.5968361	0.0532309	1.0000000	0.4451504	0.9458356	0.4337503	1.0000000	1.0000000
450	0.4205849	0.9985303	0.5818602	0.0529045	1.0000000	0.4436138	0.9447217	0.4331222	1.0000000	1.0000000
500	0.4191640	0.9983178	0.5734735	0.0527454	1.0000000	0.4429287	0.9442138	0.4328802	1.0000000	1.0000000
550	0.3563122	0.9981753	0.5868130	0.0688034	1.0000000	0.5779831	0.9484127	0.5992733	1.0000000	1.0000000
600	0.3098485	0.9982689	0.6719918	0.0910159	1.0000000	0.7550105	0.9640141	0.7928951	1.0000000	1.0000000
650	0.3087564	0.9986555	0.7731480	0.1067237	1.0000000	0.8725714	0.9777350	0.9052934	1.0000000	1.0000000
700	0.3245635	0.9990689	0.8454047	0.1160120	1.0000000	0.9375415	0.9855251	0.9594250	1.0000000	1.0000000
750	0.3404346	0.9993615	0.8872504	0.1210730	1.0000000	0.9704884	0.9892384	0.9833013	1.0000000	1.0000000
800	0.3516337	0.9995330	0.9092350	0.1237084	1.0000000	0.9863931	0.9908689	0.9933107	1.0000000	1.0000000
850	0.3584163	0.9996244	0.9202613	0.1250432	1.0000000	0.9938333	0.9915551	0.9973713	1.0000000	1.0000000
900	0.3621817	0.9996706	0.9256749	0.1257071	1.0000000	0.9972401	0.9918372	0.9989816	1.0000000	1.0000000
950	0.3641572	0.9996934	0.9283089	0.1260333	1.0000000	0.9987763	0.9919514	0.9996097	1.0000000	1.0000000
1000	0.3651531	0.9997044	0.9295860	0.1261922	1.0000000	0.9994613	0.9919972	0.9998517	1.0000000	1.0000000

0	0.3658295	0.9996961	0.9307140	0.1263507	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
50	0.4144019	0.9997079	0.9274661	0.1061069	1.0000000	1.0000000	0.9919757	0.9776570	1.0000000	1.0000000
100	0.4670548	0.9997070	0.8984567	0.0781962	1.0000000	1.0000000	0.9916844	0.9516675	1.0000000	1.0000000
150	0.4953587	0.9996776	0.8214984	0.0584700	1.0000000	1.0000000	0.9912610	0.9365814	1.0000000	1.0000000
200	0.5079804	0.9995686	0.7021210	0.0468082	1.0000000	1.0000000	0.9908942	0.9293160	1.0000000	1.0000000
250	0.5131201	0.9992505	0.5751280	0.0404546	1.0000000	1.0000000	0.9906502	0.9261115	1.0000000	1.0000000
300	0.5150554	0.9984393	0.4716604	0.0371464	1.0000000	1.0000000	0.9905118	0.9247681	1.0000000	1.0000000
350	0.5156248	0.9967127	0.4007494	0.0354709	1.0000000	1.0000000	0.9904411	0.9242231	1.0000000	1.0000000
400	0.5155069	0.9938111	0.3568051	0.0346376	1.0000000	1.0000000	0.9904075	0.9240070	1.0000000	1.0000000
450	0.5149249	0.9899921	0.3306668	0.0342282	1.0000000	1.0000000	0.9903924	0.9239227	1.0000000	1.0000000
500	0.5140013	0.9859043	0.3149483	0.0340287	1.0000000	1.0000000	0.9903858	0.9238902	1.0000000	1.0000000
550	0.4639804	0.9824588	0.3336622	0.0541705	1.0000000	1.0000000	0.9904472	0.9462209	1.0000000	1.0000000
600	0.4098174	0.9843073	0.4812373	0.0820322	1.0000000	1.0000000	0.9907828	0.9722057	1.0000000	1.0000000
650	0.3812605	0.9903590	0.6624203	0.1017348	1.0000000	1.0000000	0.9912268	0.9872900	1.0000000	1.0000000
700	0.3697201	0.9950831	0.7900172	0.1133852	1.0000000	1.0000000	0.9915804	0.9945547	1.0000000	1.0000000
750	0.3660848	0.9976420	0.8616149	0.1197334	1.0000000	1.0000000	0.9918007	0.9977590	1.0000000	1.0000000
800	0.3653701	0.9988338	0.8978123	0.1230390	1.0000000	1.0000000	0.9919199	0.9991023	1.0000000	1.0000000
850	0.3654809	0.9993495	0.9152477	0.1247132	1.0000000	1.0000000	0.9919788	0.9996472	1.0000000	1.0000000
900	0.3657087	0.9995646	0.9234778	0.1255459	1.0000000	1.0000000	0.9920061	0.9998633	1.0000000	1.0000000
950	0.3658778	0.9996528	0.9273402	0.1259551	1.0000000	1.0000000	0.9920182	0.9999476	1.0000000	1.0000000
1000	0.3659769	0.9996889	0.9291547	0.1261545	1.0000000	1.0000000	0.9920233	0.9999801	1.0000000	1.0000000

0	0.3658295	0.9996961	0.9307140	0.1263507	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
50	0.3659771	0.9997081	0.9307648	0.1263454	1.0000000	1.0000000	0.9944831	1.0000000	0.8433312	0.6495830
100	0.3660369	0.9997123	0.9307797	0.1263429	1.0000000	1.0000000	0.9967159	1.0000000	0.6967575	0.2978933
150	0.3660608	0.9997138	0.9307832	0.1263417	1.0000000	1.0000000	0.9976955	1.0000000	0.6291296	0.1240229
200	0.3660702	0.9997143	0.9307835	0.1263411	1.0000000	1.0000000	0.9980505	1.0000000	0.6028572	0.0523657
250	0.3660739	0.9997145	0.9307830	0.1263408	1.0000000	1.0000000	0.9981681	1.0000000	0.5933600	0.0251521
300	0.3660753	0.9997146	0.9307826	0.1263407	1.0000000	1.0000000	0.9982051	1.0000000	0.5900480	0.0152680
350	0.3660759	0.9997146	0.9307824	0.1263406	1.0000000	1.0000000	0.9982164	1.0000000	0.5889153	0.0117731
400	0.3660761	0.9997146	0.9307822	0.1263406	1.0000000	1.0000000	0.9982197	1.0000000	0.5885321	0.0105584
450	0.3660762	0.9997146	0.9307821	0.1263406	1.0000000	1.0000000	0.9982207	1.0000000	0.5884033	0.0101410
500	0.3660762	0.9997146	0.9307821	0.1263406	1.0000000	1.0000000	0.9982210	1.0000000	0.5883602	0.0099986
550	0.3660762	0.9997146	0.9307821	0.1263406	1.0000000	1.0000000	0.9957649	1.0000000	0.7450146	0.3603673
600	0.3660762	0.9997146	0.9307820	0.1263406	1.0000000	1.0000000	0.9935321	1.0000000	0.8915835	0.7120407
650	0.3660762	0.9997146	0.9307820	0.1263406	1.0000000	1.0000000	0.9925525	1.0000000	0.9592097	0.8859056
700	0.3660762	0.9997146	0.9307820	0.1263406	1.0000000	1.0000000	0.9921975	1.0000000	0.9854816	0.9575609
750	0.3660762	0.9997146	0.9307820	0.1263406	1.0000000	1.0000000	0.9920799	1.0000000	0.9949786	0.9847739
800	0.3660762	0.9997146	0.9307820	0.1263406	1.0000000	1.0000000	0.9920429	1.0000000	0.9982905	0.9946578
850	0.3660762	0.9997146	0.9307820	0.1263406	1.0000000	1.0000000	0.9920316	1.0000000	0.9994233	0.9981526
900	0.3660762	0.9997146	0.9307820	0.1263406	1.0000000	1.0000000	0.9920283	1.0000000	0.9998064	0.9993673
950	0.3660762	0.9997146	0.9307820	0.1263406	1.0000000	1.0000000	0.9920273	1.0000000	0.9999352	0.9997847
1000	0.3660762	0.9997146	0.9307820	0.1263406	1.0000000	1.0000000	0.9920270	1.0000000	0.9999784	0.9999271

0	0.3658295	0.9996961	0.9307140	0.1263507	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
50	0.3659771	0.9997079	0.9270659	0.1040115	1.0000000	1.0000000	0.9920171	0.9956595	1.0000000	1.0000000
100	0.3660367	0.9997063	0.8930199	0.0732111	1.0000000	1.0000000	0.9919632	0.9906107	1.0000000	1.0000000
150	0.3660584	0.9996693	0.7970208	0.0514426	1.0000000	1.0000000	0.9918878	0.9876800	1.0000000	1.0000000
200	0.3660551	0.9995115	0.6435670	0.0385734	1.0000000	1.0000000	0.9918248	0.9862686	1.0000000	1.0000000
250	0.3660069	0.9989183	0.4833116	0.0315620	1.0000000	1.0000000	0.9917839	0.9856460	1.0000000	1.0000000
300	0.3658130	0.9967871	0.3589639	0.0279113	1.0000000	1.0000000	0.9917612	0.9853851	1.0000000	1.0000000
350	0.3651335	0.9902323	0.2783043	0.0260624	1.0000000	1.0000000	0.9917497	0.9852792	1.0000000	1.0000000
400	0.3631355	0.9749389	0.2298624	0.0251428	1.0000000	1.0000000	0.9917444	0.9852372	1.0000000	1.0000000
450	0.3585126	0.9483765	0.1995864	0.0246909	1.0000000	1.0000000	0.9917419	0.9852208	1.0000000	1.0000000
500	0.3500394	0.9109527	0.1775505	0.0244708	1.0000000	1.0000000	0.9917409	0.9852145	1.0000000	1.0000000
550	0.3369720	0.8655695	0.1781140	0.0466981	1.0000000	1.0000000	0.9917507	0.9895526	1.0000000	1.0000000
600	0.3214643	0.8654494	0.2958064	0.0774445	1.0000000	1.0000000	0.9918060	0.9946005	1.0000000	1.0000000
650	0.3158488	0.9185929	0.5031751	0.0991871	1.0000000	1.0000000	0.9918820	0.9975309	1.0000000	1.0000000
700	0.3243745	0.9613422	0.6898888	0.1120438	1.0000000	1.0000000	0.9919446	0.9989422	1.0000000	1.0000000
750	0.3380916	0.9835298	0.8092261	0.1190493	1.0000000	1.0000000	0.9919846	0.9995646	1.0000000	1.0000000
800	0.3497853	0.9932924	0.8731054	0.1226972	1.0000000	1.0000000	0.9920067	0.9998256	1.0000000	1.0000000
850	0.3574786	0.9972535	0.9042865	0.1245447	1.0000000	1.0000000	0.9920178	0.9999315	1.0000000	1.0000000
900	0.3618474	0.9987899	0.9187936	0.1254637	1.0000000	1.0000000	0.9920229	0.9999734	1.0000000	1.0000000
950	0.3641024	0.9993706	0.9253847	0.1259152	1.0000000	1.0000000	0.9920253	0.9999898	1.0000000	1.0000000
1000	0.3651909	0.9995870	0.9283498	0.1261352	1.0000000	1.0000000	0.9920262	0.9999961	1.0000000	1.0000000
