"Time"	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C
800	0.9294079	0.0750991	0.0049065	1.0140832	0.9797751	0.4101858	0.9142667	1.0096377	0.8773208	0.9843824
850	0.9573813	0.0794399	0.0055182	1.0683616	0.9463336	0.4177961	0.9035952	0.8902761	0.9480075	1.0438924
900	0.9549979	0.0970734	0.0138794	0.9953756	0.9829714	0.3767552	0.9837760	0.9448308	0.9522467	1.0313032
950	0.8977380	0.0835645	0.0027753	1.0083123	0.8801389	0.3858809	1.0046064	1.0161914	0.8929651	0.9808659
1000	0.9130837	0.0822042	0.0021413	1.0134287	0.8619684	0.3853928	0.8899428	1.0742275	0.8919482	0.9904827

0	0.9693265	0.0679255	0.0042673	1.0328972	0.9124183	0.3727203	0.9843654	1.0205271	0.9774705	1.0499434
50	0.8855461	0.0719945	0.0059640	0.9911092	0.6176723	0.5491182	0.9799201	0.9454081	1.0034359	0.9539580
100	0.8255135	0.0859159	0.0046224	0.9735260	0.7021899	0.5836724	1.0338153	1.0431327	0.9532962	0.9754346
150	0.7848855	0.1076552	0.0054781	0.9214968	0.7149947	0.5613272	0.9888640	1.0115652	0.8586147	1.0347318
200	0.7988652	0.1274959	0.0024976	0.9823455	0.6473751	0.5447428	0.9645624	1.0797431	0.8788242	0.9671787
250	0.7311898	0.1185397	0.0054082	0.9618883	0.6874243	0.5430279	0.9503014	0.9758361	0.9210171	1.0419624
300	0.8094352	0.1105612	0.0014153	0.9517906	0.7592725	0.5504987	0.9447273	1.0549511	0.9553724	0.9801978
350	0.8595405	0.1142957	0.0031233	1.0167646	0.7320508	0.5269144	1.0090205	1.0189371	0.9916912	0.9767113
400	0.8781238	0.0985723	0.0019619	1.0560851	0.6815163	0.6217894	0.9755707	0.9564411	1.0316910	0.9977395
450	0.9173817	0.1083276	0.0079112	1.0575735	0.7294198	0.5725061	1.0378819	0.9552239	1.0785200	0.9551930
500	0.8297935	0.1059841	0.0050219	0.9843687	0.6734924	0.4955018	1.0652584	0.9458969	0.9644514	0.9109779
550	0.8309833	0.0897272	0.0024481	1.0482635	0.8617961	0.3589877	0.9961124	0.9648291	1.0013379	0.9692277
600	0.8340338	0.1093118	0.0051734	0.9300568	0.9712707	0.3061508	0.8818412	0.9768438	0.9547724	0.9745206
650	0.8074497	0.1094983	0.0013787	0.9289097	0.9039103	0.3371181	0.9414323	1.0077753	0.9488767	1.0128314
700	0.7887683	0.1000961	0.0107015	0.9380719	0.9403817	0.3606315	0.8872730	0.9694774	1.0187682	0.8890150
750	0.8148686	0.0832520	0.0081147	0.9697464	0.8918952	0.3796420	0.9805426	0.9942089	0.9343189	0.9524113
800	0.8657322	0.0834641	0.0041935	1.0823937	0.9146961	0.3928063	0.8869741	1.0900249	0.9952424	0.9681570
850	0.8969918	0.0848031	0.0030360	1.0815058	0.9751808	0.3772313	0.9924847	0.9695693	0.9251792	1.0048383
900	0.9358210	0.0800336	0.0058322	1.1170442	0.9990328	0.4144279	1.0111453	1.0336736	0.9508292	0.8705240
950	0.9985768	0.0595293	0.0074567	0.9926568	0.9433180	0.4385272	0.9980447	0.9940806	1.0016662	0.9425025
1000	0.9843843	0.0743376	0.0016508	1.0045080	0.9196756	0.3998412	0.9176079	0.9794855	0.9855039	0.9688561

0	0.9693265	0.0679255	0.0042673	1.0328972	0.9124183	0.3727203	0.9843654	1.0205271	0.9774705	1.0499434
50	0.9194832	0.1087050	0.0040349	0.8196081	0.9718698	0.3879851	0.9332378	1.0356703	0.9484815	1.0332804
100	0.8947185	0.0718316	0.0010900	0.7478952	0.9817099	0.3895211	1.0448297	1.0173856	0.9735302	0.9274996
150	0.8732742	0.0782458	0.0000030	0.6901124	1.0308171	0.3937881	1.0170820	0.9830148	0.9875501	0.7916781
200	1.0224720	0.0816115	0.0000502	0.7577039	1.0013253	0.4391730	0.9551850	1.0431705	1.0710990	0.8970726
250	1.0170064	0.0960174	0.0016603	0.7454841	1.0195898	0.4431296	0.9303416	0.9524759	1.0381794	0.8723755
300	0.9502175	0.0796568	0.0002587	0.8296712	0.9154711	0.4689625	0.9515664	1.0342356	0.9402562	0.8717728
350	0.9902418	0.0714278	0.0001364	0.7994017	0.9863510	0.3863705	0.9808467	1.0367398	0.9762930	0.8662399
400	0.9619040	0.0746771	0.0004354	0.7288188	1.0352280	0.4700941	0.9863562	1.0065983	1.0488879	0.8927204
450	0.9865908	0.0860033	0.0000547	0.7350850	0.9509321	0.4222350	0.9938279	0.9550373	0.9714648	0.9392432
500	0.9643510	0.1044611	0.0006362	0.7045948	0.9487257	0.4483166	1.0343250	0.9470377	0.9964824	0.9034393
550	0.8857608	0.0816358	0.0076493	0.8669981	0.9824092	0.4017238	0.9175201	1.0698176	1.0495729	1.0319144
600	0.8159273	0.0870156	0.0149308	1.0362474	0.9210919	0.4360246	0.9476336	0.9313711	0.9776261	1.0513825
650	0.8808893	0.0738070	0.0081911	1.0328982	0.9636313	0.3535463	0.8767062	1.0220462	0.9749106	1.0981580
700	0.8532378	0.0857994	0.0055040	0.9328772	1.0390180	0.3449570	0.9271347	0.9640723	0.9577112	0.9988068
750	0.8398938	0.1079051	0.0103868	0.9975824	0.9147645	0.3839372	0.9044976	1.0218499	0.9900848	0.9653468
800	0.8089597	0.1118734	0.0024139	1.0032919	0.9529962	0.3435910	0.9775550	0.9419691	0.9788224	0.9335734
850	0.7649690	0.1095534	0.0005626	1.0176319	0.9343761	0.3412278	0.8758507	0.9699388	1.0109521	0.9349458
900	0.7950649	0.0818240	0.0021002	1.0230578	0.9314654	0.3842146	0.8759780	1.0306797	1.0007445	0.9095605
950	0.9353614	0.1001561	0.0074332	1.0933732	0.9653030	0.3550215	0.9030481	0.9185529	0.9842466	1.0003385
1000	0.8603540	0.0881541	0.0030486	1.0023964	0.9271039	0.3954873	0.8801022	0.9919392	0.9830887	1.0049130

0	0.9693265	0.0679255	0.0042673	1.0328972	0.9124183	0.3727203	0.9843654	1.0205271	0.9774705	1.0499434
50	0.7462697	0.0628791	0.0005390	0.3472636	0.9264786	0.3687335	1.0210579	0.9933563	1.0784160	1.0534351
100	0.7570584	0.0773583	0.0060070	0.1491867	0.9036665	0.3799770	0.9607293	0.9226462	1.0385390	1.0777301
150	0.6497743	0.0792820	0.0041008	0.0805683	0.9943738	0.4376559	0.9464840	1.0529366	0.9766880	1.0355811
200	0.5463209	0.0884066	0.0370881	0.0381446	0.9653707	0.4274331	1.0777189	1.0347998	0.9194942	0.9902911
250	0.5950687	0.0887120	0.4896505	0.0272642	0.6854985	0.3313637	0.9888941	0.9066177	1.0181760	1.0256159
300	0.6094571	0.2244488	0.6537532	0.0342184	0.6422882	0.2917445	1.0654972	0.6583634	0.9683764	1.0523706
350	0.4867969	0.3113541	0.6792666	0.0244975	0.5946761	0.2545924	0.9965889	0.6200432	1.0049357	0.9387404
400	0.4044504	0.3956728	0.9244298	0.0286017	0.4045208	0.1798116	0.9347750	0.5725115	1.0009623	1.0163038
450	0.2406542	0.5591584	0.9651645	0.0393637	0.3536339	0.1517228	0.9839725	0.6666590	0.9728872	0.9462826
500	0.1634099	0.7444721	0.9153040	0.0275478	0.4245401	0.1296973	1.0096622	0.6441793	1.0118138	1.0714402
550	0.1739395	0.6598743	0.2639456	0.7204182	0.7429552	0.1576398	0.9652223	0.6341945	0.9606441	0.9758897
600	0.1825849	0.3641486	0.0451782	0.9114404	0.7113922	0.2231882	0.8204858	0.7398248	0.9296497	0.9833628
650	0.2943116	0.2017912	0.0202197	0.9605241	0.8301513	0.2519710	0.8029279	0.9776245	0.9206211	0.9816630
700	0.5315861	0.1227519	0.0025646	0.9074394	0.8745267	0.2538067	0.8675985	1.0814255	0.8840799	1.0849501
750	0.6780268	0.1178779	0.0045786	0.9299734	0.8383716	0.3369179	0.9083189	1.0271682	0.8879953	1.0429333
800	0.7106220	0.1021214	0.0129662	0.9462707	0.9594273	0.2843543	0.9610011	1.0024581	0.9750214	1.0323140
850	0.8849170	0.0942769	0.0023899	0.9279276	0.8955600	0.3431925	0.9507600	0.9875116	0.9782161	1.1264628
900	0.8965583	0.0897772	0.0035594	0.9043614	0.9380590	0.3176902	0.9877463	1.0210104	0.8766852	1.0502511
950	0.8363934	0.0918404	0.0015988	0.9613332	0.9167452	0.3299481	0.9588861	1.0851938	0.8964315	1.0751601
1000	0.8410804	0.0806929	0.0047896	0.9613784	0.9497159	0.3562511	0.9977973	1.0170142	0.9093001	1.0019880

0	0.9693265	0.0679255	0.0042673	1.0328972	0.9124183	0.3727203	0.9843654	1.0205271	0.9774705	1.0499434
50	0.3295787	0.0845947	0.0024900	0.9301294	1.0281238	0.4610964	0.9876944	1.0540715	0.9224335	1.0088537
100	0.1480810	0.0447644	0.0029268	0.9547167	0.9653156	0.3766522	0.9932914	1.1043342	0.9583035	0.9489725
150	0.0612685	0.0740402	0.0021708	0.9728379	1.0427805	0.4184485	0.9591049	1.0570273	0.9160250	0.9888196
200	0.0352427	0.0816068	0.0005507	0.9304503	0.9096808	0.4247494	1.0484634	1.1157313	0.9571841	1.0243436
250	0.0354264	0.0858587	0.0033972	0.9435875	0.8938126	0.3799642	0.9419799	0.9292647	0.9533228	0.9909754
300	0.0376736	0.1075521	0.0007124	0.9884501	1.0050897	0.3662333	0.9700894	1.0258853	0.9686703	1.0096271
350	0.0476824	0.0928945	0.0042529	0.9833172	1.0085068	0.4041714	0.9334847	0.9838352	0.9777165	1.0257827
400	0.0550984	0.0863141	0.0012265	0.9710920	1.0525692	0.4503438	1.0767509	0.9525472	1.0828061	1.0065548
450	0.0256757	0.0761720	0.0011767	0.9660009	0.9315711	0.4568398	0.9444446	1.0340235	0.9529171	0.9965919
500	0.0472629	0.0764165	0.0156693	0.9905747	0.9514930	0.4377062	0.9310990	1.0891678	1.0021200	0.9239318
550	0.6271555	0.1105578	0.0076280	1.0841191	0.9573475	0.3456197	0.9537863	1.0239177	0.9732406	1.0436117
600	0.7383273	0.1104079	0.0044774	1.0650688	0.9823548	0.3473482	1.0001064	1.0930950	0.9199930	1.0136742
650	0.7873561	0.0928203	0.0059482	1.0342196	0.9976619	0.3709304	0.9367523	1.0234407	1.0124864	0.9939415
700	0.7841778	0.0738322	0.0006966	0.9751553	0.9972485	0.4123067	1.0364057	1.0066286	0.9390830	0.9545207
750	0.8778447	0.0715559	0.0020421	1.0045127	0.8529486	0.4285357	1.0121878	1.0465875	0.9121845	1.0414563
800	0.8792303	0.1061503	0.0065179	1.0531215	0.8754288	0.4379089	1.0180046	1.0577214	0.9650458	1.0435481
850	0.7954182	0.0988494	0.0042398	1.0700455	0.9078278	0.3837777	0.9041322	0.9863958	0.8668698	0.9977489
900	0.8676578	0.1064254	0.0041641	1.0550699	0.9700298	0.3972232	0.8636941	1.0164239	0.9025661	0.9746562
950	0.8599800	0.1000077	0.0003032	1.1912237	0.8625436	0.3886993	0.9353610	0.9943450	0.9153033	0.9470082
1000	0.8546079	0.1003709	0.0003217	1.1069810	0.9062993	0.3966519	0.9835027	1.0468629	0.9652661	1.0465901

0	0.9693265	0.0679255	0.0042673	1.0328972	0.9124183	0.3727203	0.9843654	1.0205271	0.9774705	1.0499434
50	0.9251903	0.2048508	0.0006595	0.9273408	0.8897940	0.4048101	0.9075778	0.9689453	0.9316434	1.1035621
100	0.7171059	0.2343330	0.0044384	1.0271619	0.9224871	0.3634051	0.9249321	0.9141634	0.9992073	1.1338439
150	0.6410914	0.2470081	0.0120956	1.0009095	0.9395504	0.4064611	0.8619212	0.9921767	0.8813496	1.1149486
200	0.5614085	0.2486479	0.0088801	1.0459495	0.8948958	0.4090432	0.8452635	1.0352482	0.8255939	1.1827474
250	0.6361389	0.2913958	0.0038315	0.9164947	0.9200615	0.3559066	0.9845309	0.9575693	0.9417419	1.0131692
300	0.5983319	0.2889815	0.0050087	1.0079250	0.8713156	0.3221152	0.9774993	1.0095244	0.9032858	1.0293045
350	0.4974054	0.2485495	0.0071147	0.9870760	0.7382609	0.3488606	0.9713348	1.0123123	1.0033510	1.0058699
400	0.5004265	0.2840893	0.0111232	1.0189143	0.8656611	0.3453113	0.9922487	1.1073535	1.0255873	0.9658920
450	0.4662648	0.2405357	0.0048980	1.0604901	0.8039509	0.3664414	0.9541152	0.9850893	0.9252067	0.9262733
500	0.5570295	0.2664216	0.0043766	1.0603596	0.7973637	0.3923381	0.9140274	0.9472401	0.9497782	1.0028552
550	0.5186430	0.1695977	0.0068935	1.0412797	0.8203123	0.3722175	0.8751358	1.0488237	1.0804845	0.9684193
600	0.6670720	0.0956435	0.0149669	1.0711630	0.9562969	0.3715655	0.9156748	0.9771819	1.0091995	0.9653812
650	0.7466815	0.1079329	0.0116738	0.9954001	0.8991154	0.3582671	0.9396324	1.0050228	0.9550310	0.9611188
700	0.7796149	0.0954778	0.0025486	1.0601219	0.9623834	0.3448463	0.9120015	1.0713131	0.9346157	0.9855697
750	0.8989888	0.0929270	0.0036729	1.0657148	0.8865159	0.3425662	0.8911160	0.9293855	0.8847869	1.0215436
800	0.8225804	0.0769878	0.0054201	1.0064888	0.8957990	0.3797997	0.8857524	1.0144909	0.9662697	0.9972532
850	0.9202246	0.0826830	0.0016792	0.9466915	0.9711642	0.3544499	0.9065938	1.0300138	0.9616230	1.0800689
900	0.8575019	0.1036497	0.0073109	1.0064997	0.9481320	0.3557359	0.9728427	0.9775910	0.9484114	1.0315659
950	0.7847668	0.0916583	0.0090806	1.1029042	0.9849177	0.3412544	0.9407992	1.0323364	0.9401261	1.0395461
1000	0.8411672	0.0828733	0.0063279	1.1030224	0.9018242	0.3576845	0.9113425	1.0598010	0.8854540	0.9966350

0	0.9693265	0.0679255	0.0042673	1.0328972	0.9124183	0.3727203	0.9843654	1.0205271	0.9774705	1.0499434
50	0.7552041	0.3655528	0.0022840	1.0727817	0.7828002	0.2882105	0.8964203	0.9875967	0.8937957	0.4374346
100	0.5307140	0.4648674	0.0013728	1.0526227	0.6339941	0.2917275	0.8753192	0.9738272	0.8893997	0.2037640
150	0.3751687	0.4733001	0.0031885	0.9983703	0.6129138	0.2522047	0.8950534	1.1225898	0.7237477	0.1628866
200	0.3056444	0.4392522	0.0054863	0.9686700	0.6520244	0.2097238	1.0399506	1.0740851	0.6095479	0.1188743
250	0.3059131	0.4930820	0.0040386	1.0342149	0.7332301	0.2378361	0.9360824	0.9318420	0.6010820	0.0855512
300	0.3081744	0.4580697	0.0017683	1.0103901	0.6130961	0.2123337	0.8689915	0.9944514	0.5424097	0.0637741
350	0.3599467	0.3943800	0.0134231	0.9902627	0.6866896	0.2033732	0.9250038	0.9726552	0.5053239	0.0830979
400	0.4160553	0.4319918	0.0017437	0.9567579	0.6796531	0.2339906	0.8728138	0.9717332	0.5134909	0.0701641
450	0.3625113	0.4946334	0.0063074	0.9782701	0.6435792	0.2633521	0.8966084	1.0093136	0.5127559	0.1218799
500	0.3217897	0.4571715	0.0071918	0.9873407	0.6510710	0.2408930	0.8384176	0.9302606	0.5280188	0.1098197
550	0.3254472	0.2331072	0.0095370	1.0302635	0.8875844	0.2613674	0.9221251	0.9154331	0.6212024	0.6402056
600	0.5029855	0.1057861	0.0010203	0.9849398	0.8647465	0.3152453	0.8657799	1.0995374	0.8301861	0.7835860
650	0.6496378	0.0892854	0.0083659	0.9675484	0.9357481	0.3464818	0.9475087	0.9811829	0.9006322	0.9061040
700	0.7374941	0.0662705	0.0052583	1.0172098	0.9179484	0.2978047	0.9083644	1.0329756	0.9811232	0.9418810
750	0.8292256	0.0731918	0.0010679	0.9833474	0.8518702	0.3349144	0.8713388	0.9384961	0.8960635	0.9768268
800	0.9115669	0.0877536	0.0106139	1.0810001	0.9281528	0.3498954	0.9696008	0.9666876	0.8907869	1.0730332
850	0.8405521	0.0880049	0.0020090	1.0654476	0.9455923	0.3873732	0.9828869	1.0297710	0.9723845	1.0571824
900	0.9328619	0.0862224	0.0022940	1.0246897	0.9408793	0.4561275	1.0215994	0.9055803	0.9108223	0.9216945
950	0.9092592	0.0798315	0.0000113	0.9744707	0.9097658	0.4544778	0.9336105	1.0295255	0.9257383	0.9695983
1000	0.9714543	0.0769386	0.0041173	1.0049266	0.8918788	0.4087499	0.9035611	1.0646440	0.8874146	0.9899099

0	0.9693265	0.0679255	0.0042673	1.0328972	0.9124183	0.3727203	0.9843654	1.0205271	0.9774705	1.0499434
50	0.8041553	0.0800251	0.0014357	0.9507238	0.8599489	0.7794630	0.9195966	1.0165227	1.0781423	0.8477970
100	0.8889512	0.0695342	0.0010103	0.9320061	0.9603727	0.7410509	0.8863779	0.9604167	1.0317285	0.7473116
150	0.8961829	0.0916610	0.0057927	1.0236537	0.8866871	0.7056437	0.8822542	1.0507846	0.9911995	0.6693773
200	0.8414254	0.1018643	0.0047404	1.0265756	0.9010838	0.7844492	0.9833452	1.0337071	0.9868014	0.6100964
250	0.8821821	0.0879872	0.0012830	0.9005267	0.7709931	0.6852030	0.9419171	1.0218455	0.8708480	0.6489910
300	0.8755783	0.0692443	0.0057894	1.0036426	0.8904806	0.8453470	0.9326155	0.9130536	0.8620812	0.6473477
350	0.8768327	0.0765718	0.0006196	0.9744567	0.9187111	0.7986017	0.9531066	1.0038363	0.8776660	0.6743011
400	0.8852721	0.0563175	0.0019010	0.9404343	0.9280153	0.7073086	0.9622182	0.9280835	0.9697547	0.6537854
450	0.8238926	0.0927075	0.0099571	0.9363471	0.9300413	0.8079441	0.9368335	0.9163932	1.0054118	0.7281195
500	0.9567146	0.1106422	0.0149182	0.9926036	0.9328483	0.7800579	0.9077215	0.9973514	1.0012847	0.7200233
550	0.9204798	0.1029800	0.0109449	1.0013042	0.9004713	0.4779403	0.9118594	1.0309712	0.9072014	0.8660593
600	0.9199602	0.0996127	0.0090426	1.0490188	0.8511897	0.3612292	0.8299586	0.9504042	0.9468437	0.9766320
650	0.8786515	0.0672653	0.0074419	0.9996292	0.9643254	0.4042146	0.9407486	0.9823688	0.9465318	0.9724405
700	0.9035422	0.1068304	0.0053117	0.9766499	0.9471137	0.3970285	0.9904853	1.0035429	0.9596142	0.9740391
750	0.8166413	0.0751327	0.0160061	0.9885586	0.8894648	0.4018783	0.9482669	1.0416759	0.9466512	1.0203021
800	0.9047481	0.1025275	0.0034931	0.9245799	1.0183398	0.4071823	0.9635235	0.9821648	0.9909071	1.0113890
850	0.9231102	0.0734187	0.0122650	0.9427083	0.8760017	0.4427806	0.9722932	1.0105482	0.9216480	0.9573717
900	0.8974796	0.0894566	0.0050964	0.9263046	0.9117706	0.3940430	0.9759527	0.9778588	0.8666451	0.9556600
950	0.8908727	0.1024729	0.0067075	0.9978931	0.9272169	0.3715693	0.9979327	0.9643876	1.0179761	0.9604065
1000	0.9228878	0.1085079	0.0080829	0.9444649	0.9362097	0.4218562	0.9046334	0.9833041	1.0919985	0.9431048
