"Time"	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C
800	0.1027075	0.3455870	1.0739904	0.6715176	0.7728923	0.6511616	0.3010179	0.8793181	0.1066800	1.1235011
850	0.0593961	0.3566210	1.0831248	0.5997727	0.7443906	0.7215716	0.3602024	0.8696218	0.1034013	0.9244414
900	0.0430027	0.3362267	1.0130020	0.5949103	0.7779655	0.7181988	0.3147835	0.9185078	0.0869260	0.8658217
950	0.0381319	0.3326690	0.9269811	0.6186788	0.7856573	0.7345185	0.3805976	0.8173860	0.1046875	0.8546615
1000	0.0613603	0.3638605	1.0021649	0.5924325	0.7360180	0.7053884	0.4072342	0.8187307	0.1106245	0.9795763

0	0.0857380	0.4311484	0.9883763	0.5696139	0.6667593	0.6975441	0.4060938	0.8567288	0.1178933	1.0479162
50	0.0633028	0.3836475	0.9482800	0.6326477	0.7917624	0.6875514	0.2556165	0.8460188	0.0971089	1.0315786
100	0.0899250	0.3145416	0.8955323	0.5473296	0.7027376	0.7348298	0.1901043	0.8525450	0.0904951	0.9001628
150	0.0817393	0.3505239	0.9716888	0.4950652	0.6988959	0.7877353	0.1227874	0.8979752	0.0686513	0.9616467
200	0.0702462	0.3673817	1.0404336	0.4966523	0.6815536	0.8217359	0.1389381	0.9717940	0.1016415	0.9483616
250	0.0615416	0.3780092	0.9853376	0.5475000	0.6449924	0.6886780	0.0749691	0.8546985	0.1003142	0.9543801
300	0.0917143	0.3245043	0.9770622	0.6227634	0.7999148	0.7222515	0.0801591	0.8455966	0.0528250	1.0542125
350	0.0668607	0.3750889	0.9272832	0.6134950	0.8367516	0.6426699	0.1017734	0.8076734	0.0725405	0.9953851
400	0.0658838	0.3860554	0.9696580	0.6416480	0.7328798	0.6967156	0.1197157	0.8986745	0.0587838	0.9737676
450	0.0539936	0.3688598	0.9316203	0.5656945	0.7408810	0.6800830	0.0982737	0.8041587	0.0953436	1.0478211
500	0.0584955	0.3846457	0.9650575	0.5974255	0.7821721	0.7706157	0.1004255	0.8301243	0.1145143	0.8491272
550	0.0817233	0.4098283	0.9943782	0.6418097	0.7615611	0.7751381	0.2014511	0.9728052	0.1074068	0.9414354
600	0.0761003	0.3675683	1.0138931	0.6024814	0.7113139	0.7857064	0.2357014	1.0260937	0.1002062	1.0213716
650	0.0743247	0.3625596	0.9830832	0.5851513	0.6522924	0.8484252	0.3087168	1.0013300	0.0959468	1.0450347
700	0.0779375	0.3626680	0.9340481	0.4458145	0.6690829	0.7091954	0.2979207	0.9526052	0.0734607	1.0283140
750	0.0692210	0.3604969	1.0336397	0.4918705	0.6988500	0.8155183	0.3064472	1.0189151	0.0630845	0.9656500
800	0.0712697	0.4089148	1.0767847	0.5553621	0.6661442	0.8242204	0.3571885	0.9249287	0.1027335	0.9595645
850	0.0953697	0.4260623	0.9979614	0.5944241	0.6726916	0.8518919	0.3487334	0.9436876	0.0971460	1.0199621
900	0.1126590	0.3763650	0.9986400	0.5674703	0.6302818	0.7695542	0.3560891	1.0471912	0.0891031	1.1233606
950	0.0748323	0.3723159	1.0282901	0.5602315	0.6077085	0.8102273	0.3341740	0.8623148	0.0698727	1.0509141
1000	0.0564172	0.3609243	1.0542307	0.4862933	0.6656300	0.7607641	0.3229316	0.9032539	0.0808893	0.9380451

0	0.0857380	0.4311484	0.9883763	0.5696139	0.6667593	0.6975441	0.4060938	0.8567288	0.1178933	1.0479162
50	0.2019154	0.4094206	1.0301109	0.6863909	0.6960689	0.8008905	0.3152900	0.9244526	0.0877052	0.9772112
100	0.3594775	0.3610448	1.0046347	0.5366232	0.5668307	0.7572847	0.2962824	0.8903930	0.0734139	0.9994144
150	0.3270565	0.3525328	0.9283909	0.5407205	0.6014340	0.8058628	0.3224959	0.8947192	0.0709967	1.0031900
200	0.3848659	0.3358433	1.0139867	0.5721617	0.5637243	0.8064334	0.2971751	0.9764657	0.0638192	0.9891101
250	0.3834492	0.3213320	1.0178729	0.5562621	0.5501689	0.7938865	0.2480452	0.8874861	0.0659353	0.9239525
300	0.4167671	0.3204684	1.0102392	0.5467184	0.6410918	0.7476857	0.3294411	0.8791099	0.0739312	0.9461753
350	0.3864297	0.3194786	0.9756868	0.5510135	0.6592544	0.7941033	0.3146352	0.8412699	0.0905585	0.9725535
400	0.4054316	0.3287451	0.9742911	0.4752282	0.6232178	0.7040836	0.3323496	0.8856627	0.0977690	1.0688825
450	0.4344987	0.3110123	0.9874392	0.5549887	0.6542563	0.7864779	0.3154105	0.8732332	0.0990060	1.0017507
500	0.5148450	0.3541628	0.9604008	0.6023287	0.6679024	0.7920261	0.3047301	0.9349702	0.1135610	0.9665833
550	0.3554731	0.3304554	0.9417857	0.5949227	0.6366447	0.7251447	0.3573559	0.8872755	0.0776392	0.8923866
600	0.2064263	0.4032743	1.0376437	0.5786487	0.7369930	0.7406019	0.3135719	0.9427553	0.0767932	0.8886553
650	0.1149560	0.3934410	1.0906934	0.5738739	0.8307393	0.7793565	0.3261950	0.9352513	0.0962968	1.1222025
700	0.0630148	0.3070113	1.0543320	0.6665197	0.7556966	0.7526388	0.3581786	0.9376500	0.0624111	0.9926074
750	0.0629969	0.3484093	1.0687497	0.6182589	0.7369196	0.7689474	0.2971685	0.7682808	0.0996231	0.9612597
800	0.0668304	0.3084751	1.0214564	0.6080465	0.7670965	0.7788448	0.3454413	0.8263313	0.0819911	1.1215739
850	0.0696263	0.3104637	1.1548787	0.6293501	0.7281720	0.7198567	0.3854146	0.8400104	0.0878009	0.9856011
900	0.0574771	0.3366835	1.0022627	0.5179161	0.6989870	0.7114484	0.3125524	0.8948012	0.0661527	0.9439927
950	0.0479313	0.3637409	1.0403484	0.5916154	0.7021856	0.7462672	0.2947663	0.8757721	0.0642577	0.9492043
1000	0.0756212	0.3734060	0.9054471	0.6272590	0.8140019	0.9160559	0.3482088	0.8790392	0.0808223	1.0549505

0	0.0857380	0.4311484	0.9883763	0.5696139	0.6667593	0.6975441	0.4060938	0.8567288	0.1178933	1.0479162
50	0.0587611	0.3269268	0.7459889	0.5123334	0.8891126	0.3694103	0.3125153	0.8940764	0.0502634	1.0240851
100	0.0285237	0.3538297	0.7020339	0.4954717	0.9571980	0.1699696	0.2781202	0.9528096	0.0645468	1.0042208
150	0.0427748	0.3135048	0.5446181	0.5088502	0.9868569	0.1046291	0.3129690	0.8947176	0.0818736	0.9652925
200	0.0720837	0.3192381	0.5153182	0.5326841	1.0333615	0.0717883	0.3052119	0.8981242	0.0566329	0.9064192
250	0.0777436	0.3563444	0.6413581	0.6007825	0.9924060	0.0846771	0.3530313	0.9502658	0.0553270	0.9535606
300	0.0585480	0.3518295	0.6522128	0.6599337	0.8732799	0.0746005	0.3837807	0.9034344	0.0447837	1.0140417
350	0.0615172	0.3251007	0.6804198	0.6478440	1.1318051	0.0493869	0.4476261	0.8790442	0.0486961	0.9082239
400	0.0489757	0.3459303	0.6758488	0.6596665	1.0099433	0.0868335	0.3771311	0.9426603	0.0494762	1.0107369
450	0.0491017	0.4026154	0.6503635	0.5818604	1.0014424	0.0737916	0.3915666	0.9142676	0.0461757	1.1211251
500	0.0364850	0.3125450	0.6840689	0.6161954	1.0062040	0.0677560	0.3533517	0.9127963	0.0660703	1.0217821
550	0.0535445	0.3533274	0.7418681	0.6752972	0.8871513	0.4570762	0.3572302	0.9167549	0.0548240	0.9784164
600	0.1042504	0.4192072	0.8841009	0.6723929	0.8857847	0.7100600	0.3751514	0.9355314	0.0399332	0.9423129
650	0.0980617	0.4062220	0.8724370	0.6767862	0.8357525	0.7784862	0.3241172	0.8925744	0.1135665	0.9752809
700	0.0624621	0.4196169	0.9444321	0.6138023	0.8079864	0.7354298	0.3573331	0.9126441	0.1107859	1.0873443
750	0.1037639	0.3873314	0.9451478	0.6145643	0.7817406	0.7283894	0.4179967	0.9727518	0.0701729	1.0939971
800	0.1486768	0.4062204	1.0192413	0.6061199	0.7194207	0.7953526	0.3485564	0.9670441	0.0688589	1.0851797
850	0.0782404	0.3727694	0.8976807	0.5989909	0.6693111	0.7977741	0.4008390	0.9821269	0.0788840	1.0177067
900	0.0613497	0.3508650	1.0049978	0.5858028	0.7241816	0.8282564	0.2899944	0.9858266	0.0732247	1.0181151
950	0.0529785	0.4033346	1.0392903	0.6229163	0.6296294	0.6836987	0.3060239	1.0216552	0.1290501	0.9827597
1000	0.0749824	0.3904272	0.9410340	0.6036295	0.7736479	0.7805114	0.3490737	0.9333985	0.0771174	0.8968872

0	0.0857380	0.4311484	0.9883763	0.5696139	0.6667593	0.6975441	0.4060938	0.8567288	0.1178933	1.0479162
50	0.1085727	0.3892127	0.9362367	0.6298474	0.4578244	0.7017755	0.1914679	0.7761685	0.0485757	0.9686627
100	0.1140576	0.4122737	0.8699700	0.4922501	0.1753938	0.8292114	0.1531450	0.8241089	0.0305066	1.0143946
150	0.1022951	0.3688159	0.9329053	0.3034760	0.0870707	0.9378747	0.1645959	0.8191974	0.0107957	1.0163908
200	0.1072796	0.3845899	1.0946981	0.1605551	0.0814983	0.9729503	0.1072235	0.8748239	0.0136551	1.0035272
250	0.0934587	0.3692766	1.0932112	0.1252446	0.1047527	0.9809526	0.1268866	0.9474479	0.0171572	0.9582117
300	0.0647238	0.3318066	1.0973501	0.1065781	0.0609208	0.8914739	0.1086578	0.9431361	0.0095777	1.0045916
350	0.0628650	0.3243641	0.9341193	0.0834039	0.0791366	0.9553271	0.0819961	0.9372739	0.0102126	1.0669414
400	0.0477345	0.3669826	0.9702559	0.0675596	0.0682487	0.9846727	0.1056968	0.8272376	0.0165357	1.0500543
450	0.0683513	0.3268712	0.9781239	0.0945795	0.0416638	0.9700421	0.0766587	0.9526301	0.0189741	1.1034589
500	0.0880440	0.3810680	1.0395773	0.0930504	0.0427371	0.9380512	0.0903664	0.9020274	0.0187762	1.0649236
550	0.0681061	0.3191107	0.9760517	0.0795794	0.2642813	0.8985505	0.2042330	0.8181602	0.0430471	1.1603273
600	0.0572435	0.2859752	0.9535635	0.1141592	0.4348645	0.9228239	0.3056048	0.8627432	0.0822222	1.0060114
650	0.0582603	0.3763741	0.9744962	0.2571320	0.6002139	0.7933523	0.3858382	0.9186987	0.1010974	1.0376413
700	0.0705854	0.3446711	0.9790198	0.4025654	0.5969405	0.8034533	0.3002476	0.8570813	0.1246860	1.0145034
750	0.0558746	0.3222362	0.9786143	0.4439440	0.7005341	0.7719570	0.3420046	0.8849516	0.1335667	0.9200393
800	0.0626677	0.3597347	1.0257606	0.5238229	0.6258848	0.8082046	0.3729435	0.8579592	0.0868843	0.8977986
850	0.0598685	0.3139564	1.0490413	0.5462063	0.6591215	0.8729228	0.3199369	0.9314840	0.0973150	1.0080793
900	0.0663465	0.3445680	1.0181455	0.5393970	0.6543141	0.7978522	0.3756964	0.8286174	0.0871099	0.9439681
950	0.0430180	0.3677991	0.9157451	0.4854977	0.7408810	0.7774170	0.3777225	0.9587869	0.1126355	1.0498541
1000	0.0428171	0.3878091	0.9627612	0.5375558	0.7905014	0.6789717	0.3834505	0.9344205	0.1172113	1.0227659

0	0.0857380	0.4311484	0.9883763	0.5696139	0.6667593	0.6975441	0.4060938	0.8567288	0.1178933	1.0479162
50	0.1117933	0.3931957	0.8009187	0.6871864	0.7896101	0.3568386	0.4009111	0.9548998	0.0988824	1.0385743
100	0.1560352	0.4389175	0.5968063	0.7145397	1.0067285	0.0991489	0.3833974	0.8843492	0.0922169	0.9293760
150	0.2292359	0.5078176	0.4177757	0.8058889	1.0722291	0.0301061	0.3868222	0.8409366	0.0673976	0.9140065
200	0.3365544	0.5626241	0.3327139	0.8230487	1.1425132	0.0177414	0.4257807	0.9251998	0.0701221	0.9731382
250	0.4914969	0.6573767	0.2939162	0.9537928	1.0516678	0.0136882	0.3524129	0.8628959	0.1023552	1.0388936
300	0.5829619	0.6750103	0.3278998	0.9911335	0.9681620	0.0088048	0.3991634	0.8543052	0.0735509	0.9238050
350	0.6309055	0.6978134	0.3478414	1.0292172	1.0324735	0.0057874	0.4384938	0.8196795	0.1124185	0.9969672
400	0.5869296	0.7082593	0.3364376	1.0163849	0.9211980	0.0123865	0.3179646	0.9166992	0.0921200	1.0681122
450	0.6012028	0.7223387	0.2990244	0.9602021	0.9444582	0.0048290	0.3413939	1.0465828	0.0718810	0.9836312
500	0.6953940	0.7740633	0.3125566	0.9318035	1.0215936	0.0119167	0.3319019	0.9884375	0.0781775	0.9886801
550	0.7647404	0.8022823	0.5231761	0.9390902	0.9910988	0.3873049	0.3312772	1.0230587	0.0384303	1.0156931
600	0.6278742	0.6378311	0.7859094	0.8592746	1.0088981	0.7003292	0.3734100	0.8938979	0.0551018	1.0356409
650	0.4288096	0.5850210	0.8629088	0.7493196	0.8452714	0.6770867	0.3773997	0.9512389	0.0679038	1.0693462
700	0.3063953	0.5842283	0.9798456	0.6393589	0.7514073	0.6871235	0.2910753	1.0586674	0.0521383	0.9954791
750	0.2395448	0.4575515	0.9155692	0.6087187	0.7298984	0.8127328	0.2672127	0.9410276	0.0900670	1.0526464
800	0.1791493	0.5057295	0.9224148	0.5998101	0.8069106	0.7964026	0.3212760	1.0010055	0.0840404	1.0278807
850	0.1784914	0.4684922	0.9450360	0.5958311	0.7387939	0.7546556	0.3040733	0.9938571	0.0680551	1.0838360
900	0.1431065	0.4060332	0.9585261	0.5910469	0.7295549	0.7636774	0.3078534	0.8676263	0.1133249	1.0821484
950	0.1122347	0.4074906	1.0363686	0.6511552	0.7328023	0.8500763	0.3236961	0.8546446	0.0902139	1.0387616
1000	0.1070324	0.3519699	0.9516834	0.6325004	0.6714452	0.8224510	0.3792708	0.8214944	0.0853907	1.0298833

0	0.0857380	0.4311484	0.9883763	0.5696139	0.6667593	0.6975441	0.4060938	0.8567288	0.1178933	1.0479162
50	0.1023145	0.3834766	1.0840317	0.6139778	0.6871694	0.7842146	0.1807006	0.9542867	0.0744617	0.8527798
100	0.0793951	0.3549566	1.0516173	0.6622375	0.6755903	0.7519512	0.0618985	0.9192228	0.0413876	0.7201516
150	0.0918458	0.3771397	1.0007807	0.5966992	0.6299489	0.8684086	0.0582953	0.9132474	0.0491934	0.6835172
200	0.0636521	0.2617829	0.9323922	0.5067187	0.6380708	0.7804462	0.0711251	0.9038232	0.0600205	0.6439846
250	0.0544028	0.2978246	0.9304742	0.4814368	0.6157185	0.8044124	0.0574439	0.8310556	0.0728894	0.6145377
300	0.0465971	0.3820581	0.9152669	0.5109668	0.6181612	0.8174445	0.0448161	0.9146735	0.0868465	0.7407044
350	0.0606851	0.4273629	0.9774662	0.4591017	0.5846909	0.8418176	0.0596911	0.9500802	0.0772944	0.6778994
400	0.0697883	0.3798886	0.9524169	0.4544012	0.5978212	0.8113331	0.0553617	0.9646334	0.0457655	0.6698224
450	0.0474248	0.3567105	1.0661756	0.4627015	0.6153329	0.9573090	0.0554520	0.9402942	0.0472025	0.6030136
500	0.0767411	0.2832863	0.9585409	0.4710766	0.5559793	0.9342577	0.0566458	0.8440145	0.0737109	0.5782702
550	0.0548050	0.2765601	1.0532010	0.4724605	0.5409659	0.9017479	0.2303339	0.8714709	0.1095607	0.7334594
600	0.0390275	0.3458424	1.0075095	0.4878626	0.6043270	0.8718418	0.2499356	0.8027061	0.1295850	0.8847190
650	0.0934588	0.3736521	0.8733454	0.5029537	0.6355938	0.7329020	0.2937386	0.8716117	0.1269055	0.9558180
700	0.0648801	0.3490572	0.9906289	0.6273224	0.7616705	0.8170147	0.3166021	0.8284575	0.0927432	1.0191264
750	0.0580094	0.3712030	0.9738567	0.6339457	0.7784556	0.6949397	0.2671389	0.8688016	0.0941563	1.0475205
800	0.0820278	0.4035199	0.9756534	0.6159629	0.7655601	0.6934450	0.2762940	0.9812071	0.0845238	0.9704218
850	0.0872201	0.3628753	0.9445092	0.5857496	0.7609636	0.7784295	0.3586448	0.9654111	0.0921810	1.0389474
900	0.0890460	0.3607418	1.0303251	0.6111554	0.8183056	0.7461128	0.3183002	0.9282173	0.0785449	1.0052390
950	0.0560182	0.3417291	1.0939771	0.5605347	0.7918899	0.7554460	0.3172146	0.9473332	0.0853614	1.0903547
1000	0.0678983	0.3471483	1.0527755	0.6153877	0.6890290	0.8003506	0.2954612	0.9087233	0.0597848	0.8955829

0	0.0857380	0.4311484	0.9883763	0.5696139	0.6667593	0.6975441	0.4060938	0.8567288	0.1178933	1.0479162
50	0.1921257	0.3517487	1.0596756	0.6138552	0.6810556	0.6747099	0.3314823	0.9541164	0.0758679	1.0193458
100	0.1787005	0.1822459	1.0091053	0.7150445	0.7530365	0.7761609	0.3125511	0.7590372	0.0841983	0.9564752
150	0.1358155	0.0866129	0.9752358	0.7745812	0.7230804	0.7656459	0.3016052	0.6446319	0.1070511	0.9742477
200	0.0934807	0.0436117	1.0338703	0.8938397	0.7455386	0.6933914	0.3010708	0.5887359	0.1783443	0.9557349
250	0.0950549	0.0240519	0.9404450	0.9351090	0.7223485	0.7430396	0.3180340	0.5402706	0.1763366	0.9396152
300	0.1509594	0.0226672	0.9275472	0.8458636	0.7971652	0.7572510	0.3238700	0.5369085	0.1780548	1.0227344
350	0.1708816	0.0108121	0.9952532	0.8185526	0.8866302	0.7783255	0.3515565	0.4955935	0.2274460	1.0016752
400	0.1400154	0.0123166	0.9368816	0.8284312	0.7717965	0.7420004	0.3623246	0.4195825	0.2298937	0.9615258
450	0.1055310	0.0058020	0.9088417	0.8352143	0.7161019	0.7992078	0.3330270	0.4246593	0.2872739	0.9842261
500	0.0975137	0.0138201	0.9475882	0.8180068	0.7029613	0.9134134	0.3768583	0.4191955	0.3047527	1.0460613
550	0.0922433	0.1076635	0.8383249	0.6582646	0.6928361	0.8039194	0.5308776	0.4878508	0.3147475	1.0871883
600	0.0428788	0.2822973	0.8925505	0.6169745	0.7123951	0.7914820	0.5465340	0.6328889	0.2401642	1.0001975
650	0.0717821	0.3726626	0.9075412	0.6305943	0.7343587	0.7247532	0.4381819	0.7403982	0.2068927	0.9986841
700	0.0473153	0.3711950	0.8719341	0.6613118	0.7839368	0.7131537	0.3895886	0.8389773	0.1341442	1.0318231
750	0.0639919	0.3566106	0.8620022	0.5950906	0.7493197	0.7216207	0.4067957	0.7964269	0.1039068	0.9518565
800	0.0730788	0.3699960	0.9851461	0.6298135	0.7359375	0.7612724	0.4446117	0.8941412	0.0931113	0.9016807
850	0.0958470	0.3550217	1.0004058	0.6145473	0.6664029	0.8131759	0.3817697	0.8700942	0.1181305	0.9709428
900	0.1096846	0.3535190	0.9455485	0.5723635	0.6848282	0.8002541	0.3861105	0.8714968	0.1103406	0.9016360
950	0.0953667	0.3363061	0.9799978	0.5667657	0.7657896	0.7747355	0.3467185	0.9275203	0.0943868	0.8937779
1000	0.0817176	0.2984730	0.9909947	0.5578909	0.7901268	0.8171128	0.3079984	0.9340202	0.1034392	0.8749476

0	0.0857380	0.4311484	0.9883763	0.5696139	0.6667593	0.6975441	0.4060938	0.8567288	0.1178933	1.0479162
50	0.0748849	0.3528269	1.2023984	0.5389023	0.7255313	0.7478259	0.3661850	0.7458040	0.0507304	1.1488530
100	0.0476446	0.3035077	1.1482553	0.5440711	0.8234749	0.8066141	0.3837528	0.8020890	0.0644578	1.0656105
150	0.0530310	0.2960171	1.0022482	0.5518933	0.7329893	0.7753376	0.4217271	0.9692618	0.0542642	1.1301179
200	0.0436508	0.2907539	0.9815770	0.6059829	0.6674393	0.7362571	0.3160411	0.9935263	0.0241801	1.0158549
250	0.0576713	0.2919545	0.9373348	0.5769499	0.6906633	0.7243861	0.3015872	0.9253659	0.0223848	0.9424047
300	0.0439702	0.2926318	1.0306762	0.5499618	0.7244201	0.7922523	0.3374314	0.9845459	0.0393646	0.9090915
350	0.0456191	0.3283998	0.9272871	0.5121729	0.6258972	0.8663198	0.2945775	0.9582690	0.0501899	1.0021405
400	0.0443868	0.3810853	1.0283666	0.5183955	0.6968397	0.7849121	0.3851832	0.9741806	0.0312945	0.9597130
450	0.0467050	0.4004019	0.9940205	0.5663917	0.6341129	0.7432765	0.3673029	1.0044839	0.0373804	0.9557286
500	0.0588041	0.3266295	0.9760468	0.5248611	0.7386261	0.7720524	0.3563385	1.0014413	0.0424492	0.9497013
550	0.0392083	0.3216144	1.0067204	0.6075943	0.7301103	0.7619610	0.3156024	0.9018704	0.0674269	1.0493611
600	0.0348956	0.3380295	0.9934186	0.5624769	0.6877954	0.8391417	0.3342494	0.8541208	0.0887729	0.9836086
650	0.0406926	0.3335505	0.8771050	0.5846377	0.7134500	0.7527088	0.2950108	0.9509050	0.1110140	0.9192021
700	0.0554901	0.3934211	0.8824946	0.5734186	0.7780006	0.7574729	0.2661598	0.9446433	0.0884398	0.9934912
750	0.1065739	0.4325250	0.9887079	0.5024206	0.7210576	0.8044580	0.3953844	0.8597338	0.0821474	0.9382667
800	0.0940635	0.4274651	0.9517949	0.5296797	0.6207333	0.7232918	0.4019097	0.9031833	0.0875682	1.0139730
850	0.0792592	0.4733043	0.9901124	0.5070938	0.6168981	0.8090181	0.3878554	0.8949725	0.0653561	0.9867221
900	0.0723300	0.4092785	0.9976759	0.5521927	0.6725171	0.8394112	0.3405644	0.9224109	0.0898523	0.9437939
950	0.0684140	0.3527801	1.1395850	0.5419834	0.6765582	0.7910995	0.3811379	0.8290415	0.1245589	0.9275141
1000	0.0597752	0.3307054	1.0618319	0.5013029	0.7628095	0.6967965	0.3534352	0.7757143	0.1148258	1.0906335

0	0.0857380	0.4311484	0.9883763	0.5696139	0.6667593	0.6975441	0.4060938	0.8567288	0.1178933	1.0479162
50	0.1087379	0.4250005	0.9862131	0.6129878	0.8119830	0.3780921	0.3032928	0.9394667	0.0833338	1.0101687
100	0.1149246	0.4281243	0.9581855	0.7050590	0.9010248	0.1065426	0.3639099	0.8669934	0.1040385	1.0106381
150	0.1098707	0.3572285	1.0692114	0.7787946	0.9721194	0.0329631	0.3001030	0.7066583	0.1278461	1.0092930
200	0.0978808	0.2969981	1.1041138	0.8707291	0.9082610	0.0102837	0.3322438	0.7203187	0.1478970	0.9303002
250	0.0535133	0.3164854	1.0501498	0.9009929	0.9798353	0.0152292	0.3754509	0.7355487	0.1332954	0.9036164
300	0.0653771	0.3171267	1.0768161	0.8580979	0.9562713	0.0122751	0.4060350	0.6948315	0.0969341	0.9968740
350	0.0581654	0.3030797	0.9732450	0.9442831	0.9409376	0.0120407	0.3714512	0.6354118	0.1356540	0.9221733
400	0.0619956	0.3307029	1.0249055	0.9103517	1.0172495	0.0040773	0.4284761	0.6847221	0.1446798	0.9301378
450	0.0612622	0.3172737	1.0040273	0.9769303	1.0034371	0.0039867	0.3782003	0.6693596	0.1446658	0.9605969
500	0.0428688	0.3091882	0.8937083	0.9868411	1.0562563	0.0022917	0.4155139	0.7093553	0.1255994	0.9605993
550	0.0674244	0.3442248	0.9351617	0.9531340	1.0721815	0.3888063	0.3693403	0.8060037	0.1226508	1.0143426
600	0.0550676	0.3586876	0.9492073	0.8945181	1.0766643	0.6591665	0.4349107	0.9105950	0.1087699	1.0113964
650	0.0475209	0.3796720	1.0486355	0.7348439	0.8066807	0.7650371	0.3893080	0.9904136	0.0840044	1.0149996
700	0.0826413	0.3281120	0.9010932	0.6610829	0.7430395	0.7304474	0.3270040	0.9092595	0.0756708	1.0049198
750	0.0799279	0.3675587	0.9503707	0.6615705	0.9083789	0.7146850	0.3276864	0.9982550	0.0676880	0.8932184
800	0.0776283	0.3872150	0.9766644	0.5935649	0.7708755	0.7540888	0.3702129	0.9709494	0.0450589	0.8775432
850	0.0825930	0.3693793	0.9633623	0.5526407	0.7254365	0.7438961	0.3470997	0.9797351	0.0743649	0.8153948
900	0.0712850	0.4221169	0.9546818	0.5155187	0.8118807	0.8055527	0.3249973	0.9195903	0.1329419	0.9228734
950	0.0974073	0.4360056	0.9442610	0.5609099	0.6657860	0.7341232	0.3224904	0.8403377	0.0907402	1.0194159
1000	0.0959687	0.4123926	0.9367223	0.5327935	0.6807962	0.8141119	0.2822360	0.9187068	0.1006973	0.9630398
