"Time"	YIR023W	YKL112W	YML027W	YOR028C	YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W
50	0.9992398	1.0000000	1.0000000	0.2262836	0.0641469	0.9998964	0.4368870	0.5221304	0.5007939	0.6793766
100	0.9992401	1.0000000	1.0000000	0.2262834	0.0641494	0.9998965	0.2094317	0.5221252	0.5007930	0.6793743
150	0.9992402	1.0000000	1.0000000	0.2262837	0.0641512	0.9998965	0.1164038	0.5221251	0.5007950	0.6793734
200	0.9992402	1.0000000	1.0000000	0.2262839	0.0641517	0.9998965	0.0830167	0.5221252	0.5007966	0.6793732
250	0.9992402	1.0000000	1.0000000	0.2262841	0.0641517	0.9998965	0.0715079	0.5221250	0.5007973	0.6793733
300	0.9992402	1.0000000	1.0000000	0.2262841	0.0641516	0.9998965	0.0675955	0.5221248	0.5007975	0.6793734
350	0.9992402	1.0000000	1.0000000	0.2262841	0.0641515	0.9998965	0.0662721	0.5221246	0.5007975	0.6793734
400	0.9992402	1.0000000	1.0000000	0.2262841	0.0641514	0.9998965	0.0658253	0.5221245	0.5007974	0.6793734
450	0.9992402	1.0000000	1.0000000	0.2262841	0.0641514	0.9998965	0.0656745	0.5221244	0.5007974	0.6793734
500	0.9992402	1.0000000	1.0000000	0.2262841	0.0641514	0.9998965	0.0656237	0.5221244	0.5007974	0.6793734
550	0.9992402	1.0000000	1.0000000	0.2262841	0.0641514	0.9998965	0.3477516	0.5221244	0.5007974	0.6793734
600	0.9992402	1.0000000	1.0000000	0.2262841	0.0641514	0.9998965	0.5753074	0.5221244	0.5007974	0.6793734
650	0.9992402	1.0000000	1.0000000	0.2262841	0.0641514	0.9998965	0.6683721	0.5221244	0.5007974	0.6793734
700	0.9992402	1.0000000	1.0000000	0.2262841	0.0641514	0.9998965	0.7017719	0.5221244	0.5007974	0.6793734
750	0.9992402	1.0000000	1.0000000	0.2262841	0.0641514	0.9998965	0.7132851	0.5221244	0.5007974	0.6793734
800	0.9992402	1.0000000	1.0000000	0.2262841	0.0641514	0.9998965	0.7171990	0.5221244	0.5007974	0.6793734
850	0.9992402	1.0000000	1.0000000	0.2262841	0.0641514	0.9998965	0.7185229	0.5221244	0.5007974	0.6793734
900	0.9992402	1.0000000	1.0000000	0.2262841	0.0641514	0.9998965	0.7189699	0.5221244	0.5007974	0.6793734
950	0.9992402	1.0000000	1.0000000	0.2262841	0.0641514	0.9998965	0.7191207	0.5221244	0.5007974	0.6793734
1000	0.9992402	1.0000000	1.0000000	0.2262841	0.0641514	0.9998965	0.7191716	0.5221244	0.5007974	0.6793734

0	0.9992389	1.0000000	1.0000000	0.2262863	0.0641500	0.9998963	0.7187785	0.5221588	0.5008083	0.6793806
50	0.9993301	0.9529638	0.9918301	0.2262786	0.0641471	0.9999344	0.7190237	0.5221307	0.5007652	0.6796584
100	0.9993520	0.8998769	0.9840353	0.2261876	0.0641658	0.9999712	0.7191293	0.5221477	0.5002442	0.6809232
150	0.9992609	0.8700103	0.9804267	0.2259407	0.0642780	0.9999885	0.7191352	0.5223054	0.4988333	0.6822943
200	0.9991374	0.8560330	0.9790478	0.2256404	0.0645486	0.9999952	0.7189838	0.5227087	0.4971271	0.6831228
250	0.9990359	0.8500247	0.9785665	0.2254064	0.0649243	0.9999976	0.7186062	0.5232954	0.4958111	0.6834568
300	0.9989698	0.8475628	0.9784073	0.2252724	0.0652884	0.9999984	0.7180371	0.5238940	0.4950693	0.6835345
350	0.9989324	0.8465839	0.9783564	0.2252137	0.0655608	0.9999987	0.7174061	0.5243694	0.4947533	0.6835261
400	0.9989132	0.8462024	0.9783406	0.2251949	0.0657268	0.9999987	0.7168461	0.5246805	0.4946586	0.6835061
450	0.9989039	0.8460558	0.9783357	0.2251919	0.0658114	0.9999988	0.7164281	0.5248540	0.4946477	0.6834941
500	0.9988996	0.8460000	0.9783343	0.2251930	0.0658476	0.9999988	0.7161574	0.5249378	0.4946564	0.6834896
550	0.9987024	0.8930152	0.9865037	0.2251992	0.0658601	0.9999585	0.7160018	0.5249729	0.4946930	0.6832016
600	0.9986905	0.9460941	0.9942984	0.2252903	0.0658465	0.9999197	0.7159238	0.5249633	0.4952201	0.6819217
650	0.9988524	0.9759578	0.9979069	0.2255374	0.0657322	0.9999018	0.7159231	0.5248070	0.4966396	0.6805504
700	0.9990141	0.9899340	0.9992859	0.2258383	0.0654547	0.9998957	0.7160757	0.5244005	0.4983496	0.6797300
750	0.9991222	0.9959419	0.9997671	0.2260729	0.0650751	0.9998946	0.7164562	0.5238108	0.4996642	0.6794028
800	0.9991828	0.9984036	0.9999263	0.2262071	0.0647128	0.9998950	0.7170281	0.5232124	0.5004021	0.6793282
850	0.9992136	0.9993824	0.9999772	0.2262657	0.0644452	0.9998957	0.7176596	0.5227396	0.5007146	0.6793375
900	0.9992284	0.9997639	0.9999931	0.2262842	0.0642837	0.9998961	0.7182178	0.5224314	0.5008073	0.6793575
950	0.9992351	0.9999105	0.9999979	0.2262870	0.0642020	0.9998964	0.7186329	0.5222602	0.5008174	0.6793693
1000	0.9992380	0.9999663	0.9999994	0.2262859	0.0641673	0.9998965	0.7189009	0.5221778	0.5008085	0.6793736

0	0.9992389	1.0000000	1.0000000	0.2262863	0.0641500	0.9998963	0.7187785	0.5221588	0.5008083	0.6793806
50	0.9991592	0.8477471	1.0000000	0.1555420	0.0641400	0.9999056	0.5749634	0.5221213	0.5017604	0.6688425
100	0.9983002	0.6759087	1.0000000	0.1025809	0.0634956	0.9999162	0.4589269	0.5212077	0.5276829	0.5906522
150	0.9954810	0.5792328	1.0000000	0.1044995	0.0584010	0.9999330	0.4124454	0.5128476	0.6285741	0.4855365
200	0.9904855	0.5339891	1.0000000	0.1389876	0.0475548	0.9999568	0.4007025	0.4897035	0.7493122	0.4743934
250	0.9848447	0.5145407	1.0000000	0.1500386	0.0370995	0.9999752	0.4070095	0.4603064	0.7901469	0.5300241
300	0.9802063	0.5065718	1.0000000	0.1334576	0.0311799	0.9999844	0.4207038	0.4396999	0.7570630	0.5574387
350	0.9771266	0.5034032	1.0000000	0.1201017	0.0296678	0.9999869	0.4329059	0.4330851	0.7258897	0.5388929
400	0.9753563	0.5021683	1.0000000	0.1222969	0.0300344	0.9999867	0.4395586	0.4338639	0.7349896	0.5125247
450	0.9744345	0.5016938	1.0000000	0.1314538	0.0299048	0.9999870	0.4419268	0.4335645	0.7593890	0.5118351
500	0.9739871	0.5015132	1.0000000	0.1338826	0.0291161	0.9999879	0.4431299	0.4306523	0.7659272	0.5269324
550	0.9765867	0.6536979	1.0000000	0.1993038	0.0286015	0.9999872	0.6071006	0.4283601	0.7518324	0.5596724
600	0.9853596	0.8255107	1.0000000	0.2404376	0.0291044	0.9999851	0.7395357	0.4297963	0.6995005	0.6268523
650	0.9924228	0.9221770	1.0000000	0.2417022	0.0319891	0.9999795	0.7916784	0.4391707	0.6168093	0.6673517
700	0.9962272	0.9674171	1.0000000	0.2340622	0.0383416	0.9999661	0.8029435	0.4575293	0.5505800	0.6811729
750	0.9979793	0.9868642	1.0000000	0.2287566	0.0468992	0.9999451	0.7937182	0.4793626	0.5153309	0.6829542
800	0.9987281	0.9948325	1.0000000	0.2265435	0.0547724	0.9999234	0.7753268	0.4980219	0.5019907	0.6815125
850	0.9990358	0.9980010	1.0000000	0.2260041	0.0600720	0.9999079	0.7559473	0.5104961	0.4990216	0.6801655
900	0.9991595	0.9992358	1.0000000	0.2260455	0.0628002	0.9998999	0.7404236	0.5173269	0.4993900	0.6795125
950	0.9992086	0.9997103	1.0000000	0.2261741	0.0638783	0.9998969	0.7301346	0.5204549	0.5001765	0.6793199
1000	0.9992279	0.9998909	1.0000000	0.2262539	0.0641773	0.9998962	0.7242715	0.5216508	0.5006391	0.6793110
