"Time"	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W
350	1.0267577	0.8476690	0.9350424	0.3915880	0.1604501	0.8260541	0.3132720	0.3486840	0.3074179	0.7206382
400	1.0132561	0.9071316	0.9486272	0.3977299	0.1443975	0.7675598	0.3137869	0.4061006	0.2388054	0.6295317
450	1.0852013	0.8128652	0.9163575	0.3978465	0.1539824	0.8658456	0.2951820	0.3576305	0.2811265	0.6548584
500	1.1478579	0.8447977	1.0014889	0.3750702	0.1418852	0.8823740	0.3052063	0.2717670	0.2831019	0.6457603
550	1.0583746	0.6052710	0.2799884	0.0831098	0.2931500	0.9001050	0.2533617	0.3544154	0.2574243	0.8899444
600	0.9861482	0.4653885	0.7420369	0.1018519	0.6311497	0.8745642	0.2686143	0.4247506	0.2132215	0.9420749
650	0.9490784	0.5232454	0.8674782	0.2720643	0.3630102	0.8662647	0.2484982	0.3907059	0.1817972	0.9112077
700	0.9378256	0.6296804	0.7961356	0.1532514	0.2369786	0.8671236	0.2125276	0.3323393	0.2269366	0.9352165
750	0.9563499	0.6692374	0.5781879	0.0964174	0.2647875	0.9241431	0.2024878	0.4529365	0.2158890	0.9385106
800	0.9542137	0.4528483	0.6881896	0.1156847	0.3282750	0.8786176	0.2006575	0.3756701	0.2315319	1.0041831
850	0.9965219	0.5152771	0.7371964	0.1913244	0.2788826	0.8261034	0.1785215	0.3196164	0.2014520	1.0204386
900	0.9294904	0.4241972	0.5998402	0.1112431	0.2382890	0.7024632	0.2098656	0.3591979	0.1824114	1.0676691
950	0.9655385	0.4038644	0.5992235	0.1219528	0.3334423	0.8111353	0.2043001	0.3252173	0.2080614	0.9620586
1000	0.7388610	0.3361552	0.7960804	0.1885888	0.3006947	0.9196746	0.3184169	0.3036452	0.2086417	1.0242969

0	0.9165632	0.4683964	0.5978050	0.0880270	0.2712635	0.8576286	0.2561771	0.3799531	0.1751886	0.9925013
50	1.0228274	0.3719053	0.8381749	0.2041208	0.2459942	0.7702448	0.2313122	0.3243323	0.2270536	0.9924793
100	0.8324903	0.3995108	0.6467289	0.1496400	0.2195147	0.8020556	0.2899049	0.3291111	0.2212078	0.9555796
150	0.7484968	0.4376132	0.6382837	0.1597499	0.2981420	1.0195297	0.3122038	0.3622714	0.1735917	1.0624249
200	0.8563729	0.4638173	0.6800341	0.1288482	0.3260615	0.8629769	0.2529825	0.4344532	0.1641963	1.0651592
250	0.8438024	0.3856056	0.5751036	0.0992185	0.2555811	0.8504086	0.2190899	0.3981264	0.1620796	0.9689938
300	0.8304468	0.3435500	0.7083719	0.1312967	0.4456675	0.8526870	0.1974092	0.4350030	0.1771169	1.0169560
350	0.7450560	0.4410583	0.8628896	0.1583122	0.2780274	0.8532341	0.1994358	0.4247020	0.1918954	1.0148241
400	0.8283656	0.4089041	0.5890949	0.1375257	0.2457068	0.8615507	0.2068817	0.3463359	0.2108447	1.0373343
450	0.8536278	0.5388909	0.6282550	0.1363422	0.2550714	0.8641232	0.2526370	0.3677888	0.2039343	0.9959573
500	0.9742240	0.5578861	0.5821782	0.1238765	0.3456212	0.8145195	0.2570569	0.3430615	0.1782358	0.9604549
550	0.9979842	0.5623940	0.8242199	0.2024450	0.3465968	0.9930040	0.2349916	0.3212533	0.2148638	1.0507826
600	0.9938355	0.5108103	0.7885951	0.1379586	0.2563305	0.9294388	0.2488537	0.3669459	0.2016550	1.0709074
650	0.9052673	0.5180233	0.6362962	0.1022501	0.2155608	0.8897293	0.2394435	0.3914886	0.1939158	1.0948724
700	0.9821042	0.3737717	0.6784706	0.1127166	0.2394010	0.9221413	0.2549682	0.4160709	0.2260677	0.9597245
750	0.8610966	0.4763993	0.7698089	0.1285666	0.2837213	0.9636480	0.3192952	0.3823708	0.2141660	0.9905370
800	0.9612033	0.5726812	0.8476831	0.1572597	0.2540692	0.8972157	0.3340397	0.3764939	0.2380203	1.0261479
850	1.0108875	0.5911573	0.4348959	0.0922518	0.2431900	0.8983159	0.3089367	0.3410483	0.2277776	0.9080525
900	0.8144230	0.4792505	0.7698901	0.1309369	0.4359252	0.8668655	0.2735185	0.3806822	0.2256364	0.9802544
950	0.9396919	0.4022513	0.8006828	0.2138879	0.2705896	0.9219985	0.2730740	0.3277431	0.2161482	1.0249969
1000	1.0348560	0.6375632	0.7782501	0.1762544	0.2539412	0.8633407	0.2561008	0.3400556	0.2172272	0.9945981

0	0.9165632	0.4683964	0.5978050	0.0880270	0.2712635	0.8576286	0.2561771	0.3799531	0.1751886	0.9925013
50	0.8022485	0.3733552	0.7939915	0.1479668	0.4271356	0.8097656	0.2597164	0.3647129	0.0853197	0.9630437
100	0.8286345	0.4010367	0.8765096	0.2306639	0.3374544	0.8536125	0.2123731	0.3774720	0.0370903	0.9906236
150	0.9169294	0.4221036	0.8720717	0.2049924	0.2138092	0.8483757	0.2238052	0.3652373	0.0250031	0.9330904
200	0.7854916	0.4123626	0.5121411	0.1362481	0.1811490	0.8506513	0.2456197	0.3856152	0.0261661	0.9818336
250	0.7486221	0.3859296	0.5421664	0.1031385	0.3932899	0.9266310	0.2366349	0.3579112	0.0254284	1.0372654
300	0.8287144	0.4846839	0.7481586	0.1838317	0.3940806	0.9561411	0.2430097	0.3149081	0.0219355	1.0132160
350	0.8666113	0.5073969	0.8046612	0.1814331	0.2739547	0.8329930	0.3223668	0.3378053	0.0301922	1.0680147
400	0.8636981	0.4885349	0.6150113	0.1473234	0.2040143	0.8821196	0.3702339	0.3689094	0.0259746	0.9342214
450	0.8103179	0.5286498	0.6029688	0.0734029	0.2911003	0.8916681	0.3265045	0.4125929	0.0307282	0.9490294
500	0.9289202	0.6173060	0.8700429	0.1644035	0.3388124	0.9069043	0.2522226	0.4036135	0.0304124	1.0007748
550	0.9180060	0.6573425	0.7825281	0.1333101	0.2779725	0.8759854	0.2237101	0.3582373	0.1546495	1.0160253
600	0.9556699	0.5088625	0.5558922	0.0991784	0.2392587	0.8757721	0.2243703	0.3735178	0.1628678	1.0760548
650	0.9178054	0.3991151	0.5834428	0.1195081	0.3759169	0.7649030	0.2498338	0.4042248	0.2038203	1.0389615
700	0.8442010	0.4112381	0.8165923	0.1616038	0.3004313	0.8314587	0.2340814	0.4412928	0.2087259	0.9294748
750	0.9258052	0.3620628	0.6404956	0.1398195	0.2330538	0.7793311	0.2228412	0.4043614	0.1536178	1.0063425
800	0.8211636	0.3431599	0.5449315	0.1193968	0.2547608	0.7747852	0.2728749	0.3233732	0.1953830	1.0019837
850	0.8362922	0.5186202	0.6487239	0.1155354	0.3122131	0.8889114	0.2918347	0.3754968	0.1812175	1.0122015
900	0.9707471	0.4666850	0.7719787	0.1665421	0.3243425	0.9165454	0.2624535	0.3722181	0.2196374	1.0899675
950	0.9862627	0.5545462	0.6992536	0.1270730	0.2906277	0.8766862	0.2384864	0.3653715	0.2114062	0.9534924
1000	1.0100767	0.5750269	0.7224014	0.1253280	0.3350327	0.8965948	0.2146664	0.3374792	0.2036737	0.9858474

0	0.9165632	0.4683964	0.5978050	0.0880270	0.2712635	0.8576286	0.2561771	0.3799531	0.1751886	0.9925013
50	0.9183493	0.5268596	0.6813285	0.8248893	0.3864786	0.8086022	0.2138766	0.3363037	0.1763934	1.0740666
100	0.8621540	0.5692802	0.9186626	0.9241522	0.3353400	0.9262208	0.1736136	0.5371568	0.1827219	1.0599738
150	0.9568686	0.5383598	0.8245934	0.9238979	0.2010733	0.8807942	0.1569428	0.7073027	0.1683571	1.0840094
200	0.9573845	0.4949175	0.5583321	0.9327465	0.1712927	0.7557074	0.1073670	0.7960056	0.1612611	1.0519864
250	0.9890143	0.3752963	0.6528883	0.9514407	0.3538746	0.6367807	0.0552741	0.7783330	0.1567244	1.0276861
300	1.0110043	0.3013172	0.8303831	0.9278126	0.3833136	0.5373308	0.0402308	0.8446563	0.1977282	1.0474117
350	1.0420840	0.1903812	0.9126653	0.9919934	0.2940293	0.3845249	0.0383296	0.8947405	0.2021306	1.0519167
400	0.7769400	0.1021757	0.8189766	0.9457502	0.2223570	0.3337785	0.0442454	0.7408693	0.1835274	1.0097939
450	0.4558042	0.0661200	0.7683086	0.8230949	0.3330462	0.3152896	0.0366610	0.8584344	0.2230987	1.0840081
500	0.1773271	0.0379766	0.9283582	0.9213583	0.4374467	0.2386056	0.0224394	0.6842251	0.1961069	0.9629188
550	0.1342472	0.0448267	0.8560183	0.3838858	0.4020605	0.3017304	0.0408262	0.8418611	0.2278594	1.0583956
600	0.0700309	0.0690160	0.9122684	0.2610381	0.4584195	0.2809068	0.0462842	0.5736344	0.1552693	0.9893414
650	0.0728606	0.0427773	0.9401756	0.3200348	0.4920600	0.2602441	0.0487467	0.4736644	0.1546221	1.0069665
700	0.1086200	0.0536144	0.9464540	0.3091604	0.5254799	0.2519744	0.0649362	0.4329557	0.1815714	0.9986010
750	0.1119818	0.0441860	0.9253668	0.3618229	0.4404139	0.3117191	0.0909542	0.4736307	0.1796470	0.9316319
800	0.0968723	0.0513117	0.9238850	0.2470833	0.4519998	0.3829003	0.1153331	0.4350006	0.1777146	1.0646518
850	0.1146461	0.0449145	0.8511329	0.2215107	0.3605729	0.4667661	0.1719533	0.3944834	0.1830087	1.0255539
900	0.1012072	0.0667756	0.8401953	0.1791491	0.3351863	0.6914287	0.1733150	0.3870003	0.1982847	1.0046556
950	0.1030202	0.1168204	0.7872336	0.1706631	0.2587195	0.7467700	0.1758512	0.3483905	0.1956705	1.0060942
1000	0.0948092	0.1445537	0.5423896	0.1455238	0.2589242	0.7028288	0.1692950	0.4188950	0.1818786	1.0383007

0	0.9165632	0.4683964	0.5978050	0.0880270	0.2712635	0.8576286	0.2561771	0.3799531	0.1751886	0.9925013
50	0.9674153	0.6663939	0.4648773	0.0930430	0.3845977	0.8334387	0.2274743	0.3556918	0.1764965	0.9629627
100	0.9362540	0.6803555	0.7899301	0.1693304	0.4146204	0.8918760	0.2804558	0.3227099	0.1958726	0.8925522
150	0.9915966	0.6970743	0.7701979	0.1885513	0.2621724	0.9470605	0.2788756	0.3751087	0.2024405	0.9772153
200	1.0117555	0.7501266	0.6804954	0.1455069	0.2317159	0.8654050	0.2745821	0.3633179	0.2084975	0.9421652
250	1.0291438	0.7290388	0.6581125	0.1268293	0.2928645	0.8425093	0.2400274	0.3835160	0.1855464	0.9524758
300	1.0829120	0.8816302	0.6759143	0.1574696	0.3087424	0.8856207	0.2293228	0.3661969	0.1418102	1.0603920
350	1.0641748	0.7664087	0.6087900	0.1223399	0.2219816	0.8148119	0.2408191	0.3670238	0.1718864	1.0309092
400	1.1105786	0.7829876	0.7183223	0.1288139	0.3692824	0.8715675	0.2252720	0.3819999	0.2213843	1.0385181
450	0.9791234	0.7662114	0.8857430	0.1849534	0.3377178	0.8027416	0.1945142	0.4142991	0.1763345	1.0045820
500	0.9414741	0.6724350	0.8234162	0.1843788	0.1863032	0.7813526	0.2028908	0.3093993	0.1962897	1.0169389
550	0.9805844	0.4650734	0.4569960	0.0788300	0.2900160	0.8560765	0.2348485	0.3407378	0.2024305	1.0206594
600	0.9499153	0.4301653	0.6889803	0.1462914	0.3771626	0.8045768	0.2107693	0.3415113	0.1958141	1.0083601
650	0.8733269	0.3738484	0.8965643	0.2317865	0.2634174	0.8791660	0.2820643	0.3616114	0.2042513	0.9412988
700	0.8472922	0.3779842	0.7271182	0.1614461	0.2181262	0.8211190	0.2177351	0.4116668	0.2067137	1.0438702
750	0.8316418	0.4249549	0.5651344	0.1399718	0.2730053	0.8025244	0.1964705	0.3890700	0.1859961	1.0720279
800	0.9148689	0.4696205	0.8391531	0.1594008	0.3594229	0.8058127	0.1822923	0.3376877	0.1761287	1.0224002
850	0.8686714	0.4020570	0.8700717	0.2263666	0.3029021	0.8151983	0.2224837	0.3915151	0.1809872	0.9899366
900	0.7889468	0.3909509	0.5663383	0.1245278	0.2736193	0.8997830	0.2729013	0.3676724	0.1646022	1.0466268
950	0.8346364	0.6098150	0.7114295	0.1623598	0.2995060	0.9152971	0.3060956	0.2977593	0.1803651	1.1300204
1000	0.8703394	0.5379151	0.7118026	0.1550324	0.3434800	0.9537087	0.3535512	0.3936395	0.1470986	1.0407280

0	0.9165632	0.4683964	0.5978050	0.0880270	0.2712635	0.8576286	0.2561771	0.3799531	0.1751886	0.9925013
50	0.8087603	0.4282731	0.6400690	0.1449050	0.2436515	0.8514516	0.2303321	0.3632602	0.2079136	0.9551249
100	0.9260836	0.4599769	0.6862233	0.1327968	0.2695978	0.9849631	0.2604260	0.3904653	0.1900290	0.9758907
150	0.8585713	0.5614981	0.6452606	0.1318197	0.2164827	0.9520370	0.2069218	0.3647337	0.2019498	0.9821445
200	0.9009601	0.5680103	0.6144542	0.1313465	0.3464589	0.9071276	0.2090292	0.3566785	0.1890224	1.0252518
250	0.9515905	0.6205631	0.8220786	0.1792731	0.3273227	0.8320801	0.2112932	0.3764675	0.2300337	1.0007240
300	0.8834301	0.5158651	0.7072379	0.1828882	0.2376320	0.7671896	0.1983372	0.2939643	0.2057071	1.0661327
350	0.8834261	0.3911073	0.5663904	0.1313614	0.3032655	0.8110860	0.2845705	0.3518455	0.2070460	1.0107445
400	0.8897103	0.4860919	0.6371393	0.1228877	0.2815220	0.9061885	0.2765721	0.3907446	0.1938574	0.9745578
450	0.9060455	0.4958271	0.7417681	0.1656148	0.2986333	0.8397537	0.2157496	0.3767992	0.1834288	0.8900006
500	0.9133042	0.4608622	0.7510729	0.1723392	0.2344288	0.8659669	0.2200402	0.3426702	0.1875300	0.9448320
550	0.9177515	0.4312357	0.7201606	0.1589725	0.2743511	0.8912005	0.2123036	0.3533999	0.2631323	0.9953210
600	0.9381264	0.4554898	0.5897288	0.1354715	0.3283243	0.8786752	0.2047635	0.4282694	0.2016757	1.0259637
650	0.9687595	0.3727610	0.8613031	0.2052040	0.3190033	0.7894217	0.1810525	0.4184276	0.2083692	1.0214519
700	0.8396950	0.3354272	0.7291199	0.1988888	0.3141956	0.8154403	0.2329319	0.3473278	0.1742441	0.9902477
750	0.8816912	0.3828226	0.8515719	0.1850657	0.2331803	0.8870283	0.2337925	0.3293061	0.1974692	1.0445140
800	0.8797275	0.4785806	0.5796964	0.1315335	0.2398344	0.9417315	0.2528059	0.3729769	0.2095276	1.0211691
850	0.8888498	0.5290080	0.7404562	0.1372302	0.3228751	0.8948736	0.2160839	0.3351919	0.1973437	1.0138479
900	0.9458885	0.4790773	0.7672586	0.1329004	0.3280688	0.8542556	0.2715225	0.4006141	0.1656661	1.0813137
950	0.8629328	0.4894940	0.7139653	0.1424368	0.2283068	0.9015911	0.2756145	0.4042507	0.1797605	0.9430696
1000	0.9468086	0.5016554	0.6191646	0.1309471	0.2461052	0.9264474	0.2394605	0.3840141	0.1957350	1.0022545

0	0.9165632	0.4683964	0.5978050	0.0880270	0.2712635	0.8576286	0.2561771	0.3799531	0.1751886	0.9925013
50	0.9683306	0.4976088	0.6510130	0.1082728	0.2234746	0.8492116	0.2635527	0.1964861	0.2059516	0.9956176
100	0.9865518	0.5039874	0.6736453	0.1337023	0.3193057	0.8158693	0.3574344	0.2318027	0.1955084	1.0211306
150	0.9897978	0.4316332	0.7462922	0.1544563	0.2749143	0.8299023	0.3879205	0.1750958	0.2154653	0.9417655
200	0.9140503	0.4073979	0.5717958	0.1148762	0.1987726	0.9007528	0.5603864	0.1688012	0.2093572	0.9295817
250	0.8022351	0.4392339	0.6104599	0.1445329	0.2230948	1.0240834	0.6628825	0.2129070	0.1879207	0.9182527
300	0.8209691	0.5616115	0.5893078	0.0955906	0.2378236	1.0449200	0.6568180	0.1944102	0.2129231	0.9370634
350	0.8693608	0.5637101	0.6837404	0.1588720	0.3099533	1.0333396	0.7343747	0.2002270	0.2448917	0.9003693
400	0.8925196	0.7122253	0.6363493	0.1438263	0.2295332	1.0451926	0.6922884	0.1905240	0.2392745	1.0336995
450	0.9265383	0.7152097	0.6222166	0.1249635	0.2239882	0.9967539	0.5793333	0.1714210	0.2490351	1.0058630
500	0.8901768	0.7597703	0.5150200	0.0885673	0.2724744	1.0508754	0.6119982	0.1649412	0.2269732	1.0239067
550	0.9751475	0.7402528	0.7921161	0.1240061	0.3131686	1.0185523	0.5565539	0.2879661	0.2570841	0.8685180
600	1.0106266	0.7662339	0.7358794	0.1402267	0.2246932	1.0321685	0.4567771	0.2844914	0.2196849	0.9519114
650	0.9738121	0.7552678	0.6600259	0.1192069	0.2947666	0.9979681	0.3523655	0.3336107	0.2083366	0.9481354
700	0.9785426	0.6419962	0.8035560	0.1954316	0.3007367	0.8796675	0.3303416	0.3857795	0.2432918	0.8938470
750	0.9547213	0.6500413	0.8132924	0.1776212	0.2337146	0.8730737	0.2688564	0.3812802	0.2141815	0.8910465
800	1.0317828	0.5972255	0.6796282	0.1356013	0.2541625	0.8963935	0.3112593	0.3649450	0.2104964	0.9094203
850	0.9994839	0.4572779	0.6024378	0.1062075	0.3439034	0.8771195	0.2494289	0.3776085	0.2406887	0.9794747
900	0.9129686	0.4186684	0.7747112	0.1951188	0.3720513	0.9519325	0.2061892	0.4047919	0.1907642	0.9681450
950	0.9073951	0.4762507	0.7671228	0.1633944	0.2181365	0.8352791	0.2175071	0.3852970	0.1626385	1.0167733
1000	0.9183089	0.5619151	0.4354757	0.1021219	0.2783930	0.8443293	0.2270639	0.3196065	0.1591729	1.0289905

0	0.9165632	0.4683964	0.5978050	0.0880270	0.2712635	0.8576286	0.2561771	0.3799531	0.1751886	0.9925013
50	0.9225347	0.4786909	0.5501579	0.0996458	0.0902087	0.9270139	0.2855031	0.3714650	0.1494342	1.0634367
100	0.9833056	0.5564126	0.2685024	0.0399800	0.0668391	0.9959447	0.2622653	0.3622980	0.1801629	1.0103314
150	0.9157808	0.6240836	0.1983895	0.0180951	0.0992416	1.0625148	0.2857451	0.3647200	0.1930960	0.9934337
200	0.9681689	0.7507976	0.2899992	0.0256547	0.1079110	1.0090265	0.2773502	0.3778849	0.2134034	0.9551765
250	0.9837951	0.7092586	0.2926157	0.0389978	0.1151768	0.9659971	0.2357818	0.3505240	0.1938006	1.0220834
300	0.9562191	0.7398845	0.2555238	0.0253363	0.0905327	1.0357909	0.2821397	0.3214442	0.2006719	0.9487850
350	1.0001291	0.7641144	0.2519482	0.0226007	0.1017715	1.0959611	0.3225921	0.2759713	0.2061187	0.9586714
400	1.0218072	0.7137454	0.2851713	0.0190872	0.0940795	1.0125364	0.2543490	0.3329050	0.1947002	1.0854047
450	1.0061234	0.7423254	0.2390336	0.0148583	0.1167375	0.9983446	0.2497499	0.3444865	0.1939019	1.0326931
500	1.0269850	0.6978572	0.2386539	0.0184712	0.1165081	0.9380404	0.2563687	0.3652028	0.2643009	0.9663318
550	0.9690111	0.6519065	0.7546323	0.2207922	0.7398028	1.0821495	0.2521158	0.3517385	0.2069395	1.0085365
600	0.9771324	0.6838951	0.9115925	0.3403755	0.4209553	0.9647042	0.2404722	0.3265075	0.1628766	0.9818876
650	0.9618497	0.7322385	0.8879609	0.2700169	0.2234223	0.8558638	0.2821427	0.3956192	0.1446587	1.0529979
700	0.9820439	0.5582684	0.7359030	0.1577098	0.1883009	0.9000449	0.2822167	0.3599059	0.1808360	1.0459690
750	0.9279090	0.4870815	0.5424175	0.0950147	0.3047927	0.9213803	0.2720122	0.3799377	0.1552249	1.0510760
800	0.9277645	0.4465679	0.7543348	0.1762099	0.3695034	0.8629823	0.2979728	0.4045600	0.1956293	1.1043483
850	0.9525609	0.5608414	0.6680403	0.1567399	0.2667145	0.8471433	0.2876156	0.3590356	0.1658544	1.0317308
900	0.9375667	0.5261229	0.7450577	0.1343562	0.2549157	0.8666266	0.2335489	0.3441009	0.1727095	1.0373226
950	0.9920046	0.3597766	0.6418608	0.1288893	0.2553449	0.8671754	0.2102078	0.4019290	0.2031027	0.9700788
1000	0.8435309	0.3328797	0.6441860	0.1234602	0.3549918	0.8818733	0.2120949	0.4145814	0.1932703	1.0054107
