"Time"	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W
550	0.8626981	0.0005414	0.2434763	0.2256989	0.6726585	0.5373743	0.0111986	0.7155940	0.0204962	0.8558079
600	0.7640027	0.0010318	0.2155278	0.4486700	0.5728918	0.6857511	0.0329620	0.7305493	0.0485343	0.6666494
650	0.7149440	0.0005904	0.0718591	0.5743875	0.7022589	0.6249919	0.0213699	0.7703271	0.0106953	0.7919015
700	0.7450516	0.0007576	0.0585491	0.5672330	0.6176435	0.7153476	0.0185194	0.7107666	0.0288840	0.7249184
750	0.7366190	0.0007720	0.0425416	0.5632975	0.6482441	0.6736848	0.0534273	0.7506095	0.0246992	0.7536318
800	0.7358911	0.0003948	0.0393557	0.6703329	0.7923627	0.7191844	0.0559480	0.9078388	0.0403651	0.6652671
850	0.7500052	0.0016431	0.0822196	0.5033941	0.5819174	0.7764247	0.0287444	0.8271936	0.0127906	0.7925402
900	0.7524628	0.0184686	0.0593098	0.7014411	0.7024784	0.8169704	0.0606859	0.7504409	0.0272726	0.7315572
950	0.6861221	0.0069294	0.0471233	0.7879501	0.7574607	0.6579121	0.0376085	0.6836731	0.0281488	0.7684592
1000	0.7440036	0.0040759	0.0343109	0.6865184	0.7416566	0.6450328	0.0253528	0.7948277	0.0511586	0.6441268

0	0.8257181	0.0136270	0.0322355	0.5927339	0.6101462	0.8257602	0.0300271	0.6915811	0.0331293	0.7009146
50	0.9290854	0.0010157	0.0592346	0.6435164	0.6772988	0.8026562	0.0180550	0.9567420	0.0355948	0.7464682
100	0.8398005	0.0125232	0.0303301	0.7307164	0.5840368	0.7519408	0.0208401	0.8283586	0.0210158	0.8053308
150	0.7507548	0.0391966	0.0245905	0.7211815	0.7824750	0.8606685	0.0116710	0.7177252	0.0510674	0.8205619
200	0.9274813	0.0573949	0.0283061	0.5818794	0.7007347	0.6647287	0.0199489	0.7240776	0.0513123	0.7326971
250	0.8294013	0.0437610	0.0566242	0.7165697	0.6695117	0.7030292	0.0270822	0.7431357	0.0757085	0.6620409
300	0.7142829	0.0231844	0.0808999	0.5150232	0.7059883	0.7284810	0.0418896	0.5827594	0.0495048	0.8863861
350	0.8055061	0.0028858	0.0660318	0.5556926	0.7799920	0.7775408	0.0355982	0.7567525	0.0439123	0.7231736
400	0.7676289	0.0060591	0.0597182	0.6633913	0.7485514	0.7373935	0.0509350	0.6921958	0.0441740	0.7996686
450	0.7703146	0.0085169	0.0590996	0.6621173	0.6466773	0.7867491	0.0771050	0.6862225	0.0525844	0.9022759
500	0.6895663	0.0124704	0.0708215	0.5065685	0.8848351	0.6924240	0.0361814	0.7339275	0.0375852	0.9391943
550	0.6689918	0.0011489	0.0215680	0.5851512	0.7301519	0.7889395	0.0226413	0.6724917	0.0207190	0.7405270
600	0.7509580	0.0003960	0.0429948	0.5434902	0.7695817	0.7396254	0.0283236	0.8955710	0.0210143	0.7899906
650	0.6140511	0.0033494	0.0237821	0.6580922	0.7715168	0.7979146	0.0167684	0.7700066	0.0232677	0.7759800
700	0.7706537	0.2646843	0.0242643	0.6672275	0.7878252	0.6533679	0.0319873	0.8183917	0.0351070	0.5975339
750	0.6648707	0.4030126	0.0496787	0.7948341	0.7520935	0.7693707	0.0335410	0.6358133	0.0359641	0.6434997
800	0.8297692	0.1180118	0.1021170	0.5282596	0.6864754	0.6833793	0.0662960	0.8055559	0.0309032	0.7444567
850	0.5211819	0.0599166	0.0442913	0.5835142	0.6608970	0.7501496	0.0732835	0.6472277	0.0323771	0.6623418
900	0.6098253	0.0252869	0.0104757	0.6777504	0.6353465	0.8889376	0.0207008	0.7540563	0.0447897	0.6365953
950	0.7398154	0.0756530	0.0333732	0.6394689	0.7272430	0.7196224	0.0190461	0.6350932	0.0289303	0.8508092
1000	0.7825003	0.3051513	0.0454342	0.6854276	0.7033501	0.7619501	0.0163043	0.7711445	0.0254175	0.6416794

0	0.8721621	0.0138982	0.0458376	0.6238921	0.7393815	0.7078461	0.0448432	0.6944533	0.0479471	0.6530725
50	0.6593373	0.0056629	0.0018419	0.6941467	0.8443810	0.7006024	0.2797438	0.3596444	0.0071173	0.6625294
100	0.5231270	0.0203723	0.0048937	0.6306504	0.8134069	0.8329513	0.2696110	0.1643605	0.0032659	0.7758862
150	0.6120952	0.0173309	0.0123836	0.7436649	0.5547958	0.8499210	0.3201305	0.0434581	0.0000000	0.7770097
200	0.5996088	0.0248147	0.0006284	0.7032317	0.8622080	0.7742176	0.4525423	0.0183228	0.0006241	0.8271239
250	0.4752103	0.0215784	0.0193212	0.7342498	0.6843097	0.7707885	0.3581780	0.0430257	0.0001470	0.5574308
300	0.5836258	0.0251415	0.0215886	0.6145366	0.7559112	0.6526536	0.4258312	0.0570480	0.0027024	0.6843544
350	0.4948878	0.0116065	0.0096267	0.6368190	0.6101605	0.6612149	0.3691178	0.0398129	0.0013971	0.6531430
400	0.5229383	0.0181194	0.0111084	0.6191201	0.6313754	0.6412827	0.3792764	0.0402887	0.0092129	0.6360540
450	0.4771700	0.0038881	0.0147732	0.6992382	0.5936667	0.7635261	0.3461296	0.0443686	0.0026479	0.7080788
500	0.5253275	0.0196342	0.0046415	0.6428236	0.7856784	0.6374410	0.4217771	0.0413668	0.0062874	0.7698712
550	0.6641491	0.3212395	0.0194665	0.6226444	0.5541089	0.6045683	0.2019174	0.5165181	0.0306965	0.7748109
600	0.7379299	0.2187719	0.0391549	0.6266588	0.6633289	0.7300930	0.0669061	0.6747996	0.0410996	0.6074195
650	0.6107390	0.0698838	0.0170675	0.6535927	0.6478889	0.7484860	0.0653382	0.8945122	0.0185445	0.7512194
700	0.6759584	0.1848411	0.0321745	0.6774456	0.6984607	0.7293211	0.0387271	0.7757032	0.0375310	0.7783276
750	0.6055477	0.1372079	0.0499049	0.7052978	0.6938948	0.6430314	0.0377293	0.7496928	0.0267226	0.6629843
800	0.7301944	0.0553115	0.0444141	0.7073292	0.6469680	0.7481219	0.0550115	0.8779623	0.0640295	0.6191099
850	0.8614102	0.0198337	0.0273105	0.6186644	0.6992635	0.7820137	0.0236191	0.6880898	0.0397834	0.7551015
900	0.7669348	0.0326713	0.0299053	0.6336043	0.8305194	0.6941343	0.0159100	0.8179605	0.0292698	0.7526717
950	0.7727275	0.0337622	0.0194800	0.5926111	0.6045226	0.6097807	0.0169446	0.7641244	0.0116945	0.6712418
1000	0.7702961	0.0216997	0.0492027	0.6331888	0.7495907	0.7495077	0.0153701	0.6646963	0.0250832	0.7852898

0	0.7946217	0.0059864	0.0392299	0.7057966	0.6203017	0.7615868	0.0188124	0.7169773	0.0248895	0.7220929
50	0.8571302	0.0083331	0.0357929	0.6081670	0.7030729	0.5166508	0.0297544	0.6885762	0.0391409	0.3236165
100	0.7648910	0.0057432	0.0200293	0.8511302	0.6418778	0.3314516	0.0384061	0.6639099	0.1450587	0.1443128
150	0.7058111	0.0187832	0.0521671	0.7346879	0.6058388	0.2685561	0.1076703	0.6808811	0.2894026	0.1216608
200	0.7180987	0.0158090	0.0242329	0.6689991	0.7810915	0.3271181	0.2148792	0.5155184	0.5612735	0.0774445
250	0.7809608	0.0038591	0.0375469	0.5797422	0.6202487	0.2955498	0.2462546	0.3376291	0.7446746	0.1136600
300	0.7612118	0.0019941	0.0275768	0.5847142	0.6256508	0.2289680	0.4790116	0.2264224	0.5953025	0.0880186
350	0.8243037	0.0015400	0.0161151	0.7691033	0.7214412	0.2739804	0.5539980	0.1946271	0.7547052	0.0686035
400	0.8697005	0.0150364	0.0110623	0.8075848	0.6398638	0.2650565	0.3830376	0.1526772	0.6560670	0.1033338
450	0.7010224	0.0206360	0.0275607	0.5464474	0.6058995	0.2153359	0.4748464	0.2133287	0.7800803	0.0681822
500	0.6547326	0.0144771	0.0405249	0.8053901	0.7503931	0.3108315	0.4062388	0.1575391	0.7005769	0.0641680
550	0.7513920	0.0087633	0.0509396	0.6157838	0.7452172	0.4507094	0.5084819	0.1804017	0.7648846	0.5445098
600	0.7914757	0.0198515	0.0312518	0.6180983	0.6765217	0.5597675	0.4281506	0.2977507	0.1976977	0.6473602
650	0.6630378	0.0352907	0.0436556	0.6197133	0.6426026	0.6341619	0.3900222	0.4238761	0.1140593	0.7180758
700	0.6666582	0.0135083	0.0483624	0.6072642	0.6796431	0.7378343	0.2021634	0.5530720	0.0912023	0.7429865
750	0.7697925	0.0038920	0.0386085	0.4687188	0.6828233	0.7345464	0.1449540	0.6613434	0.0352398	0.7767050
800	0.7499246	0.0068231	0.0302944	0.6221327	0.6915494	0.9490042	0.0938501	0.8324954	0.0364859	0.8143426
850	0.6869511	0.0064100	0.0278972	0.7809624	0.8364760	0.7245340	0.0523105	0.7802927	0.0658964	0.8266078
900	0.7273507	0.0097004	0.0261073	0.7447605	0.8105217	0.8453899	0.0478419	0.6500471	0.0344066	0.5796041
950	0.7041347	0.0090158	0.0320786	0.5466602	0.7573725	0.8385101	0.0389373	0.7012791	0.0311152	0.8975158
1000	0.9375334	0.0193596	0.0246727	0.5837807	0.5684547	0.7756429	0.0463073	0.5954038	0.0517412	0.8939983

0	0.7477224	0.0253965	0.0338808	0.6603812	0.6719583	0.6948360	0.0160984	0.6452927	0.0173319	0.8642800
50	0.8406770	0.0073025	0.0457215	0.5683136	0.7313403	0.7445544	0.0442479	0.7311256	0.0316791	0.7407486
100	0.7263452	0.0001158	0.0572866	0.6028516	0.6365344	0.7986048	0.0333514	0.8165450	0.0605001	0.6400563
150	0.7079506	0.0000000	0.0396111	0.6115142	0.6690071	0.8331935	0.0213194	0.8631852	0.0408275	0.6536332
200	0.8521787	0.0007663	0.0472352	0.6947405	0.7936571	0.7955645	0.0341865	0.7213404	0.0379840	0.5895770
250	0.8851106	0.0189124	0.0427342	0.6429914	0.7856485	0.7812052	0.0118479	0.8620436	0.0209468	0.5632237
300	0.8401362	0.0172805	0.0528085	0.7519736	0.6975760	0.7922784	0.0251908	0.6833126	0.0372413	0.7052921
350	0.6100830	0.1136427	0.0279231	0.7765687	0.7255535	0.8302519	0.0404520	0.8056358	0.0515471	0.6244657
400	0.7482177	0.1165671	0.0450602	0.5999806	0.6270175	0.7097056	0.0309856	0.7113614	0.0399628	0.6484946
450	0.8298790	0.0231166	0.0581662	0.6446452	0.7835320	0.7484391	0.0394934	0.7361382	0.0760531	0.4763734
500	0.7553017	0.0142941	0.0233068	0.5681588	0.6936903	0.7116122	0.0518930	0.8402646	0.0598495	0.6044261
550	0.8326301	0.0719620	0.0219625	0.6766396	0.7564347	0.6038725	0.0289380	0.7281704	0.1212709	0.6725753
600	0.6670755	0.3832376	0.0457972	0.7149943	0.7464128	0.7587374	0.0385834	0.7572109	0.0798612	0.7308190
650	0.6607905	0.3528572	0.0417051	0.6732203	0.6877969	0.7412756	0.1230857	0.7142533	0.0355893	0.7688930
700	0.5271976	0.1552941	0.0361651	0.6577152	0.6080419	0.8233439	0.1121965	0.7222925	0.0208586	0.5761643
750	0.6683941	0.0241917	0.0497355	0.6273963	0.7478574	0.8059801	0.0862367	0.7001925	0.0452589	0.5993683
800	0.6647164	0.0166603	0.0343208	0.5078466	0.8580920	0.7965408	0.0288508	0.6884300	0.0426203	0.7111745
850	0.7730172	0.0057350	0.0606673	0.6301659	0.7161514	0.7317440	0.0174646	0.7946622	0.0322291	0.7021239
900	0.8060535	0.0047465	0.0436379	0.5222383	0.5641856	0.8483754	0.0339524	0.6956299	0.0094671	0.7315760
950	0.6594971	0.0084390	0.0672512	0.5489138	0.6685162	0.7194446	0.0259858	0.6618890	0.0319765	0.7340417
1000	0.7640613	0.1360896	0.0273190	0.5748739	0.6402239	0.6746611	0.0309068	0.8348253	0.0131209	0.6163213

0	0.6707485	0.0136600	0.0456306	0.7306538	0.8967610	0.8748876	0.0101073	0.8183485	0.0216728	0.7379396
50	0.7873522	0.1109961	0.0586547	0.6647086	0.6907942	0.5083418	0.0202415	0.5347166	0.0553169	0.6029617
100	0.8428207	0.0548880	0.0609716	0.8344065	0.7088429	0.3683898	0.0235254	0.4740504	0.0166822	0.6512528
150	0.7291148	0.0182900	0.0303217	0.6922082	0.7084648	0.4802598	0.0326632	0.4242255	0.0211118	0.5498947
200	0.8627777	0.0207584	0.0496799	0.7747919	0.5955702	0.3654279	0.0354538	0.4263076	0.0529564	0.5648162
250	0.7435479	0.0224499	0.0302967	0.8183927	0.5952679	0.5048221	0.0652743	0.3145732	0.0460774	0.4937656
300	0.6329181	0.0207445	0.0209539	0.6731714	0.6863775	0.4575269	0.0458356	0.4435988	0.0889395	0.5695472
350	0.6032942	0.0832053	0.0194765	0.7362216	0.6967179	0.4217295	0.0547604	0.3547002	0.1096227	0.4329804
400	0.6503366	0.2492693	0.0284406	0.8411098	0.6305298	0.3829216	0.0524186	0.3623214	0.1061477	0.4288239
450	0.5889402	0.2241665	0.0509999	0.6848863	0.7169171	0.3556147	0.1088345	0.3047508	0.0517025	0.5605892
500	0.6048095	0.0406100	0.0693666	0.7978222	0.5853748	0.3204908	0.0734248	0.3207260	0.0533002	0.5004243
550	0.6248167	0.0721395	0.0349115	0.5288925	0.6231750	0.5963216	0.0499854	0.5738931	0.0818146	0.6453158
600	0.6994314	0.0086348	0.0765591	0.5600336	0.6964190	0.7658081	0.0759257	0.7712408	0.0317844	0.7365576
650	0.6665197	0.0044910	0.0524655	0.6085632	0.5941712	0.7716262	0.0330334	0.6890893	0.0361603	0.7001468
700	0.6754949	0.0083931	0.0503968	0.7120463	0.6807991	0.8479662	0.0934961	0.8426406	0.0275442	0.8010943
750	0.8180306	0.0059514	0.0184958	0.7056771	0.8966358	0.6856407	0.0251334	0.7107105	0.0335000	0.7053833
800	0.8163785	0.0054383	0.0270299	0.7593083	0.6473088	0.7439111	0.0249759	0.6848768	0.0192779	0.6927224
850	0.8257675	0.0125700	0.0189415	0.8202514	0.6857943	0.6830417	0.0384282	0.8478527	0.0220158	0.6636950
900	0.8689736	0.1044757	0.0184315	0.5140322	0.7441519	0.7356069	0.0179929	0.7399712	0.0436542	0.7001521
950	0.7643387	0.1169487	0.0188813	0.6942292	0.5308583	0.7093805	0.0197917	0.8475294	0.0301146	0.8028895
1000	0.6865905	0.3204548	0.0404484	0.5469070	0.6019576	0.7617820	0.0239501	0.7688437	0.0478060	0.6180705

0	0.7306294	0.0055857	0.0700628	0.7598366	0.7157559	0.8293197	0.0329835	0.6569557	0.0433352	0.7798518
50	0.4781423	0.0250614	0.0239901	0.6788709	0.7556918	0.5868725	0.0577823	0.7839234	0.0243063	0.3270626
100	0.3252056	0.4360481	0.0101228	0.7626965	0.6680531	0.6234350	0.0399837	0.7662203	0.0973307	0.1414486
150	0.2239297	0.5865651	0.0052852	0.6038430	0.8738506	0.6345597	0.1183164	0.8846784	0.2819285	0.0735104
200	0.1511020	0.5990880	0.0043674	0.6206037	0.6419390	0.4400957	0.3462355	0.6632285	0.5360746	0.0392160
250	0.1192120	0.8095961	0.0074357	0.6482557	0.6943630	0.4307480	0.4948318	0.5078124	0.7158624	0.0450043
300	0.0916831	0.7882459	0.0013466	0.4952234	0.6403095	0.3563589	0.5692597	0.3206889	0.7478319	0.0316416
350	0.0878966	0.7335648	0.0022362	0.5526649	0.6099565	0.4230918	0.5815507	0.2474742	0.7882314	0.0298272
400	0.0658692	0.7737765	0.0016596	0.4984684	0.7094564	0.3298826	0.5624477	0.1695705	0.8094075	0.0427530
450	0.0620743	0.6392496	0.0015685	0.5995072	0.5602269	0.3631175	0.5240647	0.1939075	0.8626669	0.0378329
500	0.0597816	0.7008582	0.0025500	0.6056140	0.6314566	0.4011826	0.5460125	0.1466804	0.7664458	0.0383709
550	0.2621836	0.7163351	0.0338223	0.5880043	0.6861117	0.4896112	0.5194454	0.2179257	0.6847631	0.3711323
600	0.3054472	0.5800227	0.0491789	0.5093273	0.6822448	0.5395028	0.5549400	0.2558353	0.3143562	0.7319862
650	0.3174808	0.2149972	0.0288871	0.5567325	0.7192798	0.6525810	0.4063164	0.4500507	0.1507335	0.6778048
700	0.4816700	0.1424394	0.0239220	0.5886981	0.6503980	0.6858775	0.2540892	0.5347972	0.0752767	0.7668878
750	0.5518637	0.0463593	0.0605569	0.5928132	0.6013891	0.8199083	0.1733170	0.7053305	0.0642165	0.6882159
800	0.8017013	0.0532659	0.0440933	0.7167152	0.5866741	0.6620661	0.1239709	0.6291566	0.0272386	0.8249654
850	0.7029676	0.0141262	0.0408270	0.7185043	0.7041612	0.7102952	0.0726151	0.7346522	0.0167753	0.7303567
900	0.8293189	0.0024144	0.0263110	0.5350135	0.7099672	0.7929267	0.0440422	0.8285891	0.0392052	0.6650780
950	0.7532441	0.0000000	0.0356061	0.5879018	0.7284676	0.7802969	0.0455012	0.6839361	0.0295954	0.6312241
1000	0.7629505	0.0010419	0.0406940	0.6659169	0.6087125	0.8629526	0.0421249	0.8733906	0.0471936	0.7450935

0	0.8965594	0.0037342	0.0774793	0.6869819	0.5874128	0.8125456	0.0239460	0.7303768	0.0287670	0.7511365
50	0.6242537	0.0870446	0.0207954	0.6823869	0.5968723	0.7248689	0.2428574	0.7639817	0.0387203	0.7393513
100	0.8761395	0.4862802	0.0109169	0.5776136	0.6762506	0.7436851	0.2492638	0.8297516	0.0229223	0.8611353
150	0.5115534	0.5652389	0.0022197	0.6591176	0.7424814	0.7241176	0.3295996	0.7547317	0.0262496	0.8527346
200	0.3859925	0.7245274	0.0018398	0.6585167	0.8668855	0.8131337	0.3485168	0.6586191	0.0379121	0.6678431
250	0.3685062	0.7189956	0.0012471	0.8817452	0.6331258	0.7445104	0.6207952	0.8489675	0.0459208	0.7750252
300	0.2886741	0.7628635	0.0120099	0.6794149	0.8251146	0.7431577	0.6042216	0.6955109	0.0515647	0.7845467
350	0.2121506	0.8823690	0.0003103	0.6919603	0.7896107	0.5345667	0.6073753	0.7690203	0.0513215	0.7766711
400	0.1692565	0.7119699	0.0001919	0.6843236	0.7097475	0.4432061	0.6181177	0.6487620	0.0461353	0.7041309
450	0.3527150	0.7824340	0.0018187	0.6313597	0.7302509	0.3562598	0.7375573	0.6055369	0.0420793	0.7564726
500	0.2221202	0.7533929	0.0047347	0.7620956	0.5809897	0.2640229	0.7351422	0.6418812	0.0557109	0.6331252
550	0.2366732	0.6599964	0.0300203	0.4711001	0.5500694	0.2852131	0.5011345	0.7415489	0.0298303	0.7410483
600	0.2902707	0.3649380	0.0239633	0.4483533	0.6224066	0.5100413	0.5798149	0.7510680	0.0819849	0.6952667
650	0.3897411	0.1751203	0.0194086	0.5920439	0.6708767	0.6032406	0.4158395	0.7830621	0.0369640	0.8106395
700	0.4598852	0.1054636	0.0440164	0.7131074	0.7561681	0.6369224	0.1868104	0.8169177	0.0235537	0.7570211
750	0.6123045	0.0337324	0.0326074	0.6564729	0.5854421	0.6737290	0.1174947	0.8793094	0.0347683	0.7252475
800	0.6270556	0.0424184	0.0635699	0.7641343	0.7037191	0.7975151	0.0695401	0.7557113	0.0695517	0.7390200
850	0.7304343	0.0331773	0.0363198	0.7173782	0.6497740	0.6916921	0.0702892	0.6981020	0.0363917	0.6851577
900	0.7148531	0.0431347	0.0690964	0.5739649	0.6388485	0.7875399	0.0493395	0.7886498	0.0433770	0.7359113
950	0.7290044	0.0205199	0.0412163	0.5979862	0.6353875	0.6550864	0.0287289	0.6913699	0.0297957	0.7851968
1000	0.7888648	0.0087513	0.0399069	0.6775767	0.6771384	0.6108531	0.0119114	0.7899083	0.0443588	0.7499430

0	0.7947854	0.0184033	0.0614349	0.6332927	0.6832284	0.8379580	0.0462745	0.6926362	0.0225125	0.6856285
50	0.7643156	0.0088909	0.0548190	0.6271726	0.6732328	0.5027935	0.0339736	0.6342427	0.0333088	0.8207592
100	0.6954920	0.0131484	0.0410078	0.6227577	0.6684730	0.5178796	0.0616515	0.6726315	0.0225508	0.8085316
150	0.6997803	0.0060944	0.0632072	0.6167872	0.6594920	0.3306955	0.0332612	0.6098476	0.0318025	0.7978037
200	0.8773511	0.0138743	0.0411677	0.5802936	0.6153853	0.2316091	0.0265358	0.6525412	0.0360655	0.8403636
250	0.6780074	0.0061911	0.0400496	0.4391802	0.5179940	0.2544543	0.0137464	0.6170636	0.0214885	0.8016704
300	0.8020254	0.0512744	0.0244293	0.3765695	0.5248153	0.3060646	0.0204576	0.6795172	0.0264174	1.0000000
350	0.7330898	0.0598437	0.0519556	0.4935049	0.6355589	0.2759791	0.0190726	0.5768024	0.0249268	0.8082029
400	0.7779278	0.0117298	0.0332214	0.4982816	0.7669680	0.3800557	0.0232990	0.6628937	0.0395751	0.7209633
450	0.8352225	0.0116759	0.0299041	0.5726432	0.7090613	0.2652094	0.0688577	0.6140330	0.0166665	0.7414357
500	0.7882296	0.0072520	0.0487038	0.4590491	0.6256147	0.3033619	0.0157892	0.6683906	0.0467025	0.7406102
550	0.8044946	0.0149887	0.0441081	0.5136785	0.5965378	0.6106889	0.0255741	0.7113137	0.0231442	0.8753463
600	0.9362832	0.0056328	0.0367997	0.4925865	0.6894073	0.6364510	0.0292865	0.6662210	0.0234216	0.7160846
650	0.8528901	0.0925757	0.0479086	0.6704326	0.7998631	0.7212962	0.0232663	0.7585089	0.0776101	0.6954663
700	0.7181526	0.0551740	0.0396746	0.7021211	0.6141750	0.7112536	0.0418843	0.7305890	0.0307050	0.7740353
750	0.7122367	0.0376607	0.0205728	0.6636659	0.6141406	0.8007523	0.0288313	0.7095891	0.0193392	0.7390637
800	0.6618473	0.0254522	0.0374546	0.6223458	0.7893527	0.8784892	0.0202336	0.7324515	0.0623415	0.7492566
850	0.6409177	0.1002767	0.0262298	0.6640158	0.6515480	0.7906052	0.0159769	0.7577624	0.0194250	0.8203728
900	0.6866461	0.1125040	0.0427887	0.6772440	0.6742464	0.7405434	0.0150810	0.6507089	0.0360309	0.6602801
950	0.6246128	0.0910064	0.0364672	0.6353029	0.6662781	0.8537269	0.0166908	0.5679629	0.0332681	0.7050487
1000	0.5779039	0.2889499	0.0296112	0.6168113	0.8306972	0.8374498	0.0519140	0.6369647	0.0320405	0.7881933
