"Time"	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W
350	1.0154305	0.1251129	0.0840459	1.0111159	1.0427690	1.0138002	0.2297278	0.8163721	0.9733070	1.0397787
400	1.0134507	0.1282203	0.0875616	0.9506221	1.0093840	1.0633856	0.2351026	0.9096091	0.9737844	0.9968522
450	0.9035755	0.1498665	0.0790885	0.9375087	1.1112776	1.1525428	0.2114938	0.8921212	0.9434489	0.9515229
500	0.8968901	0.1340308	0.0915937	1.0193272	0.9803588	1.0286612	0.2075340	0.8502066	0.9270410	0.9728041
550	0.9809313	0.0611945	0.0973675	0.9703786	1.0123117	0.9983321	0.1948050	0.7591971	0.9215131	1.0192033
600	0.9552105	0.0621829	0.1148751	1.0008687	0.9717750	1.0884930	0.2282232	0.7553829	0.9219186	0.9514343
650	0.9676074	0.0443936	0.0894930	1.0297712	0.9139581	0.9227765	0.2252530	0.7708312	0.8972014	0.9779585
700	0.9960410	0.0454617	0.0941153	1.0580041	1.0297383	0.9659363	0.2430536	0.8159984	0.8286403	0.9769462
750	0.9706669	0.0413668	0.1143254	1.1297561	1.0910818	1.0484992	0.2348137	0.7662887	0.8257398	1.0175994
800	1.0432353	0.0409572	0.0775767	1.0022308	0.9308083	1.0219056	0.2294203	0.8233784	0.8495023	1.0331195
850	0.9687353	0.0471290	0.0850109	0.9750297	0.9889680	0.9611559	0.2430321	0.8258827	0.8345668	0.9322575
900	1.0492822	0.0486503	0.1006169	0.9400447	0.9610666	0.9506713	0.2664155	0.8485960	0.8859001	1.0134263
950	1.0095649	0.0484875	0.0918828	0.9784450	0.8720093	1.0105155	0.2433079	0.8194567	0.8480222	1.0533750
1000	0.9664979	0.0351073	0.1014177	0.9551439	0.8729550	1.0285515	0.2599450	0.8211780	0.9106250	0.9669332

0	1.0331155	0.0442547	0.0885267	1.0573184	0.9704699	1.0396554	0.2228330	0.7949442	0.8387207	0.9574759
50	0.8914893	0.5044520	0.0984962	0.9455454	0.9243200	1.0133563	0.2261744	0.8907721	0.8494361	0.9816477
100	0.6863171	0.7131175	0.0911190	1.0265078	0.9108523	1.0547988	0.1869118	0.8626905	0.9054894	0.9876555
150	0.5040476	0.7816375	0.0869512	1.0037896	0.8807417	0.9341819	0.2684965	0.8280322	0.8985546	0.9684025
200	0.4842280	0.8959970	0.0653635	1.0040415	0.8846126	0.9318421	0.2468883	0.8062867	0.9565978	1.0203379
250	0.4808090	0.8547529	0.0816657	0.9682801	0.8820432	0.8585326	0.2481838	0.8064778	0.9334384	0.9637571
300	0.3754231	0.8814233	0.0820336	0.8540702	0.8591087	0.9616822	0.2385274	0.8122647	0.9304303	1.0220365
350	0.3791154	0.8235346	0.1153572	0.9428446	0.9140950	1.0207928	0.2175179	0.7704310	0.9120833	1.0929639
400	0.5053316	0.7815291	0.0843550	0.9433006	0.9166061	0.9960618	0.1835610	0.8226985	0.9272577	1.0539931
450	0.4206343	0.7582055	0.0577382	0.9192376	0.8414965	0.8910071	0.2279564	0.8612699	0.9598267	1.0641737
500	0.5400949	0.7824846	0.1252111	1.0132316	0.8330178	1.0569930	0.2092297	0.8528711	0.8736123	1.0973586
550	0.6105572	0.3429718	0.0614500	0.9382628	0.9083762	0.9956493	0.2273554	0.8157067	0.9117889	1.0176693
600	0.7854413	0.1430792	0.0948610	0.9014666	0.9267237	0.8886321	0.2452319	0.8546744	0.8645603	0.8869609
650	0.9416098	0.0837502	0.0900851	0.9188805	0.9348687	0.9558347	0.2136768	0.7932577	0.9693645	1.0711547
700	0.9820560	0.0543316	0.1048173	0.9212457	1.0169349	1.0199250	0.1875825	0.8763980	0.8652152	1.0053180
750	0.9861515	0.0417835	0.0977862	0.9354943	1.0234355	0.9685291	0.2097410	0.8217227	0.9322875	0.9895463
800	0.9446726	0.0399840	0.0954606	0.8575865	0.9268779	1.0942335	0.2857990	0.8275135	0.8829269	1.0708850
850	0.8998828	0.0435567	0.0860209	0.9056198	0.9513001	1.0286875	0.2290667	0.7963917	0.9318453	1.0458212
900	0.9481950	0.0405658	0.0821043	0.9115304	1.0082654	1.0095418	0.1695505	0.8657177	0.9705672	0.9586355
950	1.0610874	0.0401214	0.1619353	0.9062371	0.9361323	1.0495453	0.1928057	0.8554560	0.8798484	0.9384026
1000	0.9870124	0.0539303	0.0965821	0.9227729	0.9081965	1.0710378	0.1758258	0.8124430	0.9033894	1.0123018

0	1.0331155	0.0442547	0.0885267	1.0573184	0.9704699	1.0396554	0.2228330	0.7949442	0.8387207	0.9574759
50	0.6388988	0.0466807	0.0991594	0.9178999	0.9689243	0.7848837	0.2354072	0.8990615	0.9566883	1.0315936
100	0.5399599	0.0419687	0.0734692	0.9400387	1.0433505	0.7911169	0.2539367	0.8376681	0.8791911	1.0013198
150	0.5148327	0.0305048	0.0768983	0.9369226	0.9023388	0.8100344	0.2440006	0.9184390	0.8736722	0.9987627
200	0.6132747	0.0373932	0.0886152	0.9458337	0.8654911	0.7733944	0.2742716	0.9391477	0.8262909	1.0471657
250	0.4645241	0.0552849	0.0890116	1.0036617	0.8946664	0.8094233	0.2679291	0.9004912	0.9035935	0.9628985
300	0.5120110	0.0575984	0.0951998	0.9659544	0.8832560	0.7635685	0.3147558	0.9617484	0.8946117	0.9815010
350	0.4571894	0.0487129	0.0878868	1.0280563	0.9358121	0.7900509	0.2749608	0.9142145	0.9643538	1.0283777
400	0.5068011	0.0524093	0.0942568	0.9277311	0.8984579	0.8058879	0.2527349	0.9563625	0.9379295	1.0261977
450	0.4429301	0.0303918	0.0628912	0.9479934	0.8348919	0.7451942	0.2920442	0.9135927	0.9486084	0.9877237
500	0.4664442	0.0504954	0.1051550	0.9392551	0.8457923	0.7526801	0.3109591	0.9419918	0.9191677	0.9192001
550	0.8944473	0.0519891	0.0607613	1.0375603	0.9194084	0.9718399	0.2578983	0.8701863	0.8756326	0.9700192
600	1.0008765	0.0373551	0.0933918	1.0323189	0.9263751	1.0722015	0.2807338	0.7580956	0.9122588	1.0332090
650	1.0433665	0.0534357	0.0802908	1.0147295	0.9239306	1.0011208	0.2472161	0.8144588	0.8677433	1.0061215
700	0.9543218	0.0309362	0.0952112	1.0287056	0.9974911	1.0036592	0.2416974	0.7996174	0.8503808	1.0668555
750	0.9386314	0.0403447	0.0959056	1.0122006	0.9071786	0.9981426	0.2295189	0.7970236	0.8802905	1.0484479
800	0.9950160	0.0485130	0.0876849	0.9454273	0.9020892	0.9868888	0.2105494	0.7926698	0.8964265	0.9656035
850	1.0292053	0.0585397	0.0982583	1.0031424	0.9636975	0.9054948	0.2270595	0.7357591	0.8892318	1.0825106
900	1.0281826	0.0725011	0.0819700	0.9544463	0.9810848	1.0056469	0.2013233	0.7126923	0.8999171	1.0645742
950	0.9648356	0.0718184	0.0778709	0.9611666	0.9167893	0.9635599	0.2010952	0.8544515	0.8639389	0.9025669
1000	1.0315593	0.0557092	0.1167565	1.0196966	0.9373600	0.9870705	0.2295945	0.8240102	0.8706510	1.0328734

0	1.0331155	0.0442547	0.0885267	1.0573184	0.9704699	1.0396554	0.2228330	0.7949442	0.8387207	0.9574759
50	0.3109784	0.2525183	0.0089560	0.9728098	0.9585269	0.4276869	0.2700581	0.7270519	0.8587699	0.9817331
100	0.1956918	0.2789009	0.0013286	0.9648592	0.8972650	0.3107260	0.3226764	0.7871128	0.7691857	1.0375231
150	0.1757436	0.3183223	0.0000512	0.9146144	0.9637614	0.2498432	0.4502599	0.7733955	0.8728206	1.0399236
200	0.1508151	0.3386842	0.0011322	0.9324198	0.8998787	0.2753967	0.5935092	0.7198872	0.7503787	0.9715905
250	0.1572207	0.3454273	0.0021965	0.9792593	0.7961813	0.2685956	0.5836684	0.7157812	0.8172613	1.0207174
300	0.1307971	0.3413985	0.0000589	1.0638426	0.7243119	0.2590154	0.6891177	0.6532480	0.8636825	1.0889100
350	0.1497195	0.2984342	0.0015618	1.0280047	0.7710267	0.2757398	0.7458644	0.6642637	0.9450518	0.9940435
400	0.1537849	0.3008176	0.0005086	0.9514859	0.7780840	0.2937805	0.7653369	0.7166760	0.8963555	0.9090500
450	0.1500179	0.3544193	0.0004391	1.0326479	0.7329388	0.2744605	0.6860354	0.7057873	0.8770269	0.9058976
500	0.1528019	0.3916892	0.0000000	0.9034652	0.7549336	0.2994946	0.7416044	0.6158997	0.8883789	1.0408967
550	0.6364767	0.1763585	0.0749063	0.8377511	0.7809157	0.8318732	0.6108642	0.5457046	0.8709435	1.0506706
600	0.8290163	0.0974935	0.0790381	0.9681933	0.8852425	0.8361592	0.4281874	0.6173215	0.9270537	1.0131890
650	0.9342873	0.0521402	0.0884618	0.9879412	0.9177401	0.9410568	0.3112185	0.6583691	0.8213992	1.1041016
700	1.0244566	0.0538637	0.0755567	0.9816433	0.9558289	1.0165954	0.2643809	0.7391722	0.8764156	0.9936360
750	0.9765092	0.0480716	0.0765786	0.9693064	0.8746750	1.0536961	0.2500779	0.8116870	0.8697669	0.9225059
800	1.0671265	0.0359995	0.1107227	1.0817271	0.9596763	1.0732063	0.2305323	0.8194865	0.8857646	1.0179332
850	1.0223562	0.0339778	0.0873265	0.9507209	0.8933482	1.0926789	0.2522889	0.7025623	0.8726513	1.0804549
900	0.9828823	0.0583256	0.0763256	0.9413646	0.9206033	1.0289078	0.2381020	0.7667773	0.7857131	1.0044586
950	1.0094460	0.0388509	0.0850487	0.8872839	0.9178151	0.9333692	0.2760927	0.7486525	0.8632113	1.0674646
1000	1.0661378	0.0467814	0.0879912	0.9386658	0.9248025	0.9857480	0.2421269	0.8277244	0.9405676	1.0142207

0	1.0331155	0.0442547	0.0885267	1.0573184	0.9704699	1.0396554	0.2228330	0.7949442	0.8387207	0.9574759
50	0.6906095	0.0359411	0.0302198	1.0210726	0.9237634	0.9408337	0.2634820	0.8458999	0.8909041	1.0024730
100	0.5616259	0.0474033	0.0241325	0.9902986	0.9084025	1.0819682	0.2696477	0.8516360	0.8540955	1.0090820
150	0.5555852	0.0453899	0.0197630	1.0440091	0.9567506	1.1214212	0.2202576	0.7404837	0.9824921	1.0752396
200	0.5118377	0.0301908	0.0084379	0.9089124	0.9399935	1.0868196	0.2301953	0.8136182	0.8243858	1.0854457
250	0.5294024	0.0299382	0.0082406	0.9514482	0.9080890	1.0391133	0.2756198	0.8321101	0.7921727	0.9875722
300	0.5155895	0.0320664	0.0124532	1.0063629	0.9461689	0.9577543	0.2793669	0.8244059	0.9097876	0.9083952
350	0.5143387	0.0385685	0.0189107	0.9745240	0.9445421	1.0217264	0.3175096	0.7598987	0.8724327	0.9184850
400	0.5190729	0.0392920	0.0248800	0.9801038	0.9443168	0.9462208	0.3091289	0.7798503	0.7960180	0.9977004
450	0.5556400	0.0264535	0.0179193	1.0225354	0.9808288	0.9633144	0.2984306	0.8073368	0.8792395	1.0006294
500	0.5978497	0.0393347	0.0076199	1.0222082	1.0425526	0.8981326	0.3041319	0.8368808	0.8179722	0.9284997
550	0.9354577	0.0403137	0.0667601	0.9392978	0.9349971	1.0168787	0.2833376	0.8265369	0.8861651	0.9284260
600	0.9933664	0.0466835	0.0837900	0.9569359	0.9841926	1.0085383	0.2647093	0.8211506	0.9122041	0.9874524
650	1.0367552	0.0470302	0.0765043	0.8941953	0.9878839	0.9768468	0.2424052	0.7104550	0.8555027	1.0992462
700	0.9078091	0.0331067	0.0884406	0.9982166	0.9195164	1.0145237	0.2408068	0.7972740	0.9177649	1.0182538
750	1.0152761	0.0448079	0.0974947	0.9897701	0.9127420	1.0268250	0.2248270	0.8647421	0.8310839	0.9926327
800	1.0218924	0.0373715	0.0894372	1.0430517	0.9535381	0.9732327	0.2628467	0.7313258	0.8990581	1.0034228
850	1.0390486	0.0384990	0.0811292	0.9495707	0.9351784	1.0579919	0.2428629	0.7503644	0.7417948	1.0609442
900	0.9529575	0.0482881	0.0779316	1.0059372	0.9777996	1.0108308	0.2580891	0.7500598	0.8931079	1.0123257
950	1.0838643	0.0433907	0.0989882	0.9839545	1.0110558	1.0595731	0.2778003	0.7917253	0.8324139	0.9942797
1000	0.9879565	0.0416775	0.0816252	0.9511511	1.0088153	1.0012365	0.2537297	0.6924027	0.8688720	0.9701790

0	1.0331155	0.0442547	0.0885267	1.0573184	0.9704699	1.0396554	0.2228330	0.7949442	0.8387207	0.9574759
50	0.9785859	0.2560877	0.0798154	0.9959610	1.0263650	0.3293491	0.2306866	0.7860289	1.0443902	1.0416317
100	0.8746242	0.3047718	0.1016445	1.1178974	1.0276937	0.2472027	0.3519940	0.7129083	0.9530962	0.9865100
150	0.8347519	0.3483083	0.1239646	0.9963803	0.9694376	0.1576211	0.4047709	0.7123389	0.9518598	0.9628024
200	0.8022071	0.3365429	0.0838023	0.9609625	0.9707924	0.1790769	0.5781235	0.7109483	0.8768940	0.9401410
250	0.7444920	0.3684877	0.0859651	1.0591396	0.8554864	0.1582941	0.7420008	0.6701117	0.9111944	1.0392966
300	0.7283979	0.3625401	0.0890227	0.9973648	0.9476830	0.1284344	0.7666239	0.5949265	0.9915069	1.0423521
350	0.8049872	0.3479110	0.0812643	0.9956833	1.0054827	0.1291945	0.7477841	0.6575967	0.9427269	1.0022442
400	0.8598159	0.3218247	0.0758561	0.9120003	0.9847137	0.1467834	0.7628868	0.6269596	0.8776575	0.9545252
450	0.8992244	0.3233714	0.0915646	0.9973992	0.9851729	0.1648443	0.8406052	0.6121205	0.8920082	0.9331107
500	0.8146378	0.3359485	0.1022800	1.0124573	0.9024041	0.1506826	0.8174247	0.5378693	0.8623753	0.9834121
550	0.8548208	0.1153091	0.1009912	0.9735946	0.7375023	0.7800679	0.6111041	0.6268537	0.8666230	0.9492300
600	0.9067141	0.0712064	0.0952083	0.8984443	0.8459246	1.0217075	0.3962850	0.7384328	0.9473582	0.9433187
650	0.9063489	0.0500844	0.0810940	1.0071287	0.9452711	0.9562544	0.3498625	0.7414500	0.9140780	1.0340112
700	0.8963762	0.0509466	0.1048613	0.9268467	0.9763786	1.0328265	0.3051216	0.7369274	0.8002216	1.0738294
750	1.0061018	0.0525167	0.0896112	0.8886516	0.9789551	0.9801607	0.2271529	0.7797173	0.7915087	0.9627520
800	0.9874228	0.0471073	0.0853716	0.9489774	0.8864478	1.0494962	0.2376309	0.7500603	0.7944379	1.0003052
850	1.0155117	0.0477047	0.1119764	0.9092875	0.9672241	0.9763757	0.1700155	0.6699712	0.7925979	1.0105097
900	1.0397803	0.0428160	0.0935562	0.9455031	0.9803707	0.8805148	0.1131532	0.8329030	0.8902470	0.9480736
950	0.9774477	0.0438437	0.0708207	0.9488592	0.9179120	0.9580977	0.2124489	0.7716527	0.9257849	0.9749684
1000	1.0360591	0.0576886	0.0770336	1.0133274	0.9590046	0.9268688	0.2479968	0.8701620	0.9051495	1.0414435

0	1.0331155	0.0442547	0.0885267	1.0573184	0.9704699	1.0396554	0.2228330	0.7949442	0.8387207	0.9574759
50	1.0083120	0.0300714	0.0755815	0.9597271	0.9905370	1.0206670	0.1767745	0.7220412	0.9451699	1.0490120
100	1.0394009	0.0193606	0.0915661	0.8492129	1.0203914	1.0152019	0.1220718	0.7690649	0.8128407	0.9813861
150	0.9469344	0.0379751	0.1022293	0.9950144	0.9955901	1.0618586	0.1506397	0.7164816	0.8231237	0.9297217
200	1.0848790	0.0321715	0.0956606	1.0175069	1.0046917	0.9846936	0.1490275	0.6977100	0.8296187	0.9281900
250	1.0319395	0.0387105	0.0795805	0.9704842	0.9338241	1.0214833	0.0961267	0.6567435	0.8503189	0.9929939
300	1.0499360	0.0342708	0.0804906	0.9943239	1.0078397	0.9388895	0.0940558	0.7774265	0.8487273	1.0165625
350	0.9248969	0.0444978	0.0794738	1.0218849	1.0172761	1.0603243	0.1105320	0.7440849	0.8674219	1.0239413
400	1.0104982	0.0519660	0.0682215	0.9563246	1.0416185	1.0534801	0.1047168	0.8115467	0.8381306	1.0431651
450	1.1295352	0.0491908	0.0828530	0.9551198	0.9986986	0.9954837	0.1381512	0.8425183	0.9701276	1.0459368
500	1.0091948	0.0246171	0.0667777	1.0189152	1.0238577	1.0547578	0.1502927	0.8126160	0.8853660	0.9457948
550	0.9759920	0.0350011	0.0865982	0.9557317	0.9644286	1.0471150	0.2374549	0.8057903	0.8006861	1.0007516
600	0.9666241	0.0329882	0.0744581	0.9629971	0.8757278	1.0761594	0.2000222	0.8853761	0.8631143	0.8815130
650	1.0498989	0.0367849	0.0954717	0.9650576	1.0247100	1.0522954	0.2124851	0.8055296	0.8482212	0.9618654
700	1.0027812	0.0397914	0.0686445	1.0581815	0.9189661	0.9824019	0.2109239	0.7501225	0.7846519	0.9706854
750	0.9884847	0.0309286	0.0905878	0.9950150	0.9193973	1.0372764	0.2260083	0.8549408	0.8939928	0.9787480
800	0.9257579	0.0395733	0.0915696	1.0560046	1.0061934	1.0036921	0.2561031	0.8970258	0.8991505	1.0782712
850	0.9567109	0.0423166	0.1009552	0.9773807	0.9501334	0.8447678	0.2160388	0.8854360	0.8417016	0.9959730
900	0.9982183	0.0386594	0.0773407	1.0352547	0.9796847	0.9575858	0.2503654	0.7797803	0.9691055	0.9999334
950	1.0457532	0.0387645	0.0909864	1.0100407	1.0101678	0.9778655	0.2535082	0.7826211	0.9100976	0.9702199
1000	1.0641361	0.0432986	0.1080436	0.9775834	0.9162786	1.0154981	0.2366185	0.7486717	0.8613057	0.9856337
