"Time"	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C
0	0.7689416	0.6675851	0.6361866	0.5492792	0.0047414	0.1330783	0.6860490	0.0800816	0.7292471	0.4911072
50	0.7498001	0.6327141	0.5876330	0.7383579	0.0125474	0.1492434	0.5991680	0.0543545	0.7660199	0.5129910
100	0.8552448	0.5972248	0.6432074	0.6634968	0.0052409	0.1455595	0.3359348	0.0984592	0.7226702	0.5960806
150	0.7808761	0.6638934	0.6975033	0.6370750	0.0016647	0.1312498	0.2232116	0.1508915	0.7733547	0.7323310
200	0.7731888	0.5656529	0.7094301	0.6818582	0.0004288	0.2938285	0.2370302	0.1070830	0.6616669	0.5517569
250	0.6588411	0.5570932	0.6853762	0.7659895	0.0026366	0.3119632	0.1767130	0.1111581	0.6403145	0.4886498
300	0.7697630	0.5432650	0.6828821	0.7147248	0.0040559	0.2235098	0.2189023	0.0946394	0.7713052	0.6352465
350	0.6385202	0.5955078	0.5981557	0.7508474	0.0242422	0.3795477	0.3163889	0.0968701	0.7577388	0.6029790
400	0.7238696	0.7535341	0.5632658	0.7199051	0.0122910	0.3069729	0.1755432	0.0862911	0.7220993	0.5449121
450	0.6569348	0.6654678	0.6109222	0.7487741	0.0414022	0.2533621	0.2374571	0.0711850	0.6912957	0.5137839
500	0.6503800	0.7577666	0.5836414	0.7725981	0.0210124	0.2697245	0.2853524	0.1098928	0.9055381	0.5073404
550	0.7389291	0.6981791	0.6322578	0.8375385	0.0064594	0.2424273	0.5225922	0.1015461	0.6882296	0.5093641
600	0.6490829	0.5841906	0.5310844	0.6550003	0.0258730	0.3010051	0.5532049	0.0924082	0.6506494	0.5265003
650	0.6752522	0.6102104	0.5879832	0.6792082	0.0189968	0.2558926	0.6682887	0.0688080	0.6714795	0.5524795
700	0.6687453	0.6322208	0.5602022	0.7875669	0.0223271	0.2752452	0.7014667	0.0699778	0.7304462	0.4725149
750	0.6941059	0.5603057	0.5402882	0.7027548	0.0346555	0.1870674	0.7571130	0.0941352	0.7882811	0.5322370
800	0.7358917	0.6079298	0.6461977	0.7734188	0.0245982	0.1929313	0.8725001	0.0774759	0.7075092	0.5475974
850	0.6033137	0.7559935	0.5958221	0.7228792	0.0191989	0.2269477	0.8141483	0.1138164	0.6319252	0.4960752
900	0.6406053	0.6274008	0.6601128	0.7131243	0.0073538	0.1419662	0.7901903	0.0776097	0.6334756	0.5527339
950	0.7106112	0.6668889	0.5356681	0.6100484	0.0082675	0.1634541	0.7866382	0.1464995	0.8403448	0.4658661
1000	0.6975883	0.5107160	0.5933273	0.7596957	0.0273880	0.1764213	0.7222537	0.1170683	0.8200457	0.5372973

0	0.7133096	0.7038222	0.6900589	0.6506730	0.0075153	0.1611812	0.8360213	0.0754054	0.6387645	0.4418798
50	0.7330799	0.7291209	0.6021404	0.6118395	0.0102789	0.1067161	0.7352113	0.0938027	0.7820986	0.6542487
100	0.7385704	0.4895269	0.5857839	0.6776602	0.0203256	0.0384652	0.7257908	0.0469487	0.7171175	0.6259368
150	0.7781841	0.6303794	0.5084756	0.5990438	0.0174560	0.0440831	0.6882918	0.0437271	0.7938085	0.7910824
200	0.8266928	0.6174458	0.4624811	0.4467198	0.0104058	0.0110729	0.7739727	0.0614318	0.7408719	0.5601115
250	0.6377267	0.5910109	0.4455066	0.4774962	0.0190582	0.0114803	0.7483207	0.0743416	0.7551028	0.4202052
300	0.7564452	0.4626162	0.5366695	0.4613076	0.0185054	0.0044000	0.7187819	0.0822748	0.7459689	0.4810081
350	0.6982127	0.5530885	0.4208446	0.3927648	0.0149002	0.0109025	0.7342114	0.0710754	0.6321030	0.5749168
400	0.7147611	0.5798672	0.3757198	0.3428188	0.0223237	0.0079646	0.6507803	0.0919542	0.6370123	0.5920055
450	0.6641011	0.4076251	0.3637743	0.4542486	0.0190278	0.0281545	0.7868113	0.1066784	0.7924498	0.5671572
500	0.7004528	0.5128001	0.4502753	0.3594765	0.0125438	0.0163386	0.7126670	0.0764722	0.6750937	0.5634666
550	0.7051405	0.4788391	0.5631166	0.4582514	0.0038946	0.0978291	0.8667740	0.1447178	0.6397237	0.5790923
600	0.6086240	0.5767069	0.4590739	0.6976130	0.0094404	0.1176952	0.7496079	0.0923835	0.6288500	0.5594681
650	0.7802552	0.6000868	0.6267564	0.7183194	0.0026183	0.1355810	0.7477469	0.1073206	0.7020442	0.6564244
700	0.7536914	0.7653028	0.6460343	0.8160114	0.0042072	0.1708915	0.7844143	0.0961368	0.8277426	0.4868613
750	0.6097291	0.6405173	0.4466611	0.7457417	0.0120508	0.2005132	0.7854919	0.0781165	0.6500219	0.4850277
800	0.7308976	0.5786043	0.5161424	0.7135886	0.0120343	0.2004902	0.7278057	0.0940630	0.7501802	0.6313595
850	0.8522931	0.6915044	0.6804307	0.5851430	0.0346932	0.2443393	0.7433157	0.0626317	0.6576333	0.5677685
900	0.8249030	0.6906751	0.5533248	0.5935484	0.0046458	0.1979552	0.5573807	0.0620224	0.6261352	0.4956000
950	0.8250569	0.5979871	0.7557529	0.5121775	0.0158832	0.1995601	0.7181121	0.1385581	0.6822006	0.5950100
1000	0.9095038	0.7202009	0.5850668	0.6202270	0.0082986	0.1259046	0.6097595	0.1086442	0.7378683	0.5290046

0	0.6253830	0.6575820	0.5478399	0.6623852	0.0055076	0.1935416	0.6482559	0.0707302	0.7423991	0.5522178
50	0.7194741	0.6007378	0.6179026	0.4028990	0.1006436	0.2099853	0.7753340	0.0665292	0.8307418	0.4405613
100	0.6995074	0.6641843	0.4682239	0.2126805	0.1529808	0.2427139	0.6075854	0.1120900	0.6773104	0.4649304
150	0.7271680	0.5045617	0.2584684	0.1942399	0.1585153	0.2336767	0.5361246	0.0991305	0.5974625	0.3557117
200	0.6746295	0.2653431	0.1776682	0.1689038	0.2262547	0.2846357	0.5986951	0.1438781	0.8298028	0.3406837
250	0.6844499	0.2087017	0.1613863	0.1716129	0.2554797	0.2266848	0.5243038	0.1285102	0.8012896	0.3149043
300	0.7300113	0.1933869	0.1273395	0.1300304	0.2991583	0.1760478	0.6356094	0.1805653	0.7430852	0.3060347
350	0.6587073	0.1287318	0.0565403	0.1591288	0.1858506	0.1813807	0.6437523	0.1710067	0.6798738	0.3242794
400	0.6339909	0.1704370	0.0345525	0.1441605	0.2217536	0.1982904	0.6165335	0.2517534	0.6685369	0.2461779
450	0.6276174	0.1350249	0.0277585	0.1433121	0.1645944	0.2117662	0.7012897	0.3032630	0.6545110	0.3255870
500	0.6348080	0.0622064	0.0297308	0.1704127	0.1510584	0.2360291	0.5359562	0.3266219	0.7610147	0.3124671
550	0.4508410	0.0373429	0.0362802	0.2531728	0.1576719	0.2367976	0.6297038	0.3212034	0.7654046	0.4233316
600	0.1831407	0.0286780	0.1407760	0.5620025	0.1153560	0.1857239	0.6738651	0.4165898	0.7946008	0.4813131
650	0.1243029	0.1071548	0.2864142	0.6760993	0.0583800	0.2539764	0.6566021	0.2006386	0.7901798	0.5153414
700	0.3591334	0.3271828	0.4105935	0.8980904	0.0436001	0.2288738	0.8332619	0.1290099	0.7442317	0.6593627
750	0.6827560	0.5609043	0.4535418	0.7199715	0.0215808	0.2377936	0.6577360	0.1312417	0.7649281	0.5876540
800	0.6647598	0.6883651	0.5692449	0.7171573	0.0055537	0.1994608	0.6824791	0.0788889	0.7187476	0.5369513
850	0.5990362	0.7769190	0.5678004	0.6531556	0.0055315	0.1298454	0.7915174	0.0628747	0.7972463	0.7120847
900	0.7080495	0.7508858	0.5860494	0.7490971	0.0019915	0.1771673	0.8682902	0.1024435	0.6121201	0.4927228
950	0.6570824	0.5755366	0.5888993	0.7081444	0.0004108	0.1990468	0.7006341	0.0592990	0.7395651	0.5223993
1000	0.8014957	0.7648135	0.5561342	0.7193569	0.0058354	0.1023012	0.6946595	0.0922031	0.7891744	0.4711878

0	0.7090398	0.6330904	0.6604847	0.7675475	0.0023856	0.2031988	0.6550834	0.0837457	0.6970079	0.4593255
50	0.7328534	0.6201292	0.5927635	0.6156374	0.1570750	0.1799704	0.7112591	0.0354026	0.8969818	0.5545250
100	0.6965906	0.5896664	0.7257828	0.7411162	0.2400681	0.2107992	0.7159445	0.0638039	0.6271446	0.6182329
150	0.7364683	0.6911953	0.5795123	0.5266193	0.3529896	0.1970758	0.6204600	0.0726985	0.6945919	0.3574336
200	0.6005687	0.6465839	0.7025127	0.6192552	0.4033514	0.2277026	0.7326607	0.1238150	0.7791164	0.5419169
250	0.7355678	0.6245322	0.7086398	0.4491497	0.4561991	0.2261332	0.5485658	0.0934550	0.6193150	0.6032376
300	0.6187230	0.6908562	0.5519999	0.4535538	0.4180467	0.1696185	0.6813417	0.0718089	0.8041551	0.5382602
350	0.6901154	0.5565703	0.4200729	0.3599256	0.4813714	0.1873213	0.8645337	0.1226161	0.6785648	0.6056726
400	0.7184417	0.5932513	0.4184733	0.4895415	0.4672858	0.1821551	0.6286041	0.0982462	0.6665961	0.4816728
450	0.7652656	0.6867649	0.5731220	0.6309220	0.4439679	0.2186801	0.6436349	0.1260642	0.6919298	0.6067289
500	0.6463964	0.7241593	0.5914446	0.4909319	0.4398372	0.2175742	0.7705644	0.1332644	0.6026323	0.4985128
550	0.5976087	0.6115927	0.4466676	0.4653535	0.3491999	0.1916950	0.6700576	0.0965582	0.6712050	0.5199661
600	0.7772596	0.5341992	0.4779300	0.5697294	0.1866262	0.1853413	0.8197066	0.0844360	0.6657866	0.6086152
650	0.8600470	0.5348452	0.5609775	0.6785623	0.1395037	0.1319680	0.6493391	0.0802391	0.7888772	0.6214630
700	0.8488405	0.6551147	0.5938990	0.7130510	0.0637871	0.1692060	0.7194638	0.0607329	0.7341324	0.6306918
750	0.8348344	0.8119326	0.5398485	0.6704256	0.0261533	0.1678254	0.8305030	0.0893681	0.7815858	0.6411100
800	0.7781542	0.5705409	0.4775307	0.6562544	0.0116607	0.2567492	0.6763454	0.0601522	0.6880147	0.6631629
850	0.7479122	0.6280059	0.5839230	0.7924009	0.0365672	0.1366579	0.6342246	0.0796519	0.6770428	0.6461816
900	0.6969222	0.8648450	0.6634952	0.6770202	0.0216108	0.2019038	0.6437505	0.1081452	0.7433310	0.6033425
950	0.6533845	0.6567619	0.5780870	0.6805006	0.0048183	0.2025510	0.7145142	0.0585156	0.8868203	0.5396556
1000	0.6261057	0.7012019	0.5447248	0.8687725	0.0167523	0.2512257	0.6942371	0.0821559	0.8405933	0.4814285

0	0.7974774	0.6690357	0.6372967	0.7073577	0.0092425	0.1874698	0.7658151	0.0992098	0.6851834	0.4917794
50	0.6816868	0.6714564	0.5972110	0.6313625	0.0208423	0.2098793	0.4522845	0.1456621	0.6978113	0.4474433
100	0.6902946	0.5689810	0.5818387	0.7411951	0.0029571	0.2874447	0.3385370	0.1057104	0.7414028	0.4588361
150	0.6459755	0.6689657	0.5658784	0.7007063	0.0060189	0.4045151	0.1890866	0.1418017	0.6478102	0.5650163
200	0.9007972	0.6750711	0.6805721	0.6605663	0.0218370	0.4321409	0.1930486	0.1043002	0.8942919	0.4353888
250	0.6435066	0.7617787	0.5672068	0.7765064	0.0582444	0.5274633	0.1965594	0.0967175	0.7145747	0.4375385
300	0.6716298	0.7825727	0.6400705	0.8087644	0.1583800	0.5723875	0.1398826	0.1170447	0.7070184	0.4860290
350	0.7311713	0.5744627	0.5781983	0.6560302	0.2444134	0.7404759	0.0927833	0.1389154	0.6342671	0.5257683
400	0.6848327	0.6078857	0.7467213	0.6629409	0.3770417	0.6015322	0.1181586	0.0860979	0.6694563	0.4324810
450	0.7646276	0.7005606	0.6517294	0.5677678	0.4293801	0.5942304	0.0942983	0.0944565	0.8416751	0.4438094
500	0.7995500	0.5904196	0.6076804	0.4749159	0.4863572	0.5930843	0.1738533	0.1052514	0.6086213	0.5076753
550	0.6614026	0.7003483	0.6590128	0.5004642	0.4113761	0.5864213	0.3872357	0.1048568	0.7422080	0.5060621
600	0.7673213	0.7891346	0.5402468	0.3779946	0.3185146	0.4805539	0.5740033	0.1281417	0.6480232	0.6032491
650	0.5965533	0.6248026	0.4295776	0.3910184	0.3295738	0.3104556	0.5874686	0.0738090	0.7048323	0.5734393
700	0.7960289	0.5172663	0.5477959	0.5798791	0.1699438	0.2170958	0.7831980	0.1309613	0.6968577	0.6647169
750	0.7196832	0.6042171	0.6123256	0.5043928	0.0843197	0.2021941	0.7557923	0.0882711	0.6951557	0.5662664
800	0.7739492	0.5746224	0.4657565	0.6526978	0.0815934	0.2005133	0.5700200	0.1184032	0.6288797	0.5967902
850	0.5805270	0.6067856	0.4648034	0.8119462	0.0168137	0.1477420	0.7303294	0.1486032	0.6235016	0.6353546
900	0.6751894	0.5666298	0.5719517	0.6889648	0.0117232	0.1934471	0.8100019	0.1131463	0.7084127	0.5047274
950	0.8186556	0.6822368	0.5395727	0.6192477	0.0099260	0.2098908	0.6383367	0.1459022	0.8814591	0.5502566
1000	0.8191723	0.7183498	0.5450069	0.8356713	0.0078371	0.2056534	0.7667062	0.1136218	0.7174947	0.6310045

0	0.7571649	0.6616757	0.4911439	0.6512685	0.0090161	0.2038987	0.8321750	0.1293349	0.7733926	0.4866670
50	0.6408007	0.5446262	0.6983575	0.6947197	0.0112506	0.1877332	0.6885196	0.0755050	0.6810591	0.5722734
100	0.6061181	0.6826028	0.6403518	0.8054200	0.0318328	0.1864376	0.7283423	0.0937339	0.6890724	0.6143514
150	0.6301690	0.7845891	0.6602361	0.7046799	0.0070556	0.1875406	0.8277220	0.0969750	0.7256593	0.5039737
200	0.6945217	0.6825614	0.5374902	0.8218113	0.0073985	0.1924117	0.8195357	0.0969656	0.5837397	0.5649790
250	0.6871267	0.5783970	0.6602848	0.7150979	0.0129393	0.2098656	0.7562171	0.0577385	0.7328947	0.5438679
300	0.7552384	0.6643251	0.5400843	0.7202294	0.0119498	0.2311682	0.6636968	0.0950450	0.7210618	0.4609596
350	0.6707178	0.8231270	0.5496282	0.8256174	0.0105445	0.1404488	0.8476928	0.0735785	0.8171857	0.4856917
400	0.7245219	0.5341359	0.5824208	0.6975608	0.0227165	0.1836219	0.6764636	0.0882445	0.8485813	0.5604270
450	0.6552336	0.7092615	0.6953184	0.8527154	0.0039708	0.1637229	0.6708873	0.0843419	0.7141401	0.5710106
500	0.5946775	0.7400579	0.6894795	0.6163585	0.0218167	0.1726148	0.6491507	0.1261296	0.7172443	0.5951474
550	0.5630880	0.6555653	0.6685048	0.6990705	0.0065690	0.1508464	0.6319717	0.0649234	0.5589982	0.5935729
600	0.5916758	0.5312985	0.5525804	0.6945324	0.0046608	0.1699330	0.6450949	0.0734515	0.5812280	0.5882607
650	0.5205023	0.7425554	0.6079312	0.7620648	0.0097033	0.2328121	0.7206782	0.1001391	0.7574940	0.4869959
700	0.8007718	0.6383352	0.6577839	0.6567207	0.0097123	0.2154095	0.7190477	0.0661572	0.7163869	0.5340234
750	0.6889480	0.5716174	0.6056450	0.6419980	0.0148090	0.1765332	0.7120269	0.0808819	0.7333115	0.4785219
800	0.6620065	0.6189697	0.7677900	0.6906004	0.0033849	0.1271568	0.6679171	0.1008897	0.7850670	0.5845022
850	0.6067089	0.6489075	0.8243840	0.7111886	0.0089499	0.1677913	0.5869286	0.1591476	0.5777455	0.5442541
900	0.6571932	0.6727804	0.6306694	0.7698526	0.0076228	0.2289459	0.7305754	0.0616924	0.6682734	0.4768442
950	0.6288004	0.6507480	0.5599181	0.7409318	0.0153594	0.2231570	0.8142070	0.1000229	0.7330420	0.4689374
1000	0.6605831	0.7246708	0.5640288	0.7082072	0.0143623	0.1314411	0.7115464	0.1221866	0.8099814	0.5178381

0	0.7218384	0.8233009	0.6350347	0.6675267	0.0114059	0.1520410	0.6601683	0.1123177	0.6111520	0.6855346
50	0.7492866	0.6345902	0.7347558	0.8321295	0.0092601	0.1701557	0.4674918	0.1242269	0.6259316	0.5016965
100	0.7367390	0.8170001	0.5616263	0.8463466	0.0138651	0.2493293	0.1888150	0.0935976	0.6970597	0.7120950
150	0.7235159	0.7341822	0.5453174	0.6418824	0.0156025	0.4532804	0.1258913	0.0827156	0.9155558	0.4937333
200	0.7721551	0.7034954	0.6107909	0.8318293	0.0431521	0.4773220	0.0881874	0.0816388	0.8011608	0.5397599
250	0.6621218	0.7285789	0.6554690	0.6622395	0.0725423	0.4966959	0.1282727	0.0363212	0.7246507	0.5055553
300	0.7366206	0.5368895	0.6170842	0.7737824	0.1978717	0.5216116	0.1411238	0.2107114	0.5643571	0.5648111
350	0.7586273	0.7047630	0.5422716	0.6992969	0.2460753	0.5466784	0.0740956	0.1290188	0.7011519	0.6005456
400	0.8810265	0.7106345	0.6063218	0.7616608	0.2143750	0.4789664	0.0828511	0.1194770	0.8192797	0.6808354
450	0.7380166	0.6216257	0.5020210	0.6569772	0.3031850	0.6681684	0.0697522	0.1198486	0.7230987	0.6290043
500	0.6877051	0.6500902	0.6260617	0.6322534	0.3701362	0.5054301	0.0782932	0.0980554	0.6739092	0.5226505
550	0.7877408	0.8090622	0.4980487	0.6890596	0.3426359	0.5216580	0.3671768	0.0551537	0.7198615	0.5127237
600	0.7801623	0.6475160	0.4805766	0.7113251	0.2883364	0.4216769	0.5124722	0.0575773	0.7342944	0.4803849
650	0.7759151	0.6232386	0.5868633	0.5260235	0.2404194	0.3690814	0.7086500	0.1148083	0.6449259	0.6659528
700	0.7560916	0.5774124	0.4394111	0.7478473	0.1914015	0.2579880	0.7268145	0.0936437	0.7737675	0.4530102
750	0.8614792	0.6381905	0.5709149	0.8116139	0.0930766	0.1874104	0.7161311	0.0920433	0.7416619	0.6415844
800	0.6752623	0.5070907	0.6404294	0.7477899	0.0612833	0.1157937	0.8125123	0.0876873	0.7349006	0.5996099
850	0.7891151	0.6288970	0.6557686	0.6810805	0.0390235	0.1085576	0.8911971	0.1152975	0.7563964	0.5147376
900	0.7172757	0.5891074	0.6680717	0.6841526	0.0211610	0.1491995	0.7416609	0.1508612	0.6826598	0.5070599
950	0.7202899	0.8105659	0.5599428	0.6539597	0.0207322	0.1802978	0.7402515	0.0683831	0.8432673	0.6281334
1000	0.5648084	0.6618810	0.5855963	0.6412517	0.0138378	0.1769408	0.7537506	0.0442510	0.8320533	0.5024433

0	0.7292891	0.7050167	0.6904692	0.5508778	0.0081318	0.1848014	0.7391089	0.0811394	0.7066546	0.6363849
50	0.7176664	0.6918230	0.7013705	0.6890547	0.0088480	0.1910705	0.6465052	0.1014330	0.7598188	0.4312156
100	0.6681337	0.6626949	0.5953910	0.4373818	0.0247745	0.1395384	0.7456522	0.0952770	0.7782338	0.5134029
150	0.7444175	0.6626394	0.5030086	0.4138651	0.0289703	0.1465869	0.6463466	0.0957174	0.7392785	0.4691132
200	0.8856705	0.5825449	0.4613841	0.2674790	0.0240128	0.1728532	0.6630584	0.0991571	0.6088484	0.3515439
250	0.7542208	0.5219620	0.2731792	0.3128412	0.0281807	0.1866433	0.7564700	0.0981002	0.7144761	0.5520830
300	0.7846003	0.4155106	0.2823967	0.3880312	0.0307540	0.1708878	0.7542285	0.0765758	0.6685083	0.6780609
350	0.7342333	0.2668056	0.2272764	0.3198821	0.0098603	0.1644140	0.7349004	0.0956482	0.5927913	0.6408359
400	0.7213817	0.1149894	0.2183125	0.3295402	0.0078425	0.1912078	0.6496841	0.0958273	0.8156672	0.4451772
450	0.4657559	0.1258378	0.2080710	0.3061474	0.0083580	0.1890696	0.7923424	0.1019416	0.6501486	0.5723954
500	0.4218143	0.1617475	0.1983675	0.3775451	0.0222601	0.2335687	0.5589160	0.0928738	0.7494935	0.5673323
550	0.4838933	0.3296084	0.2489895	0.4522285	0.0139745	0.1178294	0.6570029	0.1429368	0.6316272	0.6934939
600	0.7006736	0.3377762	0.3242567	0.6278836	0.0107727	0.2004440	0.7194557	0.0716627	0.7984367	0.4855280
650	0.6993651	0.4483097	0.4167918	0.6710479	0.0065000	0.1540798	0.7160747	0.0665170	0.6251947	0.5792167
700	0.6958191	0.4853419	0.3833757	0.6487203	0.0059553	0.2330683	0.7013472	0.0704760	0.7519841	0.6797458
750	0.6962920	0.6922444	0.4064420	0.7866310	0.0030125	0.1484060	0.7987577	0.0928107	0.7271869	0.5650003
800	0.8058062	0.5454269	0.5177221	0.7363914	0.0021378	0.2338124	0.7789168	0.0914260	0.8347595	0.4674767
850	0.6228456	0.6902204	0.4661328	0.5913808	0.0026436	0.2320386	0.8929623	0.1143664	0.7091826	0.4936698
900	0.6581952	0.7082661	0.6691727	0.6567409	0.0155240	0.2293127	0.7218008	0.0990242	0.9443150	0.5537987
950	0.6878118	0.5315693	0.4934540	0.6338811	0.0177750	0.2580836	0.7162943	0.1001604	0.8405415	0.5766639
1000	0.7672457	0.7196880	0.5429579	0.7469238	0.0113699	0.1854796	0.6431152	0.0907588	0.6958709	0.5523119

0	0.7485088	0.7384152	0.6056195	0.7693188	0.0054786	0.1040847	0.8625975	0.0612697	0.7510868	0.5272670
50	0.5657087	0.5161633	0.7376797	0.6648870	0.0054430	0.1024809	0.8694707	0.0697016	0.6719464	0.5469679
100	0.6785896	0.6516308	0.7441158	0.5524489	0.0026659	0.0331046	0.7734761	0.0835166	0.7238187	0.6661446
150	0.5126685	0.6031162	0.6447277	0.7126791	0.0071848	0.0331616	0.7574399	0.0991811	0.6355692	0.6083304
200	0.6484116	0.6905693	0.6507230	0.7236404	0.0092966	0.0275740	0.7766770	0.0769586	0.6084029	0.5711451
250	0.5588279	0.6530117	0.5982168	0.6970497	0.0026073	0.0204698	0.6438352	0.0706056	0.6552082	0.5752256
300	0.6333854	0.7010546	0.5473265	0.6436348	0.0099165	0.0345833	0.8502478	0.1298217	0.5193605	0.7315784
350	0.8579142	0.6513679	0.6142316	0.6796587	0.0023107	0.0195691	0.7195384	0.0542131	0.6004568	0.6369383
400	0.6481050	0.6259438	0.5714917	0.6436279	0.0364863	0.0106985	0.5613716	0.0649119	0.7677347	0.6137717
450	0.5395903	0.8293735	0.5280047	0.6478709	0.0107267	0.0169658	0.7046864	0.0876244	0.7107740	0.6709143
500	0.6625838	0.7256486	0.6181401	0.6932157	0.0028616	0.0153164	0.6496136	0.0416477	0.7604026	0.5293310
550	0.6540487	0.6398345	0.6886315	0.8195138	0.0048029	0.0642894	0.7809059	0.0949432	0.7238649	0.5762596
600	0.6871795	0.6085980	0.6636670	0.5934281	0.0015052	0.0881745	0.7212021	0.1049873	0.7083802	0.5810789
650	0.8288085	0.6038187	0.6526110	0.8620658	0.0148712	0.2562371	0.5508865	0.0721593	0.8695837	0.5717205
700	0.7589031	0.6876624	0.6123139	0.7690763	0.0133131	0.2115169	0.6394833	0.0895711	0.7430133	0.6496020
750	0.7289545	0.7797895	0.5798229	0.7232893	0.0148735	0.2046577	0.7218192	0.1517111	0.6940266	0.5934550
800	0.9207803	0.5738826	0.5708513	0.7600672	0.0067060	0.1632910	0.7145882	0.0860462	0.7542547	0.5549389
850	0.9170214	0.5591453	0.5991218	0.6106543	0.0017381	0.2509859	0.7075009	0.1646712	0.7119338	0.5336813
900	0.6912319	0.5237476	0.8261772	0.6912198	0.0136481	0.1705759	0.9200697	0.1169707	0.6301015	0.6391997
950	0.7951818	0.7721235	0.7235742	0.7479770	0.0169116	0.1586116	0.6882178	0.0831078	0.7234988	0.5129480
1000	0.7125065	0.6955492	0.6994700	0.6620606	0.0060878	0.2406722	0.9186681	0.0836458	0.6284771	0.6311461
