"Time"	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W
750	0.5292528	0.4384567	0.6182458	0.2479486	0.4777697	0.4037128	0.7346866	0.0699058	0.3679201	0.1974649
800	0.2221505	0.3713352	0.6875655	0.1897263	0.4316982	0.4151354	0.5651572	0.0361356	0.2881699	0.2319468
850	0.2031879	0.4210945	0.8889883	0.1230348	0.2035288	0.5711650	0.7018914	0.0263178	0.2229268	0.1768086
900	0.1692516	0.5184114	0.8393062	0.0626604	0.1954581	0.7647547	0.6775354	0.0118080	0.2526493	0.0999975
950	0.1625090	0.5372066	0.8474562	0.0500457	0.1577664	0.7226790	0.6068864	0.0321674	0.2254987	0.0984919
1000	0.1060092	0.5253838	0.8978741	0.0264568	0.1323474	0.5251067	0.7263364	0.0773385	0.1918377	0.1575933

0	0.0942799	0.5293423	0.6714966	0.0408654	0.1339025	0.5705888	0.6072358	0.0496542	0.3573332	0.1049327
50	0.1144694	0.6775531	0.4311057	0.0463531	0.0367830	0.6291593	0.6204456	0.0034753	0.1853902	0.1377240
100	0.0632852	0.6593925	0.3807525	0.0489033	0.0252727	0.7180443	0.5499074	0.0021003	0.1782523	0.0830522
150	0.0569282	0.6049270	0.3662604	0.0542472	0.0334306	0.6834363	0.6376115	0.0011417	0.1641388	0.1384813
200	0.0559520	0.5546296	0.3911238	0.0247396	0.0226433	0.7701301	0.5913088	0.0041678	0.1386786	0.1233589
250	0.0657156	0.5788175	0.5015654	0.0388288	0.0288137	0.6155588	0.6419122	0.0014081	0.1721538	0.1636372
300	0.0484587	0.5148138	0.4022326	0.0325265	0.0502700	0.6974380	0.6972809	0.0006591	0.1895833	0.1572267
350	0.0591062	0.5710974	0.4276101	0.0323256	0.0481339	0.7464006	0.8990345	0.0000000	0.1360819	0.1907151
400	0.0645449	0.5356889	0.4910421	0.0325876	0.0537141	0.5827136	0.6505471	0.0021695	0.1854010	0.2068338
450	0.0618945	0.7089559	0.5508737	0.0160523	0.0573844	0.6448536	0.6335412	0.0019104	0.1810013	0.1982399
500	0.0757328	0.5489654	0.4732966	0.0433983	0.0517544	0.7439845	0.8606738	0.0013038	0.2396080	0.1037096
550	0.1326468	0.4299166	0.7951095	0.0446811	0.0973821	0.7155014	0.6142819	0.0159884	0.2346099	0.1229443
600	0.1219577	0.3566160	0.7893007	0.0527531	0.1312929	0.5897610	0.6744373	0.0304039	0.2677888	0.1376868
650	0.1639053	0.4184979	0.8530020	0.0342109	0.1556653	0.6130380	0.8377829	0.0536768	0.2142059	0.2013726
700	0.1396073	0.4639056	0.6935456	0.0694716	0.1316715	0.5667510	0.6285425	0.0261517	0.2195124	0.1574279
750	0.1363707	0.4095022	0.7958225	0.0291652	0.0994230	0.7268091	0.6684809	0.0445595	0.2943172	0.1387149
800	0.1452365	0.3917261	0.7887786	0.0662433	0.1142644	0.5630258	0.6937709	0.0334130	0.2749284	0.1370691
850	0.0972930	0.5514048	0.7398608	0.0190087	0.1403616	0.6763324	0.7232169	0.0491647	0.2194191	0.0913234
900	0.1410644	0.4248977	0.6346528	0.0307567	0.1401479	0.6155916	0.6216180	0.0349651	0.2742916	0.1324645
950	0.0734463	0.4972884	0.8821133	0.0210396	0.0890689	0.5787957	0.7216631	0.0595690	0.2155237	0.0809843
1000	0.0947037	0.6173722	0.7580773	0.0745417	0.0752859	0.7005393	0.6154116	0.0223212	0.1942403	0.1672376

0	0.1234268	0.4733615	0.6629071	0.0307542	0.0907679	0.6883309	0.7476607	0.0304415	0.2383831	0.1490927
50	0.1008403	0.6391384	0.6824703	0.1635472	0.1037076	0.7704753	0.6417355	0.0481309	0.1848850	0.1259619
100	0.1008474	0.7342316	0.8885854	0.2610171	0.0719542	0.7535232	0.6780574	0.0499750	0.1210007	0.1003244
150	0.0365054	0.7269842	0.8438833	0.2475881	0.0669425	0.6233400	0.8098593	0.0527268	0.1565318	0.1079882
200	0.0786660	0.7964305	0.6266247	0.2924035	0.1228590	0.6110772	0.7430476	0.0561949	0.0877114	0.1123531
250	0.0627746	0.6767129	0.8709045	0.2586430	0.0807733	0.5204137	0.6325376	0.0975107	0.1339980	0.0809951
300	0.0479003	0.6997432	0.8438817	0.1956358	0.0350669	0.7362401	0.7646844	0.1021026	0.1124285	0.1110569
350	0.0659630	0.6060561	0.7149248	0.2457735	0.0701427	0.6202071	0.7739527	0.1331708	0.0921434	0.1222783
400	0.0427015	0.7575383	0.8516179	0.1589613	0.0636749	0.5992355	0.6630755	0.0643330	0.1076206	0.0933655
450	0.0509542	0.6973472	0.7213654	0.2156004	0.0682738	0.6151137	0.7785890	0.0999905	0.0551917	0.1223062
500	0.0522878	0.8420020	0.8812934	0.2288545	0.1085821	0.6760680	0.7944207	0.0563011	0.1166191	0.0913525
550	0.0408539	0.4823846	0.7455427	0.1248608	0.1791455	0.5385757	0.7797673	0.0579212	0.2195768	0.1111516
600	0.0961849	0.4556949	0.8063677	0.0726195	0.0861438	0.7703350	0.7518689	0.0906654	0.1897485	0.0793904
650	0.1135565	0.4083782	0.7810240	0.1221942	0.1204649	0.6965781	0.6020700	0.0335501	0.2018840	0.1136108
700	0.1152759	0.5485289	0.9688223	0.0320927	0.0700687	0.6311323	0.7313346	0.0183072	0.2166972	0.1167626
750	0.1259193	0.4015656	0.7740798	0.0366042	0.0920743	0.6553304	0.6122968	0.0411657	0.1595742	0.1575837
800	0.1049247	0.5177642	0.8409564	0.0531889	0.1283598	0.6260324	0.6241639	0.0383813	0.1890406	0.0667922
850	0.1161539	0.4918603	0.7447738	0.0483785	0.0585609	0.6282008	0.7159281	0.0369648	0.2252875	0.0763273
900	0.0722982	0.4465910	0.8966946	0.0528890	0.0719151	0.7521586	0.6981876	0.0420537	0.2264559	0.1009961
950	0.0901299	0.5609601	0.8151265	0.0705219	0.0429529	0.6836714	0.7323727	0.0356155	0.2724540	0.0573604
1000	0.0877138	0.4912874	0.7244716	0.0274676	0.0518996	0.6309340	0.6895472	0.0342234	0.2305755	0.1003238

0	0.1485212	0.4550113	0.7681718	0.0329015	0.1432677	0.7163552	0.8226775	0.0668869	0.2547586	0.1153925
50	0.0509654	0.5303003	0.6687584	0.0605563	0.1149672	0.8041369	0.7902179	0.0244699	0.1868660	0.0643000
100	0.0289261	0.5451511	0.8092080	0.0341340	0.0997281	0.6979090	0.6811627	0.0319651	0.2053773	0.1190918
150	0.0848530	0.5526823	0.8457816	0.0570474	0.0689709	0.7098521	0.6705898	0.0405125	0.1526953	0.0870748
200	0.0854493	0.4458618	0.8171206	0.0398959	0.1155131	0.6447201	0.8182287	0.0399932	0.2076580	0.0949594
250	0.0535325	0.5208454	0.6998795	0.0232666	0.0963806	0.6673716	0.6062523	0.1201930	0.1564337	0.0849224
300	0.0532953	0.4265502	0.7846645	0.0358463	0.1215660	0.7832831	0.8428656	0.0239912	0.2169241	0.1367747
350	0.1241156	0.5445155	0.7876599	0.0404000	0.0585078	0.6132532	0.7618945	0.0301085	0.2537495	0.1299243
400	0.1213768	0.4357108	0.7865412	0.0179782	0.0751842	0.6932947	0.6131530	0.0444133	0.2825546	0.1145423
450	0.0870515	0.4785375	0.8262349	0.0485297	0.0509603	0.7110710	0.7767323	0.0583532	0.1984241	0.1585794
500	0.0719973	0.5498918	0.8419762	0.0451317	0.0721802	0.7682622	0.6245339	0.0213550	0.2495561	0.1094291
550	0.1111332	0.5978592	0.9307656	0.0541757	0.0779626	0.7107879	0.7363762	0.0215611	0.2904296	0.1210330
600	0.1208804	0.5186603	0.8002060	0.0326973	0.0395916	0.8919237	0.7061942	0.0455329	0.2021434	0.1080511
650	0.0623765	0.4803930	0.7976051	0.0314796	0.0565931	0.6136360	0.7627947	0.0454472	0.1706697	0.0856134
700	0.1094673	0.6315135	0.6946294	0.0220900	0.1105271	0.6103639	0.6993765	0.0633188	0.2056297	0.0993597
750	0.0778513	0.5359245	0.7875645	0.0291869	0.0663306	0.7397659	0.7946474	0.0736464	0.1908446	0.1228116
800	0.1029227	0.4071998	0.7777893	0.0340603	0.0760333	0.8756840	0.8492861	0.0203640	0.2311541	0.0868030
850	0.1734615	0.5468215	0.7144654	0.0359368	0.1532517	0.6912364	0.7533404	0.0248310	0.2293983	0.1102533
900	0.0584486	0.4639950	0.7638825	0.0184234	0.1206249	0.6630658	0.7876125	0.0251280	0.1872686	0.0945628
950	0.0991758	0.4808477	0.7402848	0.0303118	0.0514611	0.7575212	0.6111994	0.0307744	0.2385502	0.0829195
1000	0.1074546	0.5183388	0.8915899	0.0340420	0.0742865	0.7307979	0.6983897	0.0258296	0.1559519	0.1040349

0	0.1107189	0.4794579	0.8121047	0.0527096	0.1498244	0.7142269	0.8372094	0.0635847	0.2428638	0.1135250
50	0.1222905	0.5210167	0.4840856	0.0485367	0.0623222	0.6442980	0.5891618	0.0113047	0.2104815	0.2086617
100	0.1456925	0.3550264	0.5595134	0.0304670	0.1254277	0.5303646	0.8334835	0.0010497	0.2657564	0.2285892
150	0.0787261	0.4683921	0.4920357	0.0398127	0.1223796	0.5077749	0.6478834	0.0007670	0.1860521	0.2359185
200	0.0893657	0.3724727	0.4317471	0.0449261	0.1228757	0.6044518	0.6521665	0.0030471	0.2217347	0.2019744
250	0.1613405	0.3846725	0.5059974	0.0560647	0.1699229	0.5798281	0.7252056	0.0023515	0.2789091	0.2089318
300	0.1162145	0.4080908	0.3552583	0.0420022	0.2191833	0.5374702	0.6470898	0.0004088	0.2110059	0.2884061
350	0.1030917	0.4026189	0.4249555	0.0323744	0.1343909	0.6036355	0.7965724	0.0010182	0.3037775	0.1854911
400	0.2042638	0.4149208	0.4914327	0.0511154	0.1419970	0.5014114	0.6980671	0.0000711	0.2404353	0.2051047
450	0.1696702	0.3915259	0.5313795	0.0826694	0.1401383	0.5802708	0.6971795	0.0025987	0.2405730	0.1738683
500	0.2711925	0.4160672	0.4302118	0.0532284	0.1730728	0.6074742	0.6579762	0.0067499	0.1910673	0.2370153
550	0.2366765	0.3558433	0.6931701	0.0533778	0.1239819	0.4958674	0.7386872	0.0606095	0.2168727	0.1864131
600	0.3293882	0.5283889	0.8000932	0.0594445	0.1133401	0.4718120	0.6815019	0.0353954	0.2886288	0.1748404
650	0.2639301	0.3887667	0.8571170	0.0406608	0.1664564	0.6676459	0.7826233	0.0293439	0.3378560	0.1609207
700	0.1424060	0.6448106	0.8636946	0.1137247	0.1369348	0.5134422	0.8058141	0.0555550	0.2585525	0.1219799
750	0.1156584	0.5167248	0.6793789	0.0492031	0.1597450	0.6155167	0.6354136	0.0518733	0.3082111	0.1281246
800	0.1673379	0.4267770	0.7544440	0.0573375	0.1063668	0.6115850	0.6091719	0.0157915	0.1139518	0.1359191
850	0.0884246	0.4174384	0.7378249	0.0449814	0.1097414	0.5951327	0.7724552	0.0316680	0.2055870	0.1394740
900	0.1575320	0.3549347	0.8060086	0.0481316	0.1789160	0.5814875	0.6867630	0.0221796	0.1939893	0.1385995
950	0.1453561	0.5057265	0.6186565	0.0495088	0.1645349	0.5488756	0.8044295	0.0664534	0.2195101	0.0840375
1000	0.0789063	0.5548688	0.8224519	0.0493857	0.0857140	0.5427841	0.6901732	0.0190049	0.2342105	0.1795652

0	0.2028918	0.6133309	0.7910566	0.0352571	0.1099285	0.7159037	0.7640200	0.0563770	0.2198651	0.1021479
50	0.0654996	0.5574175	0.7955713	0.0315850	0.0314210	0.6277284	0.7314428	0.0273960	0.2026632	0.0997239
100	0.0428410	0.4408288	0.7489383	0.0624341	0.0114495	0.7135652	0.7409955	0.0207229	0.1635485	0.1127630
150	0.0819056	0.5801999	0.7730526	0.0954209	0.0243197	0.6190511	0.6023595	0.0413909	0.2536473	0.1391723
200	0.1075713	0.4254042	0.7419841	0.0384346	0.0324529	0.7756478	0.5886151	0.0200677	0.2309302	0.1025017
250	0.1186185	0.3939626	0.6964175	0.0946565	0.0202000	0.7615589	0.7461731	0.0191245	0.3000711	0.1770366
300	0.0814325	0.3360806	0.8063713	0.0478368	0.0116497	0.7505879	0.7109538	0.0412923	0.2629211	0.1304129
350	0.1401768	0.5533576	0.8173687	0.0271317	0.0244036	0.7867298	0.6670848	0.0286601	0.1859398	0.0901204
400	0.0984345	0.4645972	0.6852799	0.0279098	0.0466994	0.7759391	0.6809913	0.0278394	0.1824520	0.1129451
450	0.0521967	0.6430218	0.6686921	0.0307284	0.0247324	0.6565740	0.6750356	0.0204463	0.2209831	0.0994200
500	0.0355225	0.5804289	0.7141708	0.0531496	0.0101003	0.7059780	0.7370427	0.0247421	0.2028909	0.1009645
550	0.0645579	0.5141687	0.8021249	0.0335856	0.0888565	0.6029978	0.8370595	0.0193128	0.1922664	0.1112804
600	0.0630268	0.5474076	0.6602974	0.0472595	0.0651197	0.8375805	0.8455814	0.0250193	0.2126862	0.1145721
650	0.0907619	0.5393680	0.7548329	0.0758432	0.0720028	0.6366154	0.6713337	0.0486122	0.2599284	0.0649448
700	0.0905928	0.5287407	0.7602497	0.0467255	0.0945299	0.6709575	0.7759794	0.0645048	0.2397964	0.1143789
750	0.0870429	0.6250975	0.8753569	0.0256486	0.1009274	0.7373421	0.7881430	0.0327453	0.2015292	0.1419156
800	0.0624278	0.5540402	0.7917644	0.0675960	0.1256852	0.7627848	0.6427226	0.0169610	0.1829172	0.0774430
850	0.0701733	0.3460665	0.7464828	0.0380371	0.0934415	0.5665830	0.6623122	0.0693818	0.1880780	0.1300493
900	0.0723548	0.5050421	0.7515573	0.0411857	0.1049384	0.7195128	0.7169580	0.0562379	0.1846766	0.0861774
950	0.0589890	0.4350880	0.9242804	0.0359841	0.1075637	0.7403690	0.6286945	0.0248152	0.2663924	0.0916651
1000	0.0812781	0.4419915	0.7968173	0.0462843	0.0868865	0.6529001	0.6609565	0.0204585	0.2521809	0.1266247

0	0.1233171	0.5295470	0.7658291	0.0372335	0.1296333	0.7378729	0.8454888	0.0495058	0.2047144	0.0991018
50	0.1218208	0.5476693	0.8314088	0.4085991	0.0662383	0.7957103	0.6032196	0.0014867	0.2723306	0.0857346
100	0.0972557	0.6369071	0.7033800	0.6718312	0.0847362	0.6489481	0.6868970	0.0000367	0.2241222	0.0772131
150	0.0771671	0.5767035	0.7363518	0.6733701	0.0969356	0.6975557	0.6009080	0.0011959	0.1780161	0.1115976
200	0.1024414	0.4657090	0.4348916	0.7292432	0.0912858	0.5980465	0.6526734	0.0003433	0.2126191	0.0822751
250	0.1055320	0.4422692	0.5075786	0.6446974	0.1011347	0.6312415	0.7141794	0.0014100	0.1506327	0.1454923
300	0.1555673	0.4775472	0.2999496	0.7220240	0.0426407	0.6976353	0.7649068	0.0042598	0.2565416	0.1782750
350	0.1823721	0.3797483	0.3527520	0.7136540	0.0763376	0.7515600	0.7042932	0.0038356	0.2616511	0.1380525
400	0.2003916	0.4098561	0.3445764	0.5030234	0.1130327	0.6628727	0.7237016	0.0019554	0.2101086	0.2111312
450	0.1743226	0.3425953	0.3878020	0.6317957	0.0554365	0.5980068	0.7475012	0.0005840	0.1858346	0.2169768
500	0.1456172	0.3787349	0.3467884	0.6636000	0.0805951	0.5405056	0.5917381	0.0077453	0.3160785	0.1336446
550	0.2740161	0.1417420	0.4344916	0.2370324	0.1406199	0.5987037	0.7068097	0.0452596	0.3024987	0.2297393
600	0.4337350	0.2845966	0.7501927	0.1198702	0.1332865	0.5177142	0.6918753	0.0179768	0.4170778	0.2400727
650	0.3636679	0.5341979	0.7944116	0.0653581	0.1203207	0.4096044	0.7480545	0.0291452	0.3686882	0.2168827
700	0.2863693	0.6310565	0.8399340	0.0541738	0.1436982	0.5627973	0.7232891	0.0337690	0.3384558	0.1843017
750	0.1806381	0.4849776	0.7393742	0.0387683	0.1769573	0.6054537	0.6099589	0.0530377	0.1835157	0.1991148
800	0.1645145	0.4613848	0.7729375	0.0356284	0.1750364	0.6204442	0.7988379	0.0334354	0.1676977	0.1583094
850	0.0731306	0.5462007	0.7093360	0.0748663	0.1533810	0.4596763	0.7771782	0.0564118	0.1738564	0.1685093
900	0.0775402	0.6180932	0.8857131	0.0320490	0.0867998	0.6791772	0.8052205	0.0320838	0.2125873	0.1472159
950	0.0660783	0.4028160	0.7326828	0.0300163	0.0851654	0.5491580	0.7627074	0.0497145	0.2138512	0.1274570
1000	0.1356511	0.5476101	0.8713191	0.0422713	0.1281720	0.6031037	0.7452071	0.0251210	0.1923409	0.1269362
