"Time"	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W
900	0.3185937	0.5574204	0.0556465	0.8624074	0.0783872	0.2716851	0.5678564	0.6226165	0.4947361	0.1835792
950	0.3542752	0.7161477	0.0596565	0.8686128	0.0840230	0.2732780	0.7247783	0.8467415	0.5648400	0.2490975
1000	0.6282746	0.5446735	0.0648992	0.6238684	0.0890030	0.2412282	0.7477401	0.6911865	0.6566715	0.1987054

0	0.2918475	0.7187470	0.0218331	0.6520129	0.0519868	0.1648935	0.7272574	0.8482719	0.5381515	0.1933467
50	0.3410745	0.2401393	0.0203290	0.7303291	0.0462105	0.2722028	0.9884235	0.6769172	0.7160940	0.1069730
100	0.2750045	0.1629409	0.0111771	0.8402644	0.0739510	0.2750813	0.6550437	0.7158273	0.5587813	0.1005583
150	0.2297227	0.0803693	0.0052329	0.7041483	0.0733894	0.3232743	0.7726790	0.7997826	0.6580762	0.0932395
200	0.1129519	0.0650413	0.0052995	0.6543976	0.1035122	0.3137187	0.7524380	0.7438181	0.7750085	0.0971021
250	0.0850258	0.0684222	0.0031547	0.7861518	0.0688924	0.2979208	0.7391434	0.6416370	0.6359842	0.1427812
300	0.0501379	0.0652330	0.0023453	0.6108082	0.0797747	0.1687895	0.8692894	0.6755962	0.5877304	0.1057361
350	0.0506215	0.0678257	0.0017146	0.8305035	0.0843917	0.2131084	0.7302812	0.6396504	0.6327355	0.0858126
400	0.0591132	0.0377999	0.0002239	0.7307662	0.0546029	0.2505044	0.8378032	0.6543657	0.7307407	0.1399300
450	0.0303346	0.0259042	0.0030793	0.6017277	0.0713309	0.2033686	0.8172577	0.7485703	0.6115360	0.0979563
500	0.0464260	0.0472900	0.0061095	0.6458457	0.0822368	0.2802632	0.8411500	0.6744147	0.7131952	0.1086065
550	0.0416089	0.2496668	0.0407045	0.6501878	0.0867993	0.2128139	0.7778277	0.7172508	0.7026971	0.0857084
600	0.1022272	0.3307773	0.0299204	0.7134818	0.0947697	0.1900746	0.6989250	0.8325810	0.7104599	0.1792664
650	0.1503819	0.2661107	0.0434150	0.6218388	0.0453081	0.2095371	0.6776672	0.7115037	0.7266331	0.1057261
700	0.2546495	0.4644335	0.0367535	0.5868475	0.0586591	0.2218922	0.7196147	0.7099049	0.6085159	0.0891592
750	0.2931567	0.5670348	0.0725291	0.5577167	0.0882952	0.2109463	0.7090416	0.6904081	0.6060371	0.1297651
800	0.2553078	0.4759785	0.0641663	0.7085365	0.0597175	0.2014823	0.7391053	0.5986940	0.6923761	0.0872127
850	0.2954282	0.5259652	0.0528399	0.7777453	0.0857378	0.2552826	0.6470690	0.6640470	0.5668307	0.1967189
900	0.3922663	0.5573087	0.0243344	0.8799730	0.0595827	0.2715031	0.7859690	0.5782646	0.6363381	0.1458014
950	0.4205969	0.5126768	0.0375273	0.8006345	0.0537039	0.2693149	0.6605287	0.6712619	0.7702982	0.1493244
1000	0.3791128	0.4663440	0.0358188	0.6851494	0.0839335	0.2286683	0.7084498	0.7440569	0.5484287	0.1408709

0	0.2219101	0.7415859	0.0321513	0.5960056	0.0977825	0.1899987	0.7316309	0.6048310	0.5791295	0.2296561
50	0.3642602	0.5174948	0.0273655	0.7413861	0.2122513	0.3285153	0.9376260	0.6573793	0.4717852	0.2497077
100	0.4642347	0.7459843	0.0256517	0.7651791	0.3724543	0.2507330	0.8363455	0.6801753	0.5519205	0.2351840
150	0.6332327	0.5343717	0.0159861	0.6926834	0.5645736	0.2427077	0.6944364	0.6430534	0.5694661	0.2335170
200	0.5548456	0.5445689	0.0492358	0.7578461	0.5409186	0.1807139	0.9066474	0.6072351	0.7056826	0.1910374
250	0.7052366	0.5677448	0.0409301	0.6556368	0.5782570	0.2422483	0.7661534	0.5617182	0.7783710	0.1744502
300	0.6093208	0.5794979	0.0310662	0.7016487	0.4700541	0.2485695	0.6911326	0.8241151	0.6336371	0.1136477
350	0.5703091	0.6640069	0.0297041	0.8476246	0.5929081	0.2202755	0.7852949	0.7559853	0.7889690	0.1254904
400	0.7147887	0.4585690	0.0254701	0.6340695	0.6477655	0.2639580	0.8493514	0.7438484	0.7340260	0.0845867
450	0.6594445	0.4980930	0.0368338	0.7316511	0.6862377	0.1538309	0.8162304	0.8390904	0.6731553	0.0940563
500	0.6294551	0.4769612	0.0366310	0.6047505	0.5987618	0.2252423	0.7092529	0.8360511	0.8525007	0.0809783
550	0.5528311	0.6201721	0.0320460	0.5784419	0.2619606	0.2346478	0.9425242	0.7150754	0.6885313	0.0671827
600	0.3934962	0.4245071	0.0333558	0.6599822	0.2129480	0.1877143	0.8626255	0.7529318	0.7497047	0.0647831
650	0.3672034	0.4101916	0.0334704	0.6270694	0.0889568	0.1835591	0.7030587	0.6656567	0.6650658	0.1032029
700	0.2791179	0.4434104	0.0257371	0.6184600	0.0925490	0.2633075	0.7666859	0.6967855	0.7001539	0.1356897
750	0.2313119	0.4697931	0.0140768	0.5718736	0.0651836	0.1886297	0.7515545	0.7843942	0.5988892	0.1003231
800	0.2079039	0.3626060	0.0103299	0.7057643	0.0541108	0.3065705	0.7690745	0.7340131	0.6444777	0.1256608
850	0.2874793	0.4674693	0.0317918	0.6217996	0.0349018	0.1803118	0.6724069	0.7768317	0.7951618	0.0855857
900	0.2413221	0.4808058	0.0070832	0.6919656	0.0981077	0.2553459	0.7193556	0.7922591	0.6673599	0.1691497
950	0.3730487	0.4096905	0.0155700	0.5115727	0.1203893	0.2513780	0.7878078	0.7160961	0.6404042	0.1602837
1000	0.2089018	0.3729920	0.0229505	0.5774903	0.1238968	0.2412117	0.7675458	0.6448036	0.7572540	0.1625294

0	0.3597744	0.5585024	0.0407489	0.5813842	0.0802175	0.2054203	0.7070917	0.6324685	0.6833930	0.2208575
50	0.3945364	0.5187749	0.0160739	0.6284332	0.0825695	0.2473219	0.6406986	0.6678565	0.6047683	0.1246522
100	0.3186311	0.5307226	0.0094058	0.2934670	0.0873492	0.3152126	0.7738462	0.6643291	0.6130912	0.2150625
150	0.3760471	0.5085441	0.0042322	0.1777545	0.1311729	0.2945705	0.6402895	0.7479785	0.6531238	0.2398873
200	0.3011198	0.4131780	0.0047684	0.0498842	0.1359902	0.4266083	0.7775427	0.7846441	0.6192484	0.1582803
250	0.3194234	0.5961596	0.0068142	0.0441744	0.2647736	0.6197745	0.7985354	0.7385870	0.6487775	0.1753851
300	0.2726624	0.4468580	0.0037194	0.0396034	0.3278890	0.7171470	0.8498276	0.6652167	0.6033090	0.1875879
350	0.2683379	0.3889522	0.0029566	0.0366896	0.4091479	0.8850663	0.6083178	0.7519883	0.7017959	0.1267711
400	0.3373184	0.3297704	0.0035562	0.0458949	0.4584436	0.7465199	0.8294902	0.6855087	0.6412540	0.1510896
450	0.2099052	0.4015127	0.0024026	0.0245666	0.4781106	0.7151904	0.7178537	0.6990903	0.8072849	0.1431934
500	0.1721620	0.4325489	0.0279941	0.0455672	0.5141367	0.6957335	0.6705608	0.7380592	0.6303569	0.1426297
550	0.2425597	0.4640036	0.0191370	0.1113840	0.6000382	0.6774310	0.6320174	0.7492070	0.7013100	0.1340623
600	0.2424978	0.4170805	0.0347533	0.2224219	0.5996674	0.6771507	0.7247928	0.6584732	0.6497430	0.1041960
650	0.2810616	0.5383641	0.0174347	0.2572213	0.4126421	0.5379251	0.5556310	0.6689306	0.8370485	0.1610289
700	0.2503966	0.5044891	0.0350037	0.4204180	0.3621245	0.4094045	0.6508609	0.6394057	0.6182458	0.1923872
750	0.2932219	0.4091465	0.0287435	0.4524272	0.2616864	0.3350253	0.6879270	0.6453280	0.7013397	0.1459116
800	0.2573097	0.5847943	0.0176299	0.5987056	0.2012915	0.3137856	0.8977578	0.5650615	0.7770243	0.1032321
850	0.2267728	0.4521585	0.0367932	0.6349520	0.1368525	0.2985260	0.7891062	0.6972300	0.6514549	0.0980914
900	0.2237581	0.3767509	0.0552960	0.6058583	0.0796934	0.2274761	0.8209232	0.6448054	0.7670338	0.1190416
950	0.2266942	0.5178751	0.0630204	0.7219199	0.1396000	0.1777193	0.6871771	0.7572592	0.6493274	0.1236675
1000	0.2741694	0.4229262	0.0343051	0.7576363	0.0872060	0.2332518	0.7106564	0.6682720	0.5841188	0.1827778

0	0.2768907	0.5844647	0.0429771	0.7620354	0.0668089	0.2159977	0.7110437	0.6170776	0.5409625	0.2082858
50	0.3255350	0.6630275	0.0385263	0.6697443	0.1118522	0.2887574	0.7288635	0.7475053	0.4455871	0.2113079
100	0.3184132	0.5454416	0.0966050	0.6390014	0.0939743	0.2510119	0.6950734	0.5838025	0.3736931	0.3436435
150	0.3400162	0.6226185	0.0827064	0.6395484	0.1238922	0.2973786	0.8191180	0.6012885	0.4427468	0.3315081
200	0.3605948	0.5879337	0.0702282	0.6749859	0.0576017	0.4057738	0.7287317	0.4981187	0.3352111	0.4458187
250	0.3914890	0.6687266	0.0381795	0.5004671	0.1145522	0.2449016	0.7781305	0.3376155	0.3203601	0.7163178
300	0.3496076	0.6547528	0.0338093	0.5624598	0.1091238	0.2630413	0.7980347	0.2684877	0.2694016	0.6835889
350	0.3998863	0.6477116	0.0266973	0.7488662	0.0905465	0.2632753	0.6228412	0.1998040	0.2277379	0.7889541
400	0.4671830	0.6491389	0.0436076	0.5796813	0.0807845	0.2097706	0.6878293	0.1916328	0.1549371	0.6418579
450	0.5118659	0.7779501	0.0956938	0.8716048	0.1173093	0.1977175	0.6825772	0.1254805	0.1342148	0.7284271
500	0.3820713	0.7345112	0.0451610	0.5674928	0.0758362	0.2621972	0.8940111	0.1293052	0.1448110	0.6667269
550	0.4877692	0.7904750	0.0279829	0.7307643	0.0874135	0.2207001	0.6544714	0.1622401	0.2647873	0.8070011
600	0.4001908	0.7729926	0.0162524	0.5935364	0.0819648	0.2716156	0.7266936	0.1563587	0.2915822	0.5762544
650	0.3521982	0.8062672	0.0189221	0.6943119	0.1035819	0.3193762	0.7105440	0.3030537	0.3040105	0.6334803
700	0.4603985	0.7036041	0.0077407	0.7160222	0.0629234	0.3147579	0.5730973	0.3075951	0.3751775	0.6531467
750	0.4555307	0.6412212	0.0614658	0.7788684	0.0836427	0.2337398	0.7425465	0.3885763	0.2840659	0.5945693
800	0.4973427	0.8260983	0.0642699	0.7662994	0.0749271	0.2627103	0.7648014	0.3872607	0.3250838	0.5181352
850	0.4297725	0.7255587	0.0417073	0.6696509	0.0683872	0.2826575	0.6700939	0.4099291	0.3732112	0.6626532
900	0.4841002	0.7329149	0.0520997	0.6677401	0.0812285	0.2274937	0.8471139	0.5254065	0.3257970	0.5471659
950	0.3702045	0.7230785	0.0403861	0.6302480	0.0970947	0.2215861	0.7408139	0.4112333	0.5305487	0.4634588
1000	0.4437399	0.7527628	0.0507976	0.6436738	0.0682351	0.2724675	0.6850658	0.4932737	0.4302346	0.4121693

0	0.3243200	0.5973311	0.0421869	0.5847615	0.0466877	0.1533528	0.8626700	0.6529119	0.6417357	0.1961938
50	0.4470125	0.3152979	0.0156310	0.5805386	0.0598204	0.1697612	0.6914151	0.6425096	0.7248081	0.1075517
100	0.6699600	0.1105768	0.0106092	0.4872129	0.0438976	0.1545544	0.8683861	0.7666643	0.6816793	0.0997802
150	0.6645529	0.0676006	0.0384002	0.4712405	0.0265614	0.1266783	0.7838412	0.7503717	0.6774530	0.0682700
200	0.5605835	0.0298757	0.0358020	0.4178150	0.0550018	0.1249644	0.7374353	0.6915467	0.6686842	0.1518808
250	0.6310671	0.0151938	0.0482342	0.3994572	0.0611892	0.1239969	0.7516709	0.7391425	0.7456559	0.1168683
300	0.5250078	0.0181377	0.0687441	0.4238351	0.0357133	0.1404893	0.7272122	0.8227292	0.8524941	0.0619370
350	0.6249844	0.0084759	0.0148782	0.3899526	0.0711640	0.1356312	0.8395367	0.7728524	0.8805086	0.0592690
400	0.7011281	0.0169459	0.0268694	0.3416219	0.0585424	0.1320667	0.7668860	0.7305038	0.7090619	0.0593499
450	0.5594624	0.0097370	0.0347127	0.3586866	0.0708445	0.1759237	0.6058992	0.6446791	0.7398257	0.0609758
500	0.5272944	0.0097060	0.0253487	0.3152262	0.0772293	0.1239615	0.7003040	0.6737028	0.7612495	0.0765151
550	0.4871636	0.1745153	0.0118881	0.3925715	0.0665797	0.1374285	0.7184336	0.5799913	0.8200755	0.0810413
600	0.3299765	0.3447642	0.0234819	0.5790047	0.0803730	0.2131518	0.7250250	0.6373020	0.7271162	0.1129060
650	0.1952811	0.4369047	0.0623810	0.8140974	0.0790047	0.2919362	0.6347094	0.7236704	0.6343093	0.1197784
700	0.2786823	0.4601551	0.0396208	0.6662039	0.0550906	0.1990517	0.6718054	0.8029605	0.6538167	0.0854916
750	0.2437792	0.4157160	0.0376740	0.5652171	0.0722852	0.1492218	0.7132622	0.6557431	0.5586086	0.1218187
800	0.3200563	0.4181001	0.0258384	0.6760347	0.1069159	0.2250648	0.7079300	0.8277768	0.6430166	0.1567267
850	0.2882358	0.5028622	0.0193479	0.5807612	0.0751870	0.2734443	0.8813963	0.6678792	0.4788211	0.1376017
900	0.3215532	0.4383699	0.0560581	0.7271205	0.0733032	0.2795277	0.7687910	0.7127111	0.6460880	0.1452917
950	0.2569537	0.5078763	0.0317499	0.6742546	0.0869076	0.2290690	0.7883200	0.6188098	0.6423948	0.1966940
1000	0.2608845	0.6347684	0.0311801	0.7188053	0.0905595	0.3064997	0.8021681	0.6338142	0.5501621	0.1615474

0	0.2781458	0.5747938	0.0592876	0.6503837	0.0845810	0.1797124	0.7063223	0.7036477	0.6536932	0.1987008
50	0.4262967	0.3731451	0.0273199	0.7538890	0.0748426	0.1303455	0.7744246	0.6752249	0.7236126	0.1928510
100	0.4179078	0.3449837	0.1105717	0.7686179	0.0518574	0.0581928	0.7732828	0.7479161	0.5941591	0.0993304
150	0.3295888	0.3834295	0.0272618	0.7107915	0.0483345	0.0635651	0.7069291	0.6921303	0.6136123	0.1271030
200	0.3849348	0.4905779	0.0333872	0.7604847	0.0403257	0.0503757	0.6567005	0.8107699	0.6331215	0.0970631
250	0.2280690	0.4913896	0.0473811	0.6433758	0.0331793	0.0490509	0.7535270	0.6103488	0.5874557	0.1009256
300	0.3615135	0.4659619	0.0453528	0.6895267	0.0977501	0.0416502	0.7138371	0.6258078	0.6505411	0.2211572
350	0.3746620	0.5000026	0.0316939	0.5954894	0.0424918	0.0912171	0.7366078	0.5814580	0.6932755	0.1631815
400	0.3219010	0.4050617	0.0327657	0.7293056	0.0408913	0.0426176	0.7437058	0.6219430	0.6599653	0.1180865
450	0.3558027	0.3414200	0.0670773	0.6831755	0.0704548	0.0631002	0.7923906	0.5821276	0.7083184	0.0893848
500	0.2492326	0.3870067	0.0315508	0.6824964	0.0604831	0.0468908	0.6607061	0.7155766	0.6377680	0.1180433
550	0.3212320	0.4486833	0.0414351	0.7709102	0.0811480	0.1423260	0.8924419	0.5925965	0.7363930	0.0772780
600	0.2640987	0.4581485	0.0389056	0.7537279	0.0358968	0.1813941	0.7861721	0.7253842	0.6033627	0.1376706
650	0.2809401	0.5214027	0.0401756	0.6642660	0.0384928	0.1913777	0.7369650	0.6314813	0.5924641	0.2569462
700	0.2758817	0.5391233	0.0428921	0.7200544	0.0885296	0.2242821	0.7766551	0.7443034	0.5328247	0.1843090
750	0.2235298	0.6822841	0.0277756	0.7541396	0.0705507	0.2025748	0.6602734	0.5933443	0.5524577	0.2094870
800	0.3338929	0.5658882	0.0168427	0.7854278	0.0762862	0.1974404	0.7597188	0.5898671	0.6748808	0.2040417
850	0.3709003	0.4225744	0.0135811	0.7158383	0.0651311	0.2457609	0.8127858	0.6248127	0.5307695	0.2105532
900	0.3251267	0.4626887	0.0580011	0.7385030	0.0647543	0.2491934	0.9703750	0.5461177	0.6397123	0.2194981
950	0.3233394	0.4682832	0.0232960	0.5860779	0.0712864	0.2068143	0.7661534	0.5244607	0.8111899	0.2325604
1000	0.2170392	0.5283933	0.0312932	0.6948612	0.1109244	0.2575887	0.8457450	0.6219453	0.5822749	0.1928339

0	0.2863476	0.5368754	0.0282181	0.8899948	0.0771121	0.1710971	0.8806519	0.7322338	0.7432828	0.1237442
50	0.2599588	0.3947247	0.0364728	0.6148180	0.0362669	0.2270802	0.6236743	0.6465569	0.6852384	0.1706824
100	0.2644532	0.1810279	0.0216634	0.7022052	0.1039075	0.2485223	0.7311152	0.6155057	0.5657475	0.2258698
150	0.2588826	0.1642645	0.0199696	0.6968264	0.0653026	0.2250374	0.8012203	0.7803363	0.6476842	0.1893760
200	0.1558479	0.1083271	0.0381559	0.8207189	0.0720409	0.2339603	0.7866564	0.6089681	0.6735157	0.1634884
250	0.1000060	0.0578295	0.0284571	0.7175267	0.1157524	0.2561254	0.9001730	0.7309982	0.5942599	0.1489429
300	0.0832266	0.1012817	0.0466559	0.6184268	0.0659014	0.2262487	0.7440116	0.6838070	0.6044670	0.1311934
350	0.0884107	0.1249228	0.0335511	0.6936803	0.0729480	0.2598648	0.7132446	0.7392040	0.6478496	0.1656144
400	0.0547429	0.1248899	0.0654445	0.5108947	0.0784330	0.1966580	0.6232973	0.6734426	0.4691709	0.2214494
450	0.0921803	0.0995641	0.0426473	0.7159145	0.0906308	0.2454516	0.7597839	0.4935567	0.5021306	0.2606469
500	0.0633132	0.1061058	0.0381957	0.7266343	0.0475306	0.2414278	0.7745970	0.6498312	0.5864681	0.2291578
550	0.0532203	0.2732705	0.0232383	0.8160953	0.0380838	0.2123467	0.7558950	0.5581474	0.5583022	0.2135636
600	0.1152001	0.3939631	0.0365553	0.7798071	0.0887410	0.2951564	0.6800746	0.6086405	0.6563939	0.2819422
650	0.1268869	0.5026606	0.0241496	0.6700232	0.0974991	0.2558057	0.7962383	0.5845703	0.5891283	0.2311129
700	0.2173586	0.4557231	0.0362951	0.6338210	0.0936190	0.2342795	0.6213369	0.6471111	0.6104692	0.1604599
750	0.2280474	0.6892942	0.0193732	0.5936481	0.0892377	0.2454278	0.7767466	0.6721946	0.4717178	0.1789410
800	0.2744286	0.5597574	0.0216980	0.6188151	0.0942057	0.3065163	0.7223215	0.6356169	0.5554214	0.1920591
850	0.3021768	0.4846975	0.0291454	0.5284014	0.0454629	0.2272173	0.6218828	0.6407505	0.6458322	0.1764683
900	0.3731181	0.4913149	0.0388061	0.6705490	0.1145018	0.2348445	0.7397502	0.6463784	0.6787859	0.2190078
950	0.3505054	0.4868496	0.0261040	0.6313388	0.0670263	0.3922692	0.6269508	0.7482402	0.5471360	0.1659088
1000	0.4598779	0.5674350	0.0393673	0.6052199	0.0778546	0.2801263	0.6209931	0.6289147	0.7049761	0.1801155

0	0.2700270	0.5659672	0.0304906	0.5865081	0.0758273	0.1895943	0.7395371	0.6976228	0.6840006	0.2094733
50	0.3319879	0.6567578	0.0278077	0.6094518	0.0693895	0.1890062	0.8298158	0.6714781	0.6480703	0.1700279
100	0.4231792	0.4461948	0.0231664	0.5740325	0.0962617	0.2286508	0.8468830	0.6388446	0.6497380	0.0648439
150	0.3134686	0.4562990	0.0318089	0.4699730	0.0645918	0.2538975	0.8254546	0.7045347	0.6216375	0.1004958
200	0.3278211	0.3783936	0.0517387	0.5253101	0.0537181	0.2256608	0.8024484	0.6579280	0.6437793	0.1141554
250	0.3404530	0.4630654	0.0019088	0.5656124	0.0840840	0.2044481	0.8191408	0.6320475	0.6892409	0.0679766
300	0.3184541	0.4023660	0.0432927	0.5089499	0.0788629	0.1717009	0.7479250	0.7275184	0.8679156	0.0846182
350	0.2612638	0.4553699	0.0392662	0.4325752	0.0713677	0.2764125	0.8164811	0.7927605	0.6596287	0.0290967
400	0.2297325	0.4380060	0.0247996	0.5786066	0.0351220	0.2334647	0.7609962	0.6877962	0.7308903	0.0549505
450	0.2973756	0.4916450	0.0178684	0.4574674	0.0464700	0.3219450	1.0287470	0.7472721	0.7755709	0.0580805
500	0.3583618	0.4385344	0.0735863	0.6310660	0.0762194	0.2435342	0.8796512	0.7448730	0.7077534	0.0281830
550	0.2495505	0.4549402	0.0275654	0.5077684	0.1092663	0.2346667	0.8960120	0.6617004	0.7288309	0.0673872
600	0.2477983	0.5453171	0.0203033	0.5976855	0.0507883	0.2724142	0.6549056	0.7547224	0.7555055	0.0912177
650	0.2921893	0.4057612	0.0353739	0.5101786	0.0591381	0.3027202	0.7964991	0.6938729	0.7358770	0.1223066
700	0.2686087	0.4096088	0.0165109	0.5971953	0.0820413	0.2529493	0.6426164	0.6941079	0.6240866	0.1481481
750	0.2935082	0.4280155	0.0178006	0.7286863	0.0814193	0.2878688	0.6842795	0.7506078	0.5049176	0.1548569
800	0.3257421	0.4307712	0.0278967	0.7098527	0.0367906	0.2428166	0.7353759	0.7493231	0.7302022	0.1539103
850	0.2408694	0.4368817	0.0445525	0.6973921	0.0476698	0.2426169	0.7863385	0.9384984	0.7912861	0.1410765
900	0.2898528	0.4717751	0.0319396	0.6294161	0.0567015	0.2523029	0.8257641	0.6825547	0.6910752	0.1418017
950	0.2137744	0.4845785	0.0278794	0.7002416	0.0667527	0.2568950	0.7873099	0.6296920	0.5596534	0.1664527
1000	0.2766438	0.4587348	0.0116821	0.6998538	0.0463877	0.2053523	0.8068233	0.6614203	0.6784044	0.1822955

0	0.2615226	0.6015369	0.0502714	0.6432727	0.0967119	0.1743763	0.6877791	0.6763516	0.5465716	0.2149940
50	0.3451187	0.4879558	0.0491387	0.5975894	0.0727499	0.2614447	0.7673751	0.7316768	0.6275424	0.2787116
100	0.3357735	0.5729752	0.0252587	0.4695353	0.0814751	0.2300911	0.7926887	0.6416979	0.6833769	0.1930583
150	0.3214625	0.5440425	0.0315285	0.4985317	0.0547238	0.2235719	0.8267008	0.6851422	0.4972972	0.1993902
200	0.3478732	0.5350375	0.0494690	0.4636718	0.1174809	0.2108995	0.8568327	0.5446816	0.5893955	0.2586874
250	0.3687033	0.5809038	0.0380160	0.4628461	0.0523915	0.2200341	0.7675937	0.6835368	0.5524321	0.2946867
300	0.2682965	0.5447288	0.0198156	0.4406408	0.0789190	0.2765030	0.5995404	0.5828596	0.6463136	0.2427674
350	0.3370117	0.5419656	0.0212775	0.4461556	0.0531496	0.2120183	0.7693424	0.6624413	0.4366844	0.3606417
400	0.3554435	0.4669066	0.0170158	0.5464595	0.0554550	0.2138523	0.7130317	0.6210947	0.5488389	0.2899019
450	0.2666825	0.5166023	0.0159160	0.4498367	0.0979568	0.3108023	0.7143870	0.5717170	0.4678006	0.3152683
500	0.2707109	0.6197339	0.0599718	0.4849554	0.0672562	0.2034683	0.7622894	0.4696345	0.5477849	0.3046252
550	0.3565225	0.6735423	0.0128819	0.5733299	0.1166916	0.2502198	0.5708116	0.5571053	0.5950594	0.1685454
600	0.2674309	0.4898330	0.0176704	0.6797381	0.1332658	0.2614311	0.8533134	0.5885905	0.5959698	0.2341720
650	0.3112037	0.5739145	0.0506081	0.7212969	0.0465997	0.1903038	0.7267284	0.6943117	0.4673745	0.2347521
700	0.3439777	0.5355049	0.0290159	0.5988992	0.0894298	0.2217590	0.7073086	0.6560669	0.5620549	0.3687356
750	0.3062277	0.5917728	0.0262382	0.5774973	0.0406502	0.1841947	0.9033140	0.6407598	0.4637853	0.1781760
800	0.3996678	0.4707712	0.0324165	0.7426778	0.1016018	0.3172743	0.7461146	0.6390714	0.4510544	0.2538203
850	0.3584810	0.5668867	0.0412580	0.6667642	0.1271258	0.2543525	0.9121209	0.6408388	0.5621691	0.2615396
900	0.3881620	0.5855903	0.0508574	0.8592995	0.0730028	0.2521780	0.8544371	0.7330385	0.5352828	0.2933610
950	0.3810175	0.5234378	0.0134518	0.5798926	0.0485226	0.2422915	0.7626373	0.5876452	0.6678287	0.1586133
1000	0.3457716	0.5811001	0.0342733	0.5863138	0.0681758	0.2043315	0.6585843	0.5919444	0.5869531	0.1623688
