"Time"	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W
550	0.6992061	0.6047618	0.7333892	0.1016142	0.1052220	0.7207195	0.8464900	0.3865930	0.7738446	0.8137923
600	0.7408393	0.6593859	0.6530223	0.2146029	0.1351481	0.7488693	0.7942796	0.5694151	0.8325628	0.7040196
650	0.8788242	0.5842174	0.6913499	0.1749097	0.1160008	0.7686319	0.8273022	0.5999478	0.7632756	0.8683307
700	0.7187701	0.5666857	0.4768974	0.2179736	0.0751337	0.7670629	0.7176793	0.4879742	0.6595161	0.7193212
750	0.8209996	0.4652408	0.4107640	0.2524135	0.1288923	0.7957855	0.7077210	0.4740544	0.7721854	0.7801732
800	0.6648056	0.3548286	0.3766961	0.2199946	0.1132452	0.8008203	0.8865758	0.4819015	0.6631878	0.7805941
850	0.7408321	0.3963055	0.4941660	0.3207807	0.1160702	0.7259519	0.6342263	0.5495248	0.7474843	0.6351974
900	0.6839763	0.3847820	0.5250722	0.2534399	0.1096085	0.6586612	0.6934367	0.4908788	0.7321373	0.7825354
950	0.8818012	0.4165345	0.6258743	0.2775953	0.1784001	0.7259841	0.7518504	0.5969653	0.6589397	0.8345089
1000	0.7126394	0.5241517	0.4784616	0.2516285	0.1207711	0.7388633	0.7679289	0.5287398	0.7546249	0.7200327

0	0.6746037	0.2391255	0.3069226	0.2809313	0.1045528	0.5689555	0.7105402	0.6045516	0.8391548	0.7986668
50	0.7572628	0.1209031	0.2499464	0.3238532	0.0635896	0.6359329	0.8090024	0.5626630	0.3896786	0.5507602
100	0.7153970	0.1426870	0.2659666	0.3617939	0.0461686	0.6966532	0.6812109	0.3539190	0.1960731	0.3106123
150	0.8642019	0.0775007	0.2431211	0.3292804	0.0315123	0.7017057	0.8009970	0.1925709	0.1550051	0.3171197
200	0.8653611	0.1023766	0.2046889	0.4096025	0.0373163	0.6920519	0.6887810	0.0801716	0.1494910	0.2698068
250	0.8334259	0.1328756	0.2103771	0.3508147	0.0350441	0.8641410	0.7359635	0.0271018	0.1478330	0.2634837
300	0.6464359	0.0918361	0.2048465	0.4328937	0.0244792	0.6565233	0.7377523	0.0357945	0.1392586	0.3582282
350	0.6511503	0.0941820	0.2603440	0.3672821	0.0937567	0.6607332	0.7446403	0.0273704	0.1517479	0.1997970
400	0.7355652	0.0723213	0.2530473	0.4236740	0.0215598	0.8259726	0.7750701	0.0272112	0.0952586	0.2651073
450	0.8219425	0.0959141	0.1207229	0.4155019	0.0923440	0.6657661	0.6820707	0.0043876	0.1393932	0.1888682
500	0.7714766	0.0945546	0.1335552	0.3508539	0.0183542	0.7719441	0.8012808	0.0186241	0.1518830	0.2194800
550	0.5042015	0.0539336	0.2684666	0.4114224	0.0898539	0.6645609	0.6863604	0.0136189	0.5722261	0.5219629
600	0.5146314	0.1539205	0.4749098	0.4261130	0.1397328	0.7535509	0.7309659	0.0556077	0.7325851	0.5752995
650	0.4540579	0.1043873	0.2355475	0.2993226	0.1562879	0.7161580	0.8385190	0.2417508	0.8805568	0.7943964
700	0.5440965	0.2813748	0.4188390	0.2675918	0.1086940	0.6489281	0.5535655	0.3993429	0.7060382	0.7435659
750	0.6347897	0.1470300	0.3545564	0.3271103	0.1018563	0.5930073	0.8589561	0.3990901	0.7728963	0.7295224
800	0.6326573	0.2168257	0.3501245	0.3175600	0.1219006	0.8966035	0.8568358	0.4415890	0.6637107	0.8595064
850	0.5685731	0.1053476	0.3553962	0.3327665	0.1270004	0.7273019	0.8138042	0.4206827	0.7917758	0.7360346
900	0.6437634	0.1543993	0.3087411	0.4380674	0.0683746	0.7889532	0.7218868	0.4978555	0.6058314	0.7275048
950	0.6688956	0.1734432	0.3395724	0.3935067	0.1359758	0.6727824	0.7721446	0.4753375	0.8763781	0.7743609
1000	0.7557658	0.2092805	0.3322610	0.3292736	0.1712151	0.6772907	0.6174482	0.4498628	0.6779761	0.9845552

0	0.7127938	0.1607172	0.3142562	0.2850166	0.0971042	0.7067533	0.8185569	0.5229445	0.8340575	0.8131310
50	0.7577486	0.5591108	0.3850574	0.2276836	0.1204896	0.8516186	0.7143278	0.4904480	0.7612490	0.7926005
100	0.7703133	0.6717634	0.4712910	0.1468584	0.1036355	0.6640638	0.6524088	0.4360835	0.6037405	0.7661169
150	0.6316663	0.8936194	0.4997694	0.1580404	0.0819290	0.8154925	0.6831158	0.4598086	0.8361224	0.7614966
200	0.9187669	0.6962487	0.6907840	0.0759895	0.0937320	0.8859486	0.7001306	0.4295937	0.5923669	0.7405134
250	0.7514327	0.6814399	0.6875360	0.0744214	0.0669578	0.7859935	0.9340621	0.4361875	0.7270621	0.6447749
300	0.7634235	0.6332692	0.7191679	0.0592485	0.0708482	0.6915066	0.7536673	0.4116099	0.7663366	0.7832660
350	0.6666810	0.6232031	0.7089120	0.0800743	0.0696987	0.7228026	0.7207081	0.3720384	0.6616570	0.7711247
400	0.6757129	0.7270696	0.7921328	0.0839362	0.1301104	0.8763490	0.7149830	0.3808472	0.6120775	0.7055538
450	0.7378888	0.6300832	0.6070383	0.0476083	0.0998451	0.8148815	0.6665669	0.5656332	0.7124949	0.8828546
500	0.5556044	0.8704686	0.7899512	0.0922535	0.1317766	0.8021210	0.7524165	0.5211779	0.7061624	0.8772206
550	0.7890131	0.8823271	0.7176267	0.1156881	0.0886747	0.8443105	0.6846394	0.4249193	0.7838997	0.8188678
600	0.7340406	0.6574402	0.5604724	0.1567663	0.0948355	0.7725847	0.7125176	0.5026112	0.7679345	0.7305555
650	0.7380192	0.5011338	0.7050640	0.1852874	0.1207308	0.7563199	0.8228324	0.3832107	0.5750769	0.8206976
700	0.7086496	0.4680649	0.6296726	0.1682059	0.1179939	0.7725577	0.7815265	0.4943812	0.7714695	0.8907673
750	0.7524720	0.6580233	0.5800711	0.1961368	0.1385182	0.6477928	0.9491290	0.4361777	0.6836298	0.7226632
800	0.7546231	0.5206534	0.5853539	0.2219673	0.1873431	0.5104997	0.8286572	0.4827358	0.7250984	0.6962853
850	0.7612026	0.4935620	0.5563132	0.2549028	0.2083369	0.6912439	0.7868531	0.4934500	0.7661068	0.7087193
900	0.8220370	0.3577715	0.4953625	0.2706126	0.1733989	0.7448859	0.8357645	0.5394786	0.8347209	0.7553343
950	0.6918897	0.2986414	0.3721752	0.2837071	0.1345228	0.7931748	0.7866445	0.5159191	0.8411536	0.7267883
1000	0.7401431	0.2783556	0.4964868	0.3293546	0.1171095	0.6860399	0.8612057	0.5699600	0.7813781	0.9020060

0	0.6917993	0.1355188	0.3623138	0.3305344	0.1205791	0.6593422	0.7522973	0.4606000	0.9183332	0.7375893
50	0.7853795	0.3363498	0.2548919	0.3878307	0.1584974	0.3815248	0.6236899	0.4586114	0.6960802	0.6679606
100	0.7269454	0.2906709	0.2385597	0.4446956	0.2054137	0.2419180	0.6953531	0.6015917	0.7318734	0.6038223
150	0.8304522	0.4433560	0.1597576	0.5054384	0.3577259	0.2814765	0.5539176	0.5720151	0.9189900	0.6181257
200	0.6431459	0.2898445	0.1741703	0.5867598	0.4838505	0.1642465	0.6162955	0.4604836	0.7062442	0.5701727
250	0.7421881	0.4136536	0.1188992	0.7083598	0.6454840	0.1482195	0.6826440	0.4931384	0.9068725	0.6003842
300	0.6952359	0.3666280	0.0526081	0.7803802	0.7177648	0.1942957	0.6357366	0.6229560	0.8958524	0.5645331
350	0.7687793	0.2941709	0.0455409	0.7723935	0.6121269	0.1237813	0.5500419	0.5559136	0.7689587	0.7801412
400	0.8058203	0.4386245	0.1042834	0.6851531	0.6078780	0.1351964	0.7346103	0.6455351	0.7519602	0.6397871
450	0.8084013	0.4866518	0.1049012	0.6042372	0.4780109	0.1291173	0.5261403	0.5292914	0.8146097	0.6911159
500	0.7495499	0.3034917	0.0786822	0.7541789	0.5849968	0.1506866	0.5948758	0.5547170	0.7158769	0.5841716
550	0.7218074	0.1810139	0.1165892	0.6715787	0.5644230	0.3765662	0.7327904	0.5197935	0.7630287	0.7086727
600	0.7028507	0.0743397	0.1846319	0.7832272	0.4378899	0.6200975	0.7980184	0.5747203	0.7093650	0.8153568
650	0.7549897	0.0509221	0.1477132	0.8198836	0.2786607	0.7103062	0.7730840	0.5329326	0.7427149	0.7212676
700	0.7370227	0.0595543	0.2145878	0.5188493	0.1327152	0.6098984	0.9290629	0.5119039	0.6764940	0.7961584
750	0.6274989	0.0512610	0.2323050	0.3832099	0.1361217	0.7892406	0.7210629	0.5718045	0.8096226	0.7071609
800	0.5187633	0.1277394	0.2118246	0.3270880	0.1507730	0.7417611	0.8528950	0.5395689	0.8180782	0.7943327
850	0.5341038	0.0998171	0.2993288	0.3444810	0.1663813	0.9075177	0.9328253	0.4982681	0.6993880	0.7085474
900	0.5750329	0.1025920	0.2361762	0.3557403	0.1834084	0.7767319	0.8545661	0.5780651	0.7804885	0.7829237
950	0.7002301	0.0853352	0.2981972	0.4824034	0.1364769	0.7935094	0.8025709	0.5894694	0.7038513	0.7381490
1000	0.6088401	0.0750675	0.2296618	0.5313027	0.1324257	0.6310172	0.8409246	0.5652517	0.7480728	0.7998177

0	0.5932864	0.1724903	0.3090674	0.3956059	0.1505461	0.6887104	0.9700052	0.4632826	0.8126429	0.7050836
50	0.6017299	0.2308460	0.3287415	0.2745843	0.0902134	0.7242299	0.7955186	0.4866528	0.7371194	0.7948377
100	0.6303159	0.1592184	0.3020737	0.3494410	0.1190575	0.6791515	0.7106330	0.5505286	0.8347621	0.7613160
150	0.5946477	0.1700377	0.3876647	0.2439016	0.0529641	0.6039355	0.9715100	0.5544350	0.7266698	0.8121501
200	0.6805543	0.2221919	0.4455389	0.3182140	0.0681495	0.6248312	0.7372653	0.5259641	0.7199228	0.7850775
250	0.6767828	0.2622891	0.3386411	0.3404103	0.0295232	0.6924221	0.7455257	0.4346701	0.7334956	0.6470189
300	0.7480546	0.2363578	0.4573475	0.3764787	0.0284748	0.7290619	0.7355014	0.5597393	0.8386273	0.9473193
350	0.6038760	0.2113870	0.4498035	0.5014306	0.0176347	0.7153603	0.7070513	0.4563074	0.8172545	0.8078848
400	0.6338559	0.1596030	0.2235005	0.3248022	0.0161506	0.7293358	0.8319074	0.4326492	0.7609065	0.8149564
450	0.5989203	0.1225540	0.2759736	0.4916153	0.0305422	0.9282914	0.7701153	0.4881624	0.8312807	0.7544692
500	0.7506561	0.1867530	0.3365247	0.3113385	0.0276692	0.6274066	0.7098263	0.6666337	0.7297566	0.7999103
550	0.6500849	0.2429225	0.3332897	0.2716775	0.0910006	0.7301669	0.9968204	0.5215819	0.8497940	0.7492920
600	0.8153270	0.2580610	0.4070703	0.2829411	0.1447536	0.7735895	0.9959689	0.6432731	0.8465816	0.7413544
650	0.6578286	0.3609192	0.4519752	0.2623521	0.1755927	0.7369284	0.8038189	0.6128810	0.7488082	0.7694952
700	0.6459139	0.3144720	0.3846432	0.4243972	0.1663960	0.7317277	0.8155902	0.5299907	0.7929168	0.8297314
750	0.7672402	0.2333161	0.3189905	0.3086317	0.1895009	0.6494739	0.7718510	0.4854096	0.7994861	0.7270902
800	0.6321518	0.2774121	0.4277460	0.3361945	0.1148837	0.6776303	0.6775712	0.6739608	0.7892351	0.6415723
850	0.7127133	0.1406674	0.2656329	0.2702130	0.1208018	0.7609534	0.7192626	0.5713135	0.7381732	0.7702416
900	0.7408684	0.2459288	0.2522175	0.3401538	0.1298942	0.8081526	0.8005996	0.5925290	0.7485256	0.8688468
950	0.7603827	0.2057006	0.3472289	0.3264182	0.0945943	0.7621904	0.7653461	0.5284236	0.7812269	0.6838006
1000	0.8507397	0.1257620	0.3328634	0.3727210	0.0975474	0.8668338	0.8328046	0.4935244	0.7790709	0.7973868

0	0.8388215	0.1459634	0.2820494	0.3654177	0.1148023	0.5954072	0.9224051	0.4983159	0.6677044	0.9064172
50	0.8274944	0.1504670	0.2003864	0.2885148	0.0851278	0.7539905	0.6568811	0.5009607	0.3054677	0.6325688
100	0.7546363	0.1070403	0.2011747	0.4065181	0.0476964	0.7592342	0.7096976	0.2790803	0.1396219	0.7022735
150	0.6378692	0.1096149	0.3171197	0.3846389	0.0360494	0.8930235	0.6271190	0.0979333	0.0580939	0.7565955
200	0.4494964	0.0688266	0.1539235	0.4649012	0.0150028	0.7430115	0.5665762	0.0275780	0.0118586	0.7327493
250	0.4470143	0.0645488	0.1658811	0.4523690	0.0477793	0.7750744	0.5483313	0.0245464	0.0151953	0.7339303
300	0.3461442	0.0898939	0.2797490	0.3944126	0.0205242	0.8240829	0.7731466	0.0317731	0.0378201	0.6896943
350	0.3209322	0.0945371	0.1507671	0.4439316	0.0332018	0.8739534	0.5809548	0.0216016	0.0099839	0.7559039
400	0.3778748	0.0758511	0.2360674	0.4176481	0.0189444	0.6418600	0.6225812	0.0105131	0.0173438	0.7596462
450	0.2629097	0.1078132	0.1573673	0.4022563	0.0523004	0.8236105	0.5325667	0.0116198	0.0370903	0.8774870
500	0.4250440	0.0727987	0.2054738	0.5075222	0.0202809	0.7983301	0.5394737	0.0128403	0.0686071	0.8273484
550	0.3213914	0.0693653	0.2646589	0.3790586	0.1106926	0.7960289	0.6663739	0.0119072	0.4902398	0.6792454
600	0.4031562	0.0597633	0.2375019	0.3687412	0.1126853	0.8967543	0.7114586	0.0443826	0.7129939	0.8731305
650	0.3989098	0.0848343	0.2582425	0.3979862	0.1204516	0.7701104	0.7240715	0.1636576	0.7348903	0.8734054
700	0.4636339	0.1133229	0.2694406	0.3887301	0.1721409	0.7786258	0.7237439	0.3378679	0.6583613	0.8764285
750	0.4744098	0.1005834	0.2899460	0.3436624	0.1299971	0.8776983	0.7621346	0.5679743	0.7427636	0.7088733
800	0.6366546	0.2157017	0.3004660	0.3700835	0.0989751	0.7524811	0.7476234	0.5601812	0.8022055	0.8867172
850	0.5902341	0.1893474	0.4334812	0.4188623	0.0586514	0.8759985	0.7516988	0.6826063	0.7523202	0.8154125
900	0.5995729	0.2267154	0.2923196	0.2431195	0.1170889	0.7904166	0.7957257	0.5149488	0.7790737	0.7574615
950	0.6069355	0.1669065	0.4575866	0.2236769	0.1080315	0.7297259	0.7748032	0.5554271	0.7811167	0.8953497
1000	0.6490649	0.2543695	0.3749500	0.3372689	0.1879191	0.8378824	0.8226012	0.5563253	0.7529282	0.8142026

0	0.7522292	0.1776723	0.3737794	0.3554000	0.1003774	0.8160784	0.7632022	0.4891803	0.7692593	0.7325217
50	0.7074423	0.0864061	0.2241604	0.3603565	0.2184920	0.7479069	0.3210558	0.4523020	0.8825462	0.7714047
100	0.7471264	0.0759407	0.2811590	0.3419649	0.1730742	0.6767298	0.2324325	0.4269911	0.6747162	0.6737577
150	0.7630197	0.1151470	0.2852095	0.4422048	0.1218744	0.6389145	0.1507652	0.5491478	0.7145548	0.7588897
200	0.7372506	0.1112255	0.2580717	0.4080654	0.1650595	0.7909758	0.1348226	0.4544932	0.7666823	0.7242085
250	0.7455238	0.0962470	0.3008545	0.3861918	0.1093612	0.8119874	0.1395482	0.5952542	0.7433326	0.8163997
300	0.5309059	0.0701922	0.2631098	0.6084901	0.1165001	0.7256264	0.1484229	0.5539064	0.7778615	0.8030404
350	0.7959403	0.0768863	0.2983349	0.3416641	0.1211923	0.8404419	0.1647673	0.4514189	0.7252606	0.7638811
400	0.7550685	0.1455527	0.3028222	0.3930266	0.1064299	0.9329530	0.1067355	0.5966426	0.7575791	0.8304862
450	0.6434324	0.0377668	0.2618697	0.3228386	0.1494347	0.6790040	0.1360229	0.6108449	0.8452973	0.7140556
500	0.6994552	0.0939655	0.2717473	0.4012917	0.1037758	0.6768677	0.1638983	0.4180223	0.5966041	0.9207743
550	0.6603556	0.0711885	0.2694320	0.3008759	0.1392042	0.9007081	0.6092247	0.4176423	0.8187041	0.7961392
600	0.6399424	0.1099336	0.3893207	0.3308643	0.1060724	0.6439330	0.8222064	0.4892172	0.8272286	0.8096788
650	0.7248534	0.1049618	0.3437531	0.3318457	0.1360512	0.7927081	0.8407425	0.6242769	0.8640591	0.7121974
700	0.6580376	0.1422206	0.3452887	0.3754423	0.1075671	0.7364122	0.7282815	0.7051206	0.8289111	0.7650128
750	0.7072864	0.1196563	0.3036454	0.3316811	0.1288878	0.7538387	0.6864692	0.5615793	0.8079497	0.9186943
800	0.7688157	0.2005426	0.3152307	0.3525088	0.1425906	0.7238958	0.8311411	0.6479496	0.8526802	0.7879714
850	0.6472866	0.1612107	0.2669393	0.3079777	0.1146464	0.7552085	0.6881743	0.4371063	0.6847329	0.6981041
900	0.6662842	0.1198218	0.3062332	0.2827399	0.1247879	0.7538293	0.8108653	0.6207705	0.8068588	0.7689871
950	0.6949211	0.1011892	0.2920014	0.3014657	0.1241736	0.7862552	0.7492088	0.5200261	0.8077244	0.7027332
1000	0.5586511	0.0969831	0.4356726	0.3224958	0.1270642	0.8141194	0.7642240	0.6308927	0.7344346	0.7861499

0	0.7336388	0.1644170	0.3153601	0.3736054	0.1363334	0.5620652	0.8146597	0.5791803	0.7496088	0.6730334
50	0.8016820	0.1957623	0.3283187	0.3379355	0.1823619	0.9801784	0.8645234	0.6065444	0.7009626	0.2892566
100	0.6431583	0.1911181	0.2791638	0.2961484	0.1488993	0.7963970	0.7449142	0.5405545	0.6473613	0.1282833
150	0.7944536	0.2021658	0.2682405	0.2610789	0.2063526	0.7095766	0.7931829	0.4835093	0.6294454	0.0306912
200	0.7070167	0.0822341	0.2685777	0.3464952	0.1509850	0.7358877	0.6887058	0.5431598	0.7066646	0.0119637
250	0.7348059	0.1327351	0.3920429	0.2932139	0.0991733	0.8523903	0.7204337	0.4148006	0.7780825	0.0114098
300	0.7453455	0.1519437	0.2282262	0.3720354	0.0905714	0.7853864	0.7468278	0.4650244	0.5748756	0.0029395
350	0.6195941	0.1516881	0.4258976	0.3648752	0.1441768	0.7090903	0.8507693	0.5498204	0.7567314	0.0023558
400	0.5411525	0.0856003	0.1958740	0.3648444	0.1511043	0.8180088	0.8017103	0.5072319	0.8842568	0.0094924
450	0.6602142	0.1386331	0.2510229	0.3393131	0.1326115	0.7852433	0.7159660	0.6387311	0.8776232	0.0005608
500	0.7095852	0.1215253	0.3329786	0.3435130	0.1063495	0.7355492	0.9267196	0.5128502	0.6724462	0.0005218
550	0.6190434	0.1251887	0.2481212	0.3667696	0.1321213	0.7928975	0.7826966	0.5536940	0.8823911	0.4846238
600	0.6417798	0.1511872	0.3199307	0.4027814	0.1479958	0.8581298	0.8787150	0.5141988	0.7358711	0.7107545
650	0.7230618	0.0970631	0.3512413	0.3743141	0.1516699	0.8068416	0.7808487	0.6233691	0.7395793	0.6346679
700	0.7136252	0.2197959	0.3309244	0.3900989	0.1723536	0.7149457	0.7852110	0.6359385	0.7576725	0.7218069
750	0.6546155	0.1994784	0.3685064	0.3201824	0.1522858	0.8623641	0.7528430	0.6642555	0.6751200	0.7234296
800	0.7173298	0.1169184	0.3029945	0.3286862	0.1638579	0.6350861	0.7272435	0.5063824	0.7579363	0.7989856
850	0.7202895	0.2042945	0.4868256	0.2787594	0.0797913	0.6990990	0.7153062	0.6153259	0.9085900	0.7979494
900	0.6331441	0.2182784	0.3381832	0.3343819	0.1060577	0.6563289	0.8651571	0.5699932	0.8632012	0.8769290
950	0.6509814	0.2719660	0.4678216	0.3218153	0.0932660	0.7469801	0.6738110	0.6175098	0.7732159	0.7926204
1000	0.7582524	0.2314914	0.3297255	0.3102409	0.1068334	0.7659973	0.8016997	0.6511215	0.7255781	0.6571183
