"Time"	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W
550	0.8979936	0.2055596	0.3960472	0.4541120	0.2159392	0.9346732	1.0342496	0.6544630	0.9177883	0.2800807
600	0.9088853	0.2005442	0.4252073	0.4792653	0.2067396	0.9638022	1.0046907	0.6681278	0.9577811	0.6309026
650	0.9633997	0.1675063	0.4442900	0.3787098	0.1913140	1.0069854	1.0044770	0.7192032	1.0568566	0.8289590
700	0.9250507	0.2366815	0.4755774	0.4299303	0.1972801	0.9669288	1.0600887	0.7469646	1.0876975	0.8744208
750	0.9234542	0.2008356	0.4833030	0.4192738	0.2120556	0.9169265	1.0117254	0.8494385	1.0078310	0.9809645
800	0.9049059	0.2347943	0.4426611	0.4051032	0.2206412	0.9701221	0.9901107	0.7725946	1.0147030	1.0533055
850	0.9351645	0.2553685	0.4655638	0.3536736	0.1324637	0.9466223	1.0982648	0.7805688	1.0852139	1.0484498
900	0.8827525	0.2196227	0.4909797	0.3511843	0.1846654	1.0176673	1.0139264	0.8030790	1.0911258	1.0085211
950	0.8972777	0.2746839	0.5122258	0.4230577	0.1400148	1.0111563	1.0088298	0.8102032	1.0318027	1.0827258
1000	0.8613312	0.3324325	0.4551962	0.4427056	0.1543385	1.0445999	1.0453165	0.8605872	0.9664844	1.0736128
