"Time"	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C
400	0.2061827	0.3254363	0.0356636	0.0592313	0.9996657	0.8765152	0.9884489	0.9837440	0.9975090	1.0000000
450	0.2046551	0.3250370	0.0356635	0.0592312	0.9996927	0.8789176	0.9897754	0.9839898	0.9975091	1.0000000
500	0.2038845	0.3248275	0.0356635	0.0592312	0.9997066	0.8800472	0.9903691	0.9840868	0.9975091	1.0000000
550	0.2036247	0.2870734	0.0356635	0.0592312	0.9997136	0.8800204	0.9661610	0.8037629	0.9971524	1.0000000
600	0.2049151	0.2468642	0.0356635	0.0592312	0.9997161	0.8760684	0.9133557	0.6586187	0.9968445	1.0000000
650	0.2095792	0.2305256	0.0356635	0.0592312	0.9997132	0.8655022	0.8415483	0.5950312	0.9967172	1.0000000
700	0.2179925	0.2286305	0.0356635	0.0592312	0.9997016	0.8473136	0.7732111	0.5693854	0.9966738	1.0000000
750	0.2285241	0.2316343	0.0356635	0.0592312	0.9996777	0.8238323	0.7210102	0.5592124	0.9966604	1.0000000
800	0.2390240	0.2350449	0.0356635	0.0592312	0.9996394	0.7992556	0.6840837	0.5551920	0.9966564	1.0000000
850	0.2481599	0.2375428	0.0356635	0.0592312	0.9995884	0.7768075	0.6576096	0.5536046	0.9966552	1.0000000
900	0.2555738	0.2390825	0.0356635	0.0592312	0.9995285	0.7577434	0.6377157	0.5529781	0.9966549	1.0000000
950	0.2614483	0.2399442	0.0356635	0.0592312	0.9994648	0.7419838	0.6221261	0.5527309	0.9966548	1.0000000
1000	0.2661144	0.2403973	0.0356635	0.0592313	0.9994012	0.7289727	0.6095720	0.5526333	0.9966548	1.0000000

0	0.2985077	0.2408335	0.0356637	0.0592316	0.9984338	0.6244952	0.5157527	0.5525698	0.9966548	1.0000000
50	0.2882992	0.1800299	0.0356637	0.0592316	0.9984641	0.6265850	0.5175093	0.5525652	0.9964969	0.8665432
100	0.2771574	0.1024324	0.0356637	0.0592316	0.9984913	0.6284887	0.5191030	0.5524635	0.9954742	0.7312304
150	0.2708922	0.0525053	0.0356637	0.0592316	0.9985155	0.6302081	0.5204659	0.5520903	0.9937195	0.6627554
200	0.2678664	0.0258644	0.0356637	0.0592316	0.9985370	0.6317027	0.5214701	0.5514549	0.9919980	0.6335098
250	0.2664577	0.0128635	0.0356637	0.0592316	0.9985558	0.6328934	0.5220523	0.5507474	0.9907759	0.6218711
300	0.2658027	0.0068438	0.0356637	0.0592316	0.9985713	0.6337203	0.5222731	0.5501467	0.9900698	0.6173985
350	0.2655057	0.0041516	0.0356637	0.0592316	0.9985832	0.6341925	0.5222579	0.5497229	0.9897137	0.6157116
400	0.2653864	0.0029769	0.0356637	0.0592316	0.9985914	0.6343812	0.5221214	0.5494604	0.9895499	0.6150820
450	0.2653569	0.0024739	0.0356637	0.0592316	0.9985962	0.6343800	0.5219369	0.5493125	0.9894792	0.6148484
500	0.2653718	0.0022615	0.0356637	0.0592316	0.9985984	0.6342710	0.5217419	0.5492349	0.9894500	0.6147621
550	0.2749261	0.0631854	0.0356637	0.0592316	0.9985987	0.6341108	0.5215535	0.5492155	0.9900339	0.7481870
600	0.2853616	0.1410089	0.0356637	0.0592315	0.9985979	0.6339359	0.5214178	0.5495013	0.9922756	0.8834880
650	0.2910548	0.1910543	0.0356637	0.0592315	0.9985965	0.6338017	0.5215211	0.5502216	0.9943664	0.9519587
700	0.2936648	0.2176825	0.0356637	0.0592315	0.9985952	0.6338285	0.5220127	0.5510404	0.9956025	0.9812027
750	0.2947536	0.2305825	0.0356637	0.0592315	0.9985949	0.6341312	0.5228213	0.5516848	0.9962049	0.9928408
800	0.2951276	0.2364707	0.0356637	0.0592315	0.9985966	0.6347209	0.5237767	0.5520988	0.9964709	0.9973132
850	0.2951608	0.2390417	0.0356637	0.0592315	0.9986009	0.6355146	0.5247492	0.5523337	0.9965818	0.9990000
900	0.2950332	0.2401231	0.0356637	0.0592315	0.9986074	0.6364054	0.5256752	0.5524566	0.9966264	0.9996296
950	0.2948366	0.2405624	0.0356637	0.0592315	0.9986155	0.6373100	0.5265322	0.5525173	0.9966439	0.9998632
1000	0.2946178	0.2407347	0.0356637	0.0592315	0.9986244	0.6381791	0.5273159	0.5525461	0.9966507	0.9999495

0	0.2985077	0.2408335	0.0356637	0.0592316	0.9984338	0.6244952	0.5157527	0.5525698	0.9966548	1.0000000
50	0.2979231	0.2419178	0.1296513	0.0412808	0.9984641	0.6265851	0.5175138	0.5526469	0.9977993	0.8182288
100	0.2974129	0.2597616	0.2057878	0.0209408	0.9984913	0.6284986	0.5192042	0.5529657	0.9985597	0.6339295
150	0.2971429	0.3022589	0.2343393	0.0094307	0.9985156	0.6302976	0.5209185	0.5532475	0.9984558	0.5406650
200	0.2975232	0.3472075	0.2429448	0.0040042	0.9985378	0.6320432	0.5225797	0.5533176	0.9979988	0.5008317
250	0.2989299	0.3800675	0.2452652	0.0016509	0.9985584	0.6337232	0.5240648	0.5532240	0.9975661	0.4849796
300	0.3011680	0.3998461	0.2458489	0.0006768	0.9985778	0.6352744	0.5253290	0.5530748	0.9972816	0.4788878
350	0.3035626	0.4104557	0.2459887	0.0002850	0.9985956	0.6366467	0.5263968	0.5529419	0.9971273	0.4765902
400	0.3055331	0.4157424	0.2460209	0.0001303	0.9986116	0.6378312	0.5273139	0.5528489	0.9970532	0.4757327
450	0.3068693	0.4182493	0.2460280	0.0000701	0.9986257	0.6388488	0.5281178	0.5527924	0.9970202	0.4754145
500	0.3076375	0.4193977	0.2460295	0.0000468	0.9986378	0.6397302	0.5288329	0.5527612	0.9970063	0.4752969
550	0.3079029	0.4085228	0.1492486	0.0179887	0.9986483	0.6405024	0.5294508	0.5523502	0.9918896	0.6570247
600	0.3062666	0.3586114	0.0695648	0.0383252	0.9986573	0.6411444	0.5296449	0.5511680	0.9915544	0.8413080
650	0.3023988	0.3075708	0.0405688	0.0498340	0.9986648	0.6414896	0.5292934	0.5507292	0.9936373	0.9345666
700	0.2987239	0.2747253	0.0336903	0.0552600	0.9986700	0.6414708	0.5289587	0.5510632	0.9952104	0.9743977
750	0.2963313	0.2570347	0.0333643	0.0576131	0.9986723	0.6413056	0.5289756	0.5515924	0.9960298	0.9902490
800	0.2950053	0.2482996	0.0342162	0.0585872	0.9986727	0.6412461	0.5292775	0.5520156	0.9963989	0.9963406
850	0.2942971	0.2441947	0.0349119	0.0589790	0.9986726	0.6413824	0.5297026	0.5522813	0.9965534	0.9986380
900	0.2938984	0.2423239	0.0353095	0.0591336	0.9986732	0.6416750	0.5301491	0.5524281	0.9966155	0.9994955
950	0.2936477	0.2414880	0.0355063	0.0591938	0.9986751	0.6420495	0.5305755	0.5525030	0.9966398	0.9998137
1000	0.2934693	0.2411193	0.0355965	0.0592171	0.9986780	0.6424480	0.5309694	0.5525393	0.9966491	0.9999313

0	0.2985077	0.2408335	0.0356637	0.0592316	0.9984338	0.6244952	0.5157527	0.5525698	0.9966548	1.0000000
50	0.2781076	0.2408400	0.0344010	0.0412787	0.9985038	0.6665724	0.5200041	0.5525698	0.9966548	1.0000000
100	0.2554719	0.2408482	0.0285187	0.0209364	0.9987194	0.7114070	0.5358150	0.5525698	0.9966548	1.0000000
150	0.2414087	0.2408112	0.0220186	0.0094249	0.9989725	0.7399877	0.5582603	0.5525698	0.9966548	1.0000000
200	0.2325536	0.2407476	0.0178595	0.0039978	0.9991729	0.7598422	0.5792322	0.5525698	0.9966548	1.0000000
250	0.2264051	0.2406912	0.0158282	0.0016441	0.9993109	0.7749510	0.5959799	0.5525698	0.9966548	1.0000000
300	0.2218950	0.2406531	0.0149791	0.0006698	0.9994027	0.7865541	0.6086913	0.5525698	0.9966548	1.0000000
350	0.2185400	0.2406308	0.0146572	0.0002780	0.9994640	0.7952891	0.6181937	0.5525698	0.9966548	1.0000000
400	0.2160477	0.2406189	0.0145426	0.0001233	0.9995053	0.8017470	0.6252398	0.5525698	0.9966548	1.0000000
450	0.2142058	0.2406129	0.0145036	0.0000630	0.9995336	0.8064684	0.6304235	0.5525698	0.9966548	1.0000000
500	0.2128519	0.2406100	0.0144906	0.0000397	0.9995531	0.8098978	0.6342091	0.5525698	0.9966548	1.0000000
550	0.2296192	0.2406085	0.0147439	0.0179837	0.9995594	0.7832916	0.6355286	0.5525698	0.9966548	1.0000000
600	0.2485528	0.2406047	0.0174654	0.0383225	0.9995242	0.7541304	0.6290895	0.5525698	0.9966548	1.0000000
650	0.2597160	0.2405948	0.0227292	0.0498326	0.9994577	0.7364847	0.6175366	0.5525698	0.9966548	1.0000000
700	0.2662154	0.2405927	0.0278973	0.0552593	0.9993863	0.7243879	0.6058883	0.5525698	0.9966548	1.0000000
750	0.2705200	0.2406146	0.0315312	0.0576127	0.9993215	0.7145262	0.5960311	0.5525698	0.9966548	1.0000000
800	0.2737103	0.2406584	0.0336438	0.0585869	0.9992641	0.7060449	0.5879353	0.5525698	0.9966548	1.0000000
850	0.2762291	0.2407088	0.0347344	0.0589787	0.9992124	0.6987496	0.5811811	0.5525698	0.9966548	1.0000000
900	0.2782902	0.2407529	0.0352546	0.0591334	0.9991655	0.6924868	0.5754486	0.5525698	0.9966548	1.0000000
950	0.2800167	0.2407853	0.0354893	0.0591937	0.9991228	0.6870903	0.5705339	0.5525698	0.9966548	1.0000000
1000	0.2814859	0.2408064	0.0355912	0.0592169	0.9990841	0.6824137	0.5662943	0.5525698	0.9966548	1.0000000

0	0.2985077	0.2408335	0.0356637	0.0592316	0.9984338	0.6244952	0.5157527	0.5525698	0.9966548	1.0000000
50	0.2978981	0.2287538	0.3985609	0.0412814	0.9985927	0.6265851	0.5175120	0.5526161	0.9973535	1.0000000
100	0.2974360	0.3093039	0.7062510	0.0209421	0.9987580	0.6284950	0.5191694	0.5528191	0.9979566	1.0000000
150	0.2987014	0.4106328	0.8337588	0.0094324	0.9988554	0.6302693	0.5207970	0.5530444	0.9982059	1.0000000
200	0.3052955	0.4795200	0.8784017	0.0040060	0.9989082	0.6319579	0.5223777	0.5531983	0.9982908	1.0000000
250	0.3180355	0.5178536	0.8930083	0.0016528	0.9989387	0.6335752	0.5238622	0.5532824	0.9983173	1.0000000
300	0.3328720	0.5371891	0.8976376	0.0006787	0.9989590	0.6351044	0.5252252	0.5533231	0.9983251	1.0000000
350	0.3455598	0.5463878	0.8990816	0.0002868	0.9989744	0.6365250	0.5264651	0.5533415	0.9983273	1.0000000
400	0.3544455	0.5505967	0.8995285	0.0001322	0.9989873	0.6378273	0.5275894	0.5533494	0.9983279	1.0000000
450	0.3598609	0.5524695	0.8996662	0.0000719	0.9989985	0.6390115	0.5286074	0.5533527	0.9983281	1.0000000
500	0.3628230	0.5532855	0.8997085	0.0000487	0.9990084	0.6400837	0.5295281	0.5533540	0.9983281	1.0000000
550	0.3676582	0.6030966	0.5289808	0.0179899	0.9989030	0.6410521	0.5303573	0.5533083	0.9976294	1.0000000
600	0.3885154	0.6247430	0.2166491	0.0383258	0.9987868	0.6419206	0.5310573	0.5531056	0.9970263	1.0000000
650	0.3987234	0.5252497	0.0909307	0.0498342	0.9987269	0.6426692	0.5315749	0.5528805	0.9967770	1.0000000
700	0.3719346	0.4050197	0.0500430	0.0552601	0.9987031	0.6432711	0.5319441	0.5527265	0.9966921	1.0000000
750	0.3374980	0.3246243	0.0385382	0.0576131	0.9986964	0.6437318	0.5322301	0.5526423	0.9966657	1.0000000
800	0.3144976	0.2807487	0.0358313	0.0585872	0.9986963	0.6440855	0.5324731	0.5526016	0.9966579	1.0000000
850	0.3024852	0.2590341	0.0354125	0.0589790	0.9986985	0.6443687	0.5326884	0.5525832	0.9966557	1.0000000
900	0.2968944	0.2488848	0.0354640	0.0591336	0.9987011	0.6446066	0.5328816	0.5525753	0.9966550	1.0000000
950	0.2944359	0.2443165	0.0355539	0.0591938	0.9987037	0.6448133	0.5330551	0.5525720	0.9966549	1.0000000
1000	0.2933779	0.2423146	0.0356111	0.0592171	0.9987059	0.6449964	0.5332111	0.5525707	0.9966548	1.0000000

0	0.2985077	0.2408335	0.0356637	0.0592316	0.9984338	0.6244952	0.5157527	0.5525698	0.9966548	1.0000000
50	0.2976592	0.2379151	0.0356637	0.0592316	0.9988070	0.6276043	0.5388801	0.7189196	0.9966548	1.0000000
100	0.2921418	0.2242284	0.0356637	0.0592315	0.9992083	0.6477101	0.6316799	0.8527235	0.9966548	1.0000000
150	0.2779893	0.2071724	0.0356637	0.0592314	0.9994599	0.6947811	0.7298112	0.9112780	0.9966548	1.0000000
200	0.2602114	0.1935639	0.0356636	0.0592313	0.9996252	0.7476120	0.8001088	0.9348641	0.9966548	1.0000000
250	0.2444018	0.1847141	0.0356636	0.0592313	0.9997373	0.7896339	0.8449715	0.9442092	0.9966548	1.0000000
300	0.2326335	0.1795842	0.0356635	0.0592312	0.9998098	0.8178911	0.8724796	0.9478989	0.9966548	1.0000000
350	0.2246909	0.1768209	0.0356635	0.0592312	0.9998540	0.8353567	0.8889662	0.9493546	0.9966548	1.0000000
400	0.2196295	0.1754060	0.0356635	0.0592312	0.9998799	0.8457050	0.8986679	0.9499288	0.9966548	1.0000000
450	0.2165187	0.1747081	0.0356635	0.0592311	0.9998945	0.8517082	0.9042935	0.9501553	0.9966548	1.0000000
500	0.2146525	0.1743736	0.0356635	0.0592311	0.9999028	0.8551534	0.9075205	0.9502447	0.9966548	1.0000000
550	0.2135767	0.1758118	0.0356635	0.0592311	0.9998339	0.8570689	0.9054208	0.7839300	0.9966548	1.0000000
600	0.2136593	0.1853506	0.0356635	0.0592311	0.9997566	0.8567126	0.8753081	0.6501401	0.9966548	1.0000000
650	0.2166810	0.2005252	0.0356635	0.0592312	0.9997128	0.8503029	0.8167761	0.5915911	0.9966548	1.0000000
700	0.2234981	0.2150188	0.0356635	0.0592312	0.9996850	0.8354554	0.7565900	0.5680071	0.9966548	1.0000000
750	0.2327034	0.2257483	0.0356635	0.0592312	0.9996562	0.8144427	0.7095740	0.5586629	0.9966548	1.0000000
800	0.2421713	0.2325878	0.0356635	0.0592312	0.9996171	0.7917665	0.6759096	0.5549736	0.9966548	1.0000000
850	0.2505367	0.2365454	0.0356635	0.0592312	0.9995665	0.7708180	0.6515021	0.5535180	0.9966548	1.0000000
900	0.2573926	0.2386871	0.0356635	0.0592312	0.9995077	0.7529211	0.6329741	0.5529438	0.9966548	1.0000000
950	0.2628677	0.2397908	0.0356635	0.0592312	0.9994452	0.7380553	0.6183406	0.5527173	0.9966548	1.0000000
1000	0.2672455	0.2403391	0.0356635	0.0592313	0.9993830	0.7257287	0.6064893	0.5526280	0.9966548	1.0000000

0	0.2985077	0.2408335	0.0356637	0.0592316	0.9984338	0.6244952	0.5157527	0.5525698	0.9966548	1.0000000
50	0.2979172	0.2408335	0.0356637	0.0592316	0.9985685	0.7517137	0.5219566	0.5525698	0.9966548	1.0000000
100	0.2958572	0.2408335	0.0356637	0.0592316	0.9989806	0.8827541	0.5608253	0.5525698	0.9966548	1.0000000
150	0.2894233	0.2408335	0.0356637	0.0592315	0.9993659	0.9496914	0.6132164	0.5525698	0.9966548	1.0000000
200	0.2797329	0.2408335	0.0356637	0.0592314	0.9996067	0.9782363	0.6547097	0.5525698	0.9966548	1.0000000
250	0.2700318	0.2408335	0.0356636	0.0592313	0.9997341	0.9895130	0.6806012	0.5525698	0.9966548	1.0000000
300	0.2623687	0.2408335	0.0356636	0.0592312	0.9997960	0.9938170	0.6947858	0.5525698	0.9966548	1.0000000
350	0.2571593	0.2408335	0.0356635	0.0592312	0.9998245	0.9954414	0.7019546	0.5525698	0.9966548	1.0000000
400	0.2539634	0.2408335	0.0356635	0.0592312	0.9998373	0.9960567	0.7053863	0.5525698	0.9966548	1.0000000
450	0.2521431	0.2408335	0.0356635	0.0592312	0.9998430	0.9962929	0.7069675	0.5525698	0.9966548	1.0000000
500	0.2511630	0.2408335	0.0356635	0.0592312	0.9998454	0.9963854	0.7076761	0.5525698	0.9966548	1.0000000
550	0.2506134	0.2408335	0.0356635	0.0592311	0.9998404	0.9207930	0.7089932	0.5525698	0.9966548	1.0000000
600	0.2504762	0.2408335	0.0356635	0.0592311	0.9997982	0.8419922	0.6983674	0.5525698	0.9966548	1.0000000
650	0.2517492	0.2408335	0.0356635	0.0592312	0.9997172	0.7981117	0.6765607	0.5525698	0.9966548	1.0000000
700	0.2548211	0.2408335	0.0356635	0.0592312	0.9996241	0.7724090	0.6535214	0.5525698	0.9966548	1.0000000
750	0.2589923	0.2408335	0.0356635	0.0592312	0.9995372	0.7539086	0.6342267	0.5525698	0.9966548	1.0000000
800	0.2633452	0.2408335	0.0356635	0.0592312	0.9994603	0.7389012	0.6190482	0.5525698	0.9966548	1.0000000
850	0.2673208	0.2408335	0.0356635	0.0592312	0.9993914	0.7263900	0.6069833	0.5525698	0.9966548	1.0000000
900	0.2707374	0.2408335	0.0356635	0.0592313	0.9993288	0.7159274	0.5971396	0.5525698	0.9966548	1.0000000
950	0.2736137	0.2408335	0.0356635	0.0592313	0.9992715	0.7071298	0.5889486	0.5525698	0.9966548	1.0000000
1000	0.2760315	0.2408335	0.0356635	0.0592313	0.9992192	0.6996672	0.5820481	0.5525698	0.9966548	1.0000000

0	0.2985077	0.2408335	0.0356637	0.0592316	0.9984338	0.6244952	0.5157527	0.5525698	0.9966548	1.0000000
50	0.2978641	0.2408400	0.0344009	0.0412775	0.9988347	0.7075787	0.5225407	0.5525698	0.9966548	1.0000000
100	0.2959910	0.2408482	0.0285183	0.0209337	0.9993184	0.7947763	0.5520002	0.5525698	0.9966548	1.0000000
150	0.2908814	0.2408112	0.0220180	0.0094215	0.9996250	0.8445619	0.5922295	0.5525698	0.9966548	1.0000000
200	0.2831857	0.2407476	0.0178588	0.0039939	0.9997869	0.8723060	0.6265864	0.5525698	0.9966548	1.0000000
250	0.2751535	0.2406912	0.0158277	0.0016401	0.9998661	0.8887516	0.6505567	0.5525698	0.9966548	1.0000000
300	0.2683926	0.2406531	0.0149788	0.0006658	0.9999039	0.8988327	0.6658344	0.5525698	0.9966548	1.0000000
350	0.2633977	0.2406308	0.0146570	0.0002739	0.9999219	0.9050223	0.6752015	0.5525698	0.9966548	1.0000000
400	0.2599942	0.2406189	0.0145425	0.0001192	0.9999307	0.9087845	0.6808564	0.5525698	0.9966548	1.0000000
450	0.2577894	0.2406129	0.0145035	0.0000589	0.9999351	0.9110483	0.6842491	0.5525698	0.9966548	1.0000000
500	0.2564055	0.2406100	0.0144906	0.0000357	0.9999374	0.9124013	0.6862783	0.5525698	0.9966548	1.0000000
550	0.2555714	0.2406085	0.0147437	0.0179808	0.9998770	0.8615310	0.6855288	0.5525698	0.9966548	1.0000000
600	0.2554837	0.2406047	0.0174649	0.0383210	0.9997735	0.8073834	0.6742053	0.5525698	0.9966548	1.0000000
650	0.2568477	0.2405948	0.0227286	0.0498319	0.9996625	0.7757355	0.6553726	0.5525698	0.9966548	1.0000000
700	0.2597051	0.2405927	0.0278968	0.0552589	0.9995611	0.7556956	0.6365341	0.5525698	0.9966548	1.0000000
750	0.2633544	0.2406146	0.0315309	0.0576125	0.9994750	0.7404346	0.6208664	0.5525698	0.9966548	1.0000000
800	0.2670600	0.2406584	0.0336437	0.0585868	0.9994016	0.7277766	0.6083683	0.5525698	0.9966548	1.0000000
850	0.2704172	0.2407088	0.0347343	0.0589787	0.9993369	0.7171228	0.5982526	0.5525698	0.9966548	1.0000000
900	0.2733102	0.2407529	0.0352545	0.0591333	0.9992786	0.7081404	0.5898783	0.5525698	0.9966548	1.0000000
950	0.2757638	0.2407853	0.0354893	0.0591936	0.9992255	0.7005252	0.5828368	0.5525698	0.9966548	1.0000000
1000	0.2778436	0.2408064	0.0355912	0.0592169	0.9991773	0.6940181	0.5768570	0.5525698	0.9966548	1.0000000

0	0.2985077	0.2408335	0.0356637	0.0592316	0.9984338	0.6244952	0.5157527	0.5525698	0.9966548	1.0000000
50	0.2948218	0.2386501	0.0344011	0.0412803	0.9984697	0.6381110	0.6441183	0.6743515	0.9966548	1.0000000
100	0.2772619	0.2280629	0.0285192	0.0209398	0.9985986	0.6961070	0.8002312	0.7723069	0.9966548	1.0000000
150	0.2528913	0.2144611	0.0220195	0.0094294	0.9988761	0.7655733	0.8976361	0.8151736	0.9966548	1.0000000
200	0.2319880	0.2033652	0.0178603	0.0040028	0.9991751	0.8173566	0.9482487	0.8324405	0.9966548	1.0000000
250	0.2177485	0.1960349	0.0158288	0.0016493	0.9994022	0.8485470	0.9724546	0.8392819	0.9966548	1.0000000
300	0.2092358	0.1917370	0.0149795	0.0006751	0.9995464	0.8653315	0.9835482	0.8419830	0.9966548	1.0000000
350	0.2045490	0.1894019	0.0146574	0.0002832	0.9996293	0.8737846	0.9885202	0.8430488	0.9966548	1.0000000
400	0.2021086	0.1881984	0.0145428	0.0001286	0.9996743	0.8778670	0.9907240	0.8434691	0.9966548	1.0000000
450	0.2008871	0.1876016	0.0145037	0.0000683	0.9996977	0.8797845	0.9916962	0.8436350	0.9966548	1.0000000
500	0.2002932	0.1873143	0.0144907	0.0000450	0.9997096	0.8806680	0.9921246	0.8437004	0.9966548	1.0000000
550	0.2004615	0.1885614	0.0147441	0.0179873	0.9997154	0.8802483	0.9561199	0.7219444	0.9966548	1.0000000
600	0.2036535	0.1965928	0.0174661	0.0383243	0.9997169	0.8742793	0.8875569	0.6239992	0.9966548	1.0000000
650	0.2109509	0.2089912	0.0227299	0.0498334	0.9997116	0.8601135	0.8123718	0.5811366	0.9966548	1.0000000
700	0.2212856	0.2205657	0.0278978	0.0552595	0.9996955	0.8387314	0.7497106	0.5638712	0.9966548	1.0000000
750	0.2324927	0.2290123	0.0315315	0.0576127	0.9996653	0.8139348	0.7042914	0.5570305	0.9966548	1.0000000
800	0.2427629	0.2343600	0.0336439	0.0585868	0.9996210	0.7897904	0.6722517	0.5543296	0.9966548	1.0000000
850	0.2513027	0.2374514	0.0347344	0.0589786	0.9995653	0.7686161	0.6488461	0.5532639	0.9966548	1.0000000
900	0.2580991	0.2391296	0.0352545	0.0591333	0.9995030	0.7509389	0.6309141	0.5528436	0.9966548	1.0000000
950	0.2634623	0.2399995	0.0354893	0.0591936	0.9994388	0.7363718	0.6166804	0.5526778	0.9966548	1.0000000
1000	0.2677353	0.2404349	0.0355911	0.0592168	0.9993759	0.7243120	0.6051266	0.5526124	0.9966548	1.0000000
