"Time"	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W
100	0.0448730	0.6441589	0.8507482	0.7047002	0.1179177	0.7323196	0.9014574	0.0452988	0.2466998	0.3992263
150	0.0465390	0.4331198	0.6579056	0.7268225	0.1776334	0.6459827	0.9630744	0.0340736	0.2927128	0.4599648
200	0.0739184	0.3230068	0.6506563	0.8273453	0.1879222	0.6056131	0.9820189	0.0324704	0.2993410	0.5285561
250	0.1031604	0.2826361	0.5861241	0.8324835	0.2391875	0.4492048	0.9833733	0.0496753	0.3953535	0.5588378
300	0.1279234	0.2873422	0.5536885	0.8674824	0.3593289	0.4027606	1.0498449	0.0341323	0.3539435	0.5915631
350	0.1353675	0.2435995	0.3866165	0.8487152	0.4795106	0.4185315	0.9946986	0.0412877	0.4599926	0.6122812
400	0.1613749	0.1458154	0.3804153	0.8294591	0.6085001	0.3716878	0.9636029	0.0482833	0.4938567	0.6749832
450	0.2219362	0.1191629	0.3850879	0.7804274	0.6865652	0.3641758	0.9122458	0.0395588	0.5000250	0.7363038
500	0.2437004	0.1028035	0.3969603	0.8585328	0.6734865	0.3548526	1.0351019	0.0475612	0.5710607	0.7557015
550	0.7888322	0.1264179	0.5514018	0.5408498	0.7178384	0.3691168	0.9682657	0.0282980	0.5408520	0.7445553
600	0.9657564	0.2568051	0.6594166	0.5280416	0.7087870	0.3775891	0.9854393	0.0273251	0.5661357	0.6401043
650	0.7973202	0.3060787	0.7473341	0.4667326	0.6241617	0.3619887	0.9591520	0.0379448	0.4845293	0.5396809
700	0.7804160	0.4871374	0.8365676	0.3378335	0.5825117	0.3945525	0.8866670	0.0500541	0.3911251	0.3889048
750	0.5071888	0.6764805	0.9087977	0.2956342	0.5779334	0.5407388	0.9211462	0.0601937	0.3760185	0.2728419
800	0.2934619	0.5052307	0.8822884	0.2214814	0.4225900	0.6002271	0.7983428	0.0446603	0.3340028	0.2212561
850	0.2032526	0.5516459	1.0168040	0.1321004	0.3348388	0.7204992	0.8277130	0.0486933	0.2952087	0.1819377
900	0.2035073	0.6745344	1.0217429	0.0970660	0.2191831	0.7582146	0.8974628	0.0136351	0.3069203	0.1670778
950	0.1639080	0.6808428	0.9787824	0.0613521	0.1609044	0.8001058	0.8379028	0.0353038	0.2710824	0.1583854
1000	0.1253599	0.6148082	0.9698164	0.0442408	0.1204799	0.7580148	0.9530562	0.0550033	0.2238498	0.1892025

0	0.1487118	0.6365132	0.9615453	0.0519828	0.1462543	0.8882139	0.9698216	0.0565091	0.2887791	0.1448240
50	0.1485877	0.9005526	0.6866741	0.0642984	0.0448740	0.8597410	0.7856189	0.0038363	0.2672677	0.1421600
100	0.0822694	0.8619880	0.5955501	0.0760451	0.0473818	0.8151283	0.7768431	0.0029356	0.2048522	0.1365609
150	0.0687544	0.8146295	0.5480279	0.0505102	0.0514267	0.9425411	0.8060196	0.0023429	0.1887591	0.1571098
200	0.0549342	0.7510177	0.5737889	0.0350476	0.0419995	0.9580539	0.8403473	0.0023834	0.2143808	0.1792642
250	0.0499636	0.6878800	0.5937639	0.0508193	0.0605792	0.8558402	0.8709156	0.0021076	0.2188664	0.1802818
300	0.0724965	0.7319987	0.5939070	0.0528926	0.0526859	0.8522915	0.8826726	0.0006566	0.1944066	0.1571260
350	0.0839840	0.7497171	0.5935553	0.0465577	0.0713658	0.9180867	0.9952260	0.0000000	0.2158845	0.1905938
400	0.0788063	0.7335138	0.6168670	0.0438876	0.0643310	0.7394167	0.8697151	0.0045342	0.2495221	0.1723043
450	0.0856098	0.7144533	0.5819784	0.0354447	0.0613541	0.7676808	0.8871595	0.0015035	0.2277378	0.2139614
500	0.1085776	0.7776171	0.6110892	0.0520119	0.0917320	0.8605165	0.9222046	0.0006357	0.2632161	0.1882936
550	0.1118555	0.4404316	0.8679998	0.0531136	0.1234574	0.8362457	0.8570924	0.0256454	0.3075609	0.2033252
600	0.2126890	0.4956754	1.0047130	0.0538279	0.1252875	0.7557320	0.8992339	0.0361104	0.3017915	0.1886753
650	0.1641949	0.5625721	0.9122195	0.0522347	0.1457071	0.7704926	0.8656042	0.0545253	0.3103154	0.2070891
700	0.1270532	0.5927282	0.8754603	0.0543466	0.1483483	0.7369395	0.8624466	0.0387519	0.3319903	0.1508794
750	0.1708580	0.5695309	0.9675604	0.0553165	0.1294070	0.7446152	0.8586269	0.0652790	0.3470902	0.1540689
800	0.1819230	0.6574982	0.9256143	0.0454728	0.1785070	0.8044339	0.8720225	0.0395100	0.3380584	0.1662801
850	0.1594048	0.6716013	0.9997671	0.0517914	0.1706485	0.8644327	0.8891909	0.0549927	0.2604771	0.1219354
900	0.1699714	0.5993814	0.9686427	0.0537739	0.1588518	0.7685149	0.7996372	0.0403022	0.3276058	0.1408224
950	0.1275526	0.6259552	1.0129997	0.0321853	0.1063926	0.8534627	0.8570581	0.0301154	0.2721136	0.1284391
1000	0.1048696	0.6318381	1.0697985	0.0649722	0.1117042	0.9092107	0.8157565	0.0507470	0.2669337	0.1299682

0	0.1487118	0.6365132	0.9615453	0.0519828	0.1462543	0.8882139	0.9698216	0.0565091	0.2887791	0.1448240
50	0.1334939	0.8257673	1.0116032	0.2514403	0.1053075	0.8941041	0.9025664	0.0413239	0.2147405	0.1534709
100	0.0943559	0.9681633	0.9533481	0.2856144	0.1027123	0.9055998	0.9205032	0.0541980	0.1460183	0.1506026
150	0.0603942	0.9225967	1.0415190	0.3240414	0.0730558	0.8196662	0.9831673	0.0603179	0.1455625	0.1607188
200	0.0520761	0.9246645	0.9838901	0.3357674	0.1207160	0.8432513	0.9585982	0.0585506	0.1126328	0.1348846
250	0.0501318	0.8477051	1.0420616	0.3063014	0.1519266	0.8557368	0.9190401	0.0857589	0.1178023	0.1207331
300	0.0415283	0.8893612	0.9906823	0.3280505	0.0889239	0.9460092	0.9898168	0.1180253	0.1349645	0.1100905
350	0.0422555	0.8578122	0.8593966	0.3153562	0.0883472	0.9713614	1.0348186	0.1004527	0.1624113	0.1369966
400	0.0561873	0.9317494	0.9838944	0.2662181	0.0686737	0.8713058	0.8668349	0.0679431	0.1225305	0.1173906
450	0.0684027	0.8585082	0.9202272	0.3201821	0.1293578	0.8334508	0.9393957	0.1294345	0.1138506	0.1317900
500	0.0593178	0.8754647	1.0086080	0.3042160	0.1170271	0.8806070	0.9576374	0.0705640	0.1468155	0.1225911
550	0.0726795	0.6001030	0.9750354	0.1285616	0.1664609	0.8444438	0.9183250	0.0580012	0.2191231	0.1309906
600	0.0975814	0.5143920	0.9468673	0.0908786	0.1123633	0.9163851	0.9579935	0.0782973	0.2468456	0.1288988
650	0.1182886	0.5634684	1.0080382	0.0711332	0.1085897	0.8846585	0.8856055	0.0430816	0.2833175	0.1434453
700	0.1272590	0.6805741	1.0293518	0.0627481	0.1224040	0.8125303	0.8995610	0.0282501	0.2918657	0.1389070
750	0.1312882	0.5871186	0.9847755	0.0583872	0.1186668	0.8326886	0.8206841	0.0443068	0.2541951	0.1747171
800	0.1281953	0.6397207	1.0108027	0.0591776	0.1135679	0.8323919	0.8248477	0.0519317	0.2475688	0.1281800
850	0.1271818	0.6765779	0.9664093	0.0560957	0.0816492	0.9436716	0.8646580	0.0457073	0.2741193	0.1051990
900	0.1388880	0.6545198	1.0157096	0.0669977	0.1002556	0.9459772	0.8745572	0.0411168	0.2303922	0.1253336
950	0.1435400	0.6260405	1.0350006	0.0656268	0.0928722	0.8819208	0.8906986	0.0346398	0.3008887	0.1213163
1000	0.1126129	0.6515183	0.9827658	0.0574969	0.0982734	0.8719768	0.8767384	0.0429221	0.2599162	0.1521231

0	0.1487118	0.6365132	0.9615453	0.0519828	0.1462543	0.8882139	0.9698216	0.0565091	0.2887791	0.1448240
50	0.0626636	0.6101409	0.9669378	0.0540685	0.1162896	0.9634946	0.8950986	0.0516636	0.2030219	0.1108191
100	0.0591783	0.6832244	1.0138044	0.0512271	0.1105433	0.8817730	0.9176126	0.0672035	0.2285374	0.1287900
150	0.1004547	0.6263431	1.0076577	0.0504209	0.0850394	0.9045823	0.9323587	0.0371290	0.2015958	0.1467756
200	0.1181271	0.6493191	1.0582780	0.0514840	0.1151435	0.8813428	0.9371602	0.0483872	0.2654590	0.1247674
250	0.0831690	0.6851520	0.9843819	0.0370898	0.1243420	0.9328896	0.8824969	0.0800836	0.2055403	0.1171256
300	0.0917246	0.5741701	1.0001031	0.0639823	0.1145691	0.9717496	0.8639984	0.0291736	0.2496826	0.1198996
350	0.1517026	0.6518400	1.0092949	0.0436508	0.1049676	0.9135799	1.0011431	0.0453648	0.2828076	0.1507165
400	0.1412491	0.5851808	1.0570911	0.0340399	0.0853071	0.8965098	0.9850505	0.0443780	0.2940039	0.1711622
450	0.0924863	0.6753540	1.0473844	0.0618745	0.0695182	0.8846815	0.9086430	0.0500265	0.2483143	0.1539613
500	0.0857828	0.6980403	1.0015330	0.0697862	0.1164908	0.8723723	0.9372681	0.0330877	0.2841586	0.1389268
550	0.1268981	0.6900227	1.0630308	0.0545979	0.1000721	0.9343798	1.0048782	0.0535250	0.2777711	0.1374925
600	0.1054576	0.6937434	1.0947058	0.0530823	0.0905676	1.0008546	0.9144231	0.0457461	0.2645332	0.1457984
650	0.0923672	0.6119879	1.0614847	0.0427749	0.0618080	0.8978561	0.8772093	0.0485832	0.2273689	0.1398747
700	0.0933385	0.6980284	1.0172633	0.0331144	0.1016453	0.9594443	0.8537180	0.0762615	0.2996054	0.1262140
750	0.1047845	0.6965257	1.0515271	0.0501820	0.1007062	0.9307464	0.9183093	0.0535987	0.2472080	0.1303025
800	0.0968361	0.6277798	1.0598234	0.0388765	0.1115711	0.9134830	1.0139438	0.0433099	0.2441423	0.1063766
850	0.1274645	0.6095770	1.0226877	0.0455824	0.1219256	0.8746584	0.9196344	0.0433400	0.2798856	0.1139107
900	0.1215161	0.6216269	0.9231882	0.0460290	0.1146584	0.8477687	0.8956040	0.0385164	0.2225569	0.1272652
950	0.1147098	0.6046215	0.9706456	0.0539705	0.0976595	0.9895798	0.8551366	0.0508715	0.2672743	0.1198681
1000	0.1033727	0.6602835	1.0038418	0.0651476	0.0829919	0.8858276	0.8989479	0.0445360	0.2175687	0.1458074

0	0.1487118	0.6365132	0.9615453	0.0519828	0.1462543	0.8882139	0.9698216	0.0565091	0.2887791	0.1448240
50	0.1481612	0.6290927	0.6940778	0.0754362	0.0936366	0.8210343	0.8411301	0.0048545	0.2790801	0.2204665
100	0.1415964	0.6023962	0.5880342	0.0624916	0.1363576	0.7889228	0.8175412	0.0040284	0.2989818	0.2413232
150	0.1121794	0.5474108	0.5291595	0.0702826	0.1495730	0.7207122	0.7928192	0.0017886	0.2472271	0.2728212
200	0.1156197	0.4966656	0.5553398	0.0661195	0.1617601	0.6396788	0.8725215	0.0040363	0.2870994	0.2921335
250	0.1860768	0.5945014	0.5888466	0.0521582	0.2003758	0.6733310	0.9013035	0.0035151	0.2955849	0.3499298
300	0.1731315	0.5626697	0.5668157	0.0467626	0.2075086	0.6623421	0.9533568	0.0002291	0.2934017	0.3295799
350	0.1569834	0.5056013	0.5318828	0.0411879	0.2088348	0.6320219	0.9261493	0.0010979	0.2589302	0.2800598
400	0.2210214	0.5304147	0.5836948	0.0588742	0.2075156	0.6892506	0.9424023	0.0005177	0.2887784	0.2537331
450	0.2302233	0.5018877	0.5910493	0.0589750	0.1744099	0.7249106	0.9186608	0.0020629	0.2719257	0.3055206
500	0.2322305	0.5052053	0.5574743	0.0551387	0.2012648	0.6949118	0.8539583	0.0052419	0.2832843	0.3324326
550	0.2868711	0.3663791	0.8419037	0.0622740	0.1334577	0.6761754	0.8426901	0.0507394	0.2993087	0.2924727
600	0.3859565	0.5548735	0.9606163	0.0660994	0.1403611	0.6066235	0.9238842	0.0547810	0.3421681	0.2646898
650	0.3166824	0.6196581	1.0257589	0.0629487	0.2036840	0.7421373	0.8895744	0.0597075	0.3635748	0.2199717
700	0.1948688	0.7169934	1.0732742	0.0799386	0.1742105	0.6825394	0.8696220	0.0426957	0.3019562	0.1713109
750	0.1408280	0.6964029	0.9468413	0.0633566	0.1938698	0.7680245	0.7937544	0.0495153	0.2870315	0.1700462
800	0.1235416	0.5740184	0.9609913	0.0648783	0.1795200	0.8105444	0.8589432	0.0394941	0.2317894	0.1733215
850	0.1564767	0.5721351	0.9317058	0.0609716	0.1516400	0.8060163	0.8752912	0.0423096	0.2681727	0.1475609
900	0.1526375	0.6023505	0.9774612	0.0632388	0.1674354	0.7557651	0.9140441	0.0297601	0.2566539	0.1708181
950	0.1626854	0.5651350	0.9733753	0.1012389	0.1403689	0.7493600	0.9816125	0.0404094	0.2361440	0.1250786
1000	0.1342654	0.6539954	0.9788396	0.0678198	0.1322769	0.7477563	0.9067466	0.0297304	0.2906050	0.1689621

0	0.1487118	0.6365132	0.9615453	0.0519828	0.1462543	0.8882139	0.9698216	0.0565091	0.2887791	0.1448240
50	0.0934746	0.6434123	0.9426655	0.0597956	0.0424214	0.8803371	0.8716300	0.0429436	0.2612638	0.1442845
100	0.0596476	0.6631477	1.0178279	0.0709962	0.0251306	0.8773387	0.7925232	0.0333804	0.2330933	0.1660130
150	0.0679969	0.6026375	1.0117247	0.0798193	0.0328348	0.7556114	0.8584699	0.0494760	0.2766947	0.1560549
200	0.1007216	0.5158655	0.9103485	0.0609345	0.0303443	0.8462555	0.7747358	0.0308080	0.2851215	0.1459822
250	0.1168816	0.5120059	0.9016368	0.0854044	0.0279661	0.8470745	0.9452078	0.0320728	0.3163402	0.1602956
300	0.1543293	0.5024356	0.9811244	0.0696770	0.0304317	0.8452894	0.8402143	0.0432029	0.3385704	0.1685145
350	0.1236407	0.6745320	1.0648960	0.0447411	0.0293534	0.9030374	0.8232993	0.0302419	0.2962256	0.1254111
400	0.1127581	0.7061116	0.9965507	0.0404770	0.0280087	0.8466384	0.8850323	0.0272575	0.2560868	0.1445834
450	0.0655163	0.7191034	0.9396324	0.0560574	0.0327499	0.8092943	0.9135893	0.0309523	0.2424814	0.1465536
500	0.0587528	0.6667150	0.9695061	0.0535307	0.0222168	0.9085343	0.9319623	0.0429352	0.2335827	0.1001063
550	0.0861993	0.5900226	1.0663871	0.0487247	0.0934058	0.8834938	0.9802670	0.0375338	0.2670163	0.1178148
600	0.1241379	0.5878843	0.9894022	0.0573123	0.1043399	0.8571778	1.0412136	0.0368050	0.2754932	0.1282749
650	0.1133284	0.6120030	1.0253344	0.0912435	0.1192570	0.8554839	0.9470254	0.0487490	0.2561016	0.1157962
700	0.1070289	0.6785087	1.0642992	0.0610783	0.1184897	0.8512179	0.9142997	0.0421926	0.2354890	0.1453135
750	0.1126910	0.7114365	1.0602791	0.0543928	0.1335896	0.8561744	0.8830889	0.0302320	0.2707572	0.1407502
800	0.0800857	0.7255825	0.9630514	0.0703421	0.1373468	0.8659157	0.7973520	0.0281619	0.2522598	0.1050790
850	0.1015449	0.5932233	1.0109207	0.0580886	0.1323009	0.8186824	0.8172355	0.0430861	0.2318023	0.1388564
900	0.1183880	0.6231502	1.0225664	0.0644446	0.1414483	0.8562172	0.9113395	0.0499797	0.2694171	0.1267945
950	0.0929006	0.6049403	1.0065709	0.0451654	0.1289300	0.9728699	0.8916422	0.0506615	0.2706885	0.1212729
1000	0.0865835	0.6447845	0.9930229	0.0622204	0.1082660	0.9410347	0.8847684	0.0462705	0.2597275	0.1388323

0	0.1487118	0.6365132	0.9615453	0.0519828	0.1462543	0.8882139	0.9698216	0.0565091	0.2887791	0.1448240
50	0.1264179	0.7527895	0.9850074	0.5730242	0.0990998	0.9525754	0.8482761	0.0041596	0.2874373	0.1219775
100	0.1159575	0.7653430	0.9147851	0.8235116	0.0902452	0.8608484	0.8679117	0.0000241	0.2186587	0.1150821
150	0.1102510	0.7430680	0.7476631	0.8583885	0.1273390	0.8815458	0.9720405	0.0017858	0.2018479	0.1383003
200	0.0923808	0.6468562	0.5784951	0.8688564	0.0946519	0.8256746	0.9039452	0.0004609	0.2387538	0.1334681
250	0.1423690	0.5536888	0.5575942	0.8307450	0.0960777	0.8469515	0.9939933	0.0027654	0.2336517	0.1563357
300	0.1695588	0.5360601	0.4311773	0.8237399	0.0638254	0.7985091	1.0353359	0.0046339	0.2965493	0.1808449
350	0.1946862	0.4906494	0.4352776	0.8642957	0.1091152	0.8464080	0.9177380	0.0045778	0.2872486	0.1697816
400	0.2252547	0.5021641	0.4234880	0.8055513	0.1100776	0.8714499	0.9415054	0.0011808	0.2876058	0.2215919
450	0.2696171	0.4870672	0.4314324	0.8186803	0.0746913	0.7841748	0.9082030	0.0011976	0.3689615	0.2359379
500	0.2498633	0.4546842	0.4513558	0.8195068	0.1094787	0.6969642	0.9043849	0.0051020	0.3468078	0.2117634
550	0.3178419	0.2330616	0.5722929	0.2958731	0.1286927	0.7861109	0.8559692	0.0341899	0.4035489	0.2742524
600	0.5312882	0.3593090	0.7402800	0.1413896	0.1295439	0.6413024	0.9887486	0.0335193	0.4308630	0.3401974
650	0.4451435	0.5669370	1.0146499	0.0777080	0.1495364	0.6468951	0.9741223	0.0358234	0.4425900	0.3131755
700	0.3322315	0.6488041	0.9485854	0.0790416	0.1607774	0.6682491	0.8502204	0.0377645	0.3426529	0.2504058
750	0.2029227	0.5884679	0.9497136	0.0561464	0.2062011	0.7291053	0.8091921	0.0560012	0.2850874	0.2215992
800	0.1600322	0.6326220	0.9686086	0.0391701	0.1889309	0.7434919	0.8610248	0.0589564	0.2419107	0.2004682
850	0.1378209	0.6454686	0.9740158	0.0740773	0.1474572	0.7308212	0.9078098	0.0469544	0.2403855	0.1600030
900	0.0825232	0.7297212	1.0674119	0.0588873	0.1710888	0.7117696	0.8915575	0.0502409	0.2642278	0.1549245
950	0.0880539	0.6099751	0.8923905	0.0518490	0.1502965	0.7527918	0.9243411	0.0616032	0.2385199	0.1555732
1000	0.1138249	0.6637106	0.9644356	0.0506666	0.1236836	0.8358847	0.9161765	0.0394032	0.2323100	0.1511039
