"Time"	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W
250	0.1486386	0.3917669	0.6305654	0.6715464	0.1698582	0.2437662	0.7992325	0.9106236	0.0003867	0.7635535
300	0.1031190	0.4000765	0.7203854	0.6383447	0.2264895	0.2950189	0.6873476	0.7599478	0.0011533	0.8058629
350	0.0885943	0.3663167	0.8289307	0.5934103	0.2218333	0.2420918	0.6878876	0.7402906	0.0022123	0.7767199
400	0.0535351	0.3714905	0.6775401	0.4921311	0.1248530	0.2272849	0.7877671	0.6538499	0.0000427	0.6473293
450	0.0709932	0.4740505	0.5915089	0.5695657	0.1885576	0.2794687	0.7724293	0.5524106	0.0021490	0.6226962
500	0.0999303	0.3274132	0.5529122	0.5923631	0.1874355	0.3520408	0.8092342	0.8677412	0.0019866	0.8531240
550	0.0839622	0.3809346	0.7276865	0.3883251	0.2282182	0.3252899	0.6429030	0.6711327	0.0004699	0.7423343
600	0.1098666	0.3426651	0.7554597	0.1707037	0.1524852	0.2536760	0.7883693	0.6417019	0.0047698	0.8276929
650	0.1440540	0.4171579	0.7135604	0.1091984	0.1031226	0.1737225	0.6619302	0.6561559	0.0051657	0.6462022
700	0.1362553	0.4507357	0.6812744	0.0733634	0.0510711	0.2299351	0.7182060	0.6596099	0.0006698	0.7702123
750	0.1482459	0.4167710	0.4893574	0.0482317	0.0311217	0.2688431	0.7662802	0.6024042	0.0015494	0.7596188
800	0.1578229	0.4003331	0.4684878	0.0769732	0.0646547	0.2042789	0.6755229	0.8259314	0.0002120	0.7764930
850	0.1605535	0.4896175	0.3419081	0.0316957	0.1022850	0.2490388	0.6858518	0.5414331	0.0010390	0.6932578
900	0.1151433	0.3932652	0.3520564	0.0571112	0.0573882	0.2235138	0.8495598	0.6203315	0.0091018	0.7023296
950	0.1827744	0.4001528	0.4477551	0.0980552	0.0772076	0.2498869	0.6179410	0.7147673	0.0018886	0.7043101
1000	0.1582445	0.3387546	0.3993382	0.0836058	0.0850890	0.3762314	0.8072732	0.7613940	0.0024607	0.6277961

0	0.1629964	0.4562821	0.2727716	0.0642982	0.0685283	0.3786377	0.6983870	0.8048920	0.0003584	0.7602960
50	0.1693703	0.4204655	0.4199140	0.0716868	0.0543400	0.3576412	0.7600886	0.6421993	0.0001428	0.7319211
100	0.1185272	0.5759330	0.4801131	0.0621452	0.0510479	0.3155233	0.8899948	0.4097799	0.0004000	0.8837753
150	0.1283815	0.3432113	0.5423194	0.1282672	0.0448593	0.2094083	0.8312549	0.4473261	0.0002112	0.7996078
200	0.1625333	0.3061081	0.4777672	0.0784418	0.0544573	0.2320041	0.9679094	0.3132637	0.0012560	0.6168462
250	0.2226133	0.3687179	0.4088559	0.1666462	0.1631303	0.2443493	0.7943691	0.4708788	0.0006284	0.6146370
300	0.1827368	0.2817867	0.3310512	0.0754509	0.0590772	0.2126934	0.7620669	0.2592534	0.0001360	0.8215780
350	0.2006053	0.4264697	0.4202763	0.0634679	0.1031392	0.2023298	0.6423414	0.3066194	0.0000094	0.7145938
400	0.1696517	0.3022271	0.4470770	0.0541993	0.0959462	0.2439098	0.6871548	0.2687662	0.0007068	0.5745563
450	0.1121077	0.3755189	0.4332101	0.0554610	0.0815482	0.3037512	0.6942710	0.2573477	0.0005893	0.6737755
500	0.0932937	0.3416102	0.3520410	0.0586574	0.0595489	0.3634357	0.7223741	0.3449410	0.0007508	0.7257184
550	0.1097850	0.3364749	0.3237693	0.0754537	0.0958589	0.2895824	0.6161522	0.4627654	0.0000000	0.7311745
600	0.0907858	0.3169454	0.2921179	0.0991492	0.0469582	0.1840951	0.7140308	0.7637069	0.0019451	0.8877339
650	0.0901031	0.3980775	0.3475727	0.0866822	0.0761307	0.2031253	0.6349855	0.8099336	0.0001882	0.7799142
700	0.1215410	0.4679869	0.3035023	0.0295840	0.0397292	0.2686798	0.7673522	0.7820612	0.0023397	0.7997026
750	0.1564246	0.3550053	0.3931352	0.0713942	0.0771628	0.2985930	0.6797556	0.6620440	0.0012888	0.8489496
800	0.1719452	0.4378302	0.4094446	0.0743502	0.0454589	0.2125943	0.5307769	0.8631973	0.0075710	0.8523690
850	0.1668953	0.4528343	0.4329679	0.0545338	0.0565104	0.2722770	0.5015425	0.7223617	0.0004629	0.6316144
900	0.1359564	0.4624197	0.3261533	0.0176698	0.0436209	0.2160663	0.6160001	0.7316087	0.0024466	0.7212722
950	0.1470767	0.4951498	0.4643106	0.0348561	0.0435152	0.2882473	0.5779065	0.8104441	0.0000000	0.6402059
1000	0.1682354	0.5234849	0.4152145	0.0351887	0.1058238	0.3250398	0.6765422	0.6763223	0.0010591	0.7413158

0	0.1368562	0.4598285	0.3201847	0.0414582	0.0601535	0.2598794	0.6624157	0.7417518	0.0009073	0.9467435
50	0.3140833	0.4791985	0.3614949	0.0296809	0.0583599	0.2917245	0.6970307	0.7781071	0.0015401	0.5170663
100	0.2477787	0.5088567	0.4814554	0.0699801	0.0756801	0.2967546	0.8658394	0.7318177	0.0004830	0.3152193
150	0.2332416	0.5069717	0.6281877	0.0267918	0.0827257	0.2448664	0.7726094	0.8489968	0.0032854	0.2188783
200	0.3024284	0.4992193	0.5908396	0.0392182	0.0640052	0.2581740	0.7036329	0.7421741	0.0217493	0.1184353
250	0.3037842	0.4634539	0.6474965	0.0315224	0.0791387	0.2751903	0.6183806	0.6370630	0.0328194	0.1784493
300	0.3019515	0.5026169	0.6947986	0.0106448	0.1011068	0.2086420	0.5189792	0.7649121	0.0222160	0.1454954
350	0.3360385	0.3950155	0.5984046	0.0275721	0.0747452	0.2510986	0.6707960	0.7206671	0.0242466	0.1781879
400	0.3265400	0.5180216	0.4947129	0.0465125	0.0611887	0.2605829	0.6842255	0.7538617	0.0268040	0.1819132
450	0.2712043	0.4314410	0.6341493	0.0394410	0.0446492	0.2554778	0.7158147	0.6607537	0.0244513	0.1627889
500	0.3837920	0.4584402	0.6298890	0.0173679	0.0804758	0.2523803	0.5976966	0.7472757	0.0234107	0.1539216
550	0.3689512	0.6175217	0.5433287	0.0241445	0.0942373	0.2293502	0.7097652	0.6975019	0.0170898	0.4186601
600	0.2288172	0.5470120	0.4938015	0.0130203	0.1140249	0.3153998	0.7498542	0.5392829	0.0005530	0.6620810
650	0.2290472	0.4420352	0.3632083	0.0187282	0.1032097	0.2124849	0.7148967	0.7292101	0.0025611	0.6235409
700	0.2321129	0.4546824	0.3034094	0.0259308	0.0876416	0.2631050	0.7094903	0.7104532	0.0038656	0.6712780
750	0.1703453	0.4515493	0.3080500	0.0160514	0.0833010	0.2287752	0.7122584	0.7106911	0.0022900	0.8112937
800	0.1927878	0.4696765	0.2216310	0.0349950	0.0655259	0.2210949	0.7321197	0.7972277	0.0000000	0.6732120
850	0.1901053	0.5108549	0.2360557	0.0570121	0.0597658	0.2927730	0.6321710	0.7259286	0.0016789	0.7502589
900	0.1794858	0.4820179	0.2697555	0.0387951	0.1194780	0.2418812	0.6662711	0.6102264	0.0019850	0.7365964
950	0.1257232	0.4315335	0.3013301	0.0431224	0.0357139	0.2821417	0.6680284	0.8066656	0.0001749	0.7225816
1000	0.2431649	0.4383862	0.3293880	0.0529273	0.0726407	0.3273723	0.6582910	0.8459500	0.0000499	0.7164291

0	0.1523094	0.3534792	0.4182944	0.0370336	0.0814102	0.3028146	0.7152646	0.6215626	0.0007474	0.8389521
50	0.2259952	0.5293196	0.4296348	0.2584841	0.1070636	0.2436800	0.7772270	0.6343548	0.0001127	0.8312713
100	0.2724824	0.7170149	0.4481563	0.4421598	0.0806950	0.2592356	0.9127268	0.5601710	0.0005547	0.6287008
150	0.4340229	0.8455982	0.6315850	0.5205148	0.1421576	0.1559424	0.7596669	0.4174320	0.0003001	0.7002534
200	0.5211100	0.8697588	0.5804499	0.5643232	0.1638857	0.2296979	0.7302458	0.3256076	0.0006473	0.7293160
250	0.6389209	0.7818537	0.5236907	0.7356254	0.2024559	0.1936221	0.7158955	0.3381848	0.0033758	0.6944206
300	0.4326028	0.6829254	0.5436454	0.5055200	0.1212889	0.2581748	0.7367924	0.4866999	0.0059689	0.6725245
350	0.4400946	0.7234221	0.5872303	0.6123587	0.1668764	0.3133156	0.7883436	0.3745085	0.0000638	0.7847419
400	0.4903135	0.6271665	0.5956324	0.5145861	0.2011066	0.2430617	0.7463021	0.4074895	0.0004962	0.7895252
450	0.5457863	0.6719223	0.6448106	0.6105237	0.2927873	0.2734898	0.6213274	0.4721110	0.0025271	0.8480990
500	0.4953474	0.8224050	0.6285318	0.7143171	0.2805569	0.2728648	0.7728760	0.4780613	0.0010114	0.6704292
550	0.4600229	0.6309023	0.5092050	0.4283959	0.2394394	0.2722399	0.7417546	0.5391201	0.0006191	0.8228093
600	0.4186190	0.5388110	0.6501960	0.1726141	0.2289358	0.2531344	0.7822771	0.6640551	0.0048137	0.7044870
650	0.2668038	0.5087380	0.6862371	0.0764595	0.0835385	0.2250451	0.6846304	0.6094923	0.0006517	0.6857731
700	0.3149032	0.4649054	0.6595714	0.0600391	0.0673327	0.3665411	0.6899715	0.6497814	0.0012369	0.7565843
750	0.2448177	0.4844788	0.4887581	0.0214091	0.0457342	0.2868882	0.8604098	0.6071853	0.0000014	0.6705380
800	0.2249884	0.3455094	0.4998693	0.0287049	0.0580618	0.1476777	0.6785347	0.6908532	0.0000499	0.8007480
850	0.2041869	0.3690855	0.4522091	0.0514636	0.0425830	0.3252511	0.7492846	0.6310197	0.0016535	0.7440624
900	0.1746180	0.3656898	0.4034382	0.0559287	0.0597230	0.2835769	0.7951703	0.6527490	0.0001236	0.7429823
950	0.1902391	0.3356844	0.3503946	0.0721291	0.0690329	0.2905567	0.6122519	0.6449068	0.0018760	0.7481239
1000	0.1338453	0.3778852	0.3420236	0.0270748	0.0621696	0.2321989	0.8900402	0.6372028	0.0000197	0.6971194

0	0.1683028	0.4661338	0.3094967	0.0505891	0.0668878	0.2395588	0.6529663	0.6711669	0.0003322	0.7503919
50	0.1569885	0.3985892	0.3289634	0.0284260	0.1469130	0.3018041	0.7180922	0.6641774	0.0015156	0.8052333
100	0.1370976	0.4549102	0.2714774	0.0284121	0.2466699	0.2679302	0.5431986	0.8383432	0.0006737	0.9432908
150	0.1522634	0.4155285	0.3063647	0.0504784	0.2649855	0.2657843	0.7113186	0.7365653	0.0019390	0.6308768
200	0.1678946	0.3853688	0.2776429	0.0522799	0.1888361	0.2721574	0.7536610	0.5990106	0.0042977	0.7311974
250	0.1960174	0.3994495	0.3289554	0.0573369	0.3332718	0.3077819	0.7118683	0.7025150	0.0005374	0.6629374
300	0.1715036	0.4638541	0.3488283	0.0380965	0.3155957	0.2136804	0.7168395	0.7523097	0.0025623	0.6392864
350	0.1943832	0.5712458	0.3848409	0.0579667	0.3143932	0.2492120	0.7776833	0.7630029	0.0013025	0.6950649
400	0.2434722	0.4650788	0.3846141	0.0718124	0.4119307	0.2793149	0.6574892	0.6268336	0.0012755	0.6625308
450	0.1858795	0.4058862	0.3574278	0.0686481	0.2758445	0.2727579	0.6419116	0.8009260	0.0012489	0.6245382
500	0.2025258	0.4201443	0.3479132	0.0568935	0.2253286	0.3599789	0.6327182	0.7748952	0.0102882	0.5777699
550	0.1712345	0.3793933	0.3489388	0.0497963	0.1315691	0.3179808	0.7412981	0.7788544	0.0015192	0.6797950
600	0.2652949	0.5301019	0.3836414	0.0486388	0.0828170	0.2107958	0.6117557	0.6207971	0.0008597	0.6528939
650	0.2226517	0.4926923	0.3859144	0.0508203	0.0512641	0.2400109	0.6787769	0.6835850	0.0010924	0.7468912
700	0.2524617	0.5227449	0.2980846	0.0284411	0.0627925	0.2299001	0.7774659	0.6805528	0.0033549	0.6607109
750	0.2341620	0.4640489	0.3095987	0.0569844	0.0595516	0.2524333	0.7770778	0.6650755	0.0002751	0.6884334
800	0.1387353	0.4033373	0.3526802	0.0464541	0.0787373	0.2926962	0.8490001	0.7334243	0.0014438	0.7610796
850	0.1915077	0.4489039	0.3556554	0.0320389	0.0477408	0.2321848	0.8211374	0.8136810	0.0045423	0.8367920
900	0.1810607	0.4785840	0.3419971	0.0191973	0.1017177	0.1763531	0.7441853	0.6996450	0.0021218	0.7659134
950	0.1404271	0.4744058	0.2694455	0.0604818	0.0638909	0.2158582	0.7913367	0.9279514	0.0006296	0.6830788
1000	0.2805721	0.4305248	0.2931484	0.0260441	0.1196198	0.2116551	0.7966204	0.6242585	0.0006381	0.8233650

0	0.1823002	0.3729092	0.3731475	0.0460209	0.0486936	0.2645143	0.6304182	0.6607943	0.0012395	0.7660357
50	0.2084314	0.4705996	0.3554845	0.2537853	0.0799822	0.3093094	0.6795857	0.6782163	0.0011394	0.7304197
100	0.1891694	0.4477550	0.4069849	0.3941529	0.0711927	0.2560424	0.6772849	0.7168100	0.0000000	0.6507414
150	0.2876426	0.4338113	0.5026887	0.4397828	0.1310407	0.2190528	0.7900119	0.6694286	0.0004032	0.5963369
200	0.1028096	0.3826175	0.5143781	0.6039118	0.1571762	0.2630982	0.6878843	0.7626377	0.0058435	0.5951883
250	0.1358160	0.4249599	0.6048059	0.7006378	0.1821303	0.2467399	0.7106415	0.8087322	0.0038897	0.7075204
300	0.0987593	0.4107897	0.6713545	0.7602483	0.1962754	0.2952380	0.8178223	0.8173728	0.0000421	0.4869887
350	0.1545298	0.5071273	0.5948771	0.5036722	0.2379160	0.2566761	0.9088228	0.7689495	0.0095221	0.5063107
400	0.1465222	0.4607417	0.6493225	0.5712202	0.1313616	0.2085549	0.7702066	0.7317057	0.0006966	0.5775541
450	0.1352580	0.4566883	0.6213248	0.7179606	0.2645247	0.1988064	0.7488197	0.9342356	0.0007895	0.4997086
500	0.2142393	0.4985763	0.6307915	0.5745446	0.1483155	0.2363817	0.7076757	0.7006827	0.0043047	0.6307373
550	0.1616793	0.3933234	0.5645781	0.2853268	0.2469556	0.2532197	0.7408757	0.6399335	0.0014842	0.7373001
600	0.1745489	0.4853326	0.5989443	0.2353435	0.1421164	0.2184754	0.8088670	0.7245119	0.0003592	0.6643774
650	0.1383159	0.4221687	0.6204318	0.1282835	0.1166139	0.2381336	0.7153570	0.6624797	0.0008868	0.6240207
700	0.1618441	0.4432641	0.5653494	0.0493368	0.0926465	0.3059806	0.8615578	0.6760518	0.0002592	0.6976579
750	0.1522771	0.4664016	0.3310861	0.0543819	0.1059657	0.3432217	0.8666828	0.6779654	0.0000919	0.7613011
800	0.1378204	0.5741371	0.3121658	0.0320040	0.0690767	0.2467503	0.7140145	0.7981598	0.0001507	0.7118809
850	0.2115802	0.4860652	0.3432544	0.0717708	0.0381378	0.1741515	0.5338635	0.8344940	0.0000000	0.6296806
900	0.1840296	0.3792973	0.3829770	0.0591779	0.0675478	0.2046460	0.6347398	0.6181815	0.0000328	0.7206958
950	0.2051103	0.3723099	0.4324615	0.0279826	0.0716554	0.2584168	0.7282245	0.7499615	0.0007960	0.7293580
1000	0.2373898	0.4216970	0.3684965	0.0255025	0.0779791	0.1982900	0.6843621	0.7472669	0.0059998	0.8040069

0	0.1827342	0.5216858	0.3514592	0.0282493	0.0897300	0.1923141	0.7094669	0.7021939	0.0003496	0.8599919
50	0.1796870	0.4738203	0.4330793	0.2587523	0.0450011	0.2539614	0.7959375	0.8250747	0.0001056	0.6887603
100	0.2561637	0.4548235	0.4631046	0.2009660	0.0954075	0.1877038	0.8186762	0.6838147	0.0006793	0.7867523
150	0.1538554	0.4148644	0.5493436	0.4042698	0.0782535	0.2311783	0.6827756	0.7491754	0.0077413	0.8170643
200	0.1435592	0.3062299	0.5391286	0.4302925	0.1376063	0.2990378	0.7404987	0.6910271	0.0002408	0.7218519
250	0.2383376	0.3426816	0.5564767	0.5301439	0.2042445	0.2969198	0.7414714	0.7928031	0.0000512	0.7183372
300	0.1481836	0.4031000	0.7798924	0.4124191	0.1517218	0.3258561	0.7496980	0.7893231	0.0010965	0.7048033
350	0.1678799	0.4085095	0.7110630	0.4424837	0.2044656	0.3491840	0.8372473	0.8202105	0.0008739	0.8475747
400	0.2114980	0.5653498	0.7115542	0.4571614	0.1831711	0.2608940	0.6315652	0.7990662	0.0012713	0.6767469
450	0.1722924	0.3941253	0.7215212	0.3929842	0.1521197	0.1726451	0.8194381	0.6662328	0.0003637	0.6740242
500	0.1782214	0.4281552	0.6371059	0.5027987	0.1290141	0.2214843	0.6502660	0.7232760	0.0011231	0.6372977
550	0.2574379	0.4577946	0.6343371	0.3315583	0.1209748	0.2670212	0.8160560	0.8180039	0.0002124	0.6361316
600	0.2087493	0.3340898	0.5874630	0.1012388	0.1099677	0.3134431	0.7837106	0.7463241	0.0001793	0.7307009
650	0.2504852	0.5021267	0.6214484	0.0566629	0.1234675	0.3068549	0.6960528	0.6706032	0.0000000	0.7866685
700	0.1476714	0.4297734	0.5232573	0.0426670	0.0886857	0.3950226	0.8347793	0.7997018	0.0139475	0.7474888
750	0.1740385	0.4833087	0.3332108	0.0366489	0.0604404	0.1518069	0.6745488	0.8827287	0.0060050	0.7134556
800	0.1708212	0.4207749	0.4434128	0.0373604	0.0571247	0.2936586	0.6419040	0.8117480	0.0013390	0.6985810
850	0.2524996	0.3945220	0.4370562	0.0587554	0.0662629	0.3088116	0.6835147	0.7083988	0.0005489	0.6876935
900	0.1214730	0.4080805	0.2686951	0.0413365	0.0824852	0.2329038	0.9808735	0.8459398	0.0010498	0.6926931
950	0.1696443	0.3818729	0.3187612	0.0590288	0.0717535	0.1908529	0.7062189	0.6237455	0.0032443	0.8193761
1000	0.2041609	0.6085472	0.3638994	0.0163184	0.0228720	0.2277762	0.8583553	0.6454425	0.0000000	0.8615727

0	0.1303062	0.4607487	0.4400877	0.0772142	0.0659459	0.2393574	0.6423763	0.5792633	0.0003675	0.7927570
50	0.1532456	0.4504414	0.3825044	0.0461506	0.1935993	0.1071611	0.7368750	0.6698659	0.0027081	0.8100558
100	0.1455506	0.4099697	0.5833212	0.0431436	0.2243166	0.0981222	0.7584033	0.5533683	0.0018177	0.7354394
150	0.1235148	0.4598752	0.4145751	0.0471186	0.2742312	0.0892655	0.7413767	0.8958152	0.0029947	0.6259007
200	0.1413827	0.4964970	0.5429043	0.0424309	0.3053032	0.1003746	0.7305028	0.6892777	0.0072262	0.8458238
250	0.1318102	0.3914864	0.4451029	0.0368107	0.3953576	0.1107119	0.7230212	0.6187923	0.0016459	0.6190535
300	0.2467100	0.3853314	0.3797846	0.1200241	0.3760285	0.1449692	0.5837666	0.6376360	0.0003754	0.7281638
350	0.2467949	0.4613337	0.6499426	0.0894809	0.2193319	0.1300788	0.6965644	0.6316504	0.0027295	0.7381821
400	0.1962997	0.4243132	0.7193508	0.0953760	0.2446312	0.1663099	0.6371692	0.6978209	0.0026862	0.7611873
450	0.1962525	0.3646189	0.4901657	0.0285444	0.2355561	0.1483330	0.7737399	0.8351937	0.0049732	0.7915118
500	0.2176540	0.4776407	0.5249033	0.0625863	0.2881424	0.1164258	0.7577719	0.9271723	0.0078204	0.8135464
550	0.2116553	0.5384095	0.5163405	0.0553405	0.1951008	0.2178846	0.6940114	0.7621230	0.0011992	0.8895909
600	0.3650789	0.4909659	0.3838606	0.0558072	0.1448761	0.2884450	0.7788865	0.7427278	0.0076296	0.7213310
650	0.2869766	0.5349836	0.3915266	0.0263510	0.0970661	0.3870571	0.6897797	0.9263360	0.0151045	0.7100626
700	0.2445954	0.5163596	0.3932293	0.0702026	0.0785507	0.2945809	0.7847030	0.6290357	0.0012310	0.8626937
750	0.2197480	0.4847956	0.4921830	0.0308756	0.0699316	0.2037426	0.8121032	0.6739016	0.0182575	0.8723124
800	0.1680831	0.5260191	0.3297401	0.0265551	0.0725166	0.2823658	0.8285526	0.7157916	0.0023756	0.6396380
850	0.1960497	0.4783699	0.3478129	0.0315649	0.0665899	0.1789874	0.6669986	0.7826422	0.0008752	0.7054699
900	0.1949016	0.4744837	0.4630344	0.0347395	0.1068651	0.3407420	0.5857465	0.8393247	0.0000690	0.7667596
950	0.1464584	0.3959322	0.3521008	0.0385728	0.1003329	0.3321715	0.7304604	0.6711665	0.0013570	0.8236164
1000	0.1327580	0.3714830	0.3116976	0.0442372	0.0841948	0.2476337	0.6639294	0.7358456	0.0012423	0.7377367

0	0.1311258	0.5216237	0.3286785	0.0387856	0.0492256	0.2543781	0.7454562	0.6609497	0.0011638	0.7937314
50	0.1533722	0.4464290	0.4612587	0.2780412	0.0713799	0.1461950	0.7146715	0.7280859	0.0000392	0.6438472
100	0.1250631	0.4274145	0.5297298	0.3241691	0.0895088	0.0778014	0.6277646	0.8307066	0.0012699	0.7175584
150	0.1462033	0.4242776	0.6616659	0.4924906	0.1170769	0.0910709	0.7532509	0.8785967	0.0010273	0.5369543
200	0.1257085	0.4065003	0.6555645	0.4842405	0.0894786	0.1038040	0.8238033	0.7399679	0.0091993	0.6793705
250	0.1569200	0.5493311	0.6385105	0.5272515	0.0827662	0.0941110	0.8308150	0.8931650	0.0020930	0.7837811
300	0.1626745	0.5041669	0.7649302	0.6102412	0.0596868	0.0846013	0.7289259	0.8146636	0.0008022	0.7034286
350	0.2221127	0.4858718	0.7695239	0.6135570	0.0798095	0.1438998	0.6725273	0.7520193	0.0000176	0.7051965
400	0.1488574	0.3947487	0.7589434	0.5239502	0.1016624	0.0887480	0.6800766	0.7661142	0.0019619	0.7461373
450	0.2005113	0.4980261	0.6168570	0.5297324	0.0987865	0.1169866	0.7607217	0.7215389	0.0005058	0.6485289
500	0.2073844	0.4603301	0.7407070	0.5970048	0.1145318	0.1240644	0.6938993	0.7932788	0.0002951	0.7651227
550	0.2301806	0.4484149	0.6990735	0.3663347	0.0760723	0.1810945	0.7748694	0.7998672	0.0000643	0.9113881
600	0.1584586	0.5154965	0.6322514	0.2133478	0.0871941	0.2588850	0.6631994	0.5836115	0.0013503	0.7265567
650	0.2084833	0.5418107	0.5464024	0.0688889	0.1220430	0.2648615	0.6775679	0.7299672	0.0006426	0.9171463
700	0.2269434	0.4527880	0.5472355	0.0273673	0.0910106	0.2954806	0.7679482	0.8013012	0.0043301	0.7775133
750	0.2635577	0.5132616	0.3486713	0.0334642	0.0661465	0.3233235	0.7813061	0.7104143	0.0001471	0.7626467
800	0.3027051	0.5045742	0.3064692	0.0113356	0.0796532	0.1797563	0.6966545	0.8175655	0.0016561	0.8155871
850	0.2660540	0.5233949	0.3307759	0.0229796	0.0767654	0.2981163	0.7987410	0.8982421	0.0059549	0.7483520
900	0.1413144	0.4749062	0.3351624	0.0330203	0.0567518	0.3086685	0.7505834	0.7357221	0.0018460	0.6518456
950	0.1484004	0.4894006	0.2955325	0.0510663	0.0907880	0.2575439	0.7699533	0.7353991	0.0010237	0.7539480
1000	0.1798761	0.5439458	0.3421049	0.0242834	0.0890710	0.2222606	0.8166049	0.5977812	0.0009283	0.5835878
