"Time"	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C
400	0.5367940	0.4251995	0.4496857	0.5318036	0.2042612	0.7700879	0.5726596	0.7276991	0.5541037	0.8559434
450	0.5108439	0.3525033	0.5898020	0.7063732	0.3069846	0.8028812	0.4188551	0.5767153	0.5201487	0.8677919
500	0.4946778	0.2663311	0.4343991	0.5687279	0.2722535	0.7960007	0.4913740	0.5871384	0.4570684	0.9325273
550	0.4888923	0.5635129	0.4672979	0.4174304	0.3005431	0.6275147	0.5537704	0.5592419	0.4884845	0.8490828
600	0.4957536	0.4957194	0.5217546	0.5996037	0.2688498	0.3744349	0.3609472	0.6117541	0.6266420	0.6542238
650	0.3142046	0.5921330	0.5650799	0.4920803	0.1903137	0.2732831	0.5021012	0.7807752	0.5960313	0.7844902
700	0.3653465	0.4792943	0.5508629	0.5773489	0.2067204	0.1772893	0.5291352	0.6473985	0.6176772	0.7537675
750	0.4298331	0.4726619	0.5100102	0.4097896	0.2296568	0.2013227	0.4698566	0.6101103	0.6024571	0.8296554
800	0.4110720	0.5672079	0.3974360	0.3585944	0.1705742	0.2718581	0.4512114	0.5513319	0.7378404	0.7656427
850	0.3672959	0.5672815	0.1991909	0.1571991	0.1722571	0.2315262	0.5038060	0.6727479	0.7659482	0.7637485
900	0.2816937	0.6111227	0.1062308	0.2107191	0.1554851	0.2086914	0.5516137	0.6150288	0.6217897	0.7192700
950	0.3285304	0.7639982	0.1014333	0.1553668	0.1739625	0.1817632	0.4579556	0.5548459	0.6734955	0.5986635
1000	0.2983021	0.5216505	0.0530030	0.2144246	0.1496329	0.1706875	0.5269295	0.6386582	0.5486973	0.7874662

0	0.3618036	0.5717291	0.0760599	0.1573835	0.2061682	0.2408579	0.4735850	0.6282290	0.7012937	0.7470199
50	0.3710034	0.4927521	0.1617059	0.2082131	0.1177171	0.3089152	0.4829712	0.5676745	0.6868354	0.8844886
100	0.3995093	0.6246118	0.4582151	0.1751733	0.1230177	0.1485396	0.4845943	0.7584944	0.6489741	0.8432736
150	0.3506856	0.4510776	0.6064151	0.1279913	0.0788375	0.1685783	0.5145833	0.6720577	0.6258087	0.6797597
200	0.3845770	0.4527114	0.4762286	0.0904468	0.1199235	0.1455885	0.5164541	0.6850707	0.5989403	0.6645450
250	0.3284126	0.4889513	0.6062261	0.0570312	0.1141596	0.1583419	0.6002763	0.7203267	0.6806117	0.6954956
300	0.4714375	0.4698800	0.7212626	0.1438990	0.1631228	0.3260966	0.5288794	0.7721640	0.5941857	0.8069360
350	0.4391248	0.4829039	0.5472540	0.0596136	0.3054658	0.1917476	0.5778749	0.6698559	0.5674382	0.9031232
400	0.3265610	0.4968123	0.5013655	0.1403038	0.1590822	0.2810760	0.4906488	0.4880978	0.7071842	0.8500353
450	0.3467356	0.6272649	0.5595870	0.1660050	0.1988294	0.1775270	0.5082345	0.5893896	0.5830868	0.7631734
500	0.2059022	0.4173468	0.5245314	0.2247062	0.1961119	0.1239807	0.4496888	0.8072720	0.7677122	0.7785375
550	0.4773175	0.3701742	0.4964710	0.1311324	0.1385954	0.1541918	0.4936574	0.8278608	0.5968298	0.7546832
600	0.4131059	0.5431469	0.3085041	0.1292422	0.2136491	0.3695451	0.4599022	0.6430803	0.5729296	0.6924185
650	0.2996488	0.5960260	0.1034671	0.1307810	0.1352915	0.3291098	0.6120127	0.5027518	0.7826607	0.8136744
700	0.4406140	0.6374816	0.1250094	0.1419862	0.0970894	0.2475195	0.4889861	0.5836756	0.6087816	0.9168473
750	0.3599838	0.6376107	0.0605471	0.1186561	0.1246923	0.2971876	0.4395506	0.6370509	0.6664333	0.9018512
800	0.3439979	0.4926629	0.0482587	0.1427264	0.1053125	0.2836365	0.4892518	0.5983339	0.6057939	0.8423310
850	0.3275624	0.5314902	0.0842571	0.1554352	0.1104248	0.2031950	0.5341802	0.7062796	0.7011911	0.7778422
900	0.4165320	0.5958636	0.0366194	0.0938369	0.0883697	0.1762113	0.4326884	0.6318384	0.7249744	0.8124965
950	0.3100023	0.5767328	0.0609117	0.0543830	0.1105619	0.2996415	0.4341019	0.7754159	0.6506534	0.7541309
1000	0.3760325	0.6150804	0.1132420	0.1132591	0.1039906	0.1326872	0.3868726	0.7760217	0.6991811	0.6989371

0	0.3302398	0.5433186	0.0877381	0.2606937	0.1480920	0.2818569	0.4209803	0.6511269	0.7050845	0.7532983
50	0.3971185	0.6261395	0.0914234	0.3890075	0.1424874	0.2090631	0.5053587	0.7592361	0.6312328	0.8572825
100	0.3505120	0.5261770	0.0790281	0.2291313	0.0957102	0.2104447	0.4942399	0.6982610	0.6794799	0.5288278
150	0.3603422	0.4681855	0.1162506	0.2067206	0.0690603	0.2023609	0.5548496	0.6476883	0.6572441	0.4919173
200	0.3603816	0.6308364	0.0846744	0.1079801	0.0451560	0.2002533	0.4574990	0.5594362	0.7418890	0.5036085
250	0.4663855	0.6049913	0.1106266	0.1283625	0.0776011	0.2177536	0.4316077	0.6871918	0.7285196	0.5815504
300	0.3489326	0.5083436	0.0466978	0.1332806	0.0579871	0.2253362	0.5399439	0.8115444	0.6702149	0.4508215
350	0.3354782	0.5088983	0.0533161	0.0768156	0.0225053	0.3155774	0.4828103	0.7679553	0.6307121	0.5197540
400	0.2752115	0.4223087	0.1027072	0.0652644	0.0234398	0.2270094	0.5901730	0.9429649	0.6170140	0.4705655
450	0.3405706	0.3513631	0.1392440	0.0450835	0.0259960	0.2144814	0.4786683	0.6322244	0.5526095	0.4854309
500	0.4962478	0.4250728	0.0821964	0.0531008	0.1620280	0.2517100	0.4173745	0.7867278	0.6717297	0.3312147
550	0.4651569	0.5819461	0.0498134	0.0674702	0.1072454	0.3745210	0.5855258	0.6556783	0.7716619	0.3852641
600	0.3678425	0.7190333	0.1072702	0.0158239	0.0763395	0.2762575	0.4449385	0.6255959	0.7549627	0.4326819
650	0.1909079	0.5337735	0.0902403	0.0370030	0.1422845	0.2389039	0.4307209	0.6791163	0.6860021	0.5978156
700	0.2314836	0.7170941	0.0396971	0.0540518	0.1646480	0.2292925	0.6425145	0.7060992	0.5328426	0.7450490
750	0.4584122	0.4468002	0.0356977	0.1382735	0.2374149	0.1865302	0.5761857	0.5471664	0.5198405	0.7389511
800	0.3255653	0.5450119	0.0453680	0.1861961	0.2530314	0.2373664	0.4977729	0.6189355	0.5936031	0.5741059
850	0.3204293	0.4837313	0.0722118	0.2207383	0.1339508	0.2105092	0.3989705	0.5770056	0.6598766	0.8045965
900	0.3787011	0.4982332	0.0768037	0.1898646	0.1117684	0.1477370	0.4014252	0.6391521	0.7209814	0.6603281
950	0.3208015	0.5679108	0.0492762	0.2125561	0.1204688	0.1852554	0.4090147	0.6217206	0.5774429	0.7074904
1000	0.3521643	0.5782761	0.0465732	0.1572331	0.1330564	0.1519481	0.4683747	0.7182100	0.7326787	0.8063056

0	0.3402361	0.6606877	0.0746613	0.1674877	0.1556410	0.2738266	0.4600669	0.7798496	0.7079853	0.7561462
50	0.2612515	0.5013421	0.0591667	0.2322166	0.1631374	0.1268423	0.4102203	0.3250320	0.6474410	0.6443613
100	0.3594653	0.5699331	0.0630526	0.2074345	0.1622488	0.1473362	0.4228906	0.3500803	0.7797316	0.5983317
150	0.3867008	0.4944525	0.1208084	0.1998203	0.1226205	0.0645148	0.3981643	0.3281993	0.6016682	0.6222221
200	0.3291952	0.5333644	0.0901692	0.2194423	0.1586695	0.0742815	0.2628548	0.3190426	0.5649838	0.8235169
250	0.3442323	0.5620692	0.1236017	0.2300052	0.1718430	0.0589819	0.3334584	0.2534905	0.7792300	0.8451650
300	0.3597116	0.5006985	0.1054106	0.3517278	0.1238806	0.0415874	0.2997062	0.2109958	0.6185925	0.7224499
350	0.3792109	0.4725911	0.1202943	0.2806496	0.1310512	0.0477382	0.2754566	0.3214567	0.4810828	0.8160052
400	0.3354034	0.4885801	0.1682373	0.3703495	0.1420610	0.0316709	0.3074011	0.2724756	0.6431747	0.8505958
450	0.3159990	0.4808253	0.2143272	0.3274263	0.1393471	0.0268554	0.4146519	0.1534152	0.6655566	0.6227938
500	0.3572081	0.5194453	0.1055457	0.3164178	0.1544183	0.0678386	0.2496613	0.3017480	0.7185401	0.7947110
550	0.2893126	0.6175452	0.1337305	0.2546869	0.1381965	0.0384089	0.2887595	0.5485715	0.8419305	0.7318975
600	0.3775239	0.5189628	0.1543230	0.3073220	0.0868918	0.0718087	0.3824104	0.6646079	0.6896478	0.7997734
650	0.2650692	0.5427599	0.0885790	0.1399973	0.1278674	0.0955957	0.5515239	0.7642617	0.6189272	0.6995308
700	0.3274811	0.4036104	0.0834844	0.0741786	0.0917251	0.1457542	0.4567788	0.7078401	0.5838599	0.7597625
750	0.4001436	0.3992053	0.0463302	0.1211376	0.1209749	0.1580339	0.4992712	0.8067841	0.5355854	0.8364662
800	0.4179619	0.5312399	0.0718293	0.1501555	0.1690077	0.3800919	0.4325562	0.7089190	0.7087101	0.7819594
850	0.3522574	0.4744302	0.0640775	0.1962844	0.2245809	0.2714468	0.5361799	0.8195978	0.8370178	0.6867123
900	0.2818734	0.5171896	0.0581431	0.3048572	0.1231853	0.2420630	0.5865412	0.7236416	0.7473957	0.7768234
950	0.2473735	0.5435408	0.0587448	0.1723683	0.1356494	0.1713261	0.4270871	0.6790995	0.6408037	0.8124240
1000	0.4388195	0.5842709	0.0744948	0.1938181	0.2102797	0.1422194	0.4970363	0.5791933	0.5329604	0.6995391

0	0.3315376	0.5450578	0.0954695	0.2585797	0.1948098	0.2453904	0.4073609	0.7823229	0.6328010	0.6947055
50	0.2837575	0.3995224	0.0650948	0.2120701	0.1846274	0.2517985	0.5621537	0.5207725	0.5952960	0.8193125
100	0.3533360	0.3588054	0.0615350	0.2662935	0.1345433	0.3842046	0.5522310	0.3044976	0.6434690	0.7739060
150	0.5783348	0.4203581	0.0698273	0.3960288	0.1294629	0.3988154	0.6167581	0.2309222	0.6000973	0.6690750
200	0.4760966	0.5064476	0.1158779	0.3480916	0.1820325	0.4614083	0.5310923	0.2205523	0.6213671	0.8385500
250	0.5046864	0.5184855	0.1805096	0.3099812	0.1787615	0.5040673	0.4896961	0.3111563	0.5624965	0.6137840
300	0.3495804	0.5485308	0.2199675	0.3402111	0.1291945	0.6461065	0.4599621	0.2689174	0.5734065	0.5323157
350	0.4257610	0.5147966	0.2411486	0.2958064	0.2065721	0.5159814	0.5056576	0.1674466	0.5225284	0.8092229
400	0.3520446	0.4683739	0.2298046	0.2909743	0.1324477	0.4400869	0.4714716	0.1888606	0.5667735	0.7072725
450	0.3797293	0.4550103	0.1005628	0.2925581	0.1847917	0.5550566	0.5367455	0.1554491	0.6088925	0.8156294
500	0.4093806	0.3798365	0.1295191	0.4087320	0.1564855	0.5858165	0.3988537	0.1708721	0.6794814	0.7794003
550	0.4488017	0.4194956	0.1519079	0.3047763	0.1374663	0.3791172	0.3244661	0.2806920	0.5827220	0.9060445
600	0.3883337	0.5520272	0.1427155	0.2889001	0.1829588	0.2343390	0.3854298	0.5138294	0.6021588	0.8520696
650	0.3615528	0.5108021	0.1416169	0.1995958	0.1909358	0.2393867	0.2958043	0.5009798	0.5494056	0.8332769
700	0.3843505	0.6007107	0.0787208	0.2305984	0.2039114	0.2255208	0.4384313	0.6785657	0.5252114	0.9103042
750	0.2533189	0.5737463	0.1190975	0.2371656	0.2178254	0.1506693	0.4775263	0.6488767	0.6003546	0.7554672
800	0.2207714	0.5215422	0.0473715	0.1978551	0.1484580	0.1676467	0.4285018	0.5902191	0.5040056	0.7808168
850	0.2645201	0.5698892	0.0473152	0.2273083	0.1923510	0.1659119	0.4432023	0.7180430	0.4281169	0.6815115
900	0.3229207	0.4743885	0.0502194	0.2961493	0.3568135	0.1300711	0.5742969	0.6123267	0.6627152	0.6700751
950	0.3919829	0.5023549	0.0912368	0.3095368	0.1851399	0.1935308	0.6489085	0.6920530	0.5705428	0.7666531
1000	0.3949560	0.6373757	0.1310708	0.3493509	0.1222942	0.2583105	0.4407004	0.6455046	0.7163635	0.5639310

0	0.3282423	0.4635552	0.0683764	0.1408224	0.1699256	0.2093157	0.4344277	0.7429622	0.5804411	0.6732355
50	0.3741071	0.6285851	0.0710245	0.1299619	0.1780499	0.3580007	0.4672301	0.6155995	0.6559064	0.8108854
100	0.3869571	0.5848095	0.0368240	0.1435583	0.1250423	0.4805561	0.5295333	0.6340977	0.6296880	0.6708758
150	0.3135751	0.6000567	0.0592544	0.1848495	0.1145351	0.5481714	0.3773222	0.5297323	0.5799392	0.8772295
200	0.3642773	0.5780686	0.0829424	0.1258137	0.2126962	0.5925390	0.4243045	0.5132314	0.5016283	0.7818343
250	0.3193515	0.6039754	0.0886103	0.1443834	0.2015675	0.5678398	0.4383090	0.4719723	0.3491122	0.6448973
300	0.3651082	0.5634216	0.0847553	0.2640023	0.2862669	0.6068682	0.4769820	0.5075030	0.3999108	0.6510237
350	0.2880958	0.5072664	0.1257684	0.4603846	0.3280292	0.5676331	0.4069600	0.4930502	0.4965444	0.7790288
400	0.2866856	0.5255080	0.1814610	0.5634356	0.3064926	0.6797191	0.3930264	0.4879396	0.5530019	0.8144059
450	0.2625849	0.3785136	0.3175170	0.6118431	0.2868416	0.5397870	0.4587742	0.5257523	0.5286791	0.8690604
500	0.3026617	0.4932042	0.4016600	0.7244368	0.3506360	0.6537400	0.5376246	0.5535376	0.4686351	0.7191136
550	0.3250893	0.4013535	0.5057957	0.7371147	0.3599429	0.4581733	0.5190525	0.5727682	0.3914377	0.7627494
600	0.3254308	0.5244356	0.6496185	0.6175274	0.3159903	0.2976471	0.4311914	0.5975622	0.4566551	0.7383127
650	0.3551328	0.3564659	0.8952751	0.6196940	0.2565278	0.1799986	0.5799805	0.6738353	0.5929238	0.6156973
700	0.4544287	0.3812678	0.6849329	0.6002853	0.2601536	0.2236893	0.3770890	0.6052938	0.6787005	0.6448779
750	0.5389250	0.4605043	0.5771111	0.5128600	0.1842468	0.2750222	0.4678411	0.8236754	0.8124496	0.8441269
800	0.4593725	0.6126081	0.5521995	0.3509582	0.1261840	0.3330978	0.5346861	0.5951356	0.6881730	0.8401326
850	0.3031229	0.4851635	0.3677365	0.2322253	0.1997293	0.3012729	0.4334728	0.6723991	0.6505828	0.8016100
900	0.2555189	0.4076640	0.2505374	0.2607755	0.1510024	0.1674436	0.4589627	0.6895038	0.6662742	0.8898780
950	0.3129169	0.4992486	0.1452251	0.1834372	0.1069710	0.3135922	0.4795936	0.5847796	0.4644120	0.8451360
1000	0.3361587	0.4526705	0.0802564	0.2657266	0.1754884	0.2315190	0.4546513	0.6520879	0.5720485	0.9359102

0	0.2917314	0.5421863	0.0825877	0.2140003	0.2482272	0.2589937	0.4040154	0.7043110	0.6027672	0.5967998
50	0.3829157	0.6485874	0.1907810	0.1485761	0.1472966	0.1980559	0.4440566	0.4882667	0.4666622	0.8367303
100	0.3483756	0.6096253	0.3569260	0.2461093	0.1670711	0.3888139	0.3520712	0.3587731	0.5932448	0.8360956
150	0.3509852	0.5076099	0.3990000	0.2191730	0.1893104	0.4254962	0.3594461	0.3524984	0.6681945	0.8403249
200	0.3896445	0.4766045	0.6411996	0.2780793	0.1353382	0.3664405	0.2354650	0.2636287	0.6527460	0.5963042
250	0.5099967	0.3675895	0.5497923	0.2141345	0.0789004	0.3584908	0.3035311	0.3494062	0.6139360	0.6210167
300	0.5368324	0.3997336	0.6220891	0.1828899	0.1306654	0.3519410	0.2615935	0.2235776	0.6885354	0.6349068
350	0.3818973	0.5936824	0.6615679	0.1991452	0.1796157	0.2949627	0.2255743	0.3028245	0.6573878	0.8348851
400	0.2662487	0.4685077	0.5812138	0.1225231	0.1821525	0.3418619	0.2553993	0.2394373	0.6810011	0.7676662
450	0.3848507	0.3266223	0.6474691	0.1555983	0.1264077	0.3818476	0.2806007	0.3296977	0.6630712	0.6145201
500	0.4118877	0.4414001	0.7368016	0.1284725	0.1813037	0.4369963	0.2318809	0.2072901	0.5327370	0.7842731
550	0.4309228	0.5485352	0.5181765	0.1265334	0.2184518	0.3416252	0.2753706	0.3536808	0.5683544	0.7192364
600	0.4756648	0.5688949	0.2390932	0.2347096	0.2642947	0.2205886	0.2887106	0.4708319	0.6820996	0.7279669
650	0.3759844	0.5145880	0.1060112	0.2545929	0.1224212	0.2095862	0.4341476	0.5591843	0.6535388	0.6464110
700	0.3007626	0.5201871	0.1188923	0.2128891	0.1899201	0.2294055	0.4233938	0.6929080	0.5577376	0.7583289
750	0.4130050	0.5370503	0.1430735	0.2819796	0.1748513	0.1911835	0.5567282	0.6065960	0.5193761	0.5786408
800	0.3436913	0.5937226	0.0585048	0.1309093	0.2145460	0.1662096	0.4509758	0.5320684	0.7263389	0.6407420
850	0.3359908	0.5136224	0.0397837	0.1393877	0.1957546	0.1760664	0.5196886	0.5991676	0.5584719	0.7205154
900	0.3597280	0.5947351	0.0596885	0.2396575	0.1998667	0.2230871	0.4954782	0.6380339	0.6971945	0.7987107
950	0.4281779	0.6838022	0.0604515	0.2802941	0.1669873	0.1890640	0.5667981	0.5308452	0.6324029	0.8185755
1000	0.2549998	0.5044421	0.0779659	0.1728525	0.1473729	0.1965312	0.4048652	0.6477340	0.6378479	0.7367605

0	0.3242339	0.6045002	0.0467708	0.2334573	0.1884146	0.2197976	0.4140232	0.6376376	0.6012017	0.5966752
50	0.2156621	0.5445853	0.0864820	0.1676375	0.1137154	0.3193888	0.5863921	0.7619555	0.6694507	0.8277036
100	0.1088534	0.5327609	0.1333438	0.1348442	0.1225921	0.3989848	0.5263936	0.6066334	0.5447988	0.6444385
150	0.1065358	0.4903704	0.0839658	0.1274534	0.0963212	0.4907672	0.4041925	0.6774072	0.3837026	0.7505575
200	0.0951399	0.5828698	0.1047370	0.1659940	0.2450209	0.4248011	0.5091460	0.5210469	0.3326740	0.6568291
250	0.0853497	0.3820329	0.0458190	0.1924737	0.3679696	0.5283339	0.4378662	0.5187182	0.3380152	0.6128181
300	0.0978208	0.4320704	0.0936485	0.3934864	0.4020993	0.4527934	0.5906888	0.7701544	0.2867500	0.7444730
350	0.1295358	0.5607606	0.1646201	0.4846321	0.3445980	0.3786984	0.4873883	0.5928081	0.3001138	0.7972883
400	0.1307838	0.4057861	0.2016278	0.5371986	0.3588495	0.3721884	0.4966201	0.7319649	0.3435960	0.8606064
450	0.1325097	0.4121608	0.4746526	0.6857071	0.4342418	0.5642860	0.5016855	0.7340223	0.2721717	0.7089429
500	0.0996416	0.2893840	0.4159537	0.5716816	0.4778796	0.5140795	0.5622693	0.7368792	0.3206277	0.8060002
550	0.3116122	0.3134977	0.6251684	0.6512447	0.3801674	0.2919271	0.3669533	0.7477003	0.2980090	0.7001472
600	0.4280126	0.3514932	0.6565177	0.7219963	0.4605019	0.1826179	0.4746633	0.6660186	0.4808045	0.6559221
650	0.5868210	0.3662670	0.6999354	0.8254915	0.3645920	0.3145563	0.5211453	0.5924501	0.6203598	0.5681697
700	0.4056940	0.6872603	0.6506674	0.6284970	0.1931264	0.3546578	0.5353941	0.7084901	0.7300452	0.7622456
750	0.3130571	0.6150785	0.7701958	0.5786667	0.2109070	0.3516422	0.5553825	0.6911464	0.8511581	0.8032658
800	0.2945483	0.4989258	0.7648230	0.4723054	0.1053648	0.2700756	0.4487526	0.7041729	0.6075037	0.6852930
850	0.3931082	0.4732517	0.4266506	0.2431632	0.1192417	0.2646662	0.4609916	0.8379936	0.6628261	0.6288204
900	0.4464434	0.5017878	0.3736414	0.1655668	0.1449240	0.2036935	0.4275970	0.6569422	0.6194978	0.8528516
950	0.4265188	0.5030805	0.2740760	0.1842621	0.1310103	0.2740370	0.4650660	0.7260349	0.6141329	0.7458444
1000	0.4473669	0.5866961	0.1926316	0.1469404	0.1019861	0.2955734	0.5865050	0.7049678	0.6356785	0.6690273
