"Time"	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W
1000	1.0285947	0.4522728	0.8500843	0.1916928	0.2996435	0.9004769	0.3308170	0.3536358	0.2112991	1.0251780

0	0.9049011	0.4381691	0.6576691	0.1369377	0.2796603	0.8401441	0.2310446	0.3978681	0.1827960	0.9836554
50	0.9081292	0.6869973	0.9804454	0.2567506	0.2633516	0.7835793	0.3152433	0.3716271	0.1910646	0.7522658
100	0.9000958	0.7473492	1.0164817	0.3999340	0.1810049	0.8591985	0.2627973	0.2816789	0.2493851	0.7600233
150	0.7858840	0.7274347	0.9782888	0.3793857	0.1373148	0.8018121	0.2600280	0.3614559	0.2692660	0.6515211
200	0.9308881	0.7942560	0.9665808	0.4221654	0.1154229	0.7746741	0.2572152	0.3411089	0.2637869	0.6242860
250	0.9371595	0.8270753	0.8757970	0.3790183	0.1307030	0.7761779	0.2782748	0.3272441	0.2980615	0.5696754
300	1.0461099	0.8825998	0.9154875	0.4468664	0.1913565	0.8257006	0.2822409	0.3165003	0.3205316	0.6142331
350	0.9727883	0.8482805	0.9234561	0.4430494	0.1800092	0.8516189	0.2803368	0.3229593	0.2716448	0.6770754
400	1.0499852	0.8361784	0.9571353	0.4153342	0.1353215	0.8709307	0.3323670	0.3558685	0.2434141	0.6644373
450	1.0583873	0.7856799	0.8936066	0.4355613	0.1350327	0.9151208	0.3155153	0.3224895	0.2424081	0.6243600
500	1.1196829	0.7900069	1.0054457	0.3515836	0.1271291	0.9531681	0.3602280	0.3321990	0.2670269	0.6217400
550	1.0478138	0.7091301	0.4940059	0.2508641	0.1784916	0.8876164	0.2908503	0.3700691	0.2791285	0.8935110
600	1.0194672	0.5897183	0.4819290	0.1374330	0.4249731	0.9024189	0.2481077	0.3979880	0.2480348	0.9687438
650	0.9755040	0.5565368	0.8734375	0.1961445	0.4258017	0.8626472	0.2377330	0.4087570	0.2495365	0.9214533
700	0.8971971	0.5613765	0.9050360	0.2436132	0.2729799	0.9679891	0.2728227	0.3760452	0.2300273	0.9215377
750	0.9224152	0.6617990	0.7099019	0.1836218	0.2522872	0.9126520	0.1846264	0.3921913	0.2579615	0.9297729
800	0.9221886	0.6145660	0.6345861	0.1216787	0.2943160	0.8218234	0.1719846	0.5043056	0.2269500	0.9750505
850	1.0660450	0.5481717	0.7304005	0.1609183	0.2738936	0.8182477	0.1608882	0.3656143	0.2277655	0.9783074
900	1.0018017	0.4424436	0.6869169	0.1640541	0.2280320	0.8193457	0.1933061	0.3877855	0.1913475	1.0222215
950	0.9781464	0.3961986	0.6264380	0.1268469	0.2853285	0.8422479	0.2356948	0.3294630	0.1861438	0.9952311
1000	0.8574440	0.3723830	0.6948601	0.1245284	0.3736585	0.8339932	0.2881356	0.2598833	0.1931897	1.0458492

0	0.9049011	0.4381691	0.6576691	0.1369377	0.2796603	0.8401441	0.2310446	0.3978681	0.1827960	0.9836554
50	0.8833992	0.4474236	0.7918055	0.1567404	0.3472952	0.7525810	0.2028328	0.3635403	0.1968982	0.9793769
100	0.9433372	0.3862606	0.6871766	0.1539070	0.2674359	0.8257501	0.2674684	0.3406644	0.2235446	0.9590239
150	0.7793266	0.4024782	0.5719580	0.1426803	0.2827360	0.9186763	0.3300325	0.3342071	0.2069304	0.9272744
200	0.8567145	0.4285851	0.7469164	0.1495866	0.2772577	0.8386094	0.3077642	0.3929822	0.1511925	1.1887986
250	0.7844254	0.3723916	0.6393663	0.1248700	0.2491412	0.7914133	0.2850518	0.3717151	0.1414392	1.0762778
300	0.8608664	0.3919708	0.6244464	0.1018527	0.3303194	0.8184326	0.2216986	0.4089567	0.1491658	1.0524816
350	0.8418308	0.3582252	0.7784938	0.1381031	0.3220204	0.7465848	0.2098977	0.4084062	0.1860026	0.9974408
400	0.8678129	0.3701905	0.7378803	0.1444864	0.2569270	0.8267023	0.1976322	0.3385364	0.1816667	1.0016217
450	0.8994219	0.5206480	0.6767923	0.1172833	0.2532854	0.9104668	0.2179138	0.3378454	0.2219916	1.0061588
500	0.9397507	0.5687584	0.5722648	0.1282146	0.3030162	0.8630790	0.3036025	0.3800759	0.1972554	0.8188492
550	0.9190944	0.6318378	0.7137662	0.1523681	0.4433065	0.8655733	0.2787085	0.3532882	0.2361530	0.9997480
600	0.9940756	0.5979802	0.8166025	0.1626572	0.2622760	0.9223374	0.2503412	0.3597833	0.1979339	1.0589512
650	0.9315417	0.5113896	0.7797939	0.1568493	0.2474133	0.8813350	0.2616762	0.3441259	0.2078386	1.0332141
700	0.9330583	0.4456872	0.6780746	0.1095058	0.2643357	0.8885786	0.2815974	0.3212663	0.2130856	0.9577321
750	0.9021275	0.4823851	0.6721034	0.1177015	0.3110500	0.8966561	0.2797401	0.3301718	0.2117150	0.9345564
800	0.9236069	0.5181618	0.7721560	0.1335281	0.2803965	0.9176943	0.3103605	0.3192453	0.1974622	0.9214156
850	0.9692799	0.5919379	0.6974105	0.1731126	0.1930033	0.9306445	0.3161710	0.3311499	0.2125151	0.8774879
900	0.9322999	0.4821102	0.5703945	0.1429316	0.3976460	0.8774216	0.2262537	0.3568831	0.2256369	0.9178924
950	0.8997274	0.4841112	0.8132112	0.1725291	0.3483925	0.8904066	0.2617649	0.3680971	0.2621062	1.0248536
1000	0.9892554	0.4971390	0.7157875	0.2121710	0.2834304	0.9481138	0.2868191	0.3469284	0.2393659	1.0063894

0	0.9049011	0.4381691	0.6576691	0.1369377	0.2796603	0.8401441	0.2310446	0.3978681	0.1827960	0.9836554
50	0.9546264	0.4021339	0.5413805	0.1150135	0.3416439	0.7889106	0.2492513	0.3473575	0.1386721	0.9971310
100	0.9826272	0.4087263	0.7905143	0.1621900	0.3920986	0.8311062	0.2518381	0.4224331	0.0962803	0.9801539
150	0.8341641	0.4427024	0.8976401	0.1685120	0.3015796	0.8158598	0.2505140	0.3747464	0.0368214	1.0293688
200	0.8538358	0.3686048	0.6982024	0.1349016	0.1946730	0.8164349	0.2481579	0.3664333	0.0286028	0.9010675
250	0.8172615	0.4148182	0.4443958	0.1042273	0.2678589	0.8445345	0.2462560	0.4049705	0.0256765	0.9740474
300	0.7867951	0.4397234	0.6423776	0.1408428	0.3574807	0.8885530	0.2205167	0.3556040	0.0108991	0.9936012
350	0.8531520	0.4639615	0.7238412	0.1923927	0.3162937	0.9025149	0.2718336	0.2946997	0.0223140	1.0342749
400	0.8489678	0.4727145	0.7424699	0.2101776	0.2250902	0.8647645	0.3637272	0.3402837	0.0327382	1.0426414
450	0.8454202	0.4230193	0.5855091	0.1378373	0.2356106	0.9090528	0.3700612	0.3471822	0.0344983	0.9477211
500	0.9162004	0.5480252	0.7565396	0.1223933	0.3434606	0.8930183	0.2495715	0.3709857	0.0210930	0.9426277
550	0.9095438	0.6435423	0.7412942	0.1144632	0.2881220	0.9091960	0.2589693	0.3601060	0.0646052	0.9783652
600	0.9657644	0.5771176	0.7305865	0.1096864	0.2395076	0.8837296	0.2650975	0.3601354	0.1190553	1.1027878
650	0.9656394	0.4773626	0.5875060	0.1277114	0.2829838	0.7862564	0.2260420	0.3482671	0.1903712	0.9860335
700	0.8441518	0.3677696	0.7894825	0.1837189	0.3185009	0.7836106	0.2847029	0.3711249	0.1968868	0.8613453
750	0.8051293	0.4346056	0.6905382	0.1812462	0.2875193	0.8041639	0.2702326	0.4467604	0.2250404	0.9708936
800	0.8845049	0.3705319	0.6815945	0.1345849	0.2212134	0.8057570	0.2098376	0.3586423	0.1885612	0.9390958
850	0.7868751	0.4560306	0.5986802	0.1031885	0.2856026	0.8864023	0.2664441	0.3578277	0.1544082	0.9829319
900	0.8742307	0.5395930	0.7008055	0.1490369	0.2857226	0.8672802	0.2503097	0.3825202	0.1889925	1.1147264
950	0.8958300	0.5043697	0.6822219	0.1638989	0.2827621	0.8902295	0.2307439	0.4225984	0.1935482	1.0423322
1000	0.9542598	0.6084801	0.6510460	0.1338782	0.3005882	0.9092650	0.2344968	0.4153229	0.1986405	0.9781677

0	0.9049011	0.4381691	0.6576691	0.1369377	0.2796603	0.8401441	0.2310446	0.3978681	0.1827960	0.9836554
50	0.9035282	0.5418016	0.5878527	0.4302688	0.3114919	0.8363843	0.2835145	0.2972661	0.1791120	0.9356523
100	0.8302991	0.5095568	0.7197013	0.6647299	0.3628599	0.9287968	0.2106614	0.4392675	0.1727663	1.0051744
150	0.8493151	0.5270472	0.8769385	0.8222700	0.2643154	0.8957470	0.1598005	0.5083715	0.2195846	1.1306733
200	0.8667253	0.5591206	0.7771381	0.8698834	0.2286193	0.8814239	0.1137604	0.7081559	0.1827667	1.0151672
250	0.9073462	0.4914318	0.6100773	0.8191440	0.3019486	0.7189266	0.0764432	0.7215121	0.1799646	0.9881611
300	1.0354067	0.3953640	0.6693006	0.8400411	0.3860543	0.7315124	0.0410648	0.8176703	0.1877266	0.9553019
350	0.9766509	0.3079086	0.8342123	0.9046380	0.3405091	0.6198292	0.0410659	0.8832797	0.2048453	1.0191684
400	0.9454918	0.1833550	0.8991269	0.8642612	0.2949423	0.5527689	0.0303480	0.8143273	0.1787026	0.9943105
450	0.6086879	0.1199170	0.8225383	0.8918721	0.3121025	0.4174710	0.0292778	0.8742957	0.1840808	0.9749709
500	0.3819000	0.0757654	0.8920191	0.8668361	0.3875726	0.3009993	0.0359228	0.7880611	0.2227953	0.9271943
550	0.2581939	0.0452316	0.9198833	0.6496548	0.4518150	0.3094232	0.0484301	0.8469734	0.2339332	0.9714154
600	0.1544690	0.0481086	0.8976464	0.4405123	0.4309733	0.2886098	0.0346095	0.7187492	0.2197541	1.0339143
650	0.1214913	0.0395694	0.8806062	0.3300491	0.4854843	0.2945820	0.0464672	0.6235235	0.2040459	0.9704131
700	0.1133773	0.0253762	0.8327565	0.3058469	0.4888982	0.3160669	0.0790427	0.5937678	0.1840997	1.1182822
750	0.0876177	0.0529651	0.9050302	0.3645147	0.4231527	0.3065955	0.0713287	0.5379363	0.1842096	1.0433544
800	0.0950106	0.0465877	0.8975982	0.2864639	0.3968231	0.3506180	0.1034211	0.4708882	0.1636621	1.0752558
850	0.1085187	0.0522549	0.9070693	0.2438881	0.3692722	0.4089146	0.1379306	0.4283751	0.1885189	1.0059042
900	0.0855628	0.0517172	0.8948065	0.2099756	0.2872364	0.4918683	0.1664244	0.4528864	0.2243970	0.9533668
950	0.0989881	0.0793482	0.7897987	0.1985710	0.3105705	0.6229700	0.1653073	0.4184022	0.2080503	0.9436012
1000	0.1127645	0.1182185	0.7689350	0.1996178	0.2392401	0.7190472	0.1700600	0.4029921	0.1721516	1.0285617

0	0.9049011	0.4381691	0.6576691	0.1369377	0.2796603	0.8401441	0.2310446	0.3978681	0.1827960	0.9836554
50	0.9047407	0.5646546	0.5718754	0.1395838	0.2246645	0.7966440	0.2440848	0.3850205	0.1730824	1.0107711
100	0.9419209	0.6822687	0.6569812	0.1290525	0.3865736	0.8346172	0.2874538	0.3622690	0.1976818	0.8925988
150	0.9804565	0.6808281	0.8352161	0.1815823	0.3036545	0.8949285	0.3022789	0.3626602	0.1969191	0.9837071
200	1.0051800	0.7318218	0.7468772	0.1607346	0.2711177	0.9049984	0.2526382	0.3647733	0.2284444	0.8746562
250	1.0466150	0.7123595	0.6474816	0.1477575	0.2635196	0.9480395	0.2341686	0.4069242	0.2268568	0.9506716
300	1.0815542	0.7866291	0.7592832	0.1457760	0.2972243	0.9880661	0.2410753	0.4184202	0.1973009	1.0229040
350	1.1171277	0.7918953	0.7107097	0.1413485	0.2326766	0.8894111	0.1830158	0.3242222	0.1568879	1.0548880
400	1.1006848	0.8213809	0.5684736	0.0821217	0.3396707	0.9162002	0.2328234	0.4138448	0.1732708	1.0649328
450	1.0537450	0.7598948	0.7933212	0.1362496	0.3823035	0.8798448	0.1796756	0.3678726	0.1368236	1.1159884
500	1.0109297	0.7054385	0.8189254	0.1837017	0.2972381	0.8046022	0.1730644	0.4173478	0.1763851	1.0038764
550	1.0666701	0.5154331	0.6089825	0.1364841	0.1877462	0.7596499	0.1752702	0.3638041	0.1809812	0.9838326
600	1.0679772	0.4869441	0.5728164	0.1406784	0.3196510	0.8138675	0.1728254	0.3582719	0.2221224	1.0903783
650	0.9484389	0.4330490	0.8210707	0.1791083	0.3832217	0.8075626	0.2002924	0.3498660	0.1587061	0.9134031
700	0.8755785	0.4278899	0.7335987	0.1781774	0.2676770	0.8168952	0.2025354	0.3915347	0.1870665	1.0718728
750	0.8376029	0.3931537	0.5743725	0.1695745	0.2425336	0.8546714	0.2125205	0.3886203	0.1533471	1.1196838
800	0.9201930	0.4981202	0.6495633	0.1376326	0.3547676	0.8010067	0.2098318	0.4008437	0.1597656	1.0463903
850	0.8341988	0.3604132	0.7706250	0.1808590	0.2836300	0.7941196	0.2021468	0.3348753	0.1763879	1.0145981
900	0.7945051	0.4038480	0.7291382	0.1675355	0.2573405	0.8266186	0.2283139	0.3633597	0.1873931	0.9998160
950	0.7817414	0.5149674	0.6410899	0.1378321	0.3184597	0.9616198	0.2594916	0.3109631	0.1996964	1.1032488
1000	0.8536248	0.5303176	0.6308371	0.1526255	0.3556511	0.9122446	0.3315840	0.3308178	0.1599182	1.1618625

0	0.9049011	0.4381691	0.6576691	0.1369377	0.2796603	0.8401441	0.2310446	0.3978681	0.1827960	0.9836554
50	0.8663211	0.4326160	0.6518570	0.1005722	0.2718872	0.7938845	0.2470797	0.3802814	0.2421620	0.9772923
100	0.8801149	0.4555399	0.6983145	0.1372182	0.2819888	0.8849150	0.3050262	0.3786396	0.1910000	1.0691431
150	0.8696456	0.4967102	0.7199226	0.1342556	0.2513995	0.9716545	0.2561925	0.3549667	0.1891473	1.0103988
200	0.9112520	0.6356820	0.5980392	0.1237806	0.2558471	0.9056867	0.2870003	0.3566798	0.2455231	0.9634915
250	0.9395580	0.6849740	0.6972137	0.1235945	0.3421671	0.9399539	0.1775546	0.3738697	0.2610845	1.0820759
300	0.8994164	0.6500713	0.7606355	0.1659616	0.3037706	0.8678205	0.1711069	0.3416922	0.2054977	1.0686967
350	0.8789913	0.4675971	0.6842284	0.2167494	0.2590397	0.8011681	0.2546997	0.3563097	0.2224688	1.0650159
400	0.8207858	0.4309410	0.6307907	0.1615422	0.3280382	0.8421643	0.2659008	0.3444764	0.2201993	0.9697788
450	0.8765572	0.5493685	0.7330230	0.1855293	0.3563300	0.8631501	0.2185514	0.3252500	0.1902009	0.9318620
500	0.9753023	0.5039409	0.7539909	0.1965130	0.2970411	0.8737571	0.2112185	0.3674710	0.2150027	0.9234449
550	0.9687102	0.4642201	0.7321112	0.1480151	0.2961273	0.8485463	0.1883979	0.4090458	0.2437871	0.9999437
600	1.0072321	0.4613784	0.5988202	0.1621616	0.2840795	0.8376975	0.1896698	0.4045511	0.2606540	1.0021581
650	0.9265600	0.3935890	0.7578617	0.1391722	0.3682542	0.7808092	0.1500357	0.3898508	0.2258912	1.0516103
700	0.9474874	0.3321481	0.7517925	0.1551453	0.3368966	0.8072245	0.2255020	0.3704314	0.2108887	1.0337212
750	0.8871057	0.4103928	0.8630538	0.1963549	0.3288381	0.8478843	0.2794750	0.3651339	0.1912771	1.0003025
800	0.8606309	0.4303053	0.7208723	0.1550734	0.2303675	0.8408580	0.3106729	0.3981124	0.2055061	1.0156516
850	0.8945535	0.4501550	0.6452660	0.1045910	0.2977890	0.8493420	0.2120406	0.3491547	0.2157366	1.0934664
900	0.9077022	0.4148021	0.7821679	0.1137343	0.2908004	0.8445269	0.2348112	0.3234276	0.1870492	1.0770124
950	0.8041270	0.4432989	0.7843264	0.1867517	0.2728114	0.9295118	0.2765499	0.3554035	0.1763099	1.0096045
1000	0.8796739	0.5081111	0.6769890	0.1375652	0.2505501	0.9778407	0.2582897	0.3833808	0.1747281	0.9361257

0	0.9049011	0.4381691	0.6576691	0.1369377	0.2796603	0.8401441	0.2310446	0.3978681	0.1827960	0.9836554
50	0.9162129	0.4981085	0.7045938	0.1207857	0.2314136	0.8543352	0.2743299	0.2897157	0.1308930	1.0125055
100	0.9590278	0.4858607	0.6344474	0.1431308	0.3027611	0.8197447	0.3481284	0.2625486	0.1693894	0.9340654
150	0.9525028	0.4656942	0.7280230	0.1752957	0.2801991	0.7889429	0.3531598	0.2572319	0.2368520	0.9682444
200	0.9904512	0.4414464	0.7625442	0.1408519	0.2604367	0.8369551	0.4663067	0.1673096	0.2400870	1.0098267
250	0.9178464	0.4258130	0.7102595	0.1501127	0.2499638	0.8557518	0.6348021	0.1683800	0.2018906	0.8882192
300	0.8609622	0.4917022	0.6258503	0.1225944	0.2406695	0.9424247	0.6647846	0.1620249	0.2361957	0.8950299
350	0.9323374	0.5513662	0.6466366	0.1218201	0.3551308	0.9786379	0.6619674	0.1551508	0.2263276	0.8261420
400	0.8594622	0.6293435	0.6244229	0.1212431	0.2689586	1.0404833	0.7618285	0.1649357	0.2592474	0.9520446
450	0.8507308	0.6093837	0.6265360	0.1027659	0.2406323	1.0304366	0.5806693	0.1966333	0.2532368	1.0127258
500	0.8662238	0.6027430	0.5911072	0.1013401	0.2230458	1.0520767	0.6357688	0.1733006	0.2861871	1.0125134
550	0.9040298	0.6775739	0.6116538	0.1038095	0.3213599	1.0292710	0.5865819	0.2545157	0.2832369	0.8788983
600	0.9126514	0.6983507	0.6893825	0.1002854	0.2833215	0.9964470	0.5346975	0.3168530	0.2848961	0.8848876
650	0.9557623	0.7793033	0.6401854	0.0916448	0.2483702	0.9890040	0.4349569	0.2876802	0.2465153	0.9478736
700	0.8971723	0.7015573	0.6707092	0.1517497	0.3420134	1.0100373	0.4025741	0.3763872	0.2684412	1.0012827
750	0.9992325	0.6766042	0.8127704	0.1940509	0.3140228	0.9248370	0.2985677	0.3845605	0.2283504	0.9698160
800	1.0920636	0.6053491	0.7251605	0.1665439	0.2720399	0.8956360	0.3032882	0.3165593	0.2256831	0.8438018
850	1.0446705	0.4871470	0.6200334	0.1397287	0.2666012	0.7999923	0.2117487	0.3586945	0.1990596	0.8358311
900	1.0113761	0.4444606	0.7031496	0.1404408	0.3726670	0.8535811	0.2713351	0.4104542	0.2061832	0.9473457
950	1.0591768	0.4413484	0.8847118	0.1603798	0.3003225	0.8834708	0.2482791	0.4181815	0.1844307	1.0644095
1000	1.0364787	0.5130274	0.5710997	0.1484413	0.2294352	0.8215753	0.2498862	0.3674999	0.1577344	1.0662901

0	0.9049011	0.4381691	0.6576691	0.1369377	0.2796603	0.8401441	0.2310446	0.3978681	0.1827960	0.9836554
50	0.9396569	0.4388572	0.6838297	0.1253914	0.1617297	0.8095292	0.2912414	0.3662669	0.1891500	1.0503994
100	0.9500269	0.5102312	0.4297864	0.0728810	0.0991529	0.9570058	0.2862474	0.3692209	0.1645635	1.0063486
150	0.9291377	0.5920033	0.2766969	0.0302336	0.1161804	0.9774180	0.2773384	0.3179998	0.1870813	0.9974336
200	1.0134558	0.6798031	0.2672050	0.0390735	0.1136141	1.0115971	0.2766659	0.3630233	0.2057173	0.9646355
250	1.0414065	0.7509421	0.2461489	0.0409188	0.1020992	1.0081063	0.2802684	0.3580588	0.2248297	1.0072428
300	0.9421556	0.7338835	0.2548503	0.0566276	0.1039041	0.9908909	0.2165408	0.3174753	0.1729185	1.0038607
350	0.9285421	0.7067910	0.2239181	0.0452225	0.1026054	0.9869834	0.2758834	0.3493264	0.2145990	0.9460282
400	1.0535325	0.7201065	0.2488860	0.0203892	0.0892254	1.0038899	0.3145884	0.4099864	0.2674506	1.0670023
450	1.0880190	0.6390808	0.2444023	0.0166556	0.1018242	1.0691466	0.2692351	0.3311801	0.2061979	1.0003136
500	0.9860098	0.7169316	0.2306203	0.0141796	0.0990874	0.9451041	0.3050835	0.3559189	0.2042394	0.9554048
550	1.0228689	0.7071249	0.3607090	0.0814580	0.5221719	1.0198200	0.2867674	0.3788820	0.2357308	1.0779985
600	1.0822791	0.6891060	0.8376428	0.2760764	0.4998173	1.0159712	0.2665079	0.3248985	0.2245546	0.9585852
650	0.9565915	0.6731115	0.8804805	0.3033275	0.3605086	1.0498135	0.2416546	0.3475553	0.1610277	0.9842489
700	0.9413584	0.6184222	0.8440920	0.2406738	0.2618228	0.8745981	0.3013330	0.3727599	0.1998431	0.9801373
750	0.9925788	0.5713159	0.6000005	0.1671884	0.2473052	0.8237623	0.2970980	0.3206158	0.1839032	1.0132492
800	1.0397702	0.4426899	0.6874034	0.1492333	0.3675734	0.8270211	0.2566092	0.3251791	0.2115205	1.1101383
850	0.9707521	0.4545729	0.7660237	0.1882785	0.2838725	0.8637164	0.2653779	0.3915920	0.1733625	1.1163897
900	0.9796216	0.5712728	0.6546526	0.1513601	0.2768995	0.8745396	0.2444218	0.4058657	0.1574977	1.0783621
950	1.0392770	0.4050381	0.6646159	0.1511838	0.2675745	0.7590025	0.2350389	0.3990889	0.1531981	0.9995222
1000	0.9250301	0.3640870	0.6115765	0.1230954	0.3090658	0.8297516	0.2352466	0.4268261	0.1714168	1.0722310
